AREA_NM,SGG_NM,SGG_CD,PTL_SIDO_CD,SRCH_CNT,SPPY_SRCH_CNT,GROW_RATE_SPPY_SRCH_CNT,_YEAR
경주시,경주시,47130,KR-47,5902873,0,0.0,2024
김천시,김천시,47150,KR-47,895363,0,0.0,2024
안동시,안동시,47170,KR-47,1294121,0,0.0,2024
구미시,구미시,47190,KR-47,2178408,0,0.0,2024
영주시,영주시,47210,KR-47,647882,0,0.0,2024
영천시,영천시,47230,KR-47,684821,0,0.0,2024
상주시,상주시,47250,KR-47,528336,0,0.0,2024
문경시,문경시,47280,KR-47,793752,0,0.0,2024
경산시,경산시,47290,KR-47,1391004,0,0.0,2024
의성군,의성군,47730,KR-47,201602,0,0.0,2024
청송군,청송군,47750,KR-47,218327,0,0.0,2024
영양군,영양군,47760,KR-47,37343,0,0.0,2024
영덕군,영덕군,47770,KR-47,788044,0,0.0,2024
청도군,청도군,47820,KR-47,761183,0,0.0,2024
고령군,고령군,47830,KR-47,204337,0,0.0,2024
성주군,성주군,47840,KR-47,211333,0,0.0,2024
칠곡군,칠곡군,47850,KR-47,892201,0,0.0,2024
예천군,예천군,47900,KR-47,270943,0,0.0,2024
봉화군,봉화군,47920,KR-47,167929,0,0.0,2024
울진군,울진군,47930,KR-47,848484,0,0.0,2024
울릉군,울릉군,47940,KR-47,108360,0,0.0,2024
창원시,창원시,48120,KR-48,6764649,0,0.0,2024
진주시,진주시,48170,KR-48,1781178,0,0.0,2024
통영시,통영시,48220,KR-48,1406843,0,0.0,2024
사천시,사천시,48240,KR-48,1140030,0,0.0,2024
김해시,김해시,48250,KR-48,3832194,0,0.0,2024
밀양시,밀양시,48270,KR-48,1170450,0,0.0,2024
거제시,거제시,48310,KR-48,2408813,0,0.0,2024
양산시,양산시,48330,KR-48,2755165,0,0.0,2024
의령군,의령군,48720,KR-48,235828,0,0.0,2024
함안군,함안군,48730,KR-48,396081,0,0.0,2024
창녕군,창녕군,48740,KR-48,460427,0,0.0,2024
고성군,고성군,48820,KR-48,486711,0,0.0,2024
남해군,남해군,48840,KR-48,916264,0,0.0,2024
하동군,하동군,48850,KR-48,564788,0,0.0,2024
산청군,산청군,48860,KR-48,376142,0,0.0,2024
함양군,함양군,48870,KR-48,253098,0,0.0,2024
거창군,거창군,48880,KR-48,431035,0,0.0,2024
합천군,합천군,48890,KR-48,399382,0,0.0,2024
제주시,제주시,50110,KR-50,8290493,0,0.0,2024
서귀포시,서귀포시,50130,KR-50,5779446,0,0.0,2024
춘천시,춘천시,51110,KR-51,3870256,0,0.0,2024
원주시,원주시,51130,KR-51,3425158,0,0.0,2024
강릉시,강릉시,51150,KR-51,5931320,0,0.0,2024
동해시,동해시,51170,KR-51,942780,0,0.0,2024
태백시,태백시,51190,KR-51,418778,0,0.0,2024
속초시,속초시,51210,KR-51,5610968,0,0.0,2024
삼척시,삼척시,51230,KR-51,1285895,0,0.0,2024
홍천군,홍천군,51720,KR-51,1840670,0,0.0,2024
횡성군,횡성군,51730,KR-51,940646,0,0.0,2024
영월군,영월군,51750,KR-51,609126,0,0.0,2024
평창군,평창군,51760,KR-51,2415343,0,0.0,2024
정선군,정선군,51770,KR-51,1431932,0,0.0,2024
철원군,철원군,51780,KR-51,715979,0,0.0,2024
화천군,화천군,51790,KR-51,193861,0,0.0,2024
양구군,양구군,51800,KR-51,164873,0,0.0,2024
인제군,인제군,51810,KR-51,579447,0,0.0,2024
고성군,고성군,51820,KR-51,2005876,0,0.0,2024
양양군,양양군,51830,KR-51,2467497,0,0.0,2024
전주시,전주시,52110,KR-52,4399478,0,0.0,2024
군산시,군산시,52130,KR-52,2389629,0,0.0,2024
익산시,익산시,52140,KR-52,1349220,0,0.0,2024
정읍시,정읍시,52180,KR-52,549323,0,0.0,2024
남원시,남원시,52190,KR-52,580607,0,0.0,2024
김제시,김제시,52210,KR-52,500272,0,0.0,2024
완주군,완주군,52710,KR-52,766145,0,0.0,2024
진안군,진안군,52720,KR-52,189594,0,0.0,2024
무주군,무주군,52730,KR-52,532811,0,0.0,2024
장수군,장수군,52740,KR-52,82825,0,0.0,2024
임실군,임실군,52750,KR-52,300116,0,0.0,2024
순창군,순창군,52770,KR-52,213704,0,0.0,2024
고창군,고창군,52790,KR-52,574434,0,0.0,2024
부안군,부안군,52800,KR-52,897822,0,0.0,2024
종로구,종로구,11110,KR-11,2980520,0,0.0,2025
중구,중구,11140,KR-11,5161404,0,0.0,2025
용산구,용산구,11170,KR-11,5092194,0,0.0,2025
성동구,성동구,11200,KR-11,1376349,0,0.0,2025
광진구,광진구,11215,KR-11,2593935,0,0.0,2025
동대문구,동대문구,11230,KR-11,1267376,0,0.0,2025
중랑구,중랑구,11260,KR-11,711365,0,0.0,2025
성북구,성북구,11290,KR-11,1100991,0,0.0,2025
강북구,강북구,11305,KR-11,1064317,0,0.0,2025
도봉구,도봉구,11320,KR-11,649758,0,0.0,2025
노원구,노원구,11350,KR-11,1707274,0,0.0,2025
은평구,은평구,11380,KR-11,1397339,0,0.0,2025
서대문구,서대문구,11410,KR-11,1136133,0,0.0,2025
마포구,마포구,11440,KR-11,3064317,0,0.0,2025
양천구,양천구,11470,KR-11,1549939,0,0.0,2025
강서구,강서구,11500,KR-11,6311796,0,0.0,2025
구로구,구로구,11530,KR-11,1255177,0,0.0,2025
금천구,금천구,11545,KR-11,948724,0,0.0,2025
영등포구,영등포구,11560,KR-11,5181770,0,0.0,2025
동작구,동작구,11590,KR-11,1350730,0,0.0,2025
관악구,관악구,11620,KR-11,779363,0,0.0,2025
서초구,서초구,11650,KR-11,5785264,0,0.0,2025
강남구,강남구,11680,KR-11,10067455,0,0.0,2025
송파구,송파구,11710,KR-11,7458268,0,0.0,2025
강동구,강동구,11740,KR-11,1755002,0,0.0,2025
목포시,목포시,12110,KR-12,1807481,0,0.0,2025
여수시,여수시,12130,KR-12,3258405,0,0.0,2025
순천시,순천시,12150,KR-12,2026055,0,0.0,2025
나주시,나주시,12170,KR-12,935760,0,0.0,2025
광양시,광양시,12190,KR-12,796427,0,0.0,2025
동구,동구,12210,KR-12,857415,0,0.0,2025
서구,서구,12240,KR-12,2508710,0,0.0,2025
남구,남구,12270,KR-12,561601,0,0.0,2025
북구,북구,12300,KR-12,1540667,0,0.0,2025
광산구,광산구,12330,KR-12,2217140,0,0.0,2025
담양군,담양군,12710,KR-12,1295643,0,0.0,2025
곡성군,곡성군,12720,KR-12,251483,0,0.0,2025
구례군,구례군,12730,KR-12,519421,0,0.0,2025
고흥군,고흥군,12740,KR-12,430652,0,0.0,2025
보성군,보성군,12750,KR-12,372643,0,0.0,2025
화순군,화순군,12760,KR-12,607078,0,0.0,2025
장흥군,장흥군,12770,KR-12,201252,0,0.0,2025
강진군,강진군,12780,KR-12,336000,0,0.0,2025
해남군,해남군,12790,KR-12,486531,0,0.0,2025
영암군,영암군,12800,KR-12,318734,0,0.0,2025
무안군,무안군,12810,KR-12,575952,0,0.0,2025
함평군,함평군,12820,KR-12,289207,0,0.0,2025
영광군,영광군,12830,KR-12,435727,0,0.0,2025
장성군,장성군,12840,KR-12,481486,0,0.0,2025
완도군,완도군,12850,KR-12,380204,0,0.0,2025
진도군,진도군,12860,KR-12,360328,0,0.0,2025
신안군,신안군,12870,KR-12,246009,0,0.0,2025
중구,중구,26110,KR-26,979136,0,0.0,2025
서구,서구,26140,KR-26,514722,0,0.0,2025
동구,동구,26170,KR-26,1060721,0,0.0,2025
영도구,영도구,26200,KR-26,841317,0,0.0,2025
부산진구,부산진구,26230,KR-26,1927110,0,0.0,2025
동래구,동래구,26260,KR-26,1249171,0,0.0,2025
남구,남구,26290,KR-26,1177866,0,0.0,2025
북구,북구,26320,KR-26,778803,0,0.0,2025
해운대구,해운대구,26350,KR-26,5096130,0,0.0,2025
사하구,사하구,26380,KR-26,903789,0,0.0,2025
금정구,금정구,26410,KR-26,1085775,0,0.0,2025
강서구,강서구,26440,KR-26,3049377,0,0.0,2025
연제구,연제구,26470,KR-26,564351,0,0.0,2025
수영구,수영구,26500,KR-26,1472280,0,0.0,2025
사상구,사상구,26530,KR-26,1067975,0,0.0,2025
기장군,기장군,26710,KR-26,4855563,0,0.0,2025
중구,중구,27110,KR-27,1556309,0,0.0,2025
동구,동구,27140,KR-27,3472646,0,0.0,2025
서구,서구,27170,KR-27,540566,0,0.0,2025
남구,남구,27200,KR-27,746528,0,0.0,2025
북구,북구,27230,KR-27,1906828,0,0.0,2025
수성구,수성구,27260,KR-27,2837883,0,0.0,2025
달서구,달서구,27290,KR-27,2000533,0,0.0,2025
달성군,달성군,27710,KR-27,1335028,0,0.0,2025
군위군,군위군,27720,KR-27,346494,0,0.0,2025
중구,중구,28110,KR-28,13679707,0,0.0,2025
동구,동구,28140,KR-28,161567,0,0.0,2025
미추홀구,미추홀구,28177,KR-28,2478581,0,0.0,2025
연수구,연수구,28185,KR-28,5863515,0,0.0,2025
남동구,남동구,28200,KR-28,3257504,0,0.0,2025
부평구,부평구,28237,KR-28,1676273,0,0.0,2025
계양구,계양구,28245,KR-28,1311568,0,0.0,2025
서구,서구,28260,KR-28,3929101,0,0.0,2025
강화군,강화군,28710,KR-28,2954615,0,0.0,2025
옹진군,옹진군,28720,KR-28,572753,0,0.0,2025
동구,동구,30110,KR-30,1735651,0,0.0,2025
중구,중구,30140,KR-30,1862481,0,0.0,2025
서구,서구,30170,KR-30,2623048,0,0.0,2025
유성구,유성구,30200,KR-30,4673229,0,0.0,2025
대덕구,대덕구,30230,KR-30,797244,0,0.0,2025
중구,중구,31110,KR-31,718731,0,0.0,2025
남구,남구,31140,KR-31,2288060,0,0.0,2025
동구,동구,31170,KR-31,670123,0,0.0,2025
북구,북구,31200,KR-31,1127014,0,0.0,2025
울주군,울주군,31710,KR-31,2468101,0,0.0,2025
세종특별자치시,세종특별자치시,36110,KR-36,3210747,0,0.0,2025
수원시,수원시,41110,KR-41,12677498,0,0.0,2025
성남시,성남시,41130,KR-41,8648713,0,0.0,2025
의정부시,의정부시,41150,KR-41,2841429,0,0.0,2025
안양시,안양시,41170,KR-41,3115419,0,0.0,2025
부천시,부천시,41190,KR-41,4052732,0,0.0,2025
광명시,광명시,41210,KR-41,3450709,0,0.0,2025
평택시,평택시,41220,KR-41,4683367,0,0.0,2025
동두천시,동두천시,41250,KR-41,581054,0,0.0,2025
안산시,안산시,41270,KR-41,4347228,0,0.0,2025
고양시,고양시,41280,KR-41,13196047,0,0.0,2025
과천시,과천시,41290,KR-41,1690010,0,0.0,2025
구리시,구리시,41310,KR-41,2072118,0,0.0,2025
남양주시,남양주시,41360,KR-41,8389851,0,0.0,2025
오산시,오산시,41370,KR-41,1863380,0,0.0,2025
시흥시,시흥시,41390,KR-41,4881439,0,0.0,2025
군포시,군포시,41410,KR-41,789168,0,0.0,2025
의왕시,의왕시,41430,KR-41,2200664,0,0.0,2025
하남시,하남시,41450,KR-41,5441880,0,0.0,2025
용인시,용인시,41460,KR-41,13362320,0,0.0,2025
파주시,파주시,41480,KR-41,7844719,0,0.0,2025
이천시,이천시,41500,KR-41,3324592,0,0.0,2025
안성시,안성시,41550,KR-41,3369372,0,0.0,2025
김포시,김포시,41570,KR-41,5421982,0,0.0,2025
화성시,화성시,41590,KR-41,10035903,0,0.0,2025
광주시,광주시,41610,KR-41,4001732,0,0.0,2025
양주시,양주시,41630,KR-41,3000384,0,0.0,2025
포천시,포천시,41650,KR-41,3732450,0,0.0,2025
여주시,여주시,41670,KR-41,3561077,0,0.0,2025
연천군,연천군,41800,KR-41,859461,0,0.0,2025
가평군,가평군,41820,KR-41,3431759,0,0.0,2025
양평군,양평군,41830,KR-41,2768475,0,0.0,2025
청주시,청주시,43110,KR-43,7775929,0,0.0,2025
충주시,충주시,43130,KR-43,2507835,0,0.0,2025
제천시,제천시,43150,KR-43,1595788,0,0.0,2025
보은군,보은군,43720,KR-43,394118,0,0.0,2025
옥천군,옥천군,43730,KR-43,343064,0,0.0,2025
영동군,영동군,43740,KR-43,260587,0,0.0,2025
증평군,증평군,43745,KR-43,349439,0,0.0,2025
진천군,진천군,43750,KR-43,919015,0,0.0,2025
괴산군,괴산군,43760,KR-43,497793,0,0.0,2025
음성군,음성군,43770,KR-43,985630,0,0.0,2025
단양군,단양군,43800,KR-43,1005230,0,0.0,2025
천안시,천안시,44130,KR-44,6142695,0,0.0,2025
공주시,공주시,44150,KR-44,1751417,0,0.0,2025
보령시,보령시,44180,KR-44,1922179,0,0.0,2025
아산시,아산시,44200,KR-44,3859444,0,0.0,2025
서산시,서산시,44210,KR-44,1549884,0,0.0,2025
논산시,논산시,44230,KR-44,978211,0,0.0,2025
계룡시,계룡시,44250,KR-44,293480,0,0.0,2025
당진시,당진시,44270,KR-44,1920547,0,0.0,2025
금산군,금산군,44710,KR-44,337578,0,0.0,2025
부여군,부여군,44760,KR-44,893559,0,0.0,2025
서천군,서천군,44770,KR-44,718398,0,0.0,2025
청양군,청양군,44790,KR-44,235348,0,0.0,2025
홍성군,홍성군,44800,KR-44,670688,0,0.0,2025
예산군,예산군,44810,KR-44,1327838,0,0.0,2025
태안군,태안군,44825,KR-44,2642804,0,0.0,2025
포항시,포항시,47110,KR-47,4157876,0,0.0,2025
경주시,경주시,47130,KR-47,6273562,0,0.0,2025
김천시,김천시,47150,KR-47,838106,0,0.0,2025
안동시,안동시,47170,KR-47,1270924,0,0.0,2025
구미시,구미시,47190,KR-47,1954341,0,0.0,2025
영주시,영주시,47210,KR-47,621929,0,0.0,2025
영천시,영천시,47230,KR-47,634381,0,0.0,2025
상주시,상주시,47250,KR-47,449515,0,0.0,2025
문경시,문경시,47280,KR-47,756096,0,0.0,2025
경산시,경산시,47290,KR-47,1302746,0,0.0,2025
의성군,의성군,47730,KR-47,199330,0,0.0,2025
청송군,청송군,47750,KR-47,218151,0,0.0,2025
영양군,영양군,47760,KR-47,34980,0,0.0,2025
영덕군,영덕군,47770,KR-47,879344,0,0.0,2025
청도군,청도군,47820,KR-47,733397,0,0.0,2025
고령군,고령군,47830,KR-47,229006,0,0.0,2025
성주군,성주군,47840,KR-47,192547,0,0.0,2025
칠곡군,칠곡군,47850,KR-47,787566,0,0.0,2025
예천군,예천군,47900,KR-47,270162,0,0.0,2025
봉화군,봉화군,47920,KR-47,167683,0,0.0,2025
울진군,울진군,47930,KR-47,835458,0,0.0,2025
울릉군,울릉군,47940,KR-47,91663,0,0.0,2025
창원시,창원시,48120,KR-48,6257689,0,0.0,2025
진주시,진주시,48170,KR-48,1656519,0,0.0,2025
통영시,통영시,48220,KR-48,1416452,0,0.0,2025
사천시,사천시,48240,KR-48,1070809,0,0.0,2025
김해시,김해시,48250,KR-48,3693222,0,0.0,2025
밀양시,밀양시,48270,KR-48,1115004,0,0.0,2025
거제시,거제시,48310,KR-48,2352880,0,0.0,2025
양산시,양산시,48330,KR-48,2670994,0,0.0,2025
의령군,의령군,48720,KR-48,280477,0,0.0,2025
함안군,함안군,48730,KR-48,400803,0,0.0,2025
창녕군,창녕군,48740,KR-48,460678,0,0.0,2025
고성군,고성군,48820,KR-48,426595,0,0.0,2025
남해군,남해군,48840,KR-48,1016768,0,0.0,2025
하동군,하동군,48850,KR-48,516650,0,0.0,2025
산청군,산청군,48860,KR-48,304077,0,0.0,2025
함양군,함양군,48870,KR-48,247418,0,0.0,2025
거창군,거창군,48880,KR-48,483558,0,0.0,2025
합천군,합천군,48890,KR-48,404093,0,0.0,2025
제주시,제주시,50110,KR-50,7799673,0,0.0,2025
서귀포시,서귀포시,50130,KR-50,5427510,0,0.0,2025
춘천시,춘천시,51110,KR-51,3885029,0,0.0,2025
원주시,원주시,51130,KR-51,3510828,0,0.0,2025
강릉시,강릉시,51150,KR-51,6029150,0,0.0,2025
동해시,동해시,51170,KR-51,1006957,0,0.0,2025
태백시,태백시,51190,KR-51,424904,0,0.0,2025
속초시,속초시,51210,KR-51,5786002,0,0.0,2025
삼척시,삼척시,51230,KR-51,1278297,0,0.0,2025
홍천군,홍천군,51720,KR-51,1834757,0,0.0,2025
횡성군,횡성군,51730,KR-51,958997,0,0.0,2025
영월군,영월군,51750,KR-51,621172,0,0.0,2025
평창군,평창군,51760,KR-51,2275004,0,0.0,2025
정선군,정선군,51770,KR-51,1418430,0,0.0,2025
철원군,철원군,51780,KR-51,721729,0,0.0,2025
화천군,화천군,51790,KR-51,226556,0,0.0,2025
양구군,양구군,51800,KR-51,190507,0,0.0,2025
인제군,인제군,51810,KR-51,615105,0,0.0,2025
고성군,고성군,51820,KR-51,2099819,0,0.0,2025
양양군,양양군,51830,KR-51,2427344,0,0.0,2025
전주시,전주시,52110,KR-52,4544812,0,0.0,2025
군산시,군산시,52130,KR-52,2574028,0,0.0,2025
익산시,익산시,52140,KR-52,1420168,0,0.0,2025
정읍시,정읍시,52180,KR-52,599728,0,0.0,2025
남원시,남원시,52190,KR-52,654120,0,0.0,2025
김제시,김제시,52210,KR-52,559819,0,0.0,2025
완주군,완주군,52710,KR-52,772478,0,0.0,2025
진안군,진안군,52720,KR-52,224460,0,0.0,2025
무주군,무주군,52730,KR-52,534836,0,0.0,2025
장수군,장수군,52740,KR-52,84730,0,0.0,2025
임실군,임실군,52750,KR-52,335383,0,0.0,2025
순창군,순창군,52770,KR-52,218329,0,0.0,2025
고창군,고창군,52790,KR-52,636211,0,0.0,2025
부안군,부안군,52800,KR-52,947504,0,0.0,2025
종로구,종로구,11110,KR-11,1778850,0,0.0,2026
중구,중구,11140,KR-11,3036535,0,0.0,2026
용산구,용산구,11170,KR-11,2937938,0,0.0,2026
성동구,성동구,11200,KR-11,763285,0,0.0,2026
광진구,광진구,11215,KR-11,1582645,0,0.0,2026
동대문구,동대문구,11230,KR-11,781463,0,0.0,2026
중랑구,중랑구,11260,KR-11,444381,0,0.0,2026
성북구,성북구,11290,KR-11,664995,0,0.0,2026
강북구,강북구,11305,KR-11,663548,0,0.0,2026
도봉구,도봉구,11320,KR-11,411836,0,0.0,2026
노원구,노원구,11350,KR-11,1093371,0,0.0,2026
은평구,은평구,11380,KR-11,864089,0,0.0,2026
서대문구,서대문구,11410,KR-11,671468,0,0.0,2026
마포구,마포구,11440,KR-11,1711346,0,0.0,2026
양천구,양천구,11470,KR-11,926830,0,0.0,2026
강서구,강서구,11500,KR-11,3860606,0,0.0,2026
구로구,구로구,11530,KR-11,715358,0,0.0,2026
금천구,금천구,11545,KR-11,543792,0,0.0,2026
영등포구,영등포구,11560,KR-11,3135627,0,0.0,2026
동작구,동작구,11590,KR-11,746814,0,0.0,2026
관악구,관악구,11620,KR-11,483572,0,0.0,2026
서초구,서초구,11650,KR-11,3491257,0,0.0,2026
강남구,강남구,11680,KR-11,5987162,0,0.0,2026
송파구,송파구,11710,KR-11,4470734,0,0.0,2026
강동구,강동구,11740,KR-11,1133619,0,0.0,2026
목포시,목포시,12110,KR-12,1105116,0,0.0,2026
여수시,여수시,12130,KR-12,2014720,0,0.0,2026
순천시,순천시,12150,KR-12,1186440,0,0.0,2026
나주시,나주시,12170,KR-12,609667,0,0.0,2026
광양시,광양시,12190,KR-12,546430,0,0.0,2026
동구,동구,12210,KR-12,526123,0,0.0,2026
서구,서구,12240,KR-12,1574621,0,0.0,2026
남구,남구,12270,KR-12,339867,0,0.0,2026
북구,북구,12300,KR-12,1032337,0,0.0,2026
광산구,광산구,12330,KR-12,1390062,0,0.0,2026
담양군,담양군,12710,KR-12,797286,0,0.0,2026
곡성군,곡성군,12720,KR-12,186009,0,0.0,2026
구례군,구례군,12730,KR-12,414669,0,0.0,2026
고흥군,고흥군,12740,KR-12,293907,0,0.0,2026
보성군,보성군,12750,KR-12,256418,0,0.0,2026
화순군,화순군,12760,KR-12,397104,0,0.0,2026
장흥군,장흥군,12770,KR-12,135158,0,0.0,2026
강진군,강진군,12780,KR-12,240827,0,0.0,2026
해남군,해남군,12790,KR-12,324528,0,0.0,2026
영암군,영암군,12800,KR-12,224220,0,0.0,2026
무안군,무안군,12810,KR-12,352593,0,0.0,2026
함평군,함평군,12820,KR-12,175081,0,0.0,2026
영광군,영광군,12830,KR-12,280856,0,0.0,2026
장성군,장성군,12840,KR-12,284091,0,0.0,2026
완도군,완도군,12850,KR-12,270515,0,0.0,2026
진도군,진도군,12860,KR-12,235368,0,0.0,2026
신안군,신안군,12870,KR-12,179552,0,0.0,2026
중구,중구,26110,KR-26,600523,0,0.0,2026
서구,서구,26140,KR-26,336149,0,0.0,2026
동구,동구,26170,KR-26,677428,0,0.0,2026
영도구,영도구,26200,KR-26,517955,0,0.0,2026
부산진구,부산진구,26230,KR-26,1223565,0,0.0,2026
동래구,동래구,26260,KR-26,800067,0,0.0,2026
남구,남구,26290,KR-26,713674,0,0.0,2026
북구,북구,26320,KR-26,457097,0,0.0,2026
해운대구,해운대구,26350,KR-26,3231404,0,0.0,2026
사하구,사하구,26380,KR-26,534566,0,0.0,2026
금정구,금정구,26410,KR-26,702735,0,0.0,2026
강서구,강서구,26440,KR-26,1933482,0,0.0,2026
연제구,연제구,26470,KR-26,369892,0,0.0,2026
수영구,수영구,26500,KR-26,940024,0,0.0,2026
사상구,사상구,26530,KR-26,633077,0,0.0,2026
기장군,기장군,26710,KR-26,3027420,0,0.0,2026
중구,중구,27110,KR-27,961670,0,0.0,2026
동구,동구,27140,KR-27,2067648,0,0.0,2026
서구,서구,27170,KR-27,335057,0,0.0,2026
남구,남구,27200,KR-27,438561,0,0.0,2026
북구,북구,27230,KR-27,1142438,0,0.0,2026
수성구,수성구,27260,KR-27,1791002,0,0.0,2026
달서구,달서구,27290,KR-27,1225843,0,0.0,2026
달성군,달성군,27710,KR-27,873217,0,0.0,2026
군위군,군위군,27720,KR-27,219723,0,0.0,2026
중구,중구,28110,KR-28,6163561,0,0.0,2026
제물포구,제물포구,28125,KR-28,347919,0,0.0,2026
동구,동구,28140,KR-28,85982,0,0.0,2026
영종구,영종구,28155,KR-28,1877367,0,0.0,2026
미추홀구,미추홀구,28177,KR-28,1570420,0,0.0,2026
연수구,연수구,28185,KR-28,3533047,0,0.0,2026
남동구,남동구,28200,KR-28,1975320,0,0.0,2026
부평구,부평구,28237,KR-28,1023934,0,0.0,2026
계양구,계양구,28245,KR-28,853777,0,0.0,2026
서구,서구,28260,KR-28,1883585,0,0.0,2026
서해구,서해구,28275,KR-28,515975,0,0.0,2026
검단구,검단구,28290,KR-28,186481,0,0.0,2026
강화군,강화군,28710,KR-28,1896220,0,0.0,2026
옹진군,옹진군,28720,KR-28,463457,0,0.0,2026
동구,동구,30110,KR-30,1066096,0,0.0,2026
중구,중구,30140,KR-30,1160664,0,0.0,2026
서구,서구,30170,KR-30,1636708,0,0.0,2026
유성구,유성구,30200,KR-30,2909300,0,0.0,2026
대덕구,대덕구,30230,KR-30,488509,0,0.0,2026
중구,중구,31110,KR-31,425935,0,0.0,2026
남구,남구,31140,KR-31,1402176,0,0.0,2026
동구,동구,31170,KR-31,411200,0,0.0,2026
북구,북구,31200,KR-31,694963,0,0.0,2026
울주군,울주군,31710,KR-31,1523432,0,0.0,2026
세종특별자치시,세종특별자치시,36110,KR-36,1967196,0,0.0,2026
수원시,수원시,41110,KR-41,7509771,0,0.0,2026
성남시,성남시,41130,KR-41,5273389,0,0.0,2026
의정부시,의정부시,41150,KR-41,1812973,0,0.0,2026
안양시,안양시,41170,KR-41,1920705,0,0.0,2026
부천시,부천시,41190,KR-41,2431937,0,0.0,2026
광명시,광명시,41210,KR-41,2058226,0,0.0,2026
평택시,평택시,41220,KR-41,3176819,0,0.0,2026
동두천시,동두천시,41250,KR-41,380003,0,0.0,2026
안산시,안산시,41270,KR-41,2783275,0,0.0,2026
고양시,고양시,41280,KR-41,7944767,0,0.0,2026
과천시,과천시,41290,KR-41,896061,0,0.0,2026
구리시,구리시,41310,KR-41,1215488,0,0.0,2026
남양주시,남양주시,41360,KR-41,5617284,0,0.0,2026
오산시,오산시,41370,KR-41,1190033,0,0.0,2026
시흥시,시흥시,41390,KR-41,3098994,0,0.0,2026
군포시,군포시,41410,KR-41,487997,0,0.0,2026
의왕시,의왕시,41430,KR-41,1388149,0,0.0,2026
하남시,하남시,41450,KR-41,3383610,0,0.0,2026
용인시,용인시,41460,KR-41,8242845,0,0.0,2026
파주시,파주시,41480,KR-41,5253018,0,0.0,2026
이천시,이천시,41500,KR-41,2199854,0,0.0,2026
안성시,안성시,41550,KR-41,2270259,0,0.0,2026
김포시,김포시,41570,KR-41,3290754,0,0.0,2026
화성시,화성시,41590,KR-41,6381112,0,0.0,2026
광주시,광주시,41610,KR-41,2549655,0,0.0,2026
양주시,양주시,41630,KR-41,1962951,0,0.0,2026
포천시,포천시,41650,KR-41,2591730,0,0.0,2026
여주시,여주시,41670,KR-41,2246792,0,0.0,2026
연천군,연천군,41800,KR-41,500818,0,0.0,2026
가평군,가평군,41820,KR-41,2296868,0,0.0,2026
양평군,양평군,41830,KR-41,1862991,0,0.0,2026
청주시,청주시,43110,KR-43,4899257,0,0.0,2026
충주시,충주시,43130,KR-43,1745061,0,0.0,2026
제천시,제천시,43150,KR-43,1083257,0,0.0,2026
보은군,보은군,43720,KR-43,210343,0,0.0,2026
옥천군,옥천군,43730,KR-43,244817,0,0.0,2026
영동군,영동군,43740,KR-43,165615,0,0.0,2026
증평군,증평군,43745,KR-43,233194,0,0.0,2026
진천군,진천군,43750,KR-43,584916,0,0.0,2026
괴산군,괴산군,43760,KR-43,320060,0,0.0,2026
음성군,음성군,43770,KR-43,726518,0,0.0,2026
단양군,단양군,43800,KR-43,549263,0,0.0,2026
천안시,천안시,44130,KR-44,3934283,0,0.0,2026
공주시,공주시,44150,KR-44,1217047,0,0.0,2026
보령시,보령시,44180,KR-44,1280903,0,0.0,2026
아산시,아산시,44200,KR-44,2515134,0,0.0,2026
서산시,서산시,44210,KR-44,1098071,0,0.0,2026
논산시,논산시,44230,KR-44,653342,0,0.0,2026
계룡시,계룡시,44250,KR-44,190151,0,0.0,2026
당진시,당진시,44270,KR-44,1346043,0,0.0,2026
금산군,금산군,44710,KR-44,235130,0,0.0,2026
부여군,부여군,44760,KR-44,592477,0,0.0,2026
서천군,서천군,44770,KR-44,465566,0,0.0,2026
청양군,청양군,44790,KR-44,224740,0,0.0,2026
홍성군,홍성군,44800,KR-44,441171,0,0.0,2026
예산군,예산군,44810,KR-44,891434,0,0.0,2026
태안군,태안군,44825,KR-44,1942600,0,0.0,2026
포항시,포항시,47110,KR-47,2777534,0,0.0,2026
경주시,경주시,47130,KR-47,4078174,0,0.0,2026
김천시,김천시,47150,KR-47,540476,0,0.0,2026
안동시,안동시,47170,KR-47,751399,0,0.0,2026
구미시,구미시,47190,KR-47,1191423,0,0.0,2026
영주시,영주시,47210,KR-47,375666,0,0.0,2026
영천시,영천시,47230,KR-47,411880,0,0.0,2026
상주시,상주시,47250,KR-47,303443,0,0.0,2026
문경시,문경시,47280,KR-47,494046,0,0.0,2026
경산시,경산시,47290,KR-47,824086,0,0.0,2026
의성군,의성군,47730,KR-47,129546,0,0.0,2026
청송군,청송군,47750,KR-47,133764,0,0.0,2026
영양군,영양군,47760,KR-47,31200,0,0.0,2026
영덕군,영덕군,47770,KR-47,687201,0,0.0,2026
청도군,청도군,47820,KR-47,461695,0,0.0,2026
고령군,고령군,47830,KR-47,140993,0,0.0,2026
성주군,성주군,47840,KR-47,125754,0,0.0,2026
칠곡군,칠곡군,47850,KR-47,493947,0,0.0,2026
예천군,예천군,47900,KR-47,177083,0,0.0,2026
봉화군,봉화군,47920,KR-47,110520,0,0.0,2026
울진군,울진군,47930,KR-47,583033,0,0.0,2026
울릉군,울릉군,47940,KR-47,41789,0,0.0,2026
창원시,창원시,48120,KR-48,3949553,0,0.0,2026
진주시,진주시,48170,KR-48,1012175,0,0.0,2026
