DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE,_YEAR
부산광역시,해운대구,26624086,5160.0,5.4,5096130,2257.0,19.1,2025
서울특별시,강남구,71746760,8470.0,14.4,10067455,3173.0,14.0,2025
서울특별시,강동구,71746760,8470.0,14.4,1755002,1325.0,2.4,2025
서울특별시,강북구,71746760,8470.0,14.4,1064317,1032.0,1.5,2025
서울특별시,강서구,71746760,8470.0,14.4,6311796,2512.0,8.8,2025
서울특별시,관악구,71746760,8470.0,14.4,779363,883.0,1.1,2025
서울특별시,광진구,71746760,8470.0,14.4,2593935,1611.0,3.6,2025
서울특별시,구로구,71746760,8470.0,14.4,1255177,1120.0,1.7,2025
서울특별시,금천구,71746760,8470.0,14.4,948724,974.0,1.3,2025
서울특별시,노원구,71746760,8470.0,14.4,1707274,1307.0,2.4,2025
서울특별시,도봉구,71746760,8470.0,14.4,649758,806.0,0.9,2025
서울특별시,동대문구,71746760,8470.0,14.4,1267376,1126.0,1.8,2025
서울특별시,동작구,71746760,8470.0,14.4,1350730,1162.0,1.9,2025
서울특별시,마포구,71746760,8470.0,14.4,3064317,1751.0,4.3,2025
서울특별시,서대문구,71746760,8470.0,14.4,1136133,1066.0,1.6,2025
서울특별시,서초구,71746760,8470.0,14.4,5785264,2405.0,8.1,2025
서울특별시,성동구,71746760,8470.0,14.4,1376349,1173.0,1.9,2025
서울특별시,성북구,71746760,8470.0,14.4,1100991,1049.0,1.5,2025
서울특별시,송파구,71746760,8470.0,14.4,7458268,2731.0,10.4,2025
서울특별시,양천구,71746760,8470.0,14.4,1549939,1245.0,2.2,2025
서울특별시,영등포구,71746760,8470.0,14.4,5181770,2276.0,7.2,2025
서울특별시,용산구,71746760,8470.0,14.4,5092194,2257.0,7.1,2025
서울특별시,은평구,71746760,8470.0,14.4,1397339,1182.0,1.9,2025
서울특별시,종로구,71746760,8470.0,14.4,2980520,1726.0,4.2,2025
서울특별시,중구,71746760,8470.0,14.4,5161404,2272.0,7.2,2025
서울특별시,중랑구,71746760,8470.0,14.4,711365,843.0,1.0,2025
세종특별자치시,세종특별자치시,3210747,1792.0,0.6,3210747,1792.0,100.0,2025
울산광역시,남구,7272029,2697.0,1.5,2288060,1513.0,31.5,2025
울산광역시,동구,7272029,2697.0,1.5,670123,819.0,9.2,2025
울산광역시,북구,7272029,2697.0,1.5,1127014,1062.0,15.5,2025
울산광역시,울주군,7272029,2697.0,1.5,2468101,1571.0,33.9,2025
울산광역시,중구,7272029,2697.0,1.5,718731,848.0,9.9,2025
인천광역시,강화군,35885184,5990.0,7.2,2954615,1719.0,8.2,2025
인천광역시,계양구,35885184,5990.0,7.2,1311568,1145.0,3.7,2025
인천광역시,남동구,35885184,5990.0,7.2,3257504,1805.0,9.1,2025
인천광역시,동구,35885184,5990.0,7.2,161567,402.0,0.5,2025
인천광역시,미추홀구,35885184,5990.0,7.2,2478581,1574.0,6.9,2025
인천광역시,부평구,35885184,5990.0,7.2,1676273,1295.0,4.7,2025
인천광역시,서구,35885184,5990.0,7.2,3929101,1982.0,10.9,2025
인천광역시,연수구,35885184,5990.0,7.2,5863515,2421.0,16.3,2025
인천광역시,옹진군,35885184,5990.0,7.2,572753,757.0,1.6,2025
인천광역시,중구,35885184,5990.0,7.2,13679707,3699.0,38.1,2025
전남광주통합특별시,강진군,24098011,4909.0,4.8,336000,580.0,1.4,2025
전남광주통합특별시,고흥군,24098011,4909.0,4.8,430652,656.0,1.8,2025
전남광주통합특별시,곡성군,24098011,4909.0,4.8,251483,501.0,1.0,2025
전남광주통합특별시,광산구,24098011,4909.0,4.8,2217140,1489.0,9.2,2025
전남광주통합특별시,광양시,24098011,4909.0,4.8,796427,892.0,3.3,2025
전남광주통합특별시,구례군,24098011,4909.0,4.8,519421,721.0,2.2,2025
전남광주통합특별시,나주시,24098011,4909.0,4.8,935760,967.0,3.9,2025
전남광주통합특별시,남구,24098011,4909.0,4.8,561601,749.0,2.3,2025
전남광주통합특별시,담양군,24098011,4909.0,4.8,1295643,1138.0,5.4,2025
전남광주통합특별시,동구,24098011,4909.0,4.8,857415,926.0,3.6,2025
전남광주통합특별시,목포시,24098011,4909.0,4.8,1807481,1344.0,7.5,2025
전남광주통합특별시,무안군,24098011,4909.0,4.8,575952,759.0,2.4,2025
전남광주통합특별시,보성군,24098011,4909.0,4.8,372643,610.0,1.5,2025
전남광주통합특별시,북구,24098011,4909.0,4.8,1540667,1241.0,6.4,2025
전남광주통합특별시,서구,24098011,4909.0,4.8,2508710,1584.0,10.4,2025
전남광주통합특별시,순천시,24098011,4909.0,4.8,2026055,1423.0,8.4,2025
전남광주통합특별시,신안군,24098011,4909.0,4.8,246009,496.0,1.0,2025
전남광주통합특별시,여수시,24098011,4909.0,4.8,3258405,1805.0,13.5,2025
전남광주통합특별시,영광군,24098011,4909.0,4.8,435727,660.0,1.8,2025
전남광주통합특별시,영암군,24098011,4909.0,4.8,318734,565.0,1.3,2025
전남광주통합특별시,완도군,24098011,4909.0,4.8,380204,617.0,1.6,2025
전남광주통합특별시,장성군,24098011,4909.0,4.8,481486,694.0,2.0,2025
전남광주통합특별시,장흥군,24098011,4909.0,4.8,201252,449.0,0.8,2025
전남광주통합특별시,진도군,24098011,4909.0,4.8,360328,600.0,1.5,2025
전남광주통합특별시,함평군,24098011,4909.0,4.8,289207,538.0,1.2,2025
전남광주통합특별시,해남군,24098011,4909.0,4.8,486531,698.0,2.0,2025
전남광주통합특별시,화순군,24098011,4909.0,4.8,607078,779.0,2.5,2025
전북특별자치도,고창군,14106606,3756.0,2.8,636211,798.0,4.5,2025
전북특별자치도,군산시,14106606,3756.0,2.8,2574028,1604.0,18.2,2025
전북특별자치도,김제시,14106606,3756.0,2.8,559819,748.0,4.0,2025
전북특별자치도,남원시,14106606,3756.0,2.8,654120,809.0,4.6,2025
전북특별자치도,무주군,14106606,3756.0,2.8,534836,731.0,3.8,2025
전북특별자치도,부안군,14106606,3756.0,2.8,947504,973.0,6.7,2025
전북특별자치도,순창군,14106606,3756.0,2.8,218329,467.0,1.5,2025
전북특별자치도,완주군,14106606,3756.0,2.8,772478,879.0,5.5,2025
전북특별자치도,익산시,14106606,3756.0,2.8,1420168,1192.0,10.1,2025
전북특별자치도,임실군,14106606,3756.0,2.8,335383,579.0,2.4,2025
전북특별자치도,장수군,14106606,3756.0,2.8,84730,291.0,0.6,2025
전북특별자치도,전주시,14106606,3756.0,2.8,4544812,2132.0,32.2,2025
전북특별자치도,정읍시,14106606,3756.0,2.8,599728,774.0,4.3,2025
전북특별자치도,진안군,14106606,3756.0,2.8,224460,474.0,1.6,2025
제주특별자치도,서귀포시,13227183,3637.0,2.7,5427510,2330.0,41.0,2025
제주특별자치도,제주시,13227183,3637.0,2.7,7799673,2793.0,59.0,2025
충청남도,계룡시,25244070,5024.0,5.1,293480,542.0,1.2,2025
충청남도,공주시,25244070,5024.0,5.1,1751417,1323.0,6.9,2025
충청남도,금산군,25244070,5024.0,5.1,337578,581.0,1.3,2025
충청남도,논산시,25244070,5024.0,5.1,978211,989.0,3.9,2025
충청남도,당진시,25244070,5024.0,5.1,1920547,1386.0,7.6,2025
충청남도,보령시,25244070,5024.0,5.1,1922179,1386.0,7.6,2025
충청남도,부여군,25244070,5024.0,5.1,893559,945.0,3.5,2025
충청남도,서산시,25244070,5024.0,5.1,1549884,1245.0,6.1,2025
충청남도,서천군,25244070,5024.0,5.1,718398,848.0,2.8,2025
충청남도,아산시,25244070,5024.0,5.1,3859444,1965.0,15.3,2025
충청남도,예산군,25244070,5024.0,5.1,1327838,1152.0,5.3,2025
충청남도,천안시,25244070,5024.0,5.1,6142695,2478.0,24.3,2025
충청남도,청양군,25244070,5024.0,5.1,235348,485.0,0.9,2025
충청남도,태안군,25244070,5024.0,5.1,2642804,1626.0,10.5,2025
충청남도,홍성군,25244070,5024.0,5.1,670688,819.0,2.7,2025
충청북도,괴산군,16634428,4079.0,3.3,497793,706.0,3.0,2025
충청북도,단양군,16634428,4079.0,3.3,1005230,1003.0,6.0,2025
충청북도,보은군,16634428,4079.0,3.3,394118,628.0,2.4,2025
충청북도,영동군,16634428,4079.0,3.3,260587,510.0,1.6,2025
충청북도,옥천군,16634428,4079.0,3.3,343064,586.0,2.1,2025
충청북도,음성군,16634428,4079.0,3.3,985630,993.0,5.9,2025
충청북도,제천시,16634428,4079.0,3.3,1595788,1263.0,9.6,2025
충청북도,증평군,16634428,4079.0,3.3,349439,591.0,2.1,2025
충청북도,진천군,16634428,4079.0,3.3,919015,959.0,5.5,2025
충청북도,청주시,16634428,4079.0,3.3,7775929,2789.0,46.7,2025
충청북도,충주시,16634428,4079.0,3.3,2507835,1584.0,15.1,2025
강원특별자치도,강릉시,24853433,4985.0,7.9,4442164,2108.0,17.9,2026
강원특별자치도,고성군,24853433,4985.0,7.9,1705054,1306.0,6.9,2026
강원특별자치도,동해시,24853433,4985.0,7.9,863887,929.0,3.5,2026
강원특별자치도,삼척시,24853433,4985.0,7.9,982374,991.0,4.0,2026
강원특별자치도,속초시,24853433,4985.0,7.9,3767892,1941.0,15.2,2026
강원특별자치도,양구군,24853433,4985.0,7.9,129168,359.0,0.5,2026
강원특별자치도,양양군,24853433,4985.0,7.9,1747046,1322.0,7.0,2026
강원특별자치도,영월군,24853433,4985.0,7.9,645048,803.0,2.6,2026
강원특별자치도,원주시,24853433,4985.0,7.9,2273279,1508.0,9.1,2026
강원특별자치도,인제군,24853433,4985.0,7.9,401278,633.0,1.6,2026
강원특별자치도,정선군,24853433,4985.0,7.9,945016,972.0,3.8,2026
강원특별자치도,철원군,24853433,4985.0,7.9,402144,634.0,1.6,2026
강원특별자치도,춘천시,24853433,4985.0,7.9,2517070,1587.0,10.1,2026
강원특별자치도,태백시,24853433,4985.0,7.9,310139,557.0,1.2,2026
강원특별자치도,평창군,24853433,4985.0,7.9,1552745,1246.0,6.2,2026
강원특별자치도,홍천군,24853433,4985.0,7.9,1323174,1150.0,5.3,2026
강원특별자치도,화천군,24853433,4985.0,7.9,176152,420.0,0.7,2026
강원특별자치도,횡성군,24853433,4985.0,7.9,669803,818.0,2.7,2026
경기도,가평군,94219128,9707.0,29.9,2296868,1516.0,2.4,2026
경기도,고양시,94219128,9707.0,29.9,7944767,2819.0,8.4,2026
경기도,과천시,94219128,9707.0,29.9,896061,947.0,1.0,2026
경기도,광명시,94219128,9707.0,29.9,2058226,1435.0,2.2,2026
경기도,광주시,94219128,9707.0,29.9,2549655,1597.0,2.7,2026
경기도,구리시,94219128,9707.0,29.9,1215488,1102.0,1.3,2026
경기도,군포시,94219128,9707.0,29.9,487997,699.0,0.5,2026
경기도,김포시,94219128,9707.0,29.9,3290754,1814.0,3.5,2026
경기도,남양주시,94219128,9707.0,29.9,5617284,2370.0,6.0,2026
경기도,동두천시,94219128,9707.0,29.9,380003,616.0,0.4,2026
경기도,부천시,94219128,9707.0,29.9,2431937,1559.0,2.6,2026
경기도,성남시,94219128,9707.0,29.9,5273389,2296.0,5.6,2026
경기도,수원시,94219128,9707.0,29.9,7509771,2740.0,8.0,2026
경기도,시흥시,94219128,9707.0,29.9,3098994,1760.0,3.3,2026
경기도,안산시,94219128,9707.0,29.9,2783275,1668.0,3.0,2026
경기도,안성시,94219128,9707.0,29.9,2270259,1507.0,2.4,2026
경기도,안양시,94219128,9707.0,29.9,1920705,1386.0,2.0,2026
경기도,양주시,94219128,9707.0,29.9,1962951,1401.0,2.1,2026
경기도,양평군,94219128,9707.0,29.9,1862991,1365.0,2.0,2026
경기도,여주시,94219128,9707.0,29.9,2246792,1499.0,2.4,2026
경기도,연천군,94219128,9707.0,29.9,500818,708.0,0.5,2026
경기도,오산시,94219128,9707.0,29.9,1190033,1091.0,1.3,2026
경기도,용인시,94219128,9707.0,29.9,8242845,2871.0,8.7,2026
경기도,의왕시,94219128,9707.0,29.9,1388149,1178.0,1.5,2026
경기도,의정부시,94219128,9707.0,29.9,1812973,1346.0,1.9,2026
경기도,이천시,94219128,9707.0,29.9,2199854,1483.0,2.3,2026
경기도,파주시,94219128,9707.0,29.9,5253018,2292.0,5.6,2026
경기도,평택시,94219128,9707.0,29.9,3176819,1782.0,3.4,2026
경기도,포천시,94219128,9707.0,29.9,2591730,1610.0,2.8,2026
경기도,하남시,94219128,9707.0,29.9,3383610,1839.0,3.6,2026
경기도,화성시,94219128,9707.0,29.9,6381112,2526.0,6.8,2026
경상남도,거제시,15935983,3992.0,5.1,1534433,1239.0,9.6,2026
경상남도,거창군,15935983,3992.0,5.1,251100,501.0,1.6,2026
경상남도,고성군,15935983,3992.0,5.1,252162,502.0,1.6,2026
경상남도,김해시,15935983,3992.0,5.1,2386578,1545.0,15.0,2026
경상남도,남해군,15935983,3992.0,5.1,779977,883.0,4.9,2026
경상남도,밀양시,15935983,3992.0,5.1,700277,837.0,4.4,2026
경상남도,사천시,15935983,3992.0,5.1,678644,824.0,4.3,2026
경상남도,산청군,15935983,3992.0,5.1,245235,495.0,1.5,2026
경상남도,양산시,15935983,3992.0,5.1,1660984,1289.0,10.4,2026
경상남도,의령군,15935983,3992.0,5.1,178996,423.0,1.1,2026
경상남도,진주시,15935983,3992.0,5.1,1012175,1006.0,6.4,2026
경상남도,창녕군,15935983,3992.0,5.1,307562,555.0,1.9,2026
경상남도,창원시,15935983,3992.0,5.1,3949553,1987.0,24.8,2026
경상남도,통영시,15935983,3992.0,5.1,918983,959.0,5.8,2026
경상남도,하동군,15935983,3992.0,5.1,345224,588.0,2.2,2026
경상남도,함안군,15935983,3992.0,5.1,300067,548.0,1.9,2026
경상남도,함양군,15935983,3992.0,5.1,154629,393.0,1.0,2026
경상남도,합천군,15935983,3992.0,5.1,279404,529.0,1.8,2026
경상북도,경산시,14864652,3855.0,4.7,824086,908.0,5.5,2026
경상북도,경주시,14864652,3855.0,4.7,4078174,2019.0,27.4,2026
경상북도,고령군,14864652,3855.0,4.7,140993,375.0,0.9,2026
경상북도,구미시,14864652,3855.0,4.7,1191423,1092.0,8.0,2026
경상북도,김천시,14864652,3855.0,4.7,540476,735.0,3.6,2026
경상북도,문경시,14864652,3855.0,4.7,494046,703.0,3.3,2026
경상북도,봉화군,14864652,3855.0,4.7,110520,332.0,0.7,2026
경상북도,상주시,14864652,3855.0,4.7,303443,551.0,2.0,2026
경상북도,성주군,14864652,3855.0,4.7,125754,355.0,0.8,2026
경상북도,안동시,14864652,3855.0,4.7,751399,867.0,5.1,2026
경상북도,영덕군,14864652,3855.0,4.7,687201,829.0,4.6,2026
경상북도,영양군,14864652,3855.0,4.7,31200,177.0,0.2,2026
경상북도,영주시,14864652,3855.0,4.7,375666,613.0,2.5,2026
경상북도,영천시,14864652,3855.0,4.7,411880,642.0,2.8,2026
경상북도,예천군,14864652,3855.0,4.7,177083,421.0,1.2,2026
경상북도,울릉군,14864652,3855.0,4.7,41789,204.0,0.3,2026
경상북도,울진군,14864652,3855.0,4.7,583033,764.0,3.9,2026
경상북도,의성군,14864652,3855.0,4.7,129546,360.0,0.9,2026
경상북도,청도군,14864652,3855.0,4.7,461695,679.0,3.1,2026
경상북도,청송군,14864652,3855.0,4.7,133764,366.0,0.9,2026
경상북도,칠곡군,14864652,3855.0,4.7,493947,703.0,3.3,2026
경상북도,포항시,14864652,3855.0,4.7,2777534,1667.0,18.7,2026
대구광역시,군위군,9055159,3009.0,2.9,219723,469.0,2.4,2026
대구광역시,남구,9055159,3009.0,2.9,438561,662.0,4.8,2026
대구광역시,달서구,9055159,3009.0,2.9,1225843,1107.0,13.5,2026
대구광역시,달성군,9055159,3009.0,2.9,873217,934.0,9.6,2026
대구광역시,동구,9055159,3009.0,2.9,2067648,1438.0,22.8,2026
대구광역시,북구,9055159,3009.0,2.9,1142438,1069.0,12.6,2026
대구광역시,서구,9055159,3009.0,2.9,335057,579.0,3.7,2026
대구광역시,수성구,9055159,3009.0,2.9,1791002,1338.0,19.8,2026
대구광역시,중구,9055159,3009.0,2.9,961670,981.0,10.6,2026
대전광역시,대덕구,7261277,2695.0,2.3,488509,699.0,6.7,2026
대전광역시,동구,7261277,2695.0,2.3,1066096,1033.0,14.7,2026
대전광역시,서구,7261277,2695.0,2.3,1636708,1279.0,22.5,2026
대전광역시,유성구,7261277,2695.0,2.3,2909300,1706.0,40.1,2026
대전광역시,중구,7261277,2695.0,2.3,1160664,1077.0,16.0,2026
부산광역시,강서구,16699058,4086.0,5.3,1933482,1390.0,11.6,2026
부산광역시,금정구,16699058,4086.0,5.3,702735,838.0,4.2,2026
부산광역시,기장군,16699058,4086.0,5.3,3027420,1740.0,18.1,2026
부산광역시,남구,16699058,4086.0,5.3,713674,845.0,4.3,2026
부산광역시,동구,16699058,4086.0,5.3,677428,823.0,4.1,2026
부산광역시,동래구,16699058,4086.0,5.3,800067,894.0,4.8,2026
부산광역시,부산진구,16699058,4086.0,5.3,1223565,1106.0,7.3,2026
부산광역시,북구,16699058,4086.0,5.3,457097,676.0,2.7,2026
부산광역시,사상구,16699058,4086.0,5.3,633077,796.0,3.8,2026
부산광역시,사하구,16699058,4086.0,5.3,534566,731.0,3.2,2026
부산광역시,서구,16699058,4086.0,5.3,336149,580.0,2.0,2026
부산광역시,수영구,16699058,4086.0,5.3,940024,970.0,5.6,2026
부산광역시,연제구,16699058,4086.0,5.3,369892,608.0,2.2,2026
부산광역시,영도구,16699058,4086.0,5.3,517955,720.0,3.1,2026
부산광역시,중구,16699058,4086.0,5.3,600523,775.0,3.6,2026
부산광역시,해운대구,16699058,4086.0,5.3,3231404,1798.0,19.4,2026
서울특별시,강남구,42901121,6550.0,13.6,5987162,2447.0,14.0,2026
서울특별시,강동구,42901121,6550.0,13.6,1133619,1065.0,2.6,2026
서울특별시,강북구,42901121,6550.0,13.6,663548,815.0,1.5,2026
서울특별시,강서구,42901121,6550.0,13.6,3860606,1965.0,9.0,2026
서울특별시,관악구,42901121,6550.0,13.6,483572,695.0,1.1,2026
서울특별시,광진구,42901121,6550.0,13.6,1582645,1258.0,3.7,2026
서울특별시,구로구,42901121,6550.0,13.6,715358,846.0,1.7,2026
서울특별시,금천구,42901121,6550.0,13.6,543792,737.0,1.3,2026
서울특별시,노원구,42901121,6550.0,13.6,1093371,1046.0,2.5,2026
서울특별시,도봉구,42901121,6550.0,13.6,411836,642.0,1.0,2026
서울특별시,동대문구,42901121,6550.0,13.6,781463,884.0,1.8,2026
서울특별시,동작구,42901121,6550.0,13.6,746814,864.0,1.7,2026
서울특별시,마포구,42901121,6550.0,13.6,1711346,1308.0,4.0,2026
서울특별시,서대문구,42901121,6550.0,13.6,671468,819.0,1.6,2026
서울특별시,서초구,42901121,6550.0,13.6,3491257,1868.0,8.1,2026
서울특별시,성동구,42901121,6550.0,13.6,763285,874.0,1.8,2026
서울특별시,성북구,42901121,6550.0,13.6,664995,815.0,1.6,2026
서울특별시,송파구,42901121,6550.0,13.6,4470734,2114.0,10.4,2026
서울특별시,양천구,42901121,6550.0,13.6,926830,963.0,2.2,2026
서울특별시,영등포구,42901121,6550.0,13.6,3135627,1771.0,7.3,2026
서울특별시,용산구,42901121,6550.0,13.6,2937938,1714.0,6.8,2026
서울특별시,은평구,42901121,6550.0,13.6,864089,930.0,2.0,2026
서울특별시,종로구,42901121,6550.0,13.6,1778850,1334.0,4.1,2026
서울특별시,중구,42901121,6550.0,13.6,3036535,1743.0,7.1,2026
서울특별시,중랑구,42901121,6550.0,13.6,444381,667.0,1.0,2026
세종특별자치시,세종특별자치시,1967196,1403.0,0.6,1967196,1403.0,100.0,2026
울산광역시,남구,4457706,2111.0,1.4,1402176,1184.0,31.5,2026
울산광역시,동구,4457706,2111.0,1.4,411200,641.0,9.2,2026
울산광역시,북구,4457706,2111.0,1.4,694963,834.0,15.6,2026
울산광역시,울주군,4457706,2111.0,1.4,1523432,1234.0,34.2,2026
울산광역시,중구,4457706,2111.0,1.4,425935,653.0,9.6,2026
인천광역시,강화군,22377045,4730.0,7.1,1896220,1377.0,8.5,2026
인천광역시,검단구,22377045,4730.0,7.1,186481,432.0,0.8,2026
인천광역시,계양구,22377045,4730.0,7.1,853777,924.0,3.8,2026
인천광역시,남동구,22377045,4730.0,7.1,1975320,1405.0,8.8,2026
인천광역시,동구,22377045,4730.0,7.1,85982,293.0,0.4,2026
인천광역시,미추홀구,22377045,4730.0,7.1,1570420,1253.0,7.0,2026
인천광역시,부평구,22377045,4730.0,7.1,1023934,1012.0,4.6,2026
인천광역시,서구,22377045,4730.0,7.1,1883585,1372.0,8.4,2026
인천광역시,서해구,22377045,4730.0,7.1,515975,718.0,2.3,2026
인천광역시,연수구,22377045,4730.0,7.1,3533047,1880.0,15.8,2026
인천광역시,영종구,22377045,4730.0,7.1,1877367,1370.0,8.4,2026
인천광역시,옹진군,22377045,4730.0,7.1,463457,681.0,2.1,2026
인천광역시,제물포구,22377045,4730.0,7.1,347919,590.0,1.6,2026
인천광역시,중구,22377045,4730.0,7.1,6163561,2483.0,27.5,2026
전남광주통합특별시,강진군,15373565,3921.0,4.9,240827,491.0,1.6,2026
전남광주통합특별시,고흥군,15373565,3921.0,4.9,293907,542.0,1.9,2026
전남광주통합특별시,곡성군,15373565,3921.0,4.9,186009,431.0,1.2,2026
전남광주통합특별시,광산구,15373565,3921.0,4.9,1390062,1179.0,9.0,2026
전남광주통합특별시,광양시,15373565,3921.0,4.9,546430,739.0,3.6,2026
전남광주통합특별시,구례군,15373565,3921.0,4.9,414669,644.0,2.7,2026
전남광주통합특별시,나주시,15373565,3921.0,4.9,609667,781.0,4.0,2026
전남광주통합특별시,남구,15373565,3921.0,4.9,339867,583.0,2.2,2026
전남광주통합특별시,담양군,15373565,3921.0,4.9,797286,893.0,5.2,2026
전남광주통합특별시,동구,15373565,3921.0,4.9,526123,725.0,3.4,2026
전남광주통합특별시,목포시,15373565,3921.0,4.9,1105116,1051.0,7.2,2026
전남광주통합특별시,무안군,15373565,3921.0,4.9,352593,594.0,2.3,2026
전남광주통합특별시,보성군,15373565,3921.0,4.9,256418,506.0,1.7,2026
전남광주통합특별시,북구,15373565,3921.0,4.9,1032337,1016.0,6.7,2026
전남광주통합특별시,서구,15373565,3921.0,4.9,1574621,1255.0,10.2,2026
전남광주통합특별시,순천시,15373565,3921.0,4.9,1186440,1089.0,7.7,2026
전남광주통합특별시,신안군,15373565,3921.0,4.9,179552,424.0,1.2,2026
전남광주통합특별시,여수시,15373565,3921.0,4.9,2014720,1419.0,13.1,2026
전남광주통합특별시,영광군,15373565,3921.0,4.9,280856,530.0,1.8,2026
전남광주통합특별시,영암군,15373565,3921.0,4.9,224220,474.0,1.5,2026
전남광주통합특별시,완도군,15373565,3921.0,4.9,270515,520.0,1.8,2026
전남광주통합특별시,장성군,15373565,3921.0,4.9,284091,533.0,1.8,2026
전남광주통합특별시,장흥군,15373565,3921.0,4.9,135158,368.0,0.9,2026
전남광주통합특별시,진도군,15373565,3921.0,4.9,235368,485.0,1.5,2026
전남광주통합특별시,함평군,15373565,3921.0,4.9,175081,418.0,1.1,2026
전남광주통합특별시,해남군,15373565,3921.0,4.9,324528,570.0,2.1,2026
전남광주통합특별시,화순군,15373565,3921.0,4.9,397104,630.0,2.6,2026
전북특별자치도,고창군,9212245,3035.0,2.9,424796,652.0,4.6,2026
전북특별자치도,군산시,9212245,3035.0,2.9,1839309,1356.0,20.0,2026
전북특별자치도,김제시,9212245,3035.0,2.9,338694,582.0,3.7,2026
전북특별자치도,남원시,9212245,3035.0,2.9,427316,654.0,4.6,2026
전북특별자치도,무주군,9212245,3035.0,2.9,368398,607.0,4.0,2026
전북특별자치도,부안군,9212245,3035.0,2.9,652732,808.0,7.1,2026
전북특별자치도,순창군,9212245,3035.0,2.9,143951,379.0,1.6,2026
전북특별자치도,완주군,9212245,3035.0,2.9,503074,709.0,5.5,2026
전북특별자치도,익산시,9212245,3035.0,2.9,954045,977.0,10.4,2026
전북특별자치도,임실군,9212245,3035.0,2.9,216699,466.0,2.4,2026
전북특별자치도,장수군,9212245,3035.0,2.9,58541,242.0,0.6,2026
전북특별자치도,전주시,9212245,3035.0,2.9,2772240,1665.0,30.1,2026
전북특별자치도,정읍시,9212245,3035.0,2.9,345110,587.0,3.7,2026
전북특별자치도,진안군,9212245,3035.0,2.9,167340,409.0,1.8,2026
제주특별자치도,서귀포시,8312374,2883.0,2.6,3444551,1856.0,41.4,2026
제주특별자치도,제주시,8312374,2883.0,2.6,4867823,2206.0,58.6,2026
충청남도,계룡시,17028092,4127.0,5.4,190151,436.0,1.1,2026
충청남도,공주시,17028092,4127.0,5.4,1217047,1103.0,7.1,2026
충청남도,금산군,17028092,4127.0,5.4,235130,485.0,1.4,2026
충청남도,논산시,17028092,4127.0,5.4,653342,808.0,3.8,2026
충청남도,당진시,17028092,4127.0,5.4,1346043,1160.0,7.9,2026
충청남도,보령시,17028092,4127.0,5.4,1280903,1132.0,7.5,2026
충청남도,부여군,17028092,4127.0,5.4,592477,770.0,3.5,2026
충청남도,서산시,17028092,4127.0,5.4,1098071,1048.0,6.4,2026
충청남도,서천군,17028092,4127.0,5.4,465566,682.0,2.7,2026
충청남도,아산시,17028092,4127.0,5.4,2515134,1586.0,14.8,2026
충청남도,예산군,17028092,4127.0,5.4,891434,944.0,5.2,2026
충청남도,천안시,17028092,4127.0,5.4,3934283,1984.0,23.1,2026
충청남도,청양군,17028092,4127.0,5.4,224740,474.0,1.3,2026
충청남도,태안군,17028092,4127.0,5.4,1942600,1394.0,11.4,2026
충청남도,홍성군,17028092,4127.0,5.4,441171,664.0,2.6,2026
충청북도,괴산군,10762301,3281.0,3.4,320060,566.0,3.0,2026
충청북도,단양군,10762301,3281.0,3.4,549263,741.0,5.1,2026
충청북도,보은군,10762301,3281.0,3.4,210343,459.0,2.0,2026
충청북도,영동군,10762301,3281.0,3.4,165615,407.0,1.5,2026
충청북도,옥천군,10762301,3281.0,3.4,244817,495.0,2.3,2026
충청북도,음성군,10762301,3281.0,3.4,726518,852.0,6.8,2026
충청북도,제천시,10762301,3281.0,3.4,1083257,1041.0,10.1,2026
충청북도,증평군,10762301,3281.0,3.4,233194,483.0,2.2,2026
충청북도,진천군,10762301,3281.0,3.4,584916,765.0,5.4,2026
충청북도,청주시,10762301,3281.0,3.4,4899257,2213.0,45.5,2026
충청북도,충주시,10762301,3281.0,3.4,1745061,1321.0,16.2,2026
