DPTR_REGN_NM,DPTR_REGN_DTL_NM,TMAP_CATE_MCLS_NM,SRCH_CNT,SPPY_SRCH_CNT,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
화천군,문화관광,문화관광,375326,0,1370929,1171.0,0.0,375326,613.0,27.4
화천군,쇼핑,쇼핑,12174,0,1370929,1171.0,0.0,12174,110.0,0.9
화천군,숙박,숙박,275812,0,1370929,1171.0,0.0,275812,525.0,20.1
화천군,역사관광,역사관광,16746,0,1370929,1171.0,0.0,16746,129.0,1.2
화천군,음식,음식,176451,0,1370929,1171.0,0.0,176451,420.0,12.9
화천군,자연관광,자연관광,88320,0,1370929,1171.0,0.0,88320,297.0,6.4
화천군,체험관광,체험관광,4418,0,1370929,1171.0,0.0,4418,66.0,0.3
횡성군,기타관광,기타관광,486246,0,6772050,2602.0,0.2,486246,697.0,7.2
횡성군,레저스포츠,레저스포츠,1884605,0,6772050,2602.0,0.2,1884605,1373.0,27.8
횡성군,문화관광,문화관광,290492,0,6772050,2602.0,0.2,290492,539.0,4.3
횡성군,쇼핑,쇼핑,141907,0,6772050,2602.0,0.2,141907,377.0,2.1
횡성군,숙박,숙박,1432075,0,6772050,2602.0,0.2,1432075,1197.0,21.1
횡성군,역사관광,역사관광,15784,0,6772050,2602.0,0.2,15784,126.0,0.2
횡성군,음식,음식,2206184,0,6772050,2602.0,0.2,2206184,1485.0,32.6
횡성군,자연관광,자연관광,303482,0,6772050,2602.0,0.2,303482,551.0,4.5
횡성군,체험관광,체험관광,11275,0,6772050,2602.0,0.2,11275,106.0,0.2
