DPTR_REGN_NM,DPTR_REGN_DTL_NM,TMAP_CATE_MCLS_NM,SRCH_CNT,SPPY_SRCH_CNT,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE,_YEAR
울진군,역사관광,역사관광,28083,0,835458,914.0,0.2,28083,168.0,3.4,2025
울진군,음식,음식,142597,0,835458,914.0,0.2,142597,378.0,17.1,2025
울진군,자연관광,자연관광,259024,0,835458,914.0,0.2,259024,509.0,31.0,2025
울진군,체험관광,체험관광,61684,0,835458,914.0,0.2,61684,248.0,7.4,2025
원주시,기타관광,기타관광,486321,0,3510828,1874.0,0.7,486321,697.0,13.9,2025
원주시,레저스포츠,레저스포츠,334663,0,3510828,1874.0,0.7,334663,579.0,9.5,2025
원주시,문화관광,문화관광,318872,0,3510828,1874.0,0.7,318872,565.0,9.1,2025
원주시,쇼핑,쇼핑,145938,0,3510828,1874.0,0.7,145938,382.0,4.2,2025
원주시,숙박,숙박,419126,0,3510828,1874.0,0.7,419126,647.0,11.9,2025
원주시,역사관광,역사관광,87896,0,3510828,1874.0,0.7,87896,296.0,2.5,2025
원주시,음식,음식,1675424,0,3510828,1874.0,0.7,1675424,1294.0,47.7,2025
원주시,자연관광,자연관광,36966,0,3510828,1874.0,0.7,36966,192.0,1.1,2025
원주시,체험관광,체험관광,5622,0,3510828,1874.0,0.7,5622,75.0,0.2,2025
유성구,기타관광,기타관광,92191,0,4673229,2162.0,0.9,92191,304.0,2.0,2025
유성구,레저스포츠,레저스포츠,103054,0,4673229,2162.0,0.9,103054,321.0,2.2,2025
유성구,문화관광,문화관광,419107,0,4673229,2162.0,0.9,419107,647.0,9.0,2025
유성구,쇼핑,쇼핑,1270814,0,4673229,2162.0,0.9,1270814,1127.0,27.2,2025
유성구,숙박,숙박,410551,0,4673229,2162.0,0.9,410551,641.0,8.8,2025
유성구,역사관광,역사관광,26766,0,4673229,2162.0,0.9,26766,164.0,0.6,2025
유성구,음식,음식,2322251,0,4673229,2162.0,0.9,2322251,1524.0,49.7,2025
유성구,자연관광,자연관광,13184,0,4673229,2162.0,0.9,13184,115.0,0.3,2025
유성구,체험관광,체험관광,15311,0,4673229,2162.0,0.9,15311,124.0,0.3,2025
은평구,기타관광,기타관광,81327,0,1397339,1182.0,0.3,81327,285.0,5.8,2025
은평구,레저스포츠,레저스포츠,6968,0,1397339,1182.0,0.3,6968,83.0,0.5,2025
은평구,문화관광,문화관광,82623,0,1397339,1182.0,0.3,82623,287.0,5.9,2025
은평구,쇼핑,쇼핑,380855,0,1397339,1182.0,0.3,380855,617.0,27.3,2025
은평구,숙박,숙박,49283,0,1397339,1182.0,0.3,49283,222.0,3.5,2025
은평구,역사관광,역사관광,155241,0,1397339,1182.0,0.3,155241,394.0,11.1,2025
은평구,음식,음식,632639,0,1397339,1182.0,0.3,632639,795.0,45.3,2025
은평구,자연관광,자연관광,2894,0,1397339,1182.0,0.3,2894,54.0,0.2,2025
은평구,체험관광,체험관광,5509,0,1397339,1182.0,0.3,5509,74.0,0.4,2025
음성군,기타관광,기타관광,79002,0,985630,993.0,0.2,79002,281.0,8.0,2025
음성군,레저스포츠,레저스포츠,339919,0,985630,993.0,0.2,339919,583.0,34.5,2025
음성군,문화관광,문화관광,46140,0,985630,993.0,0.2,46140,215.0,4.7,2025
음성군,쇼핑,쇼핑,31313,0,985630,993.0,0.2,31313,177.0,3.2,2025
음성군,숙박,숙박,68751,0,985630,993.0,0.2,68751,262.0,7.0,2025
음성군,역사관광,역사관광,19217,0,985630,993.0,0.2,19217,139.0,1.9,2025
음성군,음식,음식,368645,0,985630,993.0,0.2,368645,607.0,37.4,2025
음성군,자연관광,자연관광,27762,0,985630,993.0,0.2,27762,167.0,2.8,2025
음성군,체험관광,체험관광,4881,0,985630,993.0,0.2,4881,70.0,0.5,2025
의령군,기타관광,기타관광,18921,0,280477,530.0,0.1,18921,138.0,6.7,2025
의령군,레저스포츠,레저스포츠,26221,0,280477,530.0,0.1,26221,162.0,9.3,2025
의령군,문화관광,문화관광,61206,0,280477,530.0,0.1,61206,247.0,21.8,2025
의령군,쇼핑,쇼핑,21245,0,280477,530.0,0.1,21245,146.0,7.6,2025
의령군,숙박,숙박,12431,0,280477,530.0,0.1,12431,111.0,4.4,2025
의령군,역사관광,역사관광,54563,0,280477,530.0,0.1,54563,234.0,19.5,2025
의령군,음식,음식,76448,0,280477,530.0,0.1,76448,276.0,27.3,2025
의령군,자연관광,자연관광,8196,0,280477,530.0,0.1,8196,91.0,2.9,2025
의령군,체험관광,체험관광,1246,0,280477,530.0,0.1,1246,35.0,0.4,2025
의성군,기타관광,기타관광,19766,0,199330,446.0,0.0,19766,141.0,9.9,2025
의성군,레저스포츠,레저스포츠,56055,0,199330,446.0,0.0,56055,237.0,28.1,2025
의성군,문화관광,문화관광,15505,0,199330,446.0,0.0,15505,125.0,7.8,2025
의성군,쇼핑,쇼핑,10306,0,199330,446.0,0.0,10306,102.0,5.2,2025
의성군,숙박,숙박,13092,0,199330,446.0,0.0,13092,114.0,6.6,2025
의성군,역사관광,역사관광,19220,0,199330,446.0,0.0,19220,139.0,9.6,2025
의성군,음식,음식,50330,0,199330,446.0,0.0,50330,224.0,25.2,2025
의성군,자연관광,자연관광,10628,0,199330,446.0,0.0,10628,103.0,5.3,2025
의성군,체험관광,체험관광,4428,0,199330,446.0,0.0,4428,67.0,2.2,2025
의왕시,기타관광,기타관광,19261,0,2200664,1483.0,0.4,19261,139.0,0.9,2025
의왕시,레저스포츠,레저스포츠,26572,0,2200664,1483.0,0.4,26572,163.0,1.2,2025
의왕시,문화관광,문화관광,167890,0,2200664,1483.0,0.4,167890,410.0,7.6,2025
의왕시,쇼핑,쇼핑,495554,0,2200664,1483.0,0.4,495554,704.0,22.5,2025
의왕시,숙박,숙박,57137,0,2200664,1483.0,0.4,57137,239.0,2.6,2025
의왕시,역사관광,역사관광,51543,0,2200664,1483.0,0.4,51543,227.0,2.3,2025
의왕시,음식,음식,1245121,0,2200664,1483.0,0.4,1245121,1116.0,56.6,2025
의왕시,자연관광,자연관광,122746,0,2200664,1483.0,0.4,122746,350.0,5.6,2025
의왕시,체험관광,체험관광,14840,0,2200664,1483.0,0.4,14840,122.0,0.7,2025
의정부시,기타관광,기타관광,48889,0,2841429,1686.0,0.6,48889,221.0,1.7,2025
의정부시,레저스포츠,레저스포츠,75941,0,2841429,1686.0,0.6,75941,276.0,2.7,2025
의정부시,문화관광,문화관광,236595,0,2841429,1686.0,0.6,236595,486.0,8.3,2025
의정부시,쇼핑,쇼핑,404144,0,2841429,1686.0,0.6,404144,636.0,14.2,2025
의정부시,숙박,숙박,134732,0,2841429,1686.0,0.6,134732,367.0,4.7,2025
의정부시,역사관광,역사관광,17326,0,2841429,1686.0,0.6,17326,132.0,0.6,2025
의정부시,음식,음식,1911174,0,2841429,1686.0,0.6,1911174,1382.0,67.3,2025
의정부시,자연관광,자연관광,3746,0,2841429,1686.0,0.6,3746,61.0,0.1,2025
의정부시,체험관광,체험관광,8882,0,2841429,1686.0,0.6,8882,94.0,0.3,2025
이천시,기타관광,기타관광,168700,0,3324592,1823.0,0.7,168700,411.0,5.1,2025
이천시,레저스포츠,레저스포츠,626428,0,3324592,1823.0,0.7,626428,791.0,18.8,2025
이천시,문화관광,문화관광,230606,0,3324592,1823.0,0.7,230606,480.0,6.9,2025
이천시,쇼핑,쇼핑,452054,0,3324592,1823.0,0.7,452054,672.0,13.6,2025
이천시,숙박,숙박,163820,0,3324592,1823.0,0.7,163820,405.0,4.9,2025
이천시,역사관광,역사관광,61284,0,3324592,1823.0,0.7,61284,248.0,1.8,2025
이천시,음식,음식,1472041,0,3324592,1823.0,0.7,1472041,1213.0,44.3,2025
이천시,자연관광,자연관광,10067,0,3324592,1823.0,0.7,10067,100.0,0.3,2025
이천시,체험관광,체험관광,139592,0,3324592,1823.0,0.7,139592,374.0,4.2,2025
익산시,기타관광,기타관광,274767,0,1420168,1192.0,0.3,274767,524.0,19.3,2025
익산시,레저스포츠,레저스포츠,59848,0,1420168,1192.0,0.3,59848,245.0,4.2,2025
익산시,문화관광,문화관광,207497,0,1420168,1192.0,0.3,207497,456.0,14.6,2025
익산시,쇼핑,쇼핑,43038,0,1420168,1192.0,0.3,43038,207.0,3.0,2025
익산시,숙박,숙박,110109,0,1420168,1192.0,0.3,110109,332.0,7.8,2025
익산시,역사관광,역사관광,53374,0,1420168,1192.0,0.3,53374,231.0,3.8,2025
익산시,음식,음식,657366,0,1420168,1192.0,0.3,657366,811.0,46.3,2025
익산시,자연관광,자연관광,3633,0,1420168,1192.0,0.3,3633,60.0,0.3,2025
익산시,체험관광,체험관광,10536,0,1420168,1192.0,0.3,10536,103.0,0.7,2025
인제군,기타관광,기타관광,72378,0,615105,784.0,0.1,72378,269.0,11.8,2025
인제군,레저스포츠,레저스포츠,39440,0,615105,784.0,0.1,39440,199.0,6.4,2025
인제군,문화관광,문화관광,45454,0,615105,784.0,0.1,45454,213.0,7.4,2025
인제군,쇼핑,쇼핑,4726,0,615105,784.0,0.1,4726,69.0,0.8,2025
인제군,숙박,숙박,96534,0,615105,784.0,0.1,96534,311.0,15.7,2025
인제군,역사관광,역사관광,64005,0,615105,784.0,0.1,64005,253.0,10.4,2025
인제군,음식,음식,171472,0,615105,784.0,0.1,171472,414.0,27.9,2025
인제군,자연관광,자연관광,114904,0,615105,784.0,0.1,114904,339.0,18.7,2025
인제군,체험관광,체험관광,6192,0,615105,784.0,0.1,6192,79.0,1.0,2025
임실군,기타관광,기타관광,69006,0,335383,579.0,0.1,69006,263.0,20.6,2025
임실군,레저스포츠,레저스포츠,24772,0,335383,579.0,0.1,24772,157.0,7.4,2025
임실군,문화관광,문화관광,106606,0,335383,579.0,0.1,106606,327.0,31.8,2025
임실군,쇼핑,쇼핑,5117,0,335383,579.0,0.1,5117,72.0,1.5,2025
임실군,숙박,숙박,12662,0,335383,579.0,0.1,12662,113.0,3.8,2025
임실군,역사관광,역사관광,5068,0,335383,579.0,0.1,5068,71.0,1.5,2025
임실군,음식,음식,90576,0,335383,579.0,0.1,90576,301.0,27.0,2025
임실군,자연관광,자연관광,20819,0,335383,579.0,0.1,20819,144.0,6.2,2025
임실군,체험관광,체험관광,757,0,335383,579.0,0.1,757,28.0,0.2,2025
장성군,기타관광,기타관광,59207,0,481486,694.0,0.1,59207,243.0,12.3,2025
장성군,레저스포츠,레저스포츠,42227,0,481486,694.0,0.1,42227,205.0,8.8,2025
장성군,문화관광,문화관광,45951,0,481486,694.0,0.1,45951,214.0,9.5,2025
장성군,쇼핑,쇼핑,5618,0,481486,694.0,0.1,5618,75.0,1.2,2025
장성군,숙박,숙박,33114,0,481486,694.0,0.1,33114,182.0,6.9,2025
장성군,역사관광,역사관광,77883,0,481486,694.0,0.1,77883,279.0,16.2,2025
장성군,음식,음식,184717,0,481486,694.0,0.1,184717,430.0,38.4,2025
장성군,자연관광,자연관광,31540,0,481486,694.0,0.1,31540,178.0,6.6,2025
장성군,체험관광,체험관광,1229,0,481486,694.0,0.1,1229,35.0,0.3,2025
장수군,기타관광,기타관광,6498,0,84730,291.0,0.0,6498,81.0,7.7,2025
장수군,레저스포츠,레저스포츠,15877,0,84730,291.0,0.0,15877,126.0,18.7,2025
장수군,문화관광,문화관광,13341,0,84730,291.0,0.0,13341,116.0,15.7,2025
장수군,쇼핑,쇼핑,1378,0,84730,291.0,0.0,1378,37.0,1.6,2025
장수군,숙박,숙박,9565,0,84730,291.0,0.0,9565,98.0,11.3,2025
장수군,역사관광,역사관광,5451,0,84730,291.0,0.0,5451,74.0,6.4,2025
장수군,음식,음식,16794,0,84730,291.0,0.0,16794,130.0,19.8,2025
장수군,자연관광,자연관광,13839,0,84730,291.0,0.0,13839,118.0,16.3,2025
장수군,체험관광,체험관광,1987,0,84730,291.0,0.0,1987,45.0,2.3,2025
장흥군,기타관광,기타관광,17118,0,201252,449.0,0.0,17118,131.0,8.5,2025
장흥군,레저스포츠,레저스포츠,22686,0,201252,449.0,0.0,22686,151.0,11.3,2025
장흥군,문화관광,문화관광,35424,0,201252,449.0,0.0,35424,188.0,17.6,2025
장흥군,쇼핑,쇼핑,19380,0,201252,449.0,0.0,19380,139.0,9.6,2025
장흥군,숙박,숙박,18140,0,201252,449.0,0.0,18140,135.0,9.0,2025
장흥군,역사관광,역사관광,10530,0,201252,449.0,0.0,10530,103.0,5.2,2025
장흥군,음식,음식,51780,0,201252,449.0,0.0,51780,228.0,25.7,2025
장흥군,자연관광,자연관광,26155,0,201252,449.0,0.0,26155,162.0,13.0,2025
장흥군,체험관광,체험관광,39,0,201252,449.0,0.0,39,6.0,0.0,2025
전주시,기타관광,기타관광,421176,0,4544812,2132.0,0.9,421176,649.0,9.3,2025
전주시,레저스포츠,레저스포츠,36456,0,4544812,2132.0,0.9,36456,191.0,0.8,2025
전주시,문화관광,문화관광,550198,0,4544812,2132.0,0.9,550198,742.0,12.1,2025
전주시,쇼핑,쇼핑,273430,0,4544812,2132.0,0.9,273430,523.0,6.0,2025
전주시,숙박,숙박,485297,0,4544812,2132.0,0.9,485297,697.0,10.7,2025
전주시,역사관광,역사관광,322479,0,4544812,2132.0,0.9,322479,568.0,7.1,2025
전주시,음식,음식,2398636,0,4544812,2132.0,0.9,2398636,1549.0,52.8,2025
전주시,자연관광,자연관광,51915,0,4544812,2132.0,0.9,51915,228.0,1.1,2025
전주시,체험관광,체험관광,5225,0,4544812,2132.0,0.9,5225,72.0,0.1,2025
정선군,기타관광,기타관광,127671,0,1418430,1191.0,0.3,127671,357.0,9.0,2025
정선군,레저스포츠,레저스포츠,60678,0,1418430,1191.0,0.3,60678,246.0,4.3,2025
정선군,문화관광,문화관광,420414,0,1418430,1191.0,0.3,420414,648.0,29.6,2025
정선군,쇼핑,쇼핑,84294,0,1418430,1191.0,0.3,84294,290.0,5.9,2025
정선군,숙박,숙박,480195,0,1418430,1191.0,0.3,480195,693.0,33.9,2025
정선군,역사관광,역사관광,18078,0,1418430,1191.0,0.3,18078,134.0,1.3,2025
정선군,음식,음식,162590,0,1418430,1191.0,0.3,162590,403.0,11.5,2025
정선군,자연관광,자연관광,63409,0,1418430,1191.0,0.3,63409,252.0,4.5,2025
정선군,체험관광,체험관광,1101,0,1418430,1191.0,0.3,1101,33.0,0.1,2025
정읍시,기타관광,기타관광,157113,0,599728,774.0,0.1,157113,396.0,26.2,2025
정읍시,레저스포츠,레저스포츠,40657,0,599728,774.0,0.1,40657,202.0,6.8,2025
정읍시,문화관광,문화관광,62927,0,599728,774.0,0.1,62927,251.0,10.5,2025
정읍시,쇼핑,쇼핑,16185,0,599728,774.0,0.1,16185,127.0,2.7,2025
정읍시,숙박,숙박,49157,0,599728,774.0,0.1,49157,222.0,8.2,2025
정읍시,역사관광,역사관광,23783,0,599728,774.0,0.1,23783,154.0,4.0,2025
정읍시,음식,음식,225253,0,599728,774.0,0.1,225253,475.0,37.6,2025
정읍시,자연관광,자연관광,18484,0,599728,774.0,0.1,18484,136.0,3.1,2025
정읍시,체험관광,체험관광,6169,0,599728,774.0,0.1,6169,79.0,1.0,2025
제주시,기타관광,기타관광,949304,0,7799673,2793.0,1.6,949304,974.0,12.2,2025
제주시,레저스포츠,레저스포츠,267045,0,7799673,2793.0,1.6,267045,517.0,3.4,2025
제주시,문화관광,문화관광,593002,0,7799673,2793.0,1.6,593002,770.0,7.6,2025
제주시,쇼핑,쇼핑,254180,0,7799673,2793.0,1.6,254180,504.0,3.3,2025
제주시,숙박,숙박,1048258,0,7799673,2793.0,1.6,1048258,1024.0,13.4,2025
제주시,역사관광,역사관광,54764,0,7799673,2793.0,1.6,54764,234.0,0.7,2025
제주시,음식,음식,3490758,0,7799673,2793.0,1.6,3490758,1868.0,44.8,2025
제주시,자연관광,자연관광,1083155,0,7799673,2793.0,1.6,1083155,1041.0,13.9,2025
제주시,체험관광,체험관광,59207,0,7799673,2793.0,1.6,59207,243.0,0.8,2025
제천시,기타관광,기타관광,248731,0,1595788,1263.0,0.3,248731,499.0,15.6,2025
제천시,레저스포츠,레저스포츠,99813,0,1595788,1263.0,0.3,99813,316.0,6.3,2025
제천시,문화관광,문화관광,85913,0,1595788,1263.0,0.3,85913,293.0,5.4,2025
제천시,쇼핑,쇼핑,54847,0,1595788,1263.0,0.3,54847,234.0,3.4,2025
제천시,숙박,숙박,365919,0,1595788,1263.0,0.3,365919,605.0,22.9,2025
제천시,역사관광,역사관광,67127,0,1595788,1263.0,0.3,67127,259.0,4.2,2025
제천시,음식,음식,561093,0,1595788,1263.0,0.3,561093,749.0,35.2,2025
제천시,자연관광,자연관광,101425,0,1595788,1263.0,0.3,101425,318.0,6.4,2025
제천시,체험관광,체험관광,10920,0,1595788,1263.0,0.3,10920,104.0,0.7,2025
종로구,기타관광,기타관광,107188,0,2980520,1726.0,0.6,107188,327.0,3.6,2025
종로구,레저스포츠,레저스포츠,10576,0,2980520,1726.0,0.6,10576,103.0,0.4,2025
종로구,문화관광,문화관광,833285,0,2980520,1726.0,0.6,833285,913.0,28.0,2025
종로구,쇼핑,쇼핑,309896,0,2980520,1726.0,0.6,309896,557.0,10.4,2025
종로구,숙박,숙박,433469,0,2980520,1726.0,0.6,433469,658.0,14.5,2025
종로구,역사관광,역사관광,368858,0,2980520,1726.0,0.6,368858,607.0,12.4,2025
종로구,음식,음식,906345,0,2980520,1726.0,0.6,906345,952.0,30.4,2025
종로구,자연관광,자연관광,7537,0,2980520,1726.0,0.6,7537,87.0,0.3,2025
종로구,체험관광,체험관광,3366,0,2980520,1726.0,0.6,3366,58.0,0.1,2025
중구,기타관광,기타관광,7065479,0,23957768,4895.0,4.8,7065479,2658.0,29.5,2025
중구,레저스포츠,레저스포츠,505564,0,23957768,4895.0,4.8,505564,711.0,2.1,2025
중구,문화관광,문화관광,2148555,0,23957768,4895.0,4.8,2148555,1466.0,9.0,2025
중구,쇼핑,쇼핑,3528631,0,23957768,4895.0,4.8,3528631,1878.0,14.7,2025
중구,숙박,숙박,3568865,0,23957768,4895.0,4.8,3568865,1889.0,14.9,2025
중구,역사관광,역사관광,105267,0,23957768,4895.0,4.8,105267,324.0,0.4,2025
중구,음식,음식,5676282,0,23957768,4895.0,4.8,5676282,2382.0,23.7,2025
중구,자연관광,자연관광,1312097,0,23957768,4895.0,4.8,1312097,1145.0,5.5,2025
중구,체험관광,체험관광,47028,0,23957768,4895.0,4.8,47028,217.0,0.2,2025
중랑구,기타관광,기타관광,7147,0,711365,843.0,0.1,7147,85.0,1.0,2025
중랑구,레저스포츠,레저스포츠,5747,0,711365,843.0,0.1,5747,76.0,0.8,2025
중랑구,문화관광,문화관광,117382,0,711365,843.0,0.1,117382,343.0,16.5,2025
중랑구,쇼핑,쇼핑,90053,0,711365,843.0,0.1,90053,300.0,12.7,2025
중랑구,숙박,숙박,41370,0,711365,843.0,0.1,41370,203.0,5.8,2025
중랑구,역사관광,역사관광,7635,0,711365,843.0,0.1,7635,87.0,1.1,2025
중랑구,음식,음식,440034,0,711365,843.0,0.1,440034,663.0,61.9,2025
중랑구,자연관광,자연관광,221,0,711365,843.0,0.1,221,15.0,0.0,2025
중랑구,체험관광,체험관광,1776,0,711365,843.0,0.1,1776,42.0,0.2,2025
증평군,기타관광,기타관광,40719,0,349439,591.0,0.1,40719,202.0,11.7,2025
증평군,레저스포츠,레저스포츠,51893,0,349439,591.0,0.1,51893,228.0,14.9,2025
증평군,문화관광,문화관광,20293,0,349439,591.0,0.1,20293,142.0,5.8,2025
증평군,쇼핑,쇼핑,7782,0,349439,591.0,0.1,7782,88.0,2.2,2025
증평군,숙박,숙박,38534,0,349439,591.0,0.1,38534,196.0,11.0,2025
증평군,역사관광,역사관광,2473,0,349439,591.0,0.1,2473,50.0,0.7,2025
증평군,음식,음식,160426,0,349439,591.0,0.1,160426,401.0,45.9,2025
증평군,자연관광,자연관광,19923,0,349439,591.0,0.1,19923,141.0,5.7,2025
증평군,체험관광,체험관광,7396,0,349439,591.0,0.1,7396,86.0,2.1,2025
진도군,기타관광,기타관광,30949,0,360328,600.0,0.1,30949,176.0,8.6,2025
진도군,레저스포츠,레저스포츠,4509,0,360328,600.0,0.1,4509,67.0,1.3,2025
진도군,문화관광,문화관광,54842,0,360328,600.0,0.1,54842,234.0,15.2,2025
진도군,쇼핑,쇼핑,10183,0,360328,600.0,0.1,10183,101.0,2.8,2025
진도군,숙박,숙박,107158,0,360328,600.0,0.1,107158,327.0,29.7,2025
진도군,역사관광,역사관광,30455,0,360328,600.0,0.1,30455,175.0,8.5,2025
진도군,음식,음식,61302,0,360328,600.0,0.1,61302,248.0,17.0,2025
진도군,자연관광,자연관광,60722,0,360328,600.0,0.1,60722,246.0,16.9,2025
진도군,체험관광,체험관광,208,0,360328,600.0,0.1,208,14.0,0.1,2025
진안군,기타관광,기타관광,19519,0,224460,474.0,0.0,19519,140.0,8.7,2025
진안군,레저스포츠,레저스포츠,13497,0,224460,474.0,0.0,13497,116.0,6.0,2025
진안군,문화관광,문화관광,29568,0,224460,474.0,0.0,29568,172.0,13.2,2025
진안군,쇼핑,쇼핑,4484,0,224460,474.0,0.0,4484,67.0,2.0,2025
진안군,숙박,숙박,17532,0,224460,474.0,0.0,17532,132.0,7.8,2025
진안군,역사관광,역사관광,34500,0,224460,474.0,0.0,34500,186.0,15.4,2025
진안군,음식,음식,36266,0,224460,474.0,0.0,36266,190.0,16.2,2025
진안군,자연관광,자연관광,65028,0,224460,474.0,0.0,65028,255.0,29.0,2025
진안군,체험관광,체험관광,4066,0,224460,474.0,0.0,4066,64.0,1.8,2025
진주시,기타관광,기타관광,165036,0,1656519,1287.0,0.3,165036,406.0,10.0,2025
진주시,레저스포츠,레저스포츠,32265,0,1656519,1287.0,0.3,32265,180.0,1.9,2025
진주시,문화관광,문화관광,164171,0,1656519,1287.0,0.3,164171,405.0,9.9,2025
진주시,쇼핑,쇼핑,173087,0,1656519,1287.0,0.3,173087,416.0,10.4,2025
진주시,숙박,숙박,139196,0,1656519,1287.0,0.3,139196,373.0,8.4,2025
진주시,역사관광,역사관광,45884,0,1656519,1287.0,0.3,45884,214.0,2.8,2025
진주시,음식,음식,873614,0,1656519,1287.0,0.3,873614,935.0,52.7,2025
진주시,자연관광,자연관광,56455,0,1656519,1287.0,0.3,56455,238.0,3.4,2025
진주시,체험관광,체험관광,6811,0,1656519,1287.0,0.3,6811,83.0,0.4,2025
진천군,기타관광,기타관광,69778,0,919015,959.0,0.2,69778,264.0,7.6,2025
진천군,레저스포츠,레저스포츠,209342,0,919015,959.0,0.2,209342,458.0,22.8,2025
진천군,문화관광,문화관광,38475,0,919015,959.0,0.2,38475,196.0,4.2,2025
진천군,쇼핑,쇼핑,24837,0,919015,959.0,0.2,24837,158.0,2.7,2025
진천군,숙박,숙박,75858,0,919015,959.0,0.2,75858,275.0,8.3,2025
진천군,역사관광,역사관광,116964,0,919015,959.0,0.2,116964,342.0,12.7,2025
진천군,음식,음식,345524,0,919015,959.0,0.2,345524,588.0,37.6,2025
진천군,자연관광,자연관광,33243,0,919015,959.0,0.2,33243,182.0,3.6,2025
진천군,체험관광,체험관광,4994,0,919015,959.0,0.2,4994,71.0,0.5,2025
창녕군,기타관광,기타관광,34238,0,460678,679.0,0.1,34238,185.0,7.4,2025
창녕군,레저스포츠,레저스포츠,62792,0,460678,679.0,0.1,62792,251.0,13.6,2025
창녕군,문화관광,문화관광,87378,0,460678,679.0,0.1,87378,296.0,19.0,2025
창녕군,쇼핑,쇼핑,15208,0,460678,679.0,0.1,15208,123.0,3.3,2025
창녕군,숙박,숙박,86455,0,460678,679.0,0.1,86455,294.0,18.8,2025
창녕군,역사관광,역사관광,25413,0,460678,679.0,0.1,25413,159.0,5.5,2025
창녕군,음식,음식,110132,0,460678,679.0,0.1,110132,332.0,23.9,2025
창녕군,자연관광,자연관광,27017,0,460678,679.0,0.1,27017,164.0,5.9,2025
창녕군,체험관광,체험관광,12045,0,460678,679.0,0.1,12045,110.0,2.6,2025
창원시,기타관광,기타관광,743330,0,6257689,2502.0,1.3,743330,862.0,11.9,2025
창원시,레저스포츠,레저스포츠,195219,0,6257689,2502.0,1.3,195219,442.0,3.1,2025
창원시,문화관광,문화관광,744847,0,6257689,2502.0,1.3,744847,863.0,11.9,2025
창원시,쇼핑,쇼핑,752270,0,6257689,2502.0,1.3,752270,867.0,12.0,2025
창원시,숙박,숙박,405680,0,6257689,2502.0,1.3,405680,637.0,6.5,2025
창원시,역사관광,역사관광,174284,0,6257689,2502.0,1.3,174284,417.0,2.8,2025
창원시,음식,음식,2930221,0,6257689,2502.0,1.3,2930221,1712.0,46.8,2025
창원시,자연관광,자연관광,194953,0,6257689,2502.0,1.3,194953,442.0,3.1,2025
창원시,체험관광,체험관광,116885,0,6257689,2502.0,1.3,116885,342.0,1.9,2025
천안시,기타관광,기타관광,301321,0,6142695,2478.0,1.2,301321,549.0,4.9,2025
천안시,레저스포츠,레저스포츠,218907,0,6142695,2478.0,1.2,218907,468.0,3.6,2025
천안시,문화관광,문화관광,696350,0,6142695,2478.0,1.2,696350,834.0,11.3,2025
천안시,쇼핑,쇼핑,674888,0,6142695,2478.0,1.2,674888,822.0,11.0,2025
천안시,숙박,숙박,527280,0,6142695,2478.0,1.2,527280,726.0,8.6,2025
천안시,역사관광,역사관광,82691,0,6142695,2478.0,1.2,82691,288.0,1.3,2025
천안시,음식,음식,3562090,0,6142695,2478.0,1.2,3562090,1887.0,58.0,2025
천안시,자연관광,자연관광,46127,0,6142695,2478.0,1.2,46127,215.0,0.8,2025
천안시,체험관광,체험관광,33041,0,6142695,2478.0,1.2,33041,182.0,0.5,2025
철원군,기타관광,기타관광,172674,0,721729,850.0,0.1,172674,416.0,23.9,2025
철원군,레저스포츠,레저스포츠,45393,0,721729,850.0,0.1,45393,213.0,6.3,2025
철원군,문화관광,문화관광,117717,0,721729,850.0,0.1,117717,343.0,16.3,2025
철원군,쇼핑,쇼핑,13336,0,721729,850.0,0.1,13336,115.0,1.8,2025
철원군,숙박,숙박,58674,0,721729,850.0,0.1,58674,242.0,8.1,2025
철원군,역사관광,역사관광,51953,0,721729,850.0,0.1,51953,228.0,7.2,2025
철원군,음식,음식,193154,0,721729,850.0,0.1,193154,439.0,26.8,2025
철원군,자연관광,자연관광,67629,0,721729,850.0,0.1,67629,260.0,9.4,2025
철원군,체험관광,체험관광,1199,0,721729,850.0,0.1,1199,35.0,0.2,2025
청도군,기타관광,기타관광,82699,0,733397,856.0,0.1,82699,288.0,11.3,2025
청도군,레저스포츠,레저스포츠,84115,0,733397,856.0,0.1,84115,290.0,11.5,2025
청도군,문화관광,문화관광,64155,0,733397,856.0,0.1,64155,253.0,8.7,2025
청도군,쇼핑,쇼핑,10666,0,733397,856.0,0.1,10666,103.0,1.5,2025
청도군,숙박,숙박,75480,0,733397,856.0,0.1,75480,275.0,10.3,2025
청도군,역사관광,역사관광,121824,0,733397,856.0,0.1,121824,349.0,16.6,2025
청도군,음식,음식,238226,0,733397,856.0,0.1,238226,488.0,32.5,2025
청도군,자연관광,자연관광,22843,0,733397,856.0,0.1,22843,151.0,3.1,2025
청도군,체험관광,체험관광,33389,0,733397,856.0,0.1,33389,183.0,4.6,2025
청송군,기타관광,기타관광,7755,0,218151,467.0,0.0,7755,88.0,3.6,2025
청송군,레저스포츠,레저스포츠,1139,0,218151,467.0,0.0,1139,34.0,0.5,2025
청송군,문화관광,문화관광,17440,0,218151,467.0,0.0,17440,132.0,8.0,2025
청송군,쇼핑,쇼핑,4070,0,218151,467.0,0.0,4070,64.0,1.9,2025
청송군,숙박,숙박,48111,0,218151,467.0,0.0,48111,219.0,22.1,2025
