FSTV_ID,FSTV_REPS_NM,BASE_YEAR,FSTV_PERD_CNT,TOT_LOCAL,TOT_OUT,TOT_FORE,TOTAL_COL,PRE_TOTAL,TOTAL_AVG,PRE_TOTAL_AVG,TOTAL_AVG_VAR,PRE_VAL,GROTH_VAL,LOCAL_TOU_NUM_RAT,OUT_TOU_NUM_RAT,FORE_TOU_NUM_RAT,GROTH_VAL_RATE,GROTH_MARK,DISP_YN,SIDO_NM,지역,FSTV_BGNG_YMD,FSTV_END_YMD,시작월,일평균,외지인_일평균,FSTV_YEAR,SGG_NM,외지인소비,외지인_방문당소비
KCTF0070,청송사과축제,2023,5,49000.0,71646.0,113.0,120759.0,100128.0,24151.8,20025.6,20.6,100128.0,20631.0,40.58,59.33,0.09,20.6,▲,N,경상북도,청송군,2023-11-01,2023-11-05,11,24151.8,14329.2,2023,청송군,304820992.99999994,4254.543072886134
KCTF0070,청송사과축제,2024,5,43161.0,72485.0,179.0,115825.0,120759.0,23165.0,24151.8,-4.1,120759.0,-4934.0,37.26,62.58,0.15,-4.09,▼,N,경상북도,청송군,2024-10-30,2024-11-03,10,23165.0,14497.0,2024,청송군,297017864.59999996,4097.64592122508
KCTF0070,청송사과축제,2025,5,57149.0,89785.0,138.0,147072.0,115825.0,29414.4,23165.0,27.0,115825.0,31247.0,38.86,61.05,0.09,26.98,▲,N,경상북도,,2025-10-29,2025-11-02,10,29414.4,17957.0,2025,청송군,334134540.9,3721.496251044161
KCTF0071,추억의충장축제,2018,3,70221.0,247882.0,0.0,318103.0,,106034.3333,,,,318103.0,22.07,77.93,0.0,0.0,,N,광주광역시,동구,2018-10-07,2018-10-09,10,106034.33333333331,82627.33333333333,2018,동구,2225080637.3,8976.370358880436
KCTF0071,추억의충장축제,2019,4,83828.0,296965.0,0.0,380793.0,318103.0,95198.25,106034.3333,-10.2,318103.0,62690.0,22.01,77.99,0.0,19.71,▲,N,광주광역시,동구,2019-10-03,2019-10-06,10,95198.25,74241.25,2019,동구,3192431859.7,10750.195678615324
KCTF0071,추억의충장축제,2022,5,135397.0,301162.0,628.0,437187.0,380793.0,87437.4,95198.25,-8.2,380793.0,56394.0,30.97,68.89,0.14,14.81,▲,N,광주광역시,동구,2022-10-13,2022-10-17,10,87437.4,60232.4,2022,동구,2905805206.3,9648.644936280141
KCTF0071,추억의충장축제,2023,5,142940.0,322490.0,1761.0,467191.0,437187.0,93438.2,87437.4,6.9,437187.0,30004.0,30.6,69.03,0.38,6.86,▲,N,광주광역시,동구,2023-10-05,2023-10-09,10,93438.2,64498.0,2023,동구,3290856581.3999996,10204.522873267388
KCTF0071,추억의충장축제,2024,5,138940.0,316816.0,2297.0,458053.0,467191.0,91610.6,93438.2,-2.0,467191.0,-9138.0,30.33,69.17,0.5,-1.96,▼,N,광주광역시,동구,2024-10-02,2024-10-06,10,91610.6,63363.2,2024,동구,3147541005.2,9934.918076107268
KCTF0071,추억의충장축제,2025,5,148376.0,304701.0,1138.0,454215.0,458053.0,90843.0,91610.6,-0.8,458053.0,-3838.0,32.67,67.08,0.25,-0.84,▼,N,광주광역시,,2025-10-15,2025-10-19,10,90843.0,60940.2,2025,동구,2851268369.6000013,9357.594394504782
KCTF0072,춘천마임축제,2018,8,159981.0,81311.0,0.0,241292.0,,30161.5,,,,241292.0,66.3,33.7,0.0,0.0,,N,강원특별자치도,춘천시,2018-05-20,2018-05-27,5,30161.5,10163.875,2018,춘천시,1523087842.7000003,18731.633391546042
KCTF0072,춘천마임축제,2019,8,222199.0,106488.0,0.0,328687.0,241292.0,41085.875,30161.5,36.2,241292.0,87395.0,67.6,32.4,0.0,36.22,▲,N,강원특별자치도,춘천시,2019-05-26,2019-06-02,5,41085.875,13311.0,2019,춘천시,1155308048.3,10849.185338254076
KCTF0072,춘천마임축제,2022,7,271117.0,118047.0,207.0,389371.0,328687.0,55624.4286,41085.875,35.4,328687.0,60684.0,69.63,30.32,0.05,18.46,▲,N,강원특별자치도,춘천시,2022-05-22,2022-05-28,5,55624.42857142857,16863.85714285714,2022,춘천시,1445053194.0,12241.337721416046
KCTF0072,춘천마임축제,2023,8,342704.0,139356.0,1664.0,483724.0,389371.0,60465.5,55624.4286,8.7,389371.0,94353.0,70.85,28.81,0.34,24.23,▲,N,강원특별자치도,춘천시,2023-05-28,2023-06-04,5,60465.5,17419.5,2023,춘천시,1916596700.5,13753.241342317519
KCTF0072,춘천마임축제,2024,8,150302.0,72914.0,2124.0,225340.0,483724.0,28167.5,60465.5,-53.4,483724.0,-258384.0,66.7,32.36,0.94,-53.42,▼,N,강원특별자치도,춘천시,2024-05-26,2024-06-02,5,28167.5,9114.25,2024,춘천시,352081635.59999996,4828.724738733302
KCTF0072,춘천마임축제,2025,8,164037.0,84431.0,2882.0,251350.0,225340.0,31418.75,28167.5,11.5,225340.0,26010.0,65.26,33.59,1.15,11.54,▲,N,강원특별자치도,,2025-05-25,2025-06-01,5,31418.75,10553.875,2025,춘천시,249547263.4,2955.6355296040556
KCTF0073,탐라입춘굿축제,2018,3,52203.0,18343.0,0.0,70546.0,,23515.3333,,,,70546.0,74.0,26.0,0.0,0.0,,N,제주특별자치도,제주시,2018-02-02,2018-02-04,2,23515.333333333332,6114.333333333333,2018,제주시,217228620.80000007,11842.589587308514
KCTF0073,탐라입춘굿축제,2019,3,86746.0,34981.0,0.0,121727.0,70546.0,40575.6667,23515.3333,72.5,70546.0,51181.0,71.26,28.74,0.0,72.55,▲,N,제주특별자치도,제주시,2019-02-02,2019-02-04,2,40575.666666666664,11660.333333333334,2019,제주시,335492816.49999994,9590.715431234097
KCTF0073,탐라입춘굿축제,2023,3,59955.0,30104.0,510.0,90569.0,121727.0,30189.6667,40575.6667,-25.6,121727.0,-31158.0,66.2,33.24,0.56,-25.6,▼,N,제주특별자치도,제주시,2023-02-02,2023-02-04,2,30189.666666666668,10034.666666666666,2023,제주시,378683249.2999999,12579.167197050223
KCTF0074,탐라문화제,2018,5,58561.0,29402.0,0.0,87963.0,,17592.6,,,,87963.0,66.57,33.43,0.0,0.0,,N,제주특별자치도,제주시,2018-10-10,2018-10-14,10,17592.6,5880.4,2018,제주시,398342787.6,13548.15276511802
KCTF0074,탐라문화제,2019,5,64070.0,34070.0,0.0,98140.0,87963.0,19628.0,17592.6,11.6,87963.0,10177.0,65.28,34.72,0.0,11.57,▲,N,제주특별자치도,제주시,2019-10-09,2019-10-13,10,19628.0,6814.0,2019,제주시,528664553.2000001,15517.010660405052
KCTF0074,탐라문화제,2022,5,59157.0,38383.0,442.0,97982.0,98140.0,19596.4,19628.0,-0.2,98140.0,-158.0,60.38,39.17,0.45,-0.16,▼,N,제주특별자치도,제주시,2022-10-06,2022-10-10,10,19596.4,7676.6,2022,제주시,973398967.5999995,25360.15860146418
KCTF0074,탐라문화제,2023,5,74290.0,45637.0,5148.0,125075.0,97982.0,25015.0,19596.4,27.7,97982.0,27093.0,59.4,36.49,4.12,27.65,▲,N,제주특별자치도,제주시,2023-10-06,2023-10-10,10,25015.0,9127.4,2023,제주시,699873566.3999999,15335.661117076053
KCTF0074,탐라문화제,2024,5,110482.0,44999.0,10569.0,166050.0,125075.0,33210.0,25015.0,32.8,125075.0,40975.0,66.54,27.1,6.36,32.76,▲,N,제주특별자치도,제주시,2024-10-05,2024-10-09,10,33210.0,8999.8,2024,제주시,468996753.9,10422.38169514878
KCTF0074,탐라문화제,2025,5,76647.0,44817.0,11781.0,133245.0,166050.0,26649.0,33210.0,-19.8,166050.0,-32805.0,57.52,33.64,8.84,-19.76,▼,N,제주특별자치도,,2025-10-10,2025-10-14,10,26649.0,8963.4,2025,제주시,652195854.0999999,14552.421047816675
KCTF0075,태백산눈축제,2018,24,113341.0,197023.0,0.0,310364.0,,12931.8333,,,,310364.0,36.52,63.48,0.0,0.0,,N,강원특별자치도,태백시,2018-01-19,2018-02-11,1,12931.833333333334,8209.291666666666,2018,태백시,525887588.1,2669.168513828335
KCTF0075,태백산눈축제,2019,17,85894.0,155777.0,0.0,241671.0,310364.0,14215.9412,12931.8333,9.9,310364.0,-68693.0,35.54,64.46,0.0,-22.13,▼,N,강원특별자치도,태백시,2019-01-18,2019-02-03,1,14215.941176470587,9163.35294117647,2019,태백시,447511915.7999999,2872.7727186940297
KCTF0075,태백산눈축제,2023,5,25413.0,59809.0,33.0,85255.0,241671.0,17051.0,14215.9412,19.9,241671.0,-156416.0,29.81,70.15,0.04,-64.72,▼,N,강원특별자치도,태백시,2023-01-27,2023-01-31,1,17051.0,11961.8,2023,태백시,202277255.8,3382.053801267368
KCTF0076,통영한산대첩축제,2018,5,50971.0,49962.0,0.0,100933.0,,20186.6,,,,100933.0,50.5,49.5,0.0,0.0,,N,경상남도,통영시,2018-08-10,2018-08-14,8,20186.6,9992.4,2018,통영시,596107417.3999996,11931.216072214876
KCTF0076,통영한산대첩축제,2019,5,33529.0,29809.0,0.0,63338.0,100933.0,12667.6,20186.6,-37.2,100933.0,-37595.0,52.94,47.06,0.0,-37.25,▼,N,경상남도,통영시,2019-08-10,2019-08-14,8,12667.6,5961.8,2019,통영시,409163331.5,13726.167650709518
KCTF0076,통영한산대첩축제,2022,9,63027.0,68031.0,151.0,131209.0,63338.0,14578.7778,12667.6,15.1,63338.0,67871.0,48.04,51.85,0.12,107.16,▲,N,경상남도,통영시,2022-08-06,2022-08-14,8,14578.777777777776,7559.0,2022,통영시,1096313867.4,16114.91624994488
KCTF0076,통영한산대첩축제,2023,9,57810.0,47444.0,455.0,105709.0,131209.0,11745.4444,14578.7778,-19.4,131209.0,-25500.0,54.69,44.88,0.43,-19.43,▼,N,경상남도,통영시,2023-08-04,2023-08-12,8,11745.444444444443,5271.555555555556,2023,통영시,848569996.0999999,17885.717816794535
KCTF0076,통영한산대첩축제,2024,6,52493.0,40334.0,394.0,93221.0,105709.0,15536.8333,11745.4444,32.3,105709.0,-12488.0,56.31,43.27,0.42,-11.81,▼,N,경상남도,통영시,2024-08-09,2024-08-14,8,15536.833333333334,6722.333333333333,2024,통영시,539304653.9,13370.96875836763
KCTF0076,통영한산대첩축제,2025,7,70201.0,53730.0,787.0,124718.0,93221.0,17816.8571,15536.8333,14.7,93221.0,31497.0,56.29,43.08,0.63,33.79,▲,N,경상남도,,2025-08-08,2025-08-14,8,17816.85714285714,7675.714285714285,2025,통영시,628657215.3,11700.301792294806
KCTF0077,평창송어축제,2019,37,182175.0,335266.0,0.0,517441.0,,13984.8919,,,,517441.0,35.21,64.79,0.0,0.0,,N,강원특별자치도,평창군,2018-12-22,2019-01-27,12,13984.891891891892,9061.243243243243,2019,평창군,1776269938.4,5298.0914807943545
KCTF0077,평창송어축제,2023,31,177113.0,242879.0,2346.0,422338.0,517441.0,13623.8065,13984.8919,-2.6,517441.0,-95103.0,41.94,57.51,0.56,-18.38,▼,N,강원특별자치도,평창군,2022-12-30,2023-01-29,12,13623.806451612903,7834.806451612903,2023,평창군,2381405172.1,9804.903561444176
KCTF0077,평창송어축제,2024,31,192255.0,283302.0,4861.0,480418.0,422338.0,15497.3548,13623.8065,13.8,422338.0,58080.0,40.02,58.97,1.01,13.75,▲,N,강원특별자치도,평창군,2023-12-29,2024-01-28,12,15497.354838709678,9138.774193548386,2024,평창군,2299808872.5,8117.870232119787
KCTF0077,평창송어축제,2025,31,185451.0,295832.0,4401.0,485684.0,480418.0,15667.2258,15497.3548,1.1,480418.0,5266.0,38.18,60.91,0.91,1.1,▲,N,강원특별자치도,,2025-01-03,2025-02-02,1,15667.225806451614,9542.967741935485,2025,평창군,2830538720.2,9568.06133278347
KCTF0078,평창효석문화제,2018,9,48492.0,173348.0,0.0,221840.0,,24648.8889,,,,221840.0,21.86,78.14,0.0,0.0,,N,강원특별자치도,평창군,2018-09-01,2018-09-09,9,24648.88888888889,19260.88888888889,2018,평창군,1604451878.4,9255.669972540785
KCTF0078,평창효석문화제,2019,9,40734.0,152866.0,0.0,193600.0,221840.0,21511.1111,24648.8889,-12.7,221840.0,-28240.0,21.04,78.96,0.0,-12.73,▼,N,강원특별자치도,평창군,2019-09-07,2019-09-15,9,21511.11111111111,16985.11111111111,2019,평창군,1819104125.9,11899.991665249305
KCTF0078,평창효석문화제,2023,10,66107.0,155046.0,1435.0,222588.0,193600.0,22258.8,21511.1111,3.5,193600.0,28988.0,29.7,69.66,0.64,14.97,▲,N,강원특별자치도,평창군,2023-09-08,2023-09-17,9,22258.8,15504.6,2023,평창군,2146271829.7999997,13842.806843130424
KCTF0078,평창효석문화제,2024,10,64478.0,147762.0,1219.0,213459.0,222588.0,21345.9,22258.8,-4.1,222588.0,-9129.0,30.21,69.22,0.57,-4.1,▼,N,강원특별자치도,평창군,2024-09-06,2024-09-15,9,21345.9,14776.2,2024,평창군,2250407835.4000006,15229.949752981149
KCTF0078,평창효석문화제,2025,10,67025.0,153174.0,1170.0,221369.0,213459.0,22136.9,21345.9,3.7,213459.0,7910.0,30.28,69.19,0.53,3.71,▲,N,강원특별자치도,,2025-09-05,2025-09-14,9,22136.9,15317.4,2025,평창군,2058596441.8,13439.594459895283
KCTF0079,포항국제불빛축제,2018,5,133265.0,127847.0,0.0,261112.0,,52222.4,,,,261112.0,51.04,48.96,0.0,0.0,,N,경상북도,포항시,2018-07-25,2018-07-29,7,52222.4,25569.4,2018,포항시 북구,891359630.1999998,6972.08092641986
KCTF0079,포항국제불빛축제,2019,3,64250.0,84721.0,0.0,148971.0,261112.0,49657.0,52222.4,-4.9,261112.0,-112141.0,43.13,56.87,0.0,-42.95,▼,N,경상북도,포항시,2019-05-31,2019-06-02,5,49657.0,28240.333333333332,2019,포항시 남구,271700561.6,3207.0037133650458
KCTF0079,포항국제불빛축제,2023,3,73874.0,126858.0,270.0,201002.0,148971.0,67000.6667,49657.0,34.9,148971.0,52031.0,36.75,63.11,0.13,34.93,▲,N,경상북도,포항시,2023-05-26,2023-05-28,5,67000.66666666667,42286.0,2023,포항시 남구,464656771.2999999,3662.8101601790972
KCTF0079,포항국제불빛축제,2024,3,136332.0,127005.0,582.0,263919.0,201002.0,87973.0,67000.6667,31.3,201002.0,62917.0,51.66,48.12,0.22,31.3,▲,N,경상북도,포항시,2024-05-31,2024-06-02,5,87973.0,42335.0,2024,포항시 북구,959876171.2999996,7557.782538482734
KCTF0079,포항국제불빛축제,2025,9,111105.0,66218.0,653.0,177976.0,263919.0,19775.1111,87973.0,-77.5,263919.0,-85943.0,62.43,37.21,0.37,-32.56,▼,N,경상북도,,2025-06-14,2025-06-22,6,19775.11111111111,7357.555555555556,2025,포항시 남구,836014820.3999999,12625.18983357999
KCTF0080,하동야생차문화축제,2018,4,8621.0,39801.0,0.0,48422.0,,12105.5,,,,48422.0,17.8,82.2,0.0,0.0,,N,경상남도,하동군,2018-05-19,2018-05-22,5,12105.5,9950.25,2018,하동군,244183418.7,6135.107627949046
KCTF0080,하동야생차문화축제,2019,4,10381.0,31010.0,0.0,41391.0,48422.0,10347.75,12105.5,-14.5,48422.0,-7031.0,25.08,74.92,0.0,-14.52,▼,N,경상남도,하동군,2019-05-10,2019-05-13,5,10347.75,7752.5,2019,하동군,154125046.9,4970.172425024186
KCTF0080,하동야생차문화축제,2022,5,13412.0,51927.0,20.0,65359.0,41391.0,13071.8,10347.75,26.3,41391.0,23968.0,20.52,79.45,0.03,57.91,▲,N,경상남도,하동군,2022-05-04,2022-05-08,5,13071.8,10385.4,2022,하동군,445104674.0999999,8571.738673522443
KCTF0080,하동야생차문화축제,2023,31,53789.0,100273.0,277.0,154339.0,65359.0,4978.6774,13071.8,-61.9,65359.0,88980.0,34.85,64.97,0.18,136.14,▲,N,경상남도,하동군,2023-05-04,2023-06-03,5,4978.677419354839,3234.6129032258063,2023,하동군,130717099.79999998,1303.6121368663546
KCTF0080,하동야생차문화축제,2024,5,13771.0,38123.0,115.0,52009.0,154339.0,10401.8,4978.6774,108.9,154339.0,-102330.0,26.48,73.3,0.22,-66.3,▼,N,경상남도,하동군,2024-05-11,2024-05-15,5,10401.8,7624.6,2024,하동군,298787049.0,7837.4484956587885
KCTF0080,하동야생차문화축제,2025,4,10977.0,63697.0,156.0,74830.0,52009.0,18707.5,10401.8,79.8,52009.0,22821.0,14.67,85.12,0.21,43.88,▲,N,경상남도,,2025-05-02,2025-05-05,5,18707.5,15924.25,2025,하동군,572045220.3,8980.724685620986
KCTF0081,한산모시문화제,2018,4,20801.0,19163.0,0.0,39964.0,,9991.0,,,,39964.0,52.05,47.95,0.0,0.0,,N,충청남도,서천군,2018-06-22,2018-06-25,6,9991.0,4790.75,2018,서천군,26481186.700000003,1381.891494024944
KCTF0081,한산모시문화제,2019,4,19404.0,18231.0,0.0,37635.0,39964.0,9408.75,9991.0,-5.8,39964.0,-2329.0,51.56,48.44,0.0,-5.83,▼,N,충청남도,서천군,2019-06-07,2019-06-10,6,9408.75,4557.75,2019,서천군,28474916.2,1561.8954637705008
KCTF0081,한산모시문화제,2022,3,21062.0,17472.0,6.0,38540.0,37635.0,12846.6667,9408.75,36.5,37635.0,905.0,54.65,45.33,0.02,2.4,▲,N,충청남도,서천군,2022-06-10,2022-06-12,6,12846.666666666666,5824.0,2022,서천군,29255650.9,1674.4305689102564
KCTF0081,한산모시문화제,2023,3,14713.0,15316.0,26.0,30055.0,38540.0,10018.3333,12846.6667,-22.0,38540.0,-8485.0,48.95,50.96,0.09,-22.02,▼,N,충청남도,서천군,2023-06-09,2023-06-11,6,10018.333333333334,5105.333333333333,2023,서천군,41092722.6,2682.9931183076524
KCTF0081,한산모시문화제,2024,3,15375.0,18144.0,20.0,33539.0,30055.0,11179.6667,10018.3333,11.6,30055.0,3484.0,45.84,54.1,0.06,11.59,▲,N,충청남도,서천군,2024-06-07,2024-06-09,6,11179.666666666666,6048.0,2024,서천군,38139496.3,2102.044549162257
KCTF0081,한산모시문화제,2025,3,12978.0,13330.0,184.0,26492.0,33539.0,8830.6667,11179.6667,-21.0,33539.0,-7047.0,48.99,50.32,0.69,-21.01,▼,N,충청남도,,2025-06-13,2025-06-15,6,8830.666666666666,4443.333333333333,2025,서천군,28651717.09999999,2149.416136534133
KCTF0082,한성백제문화제,2018,3,47308.0,64216.0,0.0,111524.0,,37174.6667,,,,111524.0,42.42,57.58,0.0,0.0,,N,서울특별시,송파구,2018-10-12,2018-10-14,10,37174.666666666664,21405.333333333332,2018,송파구,265621542.9,4136.376337672854
KCTF0082,한성백제문화제,2019,3,42456.0,71618.0,0.0,114074.0,111524.0,38024.6667,37174.6667,2.3,111524.0,2550.0,37.22,62.78,0.0,2.29,▲,N,서울특별시,송파구,2019-09-27,2019-09-29,9,38024.666666666664,23872.666666666668,2019,송파구,341709215.0,4771.275587142897
KCTF0082,한성백제문화제,2022,3,43820.0,109174.0,276.0,153270.0,114074.0,51090.0,38024.6667,34.4,114074.0,39196.0,28.59,71.23,0.18,34.36,▲,N,서울특별시,송파구,2022-09-30,2022-10-02,9,51090.0,36391.333333333336,2022,송파구,562265657.0,5150.1791360580355
KCTF0082,한성백제문화제,2023,3,62333.0,114060.0,2366.0,178759.0,153270.0,59586.3333,51090.0,16.6,153270.0,25489.0,34.87,63.81,1.32,16.63,▲,N,서울특별시,송파구,2023-09-22,2023-09-24,9,59586.333333333336,38020.0,2023,송파구,573307168.7,5026.364796598282
KCTF0083,함평나비축제,2018,11,68243.0,188247.0,0.0,256490.0,,23317.2727,,,,256490.0,26.61,73.39,0.0,0.0,,N,전라남도,함평군,2018-04-27,2018-05-07,4,23317.272727272728,17113.363636363636,2018,함평군,1437309090.7000003,7635.229728495011
KCTF0083,함평나비축제,2019,11,68538.0,225818.0,0.0,294356.0,256490.0,26759.6364,23317.2727,14.8,256490.0,37866.0,23.28,76.72,0.0,14.76,▲,N,전라남도,함평군,2019-04-26,2019-05-06,4,26759.636363636364,20528.909090909092,2019,함평군,1442252068.3000002,6386.789663800052
KCTF0083,함평나비축제,2022,10,74798.0,189183.0,82.0,264063.0,294356.0,26406.3,26759.6364,-1.3,294356.0,-30293.0,28.33,71.64,0.03,-10.29,▼,N,전라남도,함평군,2022-04-29,2022-05-08,4,26406.3,18918.3,2022,함평군,1767328085.5,9341.896922556467
KCTF0083,함평나비축제,2023,10,82511.0,181852.0,381.0,264744.0,264063.0,26474.4,26406.3,0.3,264063.0,681.0,31.17,68.69,0.14,0.26,▲,N,전라남도,함평군,2023-04-28,2023-05-07,4,26474.4,18185.2,2023,함평군,1100768999.1,6053.103617777093
KCTF0083,함평나비축제,2024,11,81008.0,200003.0,1206.0,282217.0,264744.0,25656.0909,26474.4,-3.1,264744.0,17473.0,28.7,70.87,0.43,6.6,▲,N,전라남도,함평군,2024-04-26,2024-05-06,4,25656.090909090908,18182.090909090908,2024,함평군,1628168739.5,8140.7215866762
KCTF0083,함평나비축제,2025,12,86674.0,250369.0,844.0,337887.0,282217.0,28157.25,25656.0909,9.7,282217.0,55670.0,25.65,74.1,0.25,19.73,▲,N,전라남도,,2025-04-25,2025-05-06,4,28157.25,20864.083333333332,2025,함평군,2095998021.0,8371.635549928305
KCTF0084,화성뱃놀이축제,2018,9,82569.0,158957.0,0.0,241526.0,,26836.2222,,,,241526.0,34.19,65.81,0.0,0.0,,N,경기도,화성시,2018-05-26,2018-06-03,5,26836.222222222223,17661.88888888889,2018,화성시 만세구,1335386352.7000003,8400.928255440152
KCTF0084,화성뱃놀이축제,2019,5,42654.0,90590.0,0.0,133244.0,241526.0,26648.8,26836.2222,-0.7,241526.0,-108282.0,32.01,67.99,0.0,-44.83,▼,N,경기도,화성시,2019-06-05,2019-06-09,6,26648.8,18118.0,2019,화성시 만세구,891493987.0,9840.975681642565
KCTF0084,화성뱃놀이축제,2022,3,42599.0,78960.0,369.0,121928.0,133244.0,40642.6667,26648.8,52.5,133244.0,-11316.0,34.94,64.76,0.3,-8.49,▼,N,경기도,화성시,2022-09-16,2022-09-18,9,40642.666666666664,26320.0,2022,화성시 만세구,995779700.9,12611.191754052685
KCTF0084,화성뱃놀이축제,2023,3,46792.0,78035.0,1216.0,126043.0,121928.0,42014.3333,40642.6667,3.4,121928.0,4115.0,37.12,61.91,0.96,3.37,▲,N,경기도,화성시,2023-06-09,2023-06-11,6,42014.333333333336,26011.666666666668,2023,화성시 만세구,821773414.0000002,10530.831216761713
KCTF0084,화성뱃놀이축제,2024,3,50110.0,87098.0,1599.0,138807.0,126043.0,46269.0,42014.3333,10.1,126043.0,12764.0,36.1,62.75,1.15,10.13,▲,N,경기도,화성시,2024-05-31,2024-06-02,5,46269.0,29032.666666666668,2024,화성시 만세구,857979358.5000001,9850.735476130338
KCTF0084,화성뱃놀이축제,2025,3,50831.0,89982.0,1421.0,142234.0,138807.0,47411.3333,46269.0,2.5,138807.0,3427.0,35.74,63.26,1.0,2.47,▲,N,경기도,,2025-05-30,2025-06-01,5,47411.333333333336,29994.0,2025,화성시 만세구,892777657.7000002,9921.736099442112
KCTF0085,화천산천어축제,2018,23,130109.0,286548.0,0.0,416657.0,,18115.5217,,,,416657.0,31.23,68.77,0.0,0.0,,N,강원특별자치도,화천군,2018-01-06,2018-01-28,1,18115.521739130436,12458.608695652174,2018,화천군,2107438850.2,7354.575324901936
KCTF0085,화천산천어축제,2019,23,149831.0,315088.0,0.0,464919.0,416657.0,20213.8696,18115.5217,11.6,416657.0,48262.0,32.23,67.77,0.0,11.58,▲,N,강원특별자치도,화천군,2019-01-05,2019-01-27,1,20213.869565217392,13699.478260869566,2019,화천군,2404308967.5999994,7630.595159447517
KCTF0085,화천산천어축제,2023,23,215883.0,289568.0,7955.0,513406.0,464919.0,22322.0,20213.8696,10.4,464919.0,48487.0,42.05,56.4,1.55,10.43,▲,N,강원특별자치도,화천군,2023-01-07,2023-01-29,1,22322.0,12589.91304347826,2023,화천군,2465356003.8999996,8513.910390305557
KCTF0085,화천산천어축제,2024,23,220430.0,278698.0,19883.0,519011.0,513406.0,22565.6957,22322.0,1.1,513406.0,5605.0,42.47,53.7,3.83,1.09,▲,N,강원특별자치도,화천군,2024-01-06,2024-01-28,1,22565.695652173912,12117.304347826086,2024,화천군,2477035216.4,8887.883000236816
KCTF0085,화천산천어축제,2025,23,197614.0,323869.0,18161.0,539644.0,519011.0,23462.7826,22565.6957,4.0,519011.0,20633.0,36.62,60.02,3.37,3.98,▲,N,강원특별자치도,,2025-01-11,2025-02-02,1,23462.782608695652,14081.260869565218,2025,화천군,3228576536.2,9968.772979815913
KCTF0086,횡성한우축제,2018,5,74833.0,102837.0,0.0,177670.0,,35534.0,,,,177670.0,42.12,57.88,0.0,0.0,,N,강원특별자치도,횡성군,2018-10-05,2018-10-09,10,35534.0,20567.4,2018,횡성군,1975201332.7,19207.10768205996
KCTF0086,횡성한우축제,2019,5,69440.0,103929.0,0.0,173369.0,177670.0,34673.8,35534.0,-2.4,177670.0,-4301.0,40.05,59.95,0.0,-2.42,▼,N,강원특별자치도,횡성군,2019-10-02,2019-10-06,10,34673.8,20785.8,2019,횡성군,2255161033.5000005,21699.05448431141
KCTF0086,횡성한우축제,2022,5,92932.0,105690.0,124.0,198746.0,173369.0,39749.2,34673.8,14.6,173369.0,25377.0,46.76,53.18,0.06,14.64,▲,N,강원특별자치도,횡성군,2022-09-30,2022-10-04,9,39749.2,21138.0,2022,횡성군,2176998906.9000006,20597.964868010225
KCTF0086,횡성한우축제,2023,5,90823.0,93957.0,369.0,185149.0,198746.0,37029.8,39749.2,-6.8,198746.0,-13597.0,49.05,50.75,0.2,-6.84,▼,N,강원특별자치도,횡성군,2023-10-06,2023-10-10,10,37029.8,18791.4,2023,횡성군,1899612706.2999997,20217.894422980724
