시군,연월,방문
성남시 분당구,202305,7355817.0
성남시 분당구,202306,7178508.0
성남시 분당구,202307,7394430.0
성남시 분당구,202308,7124487.0
성남시 분당구,202309,6965417.0
성남시 분당구,202310,7157641.0
성남시 분당구,202311,6999692.0
성남시 분당구,202312,7267477.0
성남시 분당구,202401,7247315.0
성남시 분당구,202402,6749224.0
성남시 분당구,202403,7810211.0
성남시 분당구,202404,6917085.0
성남시 분당구,202405,7321072.0
성남시 분당구,202406,6989004.0
성남시 분당구,202407,7338528.0
성남시 분당구,202408,7070307.0
성남시 분당구,202409,6935309.0
성남시 분당구,202410,7482385.0
성남시 분당구,202411,6944062.0
성남시 분당구,202412,7175865.0
성남시 분당구,202501,6732317.0
성남시 분당구,202502,6588066.0
성남시 분당구,202503,7474334.0
성남시 분당구,202504,6994676.0
성남시 분당구,202505,7866615.0
성남시 분당구,202506,7509529.0
성남시 분당구,202507,8022505.0
성남시 분당구,202508,7547277.0
성남시 분당구,202509,7696359.0
성남시 분당구,202510,7387525.0
성남시 분당구,202511,7852474.0
성남시 분당구,202512,7836002.0
성남시 분당구,202601,7427776.0
성남시 분당구,202602,6698478.0
성남시 분당구,202603,8708976.0
성남시 분당구,202604,7465754.0
성남시 분당구,202605,7864692.0
성남시 분당구,202606,7796633.0
성남시 분당구,202607,7877707.0
성남시 분당구,202608,7826841.0
성남시 수정구,201901,2854696.0
성남시 수정구,201902,2532413.0
성남시 수정구,201903,3790314.0
성남시 수정구,201904,2829530.0
성남시 수정구,201905,2986669.0
성남시 수정구,201906,2911024.0
성남시 수정구,201907,3087419.0
성남시 수정구,201908,3446058.0
성남시 수정구,201909,3490329.0
성남시 수정구,201910,3460587.0
성남시 수정구,201911,3490684.0
성남시 수정구,201912,3193925.0
성남시 수정구,202001,2981503.0
성남시 수정구,202002,2868039.0
성남시 수정구,202003,2557803.0
성남시 수정구,202004,2764693.0
성남시 수정구,202005,3050316.0
성남시 수정구,202006,2796846.0
성남시 수정구,202007,3067586.0
성남시 수정구,202008,2745897.0
성남시 수정구,202009,2938161.0
성남시 수정구,202010,3361868.0
성남시 수정구,202011,2799040.0
성남시 수정구,202012,2432354.0
성남시 수정구,202101,2437213.0
성남시 수정구,202102,2573594.0
성남시 수정구,202103,3238795.0
성남시 수정구,202104,2737935.0
성남시 수정구,202105,2955928.0
성남시 수정구,202106,2948009.0
성남시 수정구,202107,2615720.0
성남시 수정구,202108,2694183.0
성남시 수정구,202109,2857982.0
성남시 수정구,202110,3185742.0
성남시 수정구,202111,3100481.0
성남시 수정구,202112,2777868.0
성남시 수정구,202201,2975782.0
성남시 수정구,202202,2625229.0
성남시 수정구,202203,3232759.0
성남시 수정구,202204,3484778.0
성남시 수정구,202205,3677991.0
성남시 수정구,202206,3304456.0
성남시 수정구,202207,3469640.0
성남시 수정구,202208,3425330.0
성남시 수정구,202209,3706899.0
성남시 수정구,202210,3600158.0
성남시 수정구,202211,3377373.0
성남시 수정구,202212,3380985.0
성남시 수정구,202301,3392641.0
성남시 수정구,202302,3213298.0
성남시 수정구,202303,4123255.0
성남시 수정구,202304,3442186.0
성남시 수정구,202305,3667621.0
성남시 수정구,202306,3502209.0
성남시 수정구,202307,3557830.0
성남시 수정구,202308,3588745.0
성남시 수정구,202309,3796419.0
성남시 수정구,202310,3667300.0
성남시 수정구,202311,3501508.0
성남시 수정구,202312,3528636.0
성남시 수정구,202401,3424594.0
성남시 수정구,202402,3377157.0
성남시 수정구,202403,4283184.0
성남시 수정구,202404,3547436.0
성남시 수정구,202405,3877826.0
성남시 수정구,202406,3562019.0
성남시 수정구,202407,3544458.0
성남시 수정구,202408,3539897.0
성남시 수정구,202409,3875044.0
성남시 수정구,202410,3845090.0
성남시 수정구,202411,3533210.0
성남시 수정구,202412,3536381.0
성남시 수정구,202501,3387967.0
성남시 수정구,202502,3289425.0
성남시 수정구,202503,4217090.0
성남시 수정구,202504,3587262.0
성남시 수정구,202505,4122497.0
성남시 수정구,202506,3810797.0
성남시 수정구,202507,3914410.0
성남시 수정구,202508,3840615.0
성남시 수정구,202509,4071683.0
성남시 수정구,202510,3814802.0
성남시 수정구,202511,3946910.0
성남시 수정구,202512,3712086.0
성남시 수정구,202601,3598873.0
성남시 수정구,202602,3400463.0
성남시 수정구,202603,4672647.0
성남시 수정구,202604,3845179.0
성남시 수정구,202605,4058215.0
성남시 수정구,202606,3829180.0
성남시 수정구,202607,3697385.0
성남시 수정구,202608,3803903.0
성남시 중원구,201901,2415274.0
성남시 중원구,201902,2035250.0
성남시 중원구,201903,2843235.0
성남시 중원구,201904,2126069.0
성남시 중원구,201905,2298928.0
성남시 중원구,201906,2268189.0
성남시 중원구,201907,2373391.0
성남시 중원구,201908,2484840.0
성남시 중원구,201909,2608581.0
성남시 중원구,201910,2429118.0
성남시 중원구,201911,2575060.0
성남시 중원구,201912,2468549.0
성남시 중원구,202001,2534656.0
성남시 중원구,202002,1894454.0
성남시 중원구,202003,1810426.0
성남시 중원구,202004,2089833.0
성남시 중원구,202005,2327332.0
성남시 중원구,202006,2094868.0
성남시 중원구,202007,2224084.0
성남시 중원구,202008,1940854.0
성남시 중원구,202009,2036899.0
성남시 중원구,202010,2369303.0
성남시 중원구,202011,2117389.0
성남시 중원구,202012,1749381.0
성남시 중원구,202101,1845321.0
성남시 중원구,202102,1916916.0
성남시 중원구,202103,2325762.0
성남시 중원구,202104,2071701.0
성남시 중원구,202105,2192752.0
성남시 중원구,202106,2131303.0
성남시 중원구,202107,1976656.0
성남시 중원구,202108,1897880.0
성남시 중원구,202109,2139089.0
성남시 중원구,202110,2224040.0
성남시 중원구,202111,2126229.0
성남시 중원구,202112,2036011.0
성남시 중원구,202201,2004282.0
성남시 중원구,202202,1729555.0
성남시 중원구,202203,2194517.0
성남시 중원구,202204,2255417.0
성남시 중원구,202205,2398431.0
성남시 중원구,202206,2179903.0
성남시 중원구,202207,2222593.0
성남시 중원구,202208,2144346.0
성남시 중원구,202209,2430576.0
성남시 중원구,202210,2363918.0
성남시 중원구,202211,2205508.0
성남시 중원구,202212,2310764.0
성남시 중원구,202301,2292504.0
성남시 중원구,202302,2103813.0
성남시 중원구,202303,2604031.0
성남시 중원구,202304,2139696.0
성남시 중원구,202305,2290463.0
성남시 중원구,202306,2195253.0
성남시 중원구,202307,2200945.0
성남시 중원구,202308,2132063.0
성남시 중원구,202309,2306796.0
성남시 중원구,202310,2241308.0
성남시 중원구,202311,2002336.0
성남시 중원구,202312,2070830.0
성남시 중원구,202401,2054302.0
성남시 중원구,202402,2124345.0
성남시 중원구,202403,2429397.0
성남시 중원구,202404,2047183.0
성남시 중원구,202405,2155935.0
성남시 중원구,202406,1969443.0
성남시 중원구,202407,1968745.0
성남시 중원구,202408,1966938.0
성남시 중원구,202409,2261170.0
성남시 중원구,202410,2249805.0
성남시 중원구,202411,2076629.0
성남시 중원구,202412,2073048.0
성남시 중원구,202501,2128741.0
성남시 중원구,202502,1940377.0
성남시 중원구,202503,2386066.0
성남시 중원구,202504,2030368.0
성남시 중원구,202505,2339707.0
성남시 중원구,202506,2133206.0
성남시 중원구,202507,2178817.0
성남시 중원구,202508,2080958.0
성남시 중원구,202509,2254520.0
성남시 중원구,202510,2286985.0
성남시 중원구,202511,2199422.0
성남시 중원구,202512,2170437.0
성남시 중원구,202601,2029452.0
성남시 중원구,202602,1958174.0
성남시 중원구,202603,2459590.0
성남시 중원구,202604,2009485.0
성남시 중원구,202605,2223298.0
성남시 중원구,202606,2048049.0
성남시 중원구,202607,1982393.0
성남시 중원구,202608,2006092.0
성동구,201901,4005122.0
성동구,201902,3569838.0
성동구,201903,5083569.0
성동구,201904,3871591.0
성동구,201905,4503142.0
성동구,201906,4281020.0
성동구,201907,4571157.0
성동구,201908,4795344.0
성동구,201909,4945295.0
성동구,201910,5331721.0
성동구,201911,5701299.0
성동구,201912,5159225.0
성동구,202001,4705309.0
성동구,202002,4186309.0
성동구,202003,3984747.0
성동구,202004,4111124.0
성동구,202005,4584194.0
성동구,202006,4105361.0
성동구,202007,4489752.0
성동구,202008,3848186.0
성동구,202009,3932606.0
성동구,202010,4422939.0
성동구,202011,4057243.0
성동구,202012,3257499.0
성동구,202101,3474210.0
성동구,202102,3783674.0
성동구,202103,4644587.0
성동구,202104,4338232.0
성동구,202105,4472494.0
성동구,202106,4617678.0
성동구,202107,4036571.0
성동구,202108,4014668.0
성동구,202109,4354752.0
성동구,202110,4579451.0
성동구,202111,4619775.0
성동구,202112,4360457.0
성동구,202201,4248575.0
성동구,202202,3640719.0
성동구,202203,4652793.0
성동구,202204,5138000.0
성동구,202205,5349162.0
성동구,202206,4875515.0
성동구,202207,4990887.0
성동구,202208,4781791.0
성동구,202209,5233603.0
성동구,202210,5223033.0
성동구,202211,5099337.0
성동구,202212,4879143.0
성동구,202301,4641889.0
성동구,202302,4737643.0
성동구,202303,5782327.0
성동구,202304,5038224.0
성동구,202305,5382377.0
성동구,202306,5080221.0
성동구,202307,5060333.0
성동구,202308,5018253.0
성동구,202309,5488003.0
성동구,202310,5390676.0
성동구,202311,5176432.0
성동구,202312,5327215.0
성동구,202401,5043810.0
성동구,202402,4799872.0
성동구,202403,6116949.0
성동구,202404,5244946.0
성동구,202405,5423178.0
성동구,202406,5122437.0
성동구,202407,5089105.0
성동구,202408,5128755.0
성동구,202409,5667382.0
성동구,202410,6263663.0
성동구,202411,5752499.0
성동구,202412,5913054.0
성동구,202501,5264217.0
성동구,202502,5467845.0
성동구,202503,6828441.0
성동구,202504,6105125.0
성동구,202505,7032290.0
성동구,202506,6516904.0
성동구,202507,6505555.0
성동구,202508,6415764.0
성동구,202509,7151389.0
성동구,202510,6709262.0
성동구,202511,7095674.0
성동구,202512,6931862.0
성동구,202601,6147346.0
성동구,202602,5825127.0
성동구,202603,7576961.0
성동구,202604,6405756.0
성동구,202605,7343959.0
성동구,202606,7186123.0
성동구,202607,7107104.0
성동구,202608,6772861.0
성북구,201901,3850505.0
성북구,201902,3682281.0
성북구,201903,5718000.0
성북구,201904,3742420.0
성북구,201905,4408799.0
성북구,201906,4093226.0
성북구,201907,4267880.0
성북구,201908,4725573.0
성북구,201909,5190489.0
성북구,201910,4781887.0
성북구,201911,4973935.0
성북구,201912,4363208.0
성북구,202001,4072280.0
성북구,202002,3447400.0
성북구,202003,3450118.0
성북구,202004,3432749.0
성북구,202005,3985370.0
성북구,202006,3672636.0
성북구,202007,3899290.0
성북구,202008,3343674.0
성북구,202009,3570008.0
성북구,202010,4024151.0
성북구,202011,3665772.0
성북구,202012,3116981.0
성북구,202101,3196812.0
성북구,202102,3385799.0
성북구,202103,4210009.0
성북구,202104,3490014.0
성북구,202105,3781948.0
성북구,202106,3596676.0
성북구,202107,3339785.0
성북구,202108,3352352.0
성북구,202109,3834759.0
성북구,202110,3753600.0
성북구,202111,3825493.0
성북구,202112,3622610.0
성북구,202201,3593224.0
성북구,202202,3217040.0
성북구,202203,4053787.0
성북구,202204,4487008.0
성북구,202205,4436088.0
성북구,202206,3825855.0
성북구,202207,3950282.0
성북구,202208,3896904.0
성북구,202209,4909118.0
성북구,202210,4281962.0
성북구,202211,4100915.0
성북구,202212,3891175.0
성북구,202301,3779947.0
성북구,202302,3769470.0
성북구,202303,5362362.0
성북구,202304,3852185.0
성북구,202305,4380673.0
성북구,202306,3911404.0
성북구,202307,3859406.0
성북구,202308,3863464.0
성북구,202309,4927453.0
성북구,202310,4288187.0
성북구,202311,4257993.0
성북구,202312,4120449.0
성북구,202401,3815270.0
성북구,202402,3949750.0
성북구,202403,5479344.0
성북구,202404,3895878.0
성북구,202405,4657800.0
성북구,202406,4048688.0
성북구,202407,3909469.0
성북구,202408,4106502.0
성북구,202409,4848637.0
성북구,202410,4705796.0
성북구,202411,4301291.0
성북구,202412,4195017.0
성북구,202501,3941397.0
성북구,202502,3881174.0
성북구,202503,5623582.0
성북구,202504,4267941.0
성북구,202505,5083364.0
성북구,202506,4620490.0
성북구,202507,4958034.0
성북구,202508,4829684.0
성북구,202509,5845188.0
성북구,202510,5488463.0
성북구,202511,5417428.0
성북구,202512,5181708.0
성북구,202601,4607254.0
성북구,202602,4630242.0
성북구,202603,6592748.0
성북구,202604,5019533.0
성북구,202605,5543531.0
성북구,202606,4973314.0
성북구,202607,4831211.0
성북구,202608,4985832.0
성주군,201901,455527.0
성주군,201902,554753.0
성주군,201903,575335.0
성주군,201904,533503.0
성주군,201905,644061.0
성주군,201906,552164.0
성주군,201907,620119.0
성주군,201908,734105.0
성주군,201909,665303.0
성주군,201910,570364.0
성주군,201911,537293.0
성주군,201912,488125.0
성주군,202001,580591.0
성주군,202002,410233.0
성주군,202003,460346.0
성주군,202004,559937.0
성주군,202005,658813.0
성주군,202006,563645.0
성주군,202007,593530.0
성주군,202008,727435.0
성주군,202009,583346.0
성주군,202010,666123.0
성주군,202011,536932.0
성주군,202012,461475.0
성주군,202101,430572.0
성주군,202102,524427.0
성주군,202103,574502.0
성주군,202104,587758.0
성주군,202105,675327.0
성주군,202106,601258.0
성주군,202107,669991.0
성주군,202108,672411.0
성주군,202109,700274.0
성주군,202110,602193.0
성주군,202111,557732.0
성주군,202112,490280.0
성주군,202201,529869.0
성주군,202202,487186.0
성주군,202203,530666.0
성주군,202204,599373.0
성주군,202205,650591.0
성주군,202206,578078.0
성주군,202207,737121.0
성주군,202208,717886.0
성주군,202209,703222.0
성주군,202210,648502.0
성주군,202211,549055.0
성주군,202212,504807.0
성주군,202301,600073.0
성주군,202302,497182.0
성주군,202303,616633.0
성주군,202304,634818.0
성주군,202305,707473.0
성주군,202306,611973.0
성주군,202307,651541.0
성주군,202308,691704.0
성주군,202309,764292.0
성주군,202310,652681.0
성주군,202311,553491.0
성주군,202312,534949.0
성주군,202401,494804.0
성주군,202402,600674.0
성주군,202403,631855.0
성주군,202404,622878.0
성주군,202405,700543.0
성주군,202406,616188.0
성주군,202407,622962.0
성주군,202408,707089.0
성주군,202409,744807.0
성주군,202410,629397.0
성주군,202411,584726.0
성주군,202412,537017.0
성주군,202501,620685.0
성주군,202502,470910.0
성주군,202503,636594.0
성주군,202504,637812.0
성주군,202505,792831.0
성주군,202506,639506.0
성주군,202507,683983.0
성주군,202508,743405.0
성주군,202509,627589.0
성주군,202510,825741.0
성주군,202511,633982.0
성주군,202512,572811.0
성주군,202601,541702.0
성주군,202602,629460.0
성주군,202603,649335.0
성주군,202604,630150.0
성주군,202605,773213.0
성주군,202606,611943.0
성주군,202607,647532.0
성주군,202608,682057.0
세종특별자치시,201901,2042369.0
세종특별자치시,201902,2075002.0
세종특별자치시,201903,2735243.0
세종특별자치시,201904,2079261.0
세종특별자치시,201905,2287574.0
세종특별자치시,201906,2104790.0
세종특별자치시,201907,2372983.0
세종특별자치시,201908,2319511.0
세종특별자치시,201909,2502259.0
세종특별자치시,201910,2390988.0
세종특별자치시,201911,2297407.0
세종특별자치시,201912,2249198.0
세종특별자치시,202001,2214630.0
세종특별자치시,202002,1840425.0
세종특별자치시,202003,1880219.0
세종특별자치시,202004,1980754.0
세종특별자치시,202005,2310308.0
세종특별자치시,202006,2113714.0
세종특별자치시,202007,2194411.0
세종특별자치시,202008,2173322.0
세종특별자치시,202009,2301767.0
세종특별자치시,202010,2562335.0
세종특별자치시,202011,2276938.0
세종특별자치시,202012,2140473.0
세종특별자치시,202101,2001476.0
세종특별자치시,202102,2118387.0
세종특별자치시,202103,2606373.0
세종특별자치시,202104,2270606.0
세종특별자치시,202105,2454174.0
세종특별자치시,202106,2311936.0
세종특별자치시,202107,2467429.0
세종특별자치시,202108,2424528.0
세종특별자치시,202109,2577322.0
세종특별자치시,202110,2558155.0
세종특별자치시,202111,2323243.0
세종특별자치시,202112,2401113.0
세종특별자치시,202201,2440377.0
세종특별자치시,202202,2123545.0
세종특별자치시,202203,2675589.0
세종특별자치시,202204,2510900.0
세종특별자치시,202205,2764595.0
세종특별자치시,202206,2445022.0
세종특별자치시,202207,2606619.0
세종특별자치시,202208,2526425.0
세종특별자치시,202209,2820338.0
세종특별자치시,202210,2749841.0
세종특별자치시,202211,2473374.0
세종특별자치시,202212,2431743.0
세종특별자치시,202301,2523387.0
세종특별자치시,202302,2355295.0
세종특별자치시,202303,3026614.0
세종특별자치시,202304,2494613.0
세종특별자치시,202305,2656385.0
세종특별자치시,202306,2517304.0
세종특별자치시,202307,2470885.0
세종특별자치시,202308,2581158.0
세종특별자치시,202309,2771671.0
세종특별자치시,202310,2764211.0
세종특별자치시,202311,2390342.0
세종특별자치시,202312,2531733.0
세종특별자치시,202401,2456994.0
세종특별자치시,202402,2554602.0
세종특별자치시,202403,3040314.0
세종특별자치시,202404,2584075.0
세종특별자치시,202405,2717171.0
세종특별자치시,202406,2519158.0
세종특별자치시,202407,2477196.0
세종특별자치시,202408,2541128.0
세종특별자치시,202409,2744409.0
세종특별자치시,202410,2652978.0
세종특별자치시,202411,2505206.0
세종특별자치시,202412,2480890.0
세종특별자치시,202501,2580636.0
세종특별자치시,202502,2345338.0
세종특별자치시,202503,2962648.0
세종특별자치시,202504,2528056.0
세종특별자치시,202505,3189855.0
세종특별자치시,202506,2716895.0
세종특별자치시,202507,2770306.0
세종특별자치시,202508,2893268.0
세종특별자치시,202509,2854710.0
세종특별자치시,202510,3128428.0
세종특별자치시,202511,2838696.0
세종특별자치시,202512,2800747.0
세종특별자치시,202601,2701804.0
세종특별자치시,202602,2671440.0
세종특별자치시,202603,3263345.0
세종특별자치시,202604,2662043.0
세종특별자치시,202605,3017007.0
세종특별자치시,202606,2712956.0
세종특별자치시,202607,2803853.0
세종특별자치시,202608,2806018.0
속초시,201901,1715523.0
속초시,201902,1672511.0
속초시,201903,1589052.0
속초시,201904,1192339.0
속초시,201905,1492467.0
속초시,201906,1626500.0
속초시,201907,1906684.0
속초시,201908,2881310.0
속초시,201909,1582245.0
속초시,201910,1920208.0
속초시,201911,1702103.0
속초시,201912,1779286.0
속초시,202001,1968314.0
속초시,202002,1301677.0
속초시,202003,1266203.0
속초시,202004,1344146.0
속초시,202005,1776058.0
속초시,202006,1780274.0
속초시,202007,2268916.0
속초시,202008,2706212.0
속초시,202009,1436280.0
속초시,202010,2198703.0
속초시,202011,1547109.0
속초시,202012,1342937.0
속초시,202101,1226805.0
속초시,202102,1555548.0
속초시,202103,1209268.0
속초시,202104,1783990.0
속초시,202105,1869000.0
속초시,202106,1801921.0
속초시,202107,2169922.0
속초시,202108,2293176.0
속초시,202109,1738362.0
속초시,202110,2158997.0
속초시,202111,1721690.0
속초시,202112,1677886.0
속초시,202201,1994440.0
속초시,202202,1560859.0
속초시,202203,1286064.0
속초시,202204,1829544.0
속초시,202205,2214952.0
속초시,202206,2185190.0
속초시,202207,2625477.0
속초시,202208,3002404.0
속초시,202209,2003600.0
속초시,202210,2522023.0
속초시,202211,1913715.0
속초시,202212,1891019.0
속초시,202301,1912691.0
속초시,202302,1912247.0
속초시,202303,1668560.0
속초시,202304,1925893.0
속초시,202305,2035183.0
속초시,202306,2072443.0
속초시,202307,2414887.0
속초시,202308,2855051.0
속초시,202309,2003986.0
속초시,202310,2452611.0
속초시,202311,1672421.0
속초시,202312,1934044.0
속초시,202401,1757717.0
속초시,202402,1749135.0
속초시,202403,1676561.0
속초시,202404,1699963.0
속초시,202405,2047429.0
속초시,202406,2183779.0
속초시,202407,2351758.0
속초시,202408,3163943.0
속초시,202409,2077956.0
속초시,202410,2328055.0
속초시,202411,1876676.0
속초시,202412,1866960.0
속초시,202501,2140730.0
속초시,202502,1633133.0
속초시,202503,1672062.0
속초시,202504,1653027.0
속초시,202505,2343598.0
속초시,202506,2224681.0
속초시,202507,2678567.0
속초시,202508,3261162.0
속초시,202509,1859829.0
속초시,202510,2570072.0
속초시,202511,2009650.0
속초시,202512,1958501.0
속초시,202601,2061432.0
속초시,202602,2037430.0
속초시,202603,1623603.0
속초시,202604,1765359.0
속초시,202605,2384048.0
속초시,202606,2129975.0
속초시,202607,2685779.0
속초시,202608,3285429.0
송파구,201901,9266983.0
송파구,201902,8132625.0
송파구,201903,9984091.0
송파구,201904,8805103.0
송파구,201905,9368472.0
송파구,201906,9012765.0
송파구,201907,9858861.0
송파구,201908,10623464.0
송파구,201909,9674292.0
송파구,201910,10098931.0
송파구,201911,10492198.0
송파구,201912,10672530.0
송파구,202001,9397462.0
송파구,202002,7291878.0
송파구,202003,6941618.0
송파구,202004,7649584.0
송파구,202005,8828951.0
송파구,202006,8178739.0
송파구,202007,9093848.0
송파구,202008,7938821.0
송파구,202009,7763637.0
송파구,202010,8996170.0
송파구,202011,8384220.0
송파구,202012,6828126.0
송파구,202101,7198434.0
송파구,202102,7572927.0
송파구,202103,9159384.0
송파구,202104,8262414.0
송파구,202105,8713259.0
송파구,202106,8604912.0
송파구,202107,7858481.0
송파구,202108,7889138.0
송파구,202109,8380926.0
송파구,202110,9284906.0
송파구,202111,9285183.0
송파구,202112,8909648.0
송파구,202201,8699144.0
송파구,202202,7281171.0
송파구,202203,8596333.0
송파구,202204,10456634.0
송파구,202205,10613559.0
송파구,202206,9735010.0
송파구,202207,10471513.0
송파구,202208,9991333.0
송파구,202209,10292686.0
송파구,202210,10945038.0
송파구,202211,9803875.0
송파구,202212,10504288.0
송파구,202301,9698947.0
송파구,202302,9384024.0
송파구,202303,10428829.0
송파구,202304,10052698.0
송파구,202305,10549126.0
송파구,202306,10234023.0
송파구,202307,10473238.0
송파구,202308,10078157.0
송파구,202309,10282455.0
송파구,202310,10734322.0
송파구,202311,10389666.0
송파구,202312,11231606.0
송파구,202401,10119159.0
송파구,202402,9388715.0
송파구,202403,10988530.0
송파구,202404,10841081.0
송파구,202405,11045032.0
송파구,202406,10414085.0
송파구,202407,10461210.0
송파구,202408,10373064.0
송파구,202409,10322944.0
송파구,202410,10991542.0
송파구,202411,10185892.0
송파구,202412,10894198.0
송파구,202501,9797383.0
송파구,202502,9739316.0
송파구,202503,11296644.0
송파구,202504,11070540.0
송파구,202505,12189335.0
송파구,202506,11057942.0
송파구,202507,11655969.0
송파구,202508,11398249.0
송파구,202509,11173923.0
송파구,202510,11264582.0
송파구,202511,11812549.0
송파구,202512,12254222.0
송파구,202601,11062120.0
송파구,202602,10146853.0
송파구,202603,11907262.0
송파구,202604,11493113.0
송파구,202605,11909718.0
송파구,202606,12136831.0
송파구,202607,11569566.0
송파구,202608,11569679.0
수성구,201901,4029046.0
수성구,201902,4097913.0
수성구,201903,4453488.0
수성구,201904,3788830.0
수성구,201905,4108954.0
수성구,201906,3943564.0
수성구,201907,4404159.0
수성구,201908,4173235.0
수성구,201909,4252978.0
수성구,201910,4083037.0
수성구,201911,4054635.0
수성구,201912,4463729.0
수성구,202001,4345804.0
수성구,202002,2961875.0
수성구,202003,2347607.0
수성구,202004,3170345.0
수성구,202005,3787525.0
수성구,202006,3570122.0
수성구,202007,3868899.0
수성구,202008,3793867.0
수성구,202009,3593836.0
수성구,202010,3986913.0
수성구,202011,3683110.0
수성구,202012,3432213.0
수성구,202101,3094692.0
수성구,202102,3309428.0
수성구,202103,3842495.0
수성구,202104,3475233.0
수성구,202105,3788965.0
수성구,202106,3382543.0
수성구,202107,3714304.0
수성구,202108,3472831.0
수성구,202109,3773666.0
수성구,202110,3786333.0
수성구,202111,3684422.0
수성구,202112,3707660.0
수성구,202201,3668077.0
수성구,202202,3104245.0
수성구,202203,3616612.0
수성구,202204,3774094.0
수성구,202205,4009486.0
수성구,202206,3891944.0
수성구,202207,4843180.0
수성구,202208,4123630.0
수성구,202209,4259779.0
수성구,202210,4066504.0
수성구,202211,3907823.0
수성구,202212,4041303.0
수성구,202301,4137279.0
수성구,202302,3621643.0
수성구,202303,4237628.0
수성구,202304,3891097.0
수성구,202305,4145349.0
수성구,202306,3903733.0
수성구,202307,4051939.0
수성구,202308,4054604.0
수성구,202309,4247872.0
수성구,202310,4024106.0
수성구,202311,3844927.0
수성구,202312,4249632.0
수성구,202401,3913022.0
수성구,202402,4035491.0
수성구,202403,4417491.0
수성구,202404,3959446.0
수성구,202405,4292256.0
수성구,202406,4126680.0
수성구,202407,4238027.0
수성구,202408,4095794.0
수성구,202409,4450036.0
수성구,202410,4183335.0
수성구,202411,4041000.0
수성구,202412,4293265.0
수성구,202501,4343609.0
수성구,202502,3751678.0
수성구,202503,4513995.0
수성구,202504,4080245.0
수성구,202505,4808787.0
수성구,202506,4343450.0
수성구,202507,4510772.0
수성구,202508,4613017.0
수성구,202509,4410118.0
수성구,202510,4784606.0
수성구,202511,4292296.0
수성구,202512,4514999.0
수성구,202601,4251470.0
수성구,202602,4167871.0
수성구,202603,4608168.0
수성구,202604,4125910.0
수성구,202605,4714902.0
수성구,202606,4211584.0
수성구,202607,4407807.0
수성구,202608,4377366.0
수영구,201901,2644874.0
수영구,201902,2693516.0
수영구,201903,2909209.0
수영구,201904,2482920.0
수영구,201905,2987233.0
수영구,201906,2829853.0
수영구,201907,3084529.0
수영구,201908,3292295.0
수영구,201909,2785313.0
수영구,201910,2814862.0
수영구,201911,2875215.0
수영구,201912,3016951.0
수영구,202001,2905427.0
수영구,202002,2253153.0
수영구,202003,2160864.0
수영구,202004,2478095.0
수영구,202005,2969787.0
수영구,202006,2773115.0
수영구,202007,3009603.0
수영구,202008,3057488.0
수영구,202009,2585663.0
수영구,202010,2906251.0
수영구,202011,2612077.0
수영구,202012,2132776.0
수영구,202101,2188240.0
수영구,202102,2485685.0
수영구,202103,2794553.0
수영구,202104,2455442.0
수영구,202105,2909308.0
수영구,202106,2779428.0
수영구,202107,2791854.0
수영구,202108,2556467.0
수영구,202109,2774713.0
수영구,202110,2962767.0
수영구,202111,2803480.0
수영구,202112,2789340.0
수영구,202201,2847226.0
수영구,202202,2397208.0
수영구,202203,2599124.0
수영구,202204,2959786.0
수영구,202205,3414267.0
수영구,202206,3137060.0
수영구,202207,3607690.0
수영구,202208,3520861.0
수영구,202209,3072555.0
수영구,202210,3380394.0
수영구,202211,2884009.0
수영구,202212,3141657.0
수영구,202301,3214060.0
수영구,202302,2914568.0
수영구,202303,3131419.0
수영구,202304,3010878.0
수영구,202305,3195052.0
수영구,202306,3155930.0
수영구,202307,3371201.0
수영구,202308,3462901.0
수영구,202309,3174888.0
수영구,202310,3154776.0
수영구,202311,2876486.0
수영구,202312,3092450.0
수영구,202401,3046344.0
수영구,202402,3004201.0
수영구,202403,3107493.0
수영구,202404,2900563.0
수영구,202405,3319621.0
수영구,202406,3015187.0
수영구,202407,3319245.0
수영구,202408,3594071.0
수영구,202409,3206300.0
수영구,202410,3148688.0
수영구,202411,3269830.0
수영구,202412,3290870.0
수영구,202501,3373600.0
수영구,202502,2884981.0
수영구,202503,3148172.0
수영구,202504,2907445.0
수영구,202505,3655285.0
수영구,202506,3305261.0
수영구,202507,3736813.0
수영구,202508,4032785.0
수영구,202509,3434866.0
수영구,202510,3847586.0
수영구,202511,3555599.0
수영구,202512,3566943.0
수영구,202601,3484591.0
수영구,202602,3376361.0
수영구,202603,3459780.0
수영구,202604,3177474.0
수영구,202605,3795249.0
수영구,202606,3358537.0
수영구,202607,3873675.0
수영구,202608,3953099.0
수원시 권선구,201901,3370968.0
수원시 권선구,201902,3119425.0
수원시 권선구,201903,3826411.0
수원시 권선구,201904,3055437.0
수원시 권선구,201905,3337649.0
수원시 권선구,201906,3308610.0
수원시 권선구,201907,3462729.0
수원시 권선구,201908,3663713.0
수원시 권선구,201909,3424706.0
수원시 권선구,201910,3321730.0
수원시 권선구,201911,3715005.0
수원시 권선구,201912,3651462.0
수원시 권선구,202001,3411852.0
수원시 권선구,202002,2665935.0
수원시 권선구,202003,2737270.0
수원시 권선구,202004,2758766.0
수원시 권선구,202005,3117821.0
수원시 권선구,202006,2775202.0
수원시 권선구,202007,2983249.0
