시군,연월,체험문화,체험문화_유원제외,관광총소비,방문
옥천군,202402,72904000.0,72904000.0,11043246000.0,841473.0
옥천군,202403,95835000.0,95835000.0,13527427000.0,911415.0
옥천군,202404,104917000.0,102074000.0,13354587000.0,975603.0
옥천군,202405,149216000.0,149216000.0,13628207000.0,1009859.0
옥천군,202406,104904000.0,104904000.0,12011486000.0,967407.0
옥천군,202407,62005000.0,62005000.0,11639257000.0,869703.0
옥천군,202408,40016000.0,40016000.0,13001036000.0,944600.0
옥천군,202501,24578000.0,24578000.0,11741734000.0,948003.0
옥천군,202502,29631000.0,29631000.0,9986272000.0,724508.0
옥천군,202503,141165000.0,141165000.0,13032564000.0,1046010.0
옥천군,202504,42971000.0,37734000.0,12201378000.0,1031103.0
옥천군,202505,166927000.0,166927000.0,13326109000.0,1230326.0
옥천군,202506,108729000.0,108729000.0,11373377000.0,1018514.0
옥천군,202507,87715000.0,87715000.0,12099058000.0,981622.0
옥천군,202508,87122000.0,87122000.0,12883292000.0,1115765.0
옥천군,202509,49561000.0,49561000.0,11543983000.0,999648.0
옥천군,202510,63925000.0,63925000.0,13115687000.0,1298678.0
옥천군,202511,61353000.0,61353000.0,13700236000.0,1090037.0
옥천군,202512,38243000.0,38243000.0,11653254000.0,828125.0
옥천군,202601,51467000.0,51467000.0,10969422000.0,837482.0
옥천군,202602,57802000.0,57802000.0,11567335000.0,1000057.0
옥천군,202603,130910000.0,130910000.0,15283081000.0,1039596.0
옥천군,202604,83233000.0,83233000.0,14130070000.0,1089560.0
옥천군,202605,80691000.0,80691000.0,14494261000.0,1233381.0
옥천군,202606,100101000.0,72980000.0,12654315000.0,1000474.0
옥천군,202607,99655000.0,99655000.0,12547341000.0,1019224.0
옥천군,202608,139933000.0,139933000.0,12682274000.0,1091830.0
옹진군,201901,16096000.0,15123000.0,2512429000.0,224881.0
옹진군,201902,18460000.0,16835000.0,2502873000.0,254197.0
옹진군,201903,51012000.0,49248000.0,3405348000.0,369183.0
옹진군,201904,86447000.0,84884000.0,3776987000.0,397053.0
옹진군,201905,129571000.0,127361000.0,4758030000.0,500076.0
옹진군,201906,189486000.0,186412000.0,4739153000.0,515773.0
옹진군,201907,95974000.0,94755000.0,4184660000.0,455507.0
옹진군,201908,141990000.0,136106000.0,5548519000.0,646174.0
옹진군,201909,109202000.0,104978000.0,4040915000.0,536617.0
옹진군,201910,153734000.0,149272000.0,4617574000.0,514069.0
옹진군,201911,77382000.0,76336000.0,3362557000.0,403277.0
옹진군,201912,32844000.0,31295000.0,2920774000.0,308984.0
옹진군,202001,23318000.0,21466000.0,2756856000.0,286357.0
옹진군,202002,16486000.0,15972000.0,2418182000.0,257769.0
옹진군,202003,89584000.0,87157000.0,3293954000.0,439814.0
옹진군,202004,142447000.0,140112000.0,4231830000.0,462410.0
옹진군,202005,203344000.0,199785000.0,5244403000.0,583365.0
옹진군,202006,171194000.0,168364000.0,5015610000.0,527718.0
옹진군,202007,130879000.0,128770000.0,5099214000.0,589162.0
옹진군,202008,108260000.0,104450000.0,5544915000.0,639595.0
옹진군,202009,108986000.0,105255000.0,4681181000.0,559889.0
옹진군,202010,167156000.0,163367000.0,5583633000.0,669088.0
옹진군,202011,82115000.0,80824000.0,3594109000.0,392555.0
옹진군,202012,34969000.0,34020000.0,2985943000.0,327026.0
옹진군,202101,10946000.0,8262000.0,2937603000.0,260780.0
옹진군,202102,19231000.0,17253000.0,3146924000.0,322691.0
옹진군,202103,72164000.0,70685000.0,3338378000.0,396906.0
옹진군,202104,115903000.0,113885000.0,4208527000.0,461974.0
옹진군,202105,198063000.0,194744000.0,4831158000.0,528026.0
옹진군,202106,203578000.0,198157000.0,4628989000.0,503936.0
옹진군,202107,121806000.0,117528000.0,4818465000.0,504041.0
옹진군,202108,173764000.0,166687000.0,5815581000.0,595628.0
옹진군,202109,201232000.0,195648000.0,5441092000.0,582574.0
옹진군,202110,237196000.0,231776000.0,6003053000.0,590849.0
옹진군,202111,108179000.0,107188000.0,4097032000.0,426383.0
옹진군,202112,47169000.0,46276000.0,3231955000.0,342703.0
옹진군,202201,23363000.0,22189000.0,3048957000.0,337593.0
옹진군,202202,39732000.0,19685000.0,2536438000.0,323023.0
옹진군,202203,217919000.0,78882000.0,3346018000.0,383456.0
옹진군,202204,228007000.0,194613000.0,4633247000.0,534555.0
옹진군,202205,400598000.0,289228000.0,6211723000.0,651310.0
옹진군,202206,259013000.0,246193000.0,5831487000.0,635995.0
옹진군,202207,245486000.0,178404000.0,6106047000.0,636845.0
옹진군,202208,278189000.0,202703000.0,6576377000.0,677029.0
옹진군,202209,226254000.0,177657000.0,5454066000.0,660814.0
옹진군,202210,309722000.0,264505000.0,6520543000.0,680889.0
옹진군,202211,147190000.0,146502000.0,4305766000.0,468723.0
옹진군,202212,101195000.0,87068000.0,3569589000.0,343571.0
옹진군,202301,108619000.0,39036000.0,3191849000.0,317208.0
옹진군,202302,40012000.0,39006000.0,3175020000.0,352864.0
옹진군,202303,137675000.0,136161000.0,3973529000.0,470399.0
옹진군,202304,193109000.0,185090000.0,5005255000.0,526710.0
옹진군,202305,250191000.0,241205000.0,5570182000.0,592669.0
옹진군,202306,288618000.0,277050000.0,5789833000.0,610027.0
옹진군,202307,193568000.0,188927000.0,5507851000.0,548803.0
옹진군,202308,215283000.0,207631000.0,6361958000.0,633905.0
옹진군,202309,223622000.0,214533000.0,6123277000.0,714313.0
옹진군,202310,278565000.0,268118000.0,6264547000.0,693138.0
옹진군,202311,141160000.0,124331000.0,3814607000.0,395520.0
옹진군,202312,84399000.0,83183000.0,3753635000.0,365107.0
옹진군,202401,35044000.0,31476000.0,2936671000.0,298884.0
옹진군,202402,55487000.0,51170000.0,3081910000.0,357755.0
옹진군,202403,124108000.0,122201000.0,4010098000.0,471549.0
옹진군,202404,149794000.0,144086000.0,4910108000.0,555973.0
옹진군,202405,200353000.0,192786000.0,5401532000.0,627019.0
옹진군,202406,238112000.0,228285000.0,5692981000.0,663696.0
옹진군,202407,148367000.0,144098000.0,4602759000.0,503769.0
옹진군,202408,179380000.0,171028000.0,6435914000.0,699317.0
옹진군,202501,66584000.0,65814000.0,2995727000.0,350177.0
옹진군,202502,52651000.0,51680000.0,2555499000.0,293700.0
옹진군,202503,94513000.0,92553000.0,3864537000.0,501265.0
옹진군,202504,134828000.0,129993000.0,4399289000.0,498281.0
옹진군,202505,275673000.0,266825000.0,6579414000.0,750141.0
옹진군,202506,212159000.0,207986000.0,5722315000.0,675836.0
옹진군,202507,174536000.0,169890000.0,5309458000.0,586209.0
옹진군,202508,188451000.0,182126000.0,6728502000.0,735188.0
옹진군,202509,135526000.0,130719000.0,5402824000.0,651419.0
옹진군,202510,246984000.0,241389000.0,7082149000.0,796582.0
옹진군,202511,143773000.0,142776000.0,5115368000.0,566710.0
옹진군,202512,88008000.0,87321000.0,3622331000.0,386250.0
옹진군,202601,61016000.0,59344000.0,2965180000.0,332622.0
옹진군,202602,61622000.0,60528000.0,3186862000.0,391618.0
옹진군,202603,102827000.0,101060000.0,3870894000.0,525955.0
옹진군,202604,158733000.0,154249000.0,5151170000.0,562223.0
옹진군,202605,308303000.0,296841000.0,7441040000.0,772795.0
옹진군,202606,183470000.0,178715000.0,5729130000.0,654339.0
옹진군,202607,158473000.0,140118000.0,6019608000.0,704856.0
옹진군,202608,212086000.0,169716000.0,8162820000.0,891031.0
완도군,201901,10070000.0,9379000.0,2941258000.0,371161.0
완도군,201902,13799000.0,13053000.0,3414336000.0,450997.0
완도군,201903,4209000.0,3064000.0,3091355000.0,434919.0
완도군,201904,10677000.0,10215000.0,3724760000.0,458584.0
완도군,201905,9663000.0,8070000.0,4103612000.0,508530.0
완도군,201906,7792000.0,6229000.0,3170873000.0,395282.0
완도군,201907,7601000.0,7055000.0,3507930000.0,472311.0
완도군,201908,19114000.0,18312000.0,5624053000.0,663423.0
완도군,201909,10864000.0,10224000.0,3836518000.0,521873.0
완도군,201910,7997000.0,6159000.0,3447925000.0,441920.0
완도군,201911,15687000.0,9577000.0,3107844000.0,419101.0
완도군,201912,13669000.0,9414000.0,2887438000.0,399526.0
완도군,202001,13002000.0,8835000.0,3684221000.0,483219.0
완도군,202002,10065000.0,8455000.0,2312144000.0,322400.0
완도군,202003,4889000.0,4195000.0,2612950000.0,361410.0
완도군,202004,7134000.0,5953000.0,3091000000.0,360336.0
완도군,202005,16358000.0,10530000.0,4491973000.0,481792.0
완도군,202006,10253000.0,8022000.0,3407340000.0,396701.0
완도군,202007,14296000.0,13177000.0,3582715000.0,445955.0
완도군,202008,30641000.0,23953000.0,6591555000.0,657212.0
완도군,202009,12635000.0,11924000.0,3680868000.0,394035.0
완도군,202010,16300000.0,10897000.0,4049519000.0,512237.0
완도군,202011,16148000.0,12171000.0,3182917000.0,384693.0
완도군,202012,8903000.0,7849000.0,2890031000.0,414931.0
완도군,202101,9918000.0,9330000.0,2727379000.0,351579.0
완도군,202102,13103000.0,8415000.0,3234404000.0,415338.0
완도군,202103,8479000.0,6343000.0,2865413000.0,403587.0
완도군,202104,14915000.0,12637000.0,3778807000.0,417811.0
완도군,202105,17380000.0,14660000.0,4035317000.0,477135.0
완도군,202106,20659000.0,19036000.0,3475759000.0,417110.0
완도군,202107,18326000.0,17475000.0,3927222000.0,466311.0
완도군,202108,21995000.0,20269000.0,5033491000.0,575559.0
완도군,202109,13135000.0,11117000.0,4601345000.0,533548.0
완도군,202110,23718000.0,18216000.0,4089796000.0,499417.0
완도군,202111,18478000.0,14137000.0,3623311000.0,446561.0
완도군,202112,21372000.0,19004000.0,3352265000.0,429434.0
완도군,202201,28685000.0,23904000.0,4367661000.0,524198.0
완도군,202202,14113000.0,10705000.0,2752295000.0,376208.0
완도군,202203,11609000.0,9501000.0,2961127000.0,394260.0
완도군,202204,15960000.0,12189000.0,4203927000.0,426944.0
완도군,202205,17343000.0,12132000.0,4529551000.0,457635.0
완도군,202206,21509000.0,17024000.0,4143099000.0,444788.0
완도군,202207,31852000.0,29618000.0,4854667000.0,694794.0
완도군,202208,42782000.0,39573000.0,6076567000.0,638286.0
완도군,202209,31031000.0,28279000.0,4748595000.0,535595.0
완도군,202210,30276000.0,19420000.0,5129468000.0,552969.0
완도군,202211,21417000.0,16068000.0,4140648000.0,456105.0
완도군,202212,23650000.0,19946000.0,3832360000.0,404760.0
완도군,202301,22048000.0,18546000.0,4608130000.0,517490.0
완도군,202302,16325000.0,10332000.0,3814303000.0,387238.0
완도군,202303,22282000.0,17118000.0,4218938000.0,480010.0
완도군,202304,27621000.0,21085000.0,5079332000.0,508700.0
완도군,202305,27253000.0,21939000.0,4654541000.0,567478.0
완도군,202306,18140000.0,14003000.0,3933099000.0,454994.0
완도군,202307,23995000.0,22582000.0,4476025000.0,495219.0
완도군,202308,33548000.0,31548000.0,5643503000.0,599181.0
완도군,202309,31111000.0,30222000.0,5395290000.0,611675.0
완도군,202310,31208000.0,25774000.0,4523429000.0,608077.0
완도군,202311,16145000.0,12569000.0,3395637000.0,444166.0
완도군,202312,20982000.0,17599000.0,3688808000.0,487220.0
완도군,202401,23360000.0,20451000.0,3185943000.0,475688.0
완도군,202402,19261000.0,16978000.0,3652769000.0,512071.0
완도군,202403,18445000.0,15315000.0,3516061000.0,489370.0
완도군,202404,23236000.0,21148000.0,4270848000.0,533241.0
완도군,202405,17140000.0,14372000.0,4178463000.0,564135.0
완도군,202406,28170000.0,25843000.0,3496306000.0,472798.0
완도군,202407,18769000.0,17587000.0,3889920000.0,526044.0
완도군,202408,28439000.0,27054000.0,5280860000.0,658781.0
완도군,202501,20519000.0,19411000.0,4475141000.0,617315.0
완도군,202502,13746000.0,13020000.0,2589971000.0,372195.0
완도군,202503,17462000.0,15658000.0,3227728000.0,521072.0
완도군,202504,18141000.0,16441000.0,4169069000.0,538179.0
완도군,202505,21952000.0,19057000.0,5176515000.0,689905.0
완도군,202506,16247000.0,14045000.0,3504804000.0,521070.0
완도군,202507,24729000.0,24155000.0,4195291000.0,590067.0
완도군,202508,42280000.0,41297000.0,5288804000.0,720554.0
완도군,202509,21824000.0,20769000.0,3412607000.0,482761.0
완도군,202510,28203000.0,20852000.0,6101183000.0,860464.0
완도군,202511,19623000.0,16837000.0,3524850000.0,521253.0
완도군,202512,15233000.0,13845000.0,3365715000.0,538084.0
완도군,202601,28197000.0,25327000.0,3421384000.0,491120.0
완도군,202602,29748000.0,25301000.0,4307587000.0,563380.0
완도군,202603,30610000.0,27167000.0,3287387000.0,504149.0
완도군,202604,33185000.0,30668000.0,4455552000.0,528004.0
완도군,202605,34627000.0,31577000.0,5370467000.0,661023.0
완도군,202606,41211000.0,39717000.0,3581829000.0,480844.0
완도군,202607,75903000.0,75431000.0,4193838000.0,591560.0
완도군,202608,74771000.0,73747000.0,5398283000.0,707127.0
완주군,201901,89182000.0,85901000.0,17879168000.0,1181084.0
완주군,201902,93564000.0,93207000.0,16681294000.0,1265206.0
완주군,201903,104973000.0,103716000.0,20176809000.0,1551152.0
완주군,201904,101476000.0,100508000.0,19761925000.0,1363108.0
완주군,201905,120828000.0,117894000.0,21819629000.0,1475840.0
완주군,201906,131627000.0,123801000.0,20706056000.0,1382036.0
완주군,201907,391921000.0,129128000.0,21295090000.0,1576740.0
완주군,201908,748285000.0,159006000.0,24082505000.0,1823256.0
완주군,201909,110257000.0,89641000.0,20563906000.0,1607965.0
완주군,201910,132022000.0,98470000.0,22017711000.0,1499115.0
완주군,201911,126428000.0,105439000.0,22195637000.0,1440922.0
완주군,201912,141999000.0,104550000.0,21148368000.0,1276344.0
완주군,202001,136049000.0,107799000.0,20284555000.0,1342250.0
완주군,202002,85536000.0,71636000.0,17166310000.0,1062081.0
완주군,202003,64504000.0,55220000.0,18687887000.0,1265326.0
완주군,202004,73326000.0,59676000.0,19102806000.0,1340206.0
완주군,202005,106459000.0,91510000.0,20212917000.0,1525808.0
완주군,202006,163499000.0,88894000.0,19664024000.0,1394582.0
완주군,202007,163012000.0,72603000.0,19902635000.0,1490716.0
완주군,202008,596410000.0,151520000.0,21902689000.0,1660242.0
완주군,202009,89333000.0,76735000.0,20301144000.0,1359011.0
완주군,202010,114953000.0,92786000.0,19690979000.0,1585951.0
완주군,202011,98842000.0,82172000.0,19034751000.0,1199978.0
완주군,202012,49562000.0,41734000.0,17761904000.0,1065392.0
완주군,202101,131535000.0,62696000.0,16871154000.0,1062238.0
완주군,202102,102095000.0,74781000.0,16982915000.0,1249523.0
완주군,202103,125024000.0,112571000.0,19772638000.0,1507728.0
완주군,202104,101184000.0,83221000.0,20523284000.0,1424199.0
완주군,202105,160373000.0,134093000.0,22280275000.0,1572888.0
완주군,202106,269814000.0,126211000.0,21289280000.0,1522291.0
완주군,202107,413886000.0,135642000.0,22945485000.0,1684896.0
완주군,202108,544658000.0,158680000.0,23370995000.0,1779348.0
완주군,202109,157519000.0,100592000.0,22161169000.0,1698219.0
완주군,202110,455636000.0,123119000.0,23556790000.0,1783736.0
완주군,202111,399504000.0,114309000.0,23790768000.0,1539110.0
완주군,202112,179068000.0,93284000.0,21877851000.0,1311186.0
완주군,202201,221686000.0,118558000.0,21733458000.0,1453745.0
완주군,202202,171802000.0,75647000.0,16484544000.0,1312221.0
완주군,202203,131779000.0,68896000.0,22265234000.0,1591208.0
완주군,202204,204910000.0,98428000.0,24480917000.0,1704399.0
완주군,202205,290344000.0,139269000.0,27423261000.0,1697549.0
완주군,202206,358958000.0,115847000.0,25612805000.0,1596537.0
완주군,202207,584767000.0,136767000.0,29180515000.0,2256198.0
완주군,202208,695338000.0,142765000.0,27023075000.0,2012377.0
완주군,202209,228505000.0,104391000.0,25932164000.0,1939500.0
완주군,202210,524339000.0,141115000.0,27978401000.0,1944536.0
완주군,202211,407601000.0,103563000.0,26661601000.0,1732239.0
완주군,202212,208949000.0,133547000.0,23541157000.0,1393508.0
완주군,202301,245373000.0,148079000.0,23312268000.0,1626559.0
완주군,202302,243651000.0,159604000.0,20845897000.0,1466739.0
완주군,202303,251611000.0,173956000.0,24064885000.0,1932147.0
완주군,202304,240992000.0,131559000.0,23499452000.0,1823781.0
완주군,202305,282051000.0,171235000.0,24798216000.0,1933136.0
완주군,202306,345522000.0,137388000.0,23131591000.0,1877389.0
완주군,202307,523951000.0,148504000.0,23769450000.0,1963803.0
완주군,202308,757470000.0,236082000.0,26030486000.0,2178077.0
완주군,202309,297554000.0,173319000.0,26272893000.0,2050561.0
완주군,202310,505289000.0,185755000.0,25152283000.0,2101182.0
완주군,202311,459319000.0,147972000.0,23012443000.0,1816902.0
완주군,202312,320266000.0,189366000.0,22374053000.0,1600271.0
완주군,202401,294288000.0,160069000.0,20918366000.0,1613609.0
완주군,202402,338502000.0,208036000.0,21751360000.0,1710540.0
완주군,202403,312170000.0,218412000.0,24288021000.0,1980797.0
완주군,202404,263764000.0,161531000.0,23986221000.0,1895268.0
완주군,202405,303803000.0,170538000.0,26001308000.0,1997832.0
완주군,202406,359272000.0,162543000.0,24162081000.0,1925963.0
완주군,202407,531946000.0,193361000.0,24229044000.0,1967444.0
완주군,202408,761537000.0,176196000.0,26549663000.0,2274169.0
완주군,202501,319994000.0,148035000.0,22295531000.0,1739067.0
완주군,202502,221961000.0,126375000.0,19726982000.0,1471373.0
완주군,202503,226816000.0,157522000.0,23621994000.0,2055789.0
완주군,202504,239680000.0,165568000.0,23572282000.0,1905838.0
완주군,202505,277576000.0,157062000.0,26141086000.0,2209798.0
완주군,202506,271507000.0,170535000.0,23665036000.0,1986824.0
완주군,202507,238725000.0,185299000.0,25763796000.0,2170295.0
완주군,202508,302428000.0,199086000.0,26526193000.0,2379713.0
완주군,202509,204799000.0,138856000.0,24217934000.0,1963139.0
완주군,202510,376581000.0,152194000.0,26961574000.0,2300277.0
완주군,202511,592640000.0,150734000.0,26793648000.0,2112504.0
완주군,202512,283807000.0,201419000.0,24858590000.0,1722258.0
완주군,202601,308809000.0,194039000.0,23444128000.0,1639962.0
완주군,202602,269621000.0,166320000.0,23839173000.0,1727290.0
완주군,202603,217338000.0,151546000.0,24910501000.0,2066741.0
완주군,202604,247874000.0,151299000.0,25299047000.0,1849180.0
완주군,202605,322737000.0,178795000.0,28519054000.0,2066982.0
완주군,202606,235167000.0,143272000.0,25762682000.0,1852459.0
완주군,202607,226363000.0,169856000.0,26364132000.0,1986757.0
완주군,202608,235184000.0,169270000.0,27845053000.0,2191928.0
용산구,201901,28740870000.0,28740870000.0,139412557000.0,7761947.0
용산구,201902,35097976000.0,35097976000.0,136964535000.0,6900743.0
용산구,201903,21128118000.0,21128118000.0,137079889000.0,8506570.0
용산구,201904,2639241000.0,2639241000.0,103450795000.0,7192640.0
용산구,201905,3139166000.0,3139166000.0,117490074000.0,7970822.0
용산구,201906,3491607000.0,3491607000.0,114308690000.0,7958961.0
용산구,201907,3498302000.0,3498302000.0,110247814000.0,8164492.0
용산구,201908,3434973000.0,3434973000.0,120444425000.0,8725274.0
용산구,201909,2393619000.0,2393619000.0,108570003000.0,8241905.0
용산구,201910,2706355000.0,2706355000.0,119610249000.0,8978026.0
용산구,201911,2911675000.0,2911675000.0,113623917000.0,9483641.0
용산구,201912,3214350000.0,3214350000.0,127140484000.0,9682606.0
용산구,202001,2702066000.0,2702066000.0,107269762000.0,8731809.0
용산구,202002,1692287000.0,1692287000.0,81975770000.0,6646704.0
용산구,202003,1053298000.0,1053298000.0,72945814000.0,5749884.0
용산구,202004,987144000.0,987144000.0,81155320000.0,6373200.0
용산구,202005,1150714000.0,1150714000.0,85981926000.0,7000541.0
용산구,202006,1243592000.0,1243592000.0,84217809000.0,6730638.0
용산구,202007,1630044000.0,1630044000.0,92244128000.0,7127945.0
용산구,202008,1410387000.0,1410387000.0,87519856000.0,6545690.0
용산구,202009,808137000.0,808137000.0,77599660000.0,6064282.0
용산구,202010,1201536000.0,1201536000.0,95211540000.0,7288585.0
용산구,202011,1210252000.0,1210252000.0,86787094000.0,6622362.0
용산구,202012,517950000.0,517950000.0,66314198000.0,4922760.0
용산구,202101,543589000.0,543589000.0,67650434000.0,5042036.0
용산구,202102,881408000.0,881408000.0,75310386000.0,5671947.0
용산구,202103,1209202000.0,1209202000.0,88339695000.0,6888150.0
용산구,202104,1362219000.0,1362219000.0,91738303000.0,6521896.0
용산구,202105,1757993000.0,1757993000.0,100711166000.0,7097608.0
용산구,202106,1743480000.0,1743480000.0,94951388000.0,7103754.0
용산구,202107,1971844000.0,1971844000.0,84858867000.0,6224043.0
용산구,202108,2116733000.0,2116733000.0,87633253000.0,6387568.0
용산구,202109,1677490000.0,1677490000.0,92856629000.0,6746937.0
용산구,202110,2246907000.0,2246907000.0,109511043000.0,7543040.0
용산구,202111,2853815000.0,2853815000.0,113586326000.0,7740364.0
용산구,202112,3375668000.0,3375668000.0,114582791000.0,6991862.0
용산구,202201,2677407000.0,2677407000.0,101391816000.0,6530592.0
용산구,202202,1767875000.0,1767875000.0,80943998000.0,5421068.0
용산구,202203,1841063000.0,1841063000.0,96244963000.0,6416111.0
용산구,202204,2421448000.0,2421448000.0,119906226000.0,7766821.0
용산구,202205,6507338000.0,6507338000.0,146875176000.0,9100677.0
용산구,202206,6361626000.0,6361626000.0,135483035000.0,8413420.0
용산구,202207,7051648000.0,7051648000.0,145184026000.0,8895384.0
용산구,202208,6344565000.0,6344565000.0,137367811000.0,8669030.0
용산구,202209,4795891000.0,4795891000.0,132065128000.0,8608215.0
용산구,202210,3708433000.0,3708433000.0,150198827000.0,9251334.0
용산구,202211,3550683000.0,3550683000.0,115483607000.0,8127969.0
용산구,202212,7955687000.0,7955687000.0,139870783000.0,8170501.0
용산구,202301,6536374000.0,6536374000.0,120935593000.0,7595782.0
용산구,202302,4337305000.0,4337305000.0,117633976000.0,7559229.0
용산구,202303,4488602000.0,4488602000.0,127764242000.0,8508157.0
용산구,202304,4299703000.0,4299703000.0,127502382000.0,7955435.0
용산구,202305,4743326000.0,4743326000.0,135191905000.0,8748881.0
용산구,202306,3707927000.0,3707927000.0,133016541000.0,8539842.0
용산구,202307,4254323000.0,4254323000.0,138731709000.0,8522704.0
용산구,202308,4165177000.0,4165177000.0,133522963000.0,8551402.0
용산구,202309,2536511000.0,2536511000.0,134172745000.0,8651632.0
용산구,202310,2395298000.0,2395298000.0,137802883000.0,8963513.0
용산구,202311,2569372000.0,2569372000.0,127318740000.0,8149342.0
용산구,202312,4144325000.0,4144325000.0,150923788000.0,8598211.0
용산구,202401,2808132000.0,2808132000.0,126055263000.0,7782673.0
용산구,202402,3316809000.0,3316809000.0,126226768000.0,7625390.0
용산구,202403,3446794000.0,3446794000.0,139431799000.0,8980186.0
용산구,202404,2703806000.0,2703806000.0,128715857000.0,8373033.0
용산구,202405,3365766000.0,3365766000.0,141968976000.0,8895028.0
용산구,202406,3179322000.0,3179322000.0,140515514000.0,8591304.0
용산구,202407,3252345000.0,3252345000.0,132285867000.0,8725097.0
용산구,202408,3633211000.0,3633211000.0,138611973000.0,8797016.0
용산구,202501,2720125000.0,2720125000.0,126119352000.0,8675241.0
용산구,202502,2263768000.0,2263768000.0,122074077000.0,8450413.0
용산구,202503,2455683000.0,2455683000.0,139566782000.0,9982633.0
용산구,202504,1952349000.0,1952349000.0,127330700000.0,8889357.0
용산구,202505,2907545000.0,2907545000.0,150359387000.0,10626250.0
용산구,202506,2722262000.0,2722262000.0,137016401000.0,9952589.0
용산구,202507,2937379000.0,2937379000.0,147039724000.0,10113338.0
용산구,202508,2359211000.0,2359211000.0,158994220000.0,10508559.0
용산구,202509,1932511000.0,1932511000.0,141104482000.0,10208620.0
용산구,202510,2186600000.0,2186600000.0,153077857000.0,10275041.0
용산구,202511,2229828000.0,2229828000.0,152897895000.0,10598595.0
용산구,202512,2540186000.0,2540186000.0,173722324000.0,10532050.0
용산구,202601,2332948000.0,2332948000.0,154491914000.0,9305640.0
용산구,202602,2445281000.0,2445281000.0,146510819000.0,8920878.0
용산구,202603,2341966000.0,2341966000.0,156844977000.0,10501471.0
용산구,202604,2009999000.0,2009999000.0,151242075000.0,9860245.0
용산구,202605,2563384000.0,2563384000.0,176138206000.0,10949672.0
용산구,202606,2458716000.0,2458716000.0,154950600000.0,10067530.0
용산구,202607,2510728000.0,2510728000.0,163420336000.0,10222145.0
용산구,202608,2878914000.0,2878914000.0,168661871000.0,10576458.0
용인시 기흥구,201901,2836961000.0,1703861000.0,91904644000.0,4410734.0
용인시 기흥구,201902,3841911000.0,1825727000.0,84567751000.0,4129195.0
용인시 기흥구,201903,3450583000.0,1741582000.0,104068506000.0,5733079.0
용인시 기흥구,201904,3266661000.0,1469269000.0,96688586000.0,4375310.0
용인시 기흥구,201905,4381464000.0,1682246000.0,106878652000.0,4896379.0
용인시 기흥구,201906,3354442000.0,1654519000.0,102932763000.0,4705089.0
용인시 기흥구,201907,2310225000.0,1674047000.0,98423250000.0,4775073.0
용인시 기흥구,201908,3352739000.0,1870580000.0,107036328000.0,5114668.0
용인시 기흥구,201909,3536030000.0,1469304000.0,101097994000.0,5165017.0
용인시 기흥구,201910,4795771000.0,1645006000.0,111962122000.0,5015349.0
용인시 기흥구,201911,2822375000.0,1564623000.0,104343339000.0,5192744.0
용인시 기흥구,201912,2359193000.0,1808472000.0,103798018000.0,5002988.0
용인시 기흥구,202001,2844750000.0,1722804000.0,94480294000.0,4776561.0
용인시 기흥구,202002,1533338000.0,1298736000.0,75647676000.0,3843578.0
용인시 기흥구,202003,1380951000.0,1046474000.0,79223577000.0,3946852.0
용인시 기흥구,202004,1876839000.0,1276984000.0,90761542000.0,4347818.0
용인시 기흥구,202005,2732953000.0,1719003000.0,103129510000.0,4915313.0
용인시 기흥구,202006,1725949000.0,1366019000.0,95844444000.0,4475908.0
용인시 기흥구,202007,2060242000.0,1643906000.0,97966700000.0,4782358.0
용인시 기흥구,202008,1699673000.0,1455349000.0,90634715000.0,4245446.0
용인시 기흥구,202009,1331052000.0,855430000.0,97157685000.0,4417307.0
용인시 기흥구,202010,3451272000.0,1582015000.0,106860936000.0,5073342.0
용인시 기흥구,202011,1862287000.0,1302260000.0,96850805000.0,4381971.0
용인시 기흥구,202012,855597000.0,762410000.0,82148487000.0,3873838.0
용인시 기흥구,202101,1224440000.0,975778000.0,79779823000.0,3980882.0
용인시 기흥구,202102,2087629000.0,1133995000.0,84439768000.0,4246469.0
용인시 기흥구,202103,1797597000.0,1350943000.0,99594765000.0,5089639.0
용인시 기흥구,202104,2096283000.0,1229284000.0,104645994000.0,4532178.0
용인시 기흥구,202105,2683397000.0,1340207000.0,110993516000.0,4899624.0
용인시 기흥구,202106,2140842000.0,1341673000.0,103004315000.0,4656886.0
용인시 기흥구,202107,1455304000.0,1263010000.0,103153605000.0,4435926.0
용인시 기흥구,202108,1597902000.0,1284743000.0,101807980000.0,4448433.0
용인시 기흥구,202109,2696287000.0,1210684000.0,108277670000.0,4731698.0
용인시 기흥구,202110,3340618000.0,1489982000.0,120832317000.0,4970633.0
용인시 기흥구,202111,2548095000.0,1605084000.0,112200319000.0,4622961.0
용인시 기흥구,202112,1793410000.0,1469075000.0,103984927000.0,4583611.0
용인시 기흥구,202201,2006682000.0,1427903000.0,101952324000.0,4541720.0
용인시 기흥구,202202,1600286000.0,1123501000.0,82470660000.0,3881686.0
용인시 기흥구,202203,1725259000.0,1265081000.0,105027659000.0,4746748.0
용인시 기흥구,202204,3070988000.0,1512375000.0,120767025000.0,4870084.0
용인시 기흥구,202205,3799239000.0,1823187000.0,130797892000.0,5230360.0
용인시 기흥구,202206,3118599000.0,1856927000.0,118619922000.0,4703348.0
용인시 기흥구,202207,2260962000.0,1686244000.0,126326039000.0,4932342.0
용인시 기흥구,202208,2805222000.0,1669849000.0,118153558000.0,4767636.0
