SGG_CD,SGG_NM,부울경_2019,부울경_2022,부울경_2023,부울경_2025,수도권_2019,수도권_2022,수도권_2023,수도권_2025,d수도권_2022,d부울경_2022,d숙박_2022,d수도권_2023,d부울경_2023,d숙박_2023,d수도권_2025,d부울경_2025,d숙박_2025,ktx
51110,강원특별자치도 춘천시,0.98,1.02,0.76,0.85,72.77,71.54,72.59,74.1,-1.2299999999999898,0.040000000000000036,0.6166666666666671,-0.1799999999999926,-0.21999999999999997,0.8583333333333307,1.3299999999999983,-0.13,-0.1916666666666682,
51130,강원특별자치도 원주시,0.89,0.87,0.89,1.17,69.88,67.58,65.7,62.11,-2.299999999999997,-0.020000000000000018,-0.45000000000000107,-4.179999999999993,0.0,-0.158333333333335,-7.769999999999996,0.2799999999999999,-2.2583333333333346,
51150,강원특별자치도 강릉시,1.57,1.24,1.08,1.14,42.71,39.73,40.19,39.11,-2.980000000000004,-0.33000000000000007,1.1000000000000014,-2.520000000000003,-0.49,2.1000000000000014,-3.6000000000000014,-0.43000000000000016,-1.3249999999999993,
51170,강원특별자치도 동해시,1.97,1.78,2.0,1.77,22.58,19.99,20.27,20.34,-2.59,-0.18999999999999995,1.5250000000000021,-2.3099999999999987,0.030000000000000027,2.408333333333335,-2.2399999999999984,-0.19999999999999996,0.283333333333335,
51190,강원특별자치도 태백시,3.07,3.06,3.11,3.12,22.95,21.99,22.05,22.09,-0.9600000000000009,-0.009999999999999787,-0.5666666666666664,-0.8999999999999986,0.040000000000000036,0.05000000000000071,-0.8599999999999994,0.050000000000000266,-0.6999999999999993,
51210,강원특별자치도 속초시,0.62,0.4,0.44,0.49,36.94,31.49,32.47,31.9,-5.449999999999999,-0.21999999999999997,1.2666666666666728,-4.469999999999999,-0.18,2.558333333333337,-5.039999999999999,-0.13,0.2083333333333357,
51230,강원특별자치도 삼척시,1.63,1.41,1.46,1.49,34.53,27.6,25.17,23.06,-6.93,-0.21999999999999997,1.6166666666666671,-9.36,-0.16999999999999993,2.6416666666666657,-11.470000000000002,-0.1399999999999999,-0.8416666666666686,
51720,강원특별자치도 홍천군,0.53,0.45,0.43,0.53,79.04,76.47,75.93,76.12,-2.5700000000000074,-0.08000000000000002,0.6833333333333371,-3.1099999999999994,-0.10000000000000003,-0.18333333333333002,-2.9200000000000017,0.0,-8.916666666666663,
51730,강원특별자치도 횡성군,1.09,0.83,0.84,0.99,57.68,57.17,57.62,56.3,-0.509999999999998,-0.2600000000000001,1.0416666666666679,-0.060000000000002274,-0.2500000000000001,1.583333333333334,-1.3800000000000026,-0.10000000000000009,-1.8833333333333329,
51750,강원특별자치도 영월군,1.21,0.69,0.86,1.06,44.87,48.66,46.35,42.55,3.789999999999999,-0.52,2.900000000000002,1.480000000000004,-0.35,1.8000000000000007,-2.3200000000000003,-0.1499999999999999,-2.041666666666668,
51760,강원특별자치도 평창군,1.05,0.82,0.88,1.05,48.21,44.13,44.45,44.75,-4.079999999999998,-0.2300000000000001,1.5999999999999979,-3.759999999999998,-0.17000000000000004,1.7833333333333314,-3.460000000000001,0.0,-3.241666666666667,
51770,강원특별자치도 정선군,2.97,2.51,2.61,2.97,37.81,33.2,33.88,34.13,-4.609999999999999,-0.4600000000000004,-0.2916666666666643,-3.9299999999999997,-0.3600000000000003,0.6666666666666679,-3.6799999999999997,0.0,-4.733333333333334,
51780,강원특별자치도 철원군,0.65,0.31,0.42,0.67,89.97,90.75,91.01,89.5,0.7800000000000011,-0.34,-0.75,1.0400000000000063,-0.23000000000000004,0.09999999999999964,-0.46999999999999886,0.020000000000000018,-1.924999999999999,
51790,강원특별자치도 화천군,0.6,0.21,0.4,0.8,52.4,59.68,55.23,50.77,7.280000000000001,-0.39,1.0749999999999993,2.8299999999999983,-0.19999999999999996,0.9249999999999989,-1.6299999999999955,0.20000000000000007,-0.8083333333333336,
51800,강원특별자치도 양구군,1.34,1.07,1.55,1.34,39.57,39.32,41.06,43.04,-0.25,-0.27,1.791666666666666,1.490000000000002,0.20999999999999996,2.075000000000001,3.469999999999999,0.0,-0.14166666666666572,
51810,강원특별자치도 인제군,0.74,0.56,0.54,0.71,44.44,47.18,44.02,40.99,2.740000000000002,-0.17999999999999994,1.833333333333334,-0.4199999999999946,-0.19999999999999996,1.9000000000000004,-3.4499999999999957,-0.030000000000000027,-0.5,
51820,강원특별자치도 고성군,0.29,0.16,0.2,0.21,20.6,17.57,17.35,16.46,-3.030000000000001,-0.12999999999999998,2.8416666666666686,-3.25,-0.08999999999999997,1.8666666666666671,-4.140000000000001,-0.07999999999999999,-2.5166666666666657,
51830,강원특별자치도 양양군,0.36,0.26,0.31,0.35,33.25,30.62,29.67,27.25,-2.629999999999999,-0.09999999999999998,4.783333333333335,-3.5799999999999983,-0.04999999999999999,5.225000000000001,-6.0,-0.010000000000000009,1.4916666666666671,
52111,전북특별자치도 전주시 완산구,3.34,3.19,3.14,3.34,11.89,11.19,10.61,10.81,-0.7000000000000011,-0.1499999999999999,0.6083333333333343,-1.2800000000000011,-0.19999999999999973,0.24166666666666714,-1.08,0.0,-0.8666666666666671,
52113,전북특별자치도 전주시 덕진구,2.18,1.99,2.04,2.29,6.06,6.87,7.47,7.98,0.8100000000000005,-0.19000000000000017,-0.5999999999999996,1.4100000000000001,-0.14000000000000012,-0.8583333333333325,1.9200000000000008,0.10999999999999988,-2.241666666666667,
52130,전북특별자치도 군산시,3.66,3.57,3.56,4.23,21.09,19.23,20.09,20.74,-1.8599999999999994,-0.0900000000000003,0.5833333333333339,-1.0,-0.10000000000000009,0.5833333333333339,-0.3500000000000014,0.5700000000000003,-1.5250000000000021,
52140,전북특별자치도 익산시,2.82,3.08,3.27,3.59,10.28,12.44,13.48,14.08,2.16,0.26000000000000023,-0.125,3.200000000000001,0.4500000000000002,-0.9416666666666664,3.8000000000000007,0.77,-3.3499999999999996,
52180,전북특별자치도 정읍시,3.23,2.32,2.41,3.13,9.39,9.01,8.78,9.78,-0.3800000000000008,-0.9100000000000001,-0.23333333333333428,-0.6100000000000012,-0.8199999999999998,-0.10833333333333073,0.3899999999999988,-0.10000000000000009,-1.9499999999999993,
52190,전북특별자치도 남원시,15.97,16.75,16.97,16.21,10.36,9.11,9.19,8.9,-1.25,0.7799999999999994,-0.48333333333333073,-1.17,0.9999999999999982,-0.7333333333333325,-1.459999999999999,0.2400000000000002,-3.558333333333332,
52210,전북특별자치도 김제시,2.2,2.12,1.76,3.12,7.6,7.39,6.91,9.35,-0.20999999999999996,-0.08000000000000007,-0.8916666666666675,-0.6899999999999995,-0.44000000000000017,-0.7583333333333329,1.75,0.9199999999999999,-1.9750000000000005,
52710,전북특별자치도 완주군,1.72,1.73,1.74,2.12,5.93,6.3,5.74,6.56,0.3700000000000001,0.010000000000000009,-0.7166666666666677,-0.1899999999999995,0.020000000000000018,-0.5333333333333341,0.6299999999999999,0.40000000000000013,-1.241666666666668,
52720,전북특별자치도 진안군,4.06,2.22,3.02,3.56,8.88,5.6,5.86,7.42,-3.280000000000001,-1.8399999999999994,0.125,-3.0200000000000005,-1.0399999999999996,0.4833333333333325,-1.4600000000000009,-0.49999999999999956,-1.583333333333334,
52730,전북특별자치도 무주군,15.96,17.27,17.53,20.56,14.37,10.9,11.78,10.99,-3.469999999999999,1.3099999999999987,-0.20000000000000284,-2.59,1.5700000000000003,0.5333333333333314,-3.379999999999999,4.599999999999998,-1.7166666666666668,
52740,전북특별자치도 장수군,10.04,8.61,7.7,11.51,9.22,8.03,9.11,7.35,-1.1900000000000013,-1.4299999999999997,-0.5333333333333332,-0.11000000000000121,-2.339999999999999,1.341666666666665,-1.870000000000001,1.4700000000000006,-1.2333333333333343,
52750,전북특별자치도 임실군,2.8,2.47,1.94,2.91,5.55,6.42,5.89,7.57,0.8700000000000001,-0.3299999999999996,-1.1499999999999995,0.33999999999999986,-0.8599999999999999,-0.833333333333333,2.0200000000000005,0.11000000000000032,-1.1916666666666664,
52770,전북특별자치도 순창군,2.55,2.89,3.23,3.86,7.9,6.4,6.74,7.82,-1.5,0.3400000000000003,-0.8916666666666675,-1.1600000000000001,0.6800000000000002,-0.7416666666666671,-0.08000000000000007,1.31,-1.8583333333333343,
52790,전북특별자치도 고창군,2.72,2.63,2.43,3.45,10.33,8.31,8.99,10.32,-2.0199999999999996,-0.0900000000000003,0.06666666666666465,-1.3399999999999999,-0.29000000000000004,1.5749999999999975,-0.009999999999999787,0.73,-0.8916666666666675,
52800,전북특별자치도 부안군,2.0,1.72,1.6,1.86,16.23,14.18,13.22,13.79,-2.0500000000000007,-0.28,-0.7416666666666636,-3.01,-0.3999999999999999,-0.28333333333333144,-2.4400000000000013,-0.1399999999999999,-4.899999999999999,
