열차종류,승하차,연월,구분,요일,시간대,인원
KTX-이음,하차,2025-09,평일,금,19-20,0
KTX-이음,하차,2025-09,주말,토,19-20,0
KTX-이음,하차,2025-09,주말,일,19-20,0
KTX-이음,하차,2025-10,평일,월,19-20,0
KTX-이음,하차,2025-10,평일,화,19-20,0
KTX-이음,하차,2025-10,평일,수,19-20,0
KTX-이음,하차,2025-10,평일,목,19-20,0
KTX-이음,하차,2025-10,평일,금,19-20,0
KTX-이음,하차,2025-10,주말,토,19-20,0
KTX-이음,하차,2025-10,주말,일,19-20,0
KTX-이음,하차,2025-10,명절대수송,월,19-20,0
KTX-이음,하차,2025-10,명절대수송,화,19-20,0
KTX-이음,하차,2025-10,명절대수송,수,19-20,0
KTX-이음,하차,2025-10,명절대수송,목,19-20,0
KTX-이음,하차,2025-10,명절대수송,금,19-20,0
KTX-이음,하차,2025-10,명절대수송,토,19-20,0
KTX-이음,하차,2025-10,명절대수송,일,19-20,0
KTX-이음,하차,2025-11,평일,월,19-20,0
KTX-이음,하차,2025-11,평일,화,19-20,0
KTX-이음,하차,2025-11,평일,수,19-20,0
KTX-이음,하차,2025-11,평일,목,19-20,0
KTX-이음,하차,2025-11,평일,금,19-20,0
KTX-이음,하차,2025-11,주말,토,19-20,0
KTX-이음,하차,2025-11,주말,일,19-20,0
KTX-이음,하차,2025-12,평일,월,19-20,0
KTX-이음,하차,2025-12,평일,화,19-20,0
KTX-이음,하차,2025-12,평일,수,19-20,0
KTX-이음,하차,2025-12,평일,목,19-20,0
KTX-이음,하차,2025-12,평일,금,19-20,0
KTX-이음,하차,2025-12,주말,토,19-20,0
KTX-이음,하차,2025-12,주말,일,19-20,0
KTX-이음,하차,2025-12,공휴일,목,19-20,0
KTX-이음,하차,2026-01,평일,월,19-20,0
KTX-이음,하차,2026-01,평일,화,19-20,0
KTX-이음,하차,2026-01,평일,수,19-20,0
KTX-이음,하차,2026-01,평일,목,19-20,0
KTX-이음,하차,2026-01,평일,금,19-20,0
KTX-이음,하차,2026-01,주말,토,19-20,164
KTX-이음,하차,2026-01,주말,일,19-20,222
KTX-이음,하차,2026-01,공휴일,목,19-20,0
KTX-이음,하차,2026-02,평일,월,19-20,0
KTX-이음,하차,2026-02,평일,화,19-20,0
KTX-이음,하차,2026-02,평일,수,19-20,0
KTX-이음,하차,2026-02,평일,목,19-20,0
KTX-이음,하차,2026-02,평일,금,19-20,0
KTX-이음,하차,2026-02,주말,토,19-20,114
KTX-이음,하차,2026-02,주말,일,19-20,157
KTX-이음,하차,2026-02,명절대수송,월,19-20,25
KTX-이음,하차,2026-02,명절대수송,화,19-20,22
KTX-이음,하차,2026-02,명절대수송,수,19-20,42
KTX-이음,하차,2026-02,명절대수송,금,19-20,0
KTX-이음,하차,2026-02,명절대수송,토,19-20,42
KTX-이음,하차,2026-02,명절대수송,일,19-20,62
KTX-이음,하차,2026-03,평일,월,19-20,0
KTX-이음,하차,2026-03,평일,화,19-20,0
KTX-이음,하차,2026-03,평일,수,19-20,0
KTX-이음,하차,2026-03,평일,목,19-20,0
KTX-이음,하차,2026-03,평일,금,19-20,0
KTX-이음,하차,2026-03,주말,토,19-20,118
KTX-이음,하차,2026-03,주말,일,19-20,333
KTX-이음,하차,2026-03,공휴일,월,19-20,0
KTX-이음,하차,2026-03,공휴일,일,19-20,69
KTX-이음,하차,2026-04,평일,월,19-20,0
KTX-이음,하차,2026-04,평일,화,19-20,0
KTX-이음,하차,2026-04,평일,수,19-20,0
KTX-이음,하차,2026-04,평일,목,19-20,0
KTX-이음,하차,2026-04,평일,금,19-20,0
KTX-이음,하차,2026-04,주말,토,19-20,147
KTX-이음,하차,2026-04,주말,일,19-20,436
KTX-이음,하차,2026-05,평일,월,19-20,0
KTX-이음,하차,2026-05,평일,화,19-20,0
KTX-이음,하차,2026-05,평일,수,19-20,0
KTX-이음,하차,2026-05,평일,목,19-20,0
KTX-이음,하차,2026-05,평일,금,19-20,0
KTX-이음,하차,2026-05,주말,토,19-20,193
KTX-이음,하차,2026-05,주말,일,19-20,494
KTX-이음,하차,2026-05,공휴일,월,19-20,0
KTX-이음,하차,2026-05,공휴일,화,19-20,0
KTX-이음,하차,2026-05,공휴일,금,19-20,0
KTX-이음,하차,2026-06,평일,월,19-20,0
KTX-이음,하차,2026-06,평일,화,19-20,0
KTX-이음,하차,2026-06,평일,수,19-20,0
KTX-이음,하차,2026-06,평일,목,19-20,0
KTX-이음,하차,2026-06,평일,금,19-20,20
KTX-이음,하차,2026-06,주말,토,19-20,120
KTX-이음,하차,2026-06,주말,일,19-20,346
KTX-이음,하차,2026-06,공휴일,수,19-20,0
KTX-이음,하차,2026-06,공휴일,토,19-20,34
KTX-이음,하차,2026-07,평일,월,19-20,0
KTX-이음,하차,2026-07,평일,화,19-20,0
KTX-이음,하차,2026-07,평일,수,19-20,0
KTX-이음,하차,2026-07,평일,목,19-20,0
KTX-이음,하차,2026-07,평일,금,19-20,0
KTX-이음,하차,2026-07,주말,토,19-20,162
KTX-이음,하차,2026-07,주말,일,19-20,378
KTX-이음,하차,2026-07,공휴일,금,19-20,0
KTX-이음,하차,2026-08,평일,월,19-20,0
KTX-이음,하차,2026-08,평일,화,19-20,0
KTX-이음,하차,2026-08,평일,수,19-20,0
KTX-이음,하차,2026-08,평일,목,19-20,0
KTX-이음,하차,2026-08,평일,금,19-20,0
KTX-이음,하차,2026-08,주말,토,19-20,164
KTX-이음,하차,2026-08,주말,일,19-20,402
KTX-이음,하차,2026-08,공휴일,월,19-20,0
KTX-이음,하차,2026-08,공휴일,토,19-20,42
KTX-이음,하차,2024-01,평일,월,20-21,435
KTX-이음,하차,2024-01,평일,화,20-21,516
KTX-이음,하차,2024-01,평일,수,20-21,588
KTX-이음,하차,2024-01,평일,목,20-21,478
KTX-이음,하차,2024-01,평일,금,20-21,453
KTX-이음,하차,2024-01,주말,토,20-21,451
KTX-이음,하차,2024-01,주말,일,20-21,620
KTX-이음,하차,2024-01,공휴일,월,20-21,143
KTX-이음,하차,2024-02,평일,월,20-21,350
KTX-이음,하차,2024-02,평일,화,20-21,417
KTX-이음,하차,2024-02,평일,수,20-21,508
KTX-이음,하차,2024-02,평일,목,20-21,531
KTX-이음,하차,2024-02,평일,금,20-21,348
KTX-이음,하차,2024-02,주말,토,20-21,338
KTX-이음,하차,2024-02,주말,일,20-21,450
KTX-이음,하차,2024-02,명절대수송,월,20-21,105
KTX-이음,하차,2024-02,명절대수송,목,20-21,192
KTX-이음,하차,2024-02,명절대수송,금,20-21,163
KTX-이음,하차,2024-02,명절대수송,토,20-21,111
KTX-이음,하차,2024-02,명절대수송,일,20-21,109
KTX-이음,하차,2024-03,평일,월,20-21,389
KTX-이음,하차,2024-03,평일,화,20-21,392
KTX-이음,하차,2024-03,평일,수,20-21,389
KTX-이음,하차,2024-03,평일,목,20-21,421
KTX-이음,하차,2024-03,평일,금,20-21,484
KTX-이음,하차,2024-03,주말,토,20-21,597
KTX-이음,하차,2024-03,주말,일,20-21,792
KTX-이음,하차,2024-03,공휴일,금,20-21,113
KTX-이음,하차,2024-04,평일,월,20-21,562
KTX-이음,하차,2024-04,평일,화,20-21,498
KTX-이음,하차,2024-04,평일,수,20-21,266
KTX-이음,하차,2024-04,평일,목,20-21,393
KTX-이음,하차,2024-04,평일,금,20-21,533
KTX-이음,하차,2024-04,주말,토,20-21,457
KTX-이음,하차,2024-04,주말,일,20-21,636
KTX-이음,하차,2024-04,공휴일,수,20-21,106
KTX-이음,하차,2024-05,평일,월,20-21,321
KTX-이음,하차,2024-05,평일,화,20-21,408
KTX-이음,하차,2024-05,평일,수,20-21,414
KTX-이음,하차,2024-05,평일,목,20-21,562
KTX-이음,하차,2024-05,평일,금,20-21,683
KTX-이음,하차,2024-05,주말,토,20-21,474
KTX-이음,하차,2024-05,주말,일,20-21,455
KTX-이음,하차,2024-05,공휴일,월,20-21,183
KTX-이음,하차,2024-05,공휴일,수,20-21,123
KTX-이음,하차,2024-05,공휴일,일,20-21,148
KTX-이음,하차,2024-06,평일,월,20-21,407
KTX-이음,하차,2024-06,평일,화,20-21,439
KTX-이음,하차,2024-06,평일,수,20-21,429
KTX-이음,하차,2024-06,평일,목,20-21,337
KTX-이음,하차,2024-06,평일,금,20-21,481
KTX-이음,하차,2024-06,주말,토,20-21,593
KTX-이음,하차,2024-06,주말,일,20-21,803
KTX-이음,하차,2024-06,공휴일,목,20-21,117
KTX-이음,하차,2024-07,평일,월,20-21,568
KTX-이음,하차,2024-07,평일,화,20-21,517
KTX-이음,하차,2024-07,평일,수,20-21,500
KTX-이음,하차,2024-07,평일,목,20-21,430
KTX-이음,하차,2024-07,평일,금,20-21,480
KTX-이음,하차,2024-07,주말,토,20-21,459
KTX-이음,하차,2024-07,주말,일,20-21,591
KTX-이음,하차,2024-08,평일,월,20-21,477
KTX-이음,하차,2024-08,평일,화,20-21,441
KTX-이음,하차,2024-08,평일,수,20-21,477
KTX-이음,하차,2024-08,평일,목,20-21,457
KTX-이음,하차,2024-08,평일,금,20-21,564
KTX-이음,하차,2024-08,주말,토,20-21,586
KTX-이음,하차,2024-08,주말,일,20-21,578
KTX-이음,하차,2024-08,공휴일,목,20-21,113
KTX-이음,하차,2024-09,평일,월,20-21,425
KTX-이음,하차,2024-09,평일,화,20-21,344
KTX-이음,하차,2024-09,평일,수,20-21,305
KTX-이음,하차,2024-09,평일,목,20-21,435
KTX-이음,하차,2024-09,평일,금,20-21,356
KTX-이음,하차,2024-09,주말,토,20-21,405
KTX-이음,하차,2024-09,주말,일,20-21,583
KTX-이음,하차,2024-09,명절대수송,월,20-21,139
KTX-이음,하차,2024-09,명절대수송,화,20-21,142
KTX-이음,하차,2024-09,명절대수송,수,20-21,135
KTX-이음,하차,2024-09,명절대수송,금,20-21,181
KTX-이음,하차,2024-09,명절대수송,토,20-21,172
KTX-이음,하차,2024-09,명절대수송,일,20-21,139
KTX-이음,하차,2024-10,평일,월,20-21,474
KTX-이음,하차,2024-10,평일,화,20-21,413
KTX-이음,하차,2024-10,평일,수,20-21,446
KTX-이음,하차,2024-10,평일,목,20-21,442
KTX-이음,하차,2024-10,평일,금,20-21,550
KTX-이음,하차,2024-10,주말,토,20-21,508
KTX-이음,하차,2024-10,주말,일,20-21,659
KTX-이음,하차,2024-10,공휴일,화,20-21,118
KTX-이음,하차,2024-10,공휴일,수,20-21,113
KTX-이음,하차,2024-10,공휴일,목,20-21,126
KTX-이음,하차,2024-11,평일,월,20-21,453
KTX-이음,하차,2024-11,평일,화,20-21,415
KTX-이음,하차,2024-11,평일,수,20-21,449
KTX-이음,하차,2024-11,평일,목,20-21,452
KTX-이음,하차,2024-11,평일,금,20-21,701
KTX-이음,하차,2024-11,주말,토,20-21,626
KTX-이음,하차,2024-11,주말,일,20-21,668
KTX-이음,하차,2024-12,평일,월,20-21,511
KTX-이음,하차,2024-12,평일,화,20-21,509
KTX-이음,하차,2024-12,평일,수,20-21,337
KTX-이음,하차,2024-12,평일,목,20-21,432
KTX-이음,하차,2024-12,평일,금,20-21,416
KTX-이음,하차,2024-12,주말,토,20-21,422
KTX-이음,하차,2024-12,주말,일,20-21,664
KTX-이음,하차,2024-12,공휴일,수,20-21,75
KTX-이음,하차,2025-01,평일,월,20-21,207
KTX-이음,하차,2025-01,평일,화,20-21,225
KTX-이음,하차,2025-01,평일,수,20-21,206
KTX-이음,하차,2025-01,평일,목,20-21,280
KTX-이음,하차,2025-01,평일,금,20-21,234
KTX-이음,하차,2025-01,주말,토,20-21,178
KTX-이음,하차,2025-01,주말,일,20-21,219
KTX-이음,하차,2025-01,공휴일,수,20-21,58
KTX-이음,하차,2025-01,명절대수송,월,20-21,54
KTX-이음,하차,2025-01,명절대수송,화,20-21,51
KTX-이음,하차,2025-01,명절대수송,수,20-21,34
KTX-이음,하차,2025-01,명절대수송,목,20-21,47
KTX-이음,하차,2025-01,명절대수송,금,20-21,120
KTX-이음,하차,2025-01,명절대수송,토,20-21,32
KTX-이음,하차,2025-01,명절대수송,일,20-21,46
KTX-이음,하차,2025-02,평일,월,20-21,288
KTX-이음,하차,2025-02,평일,화,20-21,285
KTX-이음,하차,2025-02,평일,수,20-21,289
KTX-이음,하차,2025-02,평일,목,20-21,328
KTX-이음,하차,2025-02,평일,금,20-21,301
KTX-이음,하차,2025-02,주말,토,20-21,187
KTX-이음,하차,2025-02,주말,일,20-21,234
KTX-이음,하차,2025-02,명절대수송,토,20-21,49
KTX-이음,하차,2025-02,명절대수송,일,20-21,64
KTX-이음,하차,2025-03,평일,월,20-21,362
KTX-이음,하차,2025-03,평일,화,20-21,289
KTX-이음,하차,2025-03,평일,수,20-21,251
KTX-이음,하차,2025-03,평일,목,20-21,367
KTX-이음,하차,2025-03,평일,금,20-21,312
KTX-이음,하차,2025-03,주말,토,20-21,338
KTX-이음,하차,2025-03,주말,일,20-21,513
KTX-이음,하차,2025-03,공휴일,월,20-21,71
KTX-이음,하차,2025-03,공휴일,토,20-21,77
KTX-이음,하차,2025-04,평일,월,20-21,324
KTX-이음,하차,2025-04,평일,화,20-21,393
KTX-이음,하차,2025-04,평일,수,20-21,386
KTX-이음,하차,2025-04,평일,목,20-21,394
KTX-이음,하차,2025-04,평일,금,20-21,354
KTX-이음,하차,2025-04,주말,토,20-21,341
KTX-이음,하차,2025-04,주말,일,20-21,417
KTX-이음,하차,2025-05,평일,월,20-21,251
KTX-이음,하차,2025-05,평일,화,20-21,249
KTX-이음,하차,2025-05,평일,수,20-21,291
KTX-이음,하차,2025-05,평일,목,20-21,413
KTX-이음,하차,2025-05,평일,금,20-21,463
KTX-이음,하차,2025-05,주말,토,20-21,472
KTX-이음,하차,2025-05,주말,일,20-21,435
KTX-이음,하차,2025-05,공휴일,월,20-21,120
KTX-이음,하차,2025-05,공휴일,화,20-21,108
KTX-이음,하차,2025-06,평일,월,20-21,446
KTX-이음,하차,2025-06,평일,화,20-21,239
KTX-이음,하차,2025-06,평일,수,20-21,340
KTX-이음,하차,2025-06,평일,목,20-21,373
KTX-이음,하차,2025-06,평일,금,20-21,277
KTX-이음,하차,2025-06,주말,토,20-21,350
KTX-이음,하차,2025-06,주말,일,20-21,478
KTX-이음,하차,2025-06,공휴일,화,20-21,96
KTX-이음,하차,2025-06,공휴일,금,20-21,110
KTX-이음,하차,2025-07,평일,월,20-21,338
KTX-이음,하차,2025-07,평일,화,20-21,388
KTX-이음,하차,2025-07,평일,수,20-21,405
KTX-이음,하차,2025-07,평일,목,20-21,488
KTX-이음,하차,2025-07,평일,금,20-21,334
KTX-이음,하차,2025-07,주말,토,20-21,356
KTX-이음,하차,2025-07,주말,일,20-21,404
KTX-이음,하차,2025-08,평일,월,20-21,361
KTX-이음,하차,2025-08,평일,화,20-21,364
KTX-이음,하차,2025-08,평일,수,20-21,346
KTX-이음,하차,2025-08,평일,목,20-21,353
KTX-이음,하차,2025-08,평일,금,20-21,354
KTX-이음,하차,2025-08,주말,토,20-21,453
KTX-이음,하차,2025-08,주말,일,20-21,511
KTX-이음,하차,2025-08,공휴일,금,20-21,86
KTX-이음,하차,2025-09,평일,월,20-21,404
KTX-이음,하차,2025-09,평일,화,20-21,409
KTX-이음,하차,2025-09,평일,수,20-21,306
KTX-이음,하차,2025-09,평일,목,20-21,341
KTX-이음,하차,2025-09,평일,금,20-21,362
KTX-이음,하차,2025-09,주말,토,20-21,436
KTX-이음,하차,2025-09,주말,일,20-21,412
KTX-이음,하차,2025-10,평일,월,20-21,214
KTX-이음,하차,2025-10,평일,화,20-21,259
KTX-이음,하차,2025-10,평일,수,20-21,325
KTX-이음,하차,2025-10,평일,목,20-21,292
KTX-이음,하차,2025-10,평일,금,20-21,234
KTX-이음,하차,2025-10,주말,토,20-21,179
KTX-이음,하차,2025-10,주말,일,20-21,198
KTX-이음,하차,2025-10,명절대수송,월,20-21,69
KTX-이음,하차,2025-10,명절대수송,화,20-21,51
KTX-이음,하차,2025-10,명절대수송,수,20-21,57
KTX-이음,하차,2025-10,명절대수송,목,20-21,173
KTX-이음,하차,2025-10,명절대수송,금,20-21,209
KTX-이음,하차,2025-10,명절대수송,토,20-21,207
KTX-이음,하차,2025-10,명절대수송,일,20-21,230
KTX-이음,하차,2025-11,평일,월,20-21,320
KTX-이음,하차,2025-11,평일,화,20-21,350
KTX-이음,하차,2025-11,평일,수,20-21,354
KTX-이음,하차,2025-11,평일,목,20-21,367
KTX-이음,하차,2025-11,평일,금,20-21,354
KTX-이음,하차,2025-11,주말,토,20-21,528
KTX-이음,하차,2025-11,주말,일,20-21,547
KTX-이음,하차,2025-12,평일,월,20-21,453
KTX-이음,하차,2025-12,평일,화,20-21,463
KTX-이음,하차,2025-12,평일,수,20-21,452
KTX-이음,하차,2025-12,평일,목,20-21,286
KTX-이음,하차,2025-12,평일,금,20-21,330
KTX-이음,하차,2025-12,주말,토,20-21,396
KTX-이음,하차,2025-12,주말,일,20-21,458
KTX-이음,하차,2025-12,공휴일,목,20-21,102
KTX-이음,하차,2026-01,평일,월,20-21,323
KTX-이음,하차,2026-01,평일,화,20-21,313
KTX-이음,하차,2026-01,평일,수,20-21,334
KTX-이음,하차,2026-01,평일,목,20-21,374
KTX-이음,하차,2026-01,평일,금,20-21,426
KTX-이음,하차,2026-01,주말,토,20-21,518
KTX-이음,하차,2026-01,주말,일,20-21,409
KTX-이음,하차,2026-01,공휴일,목,20-21,73
KTX-이음,하차,2026-02,평일,월,20-21,275
KTX-이음,하차,2026-02,평일,화,20-21,278
KTX-이음,하차,2026-02,평일,수,20-21,269
KTX-이음,하차,2026-02,평일,목,20-21,328
KTX-이음,하차,2026-02,평일,금,20-21,256
KTX-이음,하차,2026-02,주말,토,20-21,337
KTX-이음,하차,2026-02,주말,일,20-21,324
KTX-이음,하차,2026-02,명절대수송,월,20-21,123
KTX-이음,하차,2026-02,명절대수송,화,20-21,71
KTX-이음,하차,2026-02,명절대수송,수,20-21,64
KTX-이음,하차,2026-02,명절대수송,금,20-21,117
KTX-이음,하차,2026-02,명절대수송,토,20-21,104
KTX-이음,하차,2026-02,명절대수송,일,20-21,116
KTX-이음,하차,2026-03,평일,월,20-21,305
KTX-이음,하차,2026-03,평일,화,20-21,388
KTX-이음,하차,2026-03,평일,수,20-21,270
KTX-이음,하차,2026-03,평일,목,20-21,342
KTX-이음,하차,2026-03,평일,금,20-21,366
KTX-이음,하차,2026-03,주말,토,20-21,392
KTX-이음,하차,2026-03,주말,일,20-21,437
KTX-이음,하차,2026-03,공휴일,월,20-21,106
KTX-이음,하차,2026-03,공휴일,일,20-21,106
KTX-이음,하차,2026-04,평일,월,20-21,328
KTX-이음,하차,2026-04,평일,화,20-21,331
KTX-이음,하차,2026-04,평일,수,20-21,380
KTX-이음,하차,2026-04,평일,목,20-21,376
KTX-이음,하차,2026-04,평일,금,20-21,341
KTX-이음,하차,2026-04,주말,토,20-21,440
KTX-이음,하차,2026-04,주말,일,20-21,435
KTX-이음,하차,2026-05,평일,월,20-21,243
KTX-이음,하차,2026-05,평일,화,20-21,244
KTX-이음,하차,2026-05,평일,수,20-21,315
KTX-이음,하차,2026-05,평일,목,20-21,329
KTX-이음,하차,2026-05,평일,금,20-21,347
KTX-이음,하차,2026-05,주말,토,20-21,509
KTX-이음,하차,2026-05,주말,일,20-21,529
KTX-이음,하차,2026-05,공휴일,월,20-21,107
KTX-이음,하차,2026-05,공휴일,화,20-21,94
KTX-이음,하차,2026-05,공휴일,금,20-21,100
KTX-이음,하차,2026-06,평일,월,20-21,368
KTX-이음,하차,2026-06,평일,화,20-21,416
KTX-이음,하차,2026-06,평일,수,20-21,217
KTX-이음,하차,2026-06,평일,목,20-21,307
KTX-이음,하차,2026-06,평일,금,20-21,357
KTX-이음,하차,2026-06,주말,토,20-21,316
KTX-이음,하차,2026-06,주말,일,20-21,454
KTX-이음,하차,2026-06,공휴일,수,20-21,97
KTX-이음,하차,2026-06,공휴일,토,20-21,109
KTX-이음,하차,2026-07,평일,월,20-21,336
KTX-이음,하차,2026-07,평일,화,20-21,331
KTX-이음,하차,2026-07,평일,수,20-21,363
KTX-이음,하차,2026-07,평일,목,20-21,395
KTX-이음,하차,2026-07,평일,금,20-21,317
KTX-이음,하차,2026-07,주말,토,20-21,414
KTX-이음,하차,2026-07,주말,일,20-21,384
KTX-이음,하차,2026-07,공휴일,금,20-21,75
KTX-이음,하차,2026-08,평일,월,20-21,304
KTX-이음,하차,2026-08,평일,화,20-21,339
KTX-이음,하차,2026-08,평일,수,20-21,321
KTX-이음,하차,2026-08,평일,목,20-21,346
KTX-이음,하차,2026-08,평일,금,20-21,360
KTX-이음,하차,2026-08,주말,토,20-21,399
KTX-이음,하차,2026-08,주말,일,20-21,497
KTX-이음,하차,2026-08,공휴일,월,20-21,87
KTX-이음,하차,2026-08,공휴일,토,20-21,86
KTX-이음,하차,2024-01,평일,월,21-22,0
KTX-이음,하차,2024-01,평일,화,21-22,0
KTX-이음,하차,2024-01,평일,수,21-22,0
KTX-이음,하차,2024-01,평일,목,21-22,0
KTX-이음,하차,2024-01,평일,금,21-22,0
KTX-이음,하차,2024-01,주말,토,21-22,0
KTX-이음,하차,2024-01,주말,일,21-22,0
KTX-이음,하차,2024-01,공휴일,월,21-22,0
KTX-이음,하차,2024-02,평일,월,21-22,0
KTX-이음,하차,2024-02,평일,화,21-22,0
KTX-이음,하차,2024-02,평일,수,21-22,0
KTX-이음,하차,2024-02,평일,목,21-22,0
KTX-이음,하차,2024-02,평일,금,21-22,0
KTX-이음,하차,2024-02,주말,토,21-22,0
KTX-이음,하차,2024-02,주말,일,21-22,0
KTX-이음,하차,2024-02,명절대수송,월,21-22,0
KTX-이음,하차,2024-02,명절대수송,목,21-22,0
KTX-이음,하차,2024-02,명절대수송,금,21-22,0
KTX-이음,하차,2024-02,명절대수송,토,21-22,0
KTX-이음,하차,2024-02,명절대수송,일,21-22,0
KTX-이음,하차,2024-03,평일,월,21-22,0
KTX-이음,하차,2024-03,평일,화,21-22,0
KTX-이음,하차,2024-03,평일,수,21-22,0
KTX-이음,하차,2024-03,평일,목,21-22,0
KTX-이음,하차,2024-03,평일,금,21-22,0
KTX-이음,하차,2024-03,주말,토,21-22,0
KTX-이음,하차,2024-03,주말,일,21-22,0
KTX-이음,하차,2024-03,공휴일,금,21-22,0
KTX-이음,하차,2024-04,평일,월,21-22,0
KTX-이음,하차,2024-04,평일,화,21-22,0
KTX-이음,하차,2024-04,평일,수,21-22,0
KTX-이음,하차,2024-04,평일,목,21-22,0
KTX-이음,하차,2024-04,평일,금,21-22,0
