관리번호,사업장명,업태구분명,인허가일자,소재지면적,시설총규모,남성종사자수,여성종사자수,전통업소주된음식,도로명주소,지번주소,전화번호,경도,위도,데이터갱신시점
5070000-101-2024-00295,청담명가2,한식,2024-12-06,98.4,98.4,,,,"경상북도 안동시 법상길 13, 3층 (법상동)",경상북도 안동시 법상동 165-5 ,,128.72435244274274,36.56753634213903,2026-05-07 22:05:28
5070000-101-2024-00296,법상갈비,식육(숯불구이),2024-12-06,98.28,98.28,,,,"경상북도 안동시 법상길 13, 2층 (법상동)",경상북도 안동시 법상동 165-5 ,,128.72435244274274,36.56753634213903,2026-05-07 22:05:28
5070000-101-2024-00297,브리즈커피하우스(Breeze coffee house),기타,2024-12-13,186.44,186.44,,,,"경상북도 안동시 마들7길 67, 1층 (용상동)",경상북도 안동시 용상동 535-30 ,,128.76344973910614,36.5479310800297,2026-05-07 22:05:28
5070000-101-2024-00298,예가,한식,2024-12-20,127.73,127.73,,,,"경상북도 안동시 도산면 선성1길 15, 1층",경상북도 안동시 도산면 서부리 174-191 ,548530222.0,128.81352541948073,36.69890097629511,2026-05-07 22:05:29
5070000-101-2024-00299,찐닭갈비,한식,2024-12-20,52.8,52.8,,,,"경상북도 안동시 퇴계로 161-1, 1층 (신안동)",경상북도 안동시 신안동 275-14 ,,128.7321214153035,36.571676100261286,2026-05-07 22:05:29
5070000-101-2024-00301,스테이 378(STAY 378),기타,2024-12-26,69.42,69.42,,,,"경상북도 안동시 풍산읍 풍산태사로 1005, 1층",경상북도 안동시 풍산읍 안교리 378-7 ,,128.56845484514676,36.57972289071982,2026-05-07 22:05:29
5070000-101-2024-00302,맛닭꼬 안동정하점,호프/통닭,2024-12-27,115.83,115.83,,,,"경상북도 안동시 강남5길 62, 1층 (정하동)",경상북도 안동시 정하동 256-17 ,,128.7327391115226,36.55067522291863,2026-05-07 22:05:29
5070000-101-2025-00001,안동왕족발,중국식,2025-01-02,21.24,21.24,,,,경상북도 안동시 영가로 24 (동부동),경상북도 안동시 동부동 75-3 ,548540111.0,128.73331859081023,36.565150710154214,2026-05-07 22:05:29
5070000-101-2025-00002,슈슈(CHOU CHOU),기타,2025-01-03,39.51,39.51,,,,"경상북도 안동시 용상시장6길 20, 1층 (용상동)",경상북도 안동시 용상동 1466-15 ,,128.74934090819286,36.558460491958684,2026-05-07 22:05:29
5070000-101-2025-00003,명산식당,한식,2025-01-06,49.5,49.5,,,,경상북도 안동시 북순환로 321 (안막동),경상북도 안동시 안막동 산 37-4 ,,128.7309388347077,36.58687816127935,2026-05-07 22:05:29
5070000-101-2025-00006,비비큐(BBQ) 안동남선점,호프/통닭,2025-01-10,36.58,36.58,,,,"경상북도 안동시 남선면 샘들윗길 59, 1층",경상북도 안동시 남선면 이천리 622-3 ,548220811.0,128.79554603255585,36.53226114235286,2026-05-07 22:05:29
5070000-101-2025-00005,안동탁촌장갈비,식육(숯불구이),2025-01-10,345.37,345.37,,,,"경상북도 안동시 경동로 671, 2층 (남부동)",경상북도 안동시 남부동 237-3 ,,128.73144970483875,36.56338573386671,2026-05-07 22:05:29
5070000-101-2025-00014,숙성고기 육칠이 경북도청점,한식,2025-01-17,79.85,79.85,,,,"경상북도 안동시 풍천면 천년숲서로 29, 122-123호",경상북도 안동시 풍천면 갈전리 1647 ,,128.503009162722,36.571775791540304,2026-05-07 22:05:29
5070000-101-2025-00017,137 커피스튜디오,기타,2025-01-23,98.94,98.94,,,,경상북도 안동시 전거리1길 25 (용상동),경상북도 안동시 용상동 1620-11 ,,128.74645430680417,36.560871455279916,2026-05-07 22:05:29
5070000-101-2025-00016,해피토스트,분식,2025-01-23,8.0,8.0,,,,"경상북도 안동시 중앙시장길 49, 1층 (광석동)",경상북도 안동시 광석동 259-16 ,548596464.0,128.72435603342421,36.56574045299322,2026-05-07 22:05:29
5070000-101-2025-00018,호동이,호프/통닭,2025-02-07,70.88,70.88,,,,"경상북도 안동시 서동문로 213, 2층 (동문동)",경상북도 안동시 동문동 129-9 ,,128.73547421956295,36.56572522115498,2026-05-07 22:05:29
5070000-101-2025-00020,"리테이블(Leetable)케이터링,돌잔치",출장조리,2025-02-13,58.58,58.58,,,,"경상북도 안동시 풍천면 풍요5길 30-3, 스카이에듀 1층 105,106호",경상북도 안동시 풍천면 갈전리 1330 ,,128.50012022054236,36.57647183757306,2026-05-07 22:05:29
5070000-101-2025-00019,영구푸드(09food),한식,2025-02-13,23.96,23.96,,,,경상북도 안동시 퇴계로 148 (신안동),경상북도 안동시 신안동 28-17 ,,128.73223861716085,36.57035139104946,2026-05-07 22:05:29
5070000-101-2025-00021,포 시애틀(Pho Seattle) 안동점,"외국음식전문점(인도,태국등)",2025-02-18,79.23,79.23,,,,"경상북도 안동시 태사2길 60, 1층 (북문동)",경상북도 안동시 북문동 13-3 ,,128.73212024020617,36.5674159785111,2026-05-07 22:05:29
5070000-101-2025-00022,희카페,기타,2025-02-20,84.0,84.0,,,,"경상북도 안동시 풍산읍 장터3길 12, 2층",경상북도 안동시 풍산읍 하리리 254-11 ,,128.57430948246525,36.577703190982405,2026-05-07 22:05:29
5070000-101-2025-00023,봄앤봄 펍(pub),"외국음식전문점(인도,태국등)",2025-02-20,27.14,27.14,,,,경상북도 안동시 단원로 102 (평화동),경상북도 안동시 평화동 372-71 ,,128.71476630491148,36.5710343253961,2026-05-07 22:05:29
5070000-101-2025-00024,먹슐랭,한식,2025-02-25,43.12,43.12,,,,"경상북도 안동시 태화3길 1, 1층 (태화동)",경상북도 안동시 태화동 245-7 ,,128.71325969482325,36.562287772359085,2026-05-07 22:05:29
5070000-101-2025-00025,그집국밥,한식,2025-02-26,68.86,68.86,,,,경상북도 안동시 서부시장길 31 (태화동),경상북도 안동시 태화동 60-8 ,,128.71538512176585,36.56517499668162,2026-05-07 22:05:29
5070000-101-2025-00026,술놈,감성주점,2025-02-27,99.4,99.4,,,,경상북도 안동시 복주2길 64 (옥동),경상북도 안동시 옥동 773-16 ,,128.7006858595997,36.56326529898425,2026-05-07 22:05:29
5070000-101-2025-00027,파티그리닝,출장조리,2025-03-04,129.58,129.58,,,,"경상북도 안동시 광명로 17-19, 지하1층 (옥동)",경상북도 안동시 옥동 1300-21 ,,128.68739790117596,36.55847407868444,2026-05-07 22:05:29
5070000-101-2025-00029,옥이네 그럴만두하지,중국식,2025-03-06,26.4,26.4,,,,"경상북도 안동시 퇴계로 74, 104호 (남문동)",경상북도 안동시 남문동 179-3 ,,128.72693915728362,36.5654591642716,2026-05-07 22:05:29
5070000-101-2025-00031,신도청니하오,중국식,2025-03-07,215.1,215.1,,,,"경상북도 안동시 풍산읍 산업단지8길 21, 1동",경상북도 안동시 풍산읍 매곡리 1100-4 ,548410977.0,128.5453825462502,36.599566093402,2026-05-07 22:05:29
5070000-101-2025-00033,밥소당,한식,2025-03-19,22.0,22.0,,,,"경상북도 안동시 합전길 55, 부성종합상가 마동 1층 136호 (송현동)",경상북도 안동시 송현동 265-3 부성종합상가 ,,128.70029897801996,36.56925783396911,2026-05-07 22:05:29
5070000-101-2025-00034,맥시칸치킨 예끼마을점,호프/통닭,2025-03-20,48.1,48.1,,,,경상북도 안동시 도산면 선성중앙1길 1,경상북도 안동시 도산면 서부리 174-99 ,,128.81200759138562,36.698280018233156,2026-05-07 22:05:29
5070000-101-2025-00036,레체망치돈까스,경양식,2025-03-26,123.94,123.94,,,,경상북도 안동시 풍천면 풍요6길 3-3,경상북도 안동시 풍천면 갈전리 1345 ,,128.4973407956104,36.57624989034475,2026-05-07 22:05:29
5070000-101-2025-00037,털보삼촌 한우곱창,한식,2025-03-27,28.78,28.78,,,,"경상북도 안동시 풍천면 수호로 63, 106호",경상북도 안동시 풍천면 갈전리 1337 ,,128.50118841355925,36.575811671386276,2026-05-07 22:05:29
5070000-101-2025-00038,정성갈비,식육(숯불구이),2025-03-31,95.23,95.23,,,,"경상북도 안동시 송현길 100, 2층 (송현동)",경상북도 안동시 송현동 517-16 ,,128.69153278419438,36.57483955130069,2026-05-07 22:05:30
5070000-101-2025-00040,호식이두마리치킨 풍산점,기타,2025-04-03,45.86,45.86,,,,경상북도 안동시 풍산읍 장터3길 13,경상북도 안동시 풍산읍 하리리 254-14 ,,128.57447111691332,36.577562275282176,2026-05-07 22:05:30
5070000-101-2025-00039,정다방,기타,2025-04-03,35.28,35.28,,,,경상북도 안동시 풍천면 섬마길 7-8,경상북도 안동시 풍천면 구담리 494-10 ,,128.4643988760893,36.54218140297843,2026-05-07 22:05:30
5070000-101-2025-00042,소문난 돼지,식육(숯불구이),2025-04-07,89.95,89.95,,,,"경상북도 안동시 말구리길 32, 1층 (태화동)",경상북도 안동시 태화동 901 ,,128.70546434606229,36.56524243031017,2026-05-07 22:05:30
5070000-101-2025-00044,탄광촌,한식,2025-04-09,110.45,110.45,,,,경상북도 안동시 복주6길 20 (옥동),경상북도 안동시 옥동 977-1 ,,128.69685327238994,36.56624546688084,2026-05-07 22:05:30
5070000-101-2025-00043,모이세,한식,2025-04-09,10.51,10.51,,,,"경상북도 안동시 중앙시장2길 31, 4호 (옥야동)",경상북도 안동시 옥야동 303-17 ,,128.7235843999911,36.56401202160069,2026-05-07 22:05:30
5070000-101-2025-00045,카페먼지,기타,2025-04-11,96.86,96.86,,,,"경상북도 안동시 송천2길 72-13, 2층 (송천동)",경상북도 안동시 송천동 885-7 ,,128.79327043069338,36.5434299897429,2026-05-07 22:05:30
5070000-101-2025-00046,해피라쿤,한식,2025-04-14,44.1,44.1,,,,"경상북도 안동시 강남5길 48, 1층 (정하동)",경상북도 안동시 정하동 256-11 ,,128.73354323445434,36.550749978640155,2026-06-23 03:03:03
5070000-101-2025-00047,호식이두마리치킨 옹천점,호프/통닭,2025-04-16,28.36,28.36,,,,경상북도 안동시 북후면 북평로 851,경상북도 안동시 북후면 옹천리 553-27 ,,128.70119171975836,36.682947801276676,2026-05-07 22:05:30
5070000-101-2025-00050,평화식당,한식,2025-04-25,33.48,33.48,,,,경상북도 안동시 중앙시장1길 54 (옥야동),경상북도 안동시 옥야동 303-7 ,,128.72388451172725,36.56417313290711,2026-05-07 22:05:30
5070000-101-2025-00051,약선가원 별관,한식,2025-04-28,148.08,148.08,,,,"경상북도 안동시 풍천면 풍요6길 4, 1층",경상북도 안동시 풍천면 갈전리 1397 ,,128.4974385045081,36.5757602504537,2026-05-07 22:05:30
5070000-101-2025-00055,길안식당,한식,2025-04-30,26.12,26.12,,,,"경상북도 안동시 중앙시장2길 46, 1층 5호 (옥야동)",경상북도 안동시 옥야동 307-12 ,,128.7240048200739,36.5638538851681,2026-05-07 22:05:30
5070000-101-2025-00056,자담치킨 안동중앙점,호프/통닭,2025-05-07,43.13,43.13,,,,"경상북도 안동시 배움길 52, 1층 102호 (당북동)",경상북도 안동시 당북동 333-33 ,,128.71909422078775,36.5612529532477,2026-05-07 22:05:30
5070000-101-2025-00057,통뼈감자탕(용상점),한식,2025-05-08,99.07,99.07,,,,"경상북도 안동시 성곡1길 11, 1층 (용상동)",경상북도 안동시 용상동 1543-26 ,,128.7525774421495,36.559344367952505,2026-05-07 22:05:30
5070000-101-2025-00058,헬로팬 경북도청점,기타,2025-05-13,34.78,34.78,,,,"경상북도 안동시 풍천면 천년숲서로 29, 1층 114호",경상북도 안동시 풍천면 갈전리 1647 ,,128.503009162722,36.571775791540304,2026-05-07 22:05:30
5070000-101-2025-00059,스쿠우더피,기타,2025-05-14,49.98,49.98,,,,"경상북도 안동시 밤적골길 27, 1층 (율세동)",경상북도 안동시 율세동 395-3 ,,128.7344037405661,36.56885553730939,2026-05-07 22:05:30
5070000-101-2025-00060,한울포차,한식,2025-05-16,17.55,17.55,,,,"경상북도 안동시 대안로 182, 1층 (운흥동)",경상북도 안동시 운흥동 182-10 ,,128.73263656444976,36.56381167299658,2026-05-07 22:05:30
5070000-101-2025-00064,황태곰탕,한식,2025-05-22,25.2,25.2,,,,"경상북도 안동시 서동문로 106-1, 1층 (광석동)",경상북도 안동시 광석동 205-7 ,,128.7236160722657,36.56668363702447,2026-05-07 22:05:30
5070000-101-2025-00061,시월호두,기타,2025-05-22,24.06,24.06,,,,"경상북도 안동시 도산면 선성중앙길 29, A동 1층",경상북도 안동시 도산면 서부리 174-101 ,,128.81173191518337,36.69833132039439,2026-05-07 22:05:30
5070000-101-2025-00063,순(旬),기타,2025-05-22,34.4,34.4,,,,"경상북도 안동시 서동문로 29, 1층 (평화동)",경상북도 안동시 평화동 71-153 ,,128.71500711797495,36.56657561381446,2026-05-07 22:05:30
5070000-101-2025-00065,밀리리터커피로스터리(MILLILITER COFFEE ROASTERY),기타,2025-05-23,23.76,23.76,,,,"경상북도 안동시 광명로 135, 1층 103호 (옥동)",경상북도 안동시 옥동 784-2 ,,128.6990771865534,36.560459074301285,2026-05-07 22:05:30
5070000-101-2025-00066,모두랑분식,분식,2025-05-28,1.8,1.8,,,,"경상북도 안동시 용상시장1길 10, 용상공설시장 야외주차장 (용상동)",경상북도 안동시 용상동 1237-12 ,,128.75033114635048,36.55908588122194,2026-05-07 22:05:30
5070000-101-2025-00067,용상닭갈비,한식,2025-05-28,1.8,1.8,,,,"경상북도 안동시 용상시장1길 10, 용상공설시장 야외주차장 (용상동)",경상북도 안동시 용상동 1237-12 ,,128.75033114635048,36.55908588122194,2026-05-07 22:05:30
5070000-101-2025-00068,낙지세상,한식,2025-05-28,1.8,1.8,,,,"경상북도 안동시 용상시장1길 10, 용상공설시장 야외주차장 (용상동)",경상북도 안동시 용상동 1237-12 ,,128.75033114635048,36.55908588122194,2026-05-07 22:05:30
5070000-101-2025-00069,사교모임,기타,2025-05-30,94.48,94.48,,,,"경상북도 안동시 전거리2길 1, 1층 (용상동)",경상북도 안동시 용상동 1616 ,,128.74432973088713,36.56072091024743,2026-05-07 22:05:30
5070000-101-2025-00071,용상시장횟집,횟집,2025-06-04,1.8,1.8,,,,"경상북도 안동시 용상시장1길 10, 용상공설시장 야외주차장 (용상동)",경상북도 안동시 용상동 1237-12 ,,128.75033114635048,36.55908588122194,2026-05-07 22:05:30
5070000-101-2025-00070,안동그리닝샐러드&수제도시락,기타,2025-06-04,1.8,1.8,,,,"경상북도 안동시 용상시장1길 10, 용상공설시장 야외주차장 (용상동)",경상북도 안동시 용상동 1237-12 ,,128.75033114635048,36.55908588122194,2026-05-07 22:05:30
5070000-101-2025-00072,송천식품,한식,2025-06-04,1.8,1.8,,,,"경상북도 안동시 용상시장1길 10, 용상공설시장 야외주차장 (용상동)",경상북도 안동시 용상동 1237-12 ,,128.75033114635048,36.55908588122194,2026-05-07 22:05:30
5070000-101-2025-00073,용상시장떡집,분식,2025-06-04,1.8,1.8,,,,"경상북도 안동시 용상시장1길 10, 용상공설시장 야외주차장 (용상동)",경상북도 안동시 용상동 1237-12 ,,128.75033114635048,36.55908588122194,2026-05-07 22:05:30
5070000-101-2025-00076,"카페, 안녕",기타,2025-06-05,1.8,1.8,,,,"경상북도 안동시 용상시장1길 10, 용상공설시장 야외주차장 (용상동)",경상북도 안동시 용상동 1237-12 ,,128.75033114635048,36.55908588122194,2026-05-07 22:05:30
5070000-101-2025-00080,충효회관 식당,한식,2025-06-10,159.19,159.19,,,,,경상북도 안동시 송현동 241-1 ,,,,2026-05-07 22:05:30
5070000-101-2025-00078,공간의 완성,한식,2025-06-10,37.24,37.24,,,,"경상북도 안동시 음식의길 36, 2층 (동부동)",경상북도 안동시 동부동 110-3 ,,128.73211156889667,36.564789888914206,2026-05-07 22:05:30
5070000-101-2025-00084,곤지암할매소머리국밥,한식,2025-06-12,31.8,31.8,,,,경상북도 안동시 경동로 515-1 (태화동),경상북도 안동시 태화동 63-1 ,,128.71432985677825,36.56432040886302,2026-05-07 22:05:31
5070000-101-2025-00087,정식당,뷔페식,2025-06-13,122.13,122.13,,,,"경상북도 안동시 풍산읍 산업단지4길 15, 1층",경상북도 안동시 풍산읍 매곡리 1120-3 ,,128.5467534286452,36.5981150212011,2026-05-07 22:05:31
5070000-101-2025-00088,아지트,기타,2025-06-13,20.08,20.08,,,,경상북도 안동시 풍산읍 어란안길 9,경상북도 안동시 풍산읍 안교리 120 ,,128.5725316598849,36.580230786043465,2026-05-07 22:05:31
5070000-101-2025-00091,르쁘띠(LEPETIT) 미라클디저트 주식회사,기타,2025-06-16,12.08,12.08,,,,"경상북도 안동시 감나무길 32, 서편 A구역 1층 (태화동)",경상북도 안동시 태화동 666-72 ,,128.7096283843741,36.5689800832512,2026-06-10 03:03:03
5070000-101-2025-00092,풀하우스,한식,2025-06-18,98.48,98.48,,,,"경상북도 안동시 풍산읍 장터1길 2, 2층",경상북도 안동시 풍산읍 안교리 590 ,,128.57166211226527,36.579583101546845,2026-05-07 22:05:31
5070000-101-2025-00093,꾸석지 돌판한우구이 안동용상점,식육(숯불구이),2025-06-19,198.21,198.21,,,,"경상북도 안동시 전거리2길 42, 1층 (용상동)",경상북도 안동시 용상동 1598-5 ,,128.7458568108429,36.559350800540734,2026-05-07 22:05:31
5070000-101-2025-00094,용호야밥묵자,한식,2025-06-24,138.18,138.18,,,,경상북도 안동시 와룡면 퇴계로 819,경상북도 안동시 와룡면 태리 54-3 ,,128.766418501246,36.6159895461932,2026-05-07 22:05:31
5070000-101-2025-00095,행운식당,한식,2025-06-26,33.8,33.8,,,,"경상북도 안동시 중앙시장2길 26-2, 1층 (옥야동)",경상북도 안동시 옥야동 305-11 ,,128.72319060718831,36.56362760673698,2026-05-07 22:05:31
5070000-101-2025-00096,토핑몬스터피자 안동점,경양식,2025-06-27,58.0,58.0,,,,"경상북도 안동시 제비원로 208, 1층 (금곡동)",경상북도 안동시 금곡동 136-19 ,,128.71929070333556,36.57036564086906,2026-05-07 22:05:31
5070000-101-2025-00097,골프존파크 안동서구경안점,한식,2025-06-30,21.98,21.98,,,,"경상북도 안동시 단원로 162, 2층 (금곡동)",경상북도 안동시 금곡동 7-3 금명오피스텔 ,,128.72132796802276,36.56984453684394,2026-05-07 22:05:31
5070000-101-2025-00098,송현자매식당,한식,2025-07-01,139.0,139.0,,,,"경상북도 안동시 합전길 56, 주C동 (송현동)",경상북도 안동시 송현동 271-32 ,,128.70121304072725,36.569132230302536,2026-05-07 22:05:31
5070000-101-2025-00099,사과나무,한식,2025-07-04,16.05,16.05,,,,"경상북도 안동시 전거리7길 56, 1층 (용상동)",경상북도 안동시 용상동 1600-4 ,,128.74615442561972,36.55891880314213,2026-05-07 22:05:31
5070000-101-2025-00100,스시 백일홍,일식,2025-07-10,134.54,134.54,,,,경상북도 안동시 풍천면 풍요6길 5,경상북도 안동시 풍천면 갈전리 1350 ,,128.49760340469436,36.57605040378647,2026-05-07 22:05:31
5070000-101-2025-00102,해초올린국수,한식,2025-07-11,30.16,30.16,,,,"경상북도 안동시 중앙시장길 13, 105호 (안흥동)",경상북도 안동시 안흥동 283-20 ,,128.7243458740876,36.5640043967496,2026-05-07 22:05:31
5070000-101-2025-00101,놀부순대국밥,한식,2025-07-11,52.2,52.2,,,,경상북도 안동시 단원로 110-1 (평화동),경상북도 안동시 평화동 373-9 ,,128.715700725897,36.570823771778876,2026-05-07 22:05:31
5070000-101-2025-00104,용상한바,한식,2025-07-15,191.52,191.52,,,,,경상북도 안동시 용상동 515 ,,128.76724998481174,36.55011285474472,2026-05-07 22:05:31
5070000-101-2025-00103,연화,한식,2025-07-15,94.37,94.37,,,,"경상북도 안동시 전거리2길 23, 1층 (용상동)",경상북도 안동시 용상동 1612-22 ,,128.74518952250352,36.560129546989664,2026-05-07 22:05:31
5070000-101-2025-00105,홍익돈까스 안동점,경양식,2025-07-16,143.23,143.23,,,,"경상북도 안동시 경북대로 165, 1층 (수상동)",경상북도 안동시 수상동 590-5 ,,128.7016471891185,36.54683270828489,2026-05-07 22:05:31
5070000-101-2025-00106,병천청년순대 안동점,한식,2025-07-18,74.95,74.95,,,,"경상북도 안동시 풍산읍 산업단지4길 5, 1층",경상북도 안동시 풍산읍 매곡리 1107-3 ,,128.54572792021082,36.59791242692673,2026-05-07 22:05:31
5070000-101-2025-00117,사부작당,기타,2025-07-22,100.26,100.26,,,,"경상북도 안동시 충효로 4365, 1층 (정상동)",경상북도 안동시 정상동 587-3 ,,128.74076726841133,36.54425084355532,2026-05-07 22:05:31
5070000-101-2025-00118,쿤스트(Koonst),기타,2025-07-23,143.26,143.26,,,,"경상북도 안동시 전거리4길 7-4, 1층 (용상동)",경상북도 안동시 용상동 1588-37 ,,128.74271332552155,36.55899193900362,2026-05-07 22:05:31
5070000-101-2025-00119,bhc 안동송현점,호프/통닭,2025-07-24,120.26,120.26,,,,"경상북도 안동시 송하1길 110-26, 1층 (송현동)",경상북도 안동시 송현동 533-9 ,,128.69272145850596,36.56746854733561,2026-05-07 22:05:31
5070000-101-2025-00121,제이제이(JJ)포차,호프/통닭,2025-07-29,37.41,37.41,,,,"경상북도 안동시 송현길 84-29, 201동 1층 102호 (송현동, 청구송현하이츠1차)",경상북도 안동시 송현동 516-2 청구송현하이츠1차 ,,128.6900935687269,36.57365782854641,2026-05-07 22:05:31
5070000-101-2025-00131,쪼랏닭,호프/통닭,2025-08-07,121.85,121.85,,,,"경상북도 안동시 서부시장1길 5, 1층 (태화동)",경상북도 안동시 태화동 201-8 ,,128.71270552072252,36.56568520691432,2026-05-07 22:05:31
5070000-101-2025-00132,88팔팔,한식,2025-08-11,53.4,53.4,,,,"경상북도 안동시 일직면 논들길 23, 1층",경상북도 안동시 일직면 운산리 63-9 ,,128.65920855841125,36.47366435057647,2026-05-07 22:05:31
5070000-101-2025-00133,공옥철,중국식,2025-08-12,19.32,19.32,,,,"경상북도 안동시 합전길 39, 부성종합상가 가동 1층 102호 (송현동)",경상북도 안동시 송현동 265-3 부성종합상가 ,,128.70029897801996,36.56925783396911,2026-05-07 22:05:31
5070000-101-2025-00134,두루치기,한식,2025-08-14,43.0,43.0,,,,"경상북도 안동시 퇴계로 92, 일부 1층 (서부동)",경상북도 안동시 서부동 167 ,,128.7283437754524,36.56633358761274,2026-05-07 22:05:31
5070000-101-2025-00135,문산,한식,2025-08-18,149.33,149.33,,,,경상북도 안동시 서후면 봉정사길 81,경상북도 안동시 서후면 태장리 656 ,,128.67202476743512,36.63955990143945,2026-05-07 22:05:31
5070000-101-2025-00137,맛본고양이,한식,2025-08-22,111.25,111.25,,,,"경상북도 안동시 중앙시장2길 13, 1층 (옥야동)",경상북도 안동시 옥야동 300-31 ,548583201.0,128.72258658657051,36.56406328266321,2026-05-07 22:05:31
5070000-101-2025-00138,뼈구이마을 안동점,한식,2025-08-28,27.16,27.16,,,,"경상북도 안동시 중앙로 16, 103호 (서부동)",경상북도 안동시 서부동 165 ,,128.7284178205005,36.56600539357744,2026-05-07 22:05:31
5070000-101-2025-00139,ALWAYS(올웨이즈),기타,2025-09-01,92.0,92.0,,,,"경상북도 안동시 복주1길 60, 2층 (옥동)",경상북도 안동시 옥동 786-14 ,,128.70051168664537,36.562272351412254,2026-05-07 22:05:31
5070000-101-2025-00140,오월에 쭈꾸미,한식,2025-09-05,110.04,110.04,,,,"경상북도 안동시 풍천면 풍요6길 32, 1층",경상북도 안동시 풍천면 갈전리 1422 ,,128.50052683393665,36.5755259175373,2026-05-07 22:05:31
5070000-101-2025-00141,패밀리뷔페 토마토,뷔페식,2025-09-08,371.41,371.41,,,,"경상북도 안동시 축제장길 66, 안동문화예술의전당 지하1층 (안흥동)",경상북도 안동시 안흥동 373-4 안동문화예술의전당 ,,128.7257651173219,36.55948005126265,2026-05-07 22:05:31
5070000-101-2025-00143,고고창고(GoGo창고),기타,2025-09-09,70.0,70.0,,,,경상북도 안동시 임하면 금소2길 6,경상북도 안동시 임하면 금소리 575-29 ,,128.8524233996477,36.504744960868884,2026-05-07 22:05:31
5070000-101-2025-00144,족발공장,한식,2025-09-10,13.4,13.4,,,,"경상북도 안동시 중앙시장2길 39, 102호 (옥야동)",경상북도 안동시 옥야동 303-14 ,,128.724142064734,36.563999151281784,2026-05-07 22:05:31
5070000-101-2025-00148,돌탄순댓국,한식,2025-09-16,102.98,102.98,,,,경상북도 안동시 강남6길 42 (정하동),경상북도 안동시 정하동 291-2 ,,128.73489032019768,36.55012602851444,2026-05-07 22:05:31
5070000-101-2025-00174,교커피,기타,2025-09-17,12.92,12.92,,,,"경상북도 안동시 대안로 168-1, 1층 (남부동)",경상북도 안동시 남부동 169-5 ,548577131.0,128.73114969493116,36.56404430211377,2026-05-07 22:05:31
5070000-101-2025-00163,시민가든,한식,2025-09-17,576.05,576.05,,,,경상북도 안동시 옥명1길 21 (옥동),경상북도 안동시 옥동 726-3 ,,128.70177298554802,36.565458325900785,2026-05-07 22:05:31
5070000-101-2025-00164,하노이퍼(HANOI Pho),"외국음식전문점(인도,태국등)",2025-09-17,147.52,147.52,,,,"경상북도 안동시 복주길 42, 101호 (옥동)",경상북도 안동시 옥동 764-15 ,,128.6994803562578,36.563733081551405,2026-05-07 22:05:31
5070000-101-2025-00190,오리덕애,한식,2025-09-18,131.85,131.85,,,,경상북도 안동시 옥동1길 58 (옥동),경상북도 안동시 옥동 797-7 ,,128.7017035229077,36.55909933530627,2026-05-07 22:05:31
5070000-101-2025-00192,꼬꼬,한식,2025-09-19,23.4,23.4,,,,"경상북도 안동시 경동로 975, 안동농협 길주지점 1층 105호 (용상동)",경상북도 안동시 용상동 1631 안동농협 길주지점 ,,128.7607568572008,36.55352936601327,2026-05-07 22:05:31
5070000-101-2025-00205,해치,일식,2025-09-24,87.05,87.05,,,,"경상북도 안동시 강남1길 128, 1층 (정하동)",경상북도 안동시 정하동 301-2 ,548058181.0,128.73435582096673,36.54892922726259,2026-05-07 22:05:31
5070000-101-2025-00263,bhc 길안점,호프/통닭,2025-10-02,78.73,78.73,,,,"경상북도 안동시 길안면 천지길 46-9, 1층",경상북도 안동시 길안면 천지리 399-9 ,,128.89177580334106,36.45732508490351,2026-05-07 22:05:32
5070000-101-2025-00264,(주)예미정한식뷔페,뷔페식,2025-10-02,714.0,714.0,,,,"경상북도 안동시 육사로 205, 안동시체육관 1층 (운흥동)",경상북도 안동시 운흥동 300-1 안동시체육관 ,,128.72846655644338,36.559890245446084,2026-05-07 22:05:32
5070000-101-2025-00265,아지트,한식,2025-10-14,40.84,40.84,,,,"경상북도 안동시 옥서1길 16, 2층 203호 (옥동)",경상북도 안동시 옥동 926 옥동6주공아파트 ,,128.69649358245312,36.5626544471013,2026-05-07 22:05:32
5070000-101-2025-00267,참좋은닭발구이,한식,2025-10-15,88.12,88.12,,,,"경상북도 안동시 경북대로 8133-6, 제1동 1층 (수상동)",경상북도 안동시 수상동 780-4 ,,,,2026-05-07 22:05:32
5070000-101-2025-00268,명인안동소주하회,한식,2025-10-17,301.32,301.32,,,,경상북도 안동시 풍천면 전서로 129,경상북도 안동시 풍천면 하회리 227 ,,128.53155003670702,36.55399291715235,2026-07-23 21:47:50
5070000-101-2025-00273,뚝딱찬,한식,2025-10-21,102.0,102.0,,,,"경상북도 안동시 당북길 13, 1층 (당북동)",경상북도 안동시 당북동 48-23 ,,128.71859556274558,36.56428514045965,2026-05-07 22:05:32
5070000-101-2025-00272,새벽식당,한식,2025-10-21,29.26,29.26,,,,"경상북도 안동시 경동로 862, A동 59호 (용상동)",경상북도 안동시 용상동 1242 ,,128.750038109251,36.55930933138272,2026-05-07 22:05:32
5070000-101-2025-00274,잇츠이츠,한식,2025-10-22,101.55,101.55,,,,"경상북도 안동시 전거리2길 99, 1층 (용상동)",경상북도 안동시 용상동 1470-26 ,,128.7483515751398,36.558078149220336,2026-05-07 22:05:32
5070000-101-2025-00275,화담,한식,2025-10-23,120.56,120.56,,,,"경상북도 안동시 복주2길 70-2, 1층 (옥동)",경상북도 안동시 옥동 773-7 ,,128.70096623079166,36.56334206432143,2026-05-07 22:05:32
