Q_SGG_CD,Q_SGG_NM,PERIOD,SGG_CD,PTL_SIDO_CD,AREA_NM,SIDO_NM,TOU_NUM,SPPY_TOU_NUM,DTL_TOU_NUM_RATE
47210,경상북도 영주시,2021,4721025000,4721025000,풍기읍,풍기읍,1700237.0,0.0,0.0
47210,경상북도 영주시,2021,4721031000,4721031000,이산면,이산면,181804.0,0.0,0.0
47210,경상북도 영주시,2021,4721032000,4721032000,평은면,평은면,283353.0,0.0,0.0
47210,경상북도 영주시,2021,4721033000,4721033000,문수면,문수면,407512.0,0.0,0.0
47210,경상북도 영주시,2021,4721034000,4721034000,장수면,장수면,364273.0,0.0,0.0
47210,경상북도 영주시,2021,4721035000,4721035000,안정면,안정면,301693.0,0.0,0.0
47210,경상북도 영주시,2021,4721036000,4721036000,봉현면,봉현면,509772.0,0.0,0.0
47210,경상북도 영주시,2021,4721037000,4721037000,순흥면,순흥면,472297.0,0.0,0.0
47210,경상북도 영주시,2021,4721038000,4721038000,단산면,단산면,182388.0,0.0,0.0
47210,경상북도 영주시,2021,4721039000,4721039000,부석면,부석면,542465.0,0.0,0.0
47210,경상북도 영주시,2021,4721051000,4721051000,상망동,상망동,289716.0,0.0,0.0
47210,경상북도 영주시,2021,4721052500,4721052500,하망동,하망동,782537.0,0.0,0.0
47210,경상북도 영주시,2021,4721055000,4721055000,영주1동,영주1동,711056.0,0.0,0.0
47210,경상북도 영주시,2021,4721056000,4721056000,영주2동,영주2동,446607.0,0.0,0.0
47210,경상북도 영주시,2021,4721059000,4721059000,휴천1동,휴천1동,320243.0,0.0,0.0
47210,경상북도 영주시,2021,4721060000,4721060000,휴천2동,휴천2동,800821.0,0.0,0.0
47210,경상북도 영주시,2021,4721061000,4721061000,휴천3동,휴천3동,836294.0,0.0,0.0
47210,경상북도 영주시,2021,4721062000,4721062000,가흥1동,가흥1동,1641720.0,0.0,0.0
47210,경상북도 영주시,2021,4721063000,4721063000,가흥2동,가흥2동,592088.0,0.0,0.0
47210,경상북도 영주시,2022,4721025000,4721025000,풍기읍,풍기읍,1893801.0,0.0,0.0
47210,경상북도 영주시,2022,4721031000,4721031000,이산면,이산면,185440.0,0.0,0.0
47210,경상북도 영주시,2022,4721032000,4721032000,평은면,평은면,279251.0,0.0,0.0
47210,경상북도 영주시,2022,4721033000,4721033000,문수면,문수면,531332.0,0.0,0.0
47210,경상북도 영주시,2022,4721034000,4721034000,장수면,장수면,314097.0,0.0,0.0
47210,경상북도 영주시,2022,4721035000,4721035000,안정면,안정면,364900.0,0.0,0.0
47210,경상북도 영주시,2022,4721036000,4721036000,봉현면,봉현면,690711.0,0.0,0.0
47210,경상북도 영주시,2022,4721037000,4721037000,순흥면,순흥면,565530.0,0.0,0.0
47210,경상북도 영주시,2022,4721038000,4721038000,단산면,단산면,212926.0,0.0,0.0
47210,경상북도 영주시,2022,4721039000,4721039000,부석면,부석면,639268.0,0.0,0.0
47210,경상북도 영주시,2022,4721051000,4721051000,상망동,상망동,329892.0,0.0,0.0
47210,경상북도 영주시,2022,4721052500,4721052500,하망동,하망동,934458.0,0.0,0.0
47210,경상북도 영주시,2022,4721055000,4721055000,영주1동,영주1동,718935.0,0.0,0.0
47210,경상북도 영주시,2022,4721056000,4721056000,영주2동,영주2동,490654.0,0.0,0.0
47210,경상북도 영주시,2022,4721059000,4721059000,휴천1동,휴천1동,338590.0,0.0,0.0
47210,경상북도 영주시,2022,4721060000,4721060000,휴천2동,휴천2동,920598.0,0.0,0.0
47210,경상북도 영주시,2022,4721061000,4721061000,휴천3동,휴천3동,826616.0,0.0,0.0
47210,경상북도 영주시,2022,4721062000,4721062000,가흥1동,가흥1동,1770318.0,0.0,0.0
47210,경상북도 영주시,2022,4721063000,4721063000,가흥2동,가흥2동,717084.0,0.0,0.0
47210,경상북도 영주시,2023,4721025000,4721025000,풍기읍,풍기읍,1657302.0,0.0,0.0
47210,경상북도 영주시,2023,4721031000,4721031000,이산면,이산면,199815.0,0.0,0.0
47210,경상북도 영주시,2023,4721032000,4721032000,평은면,평은면,284868.0,0.0,0.0
47210,경상북도 영주시,2023,4721033000,4721033000,문수면,문수면,449550.0,0.0,0.0
47210,경상북도 영주시,2023,4721034000,4721034000,장수면,장수면,308424.0,0.0,0.0
47210,경상북도 영주시,2023,4721035000,4721035000,안정면,안정면,391195.0,0.0,0.0
47210,경상북도 영주시,2023,4721036000,4721036000,봉현면,봉현면,602522.0,0.0,0.0
47210,경상북도 영주시,2023,4721037000,4721037000,순흥면,순흥면,576936.0,0.0,0.0
47210,경상북도 영주시,2023,4721038000,4721038000,단산면,단산면,223584.0,0.0,0.0
47210,경상북도 영주시,2023,4721039000,4721039000,부석면,부석면,639314.0,0.0,0.0
47210,경상북도 영주시,2023,4721051000,4721051000,상망동,상망동,324194.0,0.0,0.0
47210,경상북도 영주시,2023,4721052500,4721052500,하망동,하망동,944738.0,0.0,0.0
47210,경상북도 영주시,2023,4721055000,4721055000,영주1동,영주1동,727860.0,0.0,0.0
47210,경상북도 영주시,2023,4721056000,4721056000,영주2동,영주2동,576457.0,0.0,0.0
47210,경상북도 영주시,2023,4721059000,4721059000,휴천1동,휴천1동,337848.0,0.0,0.0
47210,경상북도 영주시,2023,4721060000,4721060000,휴천2동,휴천2동,1026361.0,0.0,0.0
47210,경상북도 영주시,2023,4721061000,4721061000,휴천3동,휴천3동,830764.0,0.0,0.0
47210,경상북도 영주시,2023,4721062000,4721062000,가흥1동,가흥1동,1788479.0,0.0,0.0
47210,경상북도 영주시,2023,4721063000,4721063000,가흥2동,가흥2동,787042.0,0.0,0.0
47210,경상북도 영주시,2024,4721025000,4721025000,풍기읍,풍기읍,1692880.0,0.0,0.0
47210,경상북도 영주시,2024,4721031000,4721031000,이산면,이산면,202615.0,0.0,0.0
47210,경상북도 영주시,2024,4721032000,4721032000,평은면,평은면,292439.0,0.0,0.0
47210,경상북도 영주시,2024,4721033000,4721033000,문수면,문수면,434434.0,0.0,0.0
47210,경상북도 영주시,2024,4721034000,4721034000,장수면,장수면,319564.0,0.0,0.0
47210,경상북도 영주시,2024,4721035000,4721035000,안정면,안정면,386802.0,0.0,0.0
47210,경상북도 영주시,2024,4721036000,4721036000,봉현면,봉현면,601136.0,0.0,0.0
47210,경상북도 영주시,2024,4721037000,4721037000,순흥면,순흥면,618954.0,0.0,0.0
47210,경상북도 영주시,2024,4721038000,4721038000,단산면,단산면,227552.0,0.0,0.0
47210,경상북도 영주시,2024,4721039000,4721039000,부석면,부석면,676046.0,0.0,0.0
47210,경상북도 영주시,2024,4721051000,4721051000,상망동,상망동,323312.0,0.0,0.0
47210,경상북도 영주시,2024,4721052500,4721052500,하망동,하망동,956210.0,0.0,0.0
47210,경상북도 영주시,2024,4721055000,4721055000,영주1동,영주1동,731650.0,0.0,0.0
47210,경상북도 영주시,2024,4721056000,4721056000,영주2동,영주2동,682476.0,0.0,0.0
47210,경상북도 영주시,2024,4721059000,4721059000,휴천1동,휴천1동,342338.0,0.0,0.0
47210,경상북도 영주시,2024,4721060000,4721060000,휴천2동,휴천2동,1220390.0,0.0,0.0
47210,경상북도 영주시,2024,4721061000,4721061000,휴천3동,휴천3동,751118.0,0.0,0.0
47210,경상북도 영주시,2024,4721062000,4721062000,가흥1동,가흥1동,1897994.0,0.0,0.0
47210,경상북도 영주시,2024,4721063000,4721063000,가흥2동,가흥2동,840224.0,0.0,0.0
47210,경상북도 영주시,2025,4721025000,4721025000,풍기읍,풍기읍,1725738.0,0.0,0.0
47210,경상북도 영주시,2025,4721031000,4721031000,이산면,이산면,205054.0,0.0,0.0
47210,경상북도 영주시,2025,4721032000,4721032000,평은면,평은면,303863.0,0.0,0.0
47210,경상북도 영주시,2025,4721033000,4721033000,문수면,문수면,429688.0,0.0,0.0
47210,경상북도 영주시,2025,4721034000,4721034000,장수면,장수면,324880.0,0.0,0.0
47210,경상북도 영주시,2025,4721035000,4721035000,안정면,안정면,400386.0,0.0,0.0
47210,경상북도 영주시,2025,4721036000,4721036000,봉현면,봉현면,597202.0,0.0,0.0
47210,경상북도 영주시,2025,4721037000,4721037000,순흥면,순흥면,656198.0,0.0,0.0
47210,경상북도 영주시,2025,4721038000,4721038000,단산면,단산면,243926.0,0.0,0.0
47210,경상북도 영주시,2025,4721039000,4721039000,부석면,부석면,689101.0,0.0,0.0
47210,경상북도 영주시,2025,4721051000,4721051000,상망동,상망동,342772.0,0.0,0.0
47210,경상북도 영주시,2025,4721052500,4721052500,하망동,하망동,862600.0,0.0,0.0
47210,경상북도 영주시,2025,4721055000,4721055000,영주1동,영주1동,802823.0,0.0,0.0
47210,경상북도 영주시,2025,4721056000,4721056000,영주2동,영주2동,829188.0,0.0,0.0
47210,경상북도 영주시,2025,4721059000,4721059000,휴천1동,휴천1동,368998.0,0.0,0.0
47210,경상북도 영주시,2025,4721060000,4721060000,휴천2동,휴천2동,1278890.0,0.0,0.0
47210,경상북도 영주시,2025,4721061000,4721061000,휴천3동,휴천3동,722656.0,0.0,0.0
47210,경상북도 영주시,2025,4721062000,4721062000,가흥1동,가흥1동,2210789.0,0.0,0.0
47210,경상북도 영주시,2025,4721063000,4721063000,가흥2동,가흥2동,938116.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721025000,4721025000,풍기읍,풍기읍,1080359.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721031000,4721031000,이산면,이산면,132962.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721032000,4721032000,평은면,평은면,183820.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721033000,4721033000,문수면,문수면,266672.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721034000,4721034000,장수면,장수면,208946.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721035000,4721035000,안정면,안정면,251982.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721036000,4721036000,봉현면,봉현면,376932.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721037000,4721037000,순흥면,순흥면,385189.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721038000,4721038000,단산면,단산면,148866.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721039000,4721039000,부석면,부석면,377335.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721051000,4721051000,상망동,상망동,213784.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721052500,4721052500,하망동,하망동,628880.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721055000,4721055000,영주1동,영주1동,488884.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721056000,4721056000,영주2동,영주2동,451846.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721059000,4721059000,휴천1동,휴천1동,231332.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721060000,4721060000,휴천2동,휴천2동,781872.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721061000,4721061000,휴천3동,휴천3동,522200.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721062000,4721062000,가흥1동,가흥1동,1202033.0,0.0,0.0
47210,경상북도 영주시,2024_1-8,4721063000,4721063000,가흥2동,가흥2동,560970.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721025000,4721025000,풍기읍,풍기읍,1085707.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721031000,4721031000,이산면,이산면,133522.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721032000,4721032000,평은면,평은면,202489.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721033000,4721033000,문수면,문수면,257964.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721034000,4721034000,장수면,장수면,211872.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721035000,4721035000,안정면,안정면,256924.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721036000,4721036000,봉현면,봉현면,359026.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721037000,4721037000,순흥면,순흥면,397828.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721038000,4721038000,단산면,단산면,157048.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721039000,4721039000,부석면,부석면,373916.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721051000,4721051000,상망동,상망동,223916.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721052500,4721052500,하망동,하망동,584528.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721055000,4721055000,영주1동,영주1동,509985.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721056000,4721056000,영주2동,영주2동,527926.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721059000,4721059000,휴천1동,휴천1동,237318.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721060000,4721060000,휴천2동,휴천2동,844102.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721061000,4721061000,휴천3동,휴천3동,460254.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721062000,4721062000,가흥1동,가흥1동,1459213.0,0.0,0.0
47210,경상북도 영주시,2025_1-8,4721063000,4721063000,가흥2동,가흥2동,613014.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721025000,4721025000,풍기읍,풍기읍,1078788.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721031000,4721031000,이산면,이산면,128100.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721032000,4721032000,평은면,평은면,164864.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721033000,4721033000,문수면,문수면,249280.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721034000,4721034000,장수면,장수면,218435.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721035000,4721035000,안정면,안정면,266486.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721036000,4721036000,봉현면,봉현면,411530.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721037000,4721037000,순흥면,순흥면,423024.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721038000,4721038000,단산면,단산면,146314.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721039000,4721039000,부석면,부석면,404817.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721051000,4721051000,상망동,상망동,228980.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721052500,4721052500,하망동,하망동,517766.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721055000,4721055000,영주1동,영주1동,559195.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721056000,4721056000,영주2동,영주2동,544355.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721059000,4721059000,휴천1동,휴천1동,257156.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721060000,4721060000,휴천2동,휴천2동,785662.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721061000,4721061000,휴천3동,휴천3동,465588.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721062000,4721062000,가흥1동,가흥1동,1465541.0,0.0,0.0
47210,경상북도 영주시,2026_1-8,4721063000,4721063000,가흥2동,가흥2동,660776.0,0.0,0.0
