SGG_CD,SGG_NM,BASE_YM,TOU_NUM,PREV_TOU_NUM,TOU_NUM_PER
26530,부산광역시 사상구,202107,1965659.0,2125234.0,-7.5
26530,부산광역시 사상구,202108,1864327.0,2066200.0,-9.8
26530,부산광역시 사상구,202109,2239575.0,2138108.0,4.7
26530,부산광역시 사상구,202110,2222827.0,2213169.0,0.4
26530,부산광역시 사상구,202111,2122016.0,2108521.0,0.6
26530,부산광역시 사상구,202112,1981742.0,1705182.0,16.2
26530,부산광역시 사상구,202201,2035415.0,1698524.0,19.8
26530,부산광역시 사상구,202202,1767156.0,1858854.0,-4.9
26530,부산광역시 사상구,202203,2278773.0,2389819.0,-4.6
26530,부산광역시 사상구,202204,2314987.0,1883117.0,22.9
26530,부산광역시 사상구,202205,2390348.0,2127720.0,12.3
26530,부산광역시 사상구,202206,2170254.0,2008472.0,8.0
26530,부산광역시 사상구,202207,2284090.0,1965659.0,16.2
26530,부산광역시 사상구,202208,2223725.0,1864327.0,19.3
26530,부산광역시 사상구,202209,2545592.0,2239575.0,13.7
26530,부산광역시 사상구,202210,2372874.0,2222827.0,6.8
26530,부산광역시 사상구,202211,2213691.0,2122016.0,4.3
26530,부산광역시 사상구,202212,2262895.0,1981742.0,14.2
26530,부산광역시 사상구,202301,2333197.0,2035415.0,14.6
26530,부산광역시 사상구,202302,2093367.0,1767156.0,18.4
26530,부산광역시 사상구,202303,2686600.0,2278773.0,17.9
26530,부산광역시 사상구,202304,2249239.0,2314987.0,-2.8
26530,부산광역시 사상구,202305,2375274.0,2390348.0,-0.6
26530,부산광역시 사상구,202306,2222722.0,2170254.0,2.4
26530,부산광역시 사상구,202307,2270039.0,2284090.0,-0.6
26530,부산광역시 사상구,202308,2274183.0,2223725.0,2.3
26530,부산광역시 사상구,202309,2652702.0,2545592.0,4.2
26530,부산광역시 사상구,202310,2373339.0,2372874.0,0.0
26530,부산광역시 사상구,202311,2249728.0,2213691.0,1.6
26530,부산광역시 사상구,202312,2282559.0,2262895.0,0.9
26530,부산광역시 사상구,202401,2237491.0,2333197.0,-4.1
26530,부산광역시 사상구,202402,2300113.0,2093367.0,9.9
26530,부산광역시 사상구,202403,2732764.0,2686600.0,1.7
26530,부산광역시 사상구,202404,2314203.0,2249239.0,2.9
26530,부산광역시 사상구,202405,2555071.0,2375274.0,7.6
26530,부산광역시 사상구,202406,2330581.0,2222722.0,4.8
26530,부산광역시 사상구,202407,2339590.0,2270039.0,3.1
26530,부산광역시 사상구,202408,2346801.0,2274183.0,3.2
26530,부산광역시 사상구,202409,2614607.0,2652702.0,-1.4
26530,부산광역시 사상구,202410,2501538.0,2373339.0,5.4
26530,부산광역시 사상구,202411,2322773.0,2249728.0,3.2
26530,부산광역시 사상구,202412,2350092.0,2282559.0,3.0
26530,부산광역시 사상구,202501,2417453.0,2237491.0,8.0
26530,부산광역시 사상구,202502,2152933.0,2300113.0,-6.4
26530,부산광역시 사상구,202503,2675163.0,2732764.0,-2.1
26530,부산광역시 사상구,202504,2372565.0,2314203.0,2.5
26530,부산광역시 사상구,202505,2610365.0,2555071.0,2.2
26530,부산광역시 사상구,202506,2373386.0,2330581.0,1.8
26530,부산광역시 사상구,202507,2503426.0,2339590.0,7.0
26530,부산광역시 사상구,202508,2477084.0,2346801.0,5.6
26530,부산광역시 사상구,202509,2793445.0,2614607.0,6.8
26530,부산광역시 사상구,202510,2731984.0,2501538.0,9.2
26530,부산광역시 사상구,202511,2607685.0,2322773.0,12.3
26530,부산광역시 사상구,202512,2527961.0,2350092.0,7.6
26530,부산광역시 사상구,202601,2354796.0,2417453.0,-2.6
26530,부산광역시 사상구,202602,2357040.0,2152933.0,9.5
26530,부산광역시 사상구,202603,2875302.0,2675163.0,7.5
26530,부산광역시 사상구,202604,2460830.0,2372565.0,3.7
26530,부산광역시 사상구,202605,2633014.0,2610365.0,0.9
26530,부산광역시 사상구,202606,2425248.0,2373386.0,2.2
26530,부산광역시 사상구,202607,2478424.0,2503426.0,-1.0
26530,부산광역시 사상구,202608,2556870.0,2477084.0,3.2
26140,부산광역시 서구,201801,1471900.0,0.0,
26140,부산광역시 서구,201802,1474921.0,0.0,
26140,부산광역시 서구,201803,1738744.0,0.0,
26140,부산광역시 서구,201804,1518562.0,0.0,
26140,부산광역시 서구,201805,1802342.0,0.0,
26140,부산광역시 서구,201806,1652612.0,0.0,
26140,부산광역시 서구,201807,1783768.0,0.0,
26140,부산광역시 서구,201808,1781846.0,0.0,
26140,부산광역시 서구,201809,1756692.0,0.0,
26140,부산광역시 서구,201810,1655090.0,0.0,
26140,부산광역시 서구,201811,1569270.0,0.0,
26140,부산광역시 서구,201812,1553093.0,0.0,
26140,부산광역시 서구,201901,1552652.0,1471900.0,5.5
26140,부산광역시 서구,201902,1575217.0,1474921.0,6.8
26140,부산광역시 서구,201903,1804610.0,1738744.0,3.8
26140,부산광역시 서구,201904,1469916.0,1518562.0,-3.2
26140,부산광역시 서구,201905,1779032.0,1802342.0,-1.3
26140,부산광역시 서구,201906,1595275.0,1652612.0,-3.5
26140,부산광역시 서구,201907,1723375.0,1783768.0,-3.4
26140,부산광역시 서구,201908,1713001.0,1781846.0,-3.9
26140,부산광역시 서구,201909,1696632.0,1756692.0,-3.4
26140,부산광역시 서구,201910,1688652.0,1655090.0,2.0
26140,부산광역시 서구,201911,1627213.0,1569270.0,3.7
26140,부산광역시 서구,201912,1783334.0,1553093.0,14.8
26140,부산광역시 서구,202001,1758462.0,1552652.0,13.2
26140,부산광역시 서구,202002,1350381.0,1575217.0,-14.3
26140,부산광역시 서구,202003,1297823.0,1804610.0,-28.1
26140,부산광역시 서구,202004,1527716.0,1469916.0,3.9
26140,부산광역시 서구,202005,1801475.0,1779032.0,1.3
26140,부산광역시 서구,202006,1800352.0,1595275.0,12.8
26140,부산광역시 서구,202007,1727875.0,1723375.0,0.3
26140,부산광역시 서구,202008,1760149.0,1713001.0,2.8
26140,부산광역시 서구,202009,1557208.0,1696632.0,-8.2
26140,부산광역시 서구,202010,1777690.0,1688652.0,5.3
26140,부산광역시 서구,202011,1672240.0,1627213.0,2.8
26140,부산광역시 서구,202012,1400316.0,1783334.0,-21.5
26140,부산광역시 서구,202101,1377333.0,1758462.0,-21.7
26140,부산광역시 서구,202102,1546588.0,1350381.0,14.5
26140,부산광역시 서구,202103,1739321.0,1297823.0,34.0
26140,부산광역시 서구,202104,1516247.0,1527716.0,-0.8
26140,부산광역시 서구,202105,1764614.0,1801475.0,-2.0
26140,부산광역시 서구,202106,1682236.0,1800352.0,-6.6
26140,부산광역시 서구,202107,1634842.0,1727875.0,-5.4
26140,부산광역시 서구,202108,1566256.0,1760149.0,-11.0
26140,부산광역시 서구,202109,1681020.0,1557208.0,8.0
26140,부산광역시 서구,202110,1773908.0,1777690.0,-0.2
26140,부산광역시 서구,202111,1629446.0,1672240.0,-2.6
26140,부산광역시 서구,202112,1590344.0,1400316.0,13.6
26140,부산광역시 서구,202201,1593426.0,1377333.0,15.7
26140,부산광역시 서구,202202,1424815.0,1546588.0,-7.9
26140,부산광역시 서구,202203,1638924.0,1739321.0,-5.8
26140,부산광역시 서구,202204,1611161.0,1516247.0,6.2
26140,부산광역시 서구,202205,1834675.0,1764614.0,4.0
26140,부산광역시 서구,202206,1727828.0,1682236.0,2.7
26140,부산광역시 서구,202207,1825539.0,1634842.0,11.7
26140,부산광역시 서구,202208,1848611.0,1566256.0,18.0
26140,부산광역시 서구,202209,1765868.0,1681020.0,5.0
26140,부산광역시 서구,202210,1767785.0,1773908.0,-0.3
26140,부산광역시 서구,202211,1628692.0,1629446.0,-0.0
26140,부산광역시 서구,202212,1581098.0,1590344.0,-0.6
26140,부산광역시 서구,202301,1677872.0,1593426.0,5.3
26140,부산광역시 서구,202302,1566421.0,1424815.0,9.9
26140,부산광역시 서구,202303,1880086.0,1638924.0,14.7
26140,부산광역시 서구,202304,1708855.0,1611161.0,6.1
26140,부산광역시 서구,202305,1830176.0,1834675.0,-0.2
26140,부산광역시 서구,202306,1797754.0,1727828.0,4.0
26140,부산광역시 서구,202307,1781801.0,1825539.0,-2.4
26140,부산광역시 서구,202308,1843580.0,1848611.0,-0.3
26140,부산광역시 서구,202309,1939837.0,1765868.0,9.8
26140,부산광역시 서구,202310,1907054.0,1767785.0,7.9
26140,부산광역시 서구,202311,1707459.0,1628692.0,4.8
26140,부산광역시 서구,202312,1710468.0,1581098.0,8.2
26140,부산광역시 서구,202401,1719164.0,1677872.0,2.5
26140,부산광역시 서구,202402,1735699.0,1566421.0,10.8
26140,부산광역시 서구,202403,1923728.0,1880086.0,2.3
26140,부산광역시 서구,202404,1745337.0,1708855.0,2.1
26140,부산광역시 서구,202405,1948262.0,1830176.0,6.4
26140,부산광역시 서구,202406,1824001.0,1797754.0,1.5
26140,부산광역시 서구,202407,1878358.0,1781801.0,5.4
26140,부산광역시 서구,202408,1921953.0,1843580.0,4.2
26140,부산광역시 서구,202409,1948813.0,1939837.0,0.5
26140,부산광역시 서구,202410,1913989.0,1907054.0,0.4
26140,부산광역시 서구,202411,1774413.0,1707459.0,3.9
26140,부산광역시 서구,202412,1813603.0,1710468.0,6.0
26140,부산광역시 서구,202501,1809038.0,1719164.0,5.2
26140,부산광역시 서구,202502,1589839.0,1735699.0,-8.4
26140,부산광역시 서구,202503,1956102.0,1923728.0,1.7
26140,부산광역시 서구,202504,1823157.0,1745337.0,4.4
26140,부산광역시 서구,202505,2054975.0,1948262.0,5.5
26140,부산광역시 서구,202506,1917631.0,1824001.0,5.1
26140,부산광역시 서구,202507,2051792.0,1878358.0,9.2
26140,부산광역시 서구,202508,2046430.0,1921953.0,6.5
26140,부산광역시 서구,202509,2076949.0,1948813.0,6.6
26140,부산광역시 서구,202510,2171843.0,1913989.0,13.5
26140,부산광역시 서구,202511,2014969.0,1774413.0,13.6
26140,부산광역시 서구,202512,1943414.0,1813603.0,7.2
26140,부산광역시 서구,202601,1837145.0,1809038.0,1.6
26140,부산광역시 서구,202602,1893455.0,1589839.0,19.1
26140,부산광역시 서구,202603,2137130.0,1956102.0,9.2
26140,부산광역시 서구,202604,1964165.0,1823157.0,7.7
26140,부산광역시 서구,202605,2173721.0,2054975.0,5.8
26140,부산광역시 서구,202606,2030337.0,1917631.0,5.9
26140,부산광역시 서구,202607,2187565.0,2051792.0,6.6
26140,부산광역시 서구,202608,2214021.0,2046430.0,8.2
26200,부산광역시 영도구,201801,1125089.0,0.0,
26200,부산광역시 영도구,201802,1181845.0,0.0,
26200,부산광역시 영도구,201803,1320284.0,0.0,
26200,부산광역시 영도구,201804,1071931.0,0.0,
26200,부산광역시 영도구,201805,1244484.0,0.0,
26200,부산광역시 영도구,201806,1151916.0,0.0,
26200,부산광역시 영도구,201807,1287478.0,0.0,
26200,부산광역시 영도구,201808,1372175.0,0.0,
26200,부산광역시 영도구,201809,1454386.0,0.0,
26200,부산광역시 영도구,201810,1167670.0,0.0,
26200,부산광역시 영도구,201811,1119657.0,0.0,
26200,부산광역시 영도구,201812,1228010.0,0.0,
26200,부산광역시 영도구,201901,1147289.0,1125089.0,2.0
26200,부산광역시 영도구,201902,1284279.0,1181845.0,8.7
26200,부산광역시 영도구,201903,1493215.0,1320284.0,13.1
26200,부산광역시 영도구,201904,1083915.0,1071931.0,1.1
26200,부산광역시 영도구,201905,1322832.0,1244484.0,6.3
26200,부산광역시 영도구,201906,1319766.0,1151916.0,14.6
26200,부산광역시 영도구,201907,1448223.0,1287478.0,12.5
26200,부산광역시 영도구,201908,1432298.0,1372175.0,4.4
26200,부산광역시 영도구,201909,1463483.0,1454386.0,0.6
26200,부산광역시 영도구,201910,1324935.0,1167670.0,13.5
26200,부산광역시 영도구,201911,1293862.0,1119657.0,15.6
26200,부산광역시 영도구,201912,1397196.0,1228010.0,13.8
26200,부산광역시 영도구,202001,1429375.0,1147289.0,24.6
26200,부산광역시 영도구,202002,1034217.0,1284279.0,-19.5
26200,부산광역시 영도구,202003,941733.0,1493215.0,-36.9
26200,부산광역시 영도구,202004,1159341.0,1083915.0,7.0
26200,부산광역시 영도구,202005,1308030.0,1322832.0,-1.1
26200,부산광역시 영도구,202006,1286234.0,1319766.0,-2.5
26200,부산광역시 영도구,202007,1303239.0,1448223.0,-10.0
26200,부산광역시 영도구,202008,1358615.0,1432298.0,-5.1
26200,부산광역시 영도구,202009,1191408.0,1463483.0,-18.6
26200,부산광역시 영도구,202010,1360213.0,1324935.0,2.7
26200,부산광역시 영도구,202011,1248356.0,1293862.0,-3.5
26200,부산광역시 영도구,202012,1040579.0,1397196.0,-25.5
26200,부산광역시 영도구,202101,1011398.0,1429375.0,-29.2
26200,부산광역시 영도구,202102,1173667.0,1034217.0,13.5
26200,부산광역시 영도구,202103,1259145.0,941733.0,33.7
26200,부산광역시 영도구,202104,1131000.0,1159341.0,-2.4
26200,부산광역시 영도구,202105,1603837.0,1308030.0,22.6
26200,부산광역시 영도구,202106,1507837.0,1286234.0,17.2
26200,부산광역시 영도구,202107,1439686.0,1303239.0,10.5
26200,부산광역시 영도구,202108,1410470.0,1358615.0,3.8
26200,부산광역시 영도구,202109,1488454.0,1191408.0,24.9
26200,부산광역시 영도구,202110,1576052.0,1360213.0,15.9
26200,부산광역시 영도구,202111,1473702.0,1248356.0,18.0
26200,부산광역시 영도구,202112,1411001.0,1040579.0,35.6
26200,부산광역시 영도구,202201,1477864.0,1011398.0,46.1
26200,부산광역시 영도구,202202,1284423.0,1173667.0,9.4
26200,부산광역시 영도구,202203,1441642.0,1259145.0,14.5
26200,부산광역시 영도구,202204,1479958.0,1131000.0,30.8
26200,부산광역시 영도구,202205,1753875.0,1603837.0,9.4
26200,부산광역시 영도구,202206,1587432.0,1507837.0,5.3
26200,부산광역시 영도구,202207,1702178.0,1439686.0,18.2
26200,부산광역시 영도구,202208,1725913.0,1410470.0,22.4
26200,부산광역시 영도구,202209,1642138.0,1488454.0,10.3
26200,부산광역시 영도구,202210,1686347.0,1576052.0,7.0
26200,부산광역시 영도구,202211,1470994.0,1473702.0,-0.2
26200,부산광역시 영도구,202212,1524934.0,1411001.0,8.1
26200,부산광역시 영도구,202301,1629324.0,1477864.0,10.2
26200,부산광역시 영도구,202302,1464399.0,1284423.0,14.0
26200,부산광역시 영도구,202303,1742194.0,1441642.0,20.8
26200,부산광역시 영도구,202304,1615124.0,1479958.0,9.1
26200,부산광역시 영도구,202305,1794536.0,1753875.0,2.3
26200,부산광역시 영도구,202306,1721887.0,1587432.0,8.5
26200,부산광역시 영도구,202307,1726800.0,1702178.0,1.4
26200,부산광역시 영도구,202308,1817384.0,1725913.0,5.3
26200,부산광역시 영도구,202309,1885263.0,1642138.0,14.8
26200,부산광역시 영도구,202310,1830749.0,1686347.0,8.6
26200,부산광역시 영도구,202311,1543428.0,1470994.0,4.9
26200,부산광역시 영도구,202312,1679082.0,1524934.0,10.1
26200,부산광역시 영도구,202401,1601781.0,1629324.0,-1.7
26200,부산광역시 영도구,202402,1599448.0,1464399.0,9.2
26200,부산광역시 영도구,202403,1818023.0,1742194.0,4.4
26200,부산광역시 영도구,202404,1566978.0,1615124.0,-3.0
26200,부산광역시 영도구,202405,1815624.0,1794536.0,1.2
26200,부산광역시 영도구,202406,1688366.0,1721887.0,-1.9
26200,부산광역시 영도구,202407,1668710.0,1726800.0,-3.4
26200,부산광역시 영도구,202408,1805267.0,1817384.0,-0.7
26200,부산광역시 영도구,202409,1797886.0,1885263.0,-4.6
26200,부산광역시 영도구,202410,1688369.0,1830749.0,-7.8
26200,부산광역시 영도구,202411,1587715.0,1543428.0,2.9
26200,부산광역시 영도구,202412,1688436.0,1679082.0,0.6
26200,부산광역시 영도구,202501,1709162.0,1601781.0,6.7
26200,부산광역시 영도구,202502,1417707.0,1599448.0,-11.4
26200,부산광역시 영도구,202503,1751102.0,1818023.0,-3.7
26200,부산광역시 영도구,202504,1562380.0,1566978.0,-0.3
26200,부산광역시 영도구,202505,1924795.0,1815624.0,6.0
26200,부산광역시 영도구,202506,1719765.0,1688366.0,1.8
26200,부산광역시 영도구,202507,1775951.0,1668710.0,6.4
26200,부산광역시 영도구,202508,1838893.0,1805267.0,1.9
26200,부산광역시 영도구,202509,1781347.0,1797886.0,-0.9
26200,부산광역시 영도구,202510,2026341.0,1688369.0,20.0
26200,부산광역시 영도구,202511,1780508.0,1587715.0,12.1
26200,부산광역시 영도구,202512,1708483.0,1688436.0,1.2
26200,부산광역시 영도구,202601,1669392.0,1709162.0,-2.3
26200,부산광역시 영도구,202602,1755818.0,1417707.0,23.8
26200,부산광역시 영도구,202603,1955530.0,1751102.0,11.7
26200,부산광역시 영도구,202604,1683126.0,1562380.0,7.7
26200,부산광역시 영도구,202605,2096523.0,1924795.0,8.9
26200,부산광역시 영도구,202606,1907626.0,1719765.0,10.9
26200,부산광역시 영도구,202607,1969509.0,1775951.0,10.9
26200,부산광역시 영도구,202608,2074297.0,1838893.0,12.8
26500,부산광역시 수영구,201801,2598624.0,0.0,
26500,부산광역시 수영구,201802,2543240.0,0.0,
26500,부산광역시 수영구,201803,2717442.0,0.0,
26500,부산광역시 수영구,201804,2682207.0,0.0,
26500,부산광역시 수영구,201805,2994022.0,0.0,
26500,부산광역시 수영구,201806,2858341.0,0.0,
26500,부산광역시 수영구,201807,3205643.0,0.0,
26500,부산광역시 수영구,201808,3223241.0,0.0,
26500,부산광역시 수영구,201809,3068481.0,0.0,
26500,부산광역시 수영구,201810,2895571.0,0.0,
26500,부산광역시 수영구,201811,2653861.0,0.0,
26500,부산광역시 수영구,201812,2873675.0,0.0,
26500,부산광역시 수영구,201901,2644873.0,2598624.0,1.8
26500,부산광역시 수영구,201902,2693526.0,2543240.0,5.9
26500,부산광역시 수영구,201903,2909200.0,2717442.0,7.0
26500,부산광역시 수영구,201904,2482924.0,2682207.0,-7.4
26500,부산광역시 수영구,201905,2987239.0,2994022.0,-0.2
26500,부산광역시 수영구,201906,2829865.0,2858341.0,-1.0
26500,부산광역시 수영구,201907,3084532.0,3205643.0,-3.8
26500,부산광역시 수영구,201908,3292292.0,3223241.0,2.1
26500,부산광역시 수영구,201909,2785307.0,3068481.0,-9.2
26500,부산광역시 수영구,201910,2814868.0,2895571.0,-2.8
26500,부산광역시 수영구,201911,2875211.0,2653861.0,8.3
26500,부산광역시 수영구,201912,3016947.0,2873675.0,5.0
26500,부산광역시 수영구,202001,2917433.0,2644873.0,10.3
26500,부산광역시 수영구,202002,2260623.0,2693526.0,-16.1
26500,부산광역시 수영구,202003,2161199.0,2909200.0,-25.7
26500,부산광역시 수영구,202004,2478693.0,2482924.0,-0.2
26500,부산광역시 수영구,202005,2970530.0,2987239.0,-0.6
26500,부산광역시 수영구,202006,2774070.0,2829865.0,-2.0
26500,부산광역시 수영구,202007,3010461.0,3084532.0,-2.4
26500,부산광역시 수영구,202008,3058870.0,3292292.0,-7.1
26500,부산광역시 수영구,202009,2586939.0,2785307.0,-7.1
26500,부산광역시 수영구,202010,2907934.0,2814868.0,3.3
26500,부산광역시 수영구,202011,2613584.0,2875211.0,-9.1
26500,부산광역시 수영구,202012,2134148.0,3016947.0,-29.3
26500,부산광역시 수영구,202101,2189484.0,2917433.0,-25.0
26500,부산광역시 수영구,202102,2487175.0,2260623.0,10.0
26500,부산광역시 수영구,202103,2797099.0,2161199.0,29.4
26500,부산광역시 수영구,202104,2457656.0,2478693.0,-0.8
26500,부산광역시 수영구,202105,2911592.0,2970530.0,-2.0
26500,부산광역시 수영구,202106,2781435.0,2774070.0,0.3
26500,부산광역시 수영구,202107,2794195.0,3010461.0,-7.2
26500,부산광역시 수영구,202108,2559272.0,3058870.0,-16.3
26500,부산광역시 수영구,202109,2777427.0,2586939.0,7.4
26500,부산광역시 수영구,202110,2965985.0,2907934.0,2.0
26500,부산광역시 수영구,202111,2806640.0,2613584.0,7.4
26500,부산광역시 수영구,202112,2792518.0,2134148.0,30.8
26500,부산광역시 수영구,202201,2848623.0,2189484.0,30.1
26500,부산광역시 수영구,202202,2398933.0,2487175.0,-3.5
26500,부산광역시 수영구,202203,2600696.0,2797099.0,-7.0
26500,부산광역시 수영구,202204,2962355.0,2457656.0,20.5
26500,부산광역시 수영구,202205,3418077.0,2911592.0,17.4
26500,부산광역시 수영구,202206,3141474.0,2781435.0,12.9
26500,부산광역시 수영구,202207,3613349.0,2794195.0,29.3
26500,부산광역시 수영구,202208,3528131.0,2559272.0,37.8
26500,부산광역시 수영구,202209,3080558.0,2777427.0,10.9
26500,부산광역시 수영구,202210,3394877.0,2965985.0,14.5
26500,부산광역시 수영구,202211,2893525.0,2806640.0,3.1
26500,부산광역시 수영구,202212,3152812.0,2792518.0,12.9
26500,부산광역시 수영구,202301,3231462.0,2848623.0,13.4
26500,부산광역시 수영구,202302,2931837.0,2398933.0,22.2
26500,부산광역시 수영구,202303,3158832.0,2600696.0,21.5
26500,부산광역시 수영구,202304,3076903.0,2962355.0,3.9
26500,부산광역시 수영구,202305,3254643.0,3418077.0,-4.8
26500,부산광역시 수영구,202306,3212837.0,3141474.0,2.3
26500,부산광역시 수영구,202307,3422320.0,3613349.0,-5.3
26500,부산광역시 수영구,202308,3517774.0,3528131.0,-0.3
26500,부산광역시 수영구,202309,3240313.0,3080558.0,5.2
26500,부산광역시 수영구,202310,3240562.0,3394877.0,-4.5
26500,부산광역시 수영구,202311,2942849.0,2893525.0,1.7
26500,부산광역시 수영구,202312,3138012.0,3152812.0,-0.5
26500,부산광역시 수영구,202401,3083908.0,3231462.0,-4.6
26500,부산광역시 수영구,202402,3048295.0,2931837.0,4.0
26500,부산광역시 수영구,202403,3183960.0,3158832.0,0.8
26500,부산광역시 수영구,202404,3007284.0,3076903.0,-2.3
26500,부산광역시 수영구,202405,3418011.0,3254643.0,5.0
26500,부산광역시 수영구,202406,3101785.0,3212837.0,-3.4
26500,부산광역시 수영구,202407,3402647.0,3422320.0,-0.6
26500,부산광역시 수영구,202408,3689526.0,3517774.0,4.9
26500,부산광역시 수영구,202409,3308791.0,3240313.0,2.1
26500,부산광역시 수영구,202410,3284808.0,3240562.0,1.4
26500,부산광역시 수영구,202411,3374890.0,2942849.0,14.7
26500,부산광역시 수영구,202412,3369724.0,3138012.0,7.4
26500,부산광역시 수영구,202501,3434163.0,3083908.0,11.4
26500,부산광역시 수영구,202502,2936963.0,3048295.0,-3.6
26500,부산광역시 수영구,202503,3250906.0,3183960.0,2.1
26500,부산광역시 수영구,202504,3055412.0,3007284.0,1.6
26500,부산광역시 수영구,202505,3800519.0,3418011.0,11.2
26500,부산광역시 수영구,202506,3443212.0,3101785.0,11.0
26500,부산광역시 수영구,202507,3895149.0,3402647.0,14.5
26500,부산광역시 수영구,202508,4179407.0,3689526.0,13.3
26500,부산광역시 수영구,202509,3584713.0,3308791.0,8.3
26500,부산광역시 수영구,202510,4015584.0,3284808.0,22.2
26500,부산광역시 수영구,202511,3709219.0,3374890.0,9.9
26500,부산광역시 수영구,202512,3687405.0,3369724.0,9.4
26500,부산광역시 수영구,202601,3579558.0,3434163.0,4.2
26500,부산광역시 수영구,202602,3493495.0,2936963.0,18.9
26500,부산광역시 수영구,202603,3628643.0,3250906.0,11.6
26500,부산광역시 수영구,202604,3404522.0,3055412.0,11.4
26500,부산광역시 수영구,202605,4049717.0,3800519.0,6.6
26500,부산광역시 수영구,202606,3646613.0,3443212.0,5.9
26500,부산광역시 수영구,202607,4144428.0,3895149.0,6.4
26500,부산광역시 수영구,202608,4267434.0,4179407.0,2.1
26470,부산광역시 연제구,201801,2268378.0,0.0,
26470,부산광역시 연제구,201802,2138657.0,0.0,
26470,부산광역시 연제구,201803,2346298.0,0.0,
26470,부산광역시 연제구,201804,2124671.0,0.0,
26470,부산광역시 연제구,201805,2247644.0,0.0,
26470,부산광역시 연제구,201806,2157305.0,0.0,
26470,부산광역시 연제구,201807,2616491.0,0.0,
26470,부산광역시 연제구,201808,2259687.0,0.0,
26470,부산광역시 연제구,201809,2430459.0,0.0,
26470,부산광역시 연제구,201810,2306692.0,0.0,
26470,부산광역시 연제구,201811,2109660.0,0.0,
26470,부산광역시 연제구,201812,2308348.0,0.0,
26470,부산광역시 연제구,201901,2160452.0,2268378.0,-4.8
26470,부산광역시 연제구,201902,2140078.0,2138657.0,0.1
26470,부산광역시 연제구,201903,2405599.0,2346298.0,2.5
26470,부산광역시 연제구,201904,1982344.0,2124671.0,-6.7
26470,부산광역시 연제구,201905,2273677.0,2247644.0,1.2
26470,부산광역시 연제구,201906,2150337.0,2157305.0,-0.3
26470,부산광역시 연제구,201907,2347996.0,2616491.0,-10.3
26470,부산광역시 연제구,201908,2178977.0,2259687.0,-3.6
26470,부산광역시 연제구,201909,2249565.0,2430459.0,-7.4
26470,부산광역시 연제구,201910,2133400.0,2306692.0,-7.5
26470,부산광역시 연제구,201911,2102488.0,2109660.0,-0.3
26470,부산광역시 연제구,201912,2296182.0,2308348.0,-0.5
26470,부산광역시 연제구,202001,2252196.0,2160452.0,4.2
26470,부산광역시 연제구,202002,1761748.0,2140078.0,-17.7
26470,부산광역시 연제구,202003,1673205.0,2405599.0,-30.4
26470,부산광역시 연제구,202004,1973135.0,1982344.0,-0.5
26470,부산광역시 연제구,202005,2213030.0,2273677.0,-2.7
26470,부산광역시 연제구,202006,2090407.0,2150337.0,-2.8
26470,부산광역시 연제구,202007,2153036.0,2347996.0,-8.3
26470,부산광역시 연제구,202008,2055278.0,2178977.0,-5.7
26470,부산광역시 연제구,202009,1974475.0,2249565.0,-12.2
26470,부산광역시 연제구,202010,2159105.0,2133400.0,1.2
26470,부산광역시 연제구,202011,2061331.0,2102488.0,-2.0
26470,부산광역시 연제구,202012,1690478.0,2296182.0,-26.4
26470,부산광역시 연제구,202101,1698404.0,2252196.0,-24.6
26470,부산광역시 연제구,202102,1992355.0,1761748.0,13.1
26470,부산광역시 연제구,202103,2322720.0,1673205.0,38.8
26470,부산광역시 연제구,202104,1885785.0,1973135.0,-4.4
26470,부산광역시 연제구,202105,2103320.0,2213030.0,-5.0
26470,부산광역시 연제구,202106,1984090.0,2090407.0,-5.1
26470,부산광역시 연제구,202107,2039255.0,2153036.0,-5.3
26470,부산광역시 연제구,202108,1839601.0,2055278.0,-10.5
26470,부산광역시 연제구,202109,2134197.0,1974475.0,8.1
26470,부산광역시 연제구,202110,2155594.0,2159105.0,-0.2
26470,부산광역시 연제구,202111,2063362.0,2061331.0,0.1
26470,부산광역시 연제구,202112,2141367.0,1690478.0,26.7
26470,부산광역시 연제구,202201,2117616.0,1698404.0,24.7
26470,부산광역시 연제구,202202,1791144.0,1992355.0,-10.1
26470,부산광역시 연제구,202203,2102192.0,2322720.0,-9.5
26470,부산광역시 연제구,202204,2231294.0,1885785.0,18.3
26470,부산광역시 연제구,202205,2368628.0,2103320.0,12.6
26470,부산광역시 연제구,202206,2225938.0,1984090.0,12.2
26470,부산광역시 연제구,202207,2474488.0,2039255.0,21.3
26470,부산광역시 연제구,202208,2312472.0,1839601.0,25.7
26470,부산광역시 연제구,202209,2394321.0,2134197.0,12.2
26470,부산광역시 연제구,202210,2500430.0,2155594.0,16.0
26470,부산광역시 연제구,202211,2275266.0,2063362.0,10.3
26470,부산광역시 연제구,202212,2451525.0,2141367.0,14.5
26470,부산광역시 연제구,202301,2516930.0,2117616.0,18.8
26470,부산광역시 연제구,202302,2201401.0,1791144.0,22.9
26470,부산광역시 연제구,202303,2571588.0,2102192.0,22.3
26470,부산광역시 연제구,202304,2369988.0,2231294.0,6.2
26470,부산광역시 연제구,202305,2511352.0,2368628.0,6.0
26470,부산광역시 연제구,202306,2379977.0,2225938.0,6.9
26470,부산광역시 연제구,202307,2475469.0,2474488.0,0.0
26470,부산광역시 연제구,202308,2615520.0,2312472.0,13.1
