SGG_CD,SGG_NM,BASE_DATE,SGG_NM,COMPT_AMT,COMP_CNT
28140,인천광역시 동구,202606,인천광역시 동구,1020388,59161
28110,인천광역시 중구,202501,인천광역시 중구,6,1
28110,인천광역시 중구,202502,인천광역시 중구,4070131,218493
28110,인천광역시 중구,202503,인천광역시 중구,7127796,375267
28110,인천광역시 중구,202504,인천광역시 중구,6775909,370001
28110,인천광역시 중구,202505,인천광역시 중구,7415634,388858
28110,인천광역시 중구,202506,인천광역시 중구,6977722,383676
28110,인천광역시 중구,202507,인천광역시 중구,8872065,460883
28110,인천광역시 중구,202508,인천광역시 중구,10448807,538445
28110,인천광역시 중구,202509,인천광역시 중구,8636071,463426
28110,인천광역시 중구,202510,인천광역시 중구,8536911,418705
28110,인천광역시 중구,202511,인천광역시 중구,6082928,317949
28110,인천광역시 중구,202512,인천광역시 중구,5289728,261467
28110,인천광역시 중구,202601,인천광역시 중구,6403345,306534
28110,인천광역시 중구,202602,인천광역시 중구,6810784,297521
28110,인천광역시 중구,202603,인천광역시 중구,5723543,294493
28110,인천광역시 중구,202604,인천광역시 중구,7433230,389068
28110,인천광역시 중구,202605,인천광역시 중구,15585766,696553
28110,인천광역시 중구,202606,인천광역시 중구,6684238,328768
29110,광주광역시 동구,202501,광주광역시 동구,3905096,164273
29110,광주광역시 동구,202502,광주광역시 동구,3452432,163486
29110,광주광역시 동구,202503,광주광역시 동구,3480992,174263
29110,광주광역시 동구,202504,광주광역시 동구,3044279,160439
29110,광주광역시 동구,202505,광주광역시 동구,3097858,156327
29110,광주광역시 동구,202506,광주광역시 동구,2726964,143104
29110,광주광역시 동구,202507,광주광역시 동구,2480029,129893
29110,광주광역시 동구,202508,광주광역시 동구,2037390,101993
29110,광주광역시 동구,202509,광주광역시 동구,4055353,177180
29110,광주광역시 동구,202510,광주광역시 동구,3566138,151799
29110,광주광역시 동구,202511,광주광역시 동구,3354365,149023
29110,광주광역시 동구,202512,광주광역시 동구,2127629,101496
29110,광주광역시 동구,202601,광주광역시 동구,3444746,151080
29110,광주광역시 동구,202602,광주광역시 동구,4046635,158610
29110,광주광역시 동구,202603,광주광역시 동구,2849226,138197
29110,광주광역시 동구,202604,광주광역시 동구,3442173,170121
29110,광주광역시 동구,202605,광주광역시 동구,3113646,148785
29110,광주광역시 동구,202606,광주광역시 동구,5341,90
29200,광주광역시 광산구,202501,광주광역시 광산구,6612502,293746
29200,광주광역시 광산구,202502,광주광역시 광산구,6309767,308194
29200,광주광역시 광산구,202503,광주광역시 광산구,6163627,319723
29200,광주광역시 광산구,202504,광주광역시 광산구,5335040,288298
29200,광주광역시 광산구,202505,광주광역시 광산구,5315895,276151
29200,광주광역시 광산구,202506,광주광역시 광산구,4858451,260718
29200,광주광역시 광산구,202507,광주광역시 광산구,4474197,234987
29200,광주광역시 광산구,202508,광주광역시 광산구,3750813,191935
29200,광주광역시 광산구,202509,광주광역시 광산구,7167596,347396
29200,광주광역시 광산구,202510,광주광역시 광산구,6257188,289316
29200,광주광역시 광산구,202511,광주광역시 광산구,6329297,304063
29200,광주광역시 광산구,202512,광주광역시 광산구,4385331,215814
29200,광주광역시 광산구,202601,광주광역시 광산구,5815752,278351
29200,광주광역시 광산구,202602,광주광역시 광산구,6394768,273253
29200,광주광역시 광산구,202603,광주광역시 광산구,5241577,265241
29200,광주광역시 광산구,202604,광주광역시 광산구,6028116,316602
29200,광주광역시 광산구,202605,광주광역시 광산구,5461738,270994
29200,광주광역시 광산구,202606,광주광역시 광산구,39256,1879
29155,광주광역시 남구,202501,광주광역시 남구,4961474,224226
29155,광주광역시 남구,202502,광주광역시 남구,4316034,224637
29155,광주광역시 남구,202503,광주광역시 남구,4458896,245990
29155,광주광역시 남구,202504,광주광역시 남구,3868999,226001
29155,광주광역시 남구,202505,광주광역시 남구,3921069,217965
29155,광주광역시 남구,202506,광주광역시 남구,3669902,204977
29155,광주광역시 남구,202507,광주광역시 남구,3313153,183292
29155,광주광역시 남구,202508,광주광역시 남구,2716596,146568
29155,광주광역시 남구,202509,광주광역시 남구,4912644,245984
29155,광주광역시 남구,202510,광주광역시 남구,4203167,203257
29155,광주광역시 남구,202511,광주광역시 남구,3941237,204413
29155,광주광역시 남구,202512,광주광역시 남구,2586802,138924
29155,광주광역시 남구,202601,광주광역시 남구,3919809,198086
29155,광주광역시 남구,202602,광주광역시 남구,4413539,194055
29155,광주광역시 남구,202603,광주광역시 남구,3306023,181544
29155,광주광역시 남구,202604,광주광역시 남구,4077725,226306
29155,광주광역시 남구,202605,광주광역시 남구,3615096,191534
29155,광주광역시 남구,202606,광주광역시 남구,315,14
29140,광주광역시 서구,202501,광주광역시 서구,8629734,347072
29140,광주광역시 서구,202502,광주광역시 서구,7011165,331105
29140,광주광역시 서구,202503,광주광역시 서구,6982257,349598
29140,광주광역시 서구,202504,광주광역시 서구,6088881,315764
29140,광주광역시 서구,202505,광주광역시 서구,6016895,304539
29140,광주광역시 서구,202506,광주광역시 서구,5336171,272212
29140,광주광역시 서구,202507,광주광역시 서구,4341964,224083
29140,광주광역시 서구,202508,광주광역시 서구,3362476,165730
29140,광주광역시 서구,202509,광주광역시 서구,6896028,300463
29140,광주광역시 서구,202510,광주광역시 서구,6451965,266902
29140,광주광역시 서구,202511,광주광역시 서구,6239574,272367
29140,광주광역시 서구,202512,광주광역시 서구,4311478,194160
29140,광주광역시 서구,202601,광주광역시 서구,6611193,282871
29140,광주광역시 서구,202602,광주광역시 서구,8018808,292728
29140,광주광역시 서구,202603,광주광역시 서구,5147004,245925
29140,광주광역시 서구,202604,광주광역시 서구,6472969,311530
29140,광주광역시 서구,202605,광주광역시 서구,5726253,258824
29140,광주광역시 서구,202606,광주광역시 서구,63562,3619
29170,광주광역시 북구,202501,광주광역시 북구,10314835,458532
29170,광주광역시 북구,202502,광주광역시 북구,8853917,452592
29170,광주광역시 북구,202503,광주광역시 북구,8932281,486674
29170,광주광역시 북구,202504,광주광역시 북구,7810371,443553
29170,광주광역시 북구,202505,광주광역시 북구,7718367,423738
29170,광주광역시 북구,202506,광주광역시 북구,7138974,397838
29170,광주광역시 북구,202507,광주광역시 북구,6207141,347933
29170,광주광역시 북구,202508,광주광역시 북구,5094948,269308
29170,광주광역시 북구,202509,광주광역시 북구,10719355,517655
29170,광주광역시 북구,202510,광주광역시 북구,8794384,415748
29170,광주광역시 북구,202511,광주광역시 북구,8328404,420546
29170,광주광역시 북구,202512,광주광역시 북구,5482210,290467
29170,광주광역시 북구,202601,광주광역시 북구,8077304,397099
29170,광주광역시 북구,202602,광주광역시 북구,9222352,399906
29170,광주광역시 북구,202603,광주광역시 북구,7048642,374139
29170,광주광역시 북구,202604,광주광역시 북구,8539961,463163
29170,광주광역시 북구,202605,광주광역시 북구,7666271,394975
29170,광주광역시 북구,202606,광주광역시 북구,150551,4574
30230,대전광역시 대덕구,202501,대전광역시 대덕구,150033,9780
30230,대전광역시 대덕구,202502,대전광역시 대덕구,97344,7264
30230,대전광역시 대덕구,202503,대전광역시 대덕구,109408,8282
30230,대전광역시 대덕구,202504,대전광역시 대덕구,85613,6594
30230,대전광역시 대덕구,202505,대전광역시 대덕구,87770,6807
30230,대전광역시 대덕구,202506,대전광역시 대덕구,80678,6298
30230,대전광역시 대덕구,202507,대전광역시 대덕구,1240056,61310
30230,대전광역시 대덕구,202508,대전광역시 대덕구,2702810,139802
30230,대전광역시 대덕구,202509,대전광역시 대덕구,2940210,152237
30230,대전광역시 대덕구,202510,대전광역시 대덕구,3302904,157820
30230,대전광역시 대덕구,202511,대전광역시 대덕구,3045683,147347
30230,대전광역시 대덕구,202512,대전광역시 대덕구,2765948,130722
30230,대전광역시 대덕구,202601,대전광역시 대덕구,1975558,100626
30230,대전광역시 대덕구,202602,대전광역시 대덕구,2388013,113330
30230,대전광역시 대덕구,202603,대전광역시 대덕구,2006517,109405
30230,대전광역시 대덕구,202604,대전광역시 대덕구,1471156,83137
30230,대전광역시 대덕구,202605,대전광역시 대덕구,2139198,97046
30230,대전광역시 대덕구,202606,대전광역시 대덕구,313543,16646
30110,대전광역시 동구,202501,대전광역시 동구,191402,13390
30110,대전광역시 동구,202502,대전광역시 동구,132064,9929
30110,대전광역시 동구,202503,대전광역시 동구,152030,11468
30110,대전광역시 동구,202504,대전광역시 동구,121708,9667
30110,대전광역시 동구,202505,대전광역시 동구,122851,9798
30110,대전광역시 동구,202506,대전광역시 동구,115309,9012
30110,대전광역시 동구,202507,대전광역시 동구,1613702,83115
30110,대전광역시 동구,202508,대전광역시 동구,3345077,184839
30110,대전광역시 동구,202509,대전광역시 동구,3516761,196337
30110,대전광역시 동구,202510,대전광역시 동구,3883858,204267
30110,대전광역시 동구,202511,대전광역시 동구,3660830,192675
30110,대전광역시 동구,202512,대전광역시 동구,3306816,169094
30110,대전광역시 동구,202601,대전광역시 동구,2339467,128999
30110,대전광역시 동구,202602,대전광역시 동구,2820220,146526
30110,대전광역시 동구,202603,대전광역시 동구,2521229,145092
30110,대전광역시 동구,202604,대전광역시 동구,1862979,112111
30110,대전광역시 동구,202605,대전광역시 동구,2893153,143099
30110,대전광역시 동구,202606,대전광역시 동구,527421,30462
30170,대전광역시 서구,202501,대전광역시 서구,367791,27940
30170,대전광역시 서구,202502,대전광역시 서구,264647,21742
30170,대전광역시 서구,202503,대전광역시 서구,279774,23577
30170,대전광역시 서구,202504,대전광역시 서구,224720,20327
30170,대전광역시 서구,202505,대전광역시 서구,235213,20112
30170,대전광역시 서구,202506,대전광역시 서구,206678,18670
30170,대전광역시 서구,202507,대전광역시 서구,4905396,244230
30170,대전광역시 서구,202508,대전광역시 서구,9685121,505454
30170,대전광역시 서구,202509,대전광역시 서구,11403952,594401
30170,대전광역시 서구,202510,대전광역시 서구,11957812,596742
30170,대전광역시 서구,202511,대전광역시 서구,12239433,586820
30170,대전광역시 서구,202512,대전광역시 서구,11230879,522742
30170,대전광역시 서구,202601,대전광역시 서구,7871766,408188
30170,대전광역시 서구,202602,대전광역시 서구,9088038,450216
30170,대전광역시 서구,202603,대전광역시 서구,8254172,437304
30170,대전광역시 서구,202604,대전광역시 서구,5605918,316675
30170,대전광역시 서구,202605,대전광역시 서구,7051364,323708
30170,대전광역시 서구,202606,대전광역시 서구,1243548,66509
30200,대전광역시 유성구,202501,대전광역시 유성구,308117,21641
30200,대전광역시 유성구,202502,대전광역시 유성구,232901,17006
30200,대전광역시 유성구,202503,대전광역시 유성구,251052,19537
30200,대전광역시 유성구,202504,대전광역시 유성구,196312,16424
30200,대전광역시 유성구,202505,대전광역시 유성구,208557,16764
30200,대전광역시 유성구,202506,대전광역시 유성구,178066,15043
30200,대전광역시 유성구,202507,대전광역시 유성구,4521930,214323
30200,대전광역시 유성구,202508,대전광역시 유성구,8809609,435259
30200,대전광역시 유성구,202509,대전광역시 유성구,10715842,541711
30200,대전광역시 유성구,202510,대전광역시 유성구,11035155,535043
30200,대전광역시 유성구,202511,대전광역시 유성구,11549820,552510
30200,대전광역시 유성구,202512,대전광역시 유성구,10607232,498699
30200,대전광역시 유성구,202601,대전광역시 유성구,7373962,371654
30200,대전광역시 유성구,202602,대전광역시 유성구,8307008,402228
30200,대전광역시 유성구,202603,대전광역시 유성구,7941719,416903
30200,대전광역시 유성구,202604,대전광역시 유성구,5429805,301412
30200,대전광역시 유성구,202605,대전광역시 유성구,6141176,270468
30200,대전광역시 유성구,202606,대전광역시 유성구,926728,47070
30140,대전광역시 중구,202501,대전광역시 중구,227907,15195
30140,대전광역시 중구,202502,대전광역시 중구,160198,11638
30140,대전광역시 중구,202503,대전광역시 중구,172904,12866
30140,대전광역시 중구,202504,대전광역시 중구,143335,10978
30140,대전광역시 중구,202505,대전광역시 중구,153050,11429
30140,대전광역시 중구,202506,대전광역시 중구,128124,10290
30140,대전광역시 중구,202507,대전광역시 중구,1759424,87683
30140,대전광역시 중구,202508,대전광역시 중구,3809648,199960
30140,대전광역시 중구,202509,대전광역시 중구,4196083,210432
30140,대전광역시 중구,202510,대전광역시 중구,4218486,213387
30140,대전광역시 중구,202511,대전광역시 중구,4386535,209393
30140,대전광역시 중구,202512,대전광역시 중구,3664573,176035
30140,대전광역시 중구,202601,대전광역시 중구,2940876,149147
30140,대전광역시 중구,202602,대전광역시 중구,3272038,162548
30140,대전광역시 중구,202603,대전광역시 중구,2981274,158436
30140,대전광역시 중구,202604,대전광역시 중구,2080675,115626
30140,대전광역시 중구,202605,대전광역시 중구,3110664,143442
30140,대전광역시 중구,202606,대전광역시 중구,534020,30730
31170,울산광역시 동구,202507,울산광역시 동구,30,1
31200,울산광역시 북구,202502,울산광역시 북구,452,16
31200,울산광역시 북구,202503,울산광역시 북구,338,15
31200,울산광역시 북구,202504,울산광역시 북구,350,15
31200,울산광역시 북구,202505,울산광역시 북구,322,11
31200,울산광역시 북구,202506,울산광역시 북구,722,25
31200,울산광역시 북구,202507,울산광역시 북구,1096,29
31200,울산광역시 북구,202508,울산광역시 북구,938,30
31200,울산광역시 북구,202509,울산광역시 북구,578,22
31200,울산광역시 북구,202510,울산광역시 북구,363,9
31200,울산광역시 북구,202511,울산광역시 북구,343,14
31200,울산광역시 북구,202512,울산광역시 북구,99,4
31200,울산광역시 북구,202601,울산광역시 북구,242,10
31200,울산광역시 북구,202602,울산광역시 북구,156,5
31200,울산광역시 북구,202603,울산광역시 북구,223,7
31200,울산광역시 북구,202604,울산광역시 북구,167,8
31200,울산광역시 북구,202605,울산광역시 북구,309,10
31710,울산광역시 울주군,202502,울산광역시 울주군,77,2
31710,울산광역시 울주군,202509,울산광역시 울주군,52,2
31710,울산광역시 울주군,202601,울산광역시 울주군,69,3
31710,울산광역시 울주군,202602,울산광역시 울주군,170,4
31710,울산광역시 울주군,202603,울산광역시 울주군,469,5
31710,울산광역시 울주군,202604,울산광역시 울주군,123,4
31710,울산광역시 울주군,202605,울산광역시 울주군,1325,44
41820,경기도 가평군,202501,경기도 가평군,26507,790
41820,경기도 가평군,202502,경기도 가평군,1013697,47033
41820,경기도 가평군,202503,경기도 가평군,1654785,79117
41820,경기도 가평군,202504,경기도 가평군,1695737,82673
41820,경기도 가평군,202505,경기도 가평군,1790076,84121
41820,경기도 가평군,202506,경기도 가평군,1762458,84324
41820,경기도 가평군,202507,경기도 가평군,2863648,122007
41820,경기도 가평군,202508,경기도 가평군,3589035,154315
41820,경기도 가평군,202509,경기도 가평군,3174583,141558
41820,경기도 가평군,202510,경기도 가평군,2856114,121268
41820,경기도 가평군,202511,경기도 가평군,1796422,80534
41820,경기도 가평군,202512,경기도 가평군,1110310,50841
41820,경기도 가평군,202601,경기도 가평군,1854676,76680
41820,경기도 가평군,202602,경기도 가평군,1666361,65720
41820,경기도 가평군,202603,경기도 가평군,1584710,70850
41820,경기도 가평군,202604,경기도 가평군,2183688,99975
41820,경기도 가평군,202605,경기도 가평군,2988664,124991
41820,경기도 가평군,202606,경기도 가평군,959852,36358
41280,경기도 고양시,202501,경기도 고양시,50375,2113
41280,경기도 고양시,202502,경기도 고양시,1696387,115914
41280,경기도 고양시,202503,경기도 고양시,1954365,139927
41280,경기도 고양시,202504,경기도 고양시,1404571,106621
41280,경기도 고양시,202505,경기도 고양시,1324613,105059
41280,경기도 고양시,202506,경기도 고양시,975715,82487
41280,경기도 고양시,202507,경기도 고양시,3964133,237011
41280,경기도 고양시,202508,경기도 고양시,7544160,464248
41280,경기도 고양시,202509,경기도 고양시,5273035,359829
41280,경기도 고양시,202510,경기도 고양시,5499480,344692
41280,경기도 고양시,202511,경기도 고양시,4339645,286302
41280,경기도 고양시,202512,경기도 고양시,3999090,262610
41280,경기도 고양시,202601,경기도 고양시,4103113,264242
41280,경기도 고양시,202602,경기도 고양시,3910545,236934
41280,경기도 고양시,202603,경기도 고양시,3658251,248505
41280,경기도 고양시,202604,경기도 고양시,4321201,303324
41280,경기도 고양시,202605,경기도 고양시,4667174,309716
41280,경기도 고양시,202606,경기도 고양시,990161,72089
41281,경기도 고양시 덕양구,202501,경기도 고양시 덕양구,21396,906
41281,경기도 고양시 덕양구,202502,경기도 고양시 덕양구,730108,50516
41281,경기도 고양시 덕양구,202503,경기도 고양시 덕양구,835833,60921
41281,경기도 고양시 덕양구,202504,경기도 고양시 덕양구,597611,46387
41281,경기도 고양시 덕양구,202505,경기도 고양시 덕양구,564371,45458
41281,경기도 고양시 덕양구,202506,경기도 고양시 덕양구,415652,35607
41281,경기도 고양시 덕양구,202507,경기도 고양시 덕양구,1820889,108900
41281,경기도 고양시 덕양구,202508,경기도 고양시 덕양구,3443424,212977
41281,경기도 고양시 덕양구,202509,경기도 고양시 덕양구,2419644,166066
41281,경기도 고양시 덕양구,202510,경기도 고양시 덕양구,2547990,161580
41281,경기도 고양시 덕양구,202511,경기도 고양시 덕양구,1981233,133236
41281,경기도 고양시 덕양구,202512,경기도 고양시 덕양구,1837460,122518
41281,경기도 고양시 덕양구,202601,경기도 고양시 덕양구,1871780,122650
41281,경기도 고양시 덕양구,202602,경기도 고양시 덕양구,1799667,109255
41281,경기도 고양시 덕양구,202603,경기도 고양시 덕양구,1676531,115318
41281,경기도 고양시 덕양구,202604,경기도 고양시 덕양구,1977168,140520
41281,경기도 고양시 덕양구,202605,경기도 고양시 덕양구,2162544,144368
41281,경기도 고양시 덕양구,202606,경기도 고양시 덕양구,369036,28817
41285,경기도 고양시 일산동구,202501,경기도 고양시 일산동구,14676,574
41285,경기도 고양시 일산동구,202502,경기도 고양시 일산동구,522482,33090
41285,경기도 고양시 일산동구,202503,경기도 고양시 일산동구,610179,39963
41285,경기도 고양시 일산동구,202504,경기도 고양시 일산동구,430325,30302
41285,경기도 고양시 일산동구,202505,경기도 고양시 일산동구,405544,29546
41285,경기도 고양시 일산동구,202506,경기도 고양시 일산동구,300753,23392
41285,경기도 고양시 일산동구,202507,경기도 고양시 일산동구,1193610,67153
41285,경기도 고양시 일산동구,202508,경기도 고양시 일산동구,2288545,133360
41285,경기도 고양시 일산동구,202509,경기도 고양시 일산동구,1568774,101694
41285,경기도 고양시 일산동구,202510,경기도 고양시 일산동구,1606974,95242
41285,경기도 고양시 일산동구,202511,경기도 고양시 일산동구,1295438,79737
41285,경기도 고양시 일산동구,202512,경기도 고양시 일산동구,1169828,72375
41285,경기도 고양시 일산동구,202601,경기도 고양시 일산동구,1202612,73158
41285,경기도 고양시 일산동구,202602,경기도 고양시 일산동구,1134223,65732
41285,경기도 고양시 일산동구,202603,경기도 고양시 일산동구,1053594,68356
41285,경기도 고양시 일산동구,202604,경기도 고양시 일산동구,1258575,83588
41285,경기도 고양시 일산동구,202605,경기도 고양시 일산동구,1349202,85321
41285,경기도 고양시 일산동구,202606,경기도 고양시 일산동구,352613,21266
41287,경기도 고양시 일산서구,202501,경기도 고양시 일산서구,14303,633
41287,경기도 고양시 일산서구,202502,경기도 고양시 일산서구,443797,32308
41287,경기도 고양시 일산서구,202503,경기도 고양시 일산서구,508353,39043
41287,경기도 고양시 일산서구,202504,경기도 고양시 일산서구,376635,29932
41287,경기도 고양시 일산서구,202505,경기도 고양시 일산서구,354697,30055
41287,경기도 고양시 일산서구,202506,경기도 고양시 일산서구,259310,23488
41287,경기도 고양시 일산서구,202507,경기도 고양시 일산서구,949635,60958
41287,경기도 고양시 일산서구,202508,경기도 고양시 일산서구,1812192,117911
41287,경기도 고양시 일산서구,202509,경기도 고양시 일산서구,1284617,92069
41287,경기도 고양시 일산서구,202510,경기도 고양시 일산서구,1344516,87870
41287,경기도 고양시 일산서구,202511,경기도 고양시 일산서구,1062974,73329
41287,경기도 고양시 일산서구,202512,경기도 고양시 일산서구,991802,67717
41287,경기도 고양시 일산서구,202601,경기도 고양시 일산서구,1028721,68434
41287,경기도 고양시 일산서구,202602,경기도 고양시 일산서구,976655,61947
41287,경기도 고양시 일산서구,202603,경기도 고양시 일산서구,928126,64831
41287,경기도 고양시 일산서구,202604,경기도 고양시 일산서구,1085457,79216
41287,경기도 고양시 일산서구,202605,경기도 고양시 일산서구,1155428,80027
41287,경기도 고양시 일산서구,202606,경기도 고양시 일산서구,268512,22006
41290,경기도 과천시,202501,경기도 과천시,15921,659
41290,경기도 과천시,202502,경기도 과천시,1248540,76067
41290,경기도 과천시,202503,경기도 과천시,2069508,122872
41290,경기도 과천시,202504,경기도 과천시,2026626,127763
41290,경기도 과천시,202505,경기도 과천시,1965804,122908
41290,경기도 과천시,202506,경기도 과천시,1690988,111895
41290,경기도 과천시,202507,경기도 과천시,2111456,126754
41290,경기도 과천시,202508,경기도 과천시,2348183,140539
41290,경기도 과천시,202509,경기도 과천시,2199594,139365
41290,경기도 과천시,202510,경기도 과천시,2064727,116773
41290,경기도 과천시,202511,경기도 과천시,2016282,110265
41290,경기도 과천시,202512,경기도 과천시,1815810,95606
41290,경기도 과천시,202601,경기도 과천시,1868036,103612
41290,경기도 과천시,202602,경기도 과천시,1695964,88108
41290,경기도 과천시,202603,경기도 과천시,1765136,94329
41290,경기도 과천시,202604,경기도 과천시,1557622,98078
41290,경기도 과천시,202605,경기도 과천시,1456998,86484
41290,경기도 과천시,202606,경기도 과천시,454368,29040
41610,경기도 광주시,202501,경기도 광주시,76935,2537
41610,경기도 광주시,202502,경기도 광주시,3478403,177330
41610,경기도 광주시,202503,경기도 광주시,5440756,279334
41610,경기도 광주시,202504,경기도 광주시,5104610,276298
41610,경기도 광주시,202505,경기도 광주시,5491168,289952
41610,경기도 광주시,202506,경기도 광주시,5060630,275020
41610,경기도 광주시,202507,경기도 광주시,8441855,400033
41610,경기도 광주시,202508,경기도 광주시,10802095,531772
41610,경기도 광주시,202509,경기도 광주시,8637829,447935
41610,경기도 광주시,202510,경기도 광주시,9334516,446006
41610,경기도 광주시,202511,경기도 광주시,5462044,284105
41610,경기도 광주시,202512,경기도 광주시,3356566,172506
41610,경기도 광주시,202601,경기도 광주시,5128380,238842
41610,경기도 광주시,202602,경기도 광주시,4952233,222304
41610,경기도 광주시,202603,경기도 광주시,4020052,207596
41610,경기도 광주시,202604,경기도 광주시,4038217,218138
41610,경기도 광주시,202605,경기도 광주시,5842716,290096
41610,경기도 광주시,202606,경기도 광주시,1867936,105803
41210,경기도 광명시,202501,경기도 광명시,184417,9212
41210,경기도 광명시,202502,경기도 광명시,8972156,571432
41210,경기도 광명시,202503,경기도 광명시,11588331,769728
41210,경기도 광명시,202504,경기도 광명시,9100400,631957
41210,경기도 광명시,202505,경기도 광명시,7458238,515279
41210,경기도 광명시,202506,경기도 광명시,7072075,500899
41210,경기도 광명시,202507,경기도 광명시,11147217,691612
41210,경기도 광명시,202508,경기도 광명시,13924254,899764
41210,경기도 광명시,202509,경기도 광명시,11624279,758949
41210,경기도 광명시,202510,경기도 광명시,12148447,734468
41210,경기도 광명시,202511,경기도 광명시,10361785,622892
41210,경기도 광명시,202512,경기도 광명시,9497056,530794
41210,경기도 광명시,202601,경기도 광명시,11216382,634479
41210,경기도 광명시,202602,경기도 광명시,10785666,574581
41210,경기도 광명시,202603,경기도 광명시,9935292,586009
41210,경기도 광명시,202604,경기도 광명시,11798537,743386
41210,경기도 광명시,202605,경기도 광명시,13765616,844676
41210,경기도 광명시,202606,경기도 광명시,5348469,389793
41310,경기도 구리시,202501,경기도 구리시,49709,2093
41310,경기도 구리시,202502,경기도 구리시,2327191,135913
41310,경기도 구리시,202503,경기도 구리시,3510738,210797
41310,경기도 구리시,202504,경기도 구리시,3217599,203831
41310,경기도 구리시,202505,경기도 구리시,4230799,245335
41310,경기도 구리시,202506,경기도 구리시,3765762,237679
41310,경기도 구리시,202507,경기도 구리시,4876863,286314
41310,경기도 구리시,202508,경기도 구리시,6528993,384583
41310,경기도 구리시,202509,경기도 구리시,5499198,327510
41310,경기도 구리시,202510,경기도 구리시,5385097,300571
41310,경기도 구리시,202511,경기도 구리시,3974380,225840
41310,경기도 구리시,202512,경기도 구리시,3461184,186736
41310,경기도 구리시,202601,경기도 구리시,3650565,201735
41310,경기도 구리시,202602,경기도 구리시,3758919,188447
41310,경기도 구리시,202603,경기도 구리시,3562961,196122
41310,경기도 구리시,202604,경기도 구리시,3458853,216396
41310,경기도 구리시,202605,경기도 구리시,4582825,260562
41310,경기도 구리시,202606,경기도 구리시,1053047,78151
41570,경기도 김포시,202501,경기도 김포시,4348,193
41570,경기도 김포시,202502,경기도 김포시,898446,53610
41570,경기도 김포시,202503,경기도 김포시,1397681,82879
41570,경기도 김포시,202504,경기도 김포시,1283987,79415
41570,경기도 김포시,202505,경기도 김포시,1343748,81637
41570,경기도 김포시,202506,경기도 김포시,1330962,79105
41570,경기도 김포시,202507,경기도 김포시,2993114,149934
41570,경기도 김포시,202508,경기도 김포시,5158075,268140
41570,경기도 김포시,202509,경기도 김포시,3297596,189513
41570,경기도 김포시,202510,경기도 김포시,3546560,190637
41570,경기도 김포시,202511,경기도 김포시,2243474,127779
41570,경기도 김포시,202512,경기도 김포시,1589028,87700
41570,경기도 김포시,202601,경기도 김포시,2064006,105001
41570,경기도 김포시,202602,경기도 김포시,1775601,86849
41570,경기도 김포시,202603,경기도 김포시,1389811,79589
41570,경기도 김포시,202604,경기도 김포시,1441868,86116
41570,경기도 김포시,202605,경기도 김포시,2986084,150401
41570,경기도 김포시,202606,경기도 김포시,795685,45650
41410,경기도 군포시,202501,경기도 군포시,44516,2705
41410,경기도 군포시,202502,경기도 군포시,2476307,169849
41410,경기도 군포시,202503,경기도 군포시,4149516,279943
41410,경기도 군포시,202504,경기도 군포시,4128177,286428
41410,경기도 군포시,202505,경기도 군포시,4094177,282173
41410,경기도 군포시,202506,경기도 군포시,3656525,262531
41410,경기도 군포시,202507,경기도 군포시,5121196,328939
41410,경기도 군포시,202508,경기도 군포시,6394843,420621
41410,경기도 군포시,202509,경기도 군포시,5339859,364847
41410,경기도 군포시,202510,경기도 군포시,5226039,331374
41410,경기도 군포시,202511,경기도 군포시,4218289,267641
41410,경기도 군포시,202512,경기도 군포시,3690618,225597
41410,경기도 군포시,202601,경기도 군포시,3933852,247191
41410,경기도 군포시,202602,경기도 군포시,3333006,203388
41410,경기도 군포시,202603,경기도 군포시,2879284,189446
41410,경기도 군포시,202604,경기도 군포시,2959958,210294
41410,경기도 군포시,202605,경기도 군포시,4169589,269761
41410,경기도 군포시,202606,경기도 군포시,696542,46528
41360,경기도 남양주시,202501,경기도 남양주시,95490,3642
41360,경기도 남양주시,202502,경기도 남양주시,7155927,390090
41360,경기도 남양주시,202503,경기도 남양주시,11821421,651481
41360,경기도 남양주시,202504,경기도 남양주시,10992550,647044
41360,경기도 남양주시,202505,경기도 남양주시,11394660,660344
41360,경기도 남양주시,202506,경기도 남양주시,10661538,647037
41360,경기도 남양주시,202507,경기도 남양주시,14956075,821319
41360,경기도 남양주시,202508,경기도 남양주시,18027220,1010554
41360,경기도 남양주시,202509,경기도 남양주시,14268539,850527
41360,경기도 남양주시,202510,경기도 남양주시,14193598,769113
41360,경기도 남양주시,202511,경기도 남양주시,10215009,585969
41360,경기도 남양주시,202512,경기도 남양주시,8330377,473168
41360,경기도 남양주시,202601,경기도 남양주시,9939983,536137
41360,경기도 남양주시,202602,경기도 남양주시,9990382,503781
41360,경기도 남양주시,202603,경기도 남양주시,9858555,552138
41360,경기도 남양주시,202604,경기도 남양주시,11569321,687358
41360,경기도 남양주시,202605,경기도 남양주시,15952898,856560
41360,경기도 남양주시,202606,경기도 남양주시,4022570,277244
41250,경기도 동두천시,202501,경기도 동두천시,21488,814
41250,경기도 동두천시,202502,경기도 동두천시,649765,31704
41250,경기도 동두천시,202503,경기도 동두천시,1013008,50112
41250,경기도 동두천시,202504,경기도 동두천시,955854,49957
41250,경기도 동두천시,202505,경기도 동두천시,992607,50209
41250,경기도 동두천시,202506,경기도 동두천시,914889,47873
