SGG_CD,SGG_NM,MCLS_NM,SRCH_CNT,TOTL_CNT,SPPY_SRCH_CNT,SPPY_SRCH_PER,TOTL_SPPY_SRCH_CNT,TOTL_SPPY_SRCH_PER
48121,경상남도 창원시 의창구,문화관광,304199404,2688055119,,,,
48121,경상남도 창원시 의창구,쇼핑,154088721,2688055119,,,,
48121,경상남도 창원시 의창구,숙박,285331364,2688055119,,,,
48121,경상남도 창원시 의창구,역사관광,75971353,2688055119,,,,
48121,경상남도 창원시 의창구,음식,1445063818,2688055119,,,,
48121,경상남도 창원시 의창구,자연관광,110908743,2688055119,,,,
48121,경상남도 창원시 의창구,체험관광,14532972,2688055119,,,,
48129,경상남도 창원시 진해구,기타관광,174002006,2688055119,,,,
48129,경상남도 창원시 진해구,레저스포츠,123956738,2688055119,,,,
48129,경상남도 창원시 진해구,문화관광,304199404,2688055119,,,,
48129,경상남도 창원시 진해구,쇼핑,154088721,2688055119,,,,
48129,경상남도 창원시 진해구,숙박,285331364,2688055119,,,,
48129,경상남도 창원시 진해구,역사관광,75971353,2688055119,,,,
48129,경상남도 창원시 진해구,음식,1445063818,2688055119,,,,
48129,경상남도 창원시 진해구,자연관광,110908743,2688055119,,,,
48129,경상남도 창원시 진해구,체험관광,14532972,2688055119,,,,
48220,경상남도 통영시,기타관광,174002006,2688055119,,,,
48220,경상남도 통영시,레저스포츠,123956738,2688055119,,,,
48220,경상남도 통영시,문화관광,304199404,2688055119,,,,
48220,경상남도 통영시,쇼핑,154088721,2688055119,,,,
48220,경상남도 통영시,숙박,285331364,2688055119,,,,
48220,경상남도 통영시,역사관광,75971353,2688055119,,,,
48220,경상남도 통영시,음식,1445063818,2688055119,,,,
48220,경상남도 통영시,자연관광,110908743,2688055119,,,,
48220,경상남도 통영시,체험관광,14532972,2688055119,,,,
48850,경상남도 하동군,기타관광,174002006,2688055119,,,,
48850,경상남도 하동군,레저스포츠,123956738,2688055119,,,,
48850,경상남도 하동군,문화관광,304199404,2688055119,,,,
48850,경상남도 하동군,쇼핑,154088721,2688055119,,,,
48850,경상남도 하동군,숙박,285331364,2688055119,,,,
48850,경상남도 하동군,역사관광,75971353,2688055119,,,,
48850,경상남도 하동군,음식,1445063818,2688055119,,,,
48850,경상남도 하동군,자연관광,110908743,2688055119,,,,
48850,경상남도 하동군,체험관광,14532972,2688055119,,,,
48730,경상남도 함안군,기타관광,174002006,2688055119,,,,
48730,경상남도 함안군,레저스포츠,123956738,2688055119,,,,
48730,경상남도 함안군,문화관광,304199404,2688055119,,,,
48730,경상남도 함안군,쇼핑,154088721,2688055119,,,,
48730,경상남도 함안군,숙박,285331364,2688055119,,,,
48730,경상남도 함안군,역사관광,75971353,2688055119,,,,
48730,경상남도 함안군,음식,1445063818,2688055119,,,,
48730,경상남도 함안군,자연관광,110908743,2688055119,,,,
48730,경상남도 함안군,체험관광,14532972,2688055119,,,,
48870,경상남도 함양군,기타관광,174002006,2688055119,,,,
48870,경상남도 함양군,레저스포츠,123956738,2688055119,,,,
48870,경상남도 함양군,문화관광,304199404,2688055119,,,,
48870,경상남도 함양군,쇼핑,154088721,2688055119,,,,
48870,경상남도 함양군,숙박,285331364,2688055119,,,,
48870,경상남도 함양군,역사관광,75971353,2688055119,,,,
48870,경상남도 함양군,음식,1445063818,2688055119,,,,
48870,경상남도 함양군,자연관광,110908743,2688055119,,,,
48870,경상남도 함양군,체험관광,14532972,2688055119,,,,
48890,경상남도 합천군,기타관광,174002006,2688055119,,,,
48890,경상남도 합천군,레저스포츠,123956738,2688055119,,,,
48890,경상남도 합천군,문화관광,304199404,2688055119,,,,
48890,경상남도 합천군,쇼핑,154088721,2688055119,,,,
48890,경상남도 합천군,숙박,285331364,2688055119,,,,
48890,경상남도 합천군,역사관광,75971353,2688055119,,,,
48890,경상남도 합천군,음식,1445063818,2688055119,,,,
48890,경상남도 합천군,자연관광,110908743,2688055119,,,,
48890,경상남도 합천군,체험관광,14532972,2688055119,,,,
50130,제주특별자치도 서귀포시,기타관광,174002006,2688055119,,,,
50130,제주특별자치도 서귀포시,레저스포츠,123956738,2688055119,,,,
50130,제주특별자치도 서귀포시,문화관광,304199404,2688055119,,,,
50130,제주특별자치도 서귀포시,쇼핑,154088721,2688055119,,,,
50130,제주특별자치도 서귀포시,숙박,285331364,2688055119,,,,
50130,제주특별자치도 서귀포시,역사관광,75971353,2688055119,,,,
50130,제주특별자치도 서귀포시,음식,1445063818,2688055119,,,,
50130,제주특별자치도 서귀포시,자연관광,110908743,2688055119,,,,
50130,제주특별자치도 서귀포시,체험관광,14532972,2688055119,,,,
50110,제주특별자치도 제주시,기타관광,174002006,2688055119,,,,
50110,제주특별자치도 제주시,레저스포츠,123956738,2688055119,,,,
50110,제주특별자치도 제주시,문화관광,304199404,2688055119,,,,
50110,제주특별자치도 제주시,쇼핑,154088721,2688055119,,,,
50110,제주특별자치도 제주시,숙박,285331364,2688055119,,,,
50110,제주특별자치도 제주시,역사관광,75971353,2688055119,,,,
50110,제주특별자치도 제주시,음식,1445063818,2688055119,,,,
50110,제주특별자치도 제주시,자연관광,110908743,2688055119,,,,
50110,제주특별자치도 제주시,체험관광,14532972,2688055119,,,,
51820,강원특별자치도 고성군,기타관광,174002006,2688055119,,,,
51820,강원특별자치도 고성군,레저스포츠,123956738,2688055119,,,,
51820,강원특별자치도 고성군,문화관광,304199404,2688055119,,,,
51820,강원특별자치도 고성군,쇼핑,154088721,2688055119,,,,
51820,강원특별자치도 고성군,숙박,285331364,2688055119,,,,
51820,강원특별자치도 고성군,역사관광,75971353,2688055119,,,,
51820,강원특별자치도 고성군,음식,1445063818,2688055119,,,,
51820,강원특별자치도 고성군,자연관광,110908743,2688055119,,,,
51820,강원특별자치도 고성군,체험관광,14532972,2688055119,,,,
51150,강원특별자치도 강릉시,기타관광,174002006,2688055119,,,,
51150,강원특별자치도 강릉시,레저스포츠,123956738,2688055119,,,,
51150,강원특별자치도 강릉시,문화관광,304199404,2688055119,,,,
51150,강원특별자치도 강릉시,쇼핑,154088721,2688055119,,,,
51150,강원특별자치도 강릉시,숙박,285331364,2688055119,,,,
51150,강원특별자치도 강릉시,역사관광,75971353,2688055119,,,,
51150,강원특별자치도 강릉시,음식,1445063818,2688055119,,,,
51150,강원특별자치도 강릉시,자연관광,110908743,2688055119,,,,
51150,강원특별자치도 강릉시,체험관광,14532972,2688055119,,,,
51170,강원특별자치도 동해시,기타관광,174002006,2688055119,,,,
51170,강원특별자치도 동해시,레저스포츠,123956738,2688055119,,,,
51170,강원특별자치도 동해시,문화관광,304199404,2688055119,,,,
51170,강원특별자치도 동해시,쇼핑,154088721,2688055119,,,,
51170,강원특별자치도 동해시,숙박,285331364,2688055119,,,,
51170,강원특별자치도 동해시,역사관광,75971353,2688055119,,,,
51170,강원특별자치도 동해시,음식,1445063818,2688055119,,,,
51170,강원특별자치도 동해시,자연관광,110908743,2688055119,,,,
51170,강원특별자치도 동해시,체험관광,14532972,2688055119,,,,
51230,강원특별자치도 삼척시,기타관광,174002006,2688055119,,,,
51230,강원특별자치도 삼척시,레저스포츠,123956738,2688055119,,,,
51230,강원특별자치도 삼척시,문화관광,304199404,2688055119,,,,
51230,강원특별자치도 삼척시,쇼핑,154088721,2688055119,,,,
51230,강원특별자치도 삼척시,숙박,285331364,2688055119,,,,
51230,강원특별자치도 삼척시,역사관광,75971353,2688055119,,,,
51230,강원특별자치도 삼척시,음식,1445063818,2688055119,,,,
51230,강원특별자치도 삼척시,자연관광,110908743,2688055119,,,,
51230,강원특별자치도 삼척시,체험관광,14532972,2688055119,,,,
51210,강원특별자치도 속초시,기타관광,174002006,2688055119,,,,
51210,강원특별자치도 속초시,레저스포츠,123956738,2688055119,,,,
51210,강원특별자치도 속초시,문화관광,304199404,2688055119,,,,
51210,강원특별자치도 속초시,쇼핑,154088721,2688055119,,,,
51210,강원특별자치도 속초시,숙박,285331364,2688055119,,,,
51210,강원특별자치도 속초시,역사관광,75971353,2688055119,,,,
51210,강원특별자치도 속초시,음식,1445063818,2688055119,,,,
51210,강원특별자치도 속초시,자연관광,110908743,2688055119,,,,
51210,강원특별자치도 속초시,체험관광,14532972,2688055119,,,,
51800,강원특별자치도 양구군,기타관광,174002006,2688055119,,,,
51800,강원특별자치도 양구군,레저스포츠,123956738,2688055119,,,,
51800,강원특별자치도 양구군,문화관광,304199404,2688055119,,,,
51800,강원특별자치도 양구군,쇼핑,154088721,2688055119,,,,
51800,강원특별자치도 양구군,숙박,285331364,2688055119,,,,
51800,강원특별자치도 양구군,역사관광,75971353,2688055119,,,,
51800,강원특별자치도 양구군,음식,1445063818,2688055119,,,,
51800,강원특별자치도 양구군,자연관광,110908743,2688055119,,,,
51800,강원특별자치도 양구군,체험관광,14532972,2688055119,,,,
51830,강원특별자치도 양양군,기타관광,174002006,2688055119,,,,
51830,강원특별자치도 양양군,레저스포츠,123956738,2688055119,,,,
51830,강원특별자치도 양양군,문화관광,304199404,2688055119,,,,
51830,강원특별자치도 양양군,쇼핑,154088721,2688055119,,,,
51830,강원특별자치도 양양군,숙박,285331364,2688055119,,,,
51830,강원특별자치도 양양군,역사관광,75971353,2688055119,,,,
51830,강원특별자치도 양양군,음식,1445063818,2688055119,,,,
51830,강원특별자치도 양양군,자연관광,110908743,2688055119,,,,
51830,강원특별자치도 양양군,체험관광,14532972,2688055119,,,,
51750,강원특별자치도 영월군,기타관광,174002006,2688055119,,,,
51750,강원특별자치도 영월군,레저스포츠,123956738,2688055119,,,,
51750,강원특별자치도 영월군,문화관광,304199404,2688055119,,,,
51750,강원특별자치도 영월군,쇼핑,154088721,2688055119,,,,
51750,강원특별자치도 영월군,숙박,285331364,2688055119,,,,
51750,강원특별자치도 영월군,역사관광,75971353,2688055119,,,,
51750,강원특별자치도 영월군,음식,1445063818,2688055119,,,,
51750,강원특별자치도 영월군,자연관광,110908743,2688055119,,,,
51750,강원특별자치도 영월군,체험관광,14532972,2688055119,,,,
51130,강원특별자치도 원주시,기타관광,174002006,2688055119,,,,
51130,강원특별자치도 원주시,레저스포츠,123956738,2688055119,,,,
51130,강원특별자치도 원주시,문화관광,304199404,2688055119,,,,
51130,강원특별자치도 원주시,쇼핑,154088721,2688055119,,,,
51130,강원특별자치도 원주시,숙박,285331364,2688055119,,,,
51130,강원특별자치도 원주시,역사관광,75971353,2688055119,,,,
51130,강원특별자치도 원주시,음식,1445063818,2688055119,,,,
51130,강원특별자치도 원주시,자연관광,110908743,2688055119,,,,
51130,강원특별자치도 원주시,체험관광,14532972,2688055119,,,,
51810,강원특별자치도 인제군,기타관광,174002006,2688055119,,,,
51810,강원특별자치도 인제군,레저스포츠,123956738,2688055119,,,,
51810,강원특별자치도 인제군,문화관광,304199404,2688055119,,,,
51810,강원특별자치도 인제군,쇼핑,154088721,2688055119,,,,
51810,강원특별자치도 인제군,숙박,285331364,2688055119,,,,
51810,강원특별자치도 인제군,역사관광,75971353,2688055119,,,,
51810,강원특별자치도 인제군,음식,1445063818,2688055119,,,,
51810,강원특별자치도 인제군,자연관광,110908743,2688055119,,,,
51810,강원특별자치도 인제군,체험관광,14532972,2688055119,,,,
51770,강원특별자치도 정선군,기타관광,174002006,2688055119,,,,
51770,강원특별자치도 정선군,레저스포츠,123956738,2688055119,,,,
51770,강원특별자치도 정선군,문화관광,304199404,2688055119,,,,
51770,강원특별자치도 정선군,쇼핑,154088721,2688055119,,,,
51770,강원특별자치도 정선군,숙박,285331364,2688055119,,,,
51770,강원특별자치도 정선군,역사관광,75971353,2688055119,,,,
51770,강원특별자치도 정선군,음식,1445063818,2688055119,,,,
51770,강원특별자치도 정선군,자연관광,110908743,2688055119,,,,
51770,강원특별자치도 정선군,체험관광,14532972,2688055119,,,,
51780,강원특별자치도 철원군,기타관광,174002006,2688055119,,,,
51780,강원특별자치도 철원군,레저스포츠,123956738,2688055119,,,,
51780,강원특별자치도 철원군,문화관광,304199404,2688055119,,,,
51780,강원특별자치도 철원군,쇼핑,154088721,2688055119,,,,
51780,강원특별자치도 철원군,숙박,285331364,2688055119,,,,
51780,강원특별자치도 철원군,역사관광,75971353,2688055119,,,,
51780,강원특별자치도 철원군,음식,1445063818,2688055119,,,,
51780,강원특별자치도 철원군,자연관광,110908743,2688055119,,,,
51780,강원특별자치도 철원군,체험관광,14532972,2688055119,,,,
51110,강원특별자치도 춘천시,기타관광,174002006,2688055119,,,,
51110,강원특별자치도 춘천시,레저스포츠,123956738,2688055119,,,,
51110,강원특별자치도 춘천시,문화관광,304199404,2688055119,,,,
51110,강원특별자치도 춘천시,쇼핑,154088721,2688055119,,,,
51110,강원특별자치도 춘천시,숙박,285331364,2688055119,,,,
51110,강원특별자치도 춘천시,역사관광,75971353,2688055119,,,,
51110,강원특별자치도 춘천시,음식,1445063818,2688055119,,,,
51110,강원특별자치도 춘천시,자연관광,110908743,2688055119,,,,
51110,강원특별자치도 춘천시,체험관광,14532972,2688055119,,,,
51190,강원특별자치도 태백시,기타관광,174002006,2688055119,,,,
51190,강원특별자치도 태백시,레저스포츠,123956738,2688055119,,,,
51190,강원특별자치도 태백시,문화관광,304199404,2688055119,,,,
51190,강원특별자치도 태백시,쇼핑,154088721,2688055119,,,,
51190,강원특별자치도 태백시,숙박,285331364,2688055119,,,,
51190,강원특별자치도 태백시,역사관광,75971353,2688055119,,,,
51190,강원특별자치도 태백시,음식,1445063818,2688055119,,,,
51190,강원특별자치도 태백시,자연관광,110908743,2688055119,,,,
51190,강원특별자치도 태백시,체험관광,14532972,2688055119,,,,
51760,강원특별자치도 평창군,기타관광,174002006,2688055119,,,,
51760,강원특별자치도 평창군,레저스포츠,123956738,2688055119,,,,
51760,강원특별자치도 평창군,문화관광,304199404,2688055119,,,,
51760,강원특별자치도 평창군,쇼핑,154088721,2688055119,,,,
51760,강원특별자치도 평창군,숙박,285331364,2688055119,,,,
51760,강원특별자치도 평창군,역사관광,75971353,2688055119,,,,
51760,강원특별자치도 평창군,음식,1445063818,2688055119,,,,
51760,강원특별자치도 평창군,자연관광,110908743,2688055119,,,,
51760,강원특별자치도 평창군,체험관광,14532972,2688055119,,,,
51720,강원특별자치도 홍천군,기타관광,174002006,2688055119,,,,
51720,강원특별자치도 홍천군,레저스포츠,123956738,2688055119,,,,
51720,강원특별자치도 홍천군,문화관광,304199404,2688055119,,,,
51720,강원특별자치도 홍천군,쇼핑,154088721,2688055119,,,,
51720,강원특별자치도 홍천군,숙박,285331364,2688055119,,,,
51720,강원특별자치도 홍천군,역사관광,75971353,2688055119,,,,
51720,강원특별자치도 홍천군,음식,1445063818,2688055119,,,,
51720,강원특별자치도 홍천군,자연관광,110908743,2688055119,,,,
51720,강원특별자치도 홍천군,체험관광,14532972,2688055119,,,,
51790,강원특별자치도 화천군,기타관광,174002006,2688055119,,,,
51790,강원특별자치도 화천군,레저스포츠,123956738,2688055119,,,,
51790,강원특별자치도 화천군,문화관광,304199404,2688055119,,,,
51790,강원특별자치도 화천군,쇼핑,154088721,2688055119,,,,
51790,강원특별자치도 화천군,숙박,285331364,2688055119,,,,
51790,강원특별자치도 화천군,역사관광,75971353,2688055119,,,,
51790,강원특별자치도 화천군,음식,1445063818,2688055119,,,,
51790,강원특별자치도 화천군,자연관광,110908743,2688055119,,,,
51790,강원특별자치도 화천군,체험관광,14532972,2688055119,,,,
51730,강원특별자치도 횡성군,기타관광,174002006,2688055119,,,,
51730,강원특별자치도 횡성군,레저스포츠,123956738,2688055119,,,,
51730,강원특별자치도 횡성군,문화관광,304199404,2688055119,,,,
51730,강원특별자치도 횡성군,쇼핑,154088721,2688055119,,,,
51730,강원특별자치도 횡성군,숙박,285331364,2688055119,,,,
51730,강원특별자치도 횡성군,역사관광,75971353,2688055119,,,,
51730,강원특별자치도 횡성군,음식,1445063818,2688055119,,,,
51730,강원특별자치도 횡성군,자연관광,110908743,2688055119,,,,
51730,강원특별자치도 횡성군,체험관광,14532972,2688055119,,,,
52130,전북특별자치도 군산시,기타관광,174002006,2688055119,,,,
52130,전북특별자치도 군산시,레저스포츠,123956738,2688055119,,,,
52130,전북특별자치도 군산시,문화관광,304199404,2688055119,,,,
52130,전북특별자치도 군산시,쇼핑,154088721,2688055119,,,,
52130,전북특별자치도 군산시,숙박,285331364,2688055119,,,,
52130,전북특별자치도 군산시,역사관광,75971353,2688055119,,,,
52130,전북특별자치도 군산시,음식,1445063818,2688055119,,,,
52130,전북특별자치도 군산시,자연관광,110908743,2688055119,,,,
52130,전북특별자치도 군산시,체험관광,14532972,2688055119,,,,
52790,전북특별자치도 고창군,기타관광,174002006,2688055119,,,,
52790,전북특별자치도 고창군,레저스포츠,123956738,2688055119,,,,
52790,전북특별자치도 고창군,문화관광,304199404,2688055119,,,,
52790,전북특별자치도 고창군,쇼핑,154088721,2688055119,,,,
52790,전북특별자치도 고창군,숙박,285331364,2688055119,,,,
52790,전북특별자치도 고창군,역사관광,75971353,2688055119,,,,
52790,전북특별자치도 고창군,음식,1445063818,2688055119,,,,
52790,전북특별자치도 고창군,자연관광,110908743,2688055119,,,,
52790,전북특별자치도 고창군,체험관광,14532972,2688055119,,,,
52210,전북특별자치도 김제시,기타관광,174002006,2688055119,,,,
52210,전북특별자치도 김제시,레저스포츠,123956738,2688055119,,,,
52210,전북특별자치도 김제시,문화관광,304199404,2688055119,,,,
52210,전북특별자치도 김제시,쇼핑,154088721,2688055119,,,,
52210,전북특별자치도 김제시,숙박,285331364,2688055119,,,,
52210,전북특별자치도 김제시,역사관광,75971353,2688055119,,,,
52210,전북특별자치도 김제시,음식,1445063818,2688055119,,,,
52210,전북특별자치도 김제시,자연관광,110908743,2688055119,,,,
52210,전북특별자치도 김제시,체험관광,14532972,2688055119,,,,
52190,전북특별자치도 남원시,기타관광,174002006,2688055119,,,,
52190,전북특별자치도 남원시,레저스포츠,123956738,2688055119,,,,
52190,전북특별자치도 남원시,문화관광,304199404,2688055119,,,,
52190,전북특별자치도 남원시,쇼핑,154088721,2688055119,,,,
52190,전북특별자치도 남원시,숙박,285331364,2688055119,,,,
52190,전북특별자치도 남원시,역사관광,75971353,2688055119,,,,
52190,전북특별자치도 남원시,음식,1445063818,2688055119,,,,
52190,전북특별자치도 남원시,자연관광,110908743,2688055119,,,,
52190,전북특별자치도 남원시,체험관광,14532972,2688055119,,,,
52730,전북특별자치도 무주군,기타관광,174002006,2688055119,,,,
52730,전북특별자치도 무주군,레저스포츠,123956738,2688055119,,,,
52730,전북특별자치도 무주군,문화관광,304199404,2688055119,,,,
52730,전북특별자치도 무주군,쇼핑,154088721,2688055119,,,,
52730,전북특별자치도 무주군,숙박,285331364,2688055119,,,,
52730,전북특별자치도 무주군,역사관광,75971353,2688055119,,,,
52730,전북특별자치도 무주군,음식,1445063818,2688055119,,,,
52730,전북특별자치도 무주군,자연관광,110908743,2688055119,,,,
52730,전북특별자치도 무주군,체험관광,14532972,2688055119,,,,
52800,전북특별자치도 부안군,기타관광,174002006,2688055119,,,,
52800,전북특별자치도 부안군,레저스포츠,123956738,2688055119,,,,
52800,전북특별자치도 부안군,문화관광,304199404,2688055119,,,,
52800,전북특별자치도 부안군,쇼핑,154088721,2688055119,,,,
52800,전북특별자치도 부안군,숙박,285331364,2688055119,,,,
52800,전북특별자치도 부안군,역사관광,75971353,2688055119,,,,
52800,전북특별자치도 부안군,음식,1445063818,2688055119,,,,
52800,전북특별자치도 부안군,자연관광,110908743,2688055119,,,,
52800,전북특별자치도 부안군,체험관광,14532972,2688055119,,,,
52770,전북특별자치도 순창군,기타관광,174002006,2688055119,,,,
52770,전북특별자치도 순창군,레저스포츠,123956738,2688055119,,,,
52770,전북특별자치도 순창군,문화관광,304199404,2688055119,,,,
52770,전북특별자치도 순창군,쇼핑,154088721,2688055119,,,,
52770,전북특별자치도 순창군,숙박,285331364,2688055119,,,,
52770,전북특별자치도 순창군,역사관광,75971353,2688055119,,,,
52770,전북특별자치도 순창군,음식,1445063818,2688055119,,,,
52770,전북특별자치도 순창군,자연관광,110908743,2688055119,,,,
52770,전북특별자치도 순창군,체험관광,14532972,2688055119,,,,
52710,전북특별자치도 완주군,기타관광,174002006,2688055119,,,,
52710,전북특별자치도 완주군,레저스포츠,123956738,2688055119,,,,
52710,전북특별자치도 완주군,문화관광,304199404,2688055119,,,,
52710,전북특별자치도 완주군,쇼핑,154088721,2688055119,,,,
52710,전북특별자치도 완주군,숙박,285331364,2688055119,,,,
52710,전북특별자치도 완주군,역사관광,75971353,2688055119,,,,
52710,전북특별자치도 완주군,음식,1445063818,2688055119,,,,
52710,전북특별자치도 완주군,자연관광,110908743,2688055119,,,,
52710,전북특별자치도 완주군,체험관광,14532972,2688055119,,,,
52140,전북특별자치도 익산시,기타관광,174002006,2688055119,,,,
52140,전북특별자치도 익산시,레저스포츠,123956738,2688055119,,,,
52140,전북특별자치도 익산시,문화관광,304199404,2688055119,,,,
52140,전북특별자치도 익산시,쇼핑,154088721,2688055119,,,,
52140,전북특별자치도 익산시,숙박,285331364,2688055119,,,,
52140,전북특별자치도 익산시,역사관광,75971353,2688055119,,,,
52140,전북특별자치도 익산시,음식,1445063818,2688055119,,,,
52140,전북특별자치도 익산시,자연관광,110908743,2688055119,,,,
52140,전북특별자치도 익산시,체험관광,14532972,2688055119,,,,
52750,전북특별자치도 임실군,기타관광,174002006,2688055119,,,,
52750,전북특별자치도 임실군,레저스포츠,123956738,2688055119,,,,
52750,전북특별자치도 임실군,문화관광,304199404,2688055119,,,,
52750,전북특별자치도 임실군,쇼핑,154088721,2688055119,,,,
52750,전북특별자치도 임실군,숙박,285331364,2688055119,,,,
52750,전북특별자치도 임실군,역사관광,75971353,2688055119,,,,
52750,전북특별자치도 임실군,음식,1445063818,2688055119,,,,
52750,전북특별자치도 임실군,자연관광,110908743,2688055119,,,,
52750,전북특별자치도 임실군,체험관광,14532972,2688055119,,,,
52740,전북특별자치도 장수군,기타관광,174002006,2688055119,,,,
52740,전북특별자치도 장수군,레저스포츠,123956738,2688055119,,,,
52740,전북특별자치도 장수군,문화관광,304199404,2688055119,,,,
52740,전북특별자치도 장수군,쇼핑,154088721,2688055119,,,,
52740,전북특별자치도 장수군,숙박,285331364,2688055119,,,,
52740,전북특별자치도 장수군,역사관광,75971353,2688055119,,,,
52740,전북특별자치도 장수군,음식,1445063818,2688055119,,,,
52740,전북특별자치도 장수군,자연관광,110908743,2688055119,,,,
52740,전북특별자치도 장수군,체험관광,14532972,2688055119,,,,
52110,전북특별자치도 전주시,기타관광,174002006,2688055119,,,,
52110,전북특별자치도 전주시,레저스포츠,123956738,2688055119,,,,
52110,전북특별자치도 전주시,문화관광,304199404,2688055119,,,,
52110,전북특별자치도 전주시,쇼핑,154088721,2688055119,,,,
52110,전북특별자치도 전주시,숙박,285331364,2688055119,,,,
52110,전북특별자치도 전주시,역사관광,75971353,2688055119,,,,
52110,전북특별자치도 전주시,음식,1445063818,2688055119,,,,
52110,전북특별자치도 전주시,자연관광,110908743,2688055119,,,,
52110,전북특별자치도 전주시,체험관광,14532972,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,기타관광,174002006,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,레저스포츠,123956738,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,문화관광,304199404,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,쇼핑,154088721,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,숙박,285331364,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,역사관광,75971353,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,음식,1445063818,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,자연관광,110908743,2688055119,,,,
52113,전북특별자치도 전주시 덕진구,체험관광,14532972,2688055119,,,,
52111,전북특별자치도 전주시 완산구,기타관광,174002006,2688055119,,,,
52111,전북특별자치도 전주시 완산구,레저스포츠,123956738,2688055119,,,,
52111,전북특별자치도 전주시 완산구,문화관광,304199404,2688055119,,,,
52111,전북특별자치도 전주시 완산구,쇼핑,154088721,2688055119,,,,
52111,전북특별자치도 전주시 완산구,숙박,285331364,2688055119,,,,
52111,전북특별자치도 전주시 완산구,역사관광,75971353,2688055119,,,,
52111,전북특별자치도 전주시 완산구,음식,1445063818,2688055119,,,,
52111,전북특별자치도 전주시 완산구,자연관광,110908743,2688055119,,,,
52111,전북특별자치도 전주시 완산구,체험관광,14532972,2688055119,,,,
52180,전북특별자치도 정읍시,기타관광,174002006,2688055119,,,,
52180,전북특별자치도 정읍시,레저스포츠,123956738,2688055119,,,,
52180,전북특별자치도 정읍시,문화관광,304199404,2688055119,,,,
52180,전북특별자치도 정읍시,쇼핑,154088721,2688055119,,,,
52180,전북특별자치도 정읍시,숙박,285331364,2688055119,,,,
52180,전북특별자치도 정읍시,역사관광,75971353,2688055119,,,,
52180,전북특별자치도 정읍시,음식,1445063818,2688055119,,,,
52180,전북특별자치도 정읍시,자연관광,110908743,2688055119,,,,
52180,전북특별자치도 정읍시,체험관광,14532972,2688055119,,,,
52720,전북특별자치도 진안군,기타관광,174002006,2688055119,,,,
52720,전북특별자치도 진안군,레저스포츠,123956738,2688055119,,,,
52720,전북특별자치도 진안군,문화관광,304199404,2688055119,,,,
52720,전북특별자치도 진안군,쇼핑,154088721,2688055119,,,,
52720,전북특별자치도 진안군,숙박,285331364,2688055119,,,,
52720,전북특별자치도 진안군,역사관광,75971353,2688055119,,,,
52720,전북특별자치도 진안군,음식,1445063818,2688055119,,,,
52720,전북특별자치도 진안군,자연관광,110908743,2688055119,,,,
52720,전북특별자치도 진안군,체험관광,14532972,2688055119,,,,
