SGG_CD,SGG_NM,AGEG_DIV_NM,TOU_NUM1,TOU_NUM1_RATE,TOU_NUM2,TOU_NUM2_RATE
41360,경기도 남양주시,60대,977920375046.0,9.1,587563786232.0,5.5
41360,경기도 남양주시,50대,1617476570976.0,15.1,1054141280617.0,9.8
41360,경기도 남양주시,40대,1733909151393.0,16.1,1064503399689.0,9.9
41360,경기도 남양주시,30대,1401708584863.0,13.0,882291334430.0,8.2
41360,경기도 남양주시,20대,498033214607.0,4.6,434000928459.0,4.0
41360,경기도 남양주시,10대,11723184429.0,0.1,11335002605.0,0.1
41190,경기도 부천시,80대,31684740164.0,0.2,27126880865.0,0.2
41190,경기도 부천시,70대,239717474563.0,1.8,178543835322.0,1.3
41190,경기도 부천시,60대,974905345416.0,7.3,790144766225.0,5.9
41190,경기도 부천시,50대,1624680043341.0,12.2,1389290406260.0,10.4
41190,경기도 부천시,40대,1863238073033.0,13.9,1385528535032.0,10.4
41190,경기도 부천시,30대,1886636458483.0,14.1,1284957329827.0,9.6
41190,경기도 부천시,20대,815433938087.0,6.1,814923657250.0,6.1
41190,경기도 부천시,10대,28635214918.0,0.2,32149184745.0,0.2
41194,경기도 부천시 소사구,80대,4580378103.0,0.5,4158638053.0,0.4
41194,경기도 부천시 소사구,70대,28187822684.0,3.0,27766809341.0,2.9
41194,경기도 부천시 소사구,60대,85578239818.0,9.0,87354245320.0,9.2
41194,경기도 부천시 소사구,50대,114827544075.0,12.1,100697349590.0,10.6
41194,경기도 부천시 소사구,40대,139930441962.0,14.7,95112558957.0,10.0
41194,경기도 부천시 소사구,30대,116502204147.0,12.3,80226740280.0,8.4
41194,경기도 부천시 소사구,20대,28905965855.0,3.0,33208526897.0,3.5
41194,경기도 부천시 소사구,10대,1864946154.0,0.2,1911923242.0,0.2
41192,경기도 부천시 원미구,80대,9003853992.0,0.3,8348215302.0,0.3
41192,경기도 부천시 원미구,70대,64697808328.0,2.1,52553418094.0,1.7
41192,경기도 부천시 원미구,60대,231598494188.0,7.4,224973903626.0,7.2
41192,경기도 부천시 원미구,50대,358868675796.0,11.5,338545847664.0,10.9
41192,경기도 부천시 원미구,40대,415846455137.0,13.4,319838365835.0,10.3
41192,경기도 부천시 원미구,30대,435288338963.0,14.0,302266757640.0,9.7
41192,경기도 부천시 원미구,20대,145759165340.0,4.7,186998538044.0,6.0
41192,경기도 부천시 원미구,10대,7991696367.0,0.3,10261378396.0,0.3
41196,경기도 부천시 오정구,80대,2981304520.0,0.4,2011759287.0,0.3
41196,경기도 부천시 오정구,70대,25382675574.0,3.7,13072074585.0,1.9
41196,경기도 부천시 오정구,60대,102306680838.0,14.7,46315743552.0,6.7
41196,경기도 부천시 오정구,50대,124111188699.0,17.9,64544157296.0,9.3
41196,경기도 부천시 오정구,40대,103608439839.0,14.9,47043836660.0,6.8
41196,경기도 부천시 오정구,30대,87662676746.0,12.6,38653833622.0,5.6
41196,경기도 부천시 오정구,20대,20537147022.0,3.0,15336784492.0,2.2
41196,경기도 부천시 오정구,10대,465858681.0,0.1,395523822.0,0.1
41130,경기도 성남시,80대,149594985963.0,0.5,192735506329.0,0.6
41130,경기도 성남시,70대,567216862442.0,1.9,662378346019.0,2.2
41130,경기도 성남시,60대,1800568223021.0,6.1,2039642095816.0,6.9
41130,경기도 성남시,50대,3266526810378.0,11.0,3357387780776.0,11.3
41130,경기도 성남시,40대,3907452097517.0,13.1,3195249739015.0,10.7
41130,경기도 성남시,30대,4022661728402.0,13.5,2924045550207.0,9.8
41130,경기도 성남시,20대,1737743954297.0,5.8,1808925713801.0,6.1
41130,경기도 성남시,10대,59996943824.0,0.2,62894126270.0,0.2
41135,경기도 성남시 분당구,80대,120835592716.0,0.6,173632411781.0,0.8
41135,경기도 성남시 분당구,70대,372561339681.0,1.7,549055573605.0,2.6
41135,경기도 성남시 분당구,60대,1106821302449.0,5.2,1593758707681.0,7.4
41135,경기도 성남시 분당구,50대,2122443141755.0,9.9,2626275231809.0,12.2
41135,경기도 성남시 분당구,40대,2670121983200.0,12.4,2449296103829.0,11.4
41135,경기도 성남시 분당구,30대,2876388915532.0,13.4,2254645700231.0,10.5
41135,경기도 성남시 분당구,20대,1142446492418.0,5.3,1337478217990.0,6.2
41135,경기도 성남시 분당구,10대,37502379547.0,0.2,41599720047.0,0.2
41131,경기도 성남시 수정구,80대,16844885868.0,0.4,11917458772.0,0.3
41131,경기도 성남시 수정구,70대,109282759311.0,2.3,66394551719.0,1.4
41131,경기도 성남시 수정구,60대,374621362682.0,7.9,262937860967.0,5.5
41131,경기도 성남시 수정구,50대,623441411862.0,13.1,439781526245.0,9.3
41131,경기도 성남시 수정구,40대,708007053212.0,14.9,475966217661.0,10.0
41131,경기도 성남시 수정구,30대,640952034784.0,13.5,413720504340.0,8.7
41131,경기도 성남시 수정구,20대,319879052043.0,6.7,256390563853.0,5.4
41131,경기도 성남시 수정구,10대,13980681642.0,0.3,12956199104.0,0.3
41133,경기도 성남시 중원구,80대,11914507368.0,0.3,7185635773.0,0.2
41133,경기도 성남시 중원구,70대,85372763442.0,2.4,46928220688.0,1.3
41133,경기도 성남시 중원구,60대,319125557890.0,9.0,182945527180.0,5.2
41133,경기도 성남시 중원구,50대,520642256759.0,14.7,291331022705.0,8.2
41133,경기도 성남시 중원구,40대,529323061099.0,15.0,269987417512.0,7.6
41133,경기도 성남시 중원구,30대,505320778084.0,14.3,255679345639.0,7.2
41133,경기도 성남시 중원구,20대,275418409830.0,7.8,215056931961.0,6.1
41133,경기도 성남시 중원구,10대,8513882636.0,0.2,8338207114.0,0.2
41110,경기도 수원시,80대,73312191739.0,0.2,56641632785.0,0.2
41110,경기도 수원시,70대,515661837965.0,1.6,326354229119.0,1.0
41110,경기도 수원시,60대,2126607526849.0,6.7,1562182317885.0,4.9
41110,경기도 수원시,50대,3675572471721.0,11.6,3244022022638.0,10.2
41110,경기도 수원시,40대,4249406347506.0,13.4,3208789023704.0,10.1
41110,경기도 수원시,30대,4647781618286.0,14.6,3019244747607.0,9.5
41110,경기도 수원시,20대,2465153313871.0,7.8,2439583920031.0,7.7
41110,경기도 수원시,10대,93904672353.0,0.3,99141828176.0,0.3
41113,경기도 수원시 권선구,80대,21284798086.0,0.2,14911598635.0,0.2
41113,경기도 수원시 권선구,70대,183985500545.0,2.0,86662993768.0,0.9
41113,경기도 수원시 권선구,60대,765864200584.0,8.3,488429285644.0,5.3
41113,경기도 수원시 권선구,50대,1221871259896.0,13.3,910000564000.0,9.9
41113,경기도 수원시 권선구,40대,1372270003099.0,14.9,884724173927.0,9.6
41113,경기도 수원시 권선구,30대,1334645007932.0,14.5,850732178392.0,9.3
41113,경기도 수원시 권선구,20대,518197820433.0,5.6,508330671279.0,5.5
41113,경기도 수원시 권선구,10대,10886543782.0,0.1,12006932887.0,0.1
41117,경기도 수원시 영통구,80대,16688753357.0,0.2,14691856840.0,0.2
41117,경기도 수원시 영통구,70대,83050480888.0,1.1,60487031755.0,0.8
41117,경기도 수원시 영통구,60대,364414082362.0,4.8,271142135592.0,3.5
41117,경기도 수원시 영통구,50대,816205127029.0,10.7,672270880476.0,8.8
41117,경기도 수원시 영통구,40대,1124984022338.0,14.7,786154113869.0,10.3
41117,경기도 수원시 영통구,30대,1339334614208.0,17.5,852083775638.0,11.1
41117,경기도 수원시 영통구,20대,633980550744.0,8.3,579960728470.0,7.6
41117,경기도 수원시 영통구,10대,25153013143.0,0.3,21440227248.0,0.3
41111,경기도 수원시 장안구,80대,12091659268.0,0.3,6859973920.0,0.2
41111,경기도 수원시 장안구,70대,135656692798.0,3.3,37072976162.0,0.9
41111,경기도 수원시 장안구,60대,522225290801.0,12.5,176997287849.0,4.2
41111,경기도 수원시 장안구,50대,629550385017.0,15.1,351864778237.0,8.4
41111,경기도 수원시 장안구,40대,593658859697.0,14.2,327287472542.0,7.8
41111,경기도 수원시 장안구,30대,560849455751.0,13.4,284890054543.0,6.8
41111,경기도 수원시 장안구,20대,297179095706.0,7.1,211301622459.0,5.1
41111,경기도 수원시 장안구,10대,13614415116.0,0.3,9803019289.0,0.2
41115,경기도 수원시 팔달구,80대,23246981029.0,0.2,20178203383.0,0.2
41115,경기도 수원시 팔달구,70대,112969163741.0,1.0,142131227430.0,1.3
41115,경기도 수원시 팔달구,60대,474103953102.0,4.4,625613608789.0,5.8
41115,경기도 수원시 팔달구,50대,1007945699772.0,9.3,1309885799913.0,12.1
41115,경기도 수원시 팔달구,40대,1158493462365.0,10.7,1210623263378.0,11.2
41115,경기도 수원시 팔달구,30대,1412952540391.0,13.1,1031538739039.0,9.6
41115,경기도 수원시 팔달구,20대,1015795846978.0,9.4,1139990897817.0,10.6
41115,경기도 수원시 팔달구,10대,44250700305.0,0.4,55891648748.0,0.5
41390,경기도 시흥시,80대,19270454005.0,0.2,14874212134.0,0.1
41390,경기도 시흥시,70대,193814600392.0,1.9,85851433937.0,0.8
41390,경기도 시흥시,60대,1037826317049.0,10.0,445864129710.0,4.3
41390,경기도 시흥시,50대,1736702363085.0,16.8,872374772364.0,8.4
41390,경기도 시흥시,40대,1796199116311.0,17.3,847684455927.0,8.2
41390,경기도 시흥시,30대,1577463895853.0,15.2,741427465511.0,7.2
41390,경기도 시흥시,20대,592405893832.0,5.7,378867163044.0,3.7
41390,경기도 시흥시,10대,13241477442.0,0.1,8684667369.0,0.1
41273,경기도 안산시 단원구,80대,12780103859.0,0.1,9996348892.0,0.1
41273,경기도 안산시 단원구,70대,103614342715.0,1.2,63219357425.0,0.7
41273,경기도 안산시 단원구,60대,598958894325.0,7.0,365249403535.0,4.3
41273,경기도 안산시 단원구,50대,1206367838801.0,14.1,833789868536.0,9.7
41273,경기도 안산시 단원구,40대,1340396829113.0,15.6,808098476333.0,9.4
41273,경기도 안산시 단원구,30대,1270708265280.0,14.8,699202181871.0,8.2
41273,경기도 안산시 단원구,20대,660537435641.0,7.7,554444659380.0,6.5
41273,경기도 안산시 단원구,10대,20878067316.0,0.2,22124109330.0,0.3
41270,경기도 안산시,80대,23740429103.0,0.2,16081178810.0,0.1
41270,경기도 안산시,70대,201595497979.0,1.5,105362235675.0,0.8
41270,경기도 안산시,60대,1098895167210.0,8.3,592839079670.0,4.5
41270,경기도 안산시,50대,1968505832305.0,14.9,1284919122663.0,9.7
41270,경기도 안산시,40대,2015013624178.0,15.3,1173845003742.0,8.9
41270,경기도 안산시,30대,1881392707923.0,14.3,987515616814.0,7.5
41270,경기도 안산시,20대,1015354055796.0,7.7,772024106253.0,5.8
41270,경기도 안산시,10대,32500717547.0,0.2,30692690980.0,0.2
41271,경기도 안산시 상록구,80대,10960325233.0,0.2,6084829912.0,0.1
41271,경기도 안산시 상록구,70대,97981155261.0,2.1,42142878256.0,0.9
41271,경기도 안산시 상록구,60대,499936272879.0,10.8,227589676134.0,4.9
41271,경기도 안산시 상록구,50대,762137993500.0,16.5,451129254129.0,9.7
41271,경기도 안산시 상록구,40대,674616795064.0,14.6,365746527406.0,7.9
41271,경기도 안산시 상록구,30대,610684442640.0,13.2,288313434939.0,6.2
41271,경기도 안산시 상록구,20대,354816620157.0,7.7,217579446869.0,4.7
41271,경기도 안산시 상록구,10대,11622650231.0,0.3,8568581647.0,0.2
41550,경기도 안성시,80대,15681317050.0,0.2,7968255119.0,0.1
41550,경기도 안성시,70대,148493805335.0,1.9,49963959503.0,0.6
41550,경기도 안성시,60대,896102892989.0,11.3,277636910448.0,3.5
41550,경기도 안성시,50대,1625923354300.0,20.6,590701139897.0,7.5
41550,경기도 안성시,40대,1511509457610.0,19.1,575195586475.0,7.3
41550,경기도 안성시,30대,1086310556542.0,13.7,477289797883.0,6.0
41550,경기도 안성시,20대,376677605256.0,4.8,245928183354.0,3.1
41550,경기도 안성시,10대,8233734720.0,0.1,7822086717.0,0.1
41170,경기도 안양시,80대,33474887001.0,0.3,31487881546.0,0.2
41170,경기도 안양시,70대,227742118914.0,1.8,171716382016.0,1.4
41170,경기도 안양시,60대,911139875652.0,7.2,726536677360.0,5.7
41170,경기도 안양시,50대,1632087673345.0,12.9,1312087632122.0,10.3
41170,경기도 안양시,40대,1785079511434.0,14.1,1191182777024.0,9.4
41170,경기도 안양시,30대,1780417086503.0,14.0,1086324265782.0,8.6
41170,경기도 안양시,20대,894275576388.0,7.0,831535684815.0,6.6
41170,경기도 안양시,10대,36964169514.0,0.3,40108409006.0,0.3
41173,경기도 안양시 동안구,80대,23708892572.0,0.3,23942774482.0,0.3
41173,경기도 안양시 동안구,70대,156043955534.0,1.7,124112194716.0,1.3
41173,경기도 안양시 동안구,60대,634136511120.0,6.8,531669470813.0,5.7
41173,경기도 안양시 동안구,50대,1188905530778.0,12.7,1002623062270.0,10.7
41173,경기도 안양시 동안구,40대,1339120674609.0,14.3,926425531409.0,9.9
41173,경기도 안양시 동안구,30대,1336775113752.0,14.2,851982076475.0,9.1
41173,경기도 안양시 동안구,20대,618792786014.0,6.6,588708479194.0,6.3
41173,경기도 안양시 동안구,10대,22784923961.0,0.2,23049730456.0,0.2
41171,경기도 안양시 만안구,80대,9765994423.0,0.3,7545107056.0,0.2
41171,경기도 안양시 만안구,70대,71698163385.0,2.2,47604187295.0,1.4
41171,경기도 안양시 만안구,60대,277003364531.0,8.4,194867206543.0,5.9
41171,경기도 안양시 만안구,50대,443182142556.0,13.4,309464569854.0,9.4
41171,경기도 안양시 만안구,40대,445958836826.0,13.5,264757245616.0,8.0
41171,경기도 안양시 만안구,30대,443641972744.0,13.4,234342189307.0,7.1
41171,경기도 안양시 만안구,20대,275482790375.0,8.3,242827205615.0,7.4
41171,경기도 안양시 만안구,10대,14179245546.0,0.4,17058678545.0,0.5
41630,경기도 양주시,80대,18997697697.0,0.4,9004175601.0,0.2
41630,경기도 양주시,70대,129365919955.0,2.7,53407969435.0,1.1
41630,경기도 양주시,60대,569302871449.0,12.0,246076298152.0,5.2
41630,경기도 양주시,50대,873132077594.0,18.4,419084810701.0,8.9
41630,경기도 양주시,40대,786637156024.0,16.6,358590063426.0,7.6
41630,경기도 양주시,30대,597079036072.0,12.6,286384871201.0,6.0
41630,경기도 양주시,20대,241146652590.0,5.1,138369564021.0,2.9
41630,경기도 양주시,10대,5070883326.0,0.1,3731988671.0,0.1
41670,경기도 여주시,80대,21736968342.0,0.3,11701893812.0,0.1
41670,경기도 여주시,70대,171386102596.0,2.1,66849723310.0,0.8
41670,경기도 여주시,60대,762394539489.0,9.3,353089770951.0,4.3
41670,경기도 여주시,50대,1377078783161.0,16.8,769649467545.0,9.4
41670,경기도 여주시,40대,1406955461179.0,17.2,863603435330.0,10.5
41670,경기도 여주시,30대,1063544678817.0,13.0,753966400975.0,9.2
41670,경기도 여주시,20대,280789799506.0,3.4,293476118918.0,3.6
41670,경기도 여주시,10대,3795215877.0,0.0,2819144798.0,0.0
41830,경기도 양평군,80대,18629002772.0,0.6,9166188345.0,0.3
41830,경기도 양평군,70대,114616283804.0,3.7,53092237042.0,1.7
41830,경기도 양평군,60대,406718201156.0,13.1,203329828222.0,6.6
41830,경기도 양평군,50대,537343408757.0,17.3,304061322836.0,9.8
41830,경기도 양평군,40대,456347308109.0,14.7,245305310958.0,7.9
41830,경기도 양평군,30대,337357164680.0,10.9,191554615369.0,6.2
41830,경기도 양평군,20대,125428570392.0,4.0,91631917440.0,3.0
41830,경기도 양평군,10대,2074141727.0,0.1,1357054302.0,0.0
41800,경기도 연천군,80대,2597234280.0,0.4,1233113847.0,0.2
41800,경기도 연천군,70대,16081525670.0,2.3,6376287759.0,0.9
41800,경기도 연천군,60대,75666689003.0,10.6,33367745748.0,4.7
41800,경기도 연천군,50대,137839646965.0,19.3,60588697476.0,8.5
41800,경기도 연천군,40대,114548809992.0,16.0,47437480124.0,6.6
41800,경기도 연천군,30대,89449052641.0,12.5,32260234598.0,4.5
41800,경기도 연천군,20대,79643446900.0,11.1,16850244635.0,2.4
41800,경기도 연천군,10대,434835528.0,0.1,289846620.0,0.0
41370,경기도 오산시,80대,6396906500.0,0.2,5145840753.0,0.1
41370,경기도 오산시,70대,62528083124.0,1.6,30977985150.0,0.8
41370,경기도 오산시,60대,304545002638.0,7.6,155110059040.0,3.9
41370,경기도 오산시,50대,628542057813.0,15.7,311501753619.0,7.8
41370,경기도 오산시,40대,805826464069.0,20.1,339348712046.0,8.5
41370,경기도 오산시,30대,678089715758.0,16.9,273281642457.0,6.8
41370,경기도 오산시,20대,255735729256.0,6.4,138171340957.0,3.4
41370,경기도 오산시,10대,6562016578.0,0.2,4539282484.0,0.1
41463,경기도 용인시 기흥구,80대,59315831295.0,0.5,28061436919.0,0.2
41463,경기도 용인시 기흥구,70대,237675889003.0,2.1,115385840286.0,1.0
41463,경기도 용인시 기흥구,60대,886459530119.0,7.8,418829360543.0,3.7
41463,경기도 용인시 기흥구,50대,1786863812499.0,15.7,936352277501.0,8.3
41463,경기도 용인시 기흥구,40대,2188567031780.0,19.3,1151210924404.0,10.1
41463,경기도 용인시 기흥구,30대,1683990600833.0,14.8,885795620595.0,7.8
41463,경기도 용인시 기흥구,20대,532775262452.0,4.7,405576235892.0,3.6
41463,경기도 용인시 기흥구,10대,16340206450.0,0.1,13522438102.0,0.1
41460,경기도 용인시,80대,127074826330.0,0.5,83828843863.0,0.3
41460,경기도 용인시,70대,559903906972.0,2.0,353180731883.0,1.3
41460,경기도 용인시,60대,2172174358756.0,7.8,1213554271119.0,4.4
41460,경기도 용인시,50대,4280836160407.0,15.5,2564398537484.0,9.3
41460,경기도 용인시,40대,4952327687409.0,17.9,2925277419693.0,10.6
41460,경기도 용인시,30대,3745346803976.0,13.5,2209012378423.0,8.0
41460,경기도 용인시,20대,1322903430684.0,4.8,1096814464316.0,4.0
41460,경기도 용인시,10대,51212048319.0,0.2,46365619323.0,0.2
41461,경기도 용인시 처인구,80대,29846191430.0,0.3,15598168399.0,0.2
41461,경기도 용인시 처인구,70대,198234308250.0,2.3,72911061961.0,0.8
41461,경기도 용인시 처인구,60대,897404771307.0,10.3,315387030988.0,3.6
41461,경기도 용인시 처인구,50대,1646375037610.0,19.0,639770727129.0,7.4
41461,경기도 용인시 처인구,40대,1695734441447.0,19.5,686015971735.0,7.9
41461,경기도 용인시 처인구,30대,1114535940673.0,12.8,532809669416.0,6.1
41461,경기도 용인시 처인구,20대,455725770159.0,5.3,336196576836.0,3.9
41461,경기도 용인시 처인구,10대,21808839613.0,0.3,20462331481.0,0.2
41465,경기도 용인시 수지구,80대,37912803604.0,0.5,40169238541.0,0.5
41465,경기도 용인시 수지구,70대,123993709722.0,1.6,164883829633.0,2.1
41465,경기도 용인시 수지구,60대,388310057325.0,5.1,479337879585.0,6.2
41465,경기도 용인시 수지구,50대,847597310296.0,11.0,988275532861.0,12.9
41465,경기도 용인시 수지구,40대,1068026214179.0,13.9,1088050523545.0,14.2
41465,경기도 용인시 수지구,30대,946820262470.0,12.3,790407088407.0,10.3
41465,경기도 용인시 수지구,20대,334402398063.0,4.4,355041651591.0,4.6
41465,경기도 용인시 수지구,10대,13063002241.0,0.2,12380849730.0,0.2
41430,경기도 의왕시,80대,14109648542.0,0.3,11986886746.0,0.3
41430,경기도 의왕시,70대,104399388152.0,2.5,49098183873.0,1.2
41430,경기도 의왕시,60대,438962987784.0,10.5,239392670060.0,5.7
41430,경기도 의왕시,50대,667309986322.0,15.9,419658866359.0,10.0
41430,경기도 의왕시,40대,665298722916.0,15.9,378492031118.0,9.0
41430,경기도 의왕시,30대,567287912741.0,13.5,326405937024.0,7.8
41430,경기도 의왕시,20대,169078643036.0,4.0,135834094600.0,3.2
41430,경기도 의왕시,10대,3809133976.0,0.1,3365884082.0,0.1
41150,경기도 의정부시,80대,23848415467.0,0.3,17144901590.0,0.2
41150,경기도 의정부시,70대,149337587042.0,1.9,115033593251.0,1.5
41150,경기도 의정부시,60대,561200543824.0,7.2,465604829710.0,6.0
41150,경기도 의정부시,50대,968985917621.0,12.4,878111561411.0,11.2
41150,경기도 의정부시,40대,1044915262798.0,13.4,882912553342.0,11.3
41150,경기도 의정부시,30대,991205355709.0,12.7,679609917766.0,8.7
41150,경기도 의정부시,20대,516225472531.0,6.6,489990840500.0,6.3
41150,경기도 의정부시,10대,15881304058.0,0.2,17464343942.0,0.2
41480,경기도 파주시,80대,29435102551.0,0.3,29561727042.0,0.3
41480,경기도 파주시,70대,165667802732.0,1.6,110941307491.0,1.0
41480,경기도 파주시,60대,806897608506.0,7.6,468203378524.0,4.4
41480,경기도 파주시,50대,1590614011614.0,15.0,999009972222.0,9.4
41480,경기도 파주시,40대,1822414876239.0,17.2,1012710792351.0,9.6
41480,경기도 파주시,30대,1580931942223.0,14.9,921046271197.0,8.7
41480,경기도 파주시,20대,597799593922.0,5.6,434966235772.0,4.1
41480,경기도 파주시,10대,9834401023.0,0.1,8116696833.0,0.1
41500,경기도 이천시,80대,17357001312.0,0.2,9532362488.0,0.1
41500,경기도 이천시,70대,151958993923.0,2.0,60608959728.0,0.8
41500,경기도 이천시,60대,758145641518.0,9.9,300065997095.0,3.9
41500,경기도 이천시,50대,1414541570084.0,18.5,589980203727.0,7.7
41500,경기도 이천시,40대,1450182339418.0,19.0,620321913816.0,8.1
41500,경기도 이천시,30대,1090796266306.0,14.3,490580526435.0,6.4
41500,경기도 이천시,20대,438316283548.0,5.7,242136554840.0,3.2
41500,경기도 이천시,10대,7510666679.0,0.1,5747563851.0,0.1
41650,경기도 포천시,80대,18107154074.0,0.3,9353480227.0,0.2
41650,경기도 포천시,70대,157404612948.0,2.9,56285437229.0,1.0
41650,경기도 포천시,60대,708416039663.0,13.1,279403237880.0,5.1
41650,경기도 포천시,50대,1152985094229.0,21.2,496726012772.0,9.2
41650,경기도 포천시,40대,925706894703.0,17.1,384007379049.0,7.1
41650,경기도 포천시,30대,595981914090.0,11.0,264428314456.0,4.9
41650,경기도 포천시,20대,241284297853.0,4.4,131169788271.0,2.4
41650,경기도 포천시,10대,3538632195.0,0.1,2714132095.0,0.1
41220,경기도 평택시,80대,11805505383.0,0.1,11101305404.0,0.1
41220,경기도 평택시,70대,123679815780.0,1.2,82220772389.0,0.8
41220,경기도 평택시,60대,839382383623.0,8.5,399829581566.0,4.0
41220,경기도 평택시,50대,1798911931780.0,18.2,773314994938.0,7.8
41220,경기도 평택시,40대,1812446220844.0,18.3,740385813291.0,7.5
41220,경기도 평택시,30대,1566778628821.0,15.8,573841973334.0,5.8
41220,경기도 평택시,20대,785246061492.0,7.9,358966535293.0,3.6
41220,경기도 평택시,10대,12356956851.0,0.1,8683570654.0,0.1
41590,경기도 화성시,80대,34781242969.0,0.2,19822870186.0,0.1
41590,경기도 화성시,70대,323542146464.0,2.0,119265601494.0,0.7
41590,경기도 화성시,60대,1793514890386.0,11.2,621812457355.0,3.9
41590,경기도 화성시,50대,2990077893976.0,18.7,1189702997589.0,7.4
41590,경기도 화성시,40대,2925369001787.0,18.3,1100691282876.0,6.9
41590,경기도 화성시,30대,2429998086190.0,15.2,947973135521.0,5.9
41590,경기도 화성시,20대,953725145579.0,6.0,531387965556.0,3.3
41590,경기도 화성시,10대,18857072751.0,0.1,15511611246.0,0.1
41450,경기도 하남시,80대,32532116321.0,0.3,23978386839.0,0.2
41450,경기도 하남시,70대,230944037769.0,2.0,130142692748.0,1.1
41450,경기도 하남시,60대,769573660645.0,6.6,551650550713.0,4.8
41450,경기도 하남시,50대,1365762345408.0,11.8,1010263570102.0,8.7
41450,경기도 하남시,40대,1891609101316.0,16.3,1385535539856.0,11.9
41450,경기도 하남시,30대,1747191033770.0,15.1,1340831631395.0,11.6
41450,경기도 하남시,20대,527093358006.0,4.5,563870701055.0,4.9
41450,경기도 하남시,10대,11637697386.0,0.1,12687010243.0,0.1
41597,경기도 화성시 동탄구,80대,1021734824.0,0.3,591657209.0,0.2
41597,경기도 화성시 동탄구,70대,5533880024.0,1.8,2749726535.0,0.9
41597,경기도 화성시 동탄구,60대,19554932054.0,6.5,11835475833.0,3.9
41597,경기도 화성시 동탄구,50대,39101751307.0,12.9,22229187378.0,7.4
41597,경기도 화성시 동탄구,40대,55873484548.0,18.5,26160657457.0,8.7
41597,경기도 화성시 동탄구,30대,59694321449.0,19.8,28072655540.0,9.3
41597,경기도 화성시 동탄구,20대,15254005254.0,5.0,13504373141.0,4.5
41597,경기도 화성시 동탄구,10대,588820451.0,0.2,395358713.0,0.1
41591,경기도 화성시 만세구,80대,1310312234.0,0.3,739166853.0,0.1
41591,경기도 화성시 만세구,70대,19233163992.0,3.8,5025355138.0,1.0
41591,경기도 화성시 만세구,60대,93492266109.0,18.3,25936845665.0,5.1
41591,경기도 화성시 만세구,50대,110892582067.0,21.7,36448329304.0,7.1
41591,경기도 화성시 만세구,40대,88018498830.0,17.2,25947511093.0,5.1
41591,경기도 화성시 만세구,30대,60188974884.0,11.8,19139879483.0,3.7
41591,경기도 화성시 만세구,20대,15948367506.0,3.1,8096388901.0,1.6
41591,경기도 화성시 만세구,10대,377492517.0,0.1,254085199.0,0.0
41593,경기도 화성시 효행구,80대,939774447.0,0.4,528928876.0,0.2
41593,경기도 화성시 효행구,70대,8989103820.0,3.5,2996937516.0,1.2
41593,경기도 화성시 효행구,60대,39072553328.0,15.2,14147476402.0,5.5
41593,경기도 화성시 효행구,50대,50827193832.0,19.8,20811858553.0,8.1
41593,경기도 화성시 효행구,40대,43092381485.0,16.8,16946918844.0,6.6
41593,경기도 화성시 효행구,30대,30509244525.0,11.9,12465664453.0,4.9
41593,경기도 화성시 효행구,20대,8568472288.0,3.3,5985821688.0,2.3
41593,경기도 화성시 효행구,10대,503266395.0,0.2,347706113.0,0.1
41595,경기도 화성시 병점구,80대,717554937.0,0.4,587753450.0,0.3
41595,경기도 화성시 병점구,70대,4078130529.0,2.3,2803762312.0,1.6
41595,경기도 화성시 병점구,60대,16114207187.0,9.2,10794534744.0,6.1
41595,경기도 화성시 병점구,50대,28597610441.0,16.3,18254855601.0,10.4
41595,경기도 화성시 병점구,40대,29538454111.0,16.8,14798932841.0,8.4
41595,경기도 화성시 병점구,30대,26090925036.0,14.9,10785450167.0,6.1
41595,경기도 화성시 병점구,20대,6828636945.0,3.9,5194952288.0,3.0
41595,경기도 화성시 병점구,10대,243159731.0,0.1,173677008.0,0.1
43760,충청북도 괴산군,80대,2550366179.0,0.2,2317488084.0,0.2
43760,충청북도 괴산군,70대,27376822770.0,2.3,18404725012.0,1.6
43760,충청북도 괴산군,60대,178186480691.0,15.2,70714280974.0,6.0
43760,충청북도 괴산군,50대,269320759900.0,23.0,100500688762.0,8.6
43760,충청북도 괴산군,40대,196457641777.0,16.8,78073694723.0,6.7
43760,충청북도 괴산군,30대,114597315828.0,9.8,45251265997.0,3.9
43760,충청북도 괴산군,20대,43466853628.0,3.7,22088562342.0,1.9
43760,충청북도 괴산군,10대,1464381637.0,0.1,1015266249.0,0.1
43800,충청북도 단양군,80대,2118629802.0,0.2,1077226583.0,0.1
43800,충청북도 단양군,70대,23821691300.0,2.1,9774285985.0,0.9
43800,충청북도 단양군,60대,143172586077.0,12.9,45158032816.0,4.1
43800,충청북도 단양군,50대,240725216197.0,21.6,96945305952.0,8.7
43800,충청북도 단양군,40대,206643325408.0,18.6,88535928812.0,7.9
43800,충청북도 단양군,30대,120309740189.0,10.8,62492334209.0,5.6
43800,충청북도 단양군,20대,39953244889.0,3.6,32414198829.0,2.9
43800,충청북도 단양군,10대,392363993.0,0.0,357273559.0,0.0
43740,충청북도 영동군,80대,1286856121.0,0.2,533364711.0,0.1
43740,충청북도 영동군,70대,13824876665.0,2.3,4300883362.0,0.7
43740,충청북도 영동군,60대,86601571892.0,14.6,24908439176.0,4.2
43740,충청북도 영동군,50대,146993798207.0,24.8,47240410609.0,8.0
43740,충청북도 영동군,40대,112094884372.0,18.9,35866297197.0,6.0
