구분,BASE_YM,AREA_NM,TOU_NUM
안동_현지인,201903,명륜동,204575.0
안동_현지인,201903,용상동,808406.0
안동_현지인,201903,서구동,669536.0
안동_현지인,201903,태화동,493706.0
안동_현지인,201903,평화동,147875.0
안동_현지인,201903,안기동,106740.0
안동_현지인,201903,옥동,888237.0
안동_현지인,201903,송하동,411736.0
안동_현지인,201903,강남동,473795.0
안동_현지인,201904,풍산읍,194208.0
안동_현지인,201904,와룡면,88221.0
안동_현지인,201904,북후면,53004.0
안동_현지인,201904,서후면,149880.0
안동_현지인,201904,풍천면,100188.0
안동_현지인,201904,일직면,49584.0
안동_현지인,201904,남후면,71393.0
안동_현지인,201904,남선면,54050.0
안동_현지인,201904,임하면,58566.0
안동_현지인,201904,길안면,51345.0
안동_현지인,201904,임동면,31294.0
안동_현지인,201904,예안면,23908.0
안동_현지인,201904,도산면,38577.0
안동_현지인,201904,녹전면,21329.0
안동_현지인,201904,중구동,735357.0
안동_현지인,201904,명륜동,199574.0
안동_현지인,201904,용상동,786656.0
안동_현지인,201904,서구동,639160.0
안동_현지인,201904,태화동,470547.0
안동_현지인,201904,평화동,139814.0
안동_현지인,201904,안기동,97867.0
안동_현지인,201904,옥동,839377.0
안동_현지인,201904,송하동,373009.0
안동_현지인,201904,강남동,440069.0
안동_현지인,201905,풍산읍,184289.0
안동_현지인,201905,와룡면,102515.0
안동_현지인,201905,북후면,60288.0
안동_현지인,201905,서후면,172284.0
안동_현지인,201905,풍천면,114552.0
안동_현지인,201905,일직면,51986.0
안동_현지인,201905,남후면,78606.0
안동_현지인,201905,남선면,60298.0
안동_현지인,201905,임하면,68509.0
안동_현지인,201905,길안면,59224.0
안동_현지인,201905,임동면,36610.0
안동_현지인,201905,예안면,28354.0
안동_현지인,201905,도산면,45230.0
안동_현지인,201905,녹전면,24650.0
안동_현지인,201905,중구동,822678.0
안동_현지인,201905,명륜동,211792.0
안동_현지인,201905,용상동,935935.0
안동_현지인,201905,서구동,664660.0
안동_현지인,201905,태화동,479542.0
안동_현지인,201905,평화동,148897.0
안동_현지인,201905,안기동,106348.0
안동_현지인,201905,옥동,897606.0
안동_현지인,201905,송하동,390792.0
안동_현지인,201905,강남동,452918.0
안동_현지인,201906,풍산읍,179512.0
안동_현지인,201906,와룡면,94440.0
안동_현지인,201906,북후면,54110.0
안동_현지인,201906,서후면,152926.0
안동_현지인,201906,풍천면,110747.0
안동_현지인,201906,일직면,49802.0
안동_현지인,201906,남후면,74672.0
안동_현지인,201906,남선면,55223.0
안동_현지인,201906,임하면,64330.0
안동_현지인,201906,길안면,53970.0
안동_현지인,201906,임동면,33170.0
안동_현지인,201906,예안면,24794.0
안동_현지인,201906,도산면,44916.0
안동_현지인,201906,녹전면,22040.0
안동_현지인,201906,중구동,726282.0
안동_현지인,201906,명륜동,217049.0
안동_현지인,201906,용상동,891608.0
안동_현지인,201906,서구동,625688.0
안동_현지인,201906,태화동,476119.0
안동_현지인,201906,평화동,191124.0
안동_현지인,201906,안기동,105021.0
안동_현지인,201906,옥동,863412.0
안동_현지인,201906,송하동,369148.0
안동_현지인,201906,강남동,427738.0
안동_현지인,201907,풍산읍,185454.0
안동_현지인,201907,와룡면,90181.0
안동_현지인,201907,북후면,54814.0
안동_현지인,201907,서후면,145537.0
안동_현지인,201907,풍천면,106816.0
안동_현지인,201907,일직면,49172.0
안동_현지인,201907,남후면,71337.0
안동_현지인,201907,남선면,56550.0
안동_현지인,201907,임하면,58208.0
안동_현지인,201907,길안면,55265.0
안동_현지인,201907,임동면,31395.0
안동_현지인,201907,예안면,24146.0
안동_현지인,201907,도산면,39322.0
안동_현지인,201907,녹전면,19474.0
안동_현지인,201907,중구동,730464.0
안동_현지인,201907,명륜동,252480.0
안동_현지인,201907,용상동,835359.0
안동_현지인,201907,서구동,619983.0
안동_현지인,201907,태화동,483928.0
안동_현지인,201907,평화동,205436.0
안동_현지인,201907,안기동,101353.0
안동_현지인,201907,옥동,889686.0
안동_현지인,201907,송하동,399304.0
안동_현지인,201907,강남동,442890.0
안동_현지인,201908,풍산읍,185843.0
안동_현지인,201908,와룡면,94882.0
안동_현지인,201908,북후면,55598.0
안동_현지인,201908,서후면,147140.0
안동_현지인,201908,풍천면,102221.0
안동_현지인,201908,일직면,47649.0
안동_현지인,201908,남후면,69251.0
안동_현지인,201908,남선면,53781.0
안동_현지인,201908,임하면,61030.0
안동_현지인,201908,길안면,58898.0
안동_현지인,201908,임동면,31854.0
안동_현지인,201908,예안면,25148.0
안동_현지인,201908,도산면,36764.0
안동_현지인,201908,녹전면,21830.0
안동_현지인,201908,중구동,672010.0
안동_현지인,201908,명륜동,247362.0
안동_현지인,201908,용상동,797374.0
안동_현지인,201908,서구동,569376.0
안동_현지인,201908,태화동,433856.0
안동_현지인,201908,평화동,161875.0
안동_현지인,201908,안기동,103222.0
안동_현지인,201908,옥동,861570.0
안동_현지인,201908,송하동,380814.0
안동_현지인,201908,강남동,427315.0
안동_현지인,201909,풍산읍,193658.0
안동_현지인,201909,와룡면,96484.0
안동_현지인,201909,북후면,58314.0
안동_현지인,201909,서후면,164594.0
안동_현지인,201909,풍천면,102770.0
안동_현지인,201909,일직면,51065.0
안동_현지인,201909,남후면,54576.0
안동_현지인,201909,남선면,57732.0
안동_현지인,201909,임하면,61904.0
안동_현지인,201909,길안면,57718.0
안동_현지인,201909,임동면,33271.0
안동_현지인,201909,예안면,26806.0
안동_현지인,201909,도산면,38672.0
안동_현지인,201909,녹전면,22610.0
안동_현지인,201909,중구동,692321.0
안동_현지인,201909,명륜동,224245.0
안동_현지인,201909,용상동,811692.0
안동_현지인,201909,서구동,611149.0
안동_현지인,201909,태화동,459042.0
안동_현지인,201909,평화동,173670.0
안동_현지인,201909,안기동,101664.0
안동_현지인,201909,옥동,834106.0
안동_현지인,201909,송하동,382694.0
안동_현지인,201909,강남동,415562.0
안동_현지인,201910,풍산읍,207655.0
안동_현지인,201910,와룡면,96918.0
안동_현지인,201910,북후면,62268.0
안동_현지인,201910,서후면,155463.0
안동_현지인,201910,풍천면,109106.0
안동_현지인,201910,일직면,51009.0
안동_현지인,201910,남후면,86422.0
안동_현지인,201910,남선면,53557.0
안동_현지인,201910,임하면,63066.0
안동_현지인,201910,길안면,57446.0
안동_현지인,201910,임동면,29222.0
안동_현지인,201910,예안면,25837.0
안동_현지인,201910,도산면,42130.0
안동_현지인,201910,녹전면,23160.0
안동_현지인,201910,중구동,767592.0
안동_현지인,201910,명륜동,238854.0
안동_현지인,201910,용상동,837680.0
안동_현지인,201910,서구동,619812.0
안동_현지인,201910,태화동,482954.0
안동_현지인,201910,평화동,176113.0
안동_현지인,201910,안기동,108042.0
안동_현지인,201910,옥동,867328.0
안동_현지인,201910,송하동,391202.0
안동_현지인,201910,강남동,447212.0
안동_현지인,201911,풍산읍,203077.0
안동_현지인,201911,와룡면,90076.0
안동_현지인,201911,북후면,61372.0
안동_현지인,201911,서후면,143423.0
안동_현지인,201911,풍천면,100632.0
안동_현지인,201911,일직면,47740.0
안동_현지인,201911,남후면,65128.0
안동_현지인,201911,남선면,58338.0
안동_현지인,201911,임하면,61366.0
안동_현지인,201911,길안면,58492.0
안동_현지인,201911,임동면,29449.0
안동_현지인,201911,예안면,26058.0
안동_현지인,201911,도산면,40950.0
안동_현지인,201911,녹전면,21049.0
안동_현지인,201911,중구동,726338.0
안동_현지인,201911,명륜동,234342.0
안동_현지인,201911,용상동,885112.0
안동_현지인,201911,서구동,590198.0
안동_현지인,201911,태화동,460579.0
안동_현지인,201911,평화동,173663.0
안동_현지인,201911,안기동,103719.0
안동_현지인,201911,옥동,854480.0
안동_현지인,201911,송하동,379844.0
안동_현지인,201911,강남동,427858.0
안동_현지인,201912,풍산읍,198286.0
안동_현지인,201912,와룡면,81473.0
안동_현지인,201912,북후면,51922.0
안동_현지인,201912,서후면,129836.0
안동_현지인,201912,풍천면,99029.0
안동_현지인,201912,일직면,43764.0
안동_현지인,201912,남후면,62058.0
안동_현지인,201912,남선면,53168.0
안동_현지인,201912,임하면,53602.0
안동_현지인,201912,길안면,47316.0
안동_현지인,201912,임동면,25022.0
안동_현지인,201912,예안면,20237.0
안동_현지인,201912,도산면,34220.0
안동_현지인,201912,녹전면,18389.0
안동_현지인,201912,중구동,762458.0
안동_현지인,201912,명륜동,232764.0
안동_현지인,201912,용상동,888318.0
안동_현지인,201912,서구동,608822.0
안동_현지인,201912,태화동,471828.0
안동_현지인,201912,평화동,179102.0
안동_현지인,201912,안기동,109812.0
