SGG_CD,SGG_NM,CD_NM,CD_RAT
51810,강원특별자치도 인제군,자연관광,25.2
51810,강원특별자치도 인제군,음식,25.1
51810,강원특별자치도 인제군,숙박,15.6
51810,강원특별자치도 인제군,기타관광,10.9
51810,강원특별자치도 인제군,역사관광,9.9
51810,강원특별자치도 인제군,레저스포츠,7.5
51810,강원특별자치도 인제군,문화관광,4.3
51810,강원특별자치도 인제군,체험관광,0.9
51810,강원특별자치도 인제군,쇼핑,0.7
51770,강원특별자치도 정선군,숙박,34.2
51770,강원특별자치도 정선군,문화관광,28.5
51770,강원특별자치도 정선군,음식,10.3
51770,강원특별자치도 정선군,기타관광,7.8
51770,강원특별자치도 정선군,쇼핑,7.5
51770,강원특별자치도 정선군,레저스포츠,5.5
51770,강원특별자치도 정선군,자연관광,4.8
51770,강원특별자치도 정선군,역사관광,1.3
51770,강원특별자치도 정선군,체험관광,0.1
51110,강원특별자치도 춘천시,음식,44.2
51110,강원특별자치도 춘천시,레저스포츠,17.8
51110,강원특별자치도 춘천시,문화관광,11.2
51110,강원특별자치도 춘천시,숙박,10.1
51110,강원특별자치도 춘천시,기타관광,8.0
51110,강원특별자치도 춘천시,자연관광,4.9
51110,강원특별자치도 춘천시,쇼핑,1.8
51110,강원특별자치도 춘천시,역사관광,1.2
51110,강원특별자치도 춘천시,체험관광,1.0
51780,강원특별자치도 철원군,음식,22.9
51780,강원특별자치도 철원군,기타관광,22.7
51780,강원특별자치도 철원군,문화관광,16.5
51780,강원특별자치도 철원군,자연관광,11.9
51780,강원특별자치도 철원군,역사관광,8.4
51780,강원특별자치도 철원군,숙박,8.3
51780,강원특별자치도 철원군,레저스포츠,7.5
51780,강원특별자치도 철원군,쇼핑,1.6
51780,강원특별자치도 철원군,체험관광,0.0
51190,강원특별자치도 태백시,음식,25.7
51190,강원특별자치도 태백시,기타관광,21.7
51190,강원특별자치도 태백시,숙박,16.4
51190,강원특별자치도 태백시,문화관광,13.3
51190,강원특별자치도 태백시,자연관광,10.9
51190,강원특별자치도 태백시,레저스포츠,5.9
51190,강원특별자치도 태백시,쇼핑,3.9
51190,강원특별자치도 태백시,역사관광,2.0
51190,강원특별자치도 태백시,체험관광,0.2
51760,강원특별자치도 평창군,숙박,31.4
51760,강원특별자치도 평창군,음식,22.1
51760,강원특별자치도 평창군,기타관광,15.0
51760,강원특별자치도 평창군,문화관광,10.8
51760,강원특별자치도 평창군,레저스포츠,7.5
51760,강원특별자치도 평창군,역사관광,5.7
51760,강원특별자치도 평창군,체험관광,3.2
51760,강원특별자치도 평창군,자연관광,2.5
51760,강원특별자치도 평창군,쇼핑,1.8
51720,강원특별자치도 홍천군,숙박,30.8
51720,강원특별자치도 홍천군,음식,23.2
51720,강원특별자치도 홍천군,레저스포츠,18.4
51720,강원특별자치도 홍천군,문화관광,14.5
51720,강원특별자치도 홍천군,기타관광,7.6
51720,강원특별자치도 홍천군,자연관광,2.9
51720,강원특별자치도 홍천군,역사관광,1.5
51720,강원특별자치도 홍천군,쇼핑,0.9
51720,강원특별자치도 홍천군,체험관광,0.3
51790,강원특별자치도 화천군,문화관광,28.0
51790,강원특별자치도 화천군,기타관광,22.9
51790,강원특별자치도 화천군,숙박,20.6
51790,강원특별자치도 화천군,음식,12.7
51790,강원특별자치도 화천군,자연관광,7.1
51790,강원특별자치도 화천군,레저스포츠,6.4
51790,강원특별자치도 화천군,역사관광,1.0
51790,강원특별자치도 화천군,쇼핑,0.9
51790,강원특별자치도 화천군,체험관광,0.3
52790,전북특별자치도 고창군,음식,24.0
52790,전북특별자치도 고창군,역사관광,20.8
52790,전북특별자치도 고창군,체험관광,13.3
52790,전북특별자치도 고창군,자연관광,11.2
52790,전북특별자치도 고창군,레저스포츠,9.5
52790,전북특별자치도 고창군,숙박,8.2
52790,전북특별자치도 고창군,문화관광,7.4
52790,전북특별자치도 고창군,기타관광,4.6
52790,전북특별자치도 고창군,쇼핑,1.0
51730,강원특별자치도 횡성군,음식,33.0
51730,강원특별자치도 횡성군,레저스포츠,27.9
51730,강원특별자치도 횡성군,숙박,21.2
51730,강원특별자치도 횡성군,기타관광,6.7
51730,강원특별자치도 횡성군,자연관광,4.5
51730,강원특별자치도 횡성군,문화관광,4.1
51730,강원특별자치도 횡성군,쇼핑,2.1
51730,강원특별자치도 횡성군,역사관광,0.2
51730,강원특별자치도 횡성군,체험관광,0.2
52190,전북특별자치도 남원시,음식,33.8
52190,전북특별자치도 남원시,기타관광,25.9
52190,전북특별자치도 남원시,숙박,16.7
52190,전북특별자치도 남원시,문화관광,9.0
52190,전북특별자치도 남원시,레저스포츠,5.3
52190,전북특별자치도 남원시,자연관광,3.8
52190,전북특별자치도 남원시,역사관광,3.1
52190,전북특별자치도 남원시,쇼핑,2.3
52190,전북특별자치도 남원시,체험관광,0.1
52130,전북특별자치도 군산시,음식,44.0
52130,전북특별자치도 군산시,기타관광,12.2
52130,전북특별자치도 군산시,자연관광,12.1
52130,전북특별자치도 군산시,숙박,11.1
52130,전북특별자치도 군산시,문화관광,8.4
52130,전북특별자치도 군산시,쇼핑,7.0
52130,전북특별자치도 군산시,레저스포츠,3.1
52130,전북특별자치도 군산시,역사관광,2.2
52130,전북특별자치도 군산시,체험관광,0.0
52210,전북특별자치도 김제시,음식,43.0
52210,전북특별자치도 김제시,역사관광,13.1
52210,전북특별자치도 김제시,기타관광,11.3
52210,전북특별자치도 김제시,레저스포츠,9.8
52210,전북특별자치도 김제시,쇼핑,8.3
52210,전북특별자치도 김제시,문화관광,6.1
52210,전북특별자치도 김제시,자연관광,4.2
52210,전북특별자치도 김제시,숙박,3.4
52210,전북특별자치도 김제시,체험관광,0.6
52770,전북특별자치도 순창군,음식,28.2
52770,전북특별자치도 순창군,기타관광,23.9
52770,전북특별자치도 순창군,역사관광,17.1
52770,전북특별자치도 순창군,문화관광,9.6
52770,전북특별자치도 순창군,숙박,7.2
52770,전북특별자치도 순창군,자연관광,6.6
52770,전북특별자치도 순창군,레저스포츠,4.3
52770,전북특별자치도 순창군,쇼핑,1.8
52770,전북특별자치도 순창군,체험관광,1.3
52800,전북특별자치도 부안군,자연관광,25.1
52800,전북특별자치도 부안군,숙박,21.4
52800,전북특별자치도 부안군,음식,19.4
52800,전북특별자치도 부안군,기타관광,16.0
52800,전북특별자치도 부안군,역사관광,6.1
52800,전북특별자치도 부안군,문화관광,5.7
52800,전북특별자치도 부안군,쇼핑,4.3
52800,전북특별자치도 부안군,레저스포츠,1.9
52800,전북특별자치도 부안군,체험관광,0.0
52140,전북특별자치도 익산시,음식,38.8
52140,전북특별자치도 익산시,기타관광,24.6
52140,전북특별자치도 익산시,문화관광,14.6
52140,전북특별자치도 익산시,숙박,8.3
52140,전북특별자치도 익산시,레저스포츠,5.5
52140,전북특별자치도 익산시,역사관광,4.4
52140,전북특별자치도 익산시,쇼핑,2.7
52140,전북특별자치도 익산시,체험관광,0.7
52140,전북특별자치도 익산시,자연관광,0.4
52730,전북특별자치도 무주군,숙박,32.8
52730,전북특별자치도 무주군,레저스포츠,20.3
52730,전북특별자치도 무주군,음식,19.0
52730,전북특별자치도 무주군,기타관광,10.3
52730,전북특별자치도 무주군,문화관광,6.8
52730,전북특별자치도 무주군,자연관광,6.6
52730,전북특별자치도 무주군,역사관광,3.1
52730,전북특별자치도 무주군,쇼핑,1.1
52730,전북특별자치도 무주군,체험관광,0.1
52710,전북특별자치도 완주군,음식,47.2
52710,전북특별자치도 완주군,숙박,15.7
52710,전북특별자치도 완주군,문화관광,10.8
52710,전북특별자치도 완주군,기타관광,8.2
52710,전북특별자치도 완주군,자연관광,6.6
52710,전북특별자치도 완주군,역사관광,6.3
52710,전북특별자치도 완주군,레저스포츠,3.0
52710,전북특별자치도 완주군,쇼핑,2.1
52710,전북특별자치도 완주군,체험관광,0.3
52750,전북특별자치도 임실군,음식,29.7
52750,전북특별자치도 임실군,문화관광,28.6
52750,전북특별자치도 임실군,기타관광,20.2
52750,전북특별자치도 임실군,레저스포츠,8.7
52750,전북특별자치도 임실군,자연관광,7.3
52750,전북특별자치도 임실군,숙박,3.1
52750,전북특별자치도 임실군,쇼핑,1.3
52750,전북특별자치도 임실군,역사관광,1.1
52750,전북특별자치도 임실군,체험관광,0.0
52740,전북특별자치도 장수군,레저스포츠,22.9
52740,전북특별자치도 장수군,자연관광,16.9
52740,전북특별자치도 장수군,음식,16.2
52740,전북특별자치도 장수군,숙박,13.0
52740,전북특별자치도 장수군,문화관광,11.6
52740,전북특별자치도 장수군,기타관광,9.2
52740,전북특별자치도 장수군,역사관광,6.4
52740,전북특별자치도 장수군,체험관광,2.4
52740,전북특별자치도 장수군,쇼핑,1.4
52110,전북특별자치도 전주시,음식,47.1
52110,전북특별자치도 전주시,문화관광,11.7
52110,전북특별자치도 전주시,숙박,11.4
52110,전북특별자치도 전주시,역사관광,10.7
52110,전북특별자치도 전주시,기타관광,10.3
52110,전북특별자치도 전주시,쇼핑,6.5
52110,전북특별자치도 전주시,자연관광,1.6
52110,전북특별자치도 전주시,레저스포츠,0.7
52110,전북특별자치도 전주시,체험관광,0.0
52180,전북특별자치도 정읍시,음식,34.7
52180,전북특별자치도 정읍시,기타관광,29.0
52180,전북특별자치도 정읍시,문화관광,8.9
52180,전북특별자치도 정읍시,숙박,8.1
52180,전북특별자치도 정읍시,레저스포츠,8.1
52180,전북특별자치도 정읍시,자연관광,4.2
52180,전북특별자치도 정읍시,역사관광,3.8
52180,전북특별자치도 정읍시,쇼핑,1.8
52180,전북특별자치도 정읍시,체험관광,1.4
52720,전북특별자치도 진안군,자연관광,30.6
52720,전북특별자치도 진안군,역사관광,14.2
52720,전북특별자치도 진안군,음식,12.6
52720,전북특별자치도 진안군,문화관광,12.1
52720,전북특별자치도 진안군,레저스포츠,10.0
52720,전북특별자치도 진안군,숙박,8.5
52720,전북특별자치도 진안군,기타관광,7.5
52720,전북특별자치도 진안군,체험관광,2.6
52720,전북특별자치도 진안군,쇼핑,1.8
52113,전북특별자치도 전주시 덕진구,음식,42.8
52113,전북특별자치도 전주시 덕진구,기타관광,22.8
52113,전북특별자치도 전주시 덕진구,문화관광,17.3
52113,전북특별자치도 전주시 덕진구,숙박,10.4
52113,전북특별자치도 전주시 덕진구,자연관광,3.1
52113,전북특별자치도 전주시 덕진구,쇼핑,2.4
52113,전북특별자치도 전주시 덕진구,레저스포츠,1.0
52113,전북특별자치도 전주시 덕진구,역사관광,0.1
52113,전북특별자치도 전주시 덕진구,체험관광,0.0
52111,전북특별자치도 전주시 완산구,음식,50.5
52111,전북특별자치도 전주시 완산구,역사관광,19.1
52111,전북특별자치도 전주시 완산구,숙박,12.1
52111,전북특별자치도 전주시 완산구,쇼핑,9.7
52111,전북특별자치도 전주시 완산구,문화관광,7.2
52111,전북특별자치도 전주시 완산구,기타관광,0.5
52111,전북특별자치도 전주시 완산구,레저스포츠,0.5
52111,전북특별자치도 전주시 완산구,자연관광,0.4
52111,전북특별자치도 전주시 완산구,체험관광,0.0
