SGG_CD,SGG_NM,PERIOD,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
52111,전북특별자치도 전주시 완산구,2021,충청북도,음성군,1347,37.0,1.5,99,10.0,7.3
52111,전북특별자치도 전주시 완산구,2021,충청북도,충주시,1347,37.0,1.5,72,8.0,5.3
52111,전북특별자치도 전주시 완산구,2021,충청북도,제천시,1347,37.0,1.5,44,7.0,3.3
52111,전북특별자치도 전주시 완산구,2021,충청북도,옥천군,1347,37.0,1.5,29,5.0,2.2
52111,전북특별자치도 전주시 완산구,2021,충청북도,영동군,1347,37.0,1.5,29,5.0,2.2
52111,전북특별자치도 전주시 완산구,2021,충청북도,보은군,1347,37.0,1.5,27,5.0,2.0
52111,전북특별자치도 전주시 완산구,2021,충청북도,괴산군,1347,37.0,1.5,15,4.0,1.1
52111,전북특별자치도 전주시 완산구,2021,충청북도,증평군,1347,37.0,1.5,14,4.0,1.0
52111,전북특별자치도 전주시 완산구,2021,충청북도,단양군,1347,37.0,1.5,12,3.0,0.9
52111,전북특별자치도 전주시 완산구,2021,인천광역시,연수구,923,30.0,1.0,198,14.0,21.5
52111,전북특별자치도 전주시 완산구,2021,인천광역시,남동구,923,30.0,1.0,160,13.0,17.3
52111,전북특별자치도 전주시 완산구,2021,인천광역시,서구,923,30.0,1.0,156,12.0,16.9
52111,전북특별자치도 전주시 완산구,2021,인천광역시,미추홀구,923,30.0,1.0,129,11.0,14.0
52111,전북특별자치도 전주시 완산구,2021,인천광역시,부평구,923,30.0,1.0,106,10.0,11.5
52111,전북특별자치도 전주시 완산구,2021,인천광역시,계양구,923,30.0,1.0,83,9.0,9.0
52111,전북특별자치도 전주시 완산구,2021,인천광역시,중구,923,30.0,1.0,72,8.0,7.8
52111,전북특별자치도 전주시 완산구,2021,인천광역시,동구,923,30.0,1.0,13,4.0,1.4
52111,전북특별자치도 전주시 완산구,2021,인천광역시,강화군,923,30.0,1.0,5,2.0,0.5
52111,전북특별자치도 전주시 완산구,2021,인천광역시,옹진군,923,30.0,1.0,1,1.0,0.1
52111,전북특별자치도 전주시 완산구,2021,부산광역시,해운대구,848,29.0,0.9,165,13.0,19.5
52111,전북특별자치도 전주시 완산구,2021,부산광역시,부산진구,848,29.0,0.9,82,9.0,9.7
52111,전북특별자치도 전주시 완산구,2021,부산광역시,강서구,848,29.0,0.9,67,8.0,7.9
52111,전북특별자치도 전주시 완산구,2021,부산광역시,금정구,848,29.0,0.9,63,8.0,7.4
52111,전북특별자치도 전주시 완산구,2021,부산광역시,북구,848,29.0,0.9,58,8.0,6.8
52111,전북특별자치도 전주시 완산구,2021,부산광역시,남구,848,29.0,0.9,55,7.0,6.5
52111,전북특별자치도 전주시 완산구,2021,부산광역시,기장군,848,29.0,0.9,53,7.0,6.3
52111,전북특별자치도 전주시 완산구,2021,부산광역시,동래구,848,29.0,0.9,53,7.0,6.3
52111,전북특별자치도 전주시 완산구,2021,부산광역시,수영구,848,29.0,0.9,49,7.0,5.8
52111,전북특별자치도 전주시 완산구,2021,부산광역시,사하구,848,29.0,0.9,48,7.0,5.7
52111,전북특별자치도 전주시 완산구,2021,부산광역시,사상구,848,29.0,0.9,43,7.0,5.1
52111,전북특별자치도 전주시 완산구,2021,부산광역시,연제구,848,29.0,0.9,41,6.0,4.8
52111,전북특별자치도 전주시 완산구,2021,부산광역시,서구,848,29.0,0.9,23,5.0,2.7
52111,전북특별자치도 전주시 완산구,2021,부산광역시,중구,848,29.0,0.9,18,4.0,2.1
52111,전북특별자치도 전주시 완산구,2021,부산광역시,영도구,848,29.0,0.9,15,4.0,1.8
52111,전북특별자치도 전주시 완산구,2021,부산광역시,동구,848,29.0,0.9,15,4.0,1.8
52111,전북특별자치도 전주시 완산구,2021,대구광역시,달서구,678,26.0,0.7,133,12.0,19.6
52111,전북특별자치도 전주시 완산구,2021,대구광역시,수성구,678,26.0,0.7,121,11.0,17.8
52111,전북특별자치도 전주시 완산구,2021,대구광역시,동구,678,26.0,0.7,112,11.0,16.5
52111,전북특별자치도 전주시 완산구,2021,대구광역시,달성군,678,26.0,0.7,107,10.0,15.8
52111,전북특별자치도 전주시 완산구,2021,대구광역시,북구,678,26.0,0.7,102,10.0,15.0
52111,전북특별자치도 전주시 완산구,2021,대구광역시,중구,678,26.0,0.7,42,6.0,6.2
52111,전북특별자치도 전주시 완산구,2021,대구광역시,남구,678,26.0,0.7,38,6.0,5.6
52111,전북특별자치도 전주시 완산구,2021,대구광역시,서구,678,26.0,0.7,23,5.0,3.4
52111,전북특별자치도 전주시 완산구,2021,경상북도,구미시,561,24.0,0.6,109,10.0,19.4
52111,전북특별자치도 전주시 완산구,2021,경상북도,경주시,561,24.0,0.6,81,9.0,14.4
52111,전북특별자치도 전주시 완산구,2021,경상북도,김천시,561,24.0,0.6,53,7.0,9.4
52111,전북특별자치도 전주시 완산구,2021,경상북도,포항시 남구,561,24.0,0.6,47,7.0,8.4
52111,전북특별자치도 전주시 완산구,2021,경상북도,포항시 북구,561,24.0,0.6,46,7.0,8.2
52111,전북특별자치도 전주시 완산구,2021,경상북도,경산시,561,24.0,0.6,34,6.0,6.1
52111,전북특별자치도 전주시 완산구,2021,경상북도,영천시,561,24.0,0.6,30,5.0,5.3
52111,전북특별자치도 전주시 완산구,2021,경상북도,안동시,561,24.0,0.6,26,5.0,4.6
52111,전북특별자치도 전주시 완산구,2021,경상북도,상주시,561,24.0,0.6,23,5.0,4.1
52111,전북특별자치도 전주시 완산구,2021,경상북도,칠곡군,561,24.0,0.6,21,5.0,3.7
52111,전북특별자치도 전주시 완산구,2021,경상북도,고령군,561,24.0,0.6,20,4.0,3.6
52111,전북특별자치도 전주시 완산구,2021,경상북도,문경시,561,24.0,0.6,14,4.0,2.5
52111,전북특별자치도 전주시 완산구,2021,경상북도,영주시,561,24.0,0.6,12,3.0,2.1
52111,전북특별자치도 전주시 완산구,2021,경상북도,의성군,561,24.0,0.6,11,3.0,2.0
52111,전북특별자치도 전주시 완산구,2021,경상북도,예천군,561,24.0,0.6,9,3.0,1.6
52111,전북특별자치도 전주시 완산구,2021,경상북도,울진군,561,24.0,0.6,8,3.0,1.4
52111,전북특별자치도 전주시 완산구,2021,경상북도,봉화군,561,24.0,0.6,6,2.0,1.1
52111,전북특별자치도 전주시 완산구,2021,경상북도,청도군,561,24.0,0.6,5,2.0,0.9
52111,전북특별자치도 전주시 완산구,2021,경상북도,청송군,561,24.0,0.6,3,2.0,0.5
52111,전북특별자치도 전주시 완산구,2021,경상북도,영덕군,561,24.0,0.6,1,1.0,0.2
52111,전북특별자치도 전주시 완산구,2021,경상북도,성주군,561,24.0,0.6,1,1.0,0.2
52111,전북특별자치도 전주시 완산구,2021,경상북도,영양군,561,24.0,0.6,1,1.0,0.2
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,원주시,313,18.0,0.3,125,11.0,39.9
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,춘천시,313,18.0,0.3,75,9.0,24.0
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,강릉시,313,18.0,0.3,22,5.0,7.0
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,횡성군,313,18.0,0.3,13,4.0,4.2
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,홍천군,313,18.0,0.3,13,4.0,4.2
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,평창군,313,18.0,0.3,10,3.0,3.2
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,영월군,313,18.0,0.3,10,3.0,3.2
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,철원군,313,18.0,0.3,8,3.0,2.6
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,정선군,313,18.0,0.3,7,3.0,2.2
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,동해시,313,18.0,0.3,6,2.0,1.9
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,양양군,313,18.0,0.3,6,2.0,1.9
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,양구군,313,18.0,0.3,4,2.0,1.3
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,삼척시,313,18.0,0.3,3,2.0,1.0
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,인제군,313,18.0,0.3,3,2.0,1.0
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,태백시,313,18.0,0.3,2,1.0,0.6
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,속초시,313,18.0,0.3,2,1.0,0.6
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,화천군,313,18.0,0.3,2,1.0,0.6
52111,전북특별자치도 전주시 완산구,2021,강원특별자치도,고성군,313,18.0,0.3,2,1.0,0.6
52111,전북특별자치도 전주시 완산구,2021,울산광역시,남구,201,14.0,0.2,73,9.0,36.3
52111,전북특별자치도 전주시 완산구,2021,울산광역시,울주군,201,14.0,0.2,43,7.0,21.4
52111,전북특별자치도 전주시 완산구,2021,울산광역시,북구,201,14.0,0.2,37,6.0,18.4
52111,전북특별자치도 전주시 완산구,2021,울산광역시,동구,201,14.0,0.2,27,5.0,13.4
52111,전북특별자치도 전주시 완산구,2021,울산광역시,중구,201,14.0,0.2,21,5.0,10.4
52111,전북특별자치도 전주시 완산구,2021,제주특별자치도,제주시,2,1.0,0.0,1,1.0,50.0
52111,전북특별자치도 전주시 완산구,2021,제주특별자치도,서귀포시,2,1.0,0.0,1,1.0,50.0
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,전주시 덕진구,72939,270.0,66.3,43545,209.0,59.7
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,완주군,72939,270.0,66.3,8135,90.0,11.2
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,익산시,72939,270.0,66.3,5804,76.0,8.0
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,군산시,72939,270.0,66.3,3765,61.0,5.2
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,김제시,72939,270.0,66.3,3066,55.0,4.2
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,임실군,72939,270.0,66.3,1799,42.0,2.5
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,정읍시,72939,270.0,66.3,1845,43.0,2.5
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,진안군,72939,270.0,66.3,1465,38.0,2.0
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,남원시,72939,270.0,66.3,1056,32.0,1.4
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,부안군,72939,270.0,66.3,858,29.0,1.2
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,고창군,72939,270.0,66.3,540,23.0,0.7
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,순창군,72939,270.0,66.3,373,19.0,0.5
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,무주군,72939,270.0,66.3,385,20.0,0.5
52111,전북특별자치도 전주시 완산구,2022,전북특별자치도,장수군,72939,270.0,66.3,303,17.0,0.4
52111,전북특별자치도 전주시 완산구,2022,충청남도,공주시,7727,88.0,7.0,2354,49.0,30.5
52111,전북특별자치도 전주시 완산구,2022,충청남도,논산시,7727,88.0,7.0,1535,39.0,19.9
52111,전북특별자치도 전주시 완산구,2022,충청남도,천안시 동남구,7727,88.0,7.0,705,27.0,9.1
52111,전북특별자치도 전주시 완산구,2022,충청남도,천안시 서북구,7727,88.0,7.0,687,26.0,8.9
52111,전북특별자치도 전주시 완산구,2022,충청남도,아산시,7727,88.0,7.0,480,22.0,6.2
52111,전북특별자치도 전주시 완산구,2022,충청남도,보령시,7727,88.0,7.0,298,17.0,3.9
52111,전북특별자치도 전주시 완산구,2022,충청남도,부여군,7727,88.0,7.0,295,17.0,3.8
52111,전북특별자치도 전주시 완산구,2022,충청남도,서천군,7727,88.0,7.0,287,17.0,3.7
52111,전북특별자치도 전주시 완산구,2022,충청남도,당진시,7727,88.0,7.0,227,15.0,2.9
52111,전북특별자치도 전주시 완산구,2022,충청남도,서산시,7727,88.0,7.0,201,14.0,2.6
52111,전북특별자치도 전주시 완산구,2022,충청남도,예산군,7727,88.0,7.0,154,12.0,2.0
52111,전북특별자치도 전주시 완산구,2022,충청남도,홍성군,7727,88.0,7.0,123,11.0,1.6
52111,전북특별자치도 전주시 완산구,2022,충청남도,계룡시,7727,88.0,7.0,114,11.0,1.5
52111,전북특별자치도 전주시 완산구,2022,충청남도,금산군,7727,88.0,7.0,106,10.0,1.4
52111,전북특별자치도 전주시 완산구,2022,충청남도,태안군,7727,88.0,7.0,109,10.0,1.4
52111,전북특별자치도 전주시 완산구,2022,충청남도,청양군,7727,88.0,7.0,52,7.0,0.7
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,북구,7060,84.0,6.4,738,27.0,10.5
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,여수시,7060,84.0,6.4,740,27.0,10.5
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,광산구,7060,84.0,6.4,696,26.0,9.9
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,서구,7060,84.0,6.4,701,26.0,9.9
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,담양군,7060,84.0,6.4,660,26.0,9.3
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,순천시,7060,84.0,6.4,637,25.0,9.0
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,장성군,7060,84.0,6.4,362,19.0,5.1
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,남구,7060,84.0,6.4,302,17.0,4.3
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,동구,7060,84.0,6.4,293,17.0,4.2
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,목포시,7060,84.0,6.4,278,17.0,3.9
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,광양시,7060,84.0,6.4,244,16.0,3.5
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,나주시,7060,84.0,6.4,228,15.0,3.2
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,구례군,7060,84.0,6.4,221,15.0,3.1
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,무안군,7060,84.0,6.4,135,12.0,1.9
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,영광군,7060,84.0,6.4,123,11.0,1.7
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,곡성군,7060,84.0,6.4,108,10.0,1.5
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,함평군,7060,84.0,6.4,82,9.0,1.2
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,보성군,7060,84.0,6.4,72,8.0,1.0
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,해남군,7060,84.0,6.4,70,8.0,1.0
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,고흥군,7060,84.0,6.4,64,8.0,0.9
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,진도군,7060,84.0,6.4,65,8.0,0.9
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,영암군,7060,84.0,6.4,58,8.0,0.8
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,화순군,7060,84.0,6.4,54,7.0,0.8
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,장흥군,7060,84.0,6.4,35,6.0,0.5
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,신안군,7060,84.0,6.4,35,6.0,0.5
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,완도군,7060,84.0,6.4,30,5.0,0.4
52111,전북특별자치도 전주시 완산구,2022,전남광주통합특별시,강진군,7060,84.0,6.4,29,5.0,0.4
52111,전북특별자치도 전주시 완산구,2022,경기도,평택시,6738,82.0,6.1,690,26.0,10.2
52111,전북특별자치도 전주시 완산구,2022,경기도,용인시 기흥구,6738,82.0,6.1,508,23.0,7.5
52111,전북특별자치도 전주시 완산구,2022,경기도,성남시 분당구,6738,82.0,6.1,410,20.0,6.1
52111,전북특별자치도 전주시 완산구,2022,경기도,안성시,6738,82.0,6.1,306,17.0,4.5
52111,전북특별자치도 전주시 완산구,2022,경기도,남양주시,6738,82.0,6.1,285,17.0,4.2
52111,전북특별자치도 전주시 완산구,2022,경기도,수원시 영통구,6738,82.0,6.1,284,17.0,4.2
52111,전북특별자치도 전주시 완산구,2022,경기도,용인시 수지구,6738,82.0,6.1,251,16.0,3.7
52111,전북특별자치도 전주시 완산구,2022,경기도,시흥시,6738,82.0,6.1,235,15.0,3.5
52111,전북특별자치도 전주시 완산구,2022,경기도,용인시 처인구,6738,82.0,6.1,226,15.0,3.4
52111,전북특별자치도 전주시 완산구,2022,경기도,오산시,6738,82.0,6.1,213,15.0,3.2
52111,전북특별자치도 전주시 완산구,2022,경기도,수원시 권선구,6738,82.0,6.1,212,15.0,3.1
52111,전북특별자치도 전주시 완산구,2022,경기도,김포시,6738,82.0,6.1,194,14.0,2.9
52111,전북특별자치도 전주시 완산구,2022,경기도,하남시,6738,82.0,6.1,186,14.0,2.8
52111,전북특별자치도 전주시 완산구,2022,경기도,광주시,6738,82.0,6.1,185,14.0,2.7
52111,전북특별자치도 전주시 완산구,2022,경기도,이천시,6738,82.0,6.1,179,13.0,2.7
52111,전북특별자치도 전주시 완산구,2022,경기도,안양시 동안구,6738,82.0,6.1,166,13.0,2.5
52111,전북특별자치도 전주시 완산구,2022,경기도,고양시 덕양구,6738,82.0,6.1,168,13.0,2.5
52111,전북특별자치도 전주시 완산구,2022,경기도,안산시 상록구,6738,82.0,6.1,163,13.0,2.4
52111,전북특별자치도 전주시 완산구,2022,경기도,안산시 단원구,6738,82.0,6.1,155,12.0,2.3
52111,전북특별자치도 전주시 완산구,2022,경기도,수원시 팔달구,6738,82.0,6.1,150,12.0,2.2
52111,전북특별자치도 전주시 완산구,2022,경기도,군포시,6738,82.0,6.1,140,12.0,2.1
52111,전북특별자치도 전주시 완산구,2022,경기도,파주시,6738,82.0,6.1,136,12.0,2.0
52111,전북특별자치도 전주시 완산구,2022,경기도,광명시,6738,82.0,6.1,127,11.0,1.9
52111,전북특별자치도 전주시 완산구,2022,경기도,고양시 일산동구,6738,82.0,6.1,121,11.0,1.8
52111,전북특별자치도 전주시 완산구,2022,경기도,의정부시,6738,82.0,6.1,121,11.0,1.8
52111,전북특별자치도 전주시 완산구,2022,경기도,성남시 수정구,6738,82.0,6.1,105,10.0,1.6
52111,전북특별자치도 전주시 완산구,2022,경기도,구리시,6738,82.0,6.1,103,10.0,1.5
52111,전북특별자치도 전주시 완산구,2022,경기도,수원시 장안구,6738,82.0,6.1,101,10.0,1.5
52111,전북특별자치도 전주시 완산구,2022,경기도,안양시 만안구,6738,82.0,6.1,101,10.0,1.5
52111,전북특별자치도 전주시 완산구,2022,경기도,고양시 일산서구,6738,82.0,6.1,95,10.0,1.4
52111,전북특별자치도 전주시 완산구,2022,경기도,의왕시,6738,82.0,6.1,91,10.0,1.4
52111,전북특별자치도 전주시 완산구,2022,경기도,성남시 중원구,6738,82.0,6.1,75,9.0,1.1
52111,전북특별자치도 전주시 완산구,2022,경기도,여주시,6738,82.0,6.1,55,7.0,0.8
52111,전북특별자치도 전주시 완산구,2022,경기도,과천시,6738,82.0,6.1,49,7.0,0.7
52111,전북특별자치도 전주시 완산구,2022,경기도,양주시,6738,82.0,6.1,46,7.0,0.7
52111,전북특별자치도 전주시 완산구,2022,경기도,양평군,6738,82.0,6.1,40,6.0,0.6
52111,전북특별자치도 전주시 완산구,2022,경기도,포천시,6738,82.0,6.1,31,6.0,0.5
52111,전북특별자치도 전주시 완산구,2022,경기도,가평군,6738,82.0,6.1,15,4.0,0.2
52111,전북특별자치도 전주시 완산구,2022,경기도,동두천시,6738,82.0,6.1,10,3.0,0.1
52111,전북특별자치도 전주시 완산구,2022,경기도,연천군,6738,82.0,6.1,10,3.0,0.1
52111,전북특별자치도 전주시 완산구,2022,서울특별시,강남구,4480,67.0,4.1,559,24.0,12.5
52111,전북특별자치도 전주시 완산구,2022,서울특별시,서초구,4480,67.0,4.1,475,22.0,10.6
52111,전북특별자치도 전주시 완산구,2022,서울특별시,송파구,4480,67.0,4.1,396,20.0,8.8
52111,전북특별자치도 전주시 완산구,2022,서울특별시,강서구,4480,67.0,4.1,242,16.0,5.4
52111,전북특별자치도 전주시 완산구,2022,서울특별시,마포구,4480,67.0,4.1,235,15.0,5.2
52111,전북특별자치도 전주시 완산구,2022,서울특별시,영등포구,4480,67.0,4.1,208,14.0,4.6
52111,전북특별자치도 전주시 완산구,2022,서울특별시,강동구,4480,67.0,4.1,178,13.0,4.0
52111,전북특별자치도 전주시 완산구,2022,서울특별시,양천구,4480,67.0,4.1,167,13.0,3.7
52111,전북특별자치도 전주시 완산구,2022,서울특별시,광진구,4480,67.0,4.1,156,12.0,3.5
52111,전북특별자치도 전주시 완산구,2022,서울특별시,구로구,4480,67.0,4.1,152,12.0,3.4
52111,전북특별자치도 전주시 완산구,2022,서울특별시,동작구,4480,67.0,4.1,143,12.0,3.2
52111,전북특별자치도 전주시 완산구,2022,서울특별시,금천구,4480,67.0,4.1,139,12.0,3.1
52111,전북특별자치도 전주시 완산구,2022,서울특별시,노원구,4480,67.0,4.1,137,12.0,3.1
52111,전북특별자치도 전주시 완산구,2022,서울특별시,성동구,4480,67.0,4.1,133,12.0,3.0
52111,전북특별자치도 전주시 완산구,2022,서울특별시,성북구,4480,67.0,4.1,130,11.0,2.9
52111,전북특별자치도 전주시 완산구,2022,서울특별시,관악구,4480,67.0,4.1,128,11.0,2.9
52111,전북특별자치도 전주시 완산구,2022,서울특별시,용산구,4480,67.0,4.1,131,11.0,2.9
52111,전북특별자치도 전주시 완산구,2022,서울특별시,은평구,4480,67.0,4.1,119,11.0,2.7
52111,전북특별자치도 전주시 완산구,2022,서울특별시,중구,4480,67.0,4.1,110,10.0,2.5
52111,전북특별자치도 전주시 완산구,2022,서울특별시,종로구,4480,67.0,4.1,102,10.0,2.3
52111,전북특별자치도 전주시 완산구,2022,서울특별시,중랑구,4480,67.0,4.1,103,10.0,2.3
52111,전북특별자치도 전주시 완산구,2022,서울특별시,서대문구,4480,67.0,4.1,99,10.0,2.2
52111,전북특별자치도 전주시 완산구,2022,서울특별시,동대문구,4480,67.0,4.1,95,10.0,2.1
52111,전북특별자치도 전주시 완산구,2022,서울특별시,도봉구,4480,67.0,4.1,75,9.0,1.7
52111,전북특별자치도 전주시 완산구,2022,서울특별시,강북구,4480,67.0,4.1,68,8.0,1.5
52111,전북특별자치도 전주시 완산구,2022,대전광역시,유성구,2762,53.0,2.5,1164,34.0,42.1
52111,전북특별자치도 전주시 완산구,2022,대전광역시,서구,2762,53.0,2.5,714,27.0,25.9
52111,전북특별자치도 전주시 완산구,2022,대전광역시,중구,2762,53.0,2.5,358,19.0,13.0
52111,전북특별자치도 전주시 완산구,2022,대전광역시,동구,2762,53.0,2.5,306,17.0,11.1
52111,전북특별자치도 전주시 완산구,2022,대전광역시,대덕구,2762,53.0,2.5,220,15.0,8.0
52111,전북특별자치도 전주시 완산구,2022,경상남도,진주시,2335,48.0,2.1,341,18.0,14.6
52111,전북특별자치도 전주시 완산구,2022,경상남도,함양군,2335,48.0,2.1,335,18.0,14.3
52111,전북특별자치도 전주시 완산구,2022,경상남도,김해시,2335,48.0,2.1,194,14.0,8.3
52111,전북특별자치도 전주시 완산구,2022,경상남도,산청군,2335,48.0,2.1,178,13.0,7.6
52111,전북특별자치도 전주시 완산구,2022,경상남도,거제시,2335,48.0,2.1,135,12.0,5.8
52111,전북특별자치도 전주시 완산구,2022,경상남도,거창군,2335,48.0,2.1,119,11.0,5.1
52111,전북특별자치도 전주시 완산구,2022,경상남도,창원시 성산구,2335,48.0,2.1,112,11.0,4.8
52111,전북특별자치도 전주시 완산구,2022,경상남도,통영시,2335,48.0,2.1,105,10.0,4.5
52111,전북특별자치도 전주시 완산구,2022,경상남도,남해군,2335,48.0,2.1,100,10.0,4.3
52111,전북특별자치도 전주시 완산구,2022,경상남도,창원시 의창구,2335,48.0,2.1,100,10.0,4.3
52111,전북특별자치도 전주시 완산구,2022,경상남도,함안군,2335,48.0,2.1,88,9.0,3.8
52111,전북특별자치도 전주시 완산구,2022,경상남도,하동군,2335,48.0,2.1,80,9.0,3.4
52111,전북특별자치도 전주시 완산구,2022,경상남도,양산시,2335,48.0,2.1,80,9.0,3.4
52111,전북특별자치도 전주시 완산구,2022,경상남도,창원시 마산회원구,2335,48.0,2.1,79,9.0,3.4
52111,전북특별자치도 전주시 완산구,2022,경상남도,창원시 진해구,2335,48.0,2.1,55,7.0,2.4
52111,전북특별자치도 전주시 완산구,2022,경상남도,사천시,2335,48.0,2.1,57,8.0,2.4
52111,전북특별자치도 전주시 완산구,2022,경상남도,창원시 마산합포구,2335,48.0,2.1,48,7.0,2.1
52111,전북특별자치도 전주시 완산구,2022,경상남도,합천군,2335,48.0,2.1,45,7.0,1.9
52111,전북특별자치도 전주시 완산구,2022,경상남도,고성군,2335,48.0,2.1,32,6.0,1.4
52111,전북특별자치도 전주시 완산구,2022,경상남도,밀양시,2335,48.0,2.1,24,5.0,1.0
52111,전북특별자치도 전주시 완산구,2022,경상남도,창녕군,2335,48.0,2.1,15,4.0,0.6
52111,전북특별자치도 전주시 완산구,2022,경상남도,의령군,2335,48.0,2.1,13,4.0,0.6
52111,전북특별자치도 전주시 완산구,2022,충청북도,청주시 흥덕구,1656,41.0,1.5,384,20.0,23.2
52111,전북특별자치도 전주시 완산구,2022,충청북도,청주시 서원구,1656,41.0,1.5,353,19.0,21.3
52111,전북특별자치도 전주시 완산구,2022,충청북도,청주시 청원구,1656,41.0,1.5,256,16.0,15.5
52111,전북특별자치도 전주시 완산구,2022,충청북도,청주시 상당구,1656,41.0,1.5,141,12.0,8.5
52111,전북특별자치도 전주시 완산구,2022,충청북도,음성군,1656,41.0,1.5,106,10.0,6.4
52111,전북특별자치도 전주시 완산구,2022,충청북도,진천군,1656,41.0,1.5,105,10.0,6.3
52111,전북특별자치도 전주시 완산구,2022,충청북도,충주시,1656,41.0,1.5,101,10.0,6.1
52111,전북특별자치도 전주시 완산구,2022,충청북도,영동군,1656,41.0,1.5,49,7.0,3.0
52111,전북특별자치도 전주시 완산구,2022,충청북도,제천시,1656,41.0,1.5,46,7.0,2.8
52111,전북특별자치도 전주시 완산구,2022,충청북도,옥천군,1656,41.0,1.5,38,6.0,2.3
52111,전북특별자치도 전주시 완산구,2022,충청북도,증평군,1656,41.0,1.5,28,5.0,1.7
52111,전북특별자치도 전주시 완산구,2022,충청북도,보은군,1656,41.0,1.5,21,5.0,1.3
52111,전북특별자치도 전주시 완산구,2022,충청북도,괴산군,1656,41.0,1.5,16,4.0,1.0
52111,전북특별자치도 전주시 완산구,2022,충청북도,단양군,1656,41.0,1.5,12,3.0,0.7
52111,전북특별자치도 전주시 완산구,2022,인천광역시,서구,1094,33.0,1.0,191,14.0,17.5
52111,전북특별자치도 전주시 완산구,2022,인천광역시,남동구,1094,33.0,1.0,187,14.0,17.1
52111,전북특별자치도 전주시 완산구,2022,인천광역시,연수구,1094,33.0,1.0,182,13.0,16.6
52111,전북특별자치도 전주시 완산구,2022,인천광역시,부평구,1094,33.0,1.0,159,13.0,14.5
52111,전북특별자치도 전주시 완산구,2022,인천광역시,미추홀구,1094,33.0,1.0,122,11.0,11.2
52111,전북특별자치도 전주시 완산구,2022,인천광역시,계양구,1094,33.0,1.0,114,11.0,10.4
52111,전북특별자치도 전주시 완산구,2022,인천광역시,중구,1094,33.0,1.0,112,11.0,10.2
