SGG_CD,SGG_NM,BASE_DATE,TOU_NUM,EXT_TOU_NUM
31110,울산광역시 중구,202211,1741422.0,970.0
31110,울산광역시 중구,202212,1776379.0,1109.0
31110,울산광역시 중구,202301,1808544.0,1272.0
31110,울산광역시 중구,202302,1611283.0,998.0
31110,울산광역시 중구,202303,1884661.0,1195.0
31110,울산광역시 중구,202304,1762593.0,991.0
31110,울산광역시 중구,202305,1976040.0,979.0
31110,울산광역시 중구,202306,1839556.0,960.0
31110,울산광역시 중구,202307,1841410.0,1099.0
31110,울산광역시 중구,202308,1769334.0,1062.0
31110,울산광역시 중구,202309,1845882.0,1173.0
31110,울산광역시 중구,202310,1909274.0,1003.0
31110,울산광역시 중구,202311,1700970.0,1012.0
31110,울산광역시 중구,202312,1697051.0,1118.0
31110,울산광역시 중구,202401,1716919.0,1103.0
31110,울산광역시 중구,202402,1620654.0,1150.0
31110,울산광역시 중구,202403,1829109.0,1105.0
31110,울산광역시 중구,202404,1704935.0,846.0
31110,울산광역시 중구,202405,1931107.0,883.0
31110,울산광역시 중구,202406,1769217.0,934.0
31110,울산광역시 중구,202407,1768014.0,1047.0
31110,울산광역시 중구,202408,1762665.0,1028.0
31110,울산광역시 중구,202409,1828470.0,1016.0
31110,울산광역시 중구,202410,1896465.0,956.0
31110,울산광역시 중구,202411,1749350.0,904.0
31110,울산광역시 중구,202412,1754146.0,1015.0
31110,울산광역시 중구,202501,1745615.0,1141.0
31110,울산광역시 중구,202502,1540501.0,1022.0
31110,울산광역시 중구,202503,1774609.0,1162.0
31110,울산광역시 중구,202504,1679259.0,863.0
31110,울산광역시 중구,202505,1984720.0,1223.0
31110,울산광역시 중구,202506,1763352.0,913.0
31110,울산광역시 중구,202507,1818245.0,1106.0
31110,울산광역시 중구,202508,1815218.0,1016.0
31110,울산광역시 중구,202509,1772193.0,962.0
31110,울산광역시 중구,202510,1947077.0,1080.0
31110,울산광역시 중구,202511,1846427.0,960.0
31110,울산광역시 중구,202512,1807136.0,998.0
31110,울산광역시 중구,202601,1694499.0,1140.0
31110,울산광역시 중구,202602,1622310.0,1018.0
31110,울산광역시 중구,202603,1793268.0,1193.0
31110,울산광역시 중구,202604,1675057.0,879.0
31110,울산광역시 중구,202605,1931599.0,859.0
31110,울산광역시 중구,202606,1676323.0,913.0
31110,울산광역시 중구,202607,1743831.0,1049.0
41820,경기도 가평군,201801,1032749.0,1266.0
41820,경기도 가평군,201802,976732.0,1216.0
41820,경기도 가평군,201803,1203941.0,1093.0
41820,경기도 가평군,201804,1555254.0,881.0
41820,경기도 가평군,201805,1994746.0,893.0
41820,경기도 가평군,201806,1965550.0,942.0
41820,경기도 가평군,201807,2382509.0,1116.0
41820,경기도 가평군,201808,2829240.0,1070.0
41820,경기도 가평군,201809,1908490.0,927.0
41820,경기도 가평군,201810,1812104.0,866.0
41820,경기도 가평군,201811,1257491.0,1007.0
41820,경기도 가평군,201812,1081655.0,1234.0
41820,경기도 가평군,201901,1076484.0,1285.0
41820,경기도 가평군,201902,1047343.0,1251.0
41820,경기도 가평군,201903,1332495.0,1313.0
41820,경기도 가평군,201904,1492381.0,960.0
41820,경기도 가평군,201905,1671393.0,1025.0
41820,경기도 가평군,201906,1774514.0,1167.0
41820,경기도 가평군,201907,1944600.0,1485.0
41820,경기도 가평군,201908,2654660.0,1363.0
41820,경기도 가평군,201909,1521895.0,1215.0
41820,경기도 가평군,201910,1638273.0,1113.0
41820,경기도 가평군,201911,1545989.0,1156.0
41820,경기도 가평군,201912,1123771.0,1181.0
41820,경기도 가평군,202001,1064424.0,1460.0
41820,경기도 가평군,202002,914951.0,1478.0
41820,경기도 가평군,202003,1182497.0,1374.0
41820,경기도 가평군,202004,1528058.0,954.0
41820,경기도 가평군,202005,1944077.0,964.0
41820,경기도 가평군,202006,1923954.0,962.0
41820,경기도 가평군,202007,2243307.0,1109.0
41820,경기도 가평군,202008,2173597.0,1088.0
41820,경기도 가평군,202009,1662478.0,998.0
41820,경기도 가평군,202010,2094161.0,875.0
41820,경기도 가평군,202011,1543755.0,1174.0
41820,경기도 가평군,202012,1092275.0,1366.0
41820,경기도 가평군,202101,973268.0,1279.0
41820,경기도 가평군,202102,1258074.0,1042.0
41820,경기도 가평군,202103,1317323.0,1272.0
41820,경기도 가평군,202104,1743821.0,896.0
41820,경기도 가평군,202105,1929823.0,923.0
41820,경기도 가평군,202106,1948512.0,933.0
41820,경기도 가평군,202107,2056164.0,1092.0
41820,경기도 가평군,202108,2393394.0,923.0
41820,경기도 가평군,202109,1941795.0,954.0
41820,경기도 가평군,202110,2139294.0,872.0
41820,경기도 가평군,202111,1694895.0,946.0
41820,경기도 가평군,202112,1300976.0,1232.0
41820,경기도 가평군,202201,1321132.0,1180.0
41820,경기도 가평군,202202,1223634.0,1082.0
41820,경기도 가평군,202203,1273187.0,1433.0
41820,경기도 가평군,202204,1902033.0,1032.0
41820,경기도 가평군,202205,2275744.0,876.0
41820,경기도 가평군,202206,2258381.0,937.0
41820,경기도 가평군,202207,2624808.0,1108.0
41820,경기도 가평군,202208,2860954.0,1116.0
41820,경기도 가평군,202209,2050232.0,929.0
41820,경기도 가평군,202210,2266892.0,935.0
41820,경기도 가평군,202211,1551425.0,1372.0
41820,경기도 가평군,202212,1088786.0,1481.0
41820,경기도 가평군,202301,1167220.0,1390.0
41820,경기도 가평군,202302,1162564.0,1481.0
41820,경기도 가평군,202303,1501275.0,1697.0
41820,경기도 가평군,202304,1809507.0,1062.0
41820,경기도 가평군,202305,1910125.0,1037.0
41820,경기도 가평군,202306,1890536.0,1006.0
41820,경기도 가평군,202307,2057898.0,1166.0
41820,경기도 가평군,202308,2464443.0,1086.0
41820,경기도 가평군,202309,1783093.0,1050.0
41820,경기도 가평군,202310,2162906.0,856.0
41820,경기도 가평군,202311,1348226.0,1057.0
41820,경기도 가평군,202312,1140684.0,1231.0
41820,경기도 가평군,202401,1085506.0,1325.0
41820,경기도 가평군,202402,1165562.0,1322.0
41820,경기도 가평군,202403,1432387.0,1135.0
41820,경기도 가평군,202404,1779434.0,805.0
41820,경기도 가평군,202405,1942499.0,808.0
41820,경기도 가평군,202406,2035318.0,846.0
41820,경기도 가평군,202407,1922413.0,988.0
41820,경기도 가평군,202408,2673594.0,961.0
41820,경기도 가평군,202409,1881001.0,884.0
41820,경기도 가평군,202410,1935150.0,818.0
41820,경기도 가평군,202411,1641935.0,865.0
41820,경기도 가평군,202412,1177830.0,1016.0
41820,경기도 가평군,202501,1251339.0,1130.0
41820,경기도 가평군,202502,1056554.0,1004.0
41820,경기도 가평군,202503,1485254.0,1266.0
41820,경기도 가평군,202504,1675236.0,857.0
41820,경기도 가평군,202505,2154889.0,949.0
41820,경기도 가평군,202506,1958871.0,855.0
41820,경기도 가평군,202507,2111223.0,974.0
41820,경기도 가평군,202508,2583819.0,951.0
41820,경기도 가평군,202509,1693823.0,935.0
41820,경기도 가평군,202510,2106666.0,939.0
41820,경기도 가평군,202511,1698249.0,787.0
41820,경기도 가평군,202512,1219909.0,1039.0
41820,경기도 가평군,202601,1178087.0,1038.0
41820,경기도 가평군,202602,1288710.0,972.0
41820,경기도 가평군,202603,1417112.0,1206.0
41820,경기도 가평군,202604,1705120.0,811.0
41820,경기도 가평군,202605,2199918.0,847.0
41820,경기도 가평군,202606,1826907.0,905.0
41820,경기도 가평군,202607,2033604.0,983.0
41280,경기도 고양시,201802,8389908.0,1054.0
41280,경기도 고양시,201803,10138379.0,1032.0
41280,경기도 고양시,201804,9318812.0,897.0
41280,경기도 고양시,201805,10440815.0,956.0
41280,경기도 고양시,201806,9690960.0,930.0
41280,경기도 고양시,201807,10191677.0,1043.0
41280,경기도 고양시,201808,10050613.0,1023.0
41280,경기도 고양시,201809,10210106.0,1038.0
41280,경기도 고양시,201810,10022537.0,988.0
41280,경기도 고양시,201811,9130466.0,989.0
41280,경기도 고양시,201812,9402176.0,1065.0
41280,경기도 고양시,201901,9468899.0,977.0
41280,경기도 고양시,201902,8757067.0,942.0
41280,경기도 고양시,201903,11009101.0,1287.0
41280,경기도 고양시,201904,9375822.0,877.0
41280,경기도 고양시,201905,9975294.0,1106.0
41280,경기도 고양시,201906,9471161.0,1322.0
41280,경기도 고양시,201907,9872101.0,1574.0
41280,경기도 고양시,201908,10967757.0,1701.0
41280,경기도 고양시,201909,10180482.0,1405.0
41280,경기도 고양시,201910,10080309.0,1393.0
41280,경기도 고양시,201911,11070210.0,1276.0
41280,경기도 고양시,201912,10634307.0,991.0
41280,경기도 고양시,202001,10513147.0,1051.0
41280,경기도 고양시,202002,8021490.0,1180.0
41280,경기도 고양시,202003,8596794.0,1292.0
41280,경기도 고양시,202004,9178050.0,1024.0
41280,경기도 고양시,202005,10235254.0,1020.0
41280,경기도 고양시,202006,9707499.0,973.0
41280,경기도 고양시,202007,10085252.0,1158.0
41280,경기도 고양시,202008,8952445.0,1100.0
41280,경기도 고양시,202009,9265757.0,1010.0
41280,경기도 고양시,202010,10509285.0,961.0
41280,경기도 고양시,202011,9276413.0,1084.0
41280,경기도 고양시,202012,7885207.0,1321.0
41280,경기도 고양시,202101,8117839.0,1216.0
41280,경기도 고양시,202102,8509191.0,1070.0
41280,경기도 고양시,202103,10148938.0,1235.0
41280,경기도 고양시,202104,9249847.0,964.0
41280,경기도 고양시,202105,10306618.0,992.0
41280,경기도 고양시,202106,9852160.0,910.0
41280,경기도 고양시,202107,9403015.0,1110.0
41280,경기도 고양시,202108,9479613.0,1033.0
41280,경기도 고양시,202109,9937087.0,1087.0
41280,경기도 고양시,202110,10382447.0,980.0
41280,경기도 고양시,202111,9806847.0,1002.0
41280,경기도 고양시,202112,9338298.0,1134.0
41280,경기도 고양시,202201,9270282.0,1129.0
41280,경기도 고양시,202202,7928993.0,1033.0
41280,경기도 고양시,202203,9393881.0,1378.0
41280,경기도 고양시,202205,11159641.0,971.0
41280,경기도 고양시,202206,10153966.0,935.0
41280,경기도 고양시,202207,10885864.0,1028.0
41280,경기도 고양시,202208,10565794.0,1041.0
41280,경기도 고양시,202209,10661639.0,988.0
41280,경기도 고양시,202210,10873635.0,1026.0
41280,경기도 고양시,202211,9873183.0,1013.0
41280,경기도 고양시,202212,9888378.0,1107.0
41280,경기도 고양시,202301,9852586.0,1126.0
41280,경기도 고양시,202302,9365704.0,1043.0
41280,경기도 고양시,202303,10870565.0,1246.0
41280,경기도 고양시,202304,10172028.0,914.0
41280,경기도 고양시,202305,11196791.0,964.0
41280,경기도 고양시,202306,10273799.0,960.0
41280,경기도 고양시,202307,11103733.0,1053.0
41280,경기도 고양시,202308,10933338.0,1001.0
41280,경기도 고양시,202309,11210595.0,953.0
41280,경기도 고양시,202310,11242913.0,940.0
41280,경기도 고양시,202311,10351658.0,1001.0
41280,경기도 고양시,202312,10690279.0,1103.0
41280,경기도 고양시,202401,10083427.0,1089.0
41280,경기도 고양시,202402,10034248.0,1120.0
41280,경기도 고양시,202403,11163343.0,1196.0
41280,경기도 고양시,202404,10274622.0,840.0
41280,경기도 고양시,202405,11253489.0,979.0
41280,경기도 고양시,202406,10364517.0,965.0
41280,경기도 고양시,202407,10641564.0,1053.0
41280,경기도 고양시,202408,10883292.0,1060.0
41280,경기도 고양시,202409,10750157.0,1011.0
41280,경기도 고양시,202410,11306682.0,963.0
41280,경기도 고양시,202411,10322737.0,969.0
41280,경기도 고양시,202412,10456681.0,999.0
41280,경기도 고양시,202501,10163068.0,1081.0
41280,경기도 고양시,202502,9351934.0,994.0
41280,경기도 고양시,202503,11329422.0,1187.0
41280,경기도 고양시,202504,10794815.0,896.0
41280,경기도 고양시,202505,12156643.0,1271.0
41280,경기도 고양시,202506,11137398.0,965.0
41280,경기도 고양시,202507,11794935.0,1081.0
41280,경기도 고양시,202508,11548701.0,1032.0
41280,경기도 고양시,202509,11045768.0,974.0
41280,경기도 고양시,202510,11627070.0,1120.0
41280,경기도 고양시,202511,11155530.0,951.0
41280,경기도 고양시,202512,10884342.0,1064.0
41280,경기도 고양시,202601,10236781.0,1121.0
41280,경기도 고양시,202602,9979272.0,1063.0
41280,경기도 고양시,202603,11598958.0,1261.0
41280,경기도 고양시,202604,10530714.0,932.0
41280,경기도 고양시,202605,11767266.0,992.0
41280,경기도 고양시,202606,10542472.0,964.0
41280,경기도 고양시,202607,10975394.0,1067.0
41281,경기도 고양시 덕양구,201801,3837188.0,974.0
41281,경기도 고양시 덕양구,201802,3749942.0,1001.0
41281,경기도 고양시 덕양구,201803,4587461.0,1041.0
41281,경기도 고양시 덕양구,201804,4213434.0,837.0
41281,경기도 고양시 덕양구,201805,4694824.0,926.0
41281,경기도 고양시 덕양구,201806,4491810.0,855.0
41281,경기도 고양시 덕양구,201807,4656802.0,965.0
41281,경기도 고양시 덕양구,201808,4482284.0,966.0
41281,경기도 고양시 덕양구,201809,4930069.0,990.0
41281,경기도 고양시 덕양구,201810,4601878.0,877.0
41281,경기도 고양시 덕양구,201811,4109234.0,948.0
41281,경기도 고양시 덕양구,201812,4207826.0,994.0
41281,경기도 고양시 덕양구,201901,3955652.0,954.0
41281,경기도 고양시 덕양구,201902,3800237.0,922.0
41281,경기도 고양시 덕양구,201903,4811109.0,1264.0
41281,경기도 고양시 덕양구,201904,4066979.0,847.0
41281,경기도 고양시 덕양구,201905,4432307.0,1069.0
41281,경기도 고양시 덕양구,201906,4350992.0,1232.0
41281,경기도 고양시 덕양구,201907,4520630.0,1529.0
41281,경기도 고양시 덕양구,201908,5049931.0,1645.0
41281,경기도 고양시 덕양구,201909,4737820.0,1413.0
41281,경기도 고양시 덕양구,201910,4669944.0,1335.0
41281,경기도 고양시 덕양구,201911,5413296.0,1165.0
41281,경기도 고양시 덕양구,201912,4879118.0,920.0
41281,경기도 고양시 덕양구,202001,4695450.0,984.0
41281,경기도 고양시 덕양구,202002,3764405.0,1119.0
41281,경기도 고양시 덕양구,202003,4210215.0,1173.0
41281,경기도 고양시 덕양구,202004,4552030.0,947.0
41281,경기도 고양시 덕양구,202005,4983317.0,915.0
41281,경기도 고양시 덕양구,202006,4766412.0,887.0
41281,경기도 고양시 덕양구,202007,4781530.0,1093.0
41281,경기도 고양시 덕양구,202008,4435538.0,982.0
41281,경기도 고양시 덕양구,202009,4791905.0,903.0
41281,경기도 고양시 덕양구,202010,5387516.0,867.0
41281,경기도 고양시 덕양구,202011,4539726.0,943.0
41281,경기도 고양시 덕양구,202012,3801160.0,1230.0
41281,경기도 고양시 덕양구,202101,3925136.0,1181.0
41281,경기도 고양시 덕양구,202102,4243223.0,993.0
41281,경기도 고양시 덕양구,202103,4906095.0,1157.0
41281,경기도 고양시 덕양구,202104,4613722.0,894.0
41281,경기도 고양시 덕양구,202105,5181908.0,902.0
41281,경기도 고양시 덕양구,202106,4974567.0,806.0
41281,경기도 고양시 덕양구,202107,4749227.0,1006.0
41281,경기도 고양시 덕양구,202108,4789717.0,947.0
41281,경기도 고양시 덕양구,202109,5017408.0,1045.0
41281,경기도 고양시 덕양구,202110,5163508.0,914.0
41281,경기도 고양시 덕양구,202111,4686892.0,975.0
41281,경기도 고양시 덕양구,202112,4438161.0,1104.0
41281,경기도 고양시 덕양구,202201,4421683.0,1066.0
41281,경기도 고양시 덕양구,202202,3809163.0,1014.0
41281,경기도 고양시 덕양구,202203,4389923.0,1396.0
41281,경기도 고양시 덕양구,202204,4943607.0,1297.0
41281,경기도 고양시 덕양구,202205,5421003.0,934.0
41281,경기도 고양시 덕양구,202206,4838137.0,890.0
41281,경기도 고양시 덕양구,202207,5147125.0,958.0
41281,경기도 고양시 덕양구,202208,5014766.0,980.0
41281,경기도 고양시 덕양구,202209,5228998.0,954.0
41281,경기도 고양시 덕양구,202210,5290205.0,1015.0
41281,경기도 고양시 덕양구,202211,4744354.0,1011.0
41281,경기도 고양시 덕양구,202212,4600613.0,1120.0
41281,경기도 고양시 덕양구,202301,4666274.0,1101.0
41281,경기도 고양시 덕양구,202302,4369664.0,1095.0
41281,경기도 고양시 덕양구,202303,5184940.0,1271.0
41281,경기도 고양시 덕양구,202304,4819906.0,904.0
41281,경기도 고양시 덕양구,202305,5375661.0,953.0
41281,경기도 고양시 덕양구,202306,4947407.0,922.0
41281,경기도 고양시 덕양구,202307,5417354.0,1015.0
41281,경기도 고양시 덕양구,202308,5257293.0,976.0
41281,경기도 고양시 덕양구,202309,4954951.0,921.0
41281,경기도 고양시 덕양구,202310,4818487.0,882.0
41281,경기도 고양시 덕양구,202311,4388313.0,976.0
41281,경기도 고양시 덕양구,202312,4448235.0,1080.0
41281,경기도 고양시 덕양구,202401,4195776.0,1030.0
41281,경기도 고양시 덕양구,202402,4333964.0,1069.0
41281,경기도 고양시 덕양구,202403,4803152.0,1194.0
41281,경기도 고양시 덕양구,202404,4271316.0,783.0
41281,경기도 고양시 덕양구,202405,4739619.0,949.0
41281,경기도 고양시 덕양구,202406,4406250.0,928.0
41281,경기도 고양시 덕양구,202407,4413207.0,1023.0
41281,경기도 고양시 덕양구,202408,4672136.0,966.0
41281,경기도 고양시 덕양구,202409,4703286.0,950.0
41281,경기도 고양시 덕양구,202410,4773960.0,921.0
41281,경기도 고양시 덕양구,202411,4403098.0,904.0
41281,경기도 고양시 덕양구,202412,4339611.0,985.0
41281,경기도 고양시 덕양구,202501,4312833.0,1001.0
41281,경기도 고양시 덕양구,202502,3861715.0,984.0
41281,경기도 고양시 덕양구,202503,4801356.0,1174.0
41281,경기도 고양시 덕양구,202504,4323566.0,855.0
41281,경기도 고양시 덕양구,202505,5132984.0,1206.0
41281,경기도 고양시 덕양구,202506,4871004.0,888.0
41281,경기도 고양시 덕양구,202507,5087073.0,999.0
41281,경기도 고양시 덕양구,202508,5007538.0,919.0
41281,경기도 고양시 덕양구,202509,4760511.0,933.0
41281,경기도 고양시 덕양구,202510,5161643.0,1002.0
41281,경기도 고양시 덕양구,202511,4777045.0,885.0
41281,경기도 고양시 덕양구,202512,4548455.0,1003.0
41281,경기도 고양시 덕양구,202601,4380364.0,1064.0
41281,경기도 고양시 덕양구,202602,4339466.0,952.0
41281,경기도 고양시 덕양구,202603,4983685.0,1239.0
41281,경기도 고양시 덕양구,202604,4407646.0,855.0
41281,경기도 고양시 덕양구,202605,5084044.0,915.0
41281,경기도 고양시 덕양구,202606,4615903.0,858.0
41281,경기도 고양시 덕양구,202607,4864346.0,965.0
41285,경기도 고양시 일산동구,201801,4500899.0,871.0
41285,경기도 고양시 일산동구,201802,4119829.0,885.0
41285,경기도 고양시 일산동구,201803,4998841.0,858.0
41285,경기도 고양시 일산동구,201804,4691478.0,769.0
41285,경기도 고양시 일산동구,201805,5302138.0,788.0
41285,경기도 고양시 일산동구,201806,4744272.0,823.0
41285,경기도 고양시 일산동구,201807,4980820.0,921.0
41285,경기도 고양시 일산동구,201808,4820333.0,928.0
41285,경기도 고양시 일산동구,201809,4945903.0,910.0
41285,경기도 고양시 일산동구,201810,5017797.0,925.0
41285,경기도 고양시 일산동구,201811,4540464.0,860.0
41285,경기도 고양시 일산동구,201812,4779183.0,958.0
41285,경기도 고양시 일산동구,201901,4650592.0,861.0
41285,경기도 고양시 일산동구,201902,4080123.0,839.0
41285,경기도 고양시 일산동구,201903,5086976.0,1125.0
41285,경기도 고양시 일산동구,201904,4505772.0,769.0
41285,경기도 고양시 일산동구,201905,4781003.0,921.0
41285,경기도 고양시 일산동구,201906,4452962.0,1182.0
41285,경기도 고양시 일산동구,201907,4692215.0,1327.0
41285,경기도 고양시 일산동구,201908,5018200.0,1408.0
41285,경기도 고양시 일산동구,201909,4702282.0,1220.0
41285,경기도 고양시 일산동구,201910,4731528.0,1236.0
41285,경기도 고양시 일산동구,201911,5323131.0,1126.0
41285,경기도 고양시 일산동구,201912,5016050.0,863.0
41285,경기도 고양시 일산동구,202001,4808529.0,930.0
41285,경기도 고양시 일산동구,202002,3861746.0,1039.0
41285,경기도 고양시 일산동구,202003,4012735.0,1167.0
41285,경기도 고양시 일산동구,202004,4275355.0,913.0
41285,경기도 고양시 일산동구,202005,4760771.0,914.0
41285,경기도 고양시 일산동구,202006,4452489.0,870.0
41285,경기도 고양시 일산동구,202007,4665351.0,1011.0
41285,경기도 고양시 일산동구,202008,4098859.0,1012.0
41285,경기도 고양시 일산동구,202009,4200498.0,947.0
41285,경기도 고양시 일산동구,202010,4711482.0,868.0
41285,경기도 고양시 일산동구,202011,4195995.0,921.0
41285,경기도 고양시 일산동구,202012,3726086.0,1197.0
41285,경기도 고양시 일산동구,202101,3791533.0,1070.0
41285,경기도 고양시 일산동구,202102,3919454.0,958.0
41285,경기도 고양시 일산동구,202103,4731755.0,1088.0
41285,경기도 고양시 일산동구,202104,4401135.0,860.0
41285,경기도 고양시 일산동구,202105,4699084.0,879.0
41285,경기도 고양시 일산동구,202106,4616191.0,847.0
41285,경기도 고양시 일산동구,202107,4313204.0,1010.0
41285,경기도 고양시 일산동구,202108,4388360.0,947.0
41285,경기도 고양시 일산동구,202109,4604713.0,927.0
41285,경기도 고양시 일산동구,202110,4767730.0,879.0
41285,경기도 고양시 일산동구,202111,4585058.0,868.0
41285,경기도 고양시 일산동구,202112,4406441.0,996.0
41285,경기도 고양시 일산동구,202201,4342829.0,1006.0
41285,경기도 고양시 일산동구,202202,3711936.0,905.0
41285,경기도 고양시 일산동구,202203,4404694.0,1210.0
41285,경기도 고양시 일산동구,202204,4832730.0,1085.0
41285,경기도 고양시 일산동구,202205,5131325.0,845.0
41285,경기도 고양시 일산동구,202206,4592939.0,815.0
41285,경기도 고양시 일산동구,202207,4965607.0,884.0
41285,경기도 고양시 일산동구,202208,4763086.0,931.0
41285,경기도 고양시 일산동구,202209,4854350.0,853.0
41285,경기도 고양시 일산동구,202210,4963851.0,872.0
41285,경기도 고양시 일산동구,202211,4551541.0,882.0
41285,경기도 고양시 일산동구,202212,4695023.0,920.0
41285,경기도 고양시 일산동구,202301,4596336.0,947.0
41285,경기도 고양시 일산동구,202302,4337239.0,858.0
41285,경기도 고양시 일산동구,202303,4984366.0,1043.0
41285,경기도 고양시 일산동구,202304,4753177.0,780.0
41285,경기도 고양시 일산동구,202305,5187311.0,797.0
41285,경기도 고양시 일산동구,202306,4738327.0,832.0
41285,경기도 고양시 일산동구,202307,5082962.0,899.0
41285,경기도 고양시 일산동구,202308,4906907.0,877.0
41285,경기도 고양시 일산동구,202309,4202483.0,839.0
41285,경기도 고양시 일산동구,202310,4346767.0,800.0
41285,경기도 고양시 일산동구,202311,3994484.0,883.0
41285,경기도 고양시 일산동구,202312,4331516.0,910.0
41285,경기도 고양시 일산동구,202401,4052120.0,944.0
41285,경기도 고양시 일산동구,202402,3872925.0,935.0
41285,경기도 고양시 일산동구,202403,4405914.0,954.0
41285,경기도 고양시 일산동구,202404,4202216.0,693.0
41285,경기도 고양시 일산동구,202405,4524873.0,783.0
41285,경기도 고양시 일산동구,202406,4097940.0,819.0
41285,경기도 고양시 일산동구,202407,4172764.0,835.0
41285,경기도 고양시 일산동구,202408,4238475.0,905.0
41285,경기도 고양시 일산동구,202409,4204168.0,849.0
41285,경기도 고양시 일산동구,202410,4505880.0,772.0
41285,경기도 고양시 일산동구,202411,4031384.0,807.0
41285,경기도 고양시 일산동구,202412,4242712.0,801.0
41285,경기도 고양시 일산동구,202501,4050557.0,907.0
41285,경기도 고양시 일산동구,202502,3759200.0,806.0
41285,경기도 고양시 일산동구,202503,4420250.0,955.0
41285,경기도 고양시 일산동구,202504,4293672.0,756.0
41285,경기도 고양시 일산동구,202505,4846747.0,999.0
41285,경기도 고양시 일산동구,202506,4319274.0,817.0
41285,경기도 고양시 일산동구,202507,4492787.0,907.0
41285,경기도 고양시 일산동구,202508,4392405.0,859.0
41285,경기도 고양시 일산동구,202509,4294803.0,829.0
41285,경기도 고양시 일산동구,202510,4397837.0,941.0
41285,경기도 고양시 일산동구,202511,4306494.0,820.0
41285,경기도 고양시 일산동구,202512,4340830.0,878.0
41285,경기도 고양시 일산동구,202601,4019591.0,923.0
41285,경기도 고양시 일산동구,202602,3812224.0,930.0
41285,경기도 고양시 일산동구,202603,4359893.0,1090.0
41285,경기도 고양시 일산동구,202604,4002302.0,816.0
41285,경기도 고양시 일산동구,202605,4369755.0,865.0
41285,경기도 고양시 일산동구,202606,3876683.0,873.0
41285,경기도 고양시 일산동구,202607,3984639.0,948.0
41290,경기도 과천시,201801,1167253.0,572.0
41290,경기도 과천시,201802,1061993.0,563.0
41290,경기도 과천시,201803,1583646.0,466.0
41290,경기도 과천시,201804,1789726.0,410.0
41290,경기도 과천시,201805,1952325.0,437.0
41290,경기도 과천시,201806,1604800.0,462.0
41290,경기도 과천시,201807,1516487.0,555.0
41290,경기도 과천시,201808,1359838.0,613.0
41290,경기도 과천시,201809,1685960.0,532.0
41290,경기도 과천시,201810,1907167.0,461.0
41290,경기도 과천시,201811,1393427.0,468.0
41290,경기도 과천시,201812,1296069.0,564.0
41290,경기도 과천시,201901,1278238.0,579.0
41290,경기도 과천시,201902,1069898.0,571.0
41290,경기도 과천시,201903,1612654.0,600.0
41290,경기도 과천시,201904,1668986.0,391.0
41290,경기도 과천시,201905,1684902.0,524.0
41290,경기도 과천시,201906,1602895.0,644.0
41290,경기도 과천시,201907,1538771.0,816.0
41290,경기도 과천시,201908,1692209.0,940.0
41290,경기도 과천시,201909,1667253.0,654.0
41290,경기도 과천시,201910,1805276.0,529.0
41290,경기도 과천시,201911,1770585.0,609.0
41290,경기도 과천시,201912,1386059.0,544.0
41290,경기도 과천시,202001,1342436.0,615.0
41290,경기도 과천시,202002,1033727.0,665.0
41290,경기도 과천시,202003,1017701.0,781.0
41290,경기도 과천시,202004,1285097.0,698.0
41290,경기도 과천시,202005,1409009.0,640.0
41290,경기도 과천시,202006,1220941.0,617.0
41290,경기도 과천시,202007,1267016.0,715.0
41290,경기도 과천시,202008,1018252.0,785.0
41290,경기도 과천시,202009,1243244.0,596.0
41290,경기도 과천시,202010,1587868.0,498.0
41290,경기도 과천시,202011,1254331.0,566.0
41290,경기도 과천시,202012,934638.0,1013.0
41290,경기도 과천시,202101,1012298.0,1044.0
41290,경기도 과천시,202102,1193766.0,807.0
41290,경기도 과천시,202103,1404400.0,760.0
41290,경기도 과천시,202104,1546923.0,591.0
41290,경기도 과천시,202105,1636455.0,562.0
41290,경기도 과천시,202106,1401601.0,550.0
41290,경기도 과천시,202107,1143400.0,759.0
41290,경기도 과천시,202108,1292301.0,710.0
41290,경기도 과천시,202109,1488348.0,629.0
41290,경기도 과천시,202110,1580092.0,574.0
41290,경기도 과천시,202111,1502344.0,674.0
41290,경기도 과천시,202112,1255937.0,1030.0
41290,경기도 과천시,202201,1331144.0,862.0
41290,경기도 과천시,202202,1105752.0,696.0
41290,경기도 과천시,202203,1425830.0,1061.0
41290,경기도 과천시,202204,1961282.0,590.0
41290,경기도 과천시,202205,1956928.0,535.0
41290,경기도 과천시,202206,1554963.0,527.0
41290,경기도 과천시,202207,1593592.0,667.0
41290,경기도 과천시,202208,1533915.0,634.0
41290,경기도 과천시,202209,1727953.0,554.0
41290,경기도 과천시,202210,1955854.0,510.0
41290,경기도 과천시,202211,1599470.0,628.0
41290,경기도 과천시,202212,1330496.0,734.0
41290,경기도 과천시,202301,1261515.0,804.0
41290,경기도 과천시,202302,1407809.0,659.0
41290,경기도 과천시,202303,1716631.0,688.0
41290,경기도 과천시,202304,1846504.0,468.0
41290,경기도 과천시,202305,1861213.0,562.0
41290,경기도 과천시,202306,1798716.0,528.0
41290,경기도 과천시,202307,1524274.0,730.0
41290,경기도 과천시,202308,1555476.0,802.0
41290,경기도 과천시,202309,1656836.0,565.0
41290,경기도 과천시,202310,1906857.0,511.0
41290,경기도 과천시,202311,1420490.0,591.0
41290,경기도 과천시,202312,1321716.0,712.0
