SGG_CD,SGG_NM,LODG_CD,LODG_NM,TOU_NUM,TOU_NUM_SUM,LODG_RAT
11500,서울특별시 강서구,1,무박,575466450.0,613947099.0,93.7
11500,서울특별시 강서구,2,1박,25680203.0,613947099.0,4.2
11500,서울특별시 강서구,3,2박,5516240.0,613947099.0,0.9
11500,서울특별시 강서구,4,3박,2294841.0,613947099.0,0.4
11500,서울특별시 강서구,5,4박,1242693.0,613947099.0,0.2
11500,서울특별시 강서구,6,5박,818928.0,613947099.0,0.1
11500,서울특별시 강서구,7,6박,557704.0,613947099.0,0.1
11500,서울특별시 강서구,8,7박이상,2370042.0,613947099.0,0.4
11740,서울특별시 강동구,1,무박,357722637.0,386936346.0,92.4
11740,서울특별시 강동구,2,1박,18394591.0,386936346.0,4.8
11740,서울특별시 강동구,3,2박,4391646.0,386936346.0,1.1
11740,서울특별시 강동구,4,3박,1951093.0,386936346.0,0.5
11740,서울특별시 강동구,5,4박,1080533.0,386936346.0,0.3
11740,서울특별시 강동구,6,5박,722120.0,386936346.0,0.2
11740,서울특별시 강동구,7,6박,494498.0,386936346.0,0.1
11740,서울특별시 강동구,8,7박이상,2179229.0,386936346.0,0.6
11680,서울특별시 강남구,1,무박,1681466675.0,1745495013.0,96.3
11680,서울특별시 강남구,2,1박,44412399.0,1745495013.0,2.5
11680,서울특별시 강남구,3,2박,8471259.0,1745495013.0,0.5
11680,서울특별시 강남구,4,3박,3601581.0,1745495013.0,0.2
11680,서울특별시 강남구,5,4박,1987005.0,1745495013.0,0.1
11680,서울특별시 강남구,6,5박,1324942.0,1745495013.0,0.1
11680,서울특별시 강남구,7,6박,863127.0,1745495013.0,0.0
11680,서울특별시 강남구,8,7박이상,3368025.0,1745495013.0,0.2
11305,서울특별시 강북구,1,무박,225072512.0,244882551.0,91.9
11305,서울특별시 강북구,2,1박,13605006.0,244882551.0,5.6
11305,서울특별시 강북구,3,2박,2645627.0,244882551.0,1.1
11305,서울특별시 강북구,4,3박,1092529.0,244882551.0,0.4
11305,서울특별시 강북구,5,4박,603977.0,244882551.0,0.2
11305,서울특별시 강북구,6,5박,393644.0,244882551.0,0.2
11305,서울특별시 강북구,7,6박,265888.0,244882551.0,0.1
11305,서울특별시 강북구,8,7박이상,1203367.0,244882551.0,0.5
11215,서울특별시 광진구,1,무박,511382412.0,541688630.0,94.4
11215,서울특별시 광진구,2,1박,21109179.0,541688630.0,3.9
11215,서울특별시 광진구,3,2박,3828042.0,541688630.0,0.7
11215,서울특별시 광진구,4,3박,1623502.0,541688630.0,0.3
11215,서울특별시 광진구,5,4박,907483.0,541688630.0,0.2
11215,서울특별시 광진구,6,5박,625165.0,541688630.0,0.1
11215,서울특별시 광진구,7,6박,419854.0,541688630.0,0.1
11215,서울특별시 광진구,8,7박이상,1792993.0,541688630.0,0.3
11620,서울특별시 관악구,1,무박,402079953.0,440728504.0,91.2
11620,서울특별시 관악구,2,1박,26172184.0,440728504.0,5.9
11620,서울특별시 관악구,3,2박,5172072.0,440728504.0,1.2
11620,서울특별시 관악구,4,3박,2169000.0,440728504.0,0.5
11620,서울특별시 관악구,5,4박,1214245.0,440728504.0,0.3
11620,서울특별시 관악구,6,5박,840838.0,440728504.0,0.2
11620,서울특별시 관악구,7,6박,572837.0,440728504.0,0.1
11620,서울특별시 관악구,8,7박이상,2507375.0,440728504.0,0.6
11545,서울특별시 금천구,1,무박,211655333.0,226721712.0,93.4
11545,서울특별시 금천구,2,1박,10000500.0,226721712.0,4.4
11545,서울특별시 금천구,3,2박,2138535.0,226721712.0,0.9
11545,서울특별시 금천구,4,3박,907632.0,226721712.0,0.4
11545,서울특별시 금천구,5,4박,501051.0,226721712.0,0.2
11545,서울특별시 금천구,6,5박,336064.0,226721712.0,0.1
11545,서울특별시 금천구,7,6박,223846.0,226721712.0,0.1
11545,서울특별시 금천구,8,7박이상,958752.0,226721712.0,0.4
11530,서울특별시 구로구,1,무박,456520625.0,483127870.0,94.5
11530,서울특별시 구로구,2,1박,17448698.0,483127870.0,3.6
11530,서울특별시 구로구,3,2박,3883644.0,483127870.0,0.8
11530,서울특별시 구로구,4,3박,1647126.0,483127870.0,0.3
11530,서울특별시 구로구,5,4박,905942.0,483127870.0,0.2
11530,서울특별시 구로구,6,5박,591191.0,483127870.0,0.1
11530,서울특별시 구로구,7,6박,398318.0,483127870.0,0.1
11530,서울특별시 구로구,8,7박이상,1732327.0,483127870.0,0.4
11350,서울특별시 노원구,1,무박,418380486.0,445409599.0,93.9
11350,서울특별시 노원구,2,1박,17039348.0,445409599.0,3.8
11350,서울특별시 노원구,3,2박,4019005.0,445409599.0,0.9
11350,서울특별시 노원구,4,3박,1784282.0,445409599.0,0.4
11350,서울특별시 노원구,5,4박,996593.0,445409599.0,0.2
11350,서울특별시 노원구,6,5박,695395.0,445409599.0,0.2
11350,서울특별시 노원구,7,6박,459380.0,445409599.0,0.1
11350,서울특별시 노원구,8,7박이상,2035110.0,445409599.0,0.5
11590,서울특별시 동작구,1,무박,419826489.0,445549785.0,94.2
11590,서울특별시 동작구,2,1박,16265703.0,445549785.0,3.7
11590,서울특별시 동작구,3,2박,3763869.0,445549785.0,0.8
11590,서울특별시 동작구,4,3박,1684104.0,445549785.0,0.4
11590,서울특별시 동작구,5,4박,953088.0,445549785.0,0.2
11590,서울특별시 동작구,6,5박,659890.0,445549785.0,0.1
11590,서울특별시 동작구,7,6박,455768.0,445549785.0,0.1
11590,서울특별시 동작구,8,7박이상,1940874.0,445549785.0,0.4
11230,서울특별시 동대문구,1,무박,391869341.0,418212342.0,93.7
11230,서울특별시 동대문구,2,1박,17092890.0,418212342.0,4.1
11230,서울특별시 동대문구,3,2박,3793346.0,418212342.0,0.9
11230,서울특별시 동대문구,4,3박,1643252.0,418212342.0,0.4
11230,서울특별시 동대문구,5,4박,927096.0,418212342.0,0.2
11230,서울특별시 동대문구,6,5박,633688.0,418212342.0,0.2
11230,서울특별시 동대문구,7,6박,430531.0,418212342.0,0.1
11230,서울특별시 동대문구,8,7박이상,1822199.0,418212342.0,0.4
11320,서울특별시 도봉구,1,무박,223117246.0,238797364.0,93.4
11320,서울특별시 도봉구,2,1박,10090784.0,238797364.0,4.2
11320,서울특별시 도봉구,3,2박,2302862.0,238797364.0,1.0
11320,서울특별시 도봉구,4,3박,1002928.0,238797364.0,0.4
11320,서울특별시 도봉구,5,4박,552839.0,238797364.0,0.2
11320,서울특별시 도봉구,6,5박,364606.0,238797364.0,0.2
11320,서울특별시 도봉구,7,6박,247529.0,238797364.0,0.1
11320,서울특별시 도봉구,8,7박이상,1118570.0,238797364.0,0.5
11200,서울특별시 성동구,1,무박,456283628.0,480759868.0,94.9
11200,서울특별시 성동구,2,1박,16365746.0,480759868.0,3.4
11200,서울특별시 성동구,3,2박,3373139.0,480759868.0,0.7
11200,서울특별시 성동구,4,3박,1463093.0,480759868.0,0.3
11200,서울특별시 성동구,5,4박,824634.0,480759868.0,0.2
11200,서울특별시 성동구,6,5박,562321.0,480759868.0,0.1
11200,서울특별시 성동구,7,6박,376087.0,480759868.0,0.1
11200,서울특별시 성동구,8,7박이상,1511220.0,480759868.0,0.3
11410,서울특별시 서대문구,1,무박,616385861.0,651377376.0,94.6
11410,서울특별시 서대문구,2,1박,23706315.0,651377376.0,3.6
11410,서울특별시 서대문구,3,2박,4816601.0,651377376.0,0.7
11410,서울특별시 서대문구,4,3박,2087608.0,651377376.0,0.3
11410,서울특별시 서대문구,5,4박,1173062.0,651377376.0,0.2
11410,서울특별시 서대문구,6,5박,765474.0,651377376.0,0.1
11410,서울특별시 서대문구,7,6박,496616.0,651377376.0,0.1
11410,서울특별시 서대문구,8,7박이상,1945840.0,651377376.0,0.3
11440,서울특별시 마포구,1,무박,879851864.0,926097183.0,95.0
11440,서울특별시 마포구,2,1박,34293919.0,926097183.0,3.7
11440,서울특별시 마포구,3,2박,5288385.0,926097183.0,0.6
11440,서울특별시 마포구,4,3박,2197775.0,926097183.0,0.2
11440,서울특별시 마포구,5,4박,1239626.0,926097183.0,0.1
11440,서울특별시 마포구,6,5박,788491.0,926097183.0,0.1
11440,서울특별시 마포구,7,6박,499147.0,926097183.0,0.1
11440,서울특별시 마포구,8,7박이상,1937977.0,926097183.0,0.2
11650,서울특별시 서초구,1,무박,1309115922.0,1346878562.0,97.2
11650,서울특별시 서초구,2,1박,26196302.0,1346878562.0,1.9
11650,서울특별시 서초구,3,2박,4885440.0,1346878562.0,0.4
11650,서울특별시 서초구,4,3박,2104984.0,1346878562.0,0.2
11650,서울특별시 서초구,5,4박,1181261.0,1346878562.0,0.1
11650,서울특별시 서초구,6,5박,790271.0,1346878562.0,0.1
11650,서울특별시 서초구,7,6박,522718.0,1346878562.0,0.0
11650,서울특별시 서초구,8,7박이상,2081664.0,1346878562.0,0.2
11290,서울특별시 성북구,1,무박,361838661.0,390288273.0,92.7
11290,서울특별시 성북구,2,1박,18032417.0,390288273.0,4.6
11290,서울특별시 성북구,3,2박,4192474.0,390288273.0,1.1
11290,서울특별시 성북구,4,3박,1889162.0,390288273.0,0.5
11290,서울특별시 성북구,5,4박,1068562.0,390288273.0,0.3
11290,서울특별시 성북구,6,5박,729618.0,390288273.0,0.2
11290,서울특별시 성북구,7,6박,490547.0,390288273.0,0.1
11290,서울특별시 성북구,8,7박이상,2046833.0,390288273.0,0.5
11710,서울특별시 송파구,1,무박,884969732.0,935453320.0,94.6
11710,서울특별시 송파구,2,1박,33685771.0,935453320.0,3.6
11710,서울특별시 송파구,3,2박,7119585.0,935453320.0,0.8
11710,서울특별시 송파구,4,3박,3049006.0,935453320.0,0.3
11710,서울특별시 송파구,5,4박,1660972.0,935453320.0,0.2
11710,서울특별시 송파구,6,5박,1107353.0,935453320.0,0.1
11710,서울특별시 송파구,7,6박,787080.0,935453320.0,0.1
11710,서울특별시 송파구,8,7박이상,3073820.0,935453320.0,0.3
11470,서울특별시 양천구,1,무박,279152116.0,298163906.0,93.6
11470,서울특별시 양천구,2,1박,11700103.0,298163906.0,3.9
11470,서울특별시 양천구,3,2박,2958436.0,298163906.0,1.0
11470,서울특별시 양천구,4,3박,1334054.0,298163906.0,0.4
11470,서울특별시 양천구,5,4박,728860.0,298163906.0,0.2
11470,서울특별시 양천구,6,5박,484384.0,298163906.0,0.2
11470,서울특별시 양천구,7,6박,334174.0,298163906.0,0.1
11470,서울특별시 양천구,8,7박이상,1471780.0,298163906.0,0.5
11560,서울특별시 영등포구,1,무박,819947555.0,859064091.0,95.4
11560,서울특별시 영등포구,2,1박,27617923.0,859064091.0,3.2
11560,서울특별시 영등포구,3,2박,5176856.0,859064091.0,0.6
11560,서울특별시 영등포구,4,3박,2049222.0,859064091.0,0.2
11560,서울특별시 영등포구,5,4박,1105938.0,859064091.0,0.1
11560,서울특별시 영등포구,6,5박,727506.0,859064091.0,0.1
11560,서울특별시 영등포구,7,6박,474529.0,859064091.0,0.1
11560,서울특별시 영등포구,8,7박이상,1964563.0,859064091.0,0.2
11170,서울특별시 용산구,1,무박,782327377.0,811777314.0,96.4
11170,서울특별시 용산구,2,1박,21801672.0,811777314.0,2.7
11170,서울특별시 용산구,3,2박,3481224.0,811777314.0,0.4
11170,서울특별시 용산구,4,3박,1370134.0,811777314.0,0.2
11170,서울특별시 용산구,5,4박,748733.0,811777314.0,0.1
11170,서울특별시 용산구,6,5박,491224.0,811777314.0,0.1
11170,서울특별시 용산구,7,6박,314386.0,811777314.0,0.0
11170,서울특별시 용산구,8,7박이상,1242564.0,811777314.0,0.2
11380,서울특별시 은평구,1,무박,242069528.0,266408301.0,90.9
11380,서울특별시 은평구,2,1박,15604242.0,266408301.0,5.9
11380,서울특별시 은평구,3,2박,3614801.0,266408301.0,1.4
11380,서울특별시 은평구,4,3박,1553022.0,266408301.0,0.6
11380,서울특별시 은평구,5,4박,843148.0,266408301.0,0.3
11380,서울특별시 은평구,6,5박,561121.0,266408301.0,0.2
11380,서울특별시 은평구,7,6박,385855.0,266408301.0,0.1
11380,서울특별시 은평구,8,7박이상,1776583.0,266408301.0,0.7
11110,서울특별시 종로구,1,무박,1065678024.0,1097354458.0,97.1
11110,서울특별시 종로구,2,1박,23141669.0,1097354458.0,2.1
11110,서울특별시 종로구,3,2박,4071051.0,1097354458.0,0.4
11110,서울특별시 종로구,4,3박,1565378.0,1097354458.0,0.1
11110,서울특별시 종로구,5,4박,861199.0,1097354458.0,0.1
11110,서울특별시 종로구,6,5박,555792.0,1097354458.0,0.1
11110,서울특별시 종로구,7,6박,332254.0,1097354458.0,0.0
11110,서울특별시 종로구,8,7박이상,1149091.0,1097354458.0,0.1
11260,서울특별시 중랑구,1,무박,246969348.0,267545787.0,92.3
11260,서울특별시 중랑구,2,1박,13572204.0,267545787.0,5.1
11260,서울특별시 중랑구,3,2박,2912646.0,267545787.0,1.1
11260,서울특별시 중랑구,4,3박,1231194.0,267545787.0,0.5
11260,서울특별시 중랑구,5,4박,670142.0,267545787.0,0.3
11260,서울특별시 중랑구,6,5박,444930.0,267545787.0,0.2
11260,서울특별시 중랑구,7,6박,314054.0,267545787.0,0.1
11260,서울특별시 중랑구,8,7박이상,1431270.0,267545787.0,0.5
11140,서울특별시 중구,1,무박,1107751451.0,1143111265.0,96.9
11140,서울특별시 중구,2,1박,24229316.0,1143111265.0,2.1
11140,서울특별시 중구,3,2박,5589653.0,1143111265.0,0.5
11140,서울특별시 중구,4,3박,2272104.0,1143111265.0,0.2
11140,서울특별시 중구,5,4박,1197299.0,1143111265.0,0.1
11140,서울특별시 중구,6,5박,746040.0,1143111265.0,0.1
11140,서울특별시 중구,7,6박,400742.0,1143111265.0,0.0
11140,서울특별시 중구,8,7박이상,924659.0,1143111265.0,0.1
26440,부산광역시 강서구,1,무박,291662456.0,304211245.0,95.9
26440,부산광역시 강서구,2,1박,8504905.0,304211245.0,2.8
26440,부산광역시 강서구,3,2박,1823951.0,304211245.0,0.6
26440,부산광역시 강서구,4,3박,714573.0,304211245.0,0.2
26440,부산광역시 강서구,5,4박,425874.0,304211245.0,0.1
26440,부산광역시 강서구,6,5박,295923.0,304211245.0,0.1
26440,부산광역시 강서구,7,6박,167182.0,304211245.0,0.1
26440,부산광역시 강서구,8,7박이상,616380.0,304211245.0,0.2
26410,부산광역시 금정구,1,무박,208283871.0,222271250.0,93.7
26410,부산광역시 금정구,2,1박,8539644.0,222271250.0,3.8
26410,부산광역시 금정구,3,2박,2318301.0,222271250.0,1.0
26410,부산광역시 금정구,4,3박,1001095.0,222271250.0,0.5
26410,부산광역시 금정구,5,4박,552709.0,222271250.0,0.2
26410,부산광역시 금정구,6,5박,366101.0,222271250.0,0.2
26410,부산광역시 금정구,7,6박,235778.0,222271250.0,0.1
26410,부산광역시 금정구,8,7박이상,973751.0,222271250.0,0.4
26710,부산광역시 기장군,1,무박,292311999.0,310413415.0,94.2
26710,부산광역시 기장군,2,1박,12989467.0,310413415.0,4.2
26710,부산광역시 기장군,3,2박,2785935.0,310413415.0,0.9
26710,부산광역시 기장군,4,3박,834291.0,310413415.0,0.3
26710,부산광역시 기장군,5,4박,409973.0,310413415.0,0.1
26710,부산광역시 기장군,6,5박,255774.0,310413415.0,0.1
26710,부산광역시 기장군,7,6박,156579.0,310413415.0,0.1
26710,부산광역시 기장군,8,7박이상,669396.0,310413415.0,0.2
26290,부산광역시 남구,1,무박,205275587.0,223074457.0,92.0
26290,부산광역시 남구,2,1박,11133300.0,223074457.0,5.0
26290,부산광역시 남구,3,2박,2906102.0,223074457.0,1.3
26290,부산광역시 남구,4,3박,1244534.0,223074457.0,0.6
26290,부산광역시 남구,5,4박,681824.0,223074457.0,0.3
26290,부산광역시 남구,6,5박,445306.0,223074457.0,0.2
26290,부산광역시 남구,7,6박,275547.0,223074457.0,0.1
26290,부산광역시 남구,8,7박이상,1112257.0,223074457.0,0.5
26170,부산광역시 동구,1,무박,245278851.0,257096020.0,95.4
26170,부산광역시 동구,2,1박,8384236.0,257096020.0,3.3
26170,부산광역시 동구,3,2박,1851853.0,257096020.0,0.7
26170,부산광역시 동구,4,3박,600455.0,257096020.0,0.2
26170,부산광역시 동구,5,4박,286265.0,257096020.0,0.1
26170,부산광역시 동구,6,5박,172201.0,257096020.0,0.1
26170,부산광역시 동구,7,6박,109725.0,257096020.0,0.0
26170,부산광역시 동구,8,7박이상,412434.0,257096020.0,0.2
26260,부산광역시 동래구,1,무박,262625679.0,280469144.0,93.6
26260,부산광역시 동래구,2,1박,11579446.0,280469144.0,4.1
26260,부산광역시 동래구,3,2박,2841855.0,280469144.0,1.0
26260,부산광역시 동래구,4,3박,1183002.0,280469144.0,0.4
26260,부산광역시 동래구,5,4박,602759.0,280469144.0,0.2
26260,부산광역시 동래구,6,5박,372165.0,280469144.0,0.1
26260,부산광역시 동래구,7,6박,251020.0,280469144.0,0.1
26260,부산광역시 동래구,8,7박이상,1013217.0,280469144.0,0.4
26320,부산광역시 북구,1,무박,162588090.0,176612570.0,92.1
26320,부산광역시 북구,2,1박,8781476.0,176612570.0,5.0
26320,부산광역시 북구,3,2박,2314649.0,176612570.0,1.3
26320,부산광역시 북구,4,3박,985978.0,176612570.0,0.6
26320,부산광역시 북구,5,4박,515166.0,176612570.0,0.3
26320,부산광역시 북구,6,5박,318604.0,176612570.0,0.2
26320,부산광역시 북구,7,6박,212366.0,176612570.0,0.1
26320,부산광역시 북구,8,7박이상,896241.0,176612570.0,0.5
26230,부산광역시 부산진구,1,무박,509887105.0,546344323.0,93.3
26230,부산광역시 부산진구,2,1박,25068771.0,546344323.0,4.6
26230,부산광역시 부산진구,3,2박,5574266.0,546344323.0,1.0
26230,부산광역시 부산진구,4,3박,2074032.0,546344323.0,0.4
26230,부산광역시 부산진구,5,4박,1073934.0,546344323.0,0.2
26230,부산광역시 부산진구,6,5박,659493.0,546344323.0,0.1
26230,부산광역시 부산진구,7,6박,416343.0,546344323.0,0.1
26230,부산광역시 부산진구,8,7박이상,1590379.0,546344323.0,0.3
26530,부산광역시 사상구,1,무박,198314818.0,212186749.0,93.5
26530,부산광역시 사상구,2,1박,9308360.0,212186749.0,4.4
26530,부산광역시 사상구,3,2박,2055560.0,212186749.0,1.0
26530,부산광역시 사상구,4,3박,823727.0,212186749.0,0.4
26530,부산광역시 사상구,5,4박,438778.0,212186749.0,0.2
26530,부산광역시 사상구,6,5박,293087.0,212186749.0,0.1
26530,부산광역시 사상구,7,6박,191102.0,212186749.0,0.1
26530,부산광역시 사상구,8,7박이상,761315.0,212186749.0,0.4
26380,부산광역시 사하구,1,무박,155521772.0,171124557.0,90.9
26380,부산광역시 사하구,2,1박,9619066.0,171124557.0,5.6
26380,부산광역시 사하구,3,2박,2562881.0,171124557.0,1.5
26380,부산광역시 사하구,4,3박,1110485.0,171124557.0,0.6
26380,부산광역시 사하구,5,4박,606228.0,171124557.0,0.4
26380,부산광역시 사하구,6,5박,397717.0,171124557.0,0.2
26380,부산광역시 사하구,7,6박,251614.0,171124557.0,0.1
26380,부산광역시 사하구,8,7박이상,1054795.0,171124557.0,0.6
26500,부산광역시 수영구,1,무박,251296621.0,274550231.0,91.5
26500,부산광역시 수영구,2,1박,16294141.0,274550231.0,5.9
26500,부산광역시 수영구,3,2박,3987628.0,274550231.0,1.5
26500,부산광역시 수영구,4,3박,1141214.0,274550231.0,0.4
26500,부산광역시 수영구,5,4박,522214.0,274550231.0,0.2
26500,부산광역시 수영구,6,5박,311298.0,274550231.0,0.1
26500,부산광역시 수영구,7,6박,204742.0,274550231.0,0.1
26500,부산광역시 수영구,8,7박이상,792373.0,274550231.0,0.3
26140,부산광역시 서구,1,무박,145881097.0,156769357.0,93.1
26140,부산광역시 서구,2,1박,7126957.0,156769357.0,4.5
26140,부산광역시 서구,3,2박,1769688.0,156769357.0,1.1
26140,부산광역시 서구,4,3박,689323.0,156769357.0,0.4
26140,부산광역시 서구,5,4박,362843.0,156769357.0,0.2
26140,부산광역시 서구,6,5박,233419.0,156769357.0,0.1
26140,부산광역시 서구,7,6박,154664.0,156769357.0,0.1
26140,부산광역시 서구,8,7박이상,551366.0,156769357.0,0.4
26470,부산광역시 연제구,1,무박,203078366.0,216865117.0,93.6
26470,부산광역시 연제구,2,1박,8958077.0,216865117.0,4.1
26470,부산광역시 연제구,3,2박,2177037.0,216865117.0,1.0
26470,부산광역시 연제구,4,3박,918055.0,216865117.0,0.4
26470,부산광역시 연제구,5,4박,473176.0,216865117.0,0.2
26470,부산광역시 연제구,6,5박,295732.0,216865117.0,0.1
26470,부산광역시 연제구,7,6박,195384.0,216865117.0,0.1
26470,부산광역시 연제구,8,7박이상,769289.0,216865117.0,0.4
26200,부산광역시 영도구,1,무박,127497718.0,136159655.0,93.6
26200,부산광역시 영도구,2,1박,5661822.0,136159655.0,4.2
26200,부산광역시 영도구,3,2박,1404378.0,136159655.0,1.0
26200,부산광역시 영도구,4,3박,539371.0,136159655.0,0.4
26200,부산광역시 영도구,5,4박,290040.0,136159655.0,0.2
26200,부산광역시 영도구,6,5박,197530.0,136159655.0,0.1
26200,부산광역시 영도구,7,6박,110974.0,136159655.0,0.1
26200,부산광역시 영도구,8,7박이상,457823.0,136159655.0,0.3
26350,부산광역시 해운대구,1,무박,424275915.0,480128943.0,88.4
26350,부산광역시 해운대구,2,1박,37022090.0,480128943.0,7.7
26350,부산광역시 해운대구,3,2박,11539582.0,480128943.0,2.4
26350,부산광역시 해운대구,4,3박,3095395.0,480128943.0,0.6
26350,부산광역시 해운대구,5,4박,1316750.0,480128943.0,0.3
26350,부산광역시 해운대구,6,5박,730522.0,480128943.0,0.2
26350,부산광역시 해운대구,7,6박,452969.0,480128943.0,0.1
26350,부산광역시 해운대구,8,7박이상,1695719.0,480128943.0,0.4
26110,부산광역시 중구,1,무박,306758593.0,319564981.0,96.0
26110,부산광역시 중구,2,1박,9433304.0,319564981.0,3.0
26110,부산광역시 중구,3,2박,1954052.0,319564981.0,0.6
26110,부산광역시 중구,4,3박,579176.0,319564981.0,0.2
26110,부산광역시 중구,5,4박,263616.0,319564981.0,0.1
26110,부산광역시 중구,6,5박,154566.0,319564981.0,0.0
26110,부산광역시 중구,7,6박,93634.0,319564981.0,0.0
26110,부산광역시 중구,8,7박이상,328041.0,319564981.0,0.1
27200,대구광역시 남구,1,무박,200855155.0,212704432.0,94.4
27200,대구광역시 남구,2,1박,7738907.0,212704432.0,3.6
27200,대구광역시 남구,3,2박,1855428.0,212704432.0,0.9
27200,대구광역시 남구,4,3박,740790.0,212704432.0,0.3
27200,대구광역시 남구,5,4박,390658.0,212704432.0,0.2
27200,대구광역시 남구,6,5박,258705.0,212704432.0,0.1
27200,대구광역시 남구,7,6박,172294.0,212704432.0,0.1
27200,대구광역시 남구,8,7박이상,692495.0,212704432.0,0.3
27720,대구광역시 군위군,1,무박,53555460.0,56903726.0,94.1
27720,대구광역시 군위군,2,1박,2614249.0,56903726.0,4.6
27720,대구광역시 군위군,3,2박,429324.0,56903726.0,0.8
27720,대구광역시 군위군,4,3박,114366.0,56903726.0,0.2
27720,대구광역시 군위군,5,4박,53812.0,56903726.0,0.1
27720,대구광역시 군위군,6,5박,33698.0,56903726.0,0.1
27720,대구광역시 군위군,7,6박,20372.0,56903726.0,0.0
27720,대구광역시 군위군,8,7박이상,82445.0,56903726.0,0.1
27710,대구광역시 달성군,1,무박,208378772.0,223074371.0,93.4
27710,대구광역시 달성군,2,1박,9467999.0,223074371.0,4.2
27710,대구광역시 달성군,3,2박,2263329.0,223074371.0,1.0
27710,대구광역시 달성군,4,3박,937011.0,223074371.0,0.4
27710,대구광역시 달성군,5,4박,528189.0,223074371.0,0.2
27710,대구광역시 달성군,6,5박,366310.0,223074371.0,0.2
27710,대구광역시 달성군,7,6박,218161.0,223074371.0,0.1
27710,대구광역시 달성군,8,7박이상,914601.0,223074371.0,0.4
27290,대구광역시 달서구,1,무박,371228530.0,403100575.0,92.1
27290,대구광역시 달서구,2,1박,20272845.0,403100575.0,5.0
27290,대구광역시 달서구,3,2박,5080715.0,403100575.0,1.3
27290,대구광역시 달서구,4,3박,2120540.0,403100575.0,0.5
27290,대구광역시 달서구,5,4박,1132486.0,403100575.0,0.3
27290,대구광역시 달서구,6,5박,752749.0,403100575.0,0.2
27290,대구광역시 달서구,7,6박,479218.0,403100575.0,0.1
27290,대구광역시 달서구,8,7박이상,2033492.0,403100575.0,0.5
27140,대구광역시 동구,1,무박,426643775.0,452672051.0,94.3
27140,대구광역시 동구,2,1박,17976273.0,452672051.0,4.0
27140,대구광역시 동구,3,2박,3834108.0,452672051.0,0.8
27140,대구광역시 동구,4,3박,1458664.0,452672051.0,0.3
27140,대구광역시 동구,5,4박,754299.0,452672051.0,0.2
27140,대구광역시 동구,6,5박,467284.0,452672051.0,0.1
27140,대구광역시 동구,7,6박,290107.0,452672051.0,0.1
27140,대구광역시 동구,8,7박이상,1247541.0,452672051.0,0.3
27230,대구광역시 북구,1,무박,345023583.0,371300763.0,92.9
27230,대구광역시 북구,2,1박,16694403.0,371300763.0,4.5
27230,대구광역시 북구,3,2박,4214252.0,371300763.0,1.1
27230,대구광역시 북구,4,3박,1758660.0,371300763.0,0.5
27230,대구광역시 북구,5,4박,948388.0,371300763.0,0.3
27230,대구광역시 북구,6,5박,619821.0,371300763.0,0.2
27230,대구광역시 북구,7,6박,399324.0,371300763.0,0.1
27230,대구광역시 북구,8,7박이상,1642330.0,371300763.0,0.4
27170,대구광역시 서구,1,무박,151793079.0,161614304.0,93.9
27170,대구광역시 서구,2,1박,6660463.0,161614304.0,4.1
27170,대구광역시 서구,3,2박,1461066.0,161614304.0,0.9
27170,대구광역시 서구,4,3박,565393.0,161614304.0,0.3
27170,대구광역시 서구,5,4박,291273.0,161614304.0,0.2
27170,대구광역시 서구,6,5박,196429.0,161614304.0,0.1
27170,대구광역시 서구,7,6박,124705.0,161614304.0,0.1
27170,대구광역시 서구,8,7박이상,521896.0,161614304.0,0.3
27260,대구광역시 수성구,1,무박,342301460.0,367988542.0,93.0
27260,대구광역시 수성구,2,1박,16463334.0,367988542.0,4.5
27260,대구광역시 수성구,3,2박,4182098.0,367988542.0,1.1
27260,대구광역시 수성구,4,3박,1753427.0,367988542.0,0.5
27260,대구광역시 수성구,5,4박,885238.0,367988542.0,0.2
27260,대구광역시 수성구,6,5박,552969.0,367988542.0,0.2
27260,대구광역시 수성구,7,6박,355934.0,367988542.0,0.1
27260,대구광역시 수성구,8,7박이상,1494082.0,367988542.0,0.4
27110,대구광역시 중구,1,무박,515191313.0,531674723.0,96.9
27110,대구광역시 중구,2,1박,12474627.0,531674723.0,2.3
27110,대구광역시 중구,3,2박,2004718.0,531674723.0,0.4
27110,대구광역시 중구,4,3박,684947.0,531674723.0,0.1
27110,대구광역시 중구,5,4박,356386.0,531674723.0,0.1
27110,대구광역시 중구,6,5박,228669.0,531674723.0,0.0
27110,대구광역시 중구,7,6박,151880.0,531674723.0,0.0
27110,대구광역시 중구,8,7박이상,582181.0,531674723.0,0.1
28710,인천광역시 강화군,1,무박,96577195.0,114329562.0,84.5
28710,인천광역시 강화군,2,1박,14306452.0,114329562.0,12.5
28710,인천광역시 강화군,3,2박,2244091.0,114329562.0,2.0
28710,인천광역시 강화군,4,3박,453550.0,114329562.0,0.4
28710,인천광역시 강화군,5,4박,207000.0,114329562.0,0.2
28710,인천광역시 강화군,6,5박,128776.0,114329562.0,0.1
28710,인천광역시 강화군,7,6박,73458.0,114329562.0,0.1
28710,인천광역시 강화군,8,7박이상,339042.0,114329562.0,0.3
28290,인천광역시 검단구,1,무박,1775353.0,1926220.0,92.2
28290,인천광역시 검단구,2,1박,90883.0,1926220.0,4.7
28290,인천광역시 검단구,3,2박,24711.0,1926220.0,1.3
28290,인천광역시 검단구,4,3박,11092.0,1926220.0,0.6
