SGG_CD,SGG_NM,AGEG_DIV_NM,TOU_NUM1,TOU_NUM1_RATE,TOU_NUM2,TOU_NUM2_RATE
41250,경기도 동두천시,60~69세,7851813.0,9.5,5068403.0,6.1
41250,경기도 동두천시,50~59세,10549725.0,12.7,6799919.0,8.2
41250,경기도 동두천시,40~49세,8356458.0,10.1,5325617.0,6.4
41250,경기도 동두천시,30~39세,7493579.0,9.1,4848653.0,5.9
41250,경기도 동두천시,20~29세,9042051.0,10.9,5506426.0,6.7
41250,경기도 동두천시,10~19세,2263150.0,2.7,1977818.0,2.4
41250,경기도 동두천시,0~9세,430816.0,0.5,455589.0,0.6
41194,경기도 부천시 소사구,70세 이상,3292881.0,4.2,2900193.0,3.7
41194,경기도 부천시 소사구,60~69세,8486469.0,10.9,6355113.0,8.2
41194,경기도 부천시 소사구,50~59세,8614778.0,11.1,6637589.0,8.5
41194,경기도 부천시 소사구,40~49세,7625016.0,9.8,4995349.0,6.4
41194,경기도 부천시 소사구,30~39세,8283085.0,10.6,6283966.0,8.1
41194,경기도 부천시 소사구,20~29세,5624096.0,7.2,5166604.0,6.6
41194,경기도 부천시 소사구,10~19세,1510129.0,1.9,1545271.0,2.0
41194,경기도 부천시 소사구,0~9세,256012.0,0.3,299295.0,0.4
41196,경기도 부천시 오정구,70세 이상,1970118.0,3.6,1413538.0,2.6
41196,경기도 부천시 오정구,60~69세,6840285.0,12.4,3667394.0,6.7
41196,경기도 부천시 오정구,50~59세,7667446.0,13.9,4601007.0,8.4
41196,경기도 부천시 오정구,40~49세,6311775.0,11.5,3311042.0,6.0
41196,경기도 부천시 오정구,30~39세,6448178.0,11.7,3991937.0,7.3
41196,경기도 부천시 오정구,20~29세,3839258.0,7.0,3036690.0,5.5
41196,경기도 부천시 오정구,10~19세,843927.0,1.5,778603.0,1.4
41196,경기도 부천시 오정구,0~9세,157517.0,0.3,176862.0,0.3
41192,경기도 부천시 원미구,70세 이상,6322244.0,3.6,5774200.0,3.3
41192,경기도 부천시 원미구,60~69세,17489281.0,10.0,13216820.0,7.6
41192,경기도 부천시 원미구,50~59세,19040019.0,10.9,14809825.0,8.5
41192,경기도 부천시 원미구,40~49세,17298339.0,9.9,11208572.0,6.4
41192,경기도 부천시 원미구,30~39세,19592096.0,11.2,14436069.0,8.3
41192,경기도 부천시 원미구,20~29세,14112315.0,8.1,12743308.0,7.3
41192,경기도 부천시 원미구,10~19세,3629356.0,2.1,3812224.0,2.2
41192,경기도 부천시 원미구,0~9세,547795.0,0.3,642322.0,0.4
41190,경기도 부천시,70세 이상,19181542.0,2.7,18625788.0,2.6
41190,경기도 부천시,60~69세,57487555.0,8.1,43347955.0,6.1
41190,경기도 부천시,50~59세,77932759.0,11.0,58787734.0,8.3
41190,경기도 부천시,40~49세,75147328.0,10.6,47257730.0,6.7
41190,경기도 부천시,30~39세,83841615.0,11.9,58168599.0,8.2
41190,경기도 부천시,20~29세,69095069.0,9.8,59457066.0,8.4
41190,경기도 부천시,10~19세,15954125.0,2.3,16187704.0,2.3
41190,경기도 부천시,0~9세,2775091.0,0.4,3130063.0,0.4
41130,경기도 성남시,70세 이상,35402213.0,2.9,33504023.0,2.8
41130,경기도 성남시,60~69세,84824106.0,7.0,72655152.0,6.0
41130,경기도 성남시,50~59세,125592047.0,10.3,101964552.0,8.4
41130,경기도 성남시,40~49세,139017676.0,11.4,94067418.0,7.7
41130,경기도 성남시,30~39세,146068097.0,12.0,105635922.0,8.7
41130,경기도 성남시,20~29세,112010724.0,9.2,98369716.0,8.1
41130,경기도 성남시,10~19세,29276894.0,2.4,30137401.0,2.5
41130,경기도 성남시,0~9세,3723114.0,0.3,4365480.0,0.4
41110,경기도 수원시,70세 이상,33234061.0,2.2,31338517.0,2.1
41110,경기도 수원시,60~69세,94879340.0,6.4,77662697.0,5.2
41110,경기도 수원시,50~59세,145727298.0,9.8,125773494.0,8.5
41110,경기도 수원시,40~49세,152804911.0,10.3,109645148.0,7.4
41110,경기도 수원시,30~39세,180105576.0,12.1,128459919.0,8.6
41110,경기도 수원시,20~29세,167217127.0,11.2,149305191.0,10.0
41110,경기도 수원시,10~19세,40395078.0,2.7,41054762.0,2.8
41110,경기도 수원시,0~9세,4793880.0,0.3,5557220.0,0.4
41133,경기도 성남시 중원구,70세 이상,6952940.0,3.0,5546827.0,2.4
41133,경기도 성남시 중원구,60~69세,21395642.0,9.4,13675350.0,6.0
41133,경기도 성남시 중원구,50~59세,29679939.0,13.0,19846215.0,8.7
41133,경기도 성남시 중원구,40~49세,26759360.0,11.7,15298585.0,6.7
41133,경기도 성남시 중원구,30~39세,25931814.0,11.4,15966899.0,7.0
41133,경기도 성남시 중원구,20~29세,20148577.0,8.8,16072829.0,7.0
41133,경기도 성남시 중원구,10~19세,4640670.0,2.0,4633610.0,2.0
41133,경기도 성남시 중원구,0~9세,689208.0,0.3,780068.0,0.3
41131,경기도 성남시 수정구,70세 이상,9735774.0,2.8,7689636.0,2.2
41131,경기도 성남시 수정구,60~69세,30380050.0,8.8,19009559.0,5.5
41131,경기도 성남시 수정구,50~59세,45229534.0,13.0,27670490.0,8.0
41131,경기도 성남시 수정구,40~49세,43174282.0,12.4,23939623.0,6.9
41131,경기도 성남시 수정구,30~39세,40117918.0,11.6,26784415.0,7.7
41131,경기도 성남시 수정구,20~29세,29825935.0,8.6,27004254.0,7.8
41131,경기도 성남시 수정구,10~19세,6913569.0,2.0,7331334.0,2.1
41131,경기도 성남시 수정구,0~9세,912780.0,0.3,1071928.0,0.3
41135,경기도 성남시 분당구,70세 이상,20380159.0,2.7,19056271.0,2.6
41135,경기도 성남시 분당구,60~69세,54925645.0,7.4,41761352.0,5.6
41135,경기도 성남시 분당구,50~59세,84064024.0,11.3,58440440.0,7.9
41135,경기도 성남시 분당구,40~49세,89451683.0,12.0,54006329.0,7.3
41135,경기도 성남시 분당구,30~39세,89920965.0,12.1,62810054.0,8.5
41135,경기도 성남시 분당구,20~29세,67737665.0,9.1,61888712.0,8.3
41135,경기도 성남시 분당구,10~19세,16429029.0,2.2,16776111.0,2.3
41135,경기도 성남시 분당구,0~9세,2232369.0,0.3,2502327.0,0.3
41113,경기도 수원시 권선구,70세 이상,8480506.0,2.3,7646375.0,2.1
41113,경기도 수원시 권선구,60~69세,28667458.0,7.8,19051985.0,5.2
41113,경기도 수원시 권선구,50~59세,43514631.0,11.8,30945983.0,8.4
41113,경기도 수원시 권선구,40~49세,41183427.0,11.2,25104732.0,6.8
41113,경기도 수원시 권선구,30~39세,46423884.0,12.6,30138268.0,8.2
41113,경기도 수원시 권선구,20~29세,38609619.0,10.5,31025384.0,8.4
41113,경기도 수원시 권선구,10~19세,7514949.0,2.0,7550135.0,2.0
41113,경기도 수원시 권선구,0~9세,1479013.0,0.4,1612080.0,0.4
41115,경기도 수원시 팔달구,70세 이상,14525922.0,2.6,12987396.0,2.3
41115,경기도 수원시 팔달구,60~69세,39464548.0,7.1,30359898.0,5.4
41115,경기도 수원시 팔달구,50~59세,54833153.0,9.8,46387676.0,8.3
41115,경기도 수원시 팔달구,40~49세,51130090.0,9.2,37083323.0,6.7
41115,경기도 수원시 팔달구,30~39세,62527418.0,11.2,43552834.0,7.8
41115,경기도 수원시 팔달구,20~29세,68739901.0,12.3,63762305.0,11.4
41115,경기도 수원시 팔달구,10~19세,14424678.0,2.6,15224756.0,2.7
41115,경기도 수원시 팔달구,0~9세,1228433.0,0.2,1404793.0,0.3
41117,경기도 수원시 영통구,70세 이상,10589617.0,2.2,9436262.0,2.0
41117,경기도 수원시 영통구,60~69세,34546452.0,7.2,23766781.0,5.0
41117,경기도 수원시 영통구,50~59세,54809162.0,11.4,38883879.0,8.1
41117,경기도 수원시 영통구,40~49세,55983069.0,11.7,35085397.0,7.3
41117,경기도 수원시 영통구,30~39세,58304457.0,12.1,39617225.0,8.3
41117,경기도 수원시 영통구,20~29세,48659654.0,10.1,41891576.0,8.7
41117,경기도 수원시 영통구,10~19세,12474873.0,2.6,11995141.0,2.5
41117,경기도 수원시 영통구,0~9세,1772573.0,0.4,2066670.0,0.4
41111,경기도 수원시 장안구,70세 이상,8777615.0,2.7,7203416.0,2.2
41111,경기도 수원시 장안구,60~69세,27641022.0,8.4,17378930.0,5.3
41111,경기도 수원시 장안구,50~59세,40401681.0,12.2,27267313.0,8.3
41111,경기도 수원시 장안구,40~49세,36184171.0,11.0,21665569.0,6.6
41111,경기도 수원시 장안구,30~39세,37023647.0,11.2,24703314.0,7.5
41111,경기도 수원시 장안구,20~29세,34099865.0,10.3,28880009.0,8.7
41111,경기도 수원시 장안구,10~19세,8650091.0,2.6,8149657.0,2.5
41111,경기도 수원시 장안구,0~9세,1076884.0,0.3,1214066.0,0.4
41270,경기도 안산시,70세 이상,12933130.0,2.0,11315472.0,1.8
41270,경기도 안산시,60~69세,49646314.0,7.8,31395357.0,4.9
41270,경기도 안산시,50~59세,78001217.0,12.2,55136756.0,8.6
41270,경기도 안산시,40~49세,72889971.0,11.4,43081913.0,6.7
41270,경기도 안산시,30~39세,80722334.0,12.6,46889885.0,7.3
41270,경기도 안산시,20~29세,70881979.0,11.1,51108092.0,8.0
41270,경기도 안산시,10~19세,15647110.0,2.4,14758790.0,2.3
41270,경기도 안산시,0~9세,2429626.0,0.4,2695662.0,0.4
41273,경기도 안산시 단원구,70세 이상,9393688.0,2.1,7787833.0,1.7
41273,경기도 안산시 단원구,60~69세,38121004.0,8.5,20723091.0,4.6
41273,경기도 안산시 단원구,50~59세,59112787.0,13.2,35285942.0,7.9
41273,경기도 안산시 단원구,40~49세,53517335.0,11.9,28579796.0,6.4
41273,경기도 안산시 단원구,30~39세,57880585.0,12.9,31859132.0,7.1
41273,경기도 안산시 단원구,20~29세,49649654.0,11.1,33561685.0,7.5
41273,경기도 안산시 단원구,10~19세,10308149.0,2.3,9323893.0,2.1
41273,경기도 안산시 단원구,0~9세,1745125.0,0.4,1923515.0,0.4
41271,경기도 안산시 상록구,70세 이상,5583325.0,2.3,4785076.0,1.9
41271,경기도 안산시 상록구,60~69세,22268804.0,9.0,12166113.0,4.9
41271,경기도 안산시 상록구,50~59세,34360427.0,13.9,21054708.0,8.5
41271,경기도 안산시 상록구,40~49세,29139534.0,11.8,15863853.0,6.4
41271,경기도 안산시 상록구,30~39세,28693028.0,11.6,16863958.0,6.8
41271,경기도 안산시 상록구,20~29세,25449432.0,10.3,19298570.0,7.8
41271,경기도 안산시 상록구,10~19세,5466904.0,2.2,5139784.0,2.1
41271,경기도 안산시 상록구,0~9세,871134.0,0.4,968247.0,0.4
41390,경기도 시흥시,70세 이상,10367450.0,2.3,8126850.0,1.8
41390,경기도 시흥시,60~69세,44293028.0,9.7,22299928.0,4.9
41390,경기도 시흥시,50~59세,67452367.0,14.7,36191905.0,7.9
41390,경기도 시흥시,40~49세,59973923.0,13.1,28787939.0,6.3
41390,경기도 시흥시,30~39세,58163330.0,12.7,31985139.0,7.0
41390,경기도 시흥시,20~29세,42410355.0,9.3,27686834.0,6.1
41390,경기도 시흥시,10~19세,8561906.0,1.9,7346731.0,1.6
41390,경기도 시흥시,0~9세,1890492.0,0.4,2045178.0,0.4
41170,경기도 안양시,70세 이상,14629898.0,2.5,14019488.0,2.4
41170,경기도 안양시,60~69세,43558025.0,7.6,36233911.0,6.3
41170,경기도 안양시,50~59세,62687065.0,10.9,52087984.0,9.0
41170,경기도 안양시,40~49세,61851832.0,10.7,41000502.0,7.1
41170,경기도 안양시,30~39세,67536728.0,11.7,46347060.0,8.0
41170,경기도 안양시,20~29세,55623715.0,9.7,46257922.0,8.0
41170,경기도 안양시,10~19세,15025724.0,2.6,15255174.0,2.6
41170,경기도 안양시,0~9세,1864202.0,0.3,2130261.0,0.4
41173,경기도 안양시 동안구,70세 이상,8497345.0,2.4,8399251.0,2.4
41173,경기도 안양시 동안구,60~69세,27251427.0,7.7,20460340.0,5.8
41173,경기도 안양시 동안구,50~59세,40585824.0,11.4,29649360.0,8.3
41173,경기도 안양시 동안구,40~49세,40094501.0,11.3,24700946.0,7.0
41173,경기도 안양시 동안구,30~39세,42204376.0,11.9,28937375.0,8.1
41173,경기도 안양시 동안구,20~29세,33631699.0,9.5,27976316.0,7.9
41173,경기도 안양시 동안구,10~19세,10197022.0,2.9,9531916.0,2.7
41173,경기도 안양시 동안구,0~9세,1493239.0,0.4,1638793.0,0.5
41171,경기도 안양시 만안구,70세 이상,7735996.0,2.9,6097988.0,2.3
41171,경기도 안양시 만안구,60~69세,24706933.0,9.1,15330720.0,5.7
41171,경기도 안양시 만안구,50~59세,34621711.0,12.8,22563809.0,8.4
41171,경기도 안양시 만안구,40~49세,30562281.0,11.3,17420342.0,6.4
41171,경기도 안양시 만안구,30~39세,31000829.0,11.5,19830905.0,7.3
41171,경기도 안양시 만안구,20~29세,25564281.0,9.5,21700418.0,8.0
41171,경기도 안양시 만안구,10~19세,5593761.0,2.1,5943409.0,2.2
41171,경기도 안양시 만안구,0~9세,727808.0,0.3,817930.0,0.3
41630,경기도 양주시,70세 이상,8274094.0,3.0,6989104.0,2.5
41630,경기도 양주시,60~69세,26865964.0,9.7,15510746.0,5.6
41630,경기도 양주시,50~59세,38881259.0,14.1,23437431.0,8.5
41630,경기도 양주시,40~49세,32673652.0,11.8,18140453.0,6.6
41630,경기도 양주시,30~39세,28614297.0,10.4,17875176.0,6.5
41630,경기도 양주시,20~29세,28180140.0,10.2,16089718.0,5.8
41630,경기도 양주시,10~19세,6546904.0,2.4,5298706.0,1.9
41630,경기도 양주시,0~9세,1384756.0,0.5,1483903.0,0.5
41550,경기도 안성시,70세 이상,6817095.0,2.3,5324760.0,1.8
41550,경기도 안성시,60~69세,28808730.0,9.7,14302107.0,4.8
41550,경기도 안성시,50~59세,46895194.0,15.7,23694549.0,8.0
41550,경기도 안성시,40~49세,39563252.0,13.3,18095557.0,6.1
41550,경기도 안성시,30~39세,34453633.0,11.6,17999245.0,6.0
41550,경기도 안성시,20~29세,27911454.0,9.4,19719128.0,6.6
41550,경기도 안성시,10~19세,6233030.0,2.1,5968443.0,2.0
41550,경기도 안성시,0~9세,997088.0,0.3,1087748.0,0.4
41830,경기도 양평군,70세 이상,9920693.0,3.8,8190998.0,3.1
41830,경기도 양평군,60~69세,26448424.0,10.0,20058343.0,7.6
41830,경기도 양평군,50~59세,32357946.0,12.2,26861668.0,10.2
41830,경기도 양평군,40~49세,26687915.0,10.1,19628049.0,7.4
41830,경기도 양평군,30~39세,23408628.0,8.9,19409611.0,7.3
41830,경기도 양평군,20~29세,19977135.0,7.6,17151393.0,6.5
41830,경기도 양평군,10~19세,6293573.0,2.4,5497789.0,2.1
41830,경기도 양평군,0~9세,1188522.0,0.4,1307508.0,0.5
41370,경기도 오산시,70세 이상,5672052.0,2.4,4803149.0,2.0
41370,경기도 오산시,60~69세,19151247.0,8.0,11765568.0,4.9
41370,경기도 오산시,50~59세,30734414.0,12.9,18195585.0,7.6
41370,경기도 오산시,40~49세,29982881.0,12.6,15692893.0,6.6
41370,경기도 오산시,30~39세,30226884.0,12.7,17369386.0,7.3
41370,경기도 오산시,20~29세,23950256.0,10.1,17793690.0,7.5
41370,경기도 오산시,10~19세,5498291.0,2.3,5236402.0,2.2
41370,경기도 오산시,0~9세,1027835.0,0.4,1137539.0,0.5
41800,경기도 연천군,70세 이상,2591576.0,3.5,1907513.0,2.6
41800,경기도 연천군,60~69세,7359434.0,9.9,4184400.0,5.7
41800,경기도 연천군,50~59세,9384277.0,12.7,5494464.0,7.4
41800,경기도 연천군,40~49세,7543448.0,10.2,4270213.0,5.8
41800,경기도 연천군,30~39세,6215315.0,8.4,3959594.0,5.3
41800,경기도 연천군,20~29세,13101179.0,17.7,3221827.0,4.4
41800,경기도 연천군,10~19세,2539810.0,3.4,1381745.0,1.9
41800,경기도 연천군,0~9세,426783.0,0.6,458034.0,0.6
41670,경기도 여주시,70세 이상,6699180.0,3.0,5088101.0,2.3
41670,경기도 여주시,60~69세,22624606.0,10.3,13551726.0,6.2
41670,경기도 여주시,50~59세,33155675.0,15.1,20856491.0,9.5
41670,경기도 여주시,40~49세,26333166.0,12.0,15442837.0,7.0
41670,경기도 여주시,30~39세,20739925.0,9.4,14275777.0,6.5
41670,경기도 여주시,20~29세,16549280.0,7.5,12955945.0,5.9
41670,경기도 여주시,10~19세,4989073.0,2.3,4488407.0,2.0
41670,경기도 여주시,0~9세,913218.0,0.4,998901.0,0.5
41460,경기도 용인시,70세 이상,26842550.0,2.4,25369928.0,2.3
41460,경기도 용인시,60~69세,75333324.0,6.8,55626000.0,5.0
41460,경기도 용인시,50~59세,125863398.0,11.4,89884319.0,8.1
41460,경기도 용인시,40~49세,137732318.0,12.4,90488307.0,8.2
41460,경기도 용인시,30~39세,131252464.0,11.8,93611553.0,8.4
41460,경기도 용인시,20~29세,101229530.0,9.1,82225832.0,7.4
41460,경기도 용인시,10~19세,31803870.0,2.9,30387588.0,2.7
41460,경기도 용인시,0~9세,5120210.0,0.5,6002129.0,0.5
41430,경기도 의왕시,70세 이상,6090582.0,2.6,4584673.0,1.9
41430,경기도 의왕시,60~69세,21810478.0,9.2,12963431.0,5.5
41430,경기도 의왕시,50~59세,32838185.0,13.9,20232509.0,8.6
41430,경기도 의왕시,40~49세,29998682.0,12.7,15748826.0,6.7
41430,경기도 의왕시,30~39세,29113017.0,12.3,17874197.0,7.6
41430,경기도 의왕시,20~29세,19501069.0,8.2,16741389.0,7.1
41430,경기도 의왕시,10~19세,3899201.0,1.6,3910507.0,1.7
41430,경기도 의왕시,0~9세,619704.0,0.3,710041.0,0.3
41461,경기도 용인시 처인구,70세 이상,9044236.0,2.3,7189744.0,1.8
41461,경기도 용인시 처인구,60~69세,33072156.0,8.3,17710981.0,4.5
41461,경기도 용인시 처인구,50~59세,53605791.0,13.5,29225685.0,7.4
41461,경기도 용인시 처인구,40~49세,50735565.0,12.8,27322306.0,6.9
41461,경기도 용인시 처인구,30~39세,44496294.0,11.2,27993885.0,7.0
41461,경기도 용인시 처인구,20~29세,38767719.0,9.8,28659086.0,7.2
41461,경기도 용인시 처인구,10~19세,12816768.0,3.2,12384317.0,3.1
41461,경기도 용인시 처인구,0~9세,2015818.0,0.5,2379504.0,0.6
41463,경기도 용인시 기흥구,70세 이상,12125301.0,2.4,11120472.0,2.2
41463,경기도 용인시 기흥구,60~69세,36470403.0,7.3,24654386.0,5.0
41463,경기도 용인시 기흥구,50~59세,60236911.0,12.1,39565873.0,7.9
41463,경기도 용인시 기흥구,40~49세,61889852.0,12.4,37426988.0,7.5
41463,경기도 용인시 기흥구,30~39세,59001215.0,11.9,39873783.0,8.0
41463,경기도 용인시 기흥구,20~29세,46750049.0,9.4,39903471.0,8.0
41463,경기도 용인시 기흥구,10~19세,12332657.0,2.5,11929327.0,2.4
41463,경기도 용인시 기흥구,0~9세,2090020.0,0.4,2386177.0,0.5
41465,경기도 용인시 수지구,70세 이상,8858300.0,2.9,8360122.0,2.7
41465,경기도 용인시 수지구,60~69세,23111813.0,7.6,17120956.0,5.6
41465,경기도 용인시 수지구,50~59세,36101869.0,11.8,25235265.0,8.3
41465,경기도 용인시 수지구,40~49세,37250305.0,12.2,24026887.0,7.9
41465,경기도 용인시 수지구,30~39세,34096010.0,11.1,24623337.0,8.1
41465,경기도 용인시 수지구,20~29세,25859110.0,8.5,23496035.0,7.7
41465,경기도 용인시 수지구,10~19세,7531114.0,2.5,7531913.0,2.5
41465,경기도 용인시 수지구,0~9세,1252625.0,0.4,1412036.0,0.5
41150,경기도 의정부시,70세 이상,11507276.0,3.2,10340060.0,2.9
41150,경기도 의정부시,60~69세,31534071.0,8.7,20971839.0,5.8
41150,경기도 의정부시,50~59세,44704149.0,12.3,30663862.0,8.5
41150,경기도 의정부시,40~49세,39475936.0,10.9,24435111.0,6.7
41150,경기도 의정부시,30~39세,37097923.0,10.2,25154045.0,6.9
41150,경기도 의정부시,20~29세,36701114.0,10.1,29339833.0,8.1
41150,경기도 의정부시,10~19세,9031079.0,2.5,8476485.0,2.3
41150,경기도 의정부시,0~9세,1587090.0,0.4,1724433.0,0.5
41480,경기도 파주시,70세 이상,12100888.0,2.8,11269082.0,2.6
41480,경기도 파주시,60~69세,37793369.0,8.6,23658949.0,5.4
41480,경기도 파주시,50~59세,56246805.0,12.8,36064726.0,8.2
41480,경기도 파주시,40~49세,50925047.0,11.6,30041677.0,6.8
41480,경기도 파주시,30~39세,47708669.0,10.8,31679344.0,7.2
41480,경기도 파주시,20~29세,49944233.0,11.4,27536229.0,6.3
41480,경기도 파주시,10~19세,11110687.0,2.5,9009467.0,2.0
41480,경기도 파주시,0~9세,2226232.0,0.5,2503891.0,0.6
41500,경기도 이천시,70세 이상,8067741.0,2.5,6263399.0,1.9
41500,경기도 이천시,60~69세,31096989.0,9.7,16124455.0,5.0
41500,경기도 이천시,50~59세,47688024.0,14.8,25702922.0,8.0
41500,경기도 이천시,40~49세,39457619.0,12.3,19696922.0,6.1
41500,경기도 이천시,30~39세,35006975.0,10.9,19408020.0,6.0
41500,경기도 이천시,20~29세,34047072.0,10.6,21368931.0,6.7
41500,경기도 이천시,10~19세,7703465.0,2.4,7083312.0,2.2
41500,경기도 이천시,0~9세,1259942.0,0.4,1360560.0,0.4
41220,경기도 평택시,70세 이상,8585021.0,2.2,7383108.0,1.9
41220,경기도 평택시,60~69세,32926753.0,8.3,17207276.0,4.3
41220,경기도 평택시,50~59세,55403826.0,14.0,26950594.0,6.8
41220,경기도 평택시,40~49세,52220557.0,13.2,22061096.0,5.6
41220,경기도 평택시,30~39세,52455867.0,13.2,25782091.0,6.5
41220,경기도 평택시,20~29세,48692223.0,12.3,28443848.0,7.2
41220,경기도 평택시,10~19세,8391057.0,2.1,7137239.0,1.8
41220,경기도 평택시,0~9세,1633581.0,0.4,1719849.0,0.4
41597,경기도 화성시 동탄구,70세 이상,694832.0,2.6,625913.0,2.4
41597,경기도 화성시 동탄구,60~69세,2161761.0,8.2,1526174.0,5.8
41597,경기도 화성시 동탄구,50~59세,2921428.0,11.1,1888585.0,7.2
41597,경기도 화성시 동탄구,40~49세,3177946.0,12.1,1831812.0,7.0
41597,경기도 화성시 동탄구,30~39세,3653072.0,13.9,2464143.0,9.4
41597,경기도 화성시 동탄구,20~29세,2070529.0,7.9,1741947.0,6.6
41597,경기도 화성시 동탄구,10~19세,633594.0,2.4,626149.0,2.4
41597,경기도 화성시 동탄구,0~9세,137748.0,0.5,146616.0,0.6
41591,경기도 화성시 만세구,70세 이상,856759.0,3.4,573851.0,2.3
41591,경기도 화성시 만세구,60~69세,3366418.0,13.2,1486963.0,5.8
41591,경기도 화성시 만세구,50~59세,3959171.0,15.5,1734805.0,6.8
41591,경기도 화성시 만세구,40~49세,3269934.0,12.8,1314978.0,5.2
41591,경기도 화성시 만세구,30~39세,3398777.0,13.3,1432838.0,5.6
41591,경기도 화성시 만세구,20~29세,2153671.0,8.5,987450.0,3.9
41591,경기도 화성시 만세구,10~19세,412786.0,1.6,346660.0,1.4
41591,경기도 화성시 만세구,0~9세,91917.0,0.4,98961.0,0.4
41590,경기도 화성시,70세 이상,17736986.0,2.1,14650577.0,1.8
41590,경기도 화성시,60~69세,71716005.0,8.6,38776181.0,4.7
41590,경기도 화성시,50~59세,115405420.0,13.9,60834429.0,7.3
41590,경기도 화성시,40~49세,109508367.0,13.2,51897330.0,6.2
41590,경기도 화성시,30~39세,111698989.0,13.4,59313255.0,7.1
41590,경기도 화성시,20~29세,84268606.0,10.1,53617604.0,6.4
41590,경기도 화성시,10~19세,17552695.0,2.1,15930902.0,1.9
41590,경기도 화성시,0~9세,4057802.0,0.5,4440705.0,0.5
41595,경기도 화성시 병점구,70세 이상,378226.0,3.3,300682.0,2.6
41595,경기도 화성시 병점구,60~69세,1107098.0,9.8,690759.0,6.1
41595,경기도 화성시 병점구,50~59세,1364467.0,12.0,881909.0,7.8
41595,경기도 화성시 병점구,40~49세,1305918.0,11.5,699317.0,6.2
41595,경기도 화성시 병점구,30~39세,1562447.0,13.8,878269.0,7.7
41595,경기도 화성시 병점구,20~29세,963447.0,8.5,674912.0,5.9
41595,경기도 화성시 병점구,10~19세,230886.0,2.0,220490.0,1.9
41595,경기도 화성시 병점구,0~9세,43369.0,0.4,47375.0,0.4
41450,경기도 하남시,70세 이상,14022510.0,3.0,11196487.0,2.4
41450,경기도 하남시,60~69세,42265445.0,9.2,28855682.0,6.3
41450,경기도 하남시,50~59세,58966915.0,12.8,39641811.0,8.6
41450,경기도 하남시,40~49세,56463265.0,12.3,34691126.0,7.5
41450,경기도 하남시,30~39세,51090427.0,11.1,37553226.0,8.2
41450,경기도 하남시,20~29세,33765761.0,7.3,29277777.0,6.4
41450,경기도 하남시,10~19세,9235556.0,2.0,9001886.0,2.0
41450,경기도 하남시,0~9세,1976791.0,0.4,2318599.0,0.5
41593,경기도 화성시 효행구,70세 이상,525994.0,3.4,364743.0,2.4
41593,경기도 화성시 효행구,60~69세,1824214.0,11.9,979581.0,6.4
41593,경기도 화성시 효행구,50~59세,2100197.0,13.7,1214387.0,7.9
41593,경기도 화성시 효행구,40~49세,1772556.0,11.5,883144.0,5.7
41593,경기도 화성시 효행구,30~39세,1800152.0,11.7,1043199.0,6.8
41593,경기도 화성시 효행구,20~29세,1294104.0,8.4,843352.0,5.5
41593,경기도 화성시 효행구,10~19세,325043.0,2.1,301421.0,2.0
41593,경기도 화성시 효행구,0~9세,44877.0,0.3,50167.0,0.3
41650,경기도 포천시,70세 이상,6811104.0,2.8,5688893.0,2.4
41650,경기도 포천시,60~69세,22728352.0,9.5,13752476.0,5.7
41650,경기도 포천시,50~59세,31994656.0,13.3,20625549.0,8.6
41650,경기도 포천시,40~49세,26649716.0,11.1,15543758.0,6.5
41650,경기도 포천시,30~39세,24309319.0,10.1,15365504.0,6.4
41650,경기도 포천시,20~29세,28696887.0,12.0,14342193.0,6.0
41650,경기도 포천시,10~19세,5978369.0,2.5,4593156.0,1.9
41650,경기도 포천시,0~9세,1279499.0,0.5,1331276.0,0.6
43720,충청북도 보은군,70세 이상,1823967.0,3.0,1600599.0,2.7
43720,충청북도 보은군,60~69세,6457784.0,10.7,3993484.0,6.6
43720,충청북도 보은군,50~59세,9328747.0,15.5,5727931.0,9.5
43720,충청북도 보은군,40~49세,6929505.0,11.5,3890307.0,6.5
43720,충청북도 보은군,30~39세,5289782.0,8.8,3297362.0,5.5
43720,충청북도 보은군,20~29세,5519157.0,9.2,2786039.0,4.6
43720,충청북도 보은군,10~19세,1659531.0,2.8,1247790.0,2.1
43720,충청북도 보은군,0~9세,298007.0,0.5,288466.0,0.5
43740,충청북도 영동군,70세 이상,1656701.0,3.0,1488311.0,2.7
43740,충청북도 영동군,60~69세,5426523.0,9.8,3502620.0,6.3
43740,충청북도 영동군,50~59세,7788929.0,14.0,5080531.0,9.1
43740,충청북도 영동군,40~49세,5961308.0,10.7,3464848.0,6.2
43740,충청북도 영동군,30~39세,5068579.0,9.1,3377995.0,6.1
43740,충청북도 영동군,20~29세,5326475.0,9.6,4368992.0,7.9
43740,충청북도 영동군,10~19세,1392250.0,2.5,1222568.0,2.2
43740,충청북도 영동군,0~9세,210211.0,0.4,230121.0,0.4
43800,충청북도 단양군,70세 이상,2455493.0,3.3,2394590.0,3.2
43800,충청북도 단양군,60~69세,7727151.0,10.4,5822884.0,7.8
43800,충청북도 단양군,50~59세,10306063.0,13.9,8086281.0,10.9
43800,충청북도 단양군,40~49세,7886629.0,10.6,5509489.0,7.4
43800,충청북도 단양군,30~39세,5994165.0,8.1,4731697.0,6.4
43800,충청북도 단양군,20~29세,4655084.0,6.3,4112296.0,5.5
43800,충청북도 단양군,10~19세,1912556.0,2.6,1728351.0,2.3
