SGG_CD,SGG_NM,BASE_YM,PRE_BASE_YM,TOU_NUM,PREV_TOU_NUM,TOU_NUM_PER
44150,충청남도 공주시,202410,202310,2154740.0,,
44150,충청남도 공주시,202411,202311,1966223.0,,
44150,충청남도 공주시,202412,202312,1539244.0,,
44150,충청남도 공주시,202501,202401,1782476.0,,
44150,충청남도 공주시,202502,202402,1565977.0,,
44150,충청남도 공주시,202503,202403,2084166.0,,
44150,충청남도 공주시,202504,202404,2041501.0,,
44150,충청남도 공주시,202505,202405,2418398.0,,
44150,충청남도 공주시,202506,202406,2203554.0,,
44150,충청남도 공주시,202507,202407,2225850.0,,
44150,충청남도 공주시,202508,202408,2439454.0,,
44150,충청남도 공주시,202509,202409,2143880.0,,
44150,충청남도 공주시,202510,202410,2720232.0,,
44150,충청남도 공주시,202511,202411,2282644.0,,
44150,충청남도 공주시,202512,202412,1878576.0,,
44150,충청남도 공주시,202601,202501,1712210.0,,
44150,충청남도 공주시,202602,202502,2070502.0,,
44150,충청남도 공주시,202603,202503,2206788.0,,
44150,충청남도 공주시,202604,202504,2106006.0,,
44150,충청남도 공주시,202605,202505,2412557.0,,
44150,충청남도 공주시,202606,202506,2208472.0,,
44150,충청남도 공주시,202607,202507,2303070.0,,
44150,충청남도 공주시,202608,202508,2505832.0,,
44710,충청남도 금산군,201801,,565134.0,,
44710,충청남도 금산군,201802,,684243.0,,
44710,충청남도 금산군,201803,,736978.0,,
44710,충청남도 금산군,201804,,755944.0,,
44710,충청남도 금산군,201805,,870300.0,,
44710,충청남도 금산군,201806,,801325.0,,
44710,충청남도 금산군,201807,,860916.0,,
44710,충청남도 금산군,201808,,940163.0,,
44710,충청남도 금산군,201809,,1034246.0,,
44710,충청남도 금산군,201810,,1015962.0,,
44710,충청남도 금산군,201811,,778158.0,,
44710,충청남도 금산군,201812,,621876.0,,
44710,충청남도 금산군,201901,,663551.0,,
44710,충청남도 금산군,201902,,751062.0,,
44710,충청남도 금산군,201903,,846632.0,,
44710,충청남도 금산군,201904,,769150.0,,
44710,충청남도 금산군,201905,,863688.0,,
44710,충청남도 금산군,201906,,796502.0,,
44710,충청남도 금산군,201907,,853608.0,,
44710,충청남도 금산군,201908,,1031208.0,,
44710,충청남도 금산군,201909,,1011860.0,,
44710,충청남도 금산군,201910,,954300.0,,
44710,충청남도 금산군,201911,,850857.0,,
44710,충청남도 금산군,201912,,680312.0,,
44710,충청남도 금산군,202001,,835838.0,,
44710,충청남도 금산군,202002,,527978.0,,
44710,충청남도 금산군,202003,,680659.0,,
44710,충청남도 금산군,202004,,753274.0,,
44710,충청남도 금산군,202005,,867058.0,,
44710,충청남도 금산군,202006,,740817.0,,
44710,충청남도 금산군,202007,,747330.0,,
44710,충청남도 금산군,202008,,867794.0,,
44710,충청남도 금산군,202009,,761764.0,,
44710,충청남도 금산군,202010,,933863.0,,
44710,충청남도 금산군,202011,,759468.0,,
44710,충청남도 금산군,202012,,567206.0,,
44710,충청남도 금산군,202101,202001,544425.0,,
44710,충청남도 금산군,202102,202002,655644.0,,
44710,충청남도 금산군,202103,202003,704543.0,,
44710,충청남도 금산군,202104,202004,743288.0,,
44710,충청남도 금산군,202105,202005,839170.0,,
44710,충청남도 금산군,202106,202006,742133.0,,
44710,충청남도 금산군,202107,202007,809312.0,,
44710,충청남도 금산군,202108,202008,831894.0,,
44710,충청남도 금산군,202109,202009,938892.0,,
44710,충청남도 금산군,202110,202010,992520.0,,
44710,충청남도 금산군,202111,202011,813410.0,,
44710,충청남도 금산군,202112,202012,641036.0,,
44710,충청남도 금산군,202201,202101,715750.0,,
44710,충청남도 금산군,202202,202102,600954.0,,
44710,충청남도 금산군,202203,202103,704400.0,,
44710,충청남도 금산군,202204,202104,837263.0,,
44710,충청남도 금산군,202205,202105,1001382.0,,
44710,충청남도 금산군,202206,202106,910962.0,,
44710,충청남도 금산군,202207,202107,972937.0,,
44710,충청남도 금산군,202208,202108,982142.0,,
44710,충청남도 금산군,202209,202109,1040750.0,,
44710,충청남도 금산군,202210,202110,1162192.0,,
44710,충청남도 금산군,202211,202111,855362.0,,
44710,충청남도 금산군,202212,202112,613644.0,,
44710,충청남도 금산군,202301,202201,789092.0,,
44710,충청남도 금산군,202302,202202,633356.0,,
44710,충청남도 금산군,202303,202203,862050.0,,
44710,충청남도 금산군,202304,202204,861259.0,,
44710,충청남도 금산군,202305,202205,883502.0,,
44710,충청남도 금산군,202306,202206,869400.0,,
44710,충청남도 금산군,202307,202207,844708.0,,
44710,충청남도 금산군,202308,202208,928560.0,,
44710,충청남도 금산군,202309,202209,1031604.0,,
44710,충청남도 금산군,202310,202210,1119356.0,,
44710,충청남도 금산군,202311,202211,814898.0,,
44710,충청남도 금산군,202312,202212,659680.0,,
44710,충청남도 금산군,202401,202301,678150.0,,
44710,충청남도 금산군,202402,202302,767826.0,,
44710,충청남도 금산군,202403,202303,848292.0,,
44710,충청남도 금산군,202404,202304,847602.0,,
44710,충청남도 금산군,202405,202305,870586.0,,
44710,충청남도 금산군,202406,202306,823302.0,,
44710,충청남도 금산군,202407,202307,818080.0,,
44710,충청남도 금산군,202408,202308,912233.0,,
44710,충청남도 금산군,202409,202309,990976.0,,
44710,충청남도 금산군,202410,202310,1041341.0,,
44710,충청남도 금산군,202411,202311,846836.0,,
44710,충청남도 금산군,202412,202312,652852.0,,
44710,충청남도 금산군,202501,202401,722337.0,,
44710,충청남도 금산군,202502,202402,620280.0,,
44710,충청남도 금산군,202503,202403,814674.0,,
44710,충청남도 금산군,202504,202404,805934.0,,
44710,충청남도 금산군,202505,202405,966472.0,,
44710,충청남도 금산군,202506,202406,803082.0,,
44710,충청남도 금산군,202507,202407,848144.0,,
44710,충청남도 금산군,202508,202408,999705.0,,
44710,충청남도 금산군,202509,202409,977834.0,,
44710,충청남도 금산군,202510,202410,1097540.0,,
44710,충청남도 금산군,202511,202411,926852.0,,
44710,충청남도 금산군,202512,202412,705306.0,,
44710,충청남도 금산군,202601,202501,700570.0,,
44710,충청남도 금산군,202602,202502,803320.0,,
44710,충청남도 금산군,202603,202503,820680.0,,
44710,충청남도 금산군,202604,202504,773689.0,,
44710,충청남도 금산군,202605,202505,942470.0,,
44710,충청남도 금산군,202606,202506,796064.0,,
44710,충청남도 금산군,202607,202507,870786.0,,
44710,충청남도 금산군,202608,202508,945784.0,,
44230,충청남도 논산시,201801,,925648.0,,
44230,충청남도 논산시,201802,,1144668.0,,
44230,충청남도 논산시,201803,,1161618.0,,
44230,충청남도 논산시,201804,,1139134.0,,
44230,충청남도 논산시,201805,,1229386.0,,
44230,충청남도 논산시,201806,,1073492.0,,
44230,충청남도 논산시,201807,,1175044.0,,
44230,충청남도 논산시,201808,,1201830.0,,
44230,충청남도 논산시,201809,,1456700.0,,
44230,충청남도 논산시,201810,,1252825.0,,
44230,충청남도 논산시,201811,,1170729.0,,
44230,충청남도 논산시,201812,,1052110.0,,
44230,충청남도 논산시,201901,,1027660.0,,
44230,충청남도 논산시,201902,,1235409.0,,
44230,충청남도 논산시,201903,,1379434.0,,
44230,충청남도 논산시,201904,,1194820.0,,
44230,충청남도 논산시,201905,,1285235.0,,
44230,충청남도 논산시,201906,,1165206.0,,
44230,충청남도 논산시,201907,,1263406.0,,
44230,충청남도 논산시,201908,,1372938.0,,
44230,충청남도 논산시,201909,,1437720.0,,
44230,충청남도 논산시,201910,,1315038.0,,
44230,충청남도 논산시,201911,,1297044.0,,
44230,충청남도 논산시,201912,,1127788.0,,
44230,충청남도 논산시,202001,,1315002.0,,
44230,충청남도 논산시,202002,,889728.0,,
44230,충청남도 논산시,202003,,1045776.0,,
44230,충청남도 논산시,202004,,1114558.0,,
44230,충청남도 논산시,202005,,1323091.0,,
44230,충청남도 논산시,202006,,1127294.0,,
44230,충청남도 논산시,202007,,1167201.0,,
44230,충청남도 논산시,202008,,1251285.0,,
44230,충청남도 논산시,202009,,1201998.0,,
44230,충청남도 논산시,202010,,1376644.0,,
44230,충청남도 논산시,202011,,1182668.0,,
44230,충청남도 논산시,202012,,1012116.0,,
44230,충청남도 논산시,202101,202001,927395.0,,
44230,충청남도 논산시,202102,202002,1126836.0,,
44230,충청남도 논산시,202103,202003,1239007.0,,
44230,충청남도 논산시,202104,202004,1199912.0,,
44230,충청남도 논산시,202105,202005,1349646.0,,
44230,충청남도 논산시,202106,202006,1166434.0,,
44230,충청남도 논산시,202107,202007,1228972.0,,
44230,충청남도 논산시,202108,202008,1273853.0,,
44230,충청남도 논산시,202109,202009,1408225.0,,
44230,충청남도 논산시,202110,202010,1369106.0,,
44230,충청남도 논산시,202111,202011,1277846.0,,
44230,충청남도 논산시,202112,202012,1124949.0,,
44230,충청남도 논산시,202201,202101,1232980.0,,
44230,충청남도 논산시,202202,202102,1075123.0,,
44230,충청남도 논산시,202203,202103,1277308.0,,
44230,충청남도 논산시,202204,202104,1326451.0,,
44230,충청남도 논산시,202205,202105,1507275.0,,
44230,충청남도 논산시,202206,202106,1356520.0,,
44230,충청남도 논산시,202207,202107,1414612.0,,
44230,충청남도 논산시,202208,202108,1429113.0,,
44230,충청남도 논산시,202209,202109,1580131.0,,
44230,충청남도 논산시,202210,202110,1561630.0,,
44230,충청남도 논산시,202211,202111,1355809.0,,
44230,충청남도 논산시,202212,202112,1143583.0,,
44230,충청남도 논산시,202301,202201,1323455.0,,
44230,충청남도 논산시,202302,202202,1104288.0,,
44230,충청남도 논산시,202303,202203,1554634.0,,
44230,충청남도 논산시,202304,202204,1348596.0,,
44230,충청남도 논산시,202305,202205,1421186.0,,
44230,충청남도 논산시,202306,202206,1416996.0,,
44230,충청남도 논산시,202307,202207,1360194.0,,
44230,충청남도 논산시,202308,202208,1440271.0,,
44230,충청남도 논산시,202309,202209,1574727.0,,
44230,충청남도 논산시,202310,202210,1522146.0,,
44230,충청남도 논산시,202311,202211,1282572.0,,
44230,충청남도 논산시,202312,202212,1222882.0,,
44230,충청남도 논산시,202401,202301,1225402.0,,
44230,충청남도 논산시,202402,202302,1406640.0,,
44230,충청남도 논산시,202403,202303,1648356.0,,
44230,충청남도 논산시,202404,202304,1526700.0,,
44230,충청남도 논산시,202405,202305,1483020.0,,
44230,충청남도 논산시,202406,202306,1349904.0,,
44230,충청남도 논산시,202407,202307,1333654.0,,
44230,충청남도 논산시,202408,202308,1403584.0,,
44230,충청남도 논산시,202409,202309,1520036.0,,
44230,충청남도 논산시,202410,202310,1466196.0,,
44230,충청남도 논산시,202411,202311,1382129.0,,
44230,충청남도 논산시,202412,202312,1206474.0,,
44230,충청남도 논산시,202501,202401,1352096.0,,
44230,충청남도 논산시,202502,202402,1199894.0,,
44230,충청남도 논산시,202503,202403,1600224.0,,
44230,충청남도 논산시,202504,202404,1419635.0,,
44230,충청남도 논산시,202505,202405,1672643.0,,
44230,충청남도 논산시,202506,202406,1433376.0,,
44230,충청남도 논산시,202507,202407,1368406.0,,
44230,충청남도 논산시,202508,202408,1544459.0,,
44230,충청남도 논산시,202509,202409,1356358.0,,
44230,충청남도 논산시,202510,202410,1733221.0,,
44230,충청남도 논산시,202511,202411,1441370.0,,
44230,충청남도 논산시,202512,202412,1329328.0,,
44230,충청남도 논산시,202601,202501,1248216.0,,
44230,충청남도 논산시,202602,202502,1419355.0,,
44230,충청남도 논산시,202603,202503,1623772.0,,
44230,충청남도 논산시,202604,202504,1327932.0,,
44230,충청남도 논산시,202605,202505,1636050.0,,
44230,충청남도 논산시,202606,202506,1409520.0,,
44230,충청남도 논산시,202607,202507,1427307.0,,
44230,충청남도 논산시,202608,202508,1575812.0,,
44270,충청남도 당진시,201801,,1044981.0,,
44270,충청남도 당진시,201802,,1150380.0,,
44270,충청남도 당진시,201803,,1333818.0,,
44270,충청남도 당진시,201804,,1403122.0,,
44270,충청남도 당진시,201805,,1472432.0,,
44270,충청남도 당진시,201806,,1347622.0,,
44270,충청남도 당진시,201807,,1337763.0,,
44270,충청남도 당진시,201808,,1367160.0,,
44270,충청남도 당진시,201809,,1833223.0,,
44270,충청남도 당진시,201810,,1499764.0,,
44270,충청남도 당진시,201811,,1354944.0,,
44270,충청남도 당진시,201812,,1162441.0,,
44270,충청남도 당진시,201901,,1145802.0,,
44270,충청남도 당진시,201902,,1329990.0,,
44270,충청남도 당진시,201903,,1514006.0,,
44270,충청남도 당진시,201904,,1826027.0,,
44270,충청남도 당진시,201905,,1553132.0,,
44270,충청남도 당진시,201906,,1471134.0,,
44270,충청남도 당진시,201907,,1297468.0,,
44270,충청남도 당진시,201908,,1415673.0,,
44270,충청남도 당진시,201909,,1804390.0,,
44270,충청남도 당진시,201910,,2073628.0,,
44270,충청남도 당진시,201911,,1633142.0,,
44270,충청남도 당진시,201912,,1496278.0,,
44270,충청남도 당진시,202001,,1495280.0,,
44270,충청남도 당진시,202002,,1078648.0,,
44270,충청남도 당진시,202003,,1426170.0,,
44270,충청남도 당진시,202004,,1681558.0,,
44270,충청남도 당진시,202005,,1908266.0,,
44270,충청남도 당진시,202006,,1579970.0,,
44270,충청남도 당진시,202007,,1575126.0,,
44270,충청남도 당진시,202008,,1612583.0,,
44270,충청남도 당진시,202009,,1682230.0,,
44270,충청남도 당진시,202010,,1970630.0,,
44270,충청남도 당진시,202011,,1596948.0,,
44270,충청남도 당진시,202012,,1270948.0,,
44270,충청남도 당진시,202101,202001,1202820.0,,
44270,충청남도 당진시,202102,202002,1382076.0,,
44270,충청남도 당진시,202103,202003,1623996.0,,
44270,충청남도 당진시,202104,202004,1710436.0,,
44270,충청남도 당진시,202105,202005,1799448.0,,
44270,충청남도 당진시,202106,202006,1624234.0,,
44270,충청남도 당진시,202107,202007,1574566.0,,
44270,충청남도 당진시,202108,202008,1737869.0,,
44270,충청남도 당진시,202109,202009,1949633.0,,
44270,충청남도 당진시,202110,202010,2022888.0,,
44270,충청남도 당진시,202111,202011,1633496.0,,
44270,충청남도 당진시,202112,202012,1357804.0,,
44270,충청남도 당진시,202201,202101,1582578.0,,
44270,충청남도 당진시,202202,202102,1435108.0,,
44270,충청남도 당진시,202203,202103,1722242.0,,
44270,충청남도 당진시,202204,202104,2153991.0,,
44270,충청남도 당진시,202205,202105,2239342.0,,
44270,충청남도 당진시,202206,202106,1985596.0,,
44270,충청남도 당진시,202207,202107,2000408.0,,
44270,충청남도 당진시,202208,202108,2106895.0,,
44270,충청남도 당진시,202209,202109,2301736.0,,
44270,충청남도 당진시,202210,202110,2320000.0,,
44270,충청남도 당진시,202211,202111,1922305.0,,
44270,충청남도 당진시,202212,202112,1522790.0,,
44270,충청남도 당진시,202301,202201,1801058.0,,
44270,충청남도 당진시,202302,202202,1603906.0,,
44270,충청남도 당진시,202303,202203,2055452.0,,
44270,충청남도 당진시,202304,202204,2217960.0,,
44270,충청남도 당진시,202305,202205,2192152.0,,
44270,충청남도 당진시,202306,202206,1948818.0,,
44270,충청남도 당진시,202307,202207,1756090.0,,
44270,충청남도 당진시,202308,202208,1881460.0,,
44270,충청남도 당진시,202309,202209,2095754.0,,
44270,충청남도 당진시,202310,202210,2228632.0,,
44270,충청남도 당진시,202311,202211,1738821.0,,
44270,충청남도 당진시,202312,202212,1605146.0,,
44270,충청남도 당진시,202401,202301,1524232.0,,
44270,충청남도 당진시,202402,202302,1772029.0,,
44270,충청남도 당진시,202403,202303,2047202.0,,
44270,충청남도 당진시,202404,202304,2256765.0,,
44270,충청남도 당진시,202405,202305,2147554.0,,
44270,충청남도 당진시,202406,202306,2034361.0,,
44270,충청남도 당진시,202407,202307,1803196.0,,
44270,충청남도 당진시,202408,202308,2015321.0,,
44270,충청남도 당진시,202409,202309,2257804.0,,
44270,충청남도 당진시,202410,202310,2276701.0,,
44270,충청남도 당진시,202411,202311,1888898.0,,
44270,충청남도 당진시,202412,202312,1576634.0,,
44270,충청남도 당진시,202501,202401,1616153.0,,
44270,충청남도 당진시,202502,202402,1476867.0,,
44270,충청남도 당진시,202503,202403,1793418.0,,
44270,충청남도 당진시,202504,202404,1891690.0,,
44270,충청남도 당진시,202505,202405,2243756.0,,
44270,충청남도 당진시,202506,202406,1834308.0,,
44270,충청남도 당진시,202507,202407,1758060.0,,
44270,충청남도 당진시,202508,202408,1957820.0,,
44270,충청남도 당진시,202509,202409,1871324.0,,
44270,충청남도 당진시,202510,202410,2288024.0,,
44270,충청남도 당진시,202511,202411,1878880.0,,
44270,충청남도 당진시,202512,202412,1640051.0,,
44270,충청남도 당진시,202601,202501,1511696.0,,
44270,충청남도 당진시,202602,202502,1652315.0,,
44270,충청남도 당진시,202603,202503,1907000.0,,
44270,충청남도 당진시,202604,202504,1957036.0,,
44270,충청남도 당진시,202605,202505,2226458.0,,
44270,충청남도 당진시,202606,202506,1845728.0,,
44270,충청남도 당진시,202607,202507,1810176.0,,
44270,충청남도 당진시,202608,202508,2007145.0,,
44180,충청남도 보령시,201801,,943646.0,,
44180,충청남도 보령시,201802,,996300.0,,
44180,충청남도 보령시,201803,,1052180.0,,
44180,충청남도 보령시,201804,,1123972.0,,
44180,충청남도 보령시,201805,,1314474.0,,
44180,충청남도 보령시,201806,,1224741.0,,
44180,충청남도 보령시,201807,,1535814.0,,
44180,충청남도 보령시,201808,,1657012.0,,
44180,충청남도 보령시,201809,,1566376.0,,
44180,충청남도 보령시,201810,,1310652.0,,
44180,충청남도 보령시,201811,,1140328.0,,
44180,충청남도 보령시,201812,,1152974.0,,
44180,충청남도 보령시,201901,,1028226.0,,
44180,충청남도 보령시,201902,,1130514.0,,
44180,충청남도 보령시,201903,,1171272.0,,
44180,충청남도 보령시,201904,,1120098.0,,
44180,충청남도 보령시,201905,,1301506.0,,
44180,충청남도 보령시,201906,,1259472.0,,
44180,충청남도 보령시,201907,,1483524.0,,
44180,충청남도 보령시,201908,,1865535.0,,
44180,충청남도 보령시,201909,,1408676.0,,
44180,충청남도 보령시,201910,,1475005.0,,
44180,충청남도 보령시,201911,,1297625.0,,
44180,충청남도 보령시,201912,,1222560.0,,
44180,충청남도 보령시,202001,,1301108.0,,
44180,충청남도 보령시,202002,,836182.0,,
44180,충청남도 보령시,202003,,970938.0,,
44180,충청남도 보령시,202004,,1081756.0,,
44180,충청남도 보령시,202005,,1430642.0,,
44180,충청남도 보령시,202006,,1205421.0,,
44180,충청남도 보령시,202007,,1362431.0,,
44180,충청남도 보령시,202008,,1625960.0,,
44180,충청남도 보령시,202009,,1291294.0,,
44180,충청남도 보령시,202010,,1660813.0,,
44180,충청남도 보령시,202011,,1241324.0,,
44180,충청남도 보령시,202012,,1018692.0,,
44180,충청남도 보령시,202101,202001,907718.0,,
44180,충청남도 보령시,202102,202002,1077948.0,,
44180,충청남도 보령시,202103,202003,1077842.0,,
44180,충청남도 보령시,202104,202004,1139614.0,,
44180,충청남도 보령시,202105,202005,1340836.0,,
44180,충청남도 보령시,202106,202006,1233232.0,,
44180,충청남도 보령시,202107,202007,1416222.0,,
44180,충청남도 보령시,202108,202008,1601086.0,,
44180,충청남도 보령시,202109,202009,1606756.0,,
44180,충청남도 보령시,202110,202010,1664954.0,,
44180,충청남도 보령시,202111,202011,1306330.0,,
44180,충청남도 보령시,202112,202012,1443456.0,,
44180,충청남도 보령시,202201,202101,1403318.0,,
44180,충청남도 보령시,202202,202102,1098888.0,,
44180,충청남도 보령시,202203,202103,1090313.0,,
44180,충청남도 보령시,202204,202104,1401908.0,,
44180,충청남도 보령시,202205,202105,1705011.0,,
44180,충청남도 보령시,202206,202106,1571966.0,,
44180,충청남도 보령시,202207,202107,1850922.0,,
44180,충청남도 보령시,202208,202108,1939368.0,,
44180,충청남도 보령시,202209,202109,1814372.0,,
44180,충청남도 보령시,202210,202110,1891186.0,,
44180,충청남도 보령시,202211,202111,1376462.0,,
44180,충청남도 보령시,202212,202112,1201809.0,,
44180,충청남도 보령시,202301,202201,1329794.0,,
44180,충청남도 보령시,202302,202202,1162539.0,,
44180,충청남도 보령시,202303,202203,1326381.0,,
44180,충청남도 보령시,202304,202204,1503904.0,,
44180,충청남도 보령시,202305,202205,1582504.0,,
44180,충청남도 보령시,202306,202206,1502613.0,,
44180,충청남도 보령시,202307,202207,1567954.0,,
44180,충청남도 보령시,202308,202208,1803882.0,,
44180,충청남도 보령시,202309,202209,1783509.0,,
44180,충청남도 보령시,202310,202210,1766604.0,,
44180,충청남도 보령시,202311,202211,1256216.0,,
44180,충청남도 보령시,202312,202212,1295766.0,,
44180,충청남도 보령시,202401,202301,1137612.0,,
44180,충청남도 보령시,202402,202302,1253668.0,,
44180,충청남도 보령시,202403,202303,1309438.0,,
44180,충청남도 보령시,202404,202304,1483335.0,,
44180,충청남도 보령시,202405,202305,1513533.0,,
44180,충청남도 보령시,202406,202306,1463592.0,,
44180,충청남도 보령시,202407,202307,1502686.0,,
44180,충청남도 보령시,202408,202308,1898032.0,,
44180,충청남도 보령시,202409,202309,1783212.0,,
44180,충청남도 보령시,202410,202310,1651307.0,,
44180,충청남도 보령시,202411,202311,1403196.0,,
44180,충청남도 보령시,202412,202312,1235794.0,,
44180,충청남도 보령시,202501,202401,1300632.0,,
44180,충청남도 보령시,202502,202402,1026666.0,,
44180,충청남도 보령시,202503,202403,1325940.0,,
44180,충청남도 보령시,202504,202404,1347570.0,,
44180,충청남도 보령시,202505,202405,1725815.0,,
44180,충청남도 보령시,202506,202406,1405691.0,,
44180,충청남도 보령시,202507,202407,1544711.0,,
44180,충청남도 보령시,202508,202408,1934230.0,,
44180,충청남도 보령시,202509,202409,1549744.0,,
44180,충청남도 보령시,202510,202410,1993344.0,,
44180,충청남도 보령시,202511,202411,1419926.0,,
44180,충청남도 보령시,202512,202412,1205334.0,,
44180,충청남도 보령시,202601,202501,1180431.0,,
44180,충청남도 보령시,202602,202502,1241026.0,,
44180,충청남도 보령시,202603,202503,1256899.0,,
44180,충청남도 보령시,202604,202504,1309976.0,,
44180,충청남도 보령시,202605,202505,1716810.0,,
44180,충청남도 보령시,202606,202506,1365322.0,,
44180,충청남도 보령시,202607,202507,1535709.0,,
44180,충청남도 보령시,202608,202508,1855444.0,,
44760,충청남도 부여군,201801,,584297.0,,
44760,충청남도 부여군,201802,,804808.0,,
44760,충청남도 부여군,201803,,732921.0,,
44760,충청남도 부여군,201804,,834225.0,,
44760,충청남도 부여군,201805,,947986.0,,
44760,충청남도 부여군,201806,,776416.0,,
44760,충청남도 부여군,201807,,955073.0,,
44760,충청남도 부여군,201808,,797808.0,,
44760,충청남도 부여군,201809,,1240998.0,,
44760,충청남도 부여군,201810,,852572.0,,
44760,충청남도 부여군,201811,,843454.0,,
44760,충청남도 부여군,201812,,704036.0,,
44760,충청남도 부여군,201901,,637399.0,,
44760,충청남도 부여군,201902,,890638.0,,
44760,충청남도 부여군,201903,,807258.0,,
44760,충청남도 부여군,201904,,852940.0,,
44760,충청남도 부여군,201905,,973042.0,,
44760,충청남도 부여군,201906,,836416.0,,
44760,충청남도 부여군,201907,,998137.0,,
44760,충청남도 부여군,201908,,945766.0,,
44760,충청남도 부여군,201909,,1061949.0,,
44760,충청남도 부여군,201910,,994679.0,,
44760,충청남도 부여군,201911,,911540.0,,
44760,충청남도 부여군,201912,,743656.0,,
44760,충청남도 부여군,202001,,937405.0,,
44760,충청남도 부여군,202002,,542888.0,,
44760,충청남도 부여군,202003,,641966.0,,
44760,충청남도 부여군,202004,,714172.0,,
44760,충청남도 부여군,202005,,985642.0,,
44760,충청남도 부여군,202006,,784606.0,,
44760,충청남도 부여군,202007,,848596.0,,
44760,충청남도 부여군,202008,,900554.0,,
44760,충청남도 부여군,202009,,833046.0,,
44760,충청남도 부여군,202010,,1067594.0,,
44760,충청남도 부여군,202011,,825912.0,,
44760,충청남도 부여군,202012,,623438.0,,
44760,충청남도 부여군,202101,202001,569082.0,,
44760,충청남도 부여군,202102,202002,786552.0,,
44760,충청남도 부여군,202103,202003,765961.0,,
44760,충청남도 부여군,202104,202004,812714.0,,
44760,충청남도 부여군,202105,202005,947478.0,,
44760,충청남도 부여군,202106,202006,804265.0,,
44760,충청남도 부여군,202107,202007,894243.0,,
44760,충청남도 부여군,202108,202008,914000.0,,
44760,충청남도 부여군,202109,202009,1078168.0,,
44760,충청남도 부여군,202110,202010,1006656.0,,
44760,충청남도 부여군,202111,202011,896133.0,,
44760,충청남도 부여군,202112,202012,708460.0,,
44760,충청남도 부여군,202201,202101,823697.0,,
44760,충청남도 부여군,202202,202102,679746.0,,
44760,충청남도 부여군,202203,202103,705008.0,,
44760,충청남도 부여군,202204,202104,906832.0,,
44760,충청남도 부여군,202205,202105,1052538.0,,
44760,충청남도 부여군,202206,202106,924336.0,,
44760,충청남도 부여군,202207,202107,1077968.0,,
44760,충청남도 부여군,202208,202108,962476.0,,
44760,충청남도 부여군,202209,202109,1151409.0,,
44760,충청남도 부여군,202210,202110,1158672.0,,
44760,충청남도 부여군,202211,202111,892658.0,,
44760,충청남도 부여군,202212,202112,688303.0,,
44760,충청남도 부여군,202301,202201,924276.0,,
44760,충청남도 부여군,202302,202202,711802.0,,
44760,충청남도 부여군,202303,202203,872578.0,,
44760,충청남도 부여군,202304,202204,965926.0,,
44760,충청남도 부여군,202305,202205,981718.0,,
44760,충청남도 부여군,202306,202206,895948.0,,
44760,충청남도 부여군,202307,202207,914820.0,,
44760,충청남도 부여군,202308,202208,919062.0,,
44760,충청남도 부여군,202309,202209,1084937.0,,
44760,충청남도 부여군,202310,202210,1057592.0,,
44760,충청남도 부여군,202311,202211,793552.0,,
44760,충청남도 부여군,202312,202212,659998.0,,
44760,충청남도 부여군,202401,202301,638029.0,,
44760,충청남도 부여군,202402,202302,813054.0,,
44760,충청남도 부여군,202403,202303,783839.0,,
44760,충청남도 부여군,202404,202304,869596.0,,
44760,충청남도 부여군,202405,202305,890978.0,,
44760,충청남도 부여군,202406,202306,798206.0,,
44760,충청남도 부여군,202407,202307,836227.0,,
44760,충청남도 부여군,202408,202308,832332.0,,
44760,충청남도 부여군,202409,202309,1053437.0,,
44760,충청남도 부여군,202410,202310,970980.0,,
44760,충청남도 부여군,202411,202311,864546.0,,
44760,충청남도 부여군,202412,202312,706755.0,,
44760,충청남도 부여군,202501,202401,838572.0,,
44760,충청남도 부여군,202502,202402,655308.0,,
44760,충청남도 부여군,202503,202403,832755.0,,
44760,충청남도 부여군,202504,202404,888486.0,,
44760,충청남도 부여군,202505,202405,1056290.0,,
44760,충청남도 부여군,202506,202406,881146.0,,
44760,충청남도 부여군,202507,202407,937230.0,,
44760,충청남도 부여군,202508,202408,1011759.0,,
44760,충청남도 부여군,202509,202409,937576.0,,
44760,충청남도 부여군,202510,202410,1448066.0,,
44760,충청남도 부여군,202511,202411,1067339.0,,
44760,충청남도 부여군,202512,202412,864818.0,,
44760,충청남도 부여군,202601,202501,751058.0,,
44760,충청남도 부여군,202602,202502,960130.0,,
44760,충청남도 부여군,202603,202503,861791.0,,
44760,충청남도 부여군,202604,202504,866492.0,,
44760,충청남도 부여군,202605,202505,1141976.0,,
44760,충청남도 부여군,202606,202506,921571.0,,
44760,충청남도 부여군,202607,202507,1039542.0,,
44760,충청남도 부여군,202608,202508,945896.0,,
44210,충청남도 서산시,201801,,1095504.0,,
44210,충청남도 서산시,201802,,1205274.0,,
44210,충청남도 서산시,201803,,1461215.0,,
44210,충청남도 서산시,201804,,1527043.0,,
44210,충청남도 서산시,201805,,1605748.0,,
44210,충청남도 서산시,201806,,1424353.0,,
44210,충청남도 서산시,201807,,1437552.0,,
44210,충청남도 서산시,201808,,1582010.0,,
44210,충청남도 서산시,201809,,1717146.0,,
44210,충청남도 서산시,201810,,1516375.0,,
44210,충청남도 서산시,201811,,1360516.0,,
44210,충청남도 서산시,201812,,1248254.0,,
44210,충청남도 서산시,201901,,1200395.0,,
44210,충청남도 서산시,201902,,1384834.0,,
44210,충청남도 서산시,201903,,1653572.0,,
