SGG_CD,SGG_NM,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
46890,전라남도 완도군,전북특별자치도,순창군,3276,57.0,5.5,72,8.0,2.2
46890,전라남도 완도군,전북특별자치도,임실군,3276,57.0,5.5,31,6.0,0.9
46890,전라남도 완도군,전북특별자치도,진안군,3276,57.0,5.5,22,5.0,0.7
46890,전라남도 완도군,전북특별자치도,장수군,3276,57.0,5.5,19,4.0,0.6
46890,전라남도 완도군,전북특별자치도,무주군,3276,57.0,5.5,20,4.0,0.6
46890,전라남도 완도군,경기도,평택시,2518,50.0,4.2,219,15.0,8.7
46890,전라남도 완도군,경기도,용인시 기흥구,2518,50.0,4.2,130,11.0,5.2
46890,전라남도 완도군,경기도,남양주시,2518,50.0,4.2,128,11.0,5.1
46890,전라남도 완도군,경기도,성남시 분당구,2518,50.0,4.2,121,11.0,4.8
46890,전라남도 완도군,경기도,안성시,2518,50.0,4.2,106,10.0,4.2
46890,전라남도 완도군,경기도,광주시,2518,50.0,4.2,104,10.0,4.1
46890,전라남도 완도군,경기도,용인시 처인구,2518,50.0,4.2,90,9.0,3.6
46890,전라남도 완도군,경기도,시흥시,2518,50.0,4.2,87,9.0,3.5
46890,전라남도 완도군,경기도,안양시 동안구,2518,50.0,4.2,86,9.0,3.4
46890,전라남도 완도군,경기도,수원시 영통구,2518,50.0,4.2,85,9.0,3.4
46890,전라남도 완도군,경기도,김포시,2518,50.0,4.2,84,9.0,3.3
46890,전라남도 완도군,경기도,이천시,2518,50.0,4.2,75,9.0,3.0
46890,전라남도 완도군,경기도,의정부시,2518,50.0,4.2,69,8.0,2.7
46890,전라남도 완도군,경기도,용인시 수지구,2518,50.0,4.2,68,8.0,2.7
46890,전라남도 완도군,경기도,수원시 권선구,2518,50.0,4.2,68,8.0,2.7
46890,전라남도 완도군,경기도,군포시,2518,50.0,4.2,62,8.0,2.5
46890,전라남도 완도군,경기도,고양시 일산동구,2518,50.0,4.2,58,8.0,2.3
46890,전라남도 완도군,경기도,오산시,2518,50.0,4.2,57,8.0,2.3
46890,전라남도 완도군,경기도,고양시 덕양구,2518,50.0,4.2,57,8.0,2.3
46890,전라남도 완도군,경기도,하남시,2518,50.0,4.2,55,7.0,2.2
46890,전라남도 완도군,경기도,구리시,2518,50.0,4.2,52,7.0,2.1
46890,전라남도 완도군,경기도,안산시 단원구,2518,50.0,4.2,54,7.0,2.1
46890,전라남도 완도군,경기도,안산시 상록구,2518,50.0,4.2,52,7.0,2.1
46890,전라남도 완도군,경기도,파주시,2518,50.0,4.2,51,7.0,2.0
46890,전라남도 완도군,경기도,성남시 수정구,2518,50.0,4.2,47,7.0,1.9
46890,전라남도 완도군,경기도,안양시 만안구,2518,50.0,4.2,48,7.0,1.9
46890,전라남도 완도군,경기도,수원시 팔달구,2518,50.0,4.2,47,7.0,1.9
46890,전라남도 완도군,경기도,광명시,2518,50.0,4.2,43,7.0,1.7
46890,전라남도 완도군,경기도,고양시 일산서구,2518,50.0,4.2,44,7.0,1.7
46890,전라남도 완도군,경기도,수원시 장안구,2518,50.0,4.2,41,6.0,1.6
46890,전라남도 완도군,경기도,의왕시,2518,50.0,4.2,32,6.0,1.3
46890,전라남도 완도군,경기도,양주시,2518,50.0,4.2,31,6.0,1.2
46890,전라남도 완도군,경기도,여주시,2518,50.0,4.2,25,5.0,1.0
46890,전라남도 완도군,경기도,성남시 중원구,2518,50.0,4.2,26,5.0,1.0
46890,전라남도 완도군,경기도,양평군,2518,50.0,4.2,20,4.0,0.8
46890,전라남도 완도군,경기도,포천시,2518,50.0,4.2,14,4.0,0.6
46890,전라남도 완도군,경기도,부천시 원미구,2518,50.0,4.2,12,3.0,0.5
46890,전라남도 완도군,경기도,화성시 만세구,2518,50.0,4.2,11,3.0,0.4
46890,전라남도 완도군,경기도,동두천시,2518,50.0,4.2,9,3.0,0.4
46890,전라남도 완도군,경기도,부천시 소사구,2518,50.0,4.2,11,3.0,0.4
46890,전라남도 완도군,경기도,과천시,2518,50.0,4.2,7,3.0,0.3
46890,전라남도 완도군,경기도,화성시 동탄구,2518,50.0,4.2,8,3.0,0.3
46890,전라남도 완도군,경기도,부천시 오정구,2518,50.0,4.2,8,3.0,0.3
46890,전라남도 완도군,경기도,화성시 효행구,2518,50.0,4.2,6,2.0,0.2
46890,전라남도 완도군,경기도,가평군,2518,50.0,4.2,6,2.0,0.2
46890,전라남도 완도군,경기도,화성시 병점구,2518,50.0,4.2,2,1.0,0.1
46890,전라남도 완도군,경기도,연천군,2518,50.0,4.2,2,1.0,0.1
46890,전라남도 완도군,경상남도,통영시,2057,45.0,3.5,253,16.0,12.3
46890,전라남도 완도군,경상남도,진주시,2057,45.0,3.5,236,15.0,11.5
46890,전라남도 완도군,경상남도,김해시,2057,45.0,3.5,201,14.0,9.8
46890,전라남도 완도군,경상남도,사천시,2057,45.0,3.5,200,14.0,9.7
46890,전라남도 완도군,경상남도,양산시,2057,45.0,3.5,145,12.0,7.0
46890,전라남도 완도군,경상남도,하동군,2057,45.0,3.5,123,11.0,6.0
46890,전라남도 완도군,경상남도,함안군,2057,45.0,3.5,109,10.0,5.3
46890,전라남도 완도군,경상남도,남해군,2057,45.0,3.5,105,10.0,5.1
46890,전라남도 완도군,경상남도,창원시 의창구,2057,45.0,3.5,91,10.0,4.4
46890,전라남도 완도군,경상남도,고성군,2057,45.0,3.5,85,9.0,4.1
46890,전라남도 완도군,경상남도,거제시,2057,45.0,3.5,81,9.0,3.9
46890,전라남도 완도군,경상남도,창원시 마산합포구,2057,45.0,3.5,75,9.0,3.6
46890,전라남도 완도군,경상남도,창원시 성산구,2057,45.0,3.5,69,8.0,3.4
46890,전라남도 완도군,경상남도,창원시 마산회원구,2057,45.0,3.5,51,7.0,2.5
46890,전라남도 완도군,경상남도,창원시 진해구,2057,45.0,3.5,42,6.0,2.0
46890,전라남도 완도군,경상남도,거창군,2057,45.0,3.5,42,6.0,2.0
46890,전라남도 완도군,경상남도,창녕군,2057,45.0,3.5,37,6.0,1.8
46890,전라남도 완도군,경상남도,함양군,2057,45.0,3.5,35,6.0,1.7
46890,전라남도 완도군,경상남도,밀양시,2057,45.0,3.5,26,5.0,1.3
46890,전라남도 완도군,경상남도,산청군,2057,45.0,3.5,25,5.0,1.2
46890,전라남도 완도군,경상남도,합천군,2057,45.0,3.5,21,5.0,1.0
46890,전라남도 완도군,경상남도,의령군,2057,45.0,3.5,5,2.0,0.2
46890,전라남도 완도군,충청남도,당진시,1950,44.0,3.3,245,16.0,12.6
46890,전라남도 완도군,충청남도,보령시,1950,44.0,3.3,212,15.0,10.9
46890,전라남도 완도군,충청남도,아산시,1950,44.0,3.3,190,14.0,9.7
46890,전라남도 완도군,충청남도,서천군,1950,44.0,3.3,175,13.0,9.0
46890,전라남도 완도군,충청남도,공주시,1950,44.0,3.3,170,13.0,8.7
46890,전라남도 완도군,충청남도,천안시 서북구,1950,44.0,3.3,167,13.0,8.6
46890,전라남도 완도군,충청남도,서산시,1950,44.0,3.3,159,13.0,8.2
46890,전라남도 완도군,충청남도,천안시 동남구,1950,44.0,3.3,139,12.0,7.1
46890,전라남도 완도군,충청남도,부여군,1950,44.0,3.3,135,12.0,6.9
46890,전라남도 완도군,충청남도,논산시,1950,44.0,3.3,92,10.0,4.7
46890,전라남도 완도군,충청남도,홍성군,1950,44.0,3.3,87,9.0,4.5
46890,전라남도 완도군,충청남도,태안군,1950,44.0,3.3,49,7.0,2.5
46890,전라남도 완도군,충청남도,예산군,1950,44.0,3.3,46,7.0,2.4
46890,전라남도 완도군,충청남도,청양군,1950,44.0,3.3,44,7.0,2.3
46890,전라남도 완도군,충청남도,계룡시,1950,44.0,3.3,21,5.0,1.1
46890,전라남도 완도군,충청남도,금산군,1950,44.0,3.3,19,4.0,1.0
46890,전라남도 완도군,서울특별시,강남구,1420,38.0,2.4,147,12.0,10.4
46890,전라남도 완도군,서울특별시,송파구,1420,38.0,2.4,132,11.0,9.3
46890,전라남도 완도군,서울특별시,강서구,1420,38.0,2.4,92,10.0,6.5
46890,전라남도 완도군,서울특별시,서초구,1420,38.0,2.4,93,10.0,6.5
46890,전라남도 완도군,서울특별시,영등포구,1420,38.0,2.4,78,9.0,5.5
46890,전라남도 완도군,서울특별시,마포구,1420,38.0,2.4,73,9.0,5.1
46890,전라남도 완도군,서울특별시,노원구,1420,38.0,2.4,67,8.0,4.7
46890,전라남도 완도군,서울특별시,금천구,1420,38.0,2.4,58,8.0,4.1
46890,전라남도 완도군,서울특별시,동작구,1420,38.0,2.4,55,7.0,3.9
46890,전라남도 완도군,서울특별시,용산구,1420,38.0,2.4,52,7.0,3.7
46890,전라남도 완도군,서울특별시,성북구,1420,38.0,2.4,50,7.0,3.5
46890,전라남도 완도군,서울특별시,양천구,1420,38.0,2.4,49,7.0,3.5
46890,전라남도 완도군,서울특별시,강동구,1420,38.0,2.4,50,7.0,3.5
46890,전라남도 완도군,서울특별시,성동구,1420,38.0,2.4,46,7.0,3.2
46890,전라남도 완도군,서울특별시,관악구,1420,38.0,2.4,45,7.0,3.2
46890,전라남도 완도군,서울특별시,중구,1420,38.0,2.4,42,6.0,3.0
46890,전라남도 완도군,서울특별시,구로구,1420,38.0,2.4,40,6.0,2.8
46890,전라남도 완도군,서울특별시,광진구,1420,38.0,2.4,39,6.0,2.7
46890,전라남도 완도군,서울특별시,중랑구,1420,38.0,2.4,39,6.0,2.7
46890,전라남도 완도군,서울특별시,도봉구,1420,38.0,2.4,36,6.0,2.5
46890,전라남도 완도군,서울특별시,동대문구,1420,38.0,2.4,32,6.0,2.3
46890,전라남도 완도군,서울특별시,은평구,1420,38.0,2.4,33,6.0,2.3
46890,전라남도 완도군,서울특별시,강북구,1420,38.0,2.4,33,6.0,2.3
46890,전라남도 완도군,서울특별시,서대문구,1420,38.0,2.4,25,5.0,1.8
46890,전라남도 완도군,서울특별시,종로구,1420,38.0,2.4,14,4.0,1.0
46890,전라남도 완도군,부산광역시,사하구,768,28.0,1.3,96,10.0,12.5
46890,전라남도 완도군,부산광역시,해운대구,768,28.0,1.3,68,8.0,8.9
46890,전라남도 완도군,부산광역시,강서구,768,28.0,1.3,68,8.0,8.9
46890,전라남도 완도군,부산광역시,기장군,768,28.0,1.3,65,8.0,8.5
46890,전라남도 완도군,부산광역시,서구,768,28.0,1.3,56,7.0,7.3
46890,전라남도 완도군,부산광역시,부산진구,768,28.0,1.3,54,7.0,7.0
46890,전라남도 완도군,부산광역시,북구,768,28.0,1.3,52,7.0,6.8
46890,전라남도 완도군,부산광역시,사상구,768,28.0,1.3,50,7.0,6.5
46890,전라남도 완도군,부산광역시,남구,768,28.0,1.3,43,7.0,5.6
46890,전라남도 완도군,부산광역시,금정구,768,28.0,1.3,43,7.0,5.6
46890,전라남도 완도군,부산광역시,동래구,768,28.0,1.3,42,6.0,5.5
46890,전라남도 완도군,부산광역시,영도구,768,28.0,1.3,34,6.0,4.4
46890,전라남도 완도군,부산광역시,중구,768,28.0,1.3,28,5.0,3.6
46890,전라남도 완도군,부산광역시,연제구,768,28.0,1.3,27,5.0,3.5
46890,전라남도 완도군,부산광역시,수영구,768,28.0,1.3,26,5.0,3.4
46890,전라남도 완도군,부산광역시,동구,768,28.0,1.3,16,4.0,2.1
46890,전라남도 완도군,대전광역시,유성구,507,23.0,0.9,185,14.0,36.5
46890,전라남도 완도군,대전광역시,서구,507,23.0,0.9,140,12.0,27.6
46890,전라남도 완도군,대전광역시,중구,507,23.0,0.9,73,9.0,14.4
46890,전라남도 완도군,대전광역시,동구,507,23.0,0.9,61,8.0,12.0
46890,전라남도 완도군,대전광역시,대덕구,507,23.0,0.9,48,7.0,9.5
46890,전라남도 완도군,충청북도,청주시 흥덕구,492,22.0,0.8,113,11.0,23.0
46890,전라남도 완도군,인천광역시,남동구,451,21.0,0.8,93,10.0,20.6
46890,전라남도 완도군,인천광역시,부평구,451,21.0,0.8,80,9.0,17.7
46890,전라남도 완도군,인천광역시,서구,451,21.0,0.8,77,9.0,17.1
46890,전라남도 완도군,충청북도,청주시 서원구,492,22.0,0.8,79,9.0,16.1
46890,전라남도 완도군,인천광역시,연수구,451,21.0,0.8,65,8.0,14.4
46890,전라남도 완도군,충청북도,음성군,492,22.0,0.8,62,8.0,12.6
46890,전라남도 완도군,충청북도,청주시 청원구,492,22.0,0.8,57,8.0,11.6
46890,전라남도 완도군,인천광역시,미추홀구,451,21.0,0.8,44,7.0,9.8
46890,전라남도 완도군,인천광역시,계양구,451,21.0,0.8,44,7.0,9.8
46890,전라남도 완도군,충청북도,청주시 상당구,492,22.0,0.8,47,7.0,9.6
46890,전라남도 완도군,충청북도,충주시,492,22.0,0.8,38,6.0,7.7
46890,전라남도 완도군,충청북도,진천군,492,22.0,0.8,36,6.0,7.3
46890,전라남도 완도군,인천광역시,중구,451,21.0,0.8,27,5.0,6.0
46890,전라남도 완도군,충청북도,제천시,492,22.0,0.8,14,4.0,2.8
46890,전라남도 완도군,충청북도,괴산군,492,22.0,0.8,14,4.0,2.8
46890,전라남도 완도군,충청북도,옥천군,492,22.0,0.8,11,3.0,2.2
46890,전라남도 완도군,인천광역시,동구,451,21.0,0.8,9,3.0,2.0
46890,전라남도 완도군,충청북도,증평군,492,22.0,0.8,8,3.0,1.6
46890,전라남도 완도군,충청북도,보은군,492,22.0,0.8,6,2.0,1.2
46890,전라남도 완도군,인천광역시,강화군,451,21.0,0.8,5,2.0,1.1
46890,전라남도 완도군,인천광역시,옹진군,451,21.0,0.8,5,2.0,1.1
46890,전라남도 완도군,충청북도,단양군,492,22.0,0.8,4,2.0,0.8
46890,전라남도 완도군,충청북도,영동군,492,22.0,0.8,3,2.0,0.6
46890,전라남도 완도군,인천광역시,서해구,451,21.0,0.8,1,1.0,0.2
46890,전라남도 완도군,인천광역시,검단구,451,21.0,0.8,1,1.0,0.2
46890,전라남도 완도군,대구광역시,달서구,410,20.0,0.7,84,9.0,20.5
46890,전라남도 완도군,대구광역시,동구,410,20.0,0.7,80,9.0,19.5
46890,전라남도 완도군,경상북도,구미시,409,20.0,0.7,68,8.0,16.6
46890,전라남도 완도군,대구광역시,북구,410,20.0,0.7,66,8.0,16.1
46890,전라남도 완도군,대구광역시,수성구,410,20.0,0.7,60,8.0,14.6
46890,전라남도 완도군,대구광역시,달성군,410,20.0,0.7,52,7.0,12.7
46890,전라남도 완도군,경상북도,경주시,409,20.0,0.7,42,6.0,10.3
46890,전라남도 완도군,경상북도,경산시,409,20.0,0.7,40,6.0,9.8
46890,전라남도 완도군,경상북도,포항시 남구,409,20.0,0.7,36,6.0,8.8
46890,전라남도 완도군,경상북도,포항시 북구,409,20.0,0.7,35,6.0,8.6
46890,전라남도 완도군,경상북도,김천시,409,20.0,0.7,34,6.0,8.3
46890,전라남도 완도군,경상북도,칠곡군,409,20.0,0.7,26,5.0,6.4
46890,전라남도 완도군,대구광역시,남구,410,20.0,0.7,24,5.0,5.9
46890,전라남도 완도군,대구광역시,중구,410,20.0,0.7,23,5.0,5.6
46890,전라남도 완도군,대구광역시,서구,410,20.0,0.7,20,4.0,4.9
46890,전라남도 완도군,경상북도,영천시,409,20.0,0.7,17,4.0,4.2
46890,전라남도 완도군,경상북도,안동시,409,20.0,0.7,13,4.0,3.2
46890,전라남도 완도군,경상북도,고령군,409,20.0,0.7,13,4.0,3.2
46890,전라남도 완도군,경상북도,문경시,409,20.0,0.7,13,4.0,3.2
46890,전라남도 완도군,경상북도,영주시,409,20.0,0.7,9,3.0,2.2
46890,전라남도 완도군,경상북도,의성군,409,20.0,0.7,9,3.0,2.2
46890,전라남도 완도군,경상북도,상주시,409,20.0,0.7,8,3.0,2.0
46890,전라남도 완도군,경상북도,울진군,409,20.0,0.7,8,3.0,2.0
46890,전라남도 완도군,경상북도,영덕군,409,20.0,0.7,7,3.0,1.7
46890,전라남도 완도군,경상북도,청도군,409,20.0,0.7,6,2.0,1.5
46890,전라남도 완도군,경상북도,성주군,409,20.0,0.7,6,2.0,1.5
46890,전라남도 완도군,경상북도,봉화군,409,20.0,0.7,6,2.0,1.5
46890,전라남도 완도군,경상북도,예천군,409,20.0,0.7,5,2.0,1.2
46890,전라남도 완도군,경상북도,청송군,409,20.0,0.7,5,2.0,1.2
46890,전라남도 완도군,경상북도,영양군,409,20.0,0.7,3,2.0,0.7
46890,전라남도 완도군,대구광역시,군위군,410,20.0,0.7,1,1.0,0.2
46890,전라남도 완도군,제주특별자치도,제주시,297,17.0,0.5,287,17.0,96.6
46890,전라남도 완도군,제주특별자치도,서귀포시,297,17.0,0.5,10,3.0,3.4
46890,전라남도 완도군,울산광역시,남구,175,13.0,0.3,60,8.0,34.3
46890,전라남도 완도군,울산광역시,울주군,175,13.0,0.3,46,7.0,26.3
46890,전라남도 완도군,울산광역시,북구,175,13.0,0.3,25,5.0,14.3
46890,전라남도 완도군,울산광역시,중구,175,13.0,0.3,22,5.0,12.6
46890,전라남도 완도군,울산광역시,동구,175,13.0,0.3,22,5.0,12.6
46890,전라남도 완도군,강원특별자치도,원주시,146,12.0,0.2,54,7.0,37.0
46890,전라남도 완도군,강원특별자치도,춘천시,146,12.0,0.2,26,5.0,17.8
46890,전라남도 완도군,강원특별자치도,강릉시,146,12.0,0.2,18,4.0,12.3
46890,전라남도 완도군,강원특별자치도,홍천군,146,12.0,0.2,10,3.0,6.8
46890,전라남도 완도군,강원특별자치도,영월군,146,12.0,0.2,8,3.0,5.5
46890,전라남도 완도군,강원특별자치도,태백시,146,12.0,0.2,6,2.0,4.1
46890,전라남도 완도군,강원특별자치도,평창군,146,12.0,0.2,5,2.0,3.4
46890,전라남도 완도군,강원특별자치도,횡성군,146,12.0,0.2,4,2.0,2.7
46890,전라남도 완도군,강원특별자치도,삼척시,146,12.0,0.2,3,2.0,2.1
46890,전라남도 완도군,강원특별자치도,속초시,146,12.0,0.2,2,1.0,1.4
46890,전라남도 완도군,강원특별자치도,화천군,146,12.0,0.2,2,1.0,1.4
46890,전라남도 완도군,강원특별자치도,철원군,146,12.0,0.2,2,1.0,1.4
46890,전라남도 완도군,강원특별자치도,양구군,146,12.0,0.2,2,1.0,1.4
46890,전라남도 완도군,강원특별자치도,고성군,146,12.0,0.2,2,1.0,1.4
46890,전라남도 완도군,강원특별자치도,동해시,146,12.0,0.2,1,1.0,0.7
46890,전라남도 완도군,강원특별자치도,인제군,146,12.0,0.2,1,1.0,0.7
46870,전라남도 영광군,광주광역시,광산구,17276,131.0,28.0,8129,90.0,47.1
46870,전라남도 영광군,광주광역시,서구,17276,131.0,28.0,3881,62.0,22.5
46870,전라남도 영광군,광주광역시,북구,17276,131.0,28.0,3332,58.0,19.3
46870,전라남도 영광군,광주광역시,남구,17276,131.0,28.0,1160,34.0,6.7
46870,전라남도 영광군,광주광역시,동구,17276,131.0,28.0,774,28.0,4.5
46870,전라남도 영광군,전북특별자치도,고창군,15654,125.0,25.3,10339,102.0,66.0
46870,전라남도 영광군,전북특별자치도,군산시,15654,125.0,25.3,1199,35.0,7.7
46870,전라남도 영광군,전북특별자치도,부안군,15654,125.0,25.3,1140,34.0,7.3
46870,전라남도 영광군,전북특별자치도,정읍시,15654,125.0,25.3,748,27.0,4.8
46870,전라남도 영광군,전북특별자치도,김제시,15654,125.0,25.3,511,23.0,3.3
46870,전라남도 영광군,전북특별자치도,익산시,15654,125.0,25.3,328,18.0,2.1
46870,전라남도 영광군,전북특별자치도,전주시 덕진구,15654,125.0,25.3,304,17.0,1.9
46870,전라남도 영광군,전북특별자치도,전주시 완산구,15654,125.0,25.3,288,17.0,1.8
46870,전라남도 영광군,전북특별자치도,완주군,15654,125.0,25.3,255,16.0,1.6
46870,전라남도 영광군,전북특별자치도,남원시,15654,125.0,25.3,237,15.0,1.5
46870,전라남도 영광군,전북특별자치도,순창군,15654,125.0,25.3,160,13.0,1.0
46870,전라남도 영광군,전북특별자치도,임실군,15654,125.0,25.3,42,6.0,0.3
46870,전라남도 영광군,전북특별자치도,장수군,15654,125.0,25.3,50,7.0,0.3
46870,전라남도 영광군,전북특별자치도,진안군,15654,125.0,25.3,26,5.0,0.2
46870,전라남도 영광군,전북특별자치도,무주군,15654,125.0,25.3,27,5.0,0.2
46870,전라남도 영광군,전라남도,함평군,13216,115.0,21.4,3268,57.0,24.7
46870,전라남도 영광군,전라남도,목포시,13216,115.0,21.4,1537,39.0,11.6
46870,전라남도 영광군,전라남도,장성군,13216,115.0,21.4,1495,39.0,11.3
46870,전라남도 영광군,전라남도,무안군,13216,115.0,21.4,1448,38.0,11.0
46870,전라남도 영광군,전라남도,나주시,13216,115.0,21.4,1306,36.0,9.9
46870,전라남도 영광군,전라남도,순천시,13216,115.0,21.4,580,24.0,4.4
46870,전라남도 영광군,전라남도,담양군,13216,115.0,21.4,527,23.0,4.0
46870,전라남도 영광군,전라남도,영암군,13216,115.0,21.4,399,20.0,3.0
46870,전라남도 영광군,전라남도,신안군,13216,115.0,21.4,383,20.0,2.9
46870,전라남도 영광군,전라남도,광양시,13216,115.0,21.4,355,19.0,2.7
46870,전라남도 영광군,전라남도,여수시,13216,115.0,21.4,336,18.0,2.5
46870,전라남도 영광군,전라남도,곡성군,13216,115.0,21.4,311,18.0,2.4
46870,전라남도 영광군,전라남도,화순군,13216,115.0,21.4,301,17.0,2.3
46870,전라남도 영광군,전라남도,해남군,13216,115.0,21.4,271,16.0,2.1
46870,전라남도 영광군,전라남도,강진군,13216,115.0,21.4,141,12.0,1.1
46870,전라남도 영광군,전라남도,장흥군,13216,115.0,21.4,122,11.0,0.9
46870,전라남도 영광군,전라남도,완도군,13216,115.0,21.4,110,10.0,0.8
46870,전라남도 영광군,전라남도,고흥군,13216,115.0,21.4,95,10.0,0.7
46870,전라남도 영광군,전라남도,보성군,13216,115.0,21.4,94,10.0,0.7
46870,전라남도 영광군,전라남도,진도군,13216,115.0,21.4,81,9.0,0.6
46870,전라남도 영광군,전라남도,구례군,13216,115.0,21.4,56,7.0,0.4
46870,전라남도 영광군,경기도,평택시,3433,59.0,5.6,306,17.0,8.9
46870,전라남도 영광군,경기도,용인시 기흥구,3433,59.0,5.6,248,16.0,7.2
46870,전라남도 영광군,경기도,시흥시,3433,59.0,5.6,211,15.0,6.1
46870,전라남도 영광군,경기도,성남시 분당구,3433,59.0,5.6,149,12.0,4.3
46870,전라남도 영광군,경기도,안성시,3433,59.0,5.6,131,11.0,3.8
46870,전라남도 영광군,경기도,용인시 처인구,3433,59.0,5.6,119,11.0,3.5
46870,전라남도 영광군,경기도,안양시 동안구,3433,59.0,5.6,110,10.0,3.2
46870,전라남도 영광군,경기도,수원시 영통구,3433,59.0,5.6,105,10.0,3.1
46870,전라남도 영광군,경기도,안산시 상록구,3433,59.0,5.6,106,10.0,3.1
46870,전라남도 영광군,경기도,안산시 단원구,3433,59.0,5.6,108,10.0,3.1
46870,전라남도 영광군,경기도,수원시 장안구,3433,59.0,5.6,98,10.0,2.9
46870,전라남도 영광군,경기도,광명시,3433,59.0,5.6,96,10.0,2.8
46870,전라남도 영광군,경기도,오산시,3433,59.0,5.6,95,10.0,2.8
46870,전라남도 영광군,경기도,수원시 권선구,3433,59.0,5.6,93,10.0,2.7
46870,전라남도 영광군,경기도,남양주시,3433,59.0,5.6,92,10.0,2.7
46870,전라남도 영광군,경기도,안양시 만안구,3433,59.0,5.6,90,9.0,2.6
46870,전라남도 영광군,경기도,광주시,3433,59.0,5.6,90,9.0,2.6
46870,전라남도 영광군,경기도,고양시 덕양구,3433,59.0,5.6,82,9.0,2.4
46870,전라남도 영광군,경기도,군포시,3433,59.0,5.6,84,9.0,2.4
46870,전라남도 영광군,경기도,김포시,3433,59.0,5.6,77,9.0,2.2
46870,전라남도 영광군,경기도,고양시 일산동구,3433,59.0,5.6,75,9.0,2.2
46870,전라남도 영광군,경기도,수원시 팔달구,3433,59.0,5.6,71,8.0,2.1
46870,전라남도 영광군,경기도,하남시,3433,59.0,5.6,68,8.0,2.0
46870,전라남도 영광군,경기도,용인시 수지구,3433,59.0,5.6,66,8.0,1.9
46870,전라남도 영광군,경기도,이천시,3433,59.0,5.6,65,8.0,1.9
46870,전라남도 영광군,경기도,의정부시,3433,59.0,5.6,57,8.0,1.7
46870,전라남도 영광군,경기도,성남시 중원구,3433,59.0,5.6,56,7.0,1.6
46870,전라남도 영광군,경기도,파주시,3433,59.0,5.6,54,7.0,1.6
46870,전라남도 영광군,경기도,의왕시,3433,59.0,5.6,49,7.0,1.4
46870,전라남도 영광군,경기도,여주시,3433,59.0,5.6,44,7.0,1.3
46870,전라남도 영광군,경기도,성남시 수정구,3433,59.0,5.6,37,6.0,1.1
46870,전라남도 영광군,경기도,구리시,3433,59.0,5.6,36,6.0,1.0
46870,전라남도 영광군,경기도,고양시 일산서구,3433,59.0,5.6,36,6.0,1.0
46870,전라남도 영광군,경기도,부천시 원미구,3433,59.0,5.6,32,6.0,0.9
46870,전라남도 영광군,경기도,양주시,3433,59.0,5.6,29,5.0,0.8
46870,전라남도 영광군,경기도,과천시,3433,59.0,5.6,25,5.0,0.7
46870,전라남도 영광군,경기도,양평군,3433,59.0,5.6,21,5.0,0.6
46870,전라남도 영광군,경기도,화성시 만세구,3433,59.0,5.6,16,4.0,0.5
46870,전라남도 영광군,경기도,화성시 효행구,3433,59.0,5.6,16,4.0,0.5
46870,전라남도 영광군,경기도,포천시,3433,59.0,5.6,17,4.0,0.5
46870,전라남도 영광군,경기도,화성시 병점구,3433,59.0,5.6,14,4.0,0.4
46870,전라남도 영광군,경기도,가평군,3433,59.0,5.6,15,4.0,0.4
46870,전라남도 영광군,경기도,화성시 동탄구,3433,59.0,5.6,12,3.0,0.3
46870,전라남도 영광군,경기도,동두천시,3433,59.0,5.6,10,3.0,0.3
46870,전라남도 영광군,경기도,부천시 소사구,3433,59.0,5.6,11,3.0,0.3
46870,전라남도 영광군,경기도,부천시 오정구,3433,59.0,5.6,7,3.0,0.2
46870,전라남도 영광군,경기도,연천군,3433,59.0,5.6,4,2.0,0.1
46870,전라남도 영광군,충청남도,부여군,3306,57.0,5.4,412,20.0,12.5
46870,전라남도 영광군,충청남도,서천군,3306,57.0,5.4,378,19.0,11.4
46870,전라남도 영광군,충청남도,보령시,3306,57.0,5.4,352,19.0,10.6
46870,전라남도 영광군,충청남도,공주시,3306,57.0,5.4,343,19.0,10.4
46870,전라남도 영광군,충청남도,서산시,3306,57.0,5.4,269,16.0,8.1
46870,전라남도 영광군,충청남도,천안시 서북구,3306,57.0,5.4,234,15.0,7.1
46870,전라남도 영광군,충청남도,당진시,3306,57.0,5.4,225,15.0,6.8
46870,전라남도 영광군,충청남도,천안시 동남구,3306,57.0,5.4,206,14.0,6.2
46870,전라남도 영광군,충청남도,아산시,3306,57.0,5.4,204,14.0,6.2
46870,전라남도 영광군,충청남도,홍성군,3306,57.0,5.4,186,14.0,5.6
46870,전라남도 영광군,충청남도,논산시,3306,57.0,5.4,148,12.0,4.5
46870,전라남도 영광군,충청남도,예산군,3306,57.0,5.4,105,10.0,3.2
46870,전라남도 영광군,충청남도,청양군,3306,57.0,5.4,107,10.0,3.2
46870,전라남도 영광군,충청남도,태안군,3306,57.0,5.4,97,10.0,2.9
46870,전라남도 영광군,충청남도,계룡시,3306,57.0,5.4,22,5.0,0.7
46870,전라남도 영광군,충청남도,금산군,3306,57.0,5.4,18,4.0,0.5
46870,전라남도 영광군,경상남도,김해시,2039,45.0,3.3,224,15.0,11.0
46870,전라남도 영광군,경상남도,창원시 성산구,2039,45.0,3.3,213,15.0,10.4
46870,전라남도 영광군,경상남도,진주시,2039,45.0,3.3,166,13.0,8.1
