BASE_DATE,SIDO_NM,KTO_TOB_MCLS_NM,KTO_TOB_MCLS_CD,CNSM_AMT,SPPY_CNSM_AMT
201901,전국,항공운송,33,23949131.0,22730009.0
201901,전국,렌터카,34,692490.0,585187.0
201901,전국,면세점,41,69957738.0,64333287.0
201901,전국,레저용품쇼핑,43,5121684.0,3833189.0
201901,전국,기타관광쇼핑,44,55726748.0,45074458.0
201901,전국,관광유원시설,52,204246.0,141914.0
201901,전국,골프장,53,543591.0,538453.0
201901,전국,기타레저,55,1721674.0,594106.0
201901,전국,문화서비스,56,1132137.0,888703.0
201901,전국,의료관광,61,26977628.0,20674233.0
201901,전국,뷰티,62,16595425.0,13413210.0
201901,전국,일반외식업,71,37041938.0,26330165.0
201901,전국,제과음료업,72,5576573.0,3933990.0
201901,전국,대형쇼핑몰,42,108199671.0,121881330.0
201901,전국,카지노,51,35205202.0,21907388.0
201901,전국,스키장,54,44968.0,34524.0
201902,전국,호텔,11,110758006.0,101800203.0
201902,전국,콘도,12,6165479.0,2120627.0
201902,전국,캠핑장/펜션,13,847649.0,1208900.0
201902,전국,기타숙박,14,22910872.0,20753622.0
201902,전국,여행업,21,1529186.0,1561017.0
201902,전국,육상운송,31,9701414.0,7555864.0
201902,전국,수상운송,32,42472.0,33245.0
201902,전국,항공운송,33,22905193.0,19157804.0
201902,전국,렌터카,34,743875.0,762789.0
201902,전국,면세점,41,77533309.0,56731316.0
201902,전국,레저용품쇼핑,43,5018455.0,5186929.0
201902,전국,기타관광쇼핑,44,53117387.0,50269536.0
201902,전국,관광유원시설,52,263907.0,186352.0
201902,전국,골프장,53,649663.0,778906.0
201902,전국,기타레저,55,2287844.0,817321.0
201902,전국,문화서비스,56,1228386.0,1225233.0
201902,전국,의료관광,61,22475005.0,18368499.0
201902,전국,뷰티,62,15806936.0,14168936.0
201902,전국,일반외식업,71,36721063.0,31412540.0
201902,전국,제과음료업,72,5245096.0,4719397.0
201902,전국,대형쇼핑몰,42,101611698.0,133902671.0
201902,전국,카지노,51,29487939.0,17976137.0
201902,전국,스키장,54,39868.0,64403.0
201903,전국,호텔,11,141916854.0,130894979.0
201903,전국,콘도,12,3722091.0,10674833.0
