BASE_DATE,SIDO_NM,KTO_TOB_MCLS_NM,KTO_TOB_MCLS_CD,CNSM_AMT,SPPY_CNSM_AMT
201909,전국,항공운송,33,373767212.0,428430030.0
201909,전국,렌터카,34,32167938.0,18915481.0
201909,전국,면세점,41,234943864.0,183812654.0
201909,전국,레저용품쇼핑,43,348213659.0,359260224.0
201909,전국,관광유원시설,52,54278103.0,56875065.0
201909,전국,골프장,53,259834010.0,286984449.0
201909,전국,기타레저,55,185800047.0,173516053.0
201909,전국,문화서비스,56,115520874.0,145947298.0
201909,전국,캠핑장/펜션,13,8572162.0,10028698.0
201909,전국,대형쇼핑몰,42,3081776824.0,3237177482.0
201909,전국,기타관광쇼핑,44,2413451545.0,2677968424.0
201909,전국,수상운송,32,8562546.0,15423900.0
201909,전국,뷰티,62,298585024.0,319144387.0
201909,전국,일반외식업,71,3388573596.0,3447460714.0
201909,전국,제과음료업,72,551474098.0,529389468.0
201909,전국,스키장,54,262911.0,351054.0
201910,전국,호텔,11,119220975.0,106023944.0
201910,전국,콘도,12,34536894.0,31070499.0
201910,전국,기타숙박,14,211417822.0,136626976.0
201910,전국,여행업,21,259777801.0,133179387.0
201910,전국,육상운송,31,3200199590.0,3346086272.0
201910,전국,항공운송,33,403252260.0,451884105.0
201910,전국,렌터카,34,35505770.0,20022003.0
201910,전국,면세점,41,234950539.0,168127814.0
201910,전국,레저용품쇼핑,43,450126331.0,448136598.0
201910,전국,관광유원시설,52,85435122.0,66445233.0
201910,전국,골프장,53,327123696.0,307049908.0
201910,전국,기타레저,55,195392846.0,169449424.0
201910,전국,문화서비스,56,125009454.0,131620721.0
201910,전국,캠핑장/펜션,13,10455546.0,10398021.0
201910,전국,대형쇼핑몰,42,3143472631.0,3108498348.0
201910,전국,기타관광쇼핑,44,2328877783.0,2289642063.0
201910,전국,수상운송,32,12254694.0,15498524.0
201910,전국,뷰티,62,309990448.0,299817299.0
201910,전국,일반외식업,71,3860886031.0,3509035175.0
201910,전국,제과음료업,72,592674958.0,519553985.0
201910,전국,스키장,54,234679.0,319281.0
201911,전국,호텔,11,115525230.0,99958558.0
201911,전국,콘도,12,27594891.0,24346549.0
201911,전국,기타숙박,14,204169872.0,129473177.0
201911,전국,여행업,21,259918735.0,108561664.0
201911,전국,육상운송,31,3128715197.0,3245682886.0
201911,전국,항공운송,33,344717430.0,446104597.0
201911,전국,렌터카,34,30855842.0,19364834.0
201911,전국,면세점,41,213272109.0,160033706.0
201911,전국,레저용품쇼핑,43,490578440.0,416328331.0
201911,전국,관광유원시설,52,44489646.0,36725029.0
201911,전국,골프장,53,272989954.0,253251963.0
201911,전국,기타레저,55,185296261.0,164704376.0
201911,전국,문화서비스,56,136327459.0,144900875.0
201911,전국,캠핑장/펜션,13,9115769.0,9475247.0
201911,전국,대형쇼핑몰,42,3312532849.0,2950478991.0
201911,전국,기타관광쇼핑,44,2230563613.0,2197205936.0
201911,전국,수상운송,32,9744540.0,11630137.0
201911,전국,뷰티,62,309990463.0,300609363.0
201911,전국,일반외식업,71,3717819887.0,3347441448.0
201911,전국,제과음료업,72,555105696.0,496063158.0
201911,전국,스키장,54,423265.0,440758.0
201912,전국,호텔,11,153339699.0,154411907.0
201912,전국,콘도,12,44387816.0,43546898.0
201912,전국,기타숙박,14,223958213.0,142894171.0
201912,전국,여행업,21,350559488.0,143902407.0
201912,전국,육상운송,31,3197334190.0,3165025746.0
201912,전국,항공운송,33,416122867.0,536584491.0
201912,전국,렌터카,34,35662665.0,20236640.0
201912,전국,면세점,41,228429848.0,157450431.0
201912,전국,레저용품쇼핑,43,413154604.0,409107543.0
201912,전국,관광유원시설,52,38561142.0,34068001.0
201912,전국,골프장,53,135259852.0,113772497.0
201912,전국,기타레저,55,212432740.0,198597526.0
201912,전국,문화서비스,56,152236962.0,176874112.0
201912,전국,캠핑장/펜션,13,9189552.0,9699672.0
201912,전국,대형쇼핑몰,42,3423039047.0,3379654574.0
201912,전국,기타관광쇼핑,44,2244026734.0,2278387793.0
201912,전국,수상운송,32,6974405.0,9268358.0
201912,전국,뷰티,62,341035826.0,333967387.0
201912,전국,일반외식업,71,4087893838.0,3826185587.0
201912,전국,제과음료업,72,596594324.0,549804728.0
201912,전국,스키장,54,6191611.0,7327725.0
202001,전국,호텔,11,121993969.0,122001308.0
202001,전국,콘도,12,53771268.0,48694890.0
202001,전국,기타숙박,14,192248949.0,128282476.0
202001,전국,여행업,21,370307723.0,204015847.0
202001,전국,육상운송,31,3030842552.0,2965401390.0
202001,전국,항공운송,33,428286970.0,571750721.0
202001,전국,렌터카,34,36138811.0,20082972.0
202001,전국,면세점,41,216183399.0,172176419.0
202001,전국,레저용품쇼핑,43,294307530.0,276445721.0
202001,전국,관광유원시설,52,30873941.0,31479902.0
202001,전국,골프장,53,98010030.0,79963154.0
202001,전국,기타레저,55,203246301.0,189526879.0
202001,전국,문화서비스,56,124090631.0,152125714.0
202001,전국,캠핑장/펜션,13,7738836.0,8648631.0
202001,전국,대형쇼핑몰,42,2922393388.0,2768517791.0
202001,전국,기타관광쇼핑,44,2377763929.0,2298703560.0
202001,전국,수상운송,32,6778487.0,9767789.0
202001,전국,뷰티,62,308200273.0,317690405.0
202001,전국,일반외식업,71,3561531439.0,3501073640.0
202001,전국,제과음료업,72,550927462.0,509905479.0
202001,전국,스키장,54,9116878.0,10738320.0
202002,전국,호텔,11,75283878.0,105834721.0
202002,전국,콘도,12,24997796.0,38750711.0
202002,전국,기타숙박,14,152824148.0,116066671.0
202002,전국,여행업,21,92125063.0,125119309.0
202002,전국,육상운송,31,2417757694.0,2590118124.0
202002,전국,항공운송,33,232053756.0,463709780.0
202002,전국,렌터카,34,28495342.0,21094030.0
202002,전국,면세점,41,102430765.0,162050723.0
202002,전국,레저용품쇼핑,43,240559573.0,263051710.0
202002,전국,관광유원시설,52,11793482.0,35984644.0
202002,전국,골프장,53,127065773.0,110126270.0
202002,전국,기타레저,55,147033104.0,180399023.0
202002,전국,문화서비스,56,74031035.0,171938191.0
202002,전국,캠핑장/펜션,13,6111697.0,7784075.0
202002,전국,대형쇼핑몰,42,2103875945.0,2644663516.0
202002,전국,기타관광쇼핑,44,1903816048.0,2078653000.0
202002,전국,수상운송,32,4905232.0,9587498.0
202002,전국,뷰티,62,245974932.0,293944433.0
202002,전국,일반외식업,71,2782262368.0,3149448799.0
202002,전국,제과음료업,72,443319503.0,483482426.0
202002,전국,스키장,54,3950089.0,7469644.0
202003,전국,호텔,11,41822337.0,106151696.0
202003,전국,콘도,12,10083950.0,21920225.0
202003,전국,기타숙박,14,131816773.0,136339886.0
202003,전국,여행업,21,27331560.0,124377494.0
202003,전국,육상운송,31,2240895448.0,2999337542.0
202003,전국,항공운송,33,122440495.0,465140779.0
202003,전국,렌터카,34,27635060.0,21851011.0
202003,전국,면세점,41,33231317.0,160440176.0
202003,전국,레저용품쇼핑,43,294011110.0,350904568.0
202003,전국,관광유원시설,52,13816974.0,36919263.0
202003,전국,골프장,53,223590960.0,247884685.0
202003,전국,기타레저,55,110709632.0,192834343.0
202003,전국,문화서비스,56,37102629.0,133009158.0
202003,전국,캠핑장/펜션,13,5814677.0,9771910.0
202003,전국,대형쇼핑몰,42,2064454670.0,3196752598.0
202003,전국,기타관광쇼핑,44,2015693673.0,2348668745.0
202003,전국,수상운송,32,4954147.0,12476342.0
202003,전국,뷰티,62,224798506.0,352909442.0
202003,전국,일반외식업,71,2501794291.0,3761997454.0
202003,전국,제과음료업,72,432220102.0,574349990.0
202003,전국,스키장,54,190479.0,599803.0
202004,전국,호텔,11,52760644.0,100601587.0
202004,전국,콘도,12,13793824.0,23159786.0
202004,전국,기타숙박,14,164015594.0,193076994.0
202004,전국,여행업,21,14202261.0,283296397.0
202004,전국,육상운송,31,2232559063.0,2855144252.0
202004,전국,항공운송,33,86360234.0,449213598.0
202004,전국,렌터카,34,31318657.0,27523556.0
202004,전국,면세점,41,21119748.0,229014628.0
202004,전국,레저용품쇼핑,43,400296627.0,392652157.0
202004,전국,관광유원시설,52,19513366.0,53701816.0
202004,전국,골프장,53,304306183.0,278595745.0
202004,전국,기타레저,55,123516422.0,167578564.0
202004,전국,문화서비스,56,36814252.0,125519898.0
202004,전국,캠핑장/펜션,13,6409942.0,8852706.0
202004,전국,대형쇼핑몰,42,2430093698.0,2859665419.0
202004,전국,기타관광쇼핑,44,2130225654.0,2143152530.0
202004,전국,수상운송,32,6293851.0,11308354.0
202004,전국,뷰티,62,247221424.0,299349378.0
202004,전국,일반외식업,71,2940666413.0,3418081179.0
202004,전국,제과음료업,72,491103149.0,532921157.0
202004,전국,스키장,54,28698.0,92105.0
202005,전국,호텔,11,83655529.0,114088721.0
202005,전국,콘도,12,26473390.0,28958684.0
202005,전국,기타숙박,14,191623647.0,208559563.0
202005,전국,여행업,21,14536330.0,298755775.0
202005,전국,육상운송,31,2306028192.0,3110832141.0
202005,전국,항공운송,33,110583394.0,523151352.0
202005,전국,렌터카,34,36438999.0,30122867.0
202005,전국,면세점,41,34683797.0,248442204.0
202005,전국,레저용품쇼핑,43,548273055.0,439407134.0
202005,전국,관광유원시설,52,35595040.0,65317884.0
202005,전국,골프장,53,357875594.0,323939381.0
202005,전국,기타레저,55,159393034.0,187952851.0
202005,전국,문화서비스,56,50640551.0,145684025.0
202005,전국,캠핑장/펜션,13,8195483.0,10087354.0
202005,전국,대형쇼핑몰,42,2984871180.0,3211252741.0
202005,전국,기타관광쇼핑,44,2473857582.0,2345188258.0
202005,전국,수상운송,32,9186447.0,11951916.0
202005,전국,뷰티,62,310116642.0,322849929.0
202005,전국,일반외식업,71,3599684609.0,3785936534.0
202005,전국,제과음료업,72,580258920.0,587755964.0
202005,전국,스키장,54,78525.0,184996.0
202006,전국,호텔,11,89975760.0,114619138.0
202006,전국,콘도,12,27971753.0,35231689.0
202006,전국,기타숙박,14,216062208.0,223777837.0
202006,전국,여행업,21,17210251.0,290620541.0
202006,전국,육상운송,31,2442246316.0,2959719284.0
202006,전국,항공운송,33,101821342.0,477722321.0
202006,전국,렌터카,34,40742745.0,31050364.0
202006,전국,면세점,41,40632362.0,237178672.0
202006,전국,레저용품쇼핑,43,407268858.0,367118334.0
202006,전국,관광유원시설,52,23974113.0,58145563.0
202006,전국,골프장,53,357891862.0,321247186.0
202006,전국,기타레저,55,145487199.0,191617365.0
202006,전국,문화서비스,56,55218940.0,166832537.0
202006,전국,캠핑장/펜션,13,8062222.0,10175416.0
202006,전국,대형쇼핑몰,42,2721856621.0,2904649372.0
202006,전국,기타관광쇼핑,44,2253533281.0,2243687860.0
202006,전국,수상운송,32,7694674.0,10411253.0
202006,전국,뷰티,62,281246481.0,317112878.0
202006,전국,일반외식업,71,3299726997.0,3604639082.0
202006,전국,제과음료업,72,554788147.0,562629411.0
202006,전국,스키장,54,177965.0,285160.0
202007,전국,호텔,11,110009333.0,121309898.0
202007,전국,콘도,12,43879899.0,48441016.0
202007,전국,기타숙박,14,316544857.0,264493770.0
202007,전국,여행업,21,24976893.0,362093271.0
202007,전국,육상운송,31,2582640258.0,3062139361.0
202007,전국,항공운송,33,149297430.0,513911874.0
202007,전국,렌터카,34,59057776.0,41267900.0
202007,전국,면세점,41,44168276.0,254377500.0
202007,전국,레저용품쇼핑,43,366724255.0,344584846.0
202007,전국,관광유원시설,52,25444232.0,58375382.0
202007,전국,골프장,53,326762992.0,267460988.0
202007,전국,기타레저,55,159050883.0,196685261.0
202007,전국,문화서비스,56,69605376.0,168229425.0
202007,전국,캠핑장/펜션,13,8847421.0,10976463.0
202007,전국,대형쇼핑몰,42,2603403372.0,2748975175.0
202007,전국,기타관광쇼핑,44,2294849481.0,2217980854.0
202007,전국,수상운송,32,7623275.0,9451286.0
202007,전국,뷰티,62,282279717.0,313134222.0
202007,전국,일반외식업,71,3557833403.0,3620257370.0
202007,전국,제과음료업,72,580586683.0,566324695.0
202007,전국,스키장,54,182680.0,237036.0
202008,전국,호텔,11,134245582.0,155763610.0
202008,전국,콘도,12,66181888.0,70816378.0
202008,전국,기타숙박,14,267783950.0,269952526.0
202008,전국,여행업,21,22924555.0,250490490.0
202008,전국,육상운송,31,2531045448.0,3331155384.0
202008,전국,항공운송,33,117671488.0,394823249.0
202008,전국,렌터카,34,57430910.0,41783745.0
202008,전국,면세점,41,51500702.0,218450961.0
202008,전국,레저용품쇼핑,43,303866514.0,313666191.0
202008,전국,관광유원시설,52,27310247.0,79088973.0
202008,전국,골프장,53,300950666.0,266633683.0
202008,전국,기타레저,55,137916975.0,229521992.0
202008,전국,문화서비스,56,86103440.0,179315700.0
202008,전국,캠핑장/펜션,13,10818255.0,13767149.0
202008,전국,대형쇼핑몰,42,2620425146.0,2907962992.0
202008,전국,기타관광쇼핑,44,2436763461.0,2477131436.0
202008,전국,수상운송,32,10746161.0,13447746.0
202008,전국,뷰티,62,263133873.0,328439577.0
202008,전국,일반외식업,71,3366112543.0,3997042734.0
202008,전국,제과음료업,72,559339244.0,622899183.0
202008,전국,스키장,54,265768.0,450579.0
202009,전국,호텔,11,71608530.0,106073888.0
202009,전국,콘도,12,24247243.0,29580230.0
202009,전국,기타숙박,14,181551043.0,195314770.0
202009,전국,여행업,21,15464933.0,270424193.0
202009,전국,육상운송,31,2436261790.0,2893092372.0
202009,전국,항공운송,33,82927498.0,373767212.0
202009,전국,렌터카,34,43679168.0,32167938.0
202009,전국,면세점,41,41126130.0,234943864.0
202009,전국,레저용품쇼핑,43,366622324.0,348213659.0
202009,전국,관광유원시설,52,18342780.0,54278103.0
202009,전국,골프장,53,335573706.0,259834010.0
202009,전국,기타레저,55,72647998.0,185800047.0
202009,전국,문화서비스,56,50640707.0,115520874.0
202009,전국,캠핑장/펜션,13,6922702.0,8572162.0
202009,전국,대형쇼핑몰,42,2806898491.0,3081776824.0
202009,전국,기타관광쇼핑,44,2659735458.0,2413451545.0
202009,전국,수상운송,32,6956143.0,8562546.0
202009,전국,뷰티,62,259157135.0,298585024.0
202009,전국,일반외식업,71,2735771848.0,3388573596.0
202009,전국,제과음료업,72,487764800.0,551474098.0
202009,전국,스키장,54,83207.0,262911.0
202010,전국,호텔,11,103171480.0,119220975.0
202010,전국,콘도,12,36498782.0,34536894.0
202010,전국,기타숙박,14,211323689.0,211417822.0
202010,전국,여행업,21,18691281.0,259777801.0
202010,전국,육상운송,31,2501280009.0,3200199590.0
202010,전국,항공운송,33,115021581.0,403252260.0
202010,전국,렌터카,34,51368950.0,35505770.0
202010,전국,면세점,41,53450094.0,234950539.0
202010,전국,레저용품쇼핑,43,493072631.0,450126331.0
202010,전국,관광유원시설,52,44568045.0,85435122.0
202010,전국,골프장,53,389096531.0,327123696.0
202010,전국,기타레저,55,145043220.0,195392846.0
202010,전국,문화서비스,56,67112790.0,125009454.0
202010,전국,캠핑장/펜션,13,8512709.0,10455546.0
202010,전국,대형쇼핑몰,42,3114660622.0,3143472631.0
202010,전국,기타관광쇼핑,44,2309232722.0,2328877783.0
202010,전국,수상운송,32,10569089.0,12254694.0
202010,전국,뷰티,62,257969974.0,309990448.0
202010,전국,일반외식업,71,3388951617.0,3860886031.0
202010,전국,제과음료업,72,569430763.0,592674958.0
202010,전국,스키장,54,226023.0,234679.0
202011,전국,호텔,11,100227213.0,115525230.0
202011,전국,콘도,12,30286502.0,27594891.0
202011,전국,기타숙박,14,207994778.0,204169872.0
202011,전국,여행업,21,19326793.0,259918735.0
202011,전국,육상운송,31,2428116200.0,3128715197.0
202011,전국,항공운송,33,112235282.0,344717430.0
202011,전국,렌터카,34,55222253.0,30855842.0
202011,전국,면세점,41,59153767.0,213272109.0
202011,전국,레저용품쇼핑,43,453027796.0,490578440.0
202011,전국,관광유원시설,52,25042874.0,44489646.0
202011,전국,골프장,53,321682143.0,272989954.0
202011,전국,기타레저,55,130079468.0,185296261.0
202011,전국,문화서비스,56,57216719.0,136327459.0
202011,전국,캠핑장/펜션,13,7287981.0,9115769.0
202011,전국,대형쇼핑몰,42,3004101251.0,3312532849.0
202011,전국,기타관광쇼핑,44,2226125605.0,2230563613.0
202011,전국,수상운송,32,7942761.0,9744540.0
202011,전국,뷰티,62,245648807.0,309990463.0
202011,전국,일반외식업,71,3067572352.0,3717819887.0
202011,전국,제과음료업,72,498086531.0,555105696.0
202011,전국,스키장,54,143247.0,423265.0
202012,전국,호텔,11,79865353.0,153339699.0
202012,전국,콘도,12,20203856.0,44387816.0
202012,전국,기타숙박,14,179897866.0,223958213.0
202012,전국,여행업,21,12978684.0,350559488.0
202012,전국,육상운송,31,2317751143.0,3197334190.0
202012,전국,항공운송,33,57069239.0,416122867.0
202012,전국,렌터카,34,39374464.0,35662665.0
202012,전국,면세점,41,43568292.0,228429848.0
202012,전국,레저용품쇼핑,43,355787156.0,413154604.0
202012,전국,관광유원시설,52,8968323.0,38561142.0
202012,전국,골프장,53,159211414.0,135259852.0
202012,전국,기타레저,55,56783982.0,212432740.0
202012,전국,문화서비스,56,38428508.0,152236962.0
202012,전국,캠핑장/펜션,13,5842822.0,9189552.0
202012,전국,대형쇼핑몰,42,2683978219.0,3423039047.0
202012,전국,기타관광쇼핑,44,2269211506.0,2244026734.0
202012,전국,수상운송,32,5419365.0,6974405.0
202012,전국,뷰티,62,228157886.0,341035826.0
202012,전국,일반외식업,71,2098682908.0,4087893838.0
202012,전국,제과음료업,72,390259176.0,596594324.0
202012,전국,스키장,54,1478645.0,6191611.0
202101,전국,호텔,11,68938331.0,121993969.0
202101,전국,콘도,12,19748103.0,53771268.0
202101,전국,기타숙박,14,171731485.0,192248949.0
202101,전국,여행업,21,13040559.0,370307723.0
202101,전국,육상운송,31,2307908083.0,3030842552.0
202101,전국,항공운송,33,72401327.0,428286970.0
202101,전국,렌터카,34,37200088.0,36138811.0
202101,전국,면세점,41,34779702.0,216183399.0
202101,전국,레저용품쇼핑,43,269992296.0,294307530.0
202101,전국,관광유원시설,52,9497548.0,30873941.0
202101,전국,골프장,53,101130751.0,98010030.0
202101,전국,기타레저,55,64948078.0,203246301.0
202101,전국,문화서비스,56,40394211.0,124090631.0
202101,전국,캠핑장/펜션,13,5278328.0,7738836.0
202101,전국,대형쇼핑몰,42,2634571303.0,2922393388.0
202101,전국,기타관광쇼핑,44,2235354861.0,2377763929.0
202101,전국,수상운송,32,4479506.0,6778487.0
202101,전국,뷰티,62,224262166.0,308200273.0
202101,전국,일반외식업,71,2146153052.0,3561531439.0
202101,전국,제과음료업,72,397224351.0,550927462.0
202101,전국,스키장,54,2212275.0,9116878.0
202102,전국,호텔,11,93072789.0,75283878.0
202102,전국,콘도,12,29152127.0,24997796.0
202102,전국,기타숙박,14,188305483.0,152824148.0
202102,전국,여행업,21,15465692.0,92125063.0
202102,전국,육상운송,31,2275692387.0,2417757694.0
202102,전국,항공운송,33,90265979.0,232053756.0
202102,전국,렌터카,34,43465378.0,28495342.0
202102,전국,면세점,41,46073584.0,102430765.0
202102,전국,레저용품쇼핑,43,302430311.0,240559573.0
202102,전국,관광유원시설,52,25343782.0,11793482.0
202102,전국,골프장,53,187527581.0,127065773.0
202102,전국,기타레저,55,98384073.0,147033104.0
202102,전국,문화서비스,56,51971475.0,74031035.0
202102,전국,캠핑장/펜션,13,5777484.0,6111697.0
202102,전국,대형쇼핑몰,42,2741738593.0,2103875945.0
202102,전국,기타관광쇼핑,44,2236913809.0,1903816048.0
202102,전국,수상운송,32,5662286.0,4905232.0
202102,전국,뷰티,62,231464836.0,245974932.0
202102,전국,일반외식업,71,2409212538.0,2782262368.0
202102,전국,제과음료업,72,473184396.0,443319503.0
202102,전국,스키장,54,2759173.0,3950089.0
202103,전국,호텔,11,95069400.0,41822337.0
202103,전국,콘도,12,21780743.0,10083950.0
202103,전국,기타숙박,14,210670723.0,131816773.0
202103,전국,여행업,21,20795008.0,27331560.0
202103,전국,육상운송,31,2657885146.0,2240895448.0
202103,전국,항공운송,33,122406207.0,122440495.0
202103,전국,렌터카,34,58031387.0,27635060.0
202103,전국,면세점,41,57658042.0,33231317.0
202103,전국,레저용품쇼핑,43,401159851.0,294011110.0
202103,전국,관광유원시설,52,25907289.0,13816974.0
202103,전국,골프장,53,320912989.0,223590960.0
202103,전국,기타레저,55,118071825.0,110709632.0
202103,전국,문화서비스,56,60918069.0,37102629.0
202103,전국,캠핑장/펜션,13,6052620.0,5814677.0
202103,전국,대형쇼핑몰,42,3016834164.0,2064454670.0
202103,전국,기타관광쇼핑,44,2280818449.0,2015693673.0
202103,전국,수상운송,32,6900444.0,4954147.0
202103,전국,뷰티,62,264031529.0,224798506.0
202103,전국,일반외식업,71,2947344735.0,2501794291.0
202103,전국,제과음료업,72,546435745.0,432220102.0
202103,전국,스키장,54,63379.0,190479.0
202104,전국,호텔,11,103783307.0,52760644.0
202104,전국,콘도,12,30364175.0,13793824.0
202104,전국,기타숙박,14,225153963.0,164015594.0
202104,전국,여행업,21,23509426.0,14202261.0
202104,전국,육상운송,31,2701138109.0,2232559063.0
202104,전국,항공운송,33,124193248.0,86360234.0
202104,전국,렌터카,34,72042809.0,31318657.0
202104,전국,면세점,41,66845479.0,21119748.0
202104,전국,레저용품쇼핑,43,435168911.0,400296627.0
202104,전국,관광유원시설,52,41918643.0,19513366.0
202104,전국,골프장,53,382193172.0,304306183.0
202104,전국,기타레저,55,112766372.0,123516422.0
202104,전국,문화서비스,56,59827342.0,36814252.0
202104,전국,캠핑장/펜션,13,6873147.0,6409942.0
202104,전국,대형쇼핑몰,42,2885514678.0,2430093698.0
202104,전국,기타관광쇼핑,44,2336339529.0,2130225654.0
202104,전국,수상운송,32,8913994.0,6293851.0
202104,전국,뷰티,62,255764393.0,247221424.0
202104,전국,일반외식업,71,3025261999.0,2940666413.0
202104,전국,제과음료업,72,573171579.0,491103149.0
202104,전국,스키장,54,35211.0,28698.0
202105,전국,호텔,11,131841642.0,83655529.0
202105,전국,콘도,12,41261166.0,26473390.0
202105,전국,기타숙박,14,247039265.0,191623647.0
202105,전국,여행업,21,23862265.0,14536330.0
202105,전국,육상운송,31,2728693451.0,2306028192.0
202105,전국,항공운송,33,131494421.0,110583394.0
202105,전국,렌터카,34,67053649.0,36438999.0
202105,전국,면세점,41,63066023.0,34683797.0
202105,전국,레저용품쇼핑,43,443693961.0,548273055.0
202105,전국,관광유원시설,52,49844069.0,35595040.0
202105,전국,골프장,53,403035177.0,357875594.0
202105,전국,기타레저,55,134859523.0,159393034.0
202105,전국,문화서비스,56,75790998.0,50640551.0
202105,전국,캠핑장/펜션,13,7836673.0,8195483.0
202105,전국,대형쇼핑몰,42,3216383786.0,2984871180.0
202105,전국,기타관광쇼핑,44,2467802098.0,2473857582.0
202105,전국,수상운송,32,9752384.0,9186447.0
202105,전국,뷰티,62,266729567.0,310116642.0
202105,전국,일반외식업,71,3263279048.0,3599684609.0
202105,전국,제과음료업,72,605823205.0,580258920.0
202105,전국,스키장,54,114698.0,78525.0
202106,전국,호텔,11,124028930.0,89975760.0
202106,전국,콘도,12,43423609.0,27971753.0
202106,전국,기타숙박,14,292196970.0,216062208.0
202106,전국,여행업,21,31554531.0,17210251.0
202106,전국,육상운송,31,2769256304.0,2442246316.0
202106,전국,항공운송,33,166097926.0,101821342.0
202106,전국,렌터카,34,69766657.0,40742745.0
202106,전국,면세점,41,56014962.0,40632362.0
202106,전국,레저용품쇼핑,43,394965696.0,407268858.0
202106,전국,관광유원시설,52,40057036.0,23974113.0
202106,전국,골프장,53,417053312.0,357891862.0
202106,전국,기타레저,55,130605439.0,145487199.0
202106,전국,문화서비스,56,76123522.0,55218940.0
202106,전국,캠핑장/펜션,13,7620217.0,8062222.0
202106,전국,대형쇼핑몰,42,2832475136.0,2721856621.0
202106,전국,기타관광쇼핑,44,2334128494.0,2253533281.0
202106,전국,수상운송,32,9128996.0,7694674.0
202106,전국,뷰티,62,275297126.0,281246481.0
202106,전국,일반외식업,71,3091500764.0,3299726997.0
202106,전국,제과음료업,72,589356689.0,554788147.0
202106,전국,스키장,54,262689.0,177965.0
202107,전국,호텔,11,130684589.0,110009333.0
202107,전국,콘도,12,59229877.0,43879899.0
202107,전국,기타숙박,14,342988178.0,316544857.0
202107,전국,여행업,21,31528418.0,24976893.0
202107,전국,육상운송,31,2929797444.0,2582640258.0
202107,전국,항공운송,33,131623830.0,149297430.0
202107,전국,렌터카,34,70864051.0,59057776.0
202107,전국,면세점,41,44075607.0,44168276.0
202107,전국,레저용품쇼핑,43,380064406.0,366724255.0
202107,전국,관광유원시설,52,25397324.0,25444232.0
202107,전국,골프장,53,384093436.0,326762992.0
202107,전국,기타레저,55,118729157.0,159050883.0
202107,전국,문화서비스,56,82270677.0,69605376.0
202107,전국,캠핑장/펜션,13,8869388.0,8847421.0
202107,전국,대형쇼핑몰,42,2753513480.0,2603403372.0
202107,전국,기타관광쇼핑,44,2450094498.0,2294849481.0
202107,전국,수상운송,32,8145833.0,7623275.0
202107,전국,뷰티,62,269255186.0,282279717.0
202107,전국,일반외식업,71,2906834404.0,3557833403.0
202107,전국,제과음료업,72,594719060.0,580586683.0
202107,전국,스키장,54,307572.0,182680.0
202108,전국,호텔,11,136657843.0,134245582.0
202108,전국,콘도,12,68643335.0,66181888.0
202108,전국,기타숙박,14,294228619.0,267783950.0
202108,전국,여행업,21,31636324.0,22924555.0
202108,전국,육상운송,31,2844178668.0,2531045448.0
202108,전국,항공운송,33,121923276.0,117671488.0
202108,전국,렌터카,34,61195913.0,57430910.0
202108,전국,면세점,41,52207144.0,51500702.0
202108,전국,레저용품쇼핑,43,365579572.0,303866514.0
202108,전국,관광유원시설,52,37558395.0,27310247.0
202108,전국,골프장,53,361510072.0,300950666.0
202108,전국,기타레저,55,115393337.0,137916975.0
202108,전국,문화서비스,56,84796132.0,86103440.0
202108,전국,캠핑장/펜션,13,9800887.0,10818255.0
202108,전국,대형쇼핑몰,42,2671028924.0,2620425146.0
202108,전국,기타관광쇼핑,44,2516275149.0,2436763461.0
202108,전국,수상운송,32,9929649.0,10746161.0
202108,전국,뷰티,62,254387004.0,263133873.0
202108,전국,일반외식업,71,2804973045.0,3366112543.0
202108,전국,제과음료업,72,599901045.0,559339244.0
202108,전국,스키장,54,290469.0,265768.0
202109,전국,호텔,11,116392810.0,71608530.0
202109,전국,콘도,12,41251997.0,24247243.0
202109,전국,기타숙박,14,244300146.0,181551043.0
202109,전국,여행업,21,32271569.0,15464933.0
202109,전국,육상운송,31,2834703998.0,2436261790.0
202109,전국,항공운송,33,130714345.0,82927498.0
202109,전국,렌터카,34,58169869.0,43679168.0
202109,전국,면세점,41,52700320.0,41126130.0
202109,전국,레저용품쇼핑,43,465997034.0,366622324.0
202109,전국,관광유원시설,52,44486196.0,18342780.0
202109,전국,골프장,53,399864945.0,335573706.0
202109,전국,기타레저,55,116367006.0,72647998.0
202109,전국,문화서비스,56,76155696.0,50640707.0
202109,전국,캠핑장/펜션,13,7233278.0,6922702.0
202109,전국,대형쇼핑몰,42,3009939050.0,2806898491.0
202109,전국,기타관광쇼핑,44,2795397326.0,2659735458.0
202109,전국,수상운송,32,9302625.0,6956143.0
202109,전국,뷰티,62,288191932.0,259157135.0
202109,전국,일반외식업,71,2881853541.0,2735771848.0
202109,전국,제과음료업,72,625356192.0,487764800.0
202109,전국,스키장,54,153557.0,83207.0
202110,전국,호텔,11,145648693.0,103171480.0
202110,전국,콘도,12,51015016.0,36498782.0
202110,전국,기타숙박,14,309241231.0,211323689.0
202110,전국,여행업,21,48567901.0,18691281.0
202110,전국,육상운송,31,3116716306.0,2501280009.0
202110,전국,항공운송,33,188503446.0,115021581.0
202110,전국,렌터카,34,69277264.0,51368950.0
202110,전국,면세점,41,69515695.0,53450094.0
202110,전국,레저용품쇼핑,43,544457862.0,493072631.0
202110,전국,관광유원시설,52,66311475.0,44568045.0
