조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
44760,충청남도 부여군,202501-202512,숙박,펜션/민박,114630,339.0,12.8,6142,78.0,5.4
44760,충청남도 부여군,202501-202512,숙박,캠핑,114630,339.0,12.8,5096,71.0,4.4
44760,충청남도 부여군,202501-202512,숙박,호텔,114630,339.0,12.8,5059,71.0,4.4
44760,충청남도 부여군,202501-202512,숙박,호스텔,114630,339.0,12.8,2119,46.0,1.8
44760,충청남도 부여군,202501-202512,숙박,콘도미니엄,114630,339.0,12.8,79360,282.0,69.2
44760,충청남도 부여군,202501-202512,숙박,모텔,114630,339.0,12.8,15777,126.0,13.8
44760,충청남도 부여군,202501-202512,숙박,기타숙박,114630,339.0,12.8,1077,33.0,0.9
44760,충청남도 부여군,202501-202512,기타관광,교통시설,39858,200.0,4.5,37035,192.0,92.9
44760,충청남도 부여군,202501-202512,기타관광,기타관광,39858,200.0,4.5,2823,53.0,7.1
47280,경상북도 문경시,202501-202512,자연관광,자연경관(산),22201,149.0,2.9,10275,101.0,46.3
47280,경상북도 문경시,202501-202512,자연관광,자연경관(하천/해양),22201,149.0,2.9,1756,42.0,7.9
47280,경상북도 문경시,202501-202512,자연관광,자연공원,22201,149.0,2.9,10105,101.0,45.5
47280,경상북도 문경시,202501-202512,자연관광,자연생태,22201,149.0,2.9,65,8.0,0.3
47280,경상북도 문경시,202501-202512,역사관광,종교성지,87997,297.0,11.6,20408,143.0,23.2
47280,경상북도 문경시,202501-202512,역사관광,역사유물,87997,297.0,11.6,34,6.0,0.0
47280,경상북도 문경시,202501-202512,역사관광,역사유적지,87997,297.0,11.6,67555,260.0,76.8
47280,경상북도 문경시,202501-202512,체험관광,공예체험,36661,191.0,4.8,69,8.0,0.2
47280,경상북도 문경시,202501-202512,체험관광,농/산/어촌체험,36661,191.0,4.8,8576,93.0,23.4
47280,경상북도 문경시,202501-202512,체험관광,웰니스관광,36661,191.0,4.8,27917,167.0,76.1
47280,경상북도 문경시,202501-202512,체험관광,체험관광기타,36661,191.0,4.8,99,10.0,0.3
