조회_SGG_CD,조회_지역,조회기간,BASE_YM,D1,D2,D3,D4,D5,D6,D7,DA,PRE1,PRE2,PRE3,PRE4,PRE5,PRE6,PRE7,PREA,LYD1,LYD2,LYD3,LYD4,LYD5,LYD6,LYD7,LYDA
44760,충청남도 부여군,201801-202608,201905,73.1,17.9,4.0,1.6,0.8,0.4,2.2,100.0,72.7,17.8,4.3,1.6,0.9,0.5,2.3,100.0,0.4,0.1,-0.3,0.0,-0.1,-0.1,-0.1,0.0
44760,충청남도 부여군,201801-202608,201906,77.4,13.6,3.3,1.5,0.9,0.6,2.7,100.0,78.1,12.9,3.0,1.6,1.0,0.7,2.8,100.0,-0.7,0.7,0.3,-0.1,-0.1,-0.1,-0.1,0.0
44760,충청남도 부여군,201801-202608,201907,71.2,16.3,4.3,2.4,1.2,0.8,3.7,100.0,71.7,16.8,4.6,2.0,1.1,0.8,3.0,100.0,-0.5,-0.5,-0.3,0.4,0.1,0.0,0.7,0.0
44760,충청남도 부여군,201801-202608,201908,70.1,19.5,4.6,1.7,1.1,0.6,2.4,100.0,68.5,19.6,4.6,2.3,1.3,0.8,2.9,100.0,1.6,-0.1,0.0,-0.6,-0.2,-0.2,-0.5,0.0
44760,충청남도 부여군,201801-202608,201909,67.8,20.1,5.9,2.3,1.2,0.5,2.2,100.0,67.1,20.6,6.2,2.4,1.2,0.6,1.9,100.0,0.7,-0.5,-0.3,-0.1,0.0,-0.1,0.3,0.0
44760,충청남도 부여군,201801-202608,201910,74.5,15.1,4.0,2.0,1.0,0.6,2.7,100.0,74.9,14.9,3.7,1.7,1.1,0.6,3.1,100.0,-0.4,0.2,0.3,0.3,-0.1,0.0,-0.4,0.0
44760,충청남도 부여군,201801-202608,201911,76.7,15.3,3.1,1.3,0.9,0.5,2.2,100.0,74.9,16.3,3.4,1.4,0.9,0.6,2.5,100.0,1.8,-1.0,-0.3,-0.1,0.0,-0.1,-0.3,0.0
44760,충청남도 부여군,201801-202608,201912,75.9,13.7,3.5,1.8,1.0,0.7,3.2,100.0,76.4,13.2,3.9,1.7,1.1,0.5,3.1,100.0,-0.5,0.5,-0.4,0.1,-0.1,0.2,0.1,0.0
44760,충청남도 부여군,201801-202608,202001,67.3,20.3,5.8,2.5,1.0,0.6,2.5,100.0,73.4,13.8,4.3,2.4,1.4,0.8,4.0,100.0,-6.1,6.5,1.5,0.1,-0.4,-0.2,-1.5,0.0
44760,충청남도 부여군,201801-202608,202002,69.5,14.2,4.6,2.9,1.9,1.1,5.8,100.0,63.8,21.3,7.9,3.3,1.3,0.6,1.8,100.0,5.7,-7.1,-3.3,-0.4,0.6,0.5,4.0,0.0
44760,충청남도 부여군,201801-202608,202003,65.0,16.7,5.5,2.9,1.8,1.3,6.7,100.0,73.8,14.0,3.6,1.9,1.6,1.0,4.2,100.0,-8.8,2.7,1.9,1.0,0.2,0.3,2.5,0.0
44760,충청남도 부여군,201801-202608,202004,73.7,15.2,3.7,1.9,1.1,0.7,3.8,100.0,73.7,16.0,4.1,1.6,1.1,0.8,2.6,100.0,0.0,-0.8,-0.4,0.3,0.0,-0.1,1.2,0.0
44760,충청남도 부여군,201801-202608,202005,71.5,17.7,4.0,1.9,1.0,0.8,3.1,100.0,73.1,17.9,4.0,1.6,0.8,0.4,2.2,100.0,-1.6,-0.2,0.0,0.3,0.2,0.4,0.9,0.0
44760,충청남도 부여군,201801-202608,202006,73.5,15.9,3.6,1.8,1.2,0.6,3.4,100.0,77.4,13.6,3.3,1.5,0.9,0.6,2.7,100.0,-3.9,2.3,0.3,0.3,0.3,0.0,0.7,0.0
44760,충청남도 부여군,201801-202608,202007,71.6,17.1,3.7,1.8,1.2,0.8,3.8,100.0,71.2,16.3,4.3,2.4,1.2,0.8,3.7,100.0,0.4,0.8,-0.6,-0.6,0.0,0.0,0.1,0.0
44760,충청남도 부여군,201801-202608,202008,67.9,20.4,4.9,2.1,1.1,0.8,3.0,100.0,70.1,19.5,4.6,1.7,1.1,0.6,2.4,100.0,-2.2,0.9,0.3,0.4,0.0,0.2,0.6,0.0
44760,충청남도 부여군,201801-202608,202009,74.7,16.1,3.2,1.6,1.0,0.5,2.8,100.0,67.8,20.1,5.9,2.3,1.2,0.5,2.2,100.0,6.9,-4.0,-2.7,-0.7,-0.2,0.0,0.6,0.0
44760,충청남도 부여군,201801-202608,202010,70.3,18.7,5.3,1.6,0.9,0.5,2.7,100.0,74.5,15.1,4.0,2.0,1.0,0.6,2.7,100.0,-4.2,3.6,1.3,-0.4,-0.1,-0.1,0.0,0.0
44760,충청남도 부여군,201801-202608,202011,72.7,17.8,3.7,1.6,1.0,0.6,2.6,100.0,76.7,15.3,3.1,1.3,0.9,0.5,2.2,100.0,-4.0,2.5,0.6,0.3,0.1,0.1,0.4,0.0
44760,충청남도 부여군,201801-202608,202012,67.0,17.0,5.4,2.8,1.7,0.9,5.2,100.0,75.9,13.7,3.5,1.8,1.0,0.7,3.2,100.0,-8.9,3.3,1.9,1.0,0.7,0.2,2.0,0.0
44760,충청남도 부여군,201801-202608,202101,67.0,17.6,4.2,2.4,1.6,1.3,5.9,100.0,67.3,20.3,5.8,2.5,1.0,0.6,2.5,100.0,-0.3,-2.7,-1.6,-0.1,0.6,0.7,3.4,0.0
44760,충청남도 부여군,201801-202608,202102,66.0,20.5,6.2,2.7,1.1,0.7,2.8,100.0,69.5,14.2,4.6,2.9,1.9,1.1,5.8,100.0,-3.5,6.3,1.6,-0.2,-0.8,-0.4,-3.0,0.0
44760,충청남도 부여군,201801-202608,202103,69.7,15.5,4.4,2.4,1.9,0.9,5.2,100.0,65.0,16.7,5.5,2.9,1.8,1.3,6.7,100.0,4.7,-1.2,-1.1,-0.5,0.1,-0.4,-1.5,0.0
44760,충청남도 부여군,201801-202608,202104,71.4,17.6,3.9,1.9,1.1,0.6,3.4,100.0,73.7,15.2,3.7,1.9,1.1,0.7,3.8,100.0,-2.3,2.4,0.2,0.0,0.0,-0.1,-0.4,0.0
44760,충청남도 부여군,201801-202608,202105,75.1,15.8,3.3,1.7,0.9,0.6,2.6,100.0,71.5,17.7,4.0,1.9,1.0,0.8,3.1,100.0,3.6,-1.9,-0.7,-0.2,-0.1,-0.2,-0.5,0.0
44760,충청남도 부여군,201801-202608,202106,73.2,15.8,3.7,1.8,1.1,0.7,3.7,100.0,73.5,15.9,3.6,1.8,1.2,0.6,3.4,100.0,-0.3,-0.1,0.1,0.0,-0.1,0.1,0.3,0.0
44760,충청남도 부여군,201801-202608,202107,69.9,18.3,4.4,1.9,1.2,0.8,3.4,100.0,71.6,17.1,3.7,1.8,1.2,0.8,3.8,100.0,-1.7,1.2,0.7,0.1,0.0,0.0,-0.4,0.0
44760,충청남도 부여군,201801-202608,202108,66.6,20.8,5.3,1.9,1.2,0.7,3.4,100.0,67.9,20.4,4.9,2.1,1.1,0.8,3.0,100.0,-1.3,0.4,0.4,-0.2,0.1,-0.1,0.4,0.0
44760,충청남도 부여군,201801-202608,202109,63.5,21.9,7.1,2.9,1.3,0.7,2.6,100.0,74.7,16.1,3.2,1.6,1.0,0.5,2.8,100.0,-11.2,5.8,3.9,1.3,0.3,0.2,-0.2,0.0
44760,충청남도 부여군,201801-202608,202110,70.9,17.3,4.8,1.9,1.0,0.7,3.3,100.0,70.3,18.7,5.3,1.6,0.9,0.5,2.7,100.0,0.6,-1.4,-0.5,0.3,0.1,0.2,0.6,0.0
44760,충청남도 부여군,201801-202608,202111,70.4,19.0,4.3,1.8,1.0,0.6,2.9,100.0,72.7,17.8,3.7,1.6,1.0,0.6,2.6,100.0,-2.3,1.2,0.6,0.2,0.0,0.0,0.3,0.0
44760,충청남도 부여군,201801-202608,202112,70.4,16.7,4.1,2.1,1.5,0.8,4.3,100.0,67.0,17.0,5.4,2.8,1.7,0.9,5.2,100.0,3.4,-0.3,-1.3,-0.7,-0.2,-0.1,-0.9,0.0
44760,충청남도 부여군,201801-202608,202201,68.1,20.1,5.9,1.7,0.8,0.5,3.0,100.0,67.0,17.6,4.2,2.4,1.6,1.3,5.9,100.0,1.1,2.5,1.7,-0.7,-0.8,-0.8,-2.9,0.0
44760,충청남도 부여군,201801-202608,202202,74.8,14.6,3.6,1.8,0.8,0.7,3.7,100.0,66.0,20.5,6.2,2.7,1.1,0.7,2.8,100.0,8.8,-5.9,-2.6,-0.9,-0.3,0.0,0.9,0.0
44760,충청남도 부여군,201801-202608,202203,66.4,15.7,5.2,3.2,1.8,1.3,6.4,100.0,69.7,15.5,4.4,2.4,1.9,0.9,5.2,100.0,-3.3,0.2,0.8,0.8,-0.1,0.4,1.2,0.0
44760,충청남도 부여군,201801-202608,202204,71.4,18.6,3.6,1.5,1.0,0.6,3.2,100.0,71.4,17.6,3.9,1.9,1.1,0.6,3.4,100.0,0.0,1.0,-0.3,-0.4,-0.1,0.0,-0.2,0.0
44760,충청남도 부여군,201801-202608,202205,73.1,17.4,4.2,1.8,0.8,0.5,2.2,100.0,75.1,15.8,3.3,1.7,0.9,0.6,2.6,100.0,-2.0,1.6,0.9,0.1,-0.1,-0.1,-0.4,0.0
44760,충청남도 부여군,201801-202608,202206,73.0,17.5,3.8,1.7,1.0,0.6,2.5,100.0,73.2,15.8,3.7,1.8,1.1,0.7,3.7,100.0,-0.2,1.7,0.1,-0.1,-0.1,-0.1,-1.2,0.0
44760,충청남도 부여군,201801-202608,202207,71.5,18.7,3.7,1.6,1.0,0.7,2.8,100.0,69.9,18.3,4.4,1.9,1.2,0.8,3.4,100.0,1.6,0.4,-0.7,-0.3,-0.2,-0.1,-0.6,0.0
44760,충청남도 부여군,201801-202608,202208,68.0,20.9,4.4,1.9,1.2,0.9,2.7,100.0,66.6,20.8,5.3,1.9,1.2,0.7,3.4,100.0,1.4,0.1,-0.9,0.0,0.0,0.2,-0.7,0.0
44760,충청남도 부여군,201801-202608,202209,68.1,20.4,5.4,2.3,1.0,0.4,2.3,100.0,63.5,21.9,7.1,2.9,1.3,0.7,2.6,100.0,4.6,-1.5,-1.7,-0.6,-0.3,-0.3,-0.3,0.0
44760,충청남도 부여군,201801-202608,202210,72.5,18.9,3.9,1.4,0.7,0.5,2.1,100.0,70.9,17.3,4.8,1.9,1.0,0.7,3.3,100.0,1.6,1.6,-0.9,-0.5,-0.3,-0.2,-1.2,0.0
44760,충청남도 부여군,201801-202608,202211,73.1,18.0,3.7,1.6,0.9,0.5,2.2,100.0,70.4,19.0,4.3,1.8,1.0,0.6,2.9,100.0,2.7,-1.0,-0.6,-0.2,-0.1,-0.1,-0.7,0.0
44760,충청남도 부여군,201801-202608,202212,72.0,17.5,3.7,1.8,1.1,0.6,3.4,100.0,70.4,16.7,4.1,2.1,1.5,0.8,4.3,100.0,1.6,0.8,-0.4,-0.3,-0.4,-0.2,-0.9,0.0
44760,충청남도 부여군,201801-202608,202301,65.6,22.1,5.8,2.4,1.1,0.6,2.5,100.0,68.1,20.1,5.9,1.7,0.8,0.5,3.0,100.0,-2.5,2.0,-0.1,0.7,0.3,0.1,-0.5,0.0
44760,충청남도 부여군,201801-202608,202302,72.7,15.7,3.9,1.9,1.2,0.8,3.7,100.0,74.8,14.6,3.6,1.8,0.8,0.7,3.7,100.0,-2.1,1.1,0.3,0.1,0.4,0.1,0.0,0.0
44760,충청남도 부여군,201801-202608,202303,71.5,15.9,3.9,2.0,1.8,0.7,4.1,100.0,66.4,15.7,5.2,3.2,1.8,1.3,6.4,100.0,5.1,0.2,-1.3,-1.2,0.0,-0.6,-2.3,0.0
44760,충청남도 부여군,201801-202608,202304,74.2,17.3,3.6,1.3,0.7,0.5,2.2,100.0,71.4,18.6,3.6,1.5,1.0,0.6,3.2,100.0,2.8,-1.3,0.0,-0.2,-0.3,-0.1,-1.0,0.0
44760,충청남도 부여군,201801-202608,202305,71.5,18.5,4.7,1.6,0.8,0.5,2.4,100.0,73.1,17.4,4.2,1.8,0.8,0.5,2.2,100.0,-1.6,1.1,0.5,-0.2,0.0,0.0,0.2,0.0
44760,충청남도 부여군,201801-202608,202306,74.5,15.8,3.7,1.6,1.0,0.6,2.9,100.0,73.0,17.5,3.8,1.7,1.0,0.6,2.5,100.0,1.5,-1.7,-0.1,-0.1,0.0,0.0,0.4,0.0
44760,충청남도 부여군,201801-202608,202307,71.9,17.3,4.3,1.8,1.0,0.6,3.0,100.0,71.5,18.7,3.7,1.6,1.0,0.7,2.8,100.0,0.4,-1.4,0.6,0.2,0.0,-0.1,0.2,0.0
44760,충청남도 부여군,201801-202608,202308,68.0,19.4,5.0,2.4,1.3,0.9,3.1,100.0,68.0,20.9,4.4,1.9,1.2,0.9,2.7,100.0,0.0,-1.5,0.6,0.5,0.1,0.0,0.4,0.0
44760,충청남도 부여군,201801-202608,202309,66.3,20.8,6.7,1.9,1.3,0.5,2.4,100.0,68.1,20.4,5.4,2.3,1.0,0.4,2.3,100.0,-1.8,0.4,1.3,-0.4,0.3,0.1,0.1,0.0
44760,충청남도 부여군,201801-202608,202310,70.4,18.3,4.2,2.0,1.1,1.1,3.0,100.0,72.5,18.9,3.9,1.4,0.7,0.5,2.1,100.0,-2.1,-0.6,0.3,0.6,0.4,0.6,0.9,0.0
44760,충청남도 부여군,201801-202608,202311,73.1,17.4,3.6,1.6,0.9,0.6,2.8,100.0,73.1,18.0,3.7,1.6,0.9,0.5,2.2,100.0,0.0,-0.6,-0.1,0.0,0.0,0.1,0.6,0.0
44760,충청남도 부여군,201801-202608,202312,70.2,19.1,4.2,1.8,1.0,0.6,3.0,100.0,72.0,17.5,3.7,1.8,1.1,0.6,3.4,100.0,-1.8,1.6,0.5,0.0,-0.1,0.0,-0.4,0.0
44760,충청남도 부여군,201801-202608,202401,70.1,16.1,4.2,2.4,1.5,1.0,4.7,100.0,65.6,22.1,5.8,2.4,1.1,0.6,2.5,100.0,4.5,-6.0,-1.6,0.0,0.4,0.4,2.2,0.0
44760,충청남도 부여군,201801-202608,202402,66.2,21.5,6.4,2.3,0.9,0.5,2.2,100.0,72.7,15.7,3.9,1.9,1.2,0.8,3.7,100.0,-6.5,5.8,2.5,0.4,-0.3,-0.3,-1.5,0.0
44760,충청남도 부여군,201801-202608,202403,72.2,15.0,3.4,2.0,2.0,1.0,4.5,100.0,71.5,15.9,3.9,2.0,1.8,0.7,4.1,100.0,0.7,-0.9,-0.5,0.0,0.2,0.3,0.4,0.0
44760,충청남도 부여군,201801-202608,202404,69.6,18.8,4.2,1.9,1.2,0.8,3.6,100.0,74.2,17.3,3.6,1.3,0.7,0.5,2.2,100.0,-4.6,1.5,0.6,0.6,0.5,0.3,1.4,0.0
44760,충청남도 부여군,201801-202608,202405,71.6,19.0,4.3,1.5,0.8,0.5,2.4,100.0,71.5,18.5,4.7,1.6,0.8,0.5,2.4,100.0,0.1,0.5,-0.4,-0.1,0.0,0.0,0.0,0.0
44760,충청남도 부여군,201801-202608,202406,74.9,15.3,3.4,1.8,1.2,0.6,2.8,100.0,74.5,15.8,3.7,1.6,1.0,0.6,2.9,100.0,0.4,-0.5,-0.3,0.2,0.2,0.0,-0.1,0.0
44760,충청남도 부여군,201801-202608,202407,69.1,17.6,4.7,2.3,1.4,1.0,3.9,100.0,71.9,17.3,4.3,1.8,1.0,0.6,3.0,100.0,-2.8,0.3,0.4,0.5,0.4,0.4,0.9,0.0
44760,충청남도 부여군,201801-202608,202408,69.1,19.3,4.6,2.0,1.1,0.7,3.2,100.0,68.0,19.4,5.0,2.4,1.3,0.9,3.1,100.0,1.1,-0.1,-0.4,-0.4,-0.2,-0.2,0.1,0.0
44760,충청남도 부여군,201801-202608,202409,64.5,20.6,6.5,3.0,1.7,0.8,2.9,100.0,66.3,20.8,6.7,1.9,1.3,0.5,2.4,100.0,-1.8,-0.2,-0.2,1.1,0.4,0.3,0.5,0.0
44760,충청남도 부여군,201801-202608,202410,70.7,18.0,4.2,2.0,1.2,0.6,3.2,100.0,70.4,18.3,4.2,2.0,1.1,1.1,3.0,100.0,0.3,-0.3,0.0,0.0,0.1,-0.5,0.2,0.0
44760,충청남도 부여군,201801-202608,202411,72.8,17.2,3.7,1.6,1.0,0.7,3.0,100.0,73.1,17.4,3.6,1.6,0.9,0.6,2.8,100.0,-0.3,-0.2,0.1,0.0,0.1,0.1,0.2,0.0
44760,충청남도 부여군,201801-202608,202412,70.2,16.6,4.3,2.4,1.4,0.8,4.4,100.0,70.2,19.1,4.2,1.8,1.0,0.6,3.0,100.0,0.0,-2.5,0.1,0.6,0.4,0.2,1.4,0.0
44760,충청남도 부여군,201801-202608,202501,62.7,21.0,7.0,3.2,1.9,1.0,3.1,100.0,70.1,16.1,4.2,2.4,1.5,1.0,4.7,100.0,-7.4,4.9,2.8,0.8,0.4,0.0,-1.6,0.0
44760,충청남도 부여군,201801-202608,202502,67.4,16.1,4.7,2.7,1.7,0.9,6.5,100.0,66.2,21.5,6.4,2.3,0.9,0.5,2.2,100.0,1.2,-5.4,-1.7,0.4,0.8,0.4,4.3,0.0
44760,충청남도 부여군,201801-202608,202503,71.2,16.8,3.7,2.2,1.6,0.8,3.9,100.0,72.2,15.0,3.4,2.0,2.0,1.0,4.5,100.0,-1.0,1.8,0.3,0.2,-0.4,-0.2,-0.6,0.0
