조회_SGG_CD,조회_지역,조회기간,RK,CNTRL_POI_ID,MD5_POI_ID,CNTRL_SIDO_CD,CNTRL_SIDO_NM,CNTRL_SGG_CD,CNTRL_SGG_NM,CNTRL_POI_X_COORD,CNTRL_POI_Y_COORD,CNTRL_TAR_NM,RLTN_TAR_NM,CNTRL_TAR_ADDR_ROAD_NM,RLTN_CATE_NM_LARGE,RLTN_CATE_NM_MIDL,CNTRL_CATE_NM_LARGE,CNTRL_CATE_NM_MIDL,DGRE_CNTRL,BASE_YM
47130,경상북도 경주시,202601-202608,56,17502B671D0DB37E87D4DD4D1A5C52B2,b73b18cce3a1a4827af16518833d596c,47,경상북도,47130,경주시,129.283,35.847,원더스페이스/보문점,원더스페이스/보문점,경북 경주시 보문로 391-0,관광지,레저스포츠,관광지,레저스포츠,0.715564093028927,202608
47130,경상북도 경주시,202601-202608,57,8D906C1E4F2D3810465452D8C06AB06B,7e7903c99f67e7a5190fcbc509ba6a88,47,경상북도,47130,경주시,129.5073,35.8085,수협활어직판장,수협활어직판장,경북 경주시 감포항구길 91-0,관광지,쇼핑,관광지,쇼핑,0.7115052735994782,202608
47130,경상북도 경주시,202601-202608,58,229D7080343AC47471C509089887F5F3,e2452306e2c4c96f1da5662a7178b0b1,47,경상북도,47130,경주시,129.231,35.8384,황룡사역사문화관,황룡사역사문화관,경북 경주시 임해로 64-19,관광지,문화관광,관광지,문화관광,0.63813448890049,202608
47130,경상북도 경주시,202601-202608,59,45EE9CE6A390DC425368CCE228D8F2BD,1086c3e6c58d0973d4b6f973f3b0fe7a,47,경상북도,47130,경주시,129.2889,35.8261,강동워터파크,강동워터파크,경북 경주시 보불로 391-0,관광지,문화관광,관광지,문화관광,0.6288808540338343,202608
47130,경상북도 경주시,202601-202608,60,164692AA5759A8F795EFEF3B0C524B12,032981c55d627f6a9568f2b0540ddcc1,47,경상북도,47130,경주시,129.4055,35.803,골굴사,골굴사,경북 경주시 기림로 101-5,관광지,역사관광,관광지,역사관광,0.6231174227431162,202608
47130,경상북도 경주시,202601-202608,61,1CE45C6F2252CFEEA6DD2556938A6F3D,f840c6c8c279d9c455c26f3580216ab3,47,경상북도,47130,경주시,129.4034,35.8379,기림사,기림사,경북 경주시 기림로 437-17,관광지,역사관광,관광지,역사관광,0.6123242707909973,202608
47130,경상북도 경주시,202601-202608,62,FFAED4E093945F346D11DDA9F2B1DCE8,3fd47fc1e5652ad3d9025f6c0d1656b4,47,경상북도,47130,경주시,129.2774,35.8537,키녹,키녹,경북 경주시 보문로 280-12,숙박,숙박,숙박,숙박,0.594637855934892,202608
47130,경상북도 경주시,202601-202608,63,9CDE03DC0C2105759CA2DAC9480EF28C,1ca358ebd51cc46487ea1ae184f85b32,47,경상북도,47130,경주시,129.2956,35.8228,강동디아너스CC,강동디아너스CC,경북 경주시 보불로 391-0,관광지,레저스포츠,관광지,레저스포츠,0.5791978644420726,202608
47130,경상북도 경주시,202601-202608,64,2C40083A2CD630BA4284B3AA099EF108,90c32cd61e490eb64dd2832f6d4be109,47,경상북도,47130,경주시,129.273,35.863,보문GC,보문GC,경북 경주시 보문로 182-14,관광지,레저스포츠,관광지,레저스포츠,0.5766186593028236,202608
47130,경상북도 경주시,202601-202608,65,F50B3CBCD8A1FB91B0257BF94953D7AC,68de2132334997baea5f56787578d094,47,경상북도,47130,경주시,129.2908,35.8395,정글의법칙미디어파크,정글의법칙미디어파크,경북 경주시 보문로 465-67,관광지,문화관광,관광지,문화관광,0.5685391559337688,202608
47130,경상북도 경주시,202601-202608,66,82A8E8C9D9FAC9EFA95070485828F263,1f9f6284085f6bcfc3f923e2aafdc55e,47,경상북도,47130,경주시,129.2891,35.8288,솔거미술관,솔거미술관,경북 경주시 경감로 614-0,관광지,문화관광,관광지,문화관광,0.5567612637409609,202608
47130,경상북도 경주시,202601-202608,67,EF16546F2F0B3C3B58CA56F76EC4FE05,fb0b8373c37775981356129c54f4a454,47,경상북도,47130,경주시,129.2162,35.8454,성동시장,성동시장,경북 경주시 원화로281번길 11-0,관광지,쇼핑,관광지,쇼핑,0.5499428203548512,202608
47130,경상북도 경주시,202601-202608,68,4A845F2CFDE451DD83A5A3336944DB03,c38a059c9214f4628096d88452db9ebf,47,경상북도,47130,경주시,129.2769,35.8518,바니베어뮤지엄/경주,바니베어뮤지엄/경주,경북 경주시 보문로 280-34,관광지,문화관광,관광지,문화관광,0.5303681029535363,202608
47130,경상북도 경주시,202601-202608,69,339FA3C195E7AE5DB4DCD449E398D290,44e381a671980d84d5fc4691274a52af,47,경상북도,47130,경주시,129.2619,35.8469,라원,라원,경북 경주시 경감로 233-0,관광지,문화관광,관광지,문화관광,0.5274542110424241,202608
47130,경상북도 경주시,202601-202608,70,0CC336F86DF6325D53D9A6154FA19184,fa8f3fce90328a948f72183a1c8180c3,47,경상북도,47130,경주시,129.2156,35.8584,황성공원,황성공원,경북 경주시 알천북로 115-0,관광지,문화관광,관광지,문화관광,0.5257445462415792,202608
47130,경상북도 경주시,202601-202608,71,E6304FFD224431CD9F7D366ED1E6164D,4188964d50de8143b3ea67e371d64678,47,경상북도,47130,경주시,129.2059,35.8624,경주예술의전당,경주예술의전당,경북 경주시 알천북로 1-0,관광지,문화관광,관광지,문화관광,0.5218404205708363,202608
47130,경상북도 경주시,202601-202608,72,88223FF7DF2648C32021232456EE746F,48c50861d1dd6b4c9d2f8c19e697a6ad,47,경상북도,47130,경주시,129.2024,35.842,신라레거시호텔,신라레거시호텔,경북 경주시 원효로 14-1,숙박,숙박,숙박,숙박,0.5144374216962271,202608
47130,경상북도 경주시,202601-202608,73,67C564A5B860FD35861BD5464C04F593,f33e4fa3293933ff05e16435580deee5,47,경상북도,47130,경주시,129.2159,35.8307,경주교동최씨고택,경주교동최씨고택,경북 경주시 교촌안길 19-21,관광지,역사관광,관광지,역사관광,0.5141531636514379,202608
47130,경상북도 경주시,202601-202608,74,5D90E0DAEFBF18168D4CF81E17C5537E,17e4dfacb9440a4319256469a211eb09,47,경상북도,47130,경주시,129.2846,35.8505,경주신라CC,경주신라CC,경북 경주시 보문로 319-0,관광지,레저스포츠,관광지,레저스포츠,0.5052139122054642,202608
47130,경상북도 경주시,202601-202608,75,80B53E7769E50BC28EBB635E2F2D36C5,303380530481f5e3edf2dc6a4f378392,47,경상북도,47130,경주시,129.2893,35.8312,경주타워,경주타워,경북 경주시 경감로 614-0,관광지,기타관광,관광지,기타관광,0.4947888590442115,202608
47130,경상북도 경주시,202601-202608,76,2D82C4ACF97895DB544F6FD59647D4F3,9cbe6a81161bb6cdb86ab5557979992a,47,경상북도,47130,경주시,129.199,35.8376,흥무로벚꽃길,흥무로벚꽃길,경북 경주시,관광지,기타관광,관광지,기타관광,0.47251940465254894,202604
47130,경상북도 경주시,202601-202608,77,059F9DC89636E1EC25FE1907E6250122,fae5a6a69528a462d9b8e7d9fcdac1c8,47,경상북도,47130,경주시,129.502,35.804,감포공설시장,감포공설시장,경북 경주시 감포로 115-0,관광지,쇼핑,관광지,쇼핑,0.4702423969284745,202608
47130,경상북도 경주시,202601-202608,78,5A313EE5C48B76B3A7249B827755CECA,dbd41777b48573ba988de4b79fb2c3da,47,경상북도,47130,경주시,129.2834,35.8345,캘리포니아비치,캘리포니아비치,경북 경주시 보문로 544-0,관광지,문화관광,관광지,문화관광,0.4656441349947996,202608
47130,경상북도 경주시,202601-202608,79,EDACD1BFD53D059092B33D1B0F8384B9,647c0cc620eb76660e0ca153ac0c8dc0,47,경상북도,47130,경주시,129.2119,35.8343,경상북도교육청발명인공지능교육원,경상북도교육청발명인공지능교육원,경북 경주시 첨성로 97-0,관광지,체험관광,관광지,체험관광,0.4613116931679515,202608
47130,경상북도 경주시,202601-202608,80,A0CECB8AE04A7EB682A60A6B56804CD7,4f2869e9da099793dae53a1215f1ebc1,47,경상북도,47130,경주시,129.1633,36.0116,옥산서원,옥산서원,경북 경주시 옥산서원길 216-27,관광지,역사관광,관광지,역사관광,0.46103141764321653,202608
47130,경상북도 경주시,202601-202608,81,9F4D108A3C35C4401BF051B87F246D88,6f8f28ad03994ed609aaa54d362ab127,47,경상북도,47130,경주시,129.2811,35.8485,일성경주보문콘도,일성경주보문콘도,경북 경주시 보문로 365-0,숙박,숙박,숙박,숙박,0.45235235585500566,202608
47130,경상북도 경주시,202601-202608,82,6B98960AD2D4071747F7041BE54EECF3,95e7a4068b22246909eec06817a964d7,47,경상북도,47130,경주시,129.2889,35.8375,KT경주수련관,KT경주수련관,경북 경주시 엑스포로 30-0,관광지,레저스포츠,관광지,레저스포츠,0.45154477520450687,202608
47130,경상북도 경주시,202601-202608,83,71C446BBBCA6B8B5C4B5FAF3071EE411,cd22a4e6c687e763958b8b1419e0caa0,47,경상북도,47130,경주시,129.2706,35.8607,뽀로로아쿠아빌리지,뽀로로아쿠아빌리지,경북 경주시 보문로 182-27,관광지,문화관광,관광지,문화관광,0.4168158451891672,202608
47130,경상북도 경주시,202601-202608,84,2AAE8A148052C15040BB7E021A814EF3,7a55f428a56671c21a940b4e37cfd7aa,47,경상북도,47130,경주시,129.213,35.8069,포석정,포석정,경북 경주시,관광지,역사관광,관광지,역사관광,0.4116026257258664,202608
47130,경상북도 경주시,202601-202608,85,D270F514F7CBE29C1D8AE9DAE5BA1681,96dc5871f1ef07408b7f65bcfb0954df,47,경상북도,47130,경주시,129.2034,35.8386,경주고속버스터미널,경주고속버스터미널,경북 경주시 태종로685번길 2-0,관광지,기타관광,관광지,기타관광,0.4075034921165444,202608
47130,경상북도 경주시,202601-202608,86,1AAF11D38D42141D47FFF6E335CE4E3C,de61989ccaa557ee589df32d8661ddb0,47,경상북도,47130,경주시,129.4841,35.7391,봉길대왕암해변,봉길대왕암해변,경북 경주시,관광지,자연관광,관광지,자연관광,0.38661861029897104,202608
47130,경상북도 경주시,202601-202608,87,8032B3F398BB8A4D9292C8E9AFB904B5,d54bad9bd0a7d18ca31d0f1b6cc6f0ee,47,경상북도,47130,경주시,129.3144,35.9106,힐스카이CC,힐스카이CC,경북 경주시 천강로 412-299,관광지,레저스포츠,관광지,레저스포츠,0.3845078357008205,202608
47130,경상북도 경주시,202601-202608,88,BF80FD14164214104F9D739B185030C3,05e6316416eb990a0176bb5cdb120f3f,47,경상북도,47130,경주시,129.2889,35.8233,강동프라이빗콘도,강동프라이빗콘도,경북 경주시 보불로 391-0,숙박,숙박,숙박,숙박,0.37270660171827097,202608
47130,경상북도 경주시,202601-202608,89,E53667C63EEFCEC6649D52CCE717D034,966487385cf40b383a7ad2978843b7ad,47,경상북도,47130,경주시,129.3642,35.7506,경주바람의언덕,경주바람의언덕,경북 경주시 불국로 1056-185,관광지,기타관광,관광지,기타관광,0.3712707920087463,202608
47130,경상북도 경주시,202601-202608,90,E52BE7CCB5317554514D0D7252079E0F,3a267d17e7845bc7066ca44d6461920a,47,경상북도,47130,경주시,129.2926,35.8405,베니키아스위스로젠호텔,베니키아스위스로젠호텔,경북 경주시 보문로 465-37,숙박,숙박,숙박,숙박,0.366963285413805,202608
47130,경상북도 경주시,202601-202608,91,F4775883EF497F15CAA5263266460F95,4303fce098e39d1b70e94599e3d58841,47,경상북도,47130,경주시,129.2181,35.8808,롯데시네마/경주황성,롯데시네마/경주황성,경북 경주시 유림로5번길 85-46,관광지,문화관광,관광지,문화관광,0.36043305944725795,202608
47130,경상북도 경주시,202601-202608,92,D2BDC1C02D9E7BA209E42D080A704F43,571655360fe65459579b1eca173f8c0c,47,경상북도,47130,경주시,129.2808,35.904,호텔오푸스,호텔오푸스,경북 경주시 천강로 166-25,숙박,숙박,숙박,숙박,0.3484307060544857,202608
47130,경상북도 경주시,202601-202608,93,D84CED2D3D4728EDD8CD9C0AD316AD21,934337ba0d322372dd3e0fd2e17e4a3b,47,경상북도,47130,경주시,129.2388,35.7984,통일전,통일전,경북 경주시 칠불암길 6-0,관광지,역사관광,관광지,역사관광,0.3144130188558464,202608
47130,경상북도 경주시,202601-202608,94,8BE60E3C231F7278ADCFBCC66CDEDB48,ae7e0bdfc43944a04ec162a90a096f11,47,경상북도,47130,경주시,129.2894,35.8411,보문정,보문정,경북 경주시,관광지,역사관광,관광지,역사관광,0.30780638818205236,202608
47130,경상북도 경주시,202601-202608,95,45585CD410DAA14AD6213D686118D0A4,098ed0eefe4a8586aef2d0d6092e0692,47,경상북도,47130,경주시,129.2599,35.8491,보문단지벚꽃길,보문단지벚꽃길,경북 경주시,관광지,기타관광,관광지,기타관광,0.3067164015822836,202608
47130,경상북도 경주시,202601-202608,96,1B1D9035C5EFBF314B6FB8FAFEE3747E,35f6393caa0c5c49078e3be630ca5e3d,47,경상북도,47130,경주시,129.2916,35.8407,브라운도트호텔/경주보문점,브라운도트호텔/경주보문점,경북 경주시 보문로 465-40,숙박,숙박,숙박,숙박,0.30611835439429513,202608
47130,경상북도 경주시,202601-202608,97,C3609C13774474D544F184E1CEAEE774,e609f86f61c36692d690b382ab5a194a,47,경상북도,47130,경주시,129.4837,35.745,문무대왕해양역사관,문무대왕해양역사관,경북 경주시 동해안로 1473-0,관광지,문화관광,관광지,문화관광,0.2984082891869095,202608
47130,경상북도 경주시,202601-202608,98,291AA7CDC563235D27F9F38CFF6F5C0E,82362f4eb44e62de230a4cd3a66a4f64,47,경상북도,47130,경주시,129.2031,35.8406,아벤타호텔/황리단길점,아벤타호텔/황리단길점,경북 경주시 태종로685번길 28-0,숙박,숙박,숙박,숙박,0.29212293818462903,202608
47130,경상북도 경주시,202601-202608,99,9613B96F6CAE4FFE5B9CFE747E2227FE,cf3b3fc1e0f87ad3ff879addd5aa64da,47,경상북도,47130,경주시,129.4856,35.7744,골프존카운티감포,골프존카운티감포,경북 경주시 동해안로 1819-59,관광지,레저스포츠,관광지,레저스포츠,0.28712249927045036,202608
47130,경상북도 경주시,202601-202608,100,6DD041118AAE374DCE79A085CC4A0A21,3353e352183af9257cf240c7ece46831,47,경상북도,47130,경주시,129.1877,35.8249,무열왕릉,무열왕릉,경북 경주시,관광지,역사관광,관광지,역사관광,0.27904236256908627,202608
44150,충청남도 공주시,202601-202608,1,4CD8D5D09B4404EBC453BDE0651EC6B7,52498f93bb5c1825ebf59bb810a10ec8,44,충청남도,44150,공주시,127.1253,36.4644,공산성,공산성,충남 공주시 웅진로 280-0,관광지,역사관광,관광지,역사관광,4.2094447339399625,202608
44150,충청남도 공주시,202601-202608,2,ACCB13599A3857FFE7CC9FAB5F0B0221,56b9eb3be6fb3c7f4144531ec516bf53,44,충청남도,44150,공주시,127.1122,36.4655,국립공주박물관,국립공주박물관,충남 공주시 관광단지길 34-0,관광지,문화관광,관광지,문화관광,3.358783837426395,202608
44150,충청남도 공주시,202601-202608,3,D81615C03EEEB52CC3A707C250F790BA,bd0b549a21986ab0709178ee301614e1,44,충청남도,44150,공주시,127.1138,36.4622,무령왕릉,무령왕릉,충남 공주시 왕릉로 37-0,관광지,역사관광,관광지,역사관광,2.6891762639739127,202608
44150,충청남도 공주시,202601-202608,4,6DFCBE3C2FC3CB193808180CF52FB885,f1797c7275c1c842a14db01562070705,44,충청남도,44150,공주시,127.0122,36.5589,마곡사,마곡사,충남 공주시 마곡사로 966-0,관광지,역사관광,관광지,역사관광,2.0467491658183956,202608
44150,충청남도 공주시,202601-202608,5,424E3E31CD89F3BB822CAC47DCE4F33C,0cd24bf3b80f51c696a70f1b2dd11dbe,44,충청남도,44150,공주시,127.1236,36.4575,공주산성시장,공주산성시장,충남 공주시 용당길 20-0,관광지,쇼핑,관광지,쇼핑,1.394230252263374,202608
44150,충청남도 공주시,202601-202608,6,F7386B9972C653C6A1BCB4195469EF45,70fdaf80eec3801f0a135e62061025e9,44,충청남도,44150,공주시,127.1084,36.4647,공주한옥마을,공주한옥마을,충남 공주시 관광단지길 12-0,관광지,역사관광,관광지,역사관광,1.2299999118992622,202608
44150,충청남도 공주시,202601-202608,7,48FB8703F98689BFFD622B8C0CEBD910,ef42e7dc89588d8af69d0f99e66a97a6,44,충청남도,44150,공주시,127.1351,36.4931,메타세콰이어길,메타세콰이어길,충남 공주시,관광지,기타관광,관광지,기타관광,1.2144798414648756,202608
44150,충청남도 공주시,202601-202608,8,FB544B9382DF9D36064DFA14CE234F5C,d0bbe1a62856079a526c2d6c0329c2f6,44,충청남도,44150,공주시,127.22,36.3533,동학사,동학사,충남 공주시 동학사1로 462-0,관광지,역사관광,관광지,역사관광,1.1803210429904145,202608
44150,충청남도 공주시,202601-202608,9,2CF55C150CE01538B2818E5BDD040C06,ef4311d7e495244ba9e0acbbcb6dd860,44,충청남도,44150,공주시,127.1128,36.4613,공주무령왕릉과왕릉원,공주무령왕릉과왕릉원,충남 공주시 왕릉로 37-0,관광지,역사관광,관광지,역사관광,1.0650865528293711,202608
44150,충청남도 공주시,202601-202608,10,4728624451B46BE85F7F5B8B3AD26908,ab225252b3add96f2f4224e37bc5b0c7,44,충청남도,44150,공주시,127.1348,36.4684,공주종합버스터미널,공주종합버스터미널,충남 공주시 신관로 74-0,관광지,기타관광,관광지,기타관광,0.9548648363844633,202608
44150,충청남도 공주시,202601-202608,11,15CE80E584EA523DEA4216D60177C227,c4c3914b62da36d4cf91bbd5e1c29a55,44,충청남도,44150,공주시,127.0967,36.3323,공주역,공주역,충남 공주시 새빛로 100-0,관광지,기타관광,관광지,기타관광,0.6790678545448504,202608
44150,충청남도 공주시,202601-202608,12,DEA895AC14EB71D03A7ED169FF6E48C2,68580e5855e9a539b2fe90ba455bf460,44,충청남도,44150,공주시,127.1896,36.4475,석장리박물관,석장리박물관,충남 공주시 금벽로 990-0,관광지,문화관광,관광지,문화관광,0.6457293948014659,202608
44150,충청남도 공주시,202601-202608,13,F7D96F8C5347EFC33159ECCDDA58589E,380e7c8adf9e2143e5dfba5b58b90fc7,44,충청남도,44150,공주시,126.9543,36.5554,유구색동수국정원,유구색동수국정원,충남 공주시 창말길 44-0,관광지,문화관광,관광지,문화관광,0.5850618525816066,202608
44150,충청남도 공주시,202601-202608,14,D428AEF9D75F5A29C90BF1A330DB2B1E,2c40cb2fc9c07fe9b778cfb742d25c1d,44,충청남도,44150,공주시,127.1277,36.4672,미르섬,미르섬,충남 공주시 금벽로 368-0,관광지,자연관광,관광지,자연관광,0.530368807288072,202608
44150,충청남도 공주시,202601-202608,15,573485A3BA9F527762BD11D2160992AE,abd2e344bac6919e154a67155b1ad695,44,충청남도,44150,공주시,127.1199,36.4536,나태주풀꽃문학관,나태주풀꽃문학관,충남 공주시 봉황로 85-12,관광지,문화관광,관광지,문화관광,0.5031451100710866,202608
44150,충청남도 공주시,202601-202608,16,44E4F411B4A7DE59E735F0E94B6A253A,0f6338730d825a3dbe726103746ab07e,44,충청남도,44150,공주시,127.1839,36.3357,신원사,신원사,충남 공주시 신원사동길 1-0,관광지,역사관광,관광지,역사관광,0.4310371911711547,202608
44150,충청남도 공주시,202601-202608,17,239AF27ADF236FD03E2F240D45E776E4,f5e4fcbef821fb11d94a912029b06652,44,충청남도,44150,공주시,127.1165,36.6512,포웰CC프린세스,포웰CC프린세스,충남 공주시 방자들길 81-50,관광지,레저스포츠,관광지,레저스포츠,0.29030690062340697,202608
44150,충청남도 공주시,202601-202608,18,A0AC3EE73931E44608C56542BF86DCC0,0e4d15d99bd7a795464e291129bf24dd,44,충청남도,44150,공주시,127.13,36.4697,호텔INK,호텔INK,충남 공주시 전막2길 10-10,숙박,숙박,숙박,숙박,0.2758544411995485,202608
44150,충청남도 공주시,202601-202608,19,4EE18C0D70BFB779EB2575DCCF3E8DD6,3721af81d8afa3c35732226340233205,44,충청남도,44150,공주시,127.1298,36.4699,호텔공주,호텔공주,충남 공주시 전막2길 10-6,숙박,숙박,숙박,숙박,0.26413266670010227,202608
44150,충청남도 공주시,202601-202608,20,24AD4AADF8F4400F4D25EDCE055518C4,f3163dc89441d959426ea4d63855da07,44,충청남도,44150,공주시,127.1183,36.4232,공주산림휴양마을,공주산림휴양마을,충남 공주시 수원지공원길 222-0,관광지,자연관광,관광지,자연관광,0.2607467931325087,202608
44150,충청남도 공주시,202601-202608,21,1C9F69DCE2CB1EAF660B35B3A37206A6,3c5ee49968c139256b92b1198b9a73d6,44,충청남도,44150,공주시,127.099,36.4944,로보카폴리안전체험공원,로보카폴리안전체험공원,충남 공주시 월미동길 219-0,관광지,기타관광,관광지,기타관광,0.25138652002982387,202608
44150,충청남도 공주시,202601-202608,22,EE2E2393315F8A636B3BBFA7FEE86071,77b4ce0782857138f1e62d6842b4e022,44,충청남도,44150,공주시,127.1284,36.4638,공주공산성연지,공주공산성연지,충남 공주시,관광지,역사관광,관광지,역사관광,0.22901517741199573,202608
44150,충청남도 공주시,202601-202608,23,9953EAB35B58605318AD8B79494B65A4,ae6ee92174d0e8da2671b6ffdc24d044,44,충청남도,44150,공주시,127.1876,36.3653,갑사,갑사,충남 공주시 갑사로 567-3,관광지,역사관광,관광지,역사관광,0.22211107023085785,202608
44150,충청남도 공주시,202601-202608,24,9472A77242D1EB3FCB8D14F4A81C33D7,c9ca772221150cd71ce98804df735b9b,44,충청남도,44150,공주시,127.1274,36.4547,공주중동성당,공주중동성당,충남 공주시 성당길 6-0,관광지,역사관광,관광지,역사관광,0.21452879234804625,202608
44150,충청남도 공주시,202601-202608,25,B0BA47D73F7BBA0C62F6378BD7BC95B4,4c100cb16d007fedcf1759ad597c9024,44,충청남도,44150,공주시,127.2549,36.3685,미타스야료칸호텔by아늑/공주동학사점,미타스야료칸호텔by아늑/공주동학사점,충남 공주시 임금봉길 97-0,숙박,숙박,숙박,숙박,0.19675814550225004,202608
44150,충청남도 공주시,202601-202608,26,76296EB7D278E7997B1FEB9BB6C98684,2b59161104ae765369368beb7da52bc4,44,충청남도,44150,공주시,127.1306,36.4838,공주시립박찬호야구장,공주시립박찬호야구장,충남 공주시 백제큰길 2425-0,관광지,문화관광,관광지,문화관광,0.18526308852285436,202608
44150,충청남도 공주시,202601-202608,27,140D5125443D97C3C19A2531C69259A6,82ac53e472f89694204995f3c3efc646,44,충청남도,44150,공주시,127.1314,36.4703,호텔공산여관,호텔공산여관,충남 공주시 전막3길 20-0,숙박,숙박,숙박,숙박,0.18235799597180974,202608
44150,충청남도 공주시,202601-202608,28,FB72B0EA165BA846FD5582F3D7903A1F,bd4ed4ae135bf88ae2247d426724ada5,44,충청남도,44150,공주시,127.1346,36.491,정안천생태공원,정안천생태공원,충남 공주시 의당로 0-0,관광지,문화관광,관광지,문화관광,0.17063226198628814,202608
44150,충청남도 공주시,202601-202608,29,6383AF1E34E0F60A725E814B99A335C6,593c0ae903e0f33b4b7867e55e92b0a5,44,충청남도,44150,공주시,127.1311,36.4696,공주호텔어반티,공주호텔어반티,충남 공주시 번영1로 13-0,숙박,숙박,숙박,숙박,0.16819423396576574,202608
44150,충청남도 공주시,202601-202608,30,07F46BAC94BB5F16A92094F83A014A5D,9d333692f77dccb3d2922de6c6a2f1e9,44,충청남도,44150,공주시,127.1114,36.4623,고마곰어린이체험관,고마곰어린이체험관,충남 공주시 고마나루길 30-0,관광지,문화관광,관광지,문화관광,0.1678760315946044,202608
44150,충청남도 공주시,202601-202608,31,B8330494925817DC1A2D7B4EF4A73808,00a55421157af4398837a3edac8cda42,44,충청남도,44150,공주시,127.1266,36.4537,충청남도역사박물관,충청남도역사박물관,충남 공주시 국고개길 24-0,관광지,문화관광,관광지,문화관광,0.16741969393255748,202608
44150,충청남도 공주시,202601-202608,32,2F9911E4BDF28E5DE58495DEEEE8F652,84c8e5ef9dedc718d3be74261005c598,44,충청남도,44150,공주시,127.1302,36.4677,겨울공주군밤축제,겨울공주군밤축제,충남 공주시 금벽로 368-0,관광지,문화관광,관광지,문화관광,0.1669392299847383,202602
44150,충청남도 공주시,202601-202608,33,A689793000F1240D50ED92C4684C0365,99559fcbf1d4c59b2ad494eb562fdb43,44,충청남도,44150,공주시,126.952,36.5503,유구시외버스터미널,유구시외버스터미널,충남 공주시 유구마곡사로 9-0,관광지,기타관광,관광지,기타관광,0.1591535391872812,202608
44150,충청남도 공주시,202601-202608,34,E26A07A766F3E048A3F961344A9C7B5E,133a2a7400d5fc08509978ed99ee8256,44,충청남도,44150,공주시,127.1075,36.4629,금강온천,금강온천,충남 공주시 고마나루길 51-12,관광지,체험관광,관광지,체험관광,0.15463846130114553,202608
44150,충청남도 공주시,202601-202608,35,DBF758338B0D7D618D2EA261AAB9661C,3400b0479d7562f9679f873af2b640ac,44,충청남도,44150,공주시,127.1388,36.4735,메가박스/공주,메가박스/공주,충남 공주시 흑수골길 12-0,관광지,문화관광,관광지,문화관광,0.15179257207243577,202608
44150,충청남도 공주시,202601-202608,36,8A897377F2D0F818DB1B97CEF41EE232,49bd67aed4e6153db401df64bbb7da43,44,충청남도,44150,공주시,127.2246,36.4123,금강사,금강사,충남 공주시 마티고개로 175-4,관광지,역사관광,관광지,역사관광,0.13736882610717333,202608
44150,충청남도 공주시,202601-202608,37,DD4945A6CAC4D50C340A1EE66CCB5C38,fd2e9271590d3ad34ca34318b8e75e2d,44,충청남도,44150,공주시,127.1309,36.4698,호텔미인,호텔미인,충남 공주시 전막3길 14-0,숙박,숙박,숙박,숙박,0.13016083868857106,202608
44150,충청남도 공주시,202601-202608,38,7CCBE43680EBB1E45C1461960DEA1B1D,f155e753c125ea855bec2365549543bf,44,충청남도,44150,공주시,127.232,36.3565,동학사계곡,동학사계곡,충남 공주시,관광지,자연관광,관광지,자연관광,0.11368869030257289,202608
44150,충청남도 공주시,202601-202608,39,18A8ECC27FB52DDB93A3A0983EC6C96E,22ad41cfb09ea34c60bfd60f2d436754,44,충청남도,44150,공주시,127.2448,36.3664,한국자연사박물관,한국자연사박물관,충남 공주시 임금봉길 49-25,관광지,문화관광,관광지,문화관광,0.10652031099935053,202608
44150,충청남도 공주시,202601-202608,40,20DCEC0A08C976D8D01B4743CC9AEF96,2ef37834724d1c804953ae7be55a1f7b,44,충청남도,44150,공주시,126.9518,36.553,유구전통시장,유구전통시장,충남 공주시 시장길 29-4,관광지,쇼핑,관광지,쇼핑,0.09339700848796367,202608
44150,충청남도 공주시,202601-202608,41,25AE6A1E8F628FD7761B53DA56C975A3,24d53f7b8d08a926362ade94423ad5e6,44,충청남도,44150,공주시,127.1633,36.5036,골드리버CC,골드리버CC,충남 공주시 신성말길 67-38,관광지,레저스포츠,관광지,레저스포츠,0.09196395738911498,202608
44150,충청남도 공주시,202601-202608,42,7B4FD6364456DAF49CB6BDCD8406390D,6aa1e3c743a50de38fc5700e46ed462a,44,충청남도,44150,공주시,127.1071,36.4699,공주고마나루,공주고마나루,충남 공주시,관광지,역사관광,관광지,역사관광,0.09062616323847329,202608
44150,충청남도 공주시,202601-202608,43,17FB82EB87885F128D40EBA6DE416D9E,2f974594517c59df9e485fb504872848,44,충청남도,44150,공주시,127.1302,36.4708,마루호텔,마루호텔,충남 공주시 전막2길 16-1,숙박,숙박,숙박,숙박,0.08991706941451268,202608
44150,충청남도 공주시,202601-202608,44,B070778F31F2347F8E86B07074C2A887,bddfd9e10c29fea35307f18f0e1b8589,44,충청남도,44150,공주시,127.1224,36.4727,쌍신종합체육공원/축구장,쌍신종합체육공원/축구장,충남 공주시,관광지,문화관광,관광지,문화관광,0.08821132906674622,202608
44150,충청남도 공주시,202601-202608,45,64B3F674BE9DCB5C0BD9C7EF2B516376,c2beeef05d28ebbc86863f1a3ee5f668,44,충청남도,44150,공주시,127.1287,36.4703,넘버25호텔/공주신관점,넘버25호텔/공주신관점,충남 공주시 전막1길 6-33,숙박,숙박,숙박,숙박,0.0881758406520973,202608
