조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,DISP_NM,DTL_TOU_NUM,TOT_DTL_TOU_NUM_RATE,TOU_NUM,TOU_NUM_SQRT,TOT_DPTR_REGN_NM_RATE
47170,경상북도 안동시,202401-202408,전남광주통합특별시,해남군,전남광주통합특별시 해남군,2014.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,영암군,전남광주통합특별시 영암군,2051.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,무안군,전남광주통합특별시 무안군,4835.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,함평군,전남광주통합특별시 함평군,818.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,영광군,전남광주통합특별시 영광군,1495.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,장성군,전남광주통합특별시 장성군,2251.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,완도군,전남광주통합특별시 완도군,1316.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,진도군,전남광주통합특별시 진도군,2289.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,신안군,전남광주통합특별시 신안군,1202.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전북특별자치도,전주시 완산구,전북특별자치도 전주시 완산구,9792.0,0.1,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,전주시 덕진구,전북특별자치도 전주시 덕진구,11469.0,0.1,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,군산시,전북특별자치도 군산시,11922.0,0.1,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,익산시,전북특별자치도 익산시,12242.0,0.1,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,완주군,전북특별자치도 완주군,7386.0,0.1,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,정읍시,전북특별자치도 정읍시,3425.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,남원시,전북특별자치도 남원시,3987.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,김제시,전북특별자치도 김제시,1803.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,진안군,전북특별자치도 진안군,954.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,무주군,전북특별자치도 무주군,4107.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,장수군,전북특별자치도 장수군,911.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,임실군,전북특별자치도 임실군,871.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,순창군,전북특별자치도 순창군,424.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,고창군,전북특별자치도 고창군,1779.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,전북특별자치도,부안군,전북특별자치도 부안군,1350.0,0.0,72422.0,269.0,0.7
47170,경상북도 안동시,202401-202408,세종특별자치시,세종특별자치시,세종특별자치시,43980.0,0.4,43980.0,210.0,0.4
47170,경상북도 안동시,202401-202408,제주특별자치도,제주시,제주특별자치도 제주시,24966.0,0.2,37283.0,193.0,0.3
47170,경상북도 안동시,202401-202408,제주특별자치도,서귀포시,제주특별자치도 서귀포시,12317.0,0.1,37283.0,193.0,0.3
