조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
47280,경상북도 문경시,202401-202408,숙박,호텔,80262,283.0,16.5,5465,74.0,6.8
47280,경상북도 문경시,202401-202408,숙박,펜션/민박,80262,283.0,16.5,18371,136.0,22.9
47280,경상북도 문경시,202401-202408,숙박,콘도미니엄,80262,283.0,16.5,23882,155.0,29.8
47280,경상북도 문경시,202401-202408,숙박,모텔,80262,283.0,16.5,22016,148.0,27.4
47280,경상북도 문경시,202401-202408,숙박,기타숙박,80262,283.0,16.5,998,32.0,1.2
47280,경상북도 문경시,202401-202408,기타관광,교통시설,73237,271.0,15.1,46396,215.0,63.4
47280,경상북도 문경시,202401-202408,기타관광,기타관광,73237,271.0,15.1,26841,164.0,36.6
52190,전북특별자치도 남원시,202401-202408,자연관광,자연경관(산),13103,114.0,3.3,11350,107.0,86.6
52190,전북특별자치도 남원시,202401-202408,자연관광,자연공원,13103,114.0,3.3,1179,34.0,9.0
52190,전북특별자치도 남원시,202401-202408,자연관광,자연경관(하천/해양),13103,114.0,3.3,574,24.0,4.4
52190,전북특별자치도 남원시,202401-202408,역사관광,역사유적지,12226,111.0,3.1,6086,78.0,49.8
52190,전북특별자치도 남원시,202401-202408,역사관광,종교성지,12226,111.0,3.1,6097,78.0,49.9
52190,전북특별자치도 남원시,202401-202408,역사관광,역사유물,12226,111.0,3.1,43,7.0,0.4
52190,전북특별자치도 남원시,202401-202408,체험관광,공예체험,419,20.0,0.1,9,3.0,2.1
52190,전북특별자치도 남원시,202401-202408,체험관광,농/산/어촌체험,419,20.0,0.1,410,20.0,97.9
52190,전북특별자치도 남원시,202401-202408,문화관광,기타문화관광지,39052,198.0,9.8,6900,83.0,17.7
52190,전북특별자치도 남원시,202401-202408,문화관광,전시시설,39052,198.0,9.8,5723,76.0,14.7
52190,전북특별자치도 남원시,202401-202408,문화관광,도시/지역문화관광,39052,198.0,9.8,1709,41.0,4.4
