조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
43130,충청북도 충주시,202601-202608,음식,한식,605696,778.0,34.7,309676,556.0,51.1
43130,충청북도 충주시,202601-202608,숙박,펜션/민박,189654,435.0,10.9,16565,129.0,8.7
43130,충청북도 충주시,202601-202608,숙박,캠핑,189654,435.0,10.9,35461,188.0,18.7
43130,충청북도 충주시,202601-202608,숙박,호텔,189654,435.0,10.9,68986,263.0,36.4
43130,충청북도 충주시,202601-202608,숙박,호스텔,189654,435.0,10.9,325,18.0,0.2
43130,충청북도 충주시,202601-202608,숙박,콘도미니엄,189654,435.0,10.9,16164,127.0,8.5
43130,충청북도 충주시,202601-202608,숙박,모텔,189654,435.0,10.9,52039,228.0,27.4
43130,충청북도 충주시,202601-202608,숙박,기타숙박,189654,435.0,10.9,114,11.0,0.1
43130,충청북도 충주시,202601-202608,기타관광,교통시설,141525,376.0,8.1,117795,343.0,83.2
43130,충청북도 충주시,202601-202608,기타관광,데이트코스,141525,376.0,8.1,2007,45.0,1.4
43130,충청북도 충주시,202601-202608,기타관광,기타관광,141525,376.0,8.1,21723,147.0,15.3
