BASE_DATE,CTNN_NM,C_RATE,NAT_NM,PRE_QTY,QTY,R_LEV,SEX_CD,SRT_NO
202301,유럽,-10.5,루마니아,200.0,179.0,3,남성,9
202301,유럽,592.3,루마니아,13.0,90.0,3,여성,9
202301,유럽,-4.1,루마니아,146.0,140.0,3,승무원,9
202301,유럽,13.9,루마니아,359.0,409.0,3,전체,9
202301,유럽,352.2,노르웨이,69.0,312.0,3,남성,10
202301,유럽,438.9,노르웨이,36.0,194.0,3,여성,10
202301,유럽,50.0,노르웨이,16.0,24.0,3,승무원,10
202301,유럽,338.0,노르웨이,121.0,530.0,3,전체,10
202301,유럽,373.3,스웨덴,86.0,407.0,3,남성,11
202301,유럽,294.1,스웨덴,68.0,268.0,3,여성,11
202301,유럽,-41.9,스웨덴,31.0,18.0,3,승무원,11
202301,유럽,274.6,스웨덴,185.0,693.0,3,전체,11
202301,유럽,230.1,폴란드,123.0,406.0,3,남성,12
202301,유럽,781.5,폴란드,27.0,238.0,3,여성,12
202301,유럽,75.9,폴란드,232.0,408.0,3,승무원,12
202301,유럽,175.4,폴란드,382.0,1052.0,3,전체,12
202301,유럽,750.0,스위스,34.0,289.0,3,남성,13
202301,유럽,548.5,스위스,33.0,214.0,3,여성,13
202301,유럽,64.0,스위스,25.0,41.0,3,승무원,13
202301,유럽,491.3,스위스,92.0,544.0,3,전체,13
202301,유럽,411.1,포르투갈,27.0,138.0,3,남성,14
202301,유럽,373.7,포르투갈,19.0,90.0,3,여성,14
202301,유럽,-69.2,포르투갈,172.0,53.0,3,승무원,14
202301,유럽,28.9,포르투갈,218.0,281.0,3,전체,14
202301,유럽,526.2,오스트리아,42.0,263.0,3,남성,15
202301,유럽,623.5,오스트리아,17.0,123.0,3,여성,15
202301,유럽,23.5,오스트리아,85.0,105.0,3,승무원,15
202301,유럽,241.0,오스트리아,144.0,491.0,3,전체,15
202301,유럽,472.5,핀란드,40.0,229.0,3,남성,16
202301,유럽,504.5,핀란드,22.0,133.0,3,여성,16
202301,유럽,39.3,핀란드,206.0,287.0,3,승무원,16
202301,유럽,142.2,핀란드,268.0,649.0,3,전체,16
202301,유럽,365.2,벨기에,66.0,307.0,3,남성,17
202301,유럽,314.3,벨기에,42.0,174.0,3,여성,17
202301,유럽,37.1,벨기에,97.0,133.0,3,승무원,17
202301,유럽,199.5,벨기에,205.0,614.0,3,전체,17
202301,유럽,5.8,크로아티아,86.0,91.0,3,남성,18
202301,유럽,325.0,크로아티아,4.0,17.0,3,여성,18
202301,유럽,-7.5,크로아티아,67.0,62.0,3,승무원,18
202301,유럽,8.3,크로아티아,157.0,170.0,3,전체,18
202301,유럽,47.8,그리스,203.0,300.0,3,남성,19
202301,유럽,440.0,그리스,10.0,54.0,3,여성,19
202301,유럽,-24.3,그리스,173.0,131.0,3,승무원,19
202301,유럽,25.6,그리스,386.0,485.0,3,전체,19
202301,유럽,78.7,불가리아,47.0,84.0,3,남성,20
202301,유럽,158.3,불가리아,12.0,31.0,3,여성,20
202301,유럽,-70.3,불가리아,158.0,47.0,3,승무원,20
202301,유럽,-25.3,불가리아,217.0,162.0,3,전체,20
202301,유럽,369.1,덴마크,68.0,319.0,3,남성,21
202301,유럽,322.2,덴마크,36.0,152.0,3,여성,21
202301,유럽,-10.3,덴마크,39.0,35.0,3,승무원,21
202301,유럽,253.8,덴마크,143.0,506.0,3,전체,21
202301,유럽,405.2,아일랜드,58.0,293.0,3,남성,22
202301,유럽,604.0,아일랜드,25.0,176.0,3,여성,22
202301,유럽,-31.0,아일랜드,29.0,20.0,3,승무원,22
202301,유럽,336.6,아일랜드,112.0,489.0,3,전체,22
202301,유럽,221.3,기타,207.0,665.0,3,남성,23
202301,유럽,350.9,기타,108.0,487.0,3,여성,23
202301,유럽,27.8,기타,395.0,505.0,3,승무원,23
202301,유럽,133.4,기타,710.0,1657.0,3,전체,23
202301,오세아니아,2027.1,연도대륙,351.0,7466.0,2,남성,0
202301,오세아니아,2296.3,연도대륙,294.0,7045.0,2,여성,0
202301,오세아니아,304.4,연도대륙,182.0,736.0,2,승무원,0
202301,오세아니아,1743.7,연도대륙,827.0,15247.0,2,전체,0
202301,오세아니아,2019.4,호주,294.0,6231.0,3,남성,1
202301,오세아니아,2493.0,호주,228.0,5912.0,3,여성,1
202301,오세아니아,432.6,호주,89.0,474.0,3,승무원,1
202301,오세아니아,1965.0,호주,611.0,12617.0,3,전체,1
202301,오세아니아,2190.6,뉴질랜드,53.0,1214.0,3,남성,2
202301,오세아니아,1693.5,뉴질랜드,62.0,1112.0,3,여성,2
202301,오세아니아,230.8,뉴질랜드,78.0,258.0,3,승무원,2
202301,오세아니아,1238.9,뉴질랜드,193.0,2584.0,3,전체,2
202301,오세아니아,425.0,기타,4.0,21.0,3,남성,3
202301,오세아니아,425.0,기타,4.0,21.0,3,여성,3
202301,오세아니아,-73.3,기타,15.0,4.0,3,승무원,3
202301,오세아니아,100.0,기타,23.0,46.0,3,전체,3
202301,아프리카,182.4,연도대륙,393.0,1110.0,2,남성,0
202301,아프리카,426.7,연도대륙,150.0,790.0,2,여성,0
202301,아프리카,68.5,연도대륙,505.0,851.0,2,승무원,0
202301,아프리카,162.5,연도대륙,1048.0,2751.0,2,전체,0
202301,아프리카,869.0,남아프리카공화국,29.0,281.0,3,남성,1
202301,아프리카,864.6,남아프리카공화국,48.0,463.0,3,여성,1
202301,아프리카,88.9,남아프리카공화국,27.0,51.0,3,승무원,1
202301,아프리카,664.4,남아프리카공화국,104.0,795.0,3,전체,1
202301,아프리카,127.7,기타,364.0,829.0,3,남성,2
202301,아프리카,220.6,기타,102.0,327.0,3,여성,2
202301,아프리카,67.4,기타,478.0,800.0,3,승무원,2
202301,아프리카,107.2,기타,944.0,1956.0,3,전체,2
202301,기타,0.0,연도대륙,1.0,1.0,2,남성,0
202301,기타,0.0,연도대륙,0.0,0.0,2,여성,0
202301,기타,0.0,연도대륙,0.0,11.0,2,승무원,0
202301,기타,1100.0,연도대륙,1.0,12.0,2,전체,0
202301,기타,0.0,기타,1.0,1.0,3,남성,1
202301,기타,0.0,기타,0.0,0.0,3,여성,1
202301,기타,0.0,기타,0.0,11.0,3,승무원,1
202301,기타,1100.0,기타,1.0,12.0,3,전체,1
202301,교포,225.2,연도대륙,385.0,1252.0,2,남성,0
202301,교포,231.2,연도대륙,464.0,1537.0,2,여성,0
202301,교포,0.0,연도대륙,0.0,0.0,2,승무원,0
202301,교포,228.5,연도대륙,849.0,2789.0,2,전체,0
202301,교포,225.2,교포,385.0,1252.0,3,남성,1
202301,교포,231.2,교포,464.0,1537.0,3,여성,1
202301,교포,0.0,교포,0.0,0.0,3,승무원,1
202301,교포,228.5,교포,849.0,2789.0,3,전체,1
202302,대륙전체,447.9,연도,36184.0,198254.0,1,남성,0
202302,대륙전체,736.9,연도,28987.0,242602.0,1,여성,0
202302,대륙전체,10.2,연도,34828.0,38392.0,1,승무원,0
202302,대륙전체,379.3,연도,99999.0,479248.0,1,전체,0
202302,아시아,495.5,연도대륙,24335.0,144910.0,2,남성,0
202302,아시아,1101.3,연도대륙,16387.0,196853.0,2,여성,0
202302,아시아,6.1,연도대륙,18870.0,20017.0,2,승무원,0
202302,아시아,507.1,연도대륙,59592.0,361780.0,2,전체,0
202302,아시아,230.5,중국,6325.0,20903.0,3,남성,1
202302,아시아,275.3,중국,6467.0,24271.0,3,여성,1
202302,아시아,-82.1,중국,3960.0,710.0,3,승무원,1
202302,아시아,173.9,중국,16752.0,45884.0,3,전체,1
202302,아시아,3849.0,일본,788.0,31118.0,3,남성,2
202302,아시아,2931.5,일본,2075.0,62903.0,3,여성,2
202302,아시아,423.9,일본,71.0,372.0,3,승무원,2
202302,아시아,3117.2,일본,2934.0,94393.0,3,전체,2
202302,아시아,8919.6,대만,179.0,16145.0,3,남성,3
202302,아시아,5796.3,대만,537.0,31663.0,3,여성,3
202302,아시아,14.9,대만,141.0,162.0,3,승무원,3
202302,아시아,5497.4,대만,857.0,47970.0,3,전체,3
202302,아시아,8247.5,홍콩,59.0,4925.0,3,남성,4
202302,아시아,5793.1,홍콩,189.0,11138.0,3,여성,4
202302,아시아,625.0,홍콩,24.0,174.0,3,승무원,4
202302,아시아,5869.5,홍콩,272.0,16237.0,3,전체,4
202302,아시아,9400.0,마카오,1.0,95.0,3,남성,5
202302,아시아,25000.0,마카오,1.0,251.0,3,여성,5
202302,아시아,0.0,마카오,0.0,0.0,3,승무원,5
202302,아시아,17200.0,마카오,2.0,346.0,3,전체,5
202302,아시아,122.7,필리핀,2612.0,5818.0,3,남성,6
202302,아시아,3259.6,필리핀,136.0,4569.0,3,여성,6
202302,아시아,-36.7,필리핀,6290.0,3981.0,3,승무원,6
202302,아시아,59.0,필리핀,9038.0,14368.0,3,전체,6
202302,아시아,247.2,인도네시아,1993.0,6920.0,3,남성,7
202302,아시아,897.3,인도네시아,562.0,5605.0,3,여성,7
202302,아시아,-12.8,인도네시아,1870.0,1631.0,3,승무원,7
202302,아시아,219.9,인도네시아,4425.0,14156.0,3,전체,7
202302,아시아,1979.2,태국,467.0,9710.0,3,남성,8
202302,아시아,2819.8,태국,570.0,16643.0,3,여성,8
202302,아시아,293.2,태국,455.0,1789.0,3,승무원,8
202302,아시아,1786.2,태국,1492.0,28142.0,3,전체,8
202302,아시아,446.9,베트남,2361.0,12913.0,3,남성,9
202302,아시아,461.6,베트남,2089.0,11732.0,3,여성,9
202302,아시아,657.8,베트남,552.0,4183.0,3,승무원,9
202302,아시아,476.3,베트남,5002.0,28828.0,3,전체,9
202302,아시아,93.4,인도,1492.0,2885.0,3,남성,10
202302,아시아,119.9,인도,311.0,684.0,3,여성,10
202302,아시아,-24.3,인도,1446.0,1095.0,3,승무원,10
202302,아시아,43.6,인도,3249.0,4664.0,3,전체,10
202302,아시아,2129.7,말레이시아,276.0,6154.0,3,남성,11
202302,아시아,2026.5,말레이시아,422.0,8974.0,3,여성,11
202302,아시아,369.9,말레이시아,289.0,1358.0,3,승무원,11
202302,아시아,1570.3,말레이시아,987.0,16486.0,3,전체,11
202302,아시아,665.5,싱가포르,623.0,4769.0,3,남성,12
202302,아시아,883.3,싱가포르,640.0,6293.0,3,여성,12
202302,아시아,391.6,싱가포르,226.0,1111.0,3,승무원,12
202302,아시아,717.5,싱가포르,1489.0,12173.0,3,전체,12
202302,아시아,703.9,몽골,565.0,4542.0,3,남성,13
202302,아시아,793.9,몽골,609.0,5444.0,3,여성,13
202302,아시아,0.0,몽골,0.0,14.0,3,승무원,13
202302,아시아,751.8,몽골,1174.0,10000.0,3,전체,13
202302,아시아,170.1,우즈베키스탄,1246.0,3366.0,3,남성,14
202302,아시아,214.5,우즈베키스탄,325.0,1022.0,3,여성,14
202302,아시아,6300.0,우즈베키스탄,4.0,256.0,3,승무원,14
202302,아시아,194.9,우즈베키스탄,1575.0,4644.0,3,전체,14
202302,아시아,37.9,미얀마,1359.0,1874.0,3,남성,15
202302,아시아,232.5,미얀마,120.0,399.0,3,여성,15
202302,아시아,-64.5,미얀마,2812.0,998.0,3,승무원,15
202302,아시아,-23.8,미얀마,4291.0,3271.0,3,전체,15
202302,아시아,251.0,GCC,196.0,688.0,3,남성,16
202302,아시아,273.3,GCC,120.0,448.0,3,여성,16
202302,아시아,77.2,GCC,79.0,140.0,3,승무원,16
202302,아시아,223.0,GCC,395.0,1276.0,3,전체,16
202302,아시아,654.1,카자흐스탄,148.0,1116.0,3,남성,17
202302,아시아,524.2,카자흐스탄,227.0,1417.0,3,여성,17
202302,아시아,230.7,카자흐스탄,75.0,248.0,3,승무원,17
202302,아시아,518.0,카자흐스탄,450.0,2781.0,3,전체,17
202302,아시아,326.9,튀르키예,104.0,444.0,3,남성,18
202302,아시아,116.4,튀르키예,134.0,290.0,3,여성,18
202302,아시아,189.1,튀르키예,302.0,873.0,3,승무원,18
202302,아시아,197.6,튀르키예,540.0,1607.0,3,전체,18
202302,아시아,191.3,캄보디아,585.0,1704.0,3,남성,19
202302,아시아,312.6,캄보디아,261.0,1077.0,3,여성,19
202302,아시아,5425.0,캄보디아,4.0,221.0,3,승무원,19
202302,아시아,253.2,캄보디아,850.0,3002.0,3,전체,19
202302,아시아,315.3,스리랑카,321.0,1333.0,3,남성,20
202302,아시아,173.7,스리랑카,38.0,104.0,3,여성,20
202302,아시아,68.1,스리랑카,116.0,195.0,3,승무원,20
202302,아시아,243.6,스리랑카,475.0,1632.0,3,전체,20
202302,아시아,121.7,방글라데시,552.0,1224.0,3,남성,21
202302,아시아,105.3,방글라데시,76.0,156.0,3,여성,21
202302,아시아,1.6,방글라데시,61.0,62.0,3,승무원,21
202302,아시아,109.3,방글라데시,689.0,1442.0,3,전체,21
202302,아시아,83.3,파키스탄,454.0,832.0,3,남성,22
202302,아시아,145.2,파키스탄,62.0,152.0,3,여성,22
202302,아시아,-4.5,파키스탄,22.0,21.0,3,승무원,22
202302,아시아,86.8,파키스탄,538.0,1005.0,3,전체,22
202302,아시아,328.4,이스라엘,67.0,287.0,3,남성,23
202302,아시아,365.2,이스라엘,23.0,107.0,3,여성,23
202302,아시아,0.0,이스라엘,3.0,3.0,3,승무원,23
202302,아시아,326.9,이스라엘,93.0,397.0,3,전체,23
202302,아시아,37.0,이란,54.0,74.0,3,남성,24
202302,아시아,11.1,이란,54.0,60.0,3,여성,24
202302,아시아,25.0,이란,4.0,5.0,3,승무원,24
202302,아시아,24.1,이란,112.0,139.0,3,전체,24
202302,아시아,236.3,기타,1508.0,5071.0,3,남성,25
202302,아시아,328.0,기타,339.0,1451.0,3,여성,25
202302,아시아,548.4,기타,64.0,415.0,3,승무원,25
202302,아시아,263.0,기타,1911.0,6937.0,3,전체,25
202302,아메리카,450.7,연도대륙,4809.0,26482.0,2,남성,0
202302,아메리카,298.0,연도대륙,6304.0,25089.0,2,여성,0
202302,아메리카,-17.5,연도대륙,8756.0,7225.0,2,승무원,0
202302,아메리카,195.9,연도대륙,19869.0,58796.0,2,전체,0
202302,아메리카,426.0,미국,3966.0,20863.0,3,남성,1
202302,아메리카,277.0,미국,5123.0,19313.0,3,여성,1
202302,아메리카,-10.8,미국,6756.0,6028.0,3,승무원,1
202302,아메리카,191.6,미국,15845.0,46204.0,3,전체,1
202302,아메리카,656.9,캐나다,543.0,4110.0,3,남성,2
202302,아메리카,516.7,캐나다,676.0,4169.0,3,여성,2
202302,아메리카,-55.3,캐나다,1701.0,761.0,3,승무원,2
202302,아메리카,209.6,캐나다,2920.0,9040.0,3,전체,2
202302,아메리카,470.1,브라질,77.0,439.0,3,남성,3
202302,아메리카,250.0,브라질,126.0,441.0,3,여성,3
202302,아메리카,172.2,브라질,54.0,147.0,3,승무원,3
202302,아메리카,299.6,브라질,257.0,1027.0,3,전체,3
202302,아메리카,250.5,멕시코,101.0,354.0,3,남성,4
202302,아메리카,92.2,멕시코,179.0,344.0,3,여성,4
202302,아메리카,-7.9,멕시코,165.0,152.0,3,승무원,4
202302,아메리카,91.0,멕시코,445.0,850.0,3,전체,4
202302,아메리카,486.9,기타,122.0,716.0,3,남성,5
202302,아메리카,311.0,기타,200.0,822.0,3,여성,5
202302,아메리카,71.2,기타,80.0,137.0,3,승무원,5
202302,아메리카,316.7,기타,402.0,1675.0,3,전체,5
202302,유럽,253.5,연도대륙,5539.0,19579.0,2,남성,0
202302,유럽,190.4,연도대륙,4856.0,14102.0,2,여성,0
202302,유럽,46.1,연도대륙,6617.0,9667.0,2,승무원,0
202302,유럽,154.8,연도대륙,17012.0,43348.0,2,전체,0
202302,유럽,206.7,러시아,929.0,2849.0,3,남성,1
202302,유럽,205.8,러시아,839.0,2566.0,3,여성,1
202302,유럽,141.9,러시아,1515.0,3665.0,3,승무원,1
202302,유럽,176.6,러시아,3283.0,9080.0,3,전체,1
202302,유럽,449.3,영국,534.0,2933.0,3,남성,2
202302,유럽,396.7,영국,395.0,1962.0,3,여성,2
202302,유럽,55.6,영국,135.0,210.0,3,승무원,2
202302,유럽,379.8,영국,1064.0,5105.0,3,전체,2
202302,유럽,300.4,독일,812.0,3251.0,3,남성,3
202302,유럽,163.0,독일,756.0,1988.0,3,여성,3
202302,유럽,17.4,독일,816.0,958.0,3,승무원,3
202302,유럽,159.9,독일,2384.0,6197.0,3,전체,3
202302,유럽,251.3,프랑스,858.0,3014.0,3,남성,4
202302,유럽,129.2,프랑스,1156.0,2650.0,3,여성,4
202302,유럽,17.2,프랑스,818.0,959.0,3,승무원,4
202302,유럽,133.9,프랑스,2832.0,6623.0,3,전체,4
202302,유럽,373.2,이탈리아,231.0,1093.0,3,남성,5
202302,유럽,190.9,이탈리아,209.0,608.0,3,여성,5
202302,유럽,36.6,이탈리아,131.0,179.0,3,승무원,5
202302,유럽,229.2,이탈리아,571.0,1880.0,3,전체,5
202302,유럽,316.8,네덜란드,232.0,967.0,3,남성,6
202302,유럽,132.9,네덜란드,240.0,559.0,3,여성,6
202302,유럽,95.8,네덜란드,690.0,1351.0,3,승무원,6
202302,유럽,147.6,네덜란드,1162.0,2877.0,3,전체,6
202302,유럽,-0.3,우크라이나,297.0,296.0,3,남성,7
202302,유럽,218.8,우크라이나,48.0,153.0,3,여성,7
202302,유럽,-60.7,우크라이나,751.0,295.0,3,승무원,7
202302,유럽,-32.1,우크라이나,1096.0,744.0,3,전체,7
202302,유럽,467.2,스페인,122.0,692.0,3,남성,8
202302,유럽,202.3,스페인,172.0,520.0,3,여성,8
202302,유럽,145.2,스페인,42.0,103.0,3,승무원,8
202302,유럽,291.4,스페인,336.0,1315.0,3,전체,8
202302,유럽,5.7,루마니아,192.0,203.0,3,남성,9
202302,유럽,420.0,루마니아,25.0,130.0,3,여성,9
202302,유럽,-0.7,루마니아,153.0,152.0,3,승무원,9
202302,유럽,31.1,루마니아,370.0,485.0,3,전체,9
202302,유럽,452.1,노르웨이,48.0,265.0,3,남성,10
202302,유럽,294.3,노르웨이,53.0,209.0,3,여성,10
202302,유럽,85.7,노르웨이,14.0,26.0,3,승무원,10
202302,유럽,334.8,노르웨이,115.0,500.0,3,전체,10
202302,유럽,425.3,스웨덴,79.0,415.0,3,남성,11
202302,유럽,138.2,스웨덴,110.0,262.0,3,여성,11
202302,유럽,-65.4,스웨덴,26.0,9.0,3,승무원,11
202302,유럽,219.1,스웨덴,215.0,686.0,3,전체,11
202302,유럽,130.3,폴란드,188.0,433.0,3,남성,12
202302,유럽,253.1,폴란드,98.0,346.0,3,여성,12
202302,유럽,81.2,폴란드,224.0,406.0,3,승무원,12
202302,유럽,132.4,폴란드,510.0,1185.0,3,전체,12
202302,유럽,427.0,스위스,74.0,390.0,3,남성,13
202302,유럽,231.8,스위스,85.0,282.0,3,여성,13
202302,유럽,22.2,스위스,27.0,33.0,3,승무원,13
202302,유럽,279.0,스위스,186.0,705.0,3,전체,13
202302,유럽,290.0,포르투갈,40.0,156.0,3,남성,14
202302,유럽,307.1,포르투갈,28.0,114.0,3,여성,14
202302,유럽,-68.6,포르투갈,140.0,44.0,3,승무원,14
202302,유럽,51.0,포르투갈,208.0,314.0,3,전체,14
202302,유럽,312.8,오스트리아,78.0,322.0,3,남성,15
202302,유럽,258.1,오스트리아,62.0,222.0,3,여성,15
202302,유럽,18.2,오스트리아,77.0,91.0,3,승무원,15
202302,유럽,192.6,오스트리아,217.0,635.0,3,전체,15
202302,유럽,180.0,핀란드,75.0,210.0,3,남성,16
202302,유럽,115.9,핀란드,113.0,244.0,3,여성,16
202302,유럽,40.3,핀란드,206.0,289.0,3,승무원,16
202302,유럽,88.6,핀란드,394.0,743.0,3,전체,16
202302,유럽,245.7,벨기에,105.0,363.0,3,남성,17
202302,유럽,198.7,벨기에,76.0,227.0,3,여성,17
202302,유럽,36.6,벨기에,93.0,127.0,3,승무원,17
202302,유럽,161.7,벨기에,274.0,717.0,3,전체,17
202302,유럽,-11.6,크로아티아,112.0,99.0,3,남성,18
202302,유럽,233.3,크로아티아,6.0,20.0,3,여성,18
202302,유럽,9.3,크로아티아,75.0,82.0,3,승무원,18
202302,유럽,4.1,크로아티아,193.0,201.0,3,전체,18
202302,유럽,81.3,그리스,139.0,252.0,3,남성,19
202302,유럽,204.8,그리스,21.0,64.0,3,여성,19
202302,유럽,-9.8,그리스,143.0,129.0,3,승무원,19
202302,유럽,46.9,그리스,303.0,445.0,3,전체,19
202302,유럽,37.0,불가리아,46.0,63.0,3,남성,20
202302,유럽,246.7,불가리아,15.0,52.0,3,여성,20
202302,유럽,-65.3,불가리아,98.0,34.0,3,승무원,20
202302,유럽,-6.3,불가리아,159.0,149.0,3,전체,20
202302,유럽,210.1,덴마크,89.0,276.0,3,남성,21
202302,유럽,232.1,덴마크,53.0,176.0,3,여성,21
202302,유럽,-39.1,덴마크,46.0,28.0,3,승무원,21
202302,유럽,155.3,덴마크,188.0,480.0,3,전체,21
202302,유럽,339.7,아일랜드,58.0,255.0,3,남성,22
202302,유럽,192.0,아일랜드,50.0,146.0,3,여성,22
202302,유럽,-38.9,아일랜드,36.0,22.0,3,승무원,22
202302,유럽,193.8,아일랜드,144.0,423.0,3,전체,22
202302,유럽,289.1,기타,201.0,782.0,3,남성,23
202302,유럽,144.7,기타,246.0,602.0,3,여성,23
202302,유럽,31.6,기타,361.0,475.0,3,승무원,23
202302,유럽,130.1,기타,808.0,1859.0,3,전체,23
202302,오세아니아,1188.9,연도대륙,371.0,4782.0,2,남성,0
202302,오세아니아,1090.6,연도대륙,350.0,4167.0,2,여성,0
202302,오세아니아,364.6,연도대륙,144.0,669.0,2,승무원,0
202302,오세아니아,1011.9,연도대륙,865.0,9618.0,2,전체,0
202302,오세아니아,1274.4,호주,289.0,3972.0,3,남성,1
202302,오세아니아,1152.9,호주,278.0,3483.0,3,여성,1
202302,오세아니아,562.7,호주,67.0,444.0,3,승무원,1
202302,오세아니아,1145.9,호주,634.0,7899.0,3,전체,1
202302,오세아니아,888.6,뉴질랜드,79.0,781.0,3,남성,2
202302,오세아니아,877.9,뉴질랜드,68.0,665.0,3,여성,2
202302,오세아니아,247.6,뉴질랜드,63.0,219.0,3,승무원,2
202302,오세아니아,692.9,뉴질랜드,210.0,1665.0,3,전체,2
202302,오세아니아,866.7,기타,3.0,29.0,3,남성,3
202302,오세아니아,375.0,기타,4.0,19.0,3,여성,3
202302,오세아니아,-57.1,기타,14.0,6.0,3,승무원,3
202302,오세아니아,157.1,기타,21.0,54.0,3,전체,3
202302,아프리카,91.9,연도대륙,705.0,1353.0,2,남성,0
202302,아프리카,85.0,연도대륙,579.0,1071.0,2,여성,0
202302,아프리카,90.8,연도대륙,424.0,809.0,2,승무원,0
202302,아프리카,89.3,연도대륙,1708.0,3233.0,2,전체,0
202302,아프리카,178.8,남아프리카공화국,104.0,290.0,3,남성,1
202302,아프리카,106.7,남아프리카공화국,285.0,589.0,3,여성,1
202302,아프리카,13.0,남아프리카공화국,46.0,52.0,3,승무원,1
202302,아프리카,114.0,남아프리카공화국,435.0,931.0,3,전체,1
202302,아프리카,76.9,기타,601.0,1063.0,3,남성,2
202302,아프리카,63.9,기타,294.0,482.0,3,여성,2
202302,아프리카,100.3,기타,378.0,757.0,3,승무원,2
202302,아프리카,80.8,기타,1273.0,2302.0,3,전체,2
202302,기타,-52.6,연도대륙,19.0,9.0,2,남성,0
202302,기타,300.0,연도대륙,1.0,4.0,2,여성,0
202302,기타,-70.6,연도대륙,17.0,5.0,2,승무원,0
202302,기타,-51.4,연도대륙,37.0,18.0,2,전체,0
202302,기타,-52.6,기타,19.0,9.0,3,남성,1
202302,기타,300.0,기타,1.0,4.0,3,여성,1
202302,기타,-70.6,기타,17.0,5.0,3,승무원,1
202302,기타,-51.4,기타,37.0,18.0,3,전체,1
202302,교포,180.5,연도대륙,406.0,1139.0,2,남성,0
202302,교포,158.0,연도대륙,510.0,1316.0,2,여성,0
202302,교포,0.0,연도대륙,0.0,0.0,2,승무원,0
202302,교포,168.0,연도대륙,916.0,2455.0,2,전체,0
202302,교포,180.5,교포,406.0,1139.0,3,남성,1
202302,교포,158.0,교포,510.0,1316.0,3,여성,1
202302,교포,0.0,교포,0.0,0.0,3,승무원,1
202302,교포,168.0,교포,916.0,2455.0,3,전체,1
202303,대륙전체,728.3,연도,37477.0,310440.0,1,남성,0
202303,대륙전체,2044.1,연도,20258.0,434348.0,1,여성,0
202303,대륙전체,42.9,연도,39033.0,55787.0,1,승무원,0
202303,대륙전체,727.3,연도,96768.0,800575.0,1,전체,0
202303,아시아,721.5,연도대륙,26200.0,215236.0,2,남성,0
202303,아시아,2859.6,연도대륙,11625.0,344056.0,2,여성,0
202303,아시아,49.1,연도대륙,21995.0,32791.0,2,승무원,0
202303,아시아,889.8,연도대륙,59820.0,592083.0,2,전체,0
202303,아시아,539.0,중국,5433.0,34719.0,3,남성,1
202303,아시아,732.1,중국,4495.0,37403.0,3,여성,1
202303,아시아,-73.6,중국,4798.0,1268.0,3,승무원,1
202303,아시아,398.4,중국,14726.0,73390.0,3,전체,1
202303,아시아,7872.8,일본,725.0,57803.0,3,남성,2
202303,아시아,22442.6,일본,594.0,133903.0,3,여성,2
202303,아시아,684.6,일본,78.0,612.0,3,승무원,2
202303,아시아,13666.5,일본,1397.0,192318.0,3,전체,2
202303,아시아,17961.3,대만,111.0,20048.0,3,남성,3
202303,아시아,38909.0,대만,111.0,43300.0,3,여성,3
202303,아시아,-17.0,대만,188.0,156.0,3,승무원,3
202303,아시아,15388.8,대만,410.0,63504.0,3,전체,3
202303,아시아,17252.2,홍콩,46.0,7982.0,3,남성,4
202303,아시아,21710.3,홍콩,87.0,18975.0,3,여성,4
202303,아시아,1064.7,홍콩,17.0,198.0,3,승무원,4
202303,아시아,18003.3,홍콩,150.0,27155.0,3,전체,4
202303,아시아,0.0,마카오,0.0,224.0,3,남성,5
202303,아시아,11680.0,마카오,5.0,589.0,3,여성,5
202303,아시아,0.0,마카오,0.0,1.0,3,승무원,5
202303,아시아,16180.0,마카오,5.0,814.0,3,전체,5
202303,아시아,105.6,필리핀,3806.0,7825.0,3,남성,6
202303,아시아,5607.6,필리핀,131.0,7477.0,3,여성,6
202303,아시아,26.4,필리핀,7460.0,9433.0,3,승무원,6
202303,아시아,117.0,필리핀,11397.0,24735.0,3,전체,6
202303,아시아,224.3,인도네시아,2140.0,6940.0,3,남성,7
202303,아시아,3483.7,인도네시아,227.0,8135.0,3,여성,7
202303,아시아,84.5,인도네시아,1867.0,3445.0,3,승무원,7
202303,아시아,337.4,인도네시아,4234.0,18520.0,3,전체,7
202303,아시아,2613.9,태국,503.0,13651.0,3,남성,8
202303,아시아,6770.0,태국,397.0,27274.0,3,여성,8
202303,아시아,291.1,태국,552.0,2159.0,3,승무원,8
202303,아시아,2867.2,태국,1452.0,43084.0,3,전체,8
202303,아시아,471.5,베트남,2446.0,13978.0,3,남성,9
202303,아시아,694.2,베트남,2058.0,16345.0,3,여성,9
202303,아시아,678.0,베트남,592.0,4606.0,3,승무원,9
202303,아시아,585.4,베트남,5096.0,34929.0,3,전체,9
202303,아시아,181.7,인도,1463.0,4121.0,3,남성,10
202303,아시아,542.1,인도,197.0,1265.0,3,여성,10
202303,아시아,85.1,인도,1643.0,3041.0,3,승무원,10
202303,아시아,155.1,인도,3303.0,8427.0,3,전체,10
202303,아시아,4605.1,말레이시아,177.0,8328.0,3,남성,11
202303,아시아,12045.1,말레이시아,113.0,13724.0,3,여성,11
202303,아시아,354.2,말레이시아,334.0,1517.0,3,승무원,11
202303,아시아,3677.1,말레이시아,624.0,23569.0,3,전체,11
202303,아시아,1163.8,싱가포르,1007.0,12726.0,3,남성,12
202303,아시아,1633.1,싱가포르,1176.0,20381.0,3,여성,12
202303,아시아,360.7,싱가포르,267.0,1230.0,3,승무원,12
202303,아시아,1301.5,싱가포르,2450.0,34337.0,3,전체,12
