업체이용률_1만,c_자연완주율,월영야행_β,체험가격,팝업객단가
0.0567270438764676,0.14347818487563757,-0.003736146813915024,22000,1388.161926428812
0.03096723983469186,0.16326785991126608,-0.005035630585085213,4000,3180.534231222965
0.4722332058040905,0.14990304018768746,-0.0074275126745720664,8000,8266.360338630808
0.4722332058040905,0.15648790024209105,-0.013258787958862026,4000,6490.025297937499
0.3198999136092226,0.16125787788304288,-0.018097383093495307,15000,8054.929374637141
0.1589499598856141,0.15219860981220598,-0.009728086168717977,15000,9208.354043041478
0.2764675808695338,0.15758027893119309,-0.01644865039816535,28000,9367.701460379212
0.4722332058040905,0.13341189323740918,-0.007307157282543775,6000,7818.674849699402
0.4722332058040905,0.16205269522918034,-0.017867673435149417,10000,1944.8338863255753
0.03096723983469186,0.1533505130724041,0.0037503133353923484,25000,3721.496251044161
0.0567270438764676,0.14973168395530922,-0.019264257028808636,3000,6029.591590125569
0.2764675808695338,0.15868493980600895,0.0081031280651712,3000,8867.27474861856
0.30466658438973576,0.14851422750299703,-0.0014546485226825192,10000,14929.56671203167
0.4722332058040905,0.16688238664108615,-0.0009849960873121303,12000,8867.27474861856
0.07823302695080049,0.16393630168170195,-0.01121290276288349,7000,8094.365808845958
0.07823302695080049,0.13511928836337855,-0.012220722604542262,22000,12990.003729794424
0.1896930846842057,0.16654048547773642,-0.009792538612305408,8000,16949.69186366355
0.0567270438764676,0.17202871840835648,-0.005423099731455821,12000,5756.56884800299
0.07823302695080049,0.17061438208127125,-0.013119008661294826,3000,12308.705340727283
0.3965352901233879,0.16992379978920338,-0.005738344748977656,4000,13439.594459895283
0.03096723983469186,0.17522704196250913,-0.009221653258698066,25000,9357.594394504782
0.2764675808695338,0.15118489611248023,-0.011777890070820961,20000,6490.025297937499
0.0567270438764676,0.14351893340647368,-0.013933741281769808,3000,5756.56884800299
0.07823302695080049,0.14517875923430193,-0.017237220370238296,20000,15674.647469510692
0.06045829535513537,0.1691116730686105,-0.009616143670634977,5000,9815.38693042659
0.06045829535513537,0.1488989984905291,0.0024895718139917203,25000,8980.724685620986
0.30466658438973576,0.17242711687750287,-0.011336968308517272,4000,3180.534231222965
0.2764675808695338,0.16740609568088474,-0.012985140410730584,8000,2641.9358544440147
0.2764675808695338,0.15491858477356044,0.005570649381338542,6000,10124.162225871132
0.1896930846842057,0.1680725196776316,-0.0033608453874792534,5000,9815.38693042659
0.0567270438764676,0.16057833922890705,-0.01099471114321968,5000,5852.089204350804
0.1896930846842057,0.1497965060428295,-0.005989263161273422,5000,9308.86605146799
0.07498632668291193,0.15838102013634026,0.007556162758466314,6000,7903.372032495086
0.16426813223584644,0.1661092591723827,-0.005005725733329093,3000,10588.791757848958
0.030709161363584057,0.1527018761665097,-0.008864443866775705,3000,13439.594459895283
0.030709161363584057,0.148593253990442,-0.006513430453362702,10000,8298.692961111445
0.06045829535513537,0.1441945085333811,-0.01264263577161446,15000,6379.779727401703
0.030709161363584057,0.14367538297412652,-0.030683121811124873,22000,14929.56671203167
0.16426813223584644,0.13841712539202838,-0.0025606535044061687,3000,9208.354043041478
0.030709161363584057,0.1362808807307787,-0.002820897792984652,10000,14552.421047816675
0.06045829535513537,0.16715594823075072,0.0007625591958681196,15000,4635.668443078176
0.1589499598856141,0.16600094246576177,-0.0018279654577484914,12000,9362.142291789198
0.4722332058040905,0.16972895721482964,-0.017244602669265283,5000,15674.647469510692
