식당인증,체험결제,체험추가소비,지표1_원,지표1_증가율,이동인원,팝업구매,팝업추가소비,지표2_강남동증가율,추가소비합,팝업총지출,주민증월이용_증가율
1550.7298188458199,292.19805858659663,1527591.5980083616,152.79702532202862,0.0008532992060230615,235.1519123109533,1577.9178576934737,7892930.463631905,0.0007207471787500624,9420522.061640266,15097614.840505458,0.21841265054166478
2753.7484189695524,288.5147032468271,464202.3520861892,152.70634129060235,0.0002592993434800128,431.2640472006677,2325.5447362850427,9751602.33372111,0.0008904727974871709,10215804.685807299,18182678.141442694,0.38785188999571163
3255.282034575243,1404.6542214106971,23259035.46730844,154.65024599953577,0.012992292261226446,434.36032170388745,4289.975504233235,30881102.830588747,0.0028199244684078604,54140138.29789719,46624108.20278092,0.4584904274049638
3237.765668211377,265.70973136885607,5037434.107722966,153.09633873870342,0.002813866304395951,548.0099537267232,4389.104870558664,56415660.1587873,0.005151626266584139,61453094.26651027,74393975.11327425,0.4560233335508982
2412.845701172312,784.7647386395703,5403345.10072595,153.1275430076162,0.003018260960802488,434.03404341465256,4726.9436068187515,25379707.750250913,0.0023175616259106476,30783052.850976862,44232820.99830736,0.33983742270032563
3725.618519838133,588.1701283168389,797848.149261444,152.73479403833542,0.000445670945807386,646.8180720914213,3529.1511504217397,23222102.315004308,0.002120538728334755,24019950.464265753,51357693.48232376,0.5247350027941032
2273.5191900846357,635.2500054156935,1581236.3786018544,152.80160005793823,0.0008832647077630096,354.55840797319274,3156.2246659516086,15522885.853054022,0.0014174806475489698,17104122.231655877,24944817.75315309,0.32021397043445576
2832.6259365614565,188.6964677459053,1624999.968067901,152.80533214262658,0.0009077106632087162,459.7982246374149,3785.3312588458575,29207096.282839175,0.002667061662627553,30832096.250907075,50873317.01525323,0.3989613995156981
1440.191883202534,267.697097966196,1699699.7682967747,152.8117024149022,0.0009494373133867029,237.15309696101735,4773.401657273063,37802777.038926855,0.0034519808612613703,39502476.80722363,59538124.89204815,0.2028439272116245
1661.3503292467897,787.5010428451014,1398129.4943513516,152.78598501339135,0.0007809828156970511,283.9324233291018,5379.682148018151,13644656.91862537,0.0012459691649920495,15042786.412976721,61483183.616929434,0.23399300411926616
2124.8880507944873,417.90265432737357,1404213.3968343183,152.78650383827704,0.0007843812300145636,375.83882154117447,2488.3122592516224,9623983.803106325,0.0008788192429144235,11028197.199940642,22913260.25282935,0.29928000715415315
3431.601340750126,1235.215660949695,2092820.4387994916,152.8452270789656,0.0011690310558822858,564.236485068385,2020.2441255922708,4246091.634968938,0.0003877341350869939,6338912.073768429,7518330.939585625,0.4833241325000177
3319.83742327753,760.1482524122606,1915100.5632093025,152.83007142938112,0.0010697582993854926,580.5663012129996,5714.395770583748,26716209.108499672,0.0024396049642869204,28631309.671708975,74230022.37340437,0.46758273567289155
2256.85999259813,148.22738151127268,343749.7417891132,152.6960692962791,0.00019201557675607717,363.1700950531073,2127.4188584511676,6030321.372833665,0.0005506620305921352,6374071.114622778,13001591.537412269,0.3178676045912859
2415.119751976496,546.5135956816698,6774585.043488722,153.24448002436645,0.003784223509923912,389.0894431683525,3065.3178088736413,15151615.268140677,0.0013835778749523837,21926200.3116294,30557457.347648073,0.34015771154598534
2061.008015542005,250.03846615636013,2952650.6618633615,152.91855194215054,0.0016493246419504448,295.0774884581049,5241.728984349797,39638019.38310213,0.0036195670002729537,42590670.04496549,73846409.70665655,0.29028281909042325
3531.21338853977,897.2138358144869,4759376.420735826,153.07262645073197,0.0026585457305958737,527.7823263349575,3259.3763305228754,10308143.137766952,0.0009412936195156415,15067519.558502778,19432395.81653174,0.4973539983858831
