_조회_시도,_조회_시군구,_조회_SGG_CD,BASE_DATE,SIDO_NM,SIDO_CD,TOU_DIV_NM,TOU_NUM
경기도,양주시,41630,202408,양주시,41630,외국인방문자(c),34505.0
경기도,양주시,41630,202409,양주시,41630,외국인방문자(c),29911.0
경기도,양주시,41630,202410,양주시,41630,외국인방문자(c),32570.0
경기도,양주시,41630,202411,양주시,41630,외국인방문자(c),26341.0
경기도,양주시,41630,202412,양주시,41630,외국인방문자(c),24417.0
경기도,양주시,41630,202501,양주시,41630,외국인방문자(c),24912.0
경기도,양주시,41630,202502,양주시,41630,외국인방문자(c),22659.0
경기도,양주시,41630,202503,양주시,41630,외국인방문자(c),32121.0
경기도,양주시,41630,202504,양주시,41630,외국인방문자(c),40409.0
경기도,양주시,41630,202505,양주시,41630,외국인방문자(c),45287.0
경기도,양주시,41630,202506,양주시,41630,외국인방문자(c),39335.0
경기도,양주시,41630,202507,양주시,41630,외국인방문자(c),41001.0
경기도,양주시,41630,202508,양주시,41630,외국인방문자(c),36760.0
경기도,양주시,41630,202509,양주시,41630,외국인방문자(c),30870.0
경기도,양주시,41630,202510,양주시,41630,외국인방문자(c),34179.0
경기도,양주시,41630,202511,양주시,41630,외국인방문자(c),28939.0
경기도,양주시,41630,202512,양주시,41630,외국인방문자(c),29035.0
경기도,양주시,41630,202601,양주시,41630,외국인방문자(c),26204.0
경기도,양주시,41630,202602,양주시,41630,외국인방문자(c),24435.0
경기도,양주시,41630,202603,양주시,41630,외국인방문자(c),31657.0
경기도,양주시,41630,202604,양주시,41630,외국인방문자(c),47605.0
경기도,양주시,41630,202605,양주시,41630,외국인방문자(c),49903.0
경기도,양주시,41630,202606,양주시,41630,외국인방문자(c),45799.0
경기도,양주시,41630,202607,양주시,41630,외국인방문자(c),43848.0
경기도,양주시,41630,202608,양주시,41630,외국인방문자(c),41362.0
경기도,양평군,41830,202001,양평군,41830,외국인방문자(c),9247.0
경기도,양평군,41830,202002,양평군,41830,외국인방문자(c),4506.0
경기도,양평군,41830,202003,양평군,41830,외국인방문자(c),242.0
경기도,양평군,41830,202004,양평군,41830,외국인방문자(c),525.0
경기도,양평군,41830,202005,양평군,41830,외국인방문자(c),464.0
경기도,양평군,41830,202006,양평군,41830,외국인방문자(c),635.0
경기도,양평군,41830,202007,양평군,41830,외국인방문자(c),443.0
경기도,양평군,41830,202008,양평군,41830,외국인방문자(c),513.0
경기도,양평군,41830,202009,양평군,41830,외국인방문자(c),458.0
경기도,양평군,41830,202010,양평군,41830,외국인방문자(c),452.0
경기도,양평군,41830,202011,양평군,41830,외국인방문자(c),337.0
경기도,양평군,41830,202012,양평군,41830,외국인방문자(c),362.0
경기도,양평군,41830,202101,양평군,41830,외국인방문자(c),539.0
경기도,양평군,41830,202102,양평군,41830,외국인방문자(c),650.0
경기도,양평군,41830,202103,양평군,41830,외국인방문자(c),832.0
경기도,양평군,41830,202104,양평군,41830,외국인방문자(c),759.0
경기도,양평군,41830,202105,양평군,41830,외국인방문자(c),744.0
경기도,양평군,41830,202106,양평군,41830,외국인방문자(c),744.0
경기도,양평군,41830,202107,양평군,41830,외국인방문자(c),872.0
경기도,양평군,41830,202108,양평군,41830,외국인방문자(c),1049.0
경기도,양평군,41830,202109,양평군,41830,외국인방문자(c),1075.0
경기도,양평군,41830,202110,양평군,41830,외국인방문자(c),1195.0
경기도,양평군,41830,202111,양평군,41830,외국인방문자(c),932.0
경기도,양평군,41830,202112,양평군,41830,외국인방문자(c),902.0
경기도,양평군,41830,202201,양평군,41830,외국인방문자(c),1078.0
경기도,양평군,41830,202202,양평군,41830,외국인방문자(c),1213.0
경기도,양평군,41830,202203,양평군,41830,외국인방문자(c),1067.0
경기도,양평군,41830,202204,양평군,41830,외국인방문자(c),1838.0
경기도,양평군,41830,202205,양평군,41830,외국인방문자(c),2441.0
경기도,양평군,41830,202206,양평군,41830,외국인방문자(c),3662.0
경기도,양평군,41830,202207,양평군,41830,외국인방문자(c),4681.0
경기도,양평군,41830,202208,양평군,41830,외국인방문자(c),4941.0
경기도,양평군,41830,202209,양평군,41830,외국인방문자(c),4442.0
경기도,양평군,41830,202210,양평군,41830,외국인방문자(c),5872.0
경기도,양평군,41830,202211,양평군,41830,외국인방문자(c),5024.0
경기도,양평군,41830,202212,양평군,41830,외국인방문자(c),6549.0
경기도,양평군,41830,202301,양평군,41830,외국인방문자(c),13516.0
경기도,양평군,41830,202302,양평군,41830,외국인방문자(c),12657.0
경기도,양평군,41830,202303,양평군,41830,외국인방문자(c),7347.0
경기도,양평군,41830,202304,양평군,41830,외국인방문자(c),19138.0
경기도,양평군,41830,202305,양평군,41830,외국인방문자(c),22936.0
경기도,양평군,41830,202306,양평군,41830,외국인방문자(c),27065.0
경기도,양평군,41830,202307,양평군,41830,외국인방문자(c),24408.0
경기도,양평군,41830,202308,양평군,41830,외국인방문자(c),25530.0
경기도,양평군,41830,202309,양평군,41830,외국인방문자(c),19960.0
경기도,양평군,41830,202310,양평군,41830,외국인방문자(c),29097.0
경기도,양평군,41830,202311,양평군,41830,외국인방문자(c),20530.0
경기도,양평군,41830,202312,양평군,41830,외국인방문자(c),29438.0
경기도,양평군,41830,202401,양평군,41830,외국인방문자(c),24970.0
경기도,양평군,41830,202402,양평군,41830,외국인방문자(c),23798.0
경기도,양평군,41830,202403,양평군,41830,외국인방문자(c),13888.0
경기도,양평군,41830,202404,양평군,41830,외국인방문자(c),20249.0
경기도,양평군,41830,202405,양평군,41830,외국인방문자(c),19043.0
경기도,양평군,41830,202406,양평군,41830,외국인방문자(c),22526.0
경기도,양평군,41830,202407,양평군,41830,외국인방문자(c),21971.0
경기도,양평군,41830,202408,양평군,41830,외국인방문자(c),21945.0
경기도,양평군,41830,202409,양평군,41830,외국인방문자(c),17619.0
경기도,양평군,41830,202410,양평군,41830,외국인방문자(c),22649.0
경기도,양평군,41830,202411,양평군,41830,외국인방문자(c),17185.0
경기도,양평군,41830,202412,양평군,41830,외국인방문자(c),27600.0
경기도,양평군,41830,202501,양평군,41830,외국인방문자(c),26310.0
경기도,양평군,41830,202502,양평군,41830,외국인방문자(c),19145.0
경기도,양평군,41830,202503,양평군,41830,외국인방문자(c),18117.0
경기도,양평군,41830,202504,양평군,41830,외국인방문자(c),26527.0
경기도,양평군,41830,202505,양평군,41830,외국인방문자(c),27580.0
경기도,양평군,41830,202506,양평군,41830,외국인방문자(c),27885.0
경기도,양평군,41830,202507,양평군,41830,외국인방문자(c),27036.0
경기도,양평군,41830,202508,양평군,41830,외국인방문자(c),22487.0
경기도,양평군,41830,202509,양평군,41830,외국인방문자(c),16667.0
경기도,양평군,41830,202510,양평군,41830,외국인방문자(c),24687.0
경기도,양평군,41830,202511,양평군,41830,외국인방문자(c),18228.0
경기도,양평군,41830,202512,양평군,41830,외국인방문자(c),26697.0
경기도,양평군,41830,202601,양평군,41830,외국인방문자(c),24234.0
경기도,양평군,41830,202602,양평군,41830,외국인방문자(c),22951.0
경기도,양평군,41830,202603,양평군,41830,외국인방문자(c),16650.0
경기도,양평군,41830,202604,양평군,41830,외국인방문자(c),29493.0
경기도,양평군,41830,202605,양평군,41830,외국인방문자(c),34362.0
경기도,양평군,41830,202606,양평군,41830,외국인방문자(c),26767.0
경기도,양평군,41830,202607,양평군,41830,외국인방문자(c),26700.0
경기도,양평군,41830,202608,양평군,41830,외국인방문자(c),23994.0
경기도,여주시,41670,202001,여주시,41670,외국인방문자(c),10925.0
경기도,여주시,41670,202002,여주시,41670,외국인방문자(c),6587.0
경기도,여주시,41670,202003,여주시,41670,외국인방문자(c),348.0
경기도,여주시,41670,202004,여주시,41670,외국인방문자(c),505.0
경기도,여주시,41670,202005,여주시,41670,외국인방문자(c),470.0
경기도,여주시,41670,202006,여주시,41670,외국인방문자(c),594.0
경기도,여주시,41670,202007,여주시,41670,외국인방문자(c),412.0
경기도,여주시,41670,202008,여주시,41670,외국인방문자(c),347.0
경기도,여주시,41670,202009,여주시,41670,외국인방문자(c),425.0
경기도,여주시,41670,202010,여주시,41670,외국인방문자(c),403.0
경기도,여주시,41670,202011,여주시,41670,외국인방문자(c),315.0
경기도,여주시,41670,202012,여주시,41670,외국인방문자(c),299.0
경기도,여주시,41670,202101,여주시,41670,외국인방문자(c),688.0
경기도,여주시,41670,202102,여주시,41670,외국인방문자(c),817.0
경기도,여주시,41670,202103,여주시,41670,외국인방문자(c),1072.0
경기도,여주시,41670,202104,여주시,41670,외국인방문자(c),945.0
경기도,여주시,41670,202105,여주시,41670,외국인방문자(c),950.0
경기도,여주시,41670,202106,여주시,41670,외국인방문자(c),1011.0
경기도,여주시,41670,202107,여주시,41670,외국인방문자(c),1028.0
경기도,여주시,41670,202108,여주시,41670,외국인방문자(c),1289.0
경기도,여주시,41670,202109,여주시,41670,외국인방문자(c),1127.0
경기도,여주시,41670,202110,여주시,41670,외국인방문자(c),1199.0
경기도,여주시,41670,202111,여주시,41670,외국인방문자(c),1151.0
경기도,여주시,41670,202112,여주시,41670,외국인방문자(c),1112.0
경기도,여주시,41670,202201,여주시,41670,외국인방문자(c),1128.0
경기도,여주시,41670,202202,여주시,41670,외국인방문자(c),1381.0
경기도,여주시,41670,202203,여주시,41670,외국인방문자(c),1475.0
경기도,여주시,41670,202204,여주시,41670,외국인방문자(c),2039.0
경기도,여주시,41670,202205,여주시,41670,외국인방문자(c),3242.0
경기도,여주시,41670,202206,여주시,41670,외국인방문자(c),4373.0
경기도,여주시,41670,202207,여주시,41670,외국인방문자(c),5619.0
경기도,여주시,41670,202208,여주시,41670,외국인방문자(c),6053.0
경기도,여주시,41670,202209,여주시,41670,외국인방문자(c),6147.0
경기도,여주시,41670,202210,여주시,41670,외국인방문자(c),8900.0
경기도,여주시,41670,202211,여주시,41670,외국인방문자(c),8016.0
경기도,여주시,41670,202212,여주시,41670,외국인방문자(c),8957.0
경기도,여주시,41670,202301,여주시,41670,외국인방문자(c),10308.0
경기도,여주시,41670,202302,여주시,41670,외국인방문자(c),11839.0
경기도,여주시,41670,202303,여주시,41670,외국인방문자(c),11264.0
경기도,여주시,41670,202304,여주시,41670,외국인방문자(c),24935.0
경기도,여주시,41670,202305,여주시,41670,외국인방문자(c),24197.0
경기도,여주시,41670,202306,여주시,41670,외국인방문자(c),23914.0
경기도,여주시,41670,202307,여주시,41670,외국인방문자(c),24751.0
경기도,여주시,41670,202308,여주시,41670,외국인방문자(c),28110.0
경기도,여주시,41670,202309,여주시,41670,외국인방문자(c),26437.0
경기도,여주시,41670,202310,여주시,41670,외국인방문자(c),30341.0
경기도,여주시,41670,202311,여주시,41670,외국인방문자(c),20269.0
경기도,여주시,41670,202312,여주시,41670,외국인방문자(c),25951.0
경기도,여주시,41670,202401,여주시,41670,외국인방문자(c),22738.0
경기도,여주시,41670,202402,여주시,41670,외국인방문자(c),21916.0
경기도,여주시,41670,202403,여주시,41670,외국인방문자(c),27097.0
경기도,여주시,41670,202404,여주시,41670,외국인방문자(c),34304.0
경기도,여주시,41670,202405,여주시,41670,외국인방문자(c),35972.0
경기도,여주시,41670,202406,여주시,41670,외국인방문자(c),28339.0
경기도,여주시,41670,202407,여주시,41670,외국인방문자(c),27248.0
경기도,여주시,41670,202408,여주시,41670,외국인방문자(c),29216.0
경기도,여주시,41670,202409,여주시,41670,외국인방문자(c),23067.0
경기도,여주시,41670,202410,여주시,41670,외국인방문자(c),30092.0
경기도,여주시,41670,202411,여주시,41670,외국인방문자(c),22121.0
경기도,여주시,41670,202412,여주시,41670,외국인방문자(c),21852.0
경기도,여주시,41670,202501,여주시,41670,외국인방문자(c),18077.0
경기도,여주시,41670,202502,여주시,41670,외국인방문자(c),15415.0
경기도,여주시,41670,202503,여주시,41670,외국인방문자(c),25889.0
경기도,여주시,41670,202504,여주시,41670,외국인방문자(c),48512.0
경기도,여주시,41670,202505,여주시,41670,외국인방문자(c),54221.0
경기도,여주시,41670,202506,여주시,41670,외국인방문자(c),46685.0
경기도,여주시,41670,202507,여주시,41670,외국인방문자(c),43703.0
경기도,여주시,41670,202508,여주시,41670,외국인방문자(c),33710.0
경기도,여주시,41670,202509,여주시,41670,외국인방문자(c),26846.0
경기도,여주시,41670,202510,여주시,41670,외국인방문자(c),31331.0
경기도,여주시,41670,202511,여주시,41670,외국인방문자(c),25059.0
경기도,여주시,41670,202512,여주시,41670,외국인방문자(c),24364.0
경기도,여주시,41670,202601,여주시,41670,외국인방문자(c),22379.0
경기도,여주시,41670,202602,여주시,41670,외국인방문자(c),21210.0
경기도,여주시,41670,202603,여주시,41670,외국인방문자(c),35024.0
경기도,여주시,41670,202604,여주시,41670,외국인방문자(c),75084.0
경기도,여주시,41670,202605,여주시,41670,외국인방문자(c),85309.0
경기도,여주시,41670,202606,여주시,41670,외국인방문자(c),63880.0
경기도,여주시,41670,202607,여주시,41670,외국인방문자(c),39596.0
경기도,여주시,41670,202608,여주시,41670,외국인방문자(c),38485.0
경기도,연천군,41800,202001,연천군,41800,외국인방문자(c),1966.0
경기도,연천군,41800,202002,연천군,41800,외국인방문자(c),1508.0
경기도,연천군,41800,202003,연천군,41800,외국인방문자(c),150.0
경기도,연천군,41800,202004,연천군,41800,외국인방문자(c),177.0
경기도,연천군,41800,202005,연천군,41800,외국인방문자(c),173.0
경기도,연천군,41800,202006,연천군,41800,외국인방문자(c),250.0
경기도,연천군,41800,202007,연천군,41800,외국인방문자(c),161.0
경기도,연천군,41800,202008,연천군,41800,외국인방문자(c),129.0
경기도,연천군,41800,202009,연천군,41800,외국인방문자(c),101.0
경기도,연천군,41800,202010,연천군,41800,외국인방문자(c),129.0
경기도,연천군,41800,202011,연천군,41800,외국인방문자(c),87.0
경기도,연천군,41800,202012,연천군,41800,외국인방문자(c),44.0
경기도,연천군,41800,202101,연천군,41800,외국인방문자(c),177.0
경기도,연천군,41800,202102,연천군,41800,외국인방문자(c),183.0
경기도,연천군,41800,202103,연천군,41800,외국인방문자(c),253.0
경기도,연천군,41800,202104,연천군,41800,외국인방문자(c),183.0
경기도,연천군,41800,202105,연천군,41800,외국인방문자(c),219.0
경기도,연천군,41800,202106,연천군,41800,외국인방문자(c),242.0
경기도,연천군,41800,202107,연천군,41800,외국인방문자(c),230.0
경기도,연천군,41800,202108,연천군,41800,외국인방문자(c),300.0
경기도,연천군,41800,202109,연천군,41800,외국인방문자(c),334.0
경기도,연천군,41800,202110,연천군,41800,외국인방문자(c),343.0
경기도,연천군,41800,202111,연천군,41800,외국인방문자(c),244.0
경기도,연천군,41800,202112,연천군,41800,외국인방문자(c),288.0
경기도,연천군,41800,202201,연천군,41800,외국인방문자(c),298.0
경기도,연천군,41800,202202,연천군,41800,외국인방문자(c),346.0
경기도,연천군,41800,202203,연천군,41800,외국인방문자(c),383.0
경기도,연천군,41800,202204,연천군,41800,외국인방문자(c),592.0
경기도,연천군,41800,202205,연천군,41800,외국인방문자(c),1074.0
경기도,연천군,41800,202206,연천군,41800,외국인방문자(c),1268.0
경기도,연천군,41800,202207,연천군,41800,외국인방문자(c),1396.0
경기도,연천군,41800,202208,연천군,41800,외국인방문자(c),1830.0
경기도,연천군,41800,202209,연천군,41800,외국인방문자(c),1717.0
경기도,연천군,41800,202210,연천군,41800,외국인방문자(c),2268.0
경기도,연천군,41800,202211,연천군,41800,외국인방문자(c),2080.0
경기도,연천군,41800,202212,연천군,41800,외국인방문자(c),1952.0
경기도,연천군,41800,202301,연천군,41800,외국인방문자(c),1515.0
경기도,연천군,41800,202302,연천군,41800,외국인방문자(c),2096.0
경기도,연천군,41800,202303,연천군,41800,외국인방문자(c),2313.0
경기도,연천군,41800,202304,연천군,41800,외국인방문자(c),6883.0
경기도,연천군,41800,202305,연천군,41800,외국인방문자(c),6663.0
경기도,연천군,41800,202306,연천군,41800,외국인방문자(c),4294.0
경기도,연천군,41800,202307,연천군,41800,외국인방문자(c),4947.0
경기도,연천군,41800,202308,연천군,41800,외국인방문자(c),5677.0
경기도,연천군,41800,202309,연천군,41800,외국인방문자(c),4223.0
경기도,연천군,41800,202310,연천군,41800,외국인방문자(c),4722.0
경기도,연천군,41800,202311,연천군,41800,외국인방문자(c),3318.0
경기도,연천군,41800,202312,연천군,41800,외국인방문자(c),2674.0
경기도,연천군,41800,202401,연천군,41800,외국인방문자(c),2643.0
경기도,연천군,41800,202402,연천군,41800,외국인방문자(c),2810.0
경기도,연천군,41800,202403,연천군,41800,외국인방문자(c),4981.0
경기도,연천군,41800,202404,연천군,41800,외국인방문자(c),5637.0
경기도,연천군,41800,202405,연천군,41800,외국인방문자(c),6209.0
경기도,연천군,41800,202406,연천군,41800,외국인방문자(c),4885.0
경기도,연천군,41800,202407,연천군,41800,외국인방문자(c),4553.0
경기도,연천군,41800,202408,연천군,41800,외국인방문자(c),4897.0
경기도,연천군,41800,202409,연천군,41800,외국인방문자(c),3320.0
경기도,연천군,41800,202410,연천군,41800,외국인방문자(c),5098.0
경기도,연천군,41800,202411,연천군,41800,외국인방문자(c),7144.0
경기도,연천군,41800,202412,연천군,41800,외국인방문자(c),9377.0
경기도,연천군,41800,202501,연천군,41800,외국인방문자(c),7605.0
경기도,연천군,41800,202502,연천군,41800,외국인방문자(c),5441.0
경기도,연천군,41800,202503,연천군,41800,외국인방문자(c),5744.0
경기도,연천군,41800,202504,연천군,41800,외국인방문자(c),10263.0
경기도,연천군,41800,202505,연천군,41800,외국인방문자(c),9184.0
경기도,연천군,41800,202506,연천군,41800,외국인방문자(c),8239.0
경기도,연천군,41800,202507,연천군,41800,외국인방문자(c),7543.0
경기도,연천군,41800,202508,연천군,41800,외국인방문자(c),6237.0
경기도,연천군,41800,202509,연천군,41800,외국인방문자(c),4771.0
경기도,연천군,41800,202510,연천군,41800,외국인방문자(c),5437.0
경기도,연천군,41800,202511,연천군,41800,외국인방문자(c),5006.0
경기도,연천군,41800,202512,연천군,41800,외국인방문자(c),4937.0
경기도,연천군,41800,202601,연천군,41800,외국인방문자(c),5026.0
경기도,연천군,41800,202602,연천군,41800,외국인방문자(c),4701.0
경기도,연천군,41800,202603,연천군,41800,외국인방문자(c),7813.0
경기도,연천군,41800,202604,연천군,41800,외국인방문자(c),13385.0
경기도,연천군,41800,202605,연천군,41800,외국인방문자(c),17297.0
경기도,연천군,41800,202606,연천군,41800,외국인방문자(c),13608.0
경기도,연천군,41800,202607,연천군,41800,외국인방문자(c),11413.0
경기도,연천군,41800,202608,연천군,41800,외국인방문자(c),9610.0
경기도,오산시,41370,202001,오산시,41370,외국인방문자(c),24168.0
경기도,오산시,41370,202002,오산시,41370,외국인방문자(c),16716.0
경기도,오산시,41370,202003,오산시,41370,외국인방문자(c),851.0
경기도,오산시,41370,202004,오산시,41370,외국인방문자(c),1408.0
경기도,오산시,41370,202005,오산시,41370,외국인방문자(c),1098.0
경기도,오산시,41370,202006,오산시,41370,외국인방문자(c),1411.0
경기도,오산시,41370,202007,오산시,41370,외국인방문자(c),1610.0
경기도,오산시,41370,202008,오산시,41370,외국인방문자(c),2039.0
경기도,오산시,41370,202009,오산시,41370,외국인방문자(c),1782.0
경기도,오산시,41370,202010,오산시,41370,외국인방문자(c),1614.0
경기도,오산시,41370,202011,오산시,41370,외국인방문자(c),1586.0
경기도,오산시,41370,202012,오산시,41370,외국인방문자(c),1570.0
경기도,오산시,41370,202101,오산시,41370,외국인방문자(c),1524.0
경기도,오산시,41370,202102,오산시,41370,외국인방문자(c),1883.0
경기도,오산시,41370,202103,오산시,41370,외국인방문자(c),2769.0
경기도,오산시,41370,202104,오산시,41370,외국인방문자(c),2266.0
경기도,오산시,41370,202105,오산시,41370,외국인방문자(c),2250.0
경기도,오산시,41370,202106,오산시,41370,외국인방문자(c),2138.0
경기도,오산시,41370,202107,오산시,41370,외국인방문자(c),2232.0
경기도,오산시,41370,202108,오산시,41370,외국인방문자(c),2781.0
경기도,오산시,41370,202109,오산시,41370,외국인방문자(c),2695.0
경기도,오산시,41370,202110,오산시,41370,외국인방문자(c),2455.0
경기도,오산시,41370,202111,오산시,41370,외국인방문자(c),2226.0
경기도,오산시,41370,202112,오산시,41370,외국인방문자(c),2399.0
경기도,오산시,41370,202201,오산시,41370,외국인방문자(c),2629.0
경기도,오산시,41370,202202,오산시,41370,외국인방문자(c),3933.0
경기도,오산시,41370,202203,오산시,41370,외국인방문자(c),3496.0
경기도,오산시,41370,202204,오산시,41370,외국인방문자(c),3736.0
경기도,오산시,41370,202205,오산시,41370,외국인방문자(c),4713.0
경기도,오산시,41370,202206,오산시,41370,외국인방문자(c),5877.0
경기도,오산시,41370,202207,오산시,41370,외국인방문자(c),8285.0
경기도,오산시,41370,202208,오산시,41370,외국인방문자(c),9893.0
경기도,오산시,41370,202209,오산시,41370,외국인방문자(c),9430.0
경기도,오산시,41370,202210,오산시,41370,외국인방문자(c),12469.0
경기도,오산시,41370,202211,오산시,41370,외국인방문자(c),10601.0
경기도,오산시,41370,202212,오산시,41370,외국인방문자(c),11174.0
경기도,오산시,41370,202301,오산시,41370,외국인방문자(c),12144.0
경기도,오산시,41370,202302,오산시,41370,외국인방문자(c),14895.0
경기도,오산시,41370,202303,오산시,41370,외국인방문자(c),12607.0
경기도,오산시,41370,202304,오산시,41370,외국인방문자(c),26152.0
경기도,오산시,41370,202305,오산시,41370,외국인방문자(c),30742.0
경기도,오산시,41370,202306,오산시,41370,외국인방문자(c),30223.0
경기도,오산시,41370,202307,오산시,41370,외국인방문자(c),34649.0
경기도,오산시,41370,202308,오산시,41370,외국인방문자(c),41717.0
경기도,오산시,41370,202309,오산시,41370,외국인방문자(c),34977.0
경기도,오산시,41370,202310,오산시,41370,외국인방문자(c),35080.0
경기도,오산시,41370,202311,오산시,41370,외국인방문자(c),31763.0
경기도,오산시,41370,202312,오산시,41370,외국인방문자(c),37069.0
경기도,오산시,41370,202401,오산시,41370,외국인방문자(c),33266.0
경기도,오산시,41370,202402,오산시,41370,외국인방문자(c),35874.0
경기도,오산시,41370,202403,오산시,41370,외국인방문자(c),29269.0
경기도,오산시,41370,202404,오산시,41370,외국인방문자(c),28188.0
경기도,오산시,41370,202405,오산시,41370,외국인방문자(c),27622.0
경기도,오산시,41370,202406,오산시,41370,외국인방문자(c),27023.0
경기도,오산시,41370,202407,오산시,41370,외국인방문자(c),31733.0
경기도,오산시,41370,202408,오산시,41370,외국인방문자(c),29709.0
경기도,오산시,41370,202409,오산시,41370,외국인방문자(c),23826.0
경기도,오산시,41370,202410,오산시,41370,외국인방문자(c),29273.0
경기도,오산시,41370,202411,오산시,41370,외국인방문자(c),26865.0
경기도,오산시,41370,202412,오산시,41370,외국인방문자(c),28285.0
경기도,오산시,41370,202501,오산시,41370,외국인방문자(c),29458.0
경기도,오산시,41370,202502,오산시,41370,외국인방문자(c),26119.0
경기도,오산시,41370,202503,오산시,41370,외국인방문자(c),30152.0
경기도,오산시,41370,202504,오산시,41370,외국인방문자(c),33603.0
경기도,오산시,41370,202505,오산시,41370,외국인방문자(c),32844.0
경기도,오산시,41370,202506,오산시,41370,외국인방문자(c),29697.0
경기도,오산시,41370,202507,오산시,41370,외국인방문자(c),37261.0
경기도,오산시,41370,202508,오산시,41370,외국인방문자(c),33977.0
경기도,오산시,41370,202509,오산시,41370,외국인방문자(c),31182.0
경기도,오산시,41370,202510,오산시,41370,외국인방문자(c),34799.0
경기도,오산시,41370,202511,오산시,41370,외국인방문자(c),33159.0
경기도,오산시,41370,202512,오산시,41370,외국인방문자(c),33511.0
경기도,오산시,41370,202601,오산시,41370,외국인방문자(c),28476.0
경기도,오산시,41370,202602,오산시,41370,외국인방문자(c),29563.0
경기도,오산시,41370,202603,오산시,41370,외국인방문자(c),27582.0
경기도,오산시,41370,202604,오산시,41370,외국인방문자(c),34622.0
경기도,오산시,41370,202605,오산시,41370,외국인방문자(c),39494.0
경기도,오산시,41370,202606,오산시,41370,외국인방문자(c),35530.0
경기도,오산시,41370,202607,오산시,41370,외국인방문자(c),38356.0
경기도,오산시,41370,202608,오산시,41370,외국인방문자(c),37750.0
경기도,용인시,41460,202201,용인시,41460,외국인방문자(c),10897.0
경기도,용인시,41460,202202,용인시,41460,외국인방문자(c),13012.0
경기도,용인시,41460,202203,용인시,41460,외국인방문자(c),12642.0
경기도,용인시,41460,202204,용인시,41460,외국인방문자(c),15487.0
경기도,용인시,41460,202205,용인시,41460,외국인방문자(c),19419.0
경기도,용인시,41460,202206,용인시,41460,외국인방문자(c),23929.0
경기도,용인시,41460,202207,용인시,41460,외국인방문자(c),29979.0
경기도,용인시,41460,202208,용인시,41460,외국인방문자(c),34806.0
경기도,용인시,41460,202209,용인시,41460,외국인방문자(c),40377.0
경기도,용인시,41460,202210,용인시,41460,외국인방문자(c),46946.0
경기도,용인시,41460,202211,용인시,41460,외국인방문자(c),41885.0
경기도,용인시,41460,202212,용인시,41460,외국인방문자(c),45949.0
경기도,용인시,41460,202301,용인시,41460,외국인방문자(c),62105.0
경기도,용인시,41460,202302,용인시,41460,외국인방문자(c),62516.0
경기도,용인시,41460,202303,용인시,41460,외국인방문자(c),63611.0
경기도,용인시,41460,202304,용인시,41460,외국인방문자(c),147842.0
경기도,용인시,41460,202305,용인시,41460,외국인방문자(c),143158.0
경기도,용인시,41460,202306,용인시,41460,외국인방문자(c),142533.0
경기도,용인시,41460,202307,용인시,41460,외국인방문자(c),169123.0
경기도,용인시,41460,202308,용인시,41460,외국인방문자(c),189736.0
경기도,용인시,41460,202309,용인시,41460,외국인방문자(c),156970.0
경기도,용인시,41460,202310,용인시,41460,외국인방문자(c),172849.0
경기도,용인시,41460,202311,용인시,41460,외국인방문자(c),148006.0
경기도,용인시,41460,202312,용인시,41460,외국인방문자(c),148687.0
경기도,용인시,41460,202401,용인시,41460,외국인방문자(c),125499.0
경기도,용인시,41460,202402,용인시,41460,외국인방문자(c),139923.0
경기도,용인시,41460,202403,용인시,41460,외국인방문자(c),150988.0
경기도,용인시,41460,202404,용인시,41460,외국인방문자(c),166495.0
경기도,용인시,41460,202405,용인시,41460,외국인방문자(c),143903.0
경기도,용인시,41460,202406,용인시,41460,외국인방문자(c),144726.0
경기도,용인시,41460,202407,용인시,41460,외국인방문자(c),162472.0
경기도,용인시,41460,202408,용인시,41460,외국인방문자(c),154232.0
경기도,용인시,41460,202409,용인시,41460,외국인방문자(c),152757.0
경기도,용인시,41460,202410,용인시,41460,외국인방문자(c),185000.0
경기도,용인시,41460,202411,용인시,41460,외국인방문자(c),152653.0
경기도,용인시,41460,202412,용인시,41460,외국인방문자(c),132532.0
경기도,용인시,41460,202501,용인시,41460,외국인방문자(c),111499.0
경기도,용인시,41460,202502,용인시,41460,외국인방문자(c),101109.0
경기도,용인시,41460,202503,용인시,41460,외국인방문자(c),144505.0
경기도,용인시,41460,202504,용인시,41460,외국인방문자(c),170548.0
경기도,용인시,41460,202505,용인시,41460,외국인방문자(c),168113.0
경기도,용인시,41460,202506,용인시,41460,외국인방문자(c),175501.0
경기도,용인시,41460,202507,용인시,41460,외국인방문자(c),212099.0
경기도,용인시,41460,202508,용인시,41460,외국인방문자(c),174434.0
경기도,용인시,41460,202509,용인시,41460,외국인방문자(c),169155.0
경기도,용인시,41460,202510,용인시,41460,외국인방문자(c),191921.0
경기도,용인시,41460,202511,용인시,41460,외국인방문자(c),172922.0
경기도,용인시,41460,202512,용인시,41460,외국인방문자(c),156445.0
경기도,용인시,41460,202601,용인시,41460,외국인방문자(c),124191.0
경기도,용인시,41460,202602,용인시,41460,외국인방문자(c),115274.0
경기도,용인시,41460,202603,용인시,41460,외국인방문자(c),146021.0
경기도,용인시,41460,202604,용인시,41460,외국인방문자(c),197033.0
경기도,용인시,41460,202605,용인시,41460,외국인방문자(c),188714.0
경기도,용인시,41460,202606,용인시,41460,외국인방문자(c),179991.0
