BASE_DATE,SIDO_NM,TOU_DIV_NM,TOU_NUM,SPPY_TOU_NUM,DTL_TOU_NUM_RATE
201806,대구광역시,현지인방문자(a),34976046.0,0.0,0.0
201806,부산광역시,현지인방문자(a),39517090.0,0.0,0.0
201806,서울특별시,현지인방문자(a),137553644.0,0.0,0.0
201806,경기도,현지인방문자(a),155270714.0,0.0,0.0
201806,충청남도,현지인방문자(a),28128338.0,0.0,0.0
201806,전북특별자치도,현지인방문자(a),26435654.0,0.0,0.0
201806,강원특별자치도,현지인방문자(a),26073114.0,0.0,0.0
201806,제주특별자치도,현지인방문자(a),13778230.0,0.0,0.0
201806,경상남도,현지인방문자(a),43032840.0,0.0,0.0
201806,경상북도,현지인방문자(a),39547515.0,0.0,0.0
201806,전라남도,현지인방문자(a),23716416.0,0.0,0.0
201807,서울특별시,외지인방문자(b),51672414.0,0.0,0.0
201807,부산광역시,외지인방문자(b),12254676.0,0.0,0.0
201807,대구광역시,외지인방문자(b),8700545.0,0.0,0.0
201807,인천광역시,외지인방문자(b),13055150.0,0.0,0.0
201807,광주광역시,외지인방문자(b),5369318.0,0.0,0.0
201807,대전광역시,외지인방문자(b),6816390.0,0.0,0.0
201807,전북특별자치도,외지인방문자(b),7423406.0,0.0,0.0
201807,강원특별자치도,외지인방문자(b),13513748.0,0.0,0.0
201807,제주특별자치도,외지인방문자(b),4676648.0,0.0,0.0
201807,경상남도,외지인방문자(b),12974238.0,0.0,0.0
201807,경상북도,외지인방문자(b),14302278.0,0.0,0.0
201807,전라남도,외지인방문자(b),9538378.0,0.0,0.0
201807,충청남도,외지인방문자(b),12683758.0,0.0,0.0
201807,충청북도,외지인방문자(b),8907213.0,0.0,0.0
201807,경기도,외지인방문자(b),52488681.0,0.0,0.0
201807,세종특별자치시,외지인방문자(b),1873056.0,0.0,0.0
201807,울산광역시,외지인방문자(b),4017811.0,0.0,0.0
201807,강원특별자치도,전체방문자(a+b),39446855.0,0.0,0.0
201807,제주특별자치도,전체방문자(a+b),18917822.0,0.0,0.0
201807,경상남도,전체방문자(a+b),57115989.0,0.0,0.0
201807,경상북도,전체방문자(a+b),53907133.0,0.0,0.0
201807,전라남도,전체방문자(a+b),33604764.0,0.0,0.0
201807,충청남도,전체방문자(a+b),40727648.0,0.0,0.0
201807,충청북도,전체방문자(a+b),30835710.0,0.0,0.0
201807,경기도,전체방문자(a+b),211123332.0,0.0,0.0
201807,울산광역시,전체방문자(a+b),19443238.0,0.0,0.0
201807,대전광역시,전체방문자(a+b),28944892.0,0.0,0.0
201807,광주광역시,전체방문자(a+b),27759179.0,0.0,0.0
201807,인천광역시,전체방문자(a+b),45408962.0,0.0,0.0
