R:기초단체,R:광역단체,R:기준연월,C:숙박일수,C:방문자유형별,V:관광객수,V:숙박자수,V:숙박체류시간
천안시 서북구,충청남도,202608,2박,외지인(b),44814.0,2.86,4404447.97
천안시 서북구,충청남도,202608,3박,외국인(c),305.0,3.56,49348.98
천안시 서북구,충청남도,202608,3박,외지인(b),17819.0,2.86,5011151.18
천안시 서북구,충청남도,202608,4박,외국인(c),211.0,3.56,66208.42
천안시 서북구,충청남도,202608,4박,외지인(b),10249.0,2.86,5343805.14
천안시 서북구,충청남도,202608,5박,외국인(c),130.0,3.56,58466.17
천안시 서북구,충청남도,202608,5박,외지인(b),6874.0,2.86,5893445.15
천안시 서북구,충청남도,202608,6박,외국인(c),98.0,3.56,65345.39
천안시 서북구,충청남도,202608,6박,외지인(b),4316.0,2.86,4998520.55
천안시 서북구,충청남도,202608,7박이상,외국인(c),249.0,3.56,305925.07
천안시 서북구,충청남도,202608,7박이상,외지인(b),17449.0,2.86,35358734.22
천안시 서북구,충청남도,202608,무박,외국인(c),8390.0,0.0,64749.36
천안시 서북구,충청남도,202608,무박,외지인(b),2967951.0,0.0,9895149.63
철원군,강원특별자치도,202608,1박,외국인(c),53.0,3.41,2329.76
철원군,강원특별자치도,202608,1박,외지인(b),51473.0,2.63,1999042.42
철원군,강원특별자치도,202608,2박,외국인(c),19.0,3.41,1171.54
철원군,강원특별자치도,202608,2박,외지인(b),14848.0,2.63,993958.36
철원군,강원특별자치도,202608,3박,외국인(c),14.0,3.41,3706.54
철원군,강원특별자치도,202608,3박,외지인(b),4593.0,2.63,1004519.88
철원군,강원특별자치도,202608,4박,외국인(c),7.0,3.41,2590.29
철원군,강원특별자치도,202608,4박,외지인(b),1642.0,2.63,899608.88
철원군,강원특별자치도,202608,5박,외국인(c),3.0,3.41,1659.2
철원군,강원특별자치도,202608,5박,외지인(b),913.0,2.63,775568.59
철원군,강원특별자치도,202608,6박,외국인(c),1.0,3.41,645.49
철원군,강원특별자치도,202608,6박,외지인(b),533.0,2.63,665865.44
철원군,강원특별자치도,202608,7박이상,외국인(c),11.0,3.41,15866.2
철원군,강원특별자치도,202608,7박이상,외지인(b),2089.0,2.63,4714921.08
철원군,강원특별자치도,202608,무박,외국인(c),525.0,0.0,3759.42
철원군,강원특별자치도,202608,무박,외지인(b),394613.0,0.0,1923925.84
청도군,경상북도,202608,1박,외국인(c),69.0,3.51,3307.47
청도군,경상북도,202608,1박,외지인(b),76379.0,2.35,2181705.93
청도군,경상북도,202608,2박,외국인(c),20.0,3.51,1222.92
청도군,경상북도,202608,2박,외지인(b),13674.0,2.35,853461.81
청도군,경상북도,202608,3박,외국인(c),13.0,3.51,2376.93
청도군,경상북도,202608,3박,외지인(b),2556.0,2.35,615645.26
청도군,경상북도,202608,4박,외국인(c),6.0,3.51,1749.94
청도군,경상북도,202608,4박,외지인(b),1086.0,2.35,558893.22
청도군,경상북도,202608,5박,외국인(c),3.0,3.51,1781.22
청도군,경상북도,202608,5박,외지인(b),527.0,2.35,484218.21
청도군,경상북도,202608,6박,외국인(c),7.0,3.51,4491.62
청도군,경상북도,202608,6박,외지인(b),283.0,2.35,360578.33
청도군,경상북도,202608,7박이상,외국인(c),15.0,3.51,18708.72
청도군,경상북도,202608,7박이상,외지인(b),1372.0,2.35,3118816.68
청도군,경상북도,202608,무박,외국인(c),1022.0,0.0,3826.39
청도군,경상북도,202608,무박,외지인(b),766089.0,0.0,2831098.0
청송군,경상북도,202608,1박,외국인(c),48.0,3.31,1872.98
청송군,경상북도,202608,1박,외지인(b),37004.0,2.57,1239966.9
청송군,경상북도,202608,2박,외국인(c),19.0,3.31,1115.12
청송군,경상북도,202608,2박,외지인(b),11555.0,2.57,635715.92
청송군,경상북도,202608,3박,외국인(c),12.0,3.31,2454.81
청송군,경상북도,202608,3박,외지인(b),2531.0,2.57,532515.07
청송군,경상북도,202608,4박,외국인(c),6.0,3.31,1925.06
청송군,경상북도,202608,4박,외지인(b),937.0,2.57,464643.16
청송군,경상북도,202608,5박,외국인(c),4.0,3.31,2697.89
청송군,경상북도,202608,5박,외지인(b),586.0,2.57,445467.29
청송군,경상북도,202608,6박,외국인(c),3.0,3.31,3102.24
청송군,경상북도,202608,6박,외지인(b),302.0,2.57,312211.83
청송군,경상북도,202608,7박이상,외국인(c),6.0,3.31,7570.41
청송군,경상북도,202608,7박이상,외지인(b),1308.0,2.57,2839494.7
청송군,경상북도,202608,무박,외국인(c),312.0,0.0,2265.4
청송군,경상북도,202608,무박,외지인(b),312508.0,0.0,1187768.37
청양군,충청남도,202608,1박,외국인(c),34.0,4.54,867.73
청양군,충청남도,202608,1박,외지인(b),34035.0,2.64,1272377.76
청양군,충청남도,202608,2박,외국인(c),16.0,4.54,1323.63
청양군,충청남도,202608,2박,외지인(b),9242.0,2.64,604864.83
청양군,충청남도,202608,3박,외국인(c),5.0,4.54,1251.19
청양군,충청남도,202608,3박,외지인(b),2271.0,2.64,516509.53
청양군,충청남도,202608,4박,외국인(c),23.0,4.54,7733.44
청양군,충청남도,202608,4박,외지인(b),1092.0,2.64,524935.94
청양군,충청남도,202608,5박,외국인(c),3.0,4.54,1569.93
청양군,충청남도,202608,5박,외지인(b),694.0,2.64,512876.54
청양군,충청남도,202608,6박,외국인(c),15.0,4.54,10763.62
청양군,충청남도,202608,6박,외지인(b),411.0,2.64,460134.75
청양군,충청남도,202608,7박이상,외국인(c),18.0,4.54,24269.74
청양군,충청남도,202608,7박이상,외지인(b),1648.0,2.64,3800923.52
청양군,충청남도,202608,무박,외국인(c),782.0,0.0,3086.45
청양군,충청남도,202608,무박,외지인(b),322033.0,0.0,1265345.31
청주시,충청북도,202608,1박,외국인(c),2945.0,3.27,85522.83
청주시,충청북도,202608,1박,외지인(b),449537.0,2.86,25817921.31
청주시,충청북도,202608,2박,외국인(c),1162.0,3.27,62577.44
청주시,충청북도,202608,2박,외지인(b),104772.0,2.86,10241138.28
청주시,충청북도,202608,3박,외국인(c),588.0,3.27,86196.09
청주시,충청북도,202608,3박,외지인(b),41440.0,2.86,11912665.0
청주시,충청북도,202608,4박,외국인(c),270.0,3.27,84836.39
청주시,충청북도,202608,4박,외지인(b),23586.0,2.86,13212875.53
청주시,충청북도,202608,5박,외국인(c),200.0,3.27,94733.1
청주시,충청북도,202608,5박,외지인(b),15386.0,2.86,13427420.53
청주시,충청북도,202608,6박,외국인(c),100.0,3.27,75915.74
청주시,충청북도,202608,6박,외지인(b),8793.0,2.86,10418373.16
청주시,충청북도,202608,7박이상,외국인(c),468.0,3.27,607315.97
청주시,충청북도,202608,7박이상,외지인(b),37420.0,2.86,77135290.98
청주시,충청북도,202608,무박,외국인(c),25725.0,0.0,139062.93
청주시,충청북도,202608,무박,외지인(b),8077303.0,0.0,25910417.9
청주시 상당구,충청북도,202608,1박,외국인(c),514.0,3.21,11394.33
청주시 상당구,충청북도,202608,1박,외지인(b),112422.0,2.69,5108708.1
청주시 상당구,충청북도,202608,2박,외국인(c),228.0,3.21,11054.4
청주시 상당구,충청북도,202608,2박,외지인(b),21729.0,2.69,1946758.66
청주시 상당구,충청북도,202608,3박,외국인(c),128.0,3.21,16439.28
청주시 상당구,충청북도,202608,3박,외지인(b),7449.0,2.69,2054238.83
청주시 상당구,충청북도,202608,4박,외국인(c),48.0,3.21,12173.67
청주시 상당구,충청북도,202608,4박,외지인(b),4231.0,2.69,2111069.56
청주시 상당구,충청북도,202608,5박,외국인(c),20.0,3.21,9548.96
청주시 상당구,충청북도,202608,5박,외지인(b),2581.0,2.69,1999804.91
청주시 상당구,충청북도,202608,6박,외국인(c),5.0,3.21,4079.34
청주시 상당구,충청북도,202608,6박,외지인(b),1429.0,2.69,1644949.39
청주시 상당구,충청북도,202608,7박이상,외국인(c),85.0,3.21,85084.44
청주시 상당구,충청북도,202608,7박이상,외지인(b),6754.0,2.69,13235230.65
청주시 상당구,충청북도,202608,무박,외국인(c),4954.0,0.0,21068.52
청주시 상당구,충청북도,202608,무박,외지인(b),2291875.0,0.0,5786467.03
청주시 서원구,충청북도,202608,1박,외국인(c),333.0,3.26,12626.02
청주시 서원구,충청북도,202608,1박,외지인(b),92541.0,2.96,5611284.3
청주시 서원구,충청북도,202608,2박,외국인(c),117.0,3.26,7293.54
청주시 서원구,충청북도,202608,2박,외지인(b),25078.0,2.96,2490504.76
청주시 서원구,충청북도,202608,3박,외국인(c),61.0,3.26,11382.59
청주시 서원구,충청북도,202608,3박,외지인(b),10434.0,2.96,2891295.23
청주시 서원구,충청북도,202608,4박,외국인(c),39.0,3.26,13466.0
청주시 서원구,충청북도,202608,4박,외지인(b),5106.0,2.96,2685857.26
청주시 서원구,충청북도,202608,5박,외국인(c),26.0,3.26,12775.88
청주시 서원구,충청북도,202608,5박,외지인(b),3642.0,2.96,2881460.66
청주시 서원구,충청북도,202608,6박,외국인(c),8.0,3.26,6862.0
청주시 서원구,충청북도,202608,6박,외지인(b),2327.0,2.96,2464189.12
청주시 서원구,충청북도,202608,7박이상,외국인(c),50.0,3.26,64845.66
청주시 서원구,충청북도,202608,7박이상,외지인(b),9131.0,2.96,17542963.68
청주시 서원구,충청북도,202608,무박,외국인(c),4304.0,0.0,20789.8
청주시 서원구,충청북도,202608,무박,외지인(b),2235234.0,0.0,6310373.61
청주시 청원구,충청북도,202608,1박,외국인(c),1271.0,3.01,29119.7
청주시 청원구,충청북도,202608,1박,외지인(b),106052.0,2.83,4914473.76
청주시 청원구,충청북도,202608,2박,외국인(c),426.0,3.01,18481.62
청주시 청원구,충청북도,202608,2박,외지인(b),23986.0,2.83,2047087.66
청주시 청원구,충청북도,202608,3박,외국인(c),241.0,3.01,28068.62
청주시 청원구,충청북도,202608,3박,외지인(b),9245.0,2.83,2500298.85
청주시 청원구,충청북도,202608,4박,외국인(c),59.0,3.01,16866.11
청주시 청원구,충청북도,202608,4박,외지인(b),5488.0,2.83,2775926.03
청주시 청원구,충청북도,202608,5박,외국인(c),85.0,3.01,37028.09
청주시 청원구,충청북도,202608,5박,외지인(b),3562.0,2.83,2855150.99
청주시 청원구,충청북도,202608,6박,외국인(c),42.0,3.01,27625.2
청주시 청원구,충청북도,202608,6박,외지인(b),1999.0,2.83,2246762.84
청주시 청원구,충청북도,202608,7박이상,외국인(c),101.0,3.01,122304.36
청주시 청원구,충청북도,202608,7박이상,외지인(b),7961.0,2.83,15433182.91
청주시 청원구,충청북도,202608,무박,외국인(c),16765.0,0.0,53084.63
청주시 청원구,충청북도,202608,무박,외지인(b),2139819.0,0.0,6132717.22
청주시 흥덕구,충청북도,202608,1박,외국인(c),999.0,3.4,31490.6
청주시 흥덕구,충청북도,202608,1박,외지인(b),158433.0,2.85,7855958.32
청주시 흥덕구,충청북도,202608,2박,외국인(c),424.0,3.4,24750.88
청주시 흥덕구,충청북도,202608,2박,외지인(b),34374.0,2.85,3169246.35
청주시 흥덕구,충청북도,202608,3박,외국인(c),179.0,3.4,28021.74
청주시 흥덕구,충청북도,202608,3박,외지인(b),14284.0,2.85,3852190.95
청주시 흥덕구,충청북도,202608,4박,외국인(c),122.0,3.4,36301.46
청주시 흥덕구,충청북도,202608,4박,외지인(b),9109.0,2.85,4989638.04
청주시 흥덕구,충청북도,202608,5박,외국인(c),62.0,3.4,32933.64
청주시 흥덕구,충청북도,202608,5박,외지인(b),5773.0,2.85,4894742.36
청주시 흥덕구,충청북도,202608,6박,외국인(c),44.0,3.4,32877.66
청주시 흥덕구,충청북도,202608,6박,외지인(b),3197.0,2.85,3560838.32
청주시 흥덕구,충청북도,202608,7박이상,외국인(c),207.0,3.4,271606.75
청주시 흥덕구,충청북도,202608,7박이상,외지인(b),11943.0,2.85,23365829.86
청주시 흥덕구,충청북도,202608,무박,외국인(c),9530.0,0.0,55237.34
청주시 흥덕구,충청북도,202608,무박,외지인(b),2988062.0,0.0,9316878.39
춘천시,강원특별자치도,202608,1박,외국인(c),1024.0,2.99,25727.47
춘천시,강원특별자치도,202608,1박,외지인(b),273016.0,2.56,9331280.22
춘천시,강원특별자치도,202608,2박,외국인(c),335.0,2.99,16221.31
춘천시,강원특별자치도,202608,2박,외지인(b),62357.0,2.56,4356342.55
춘천시,강원특별자치도,202608,3박,외국인(c),151.0,2.99,22156.14
춘천시,강원특별자치도,202608,3박,외지인(b),16746.0,2.56,4178615.92
춘천시,강원특별자치도,202608,4박,외국인(c),78.0,2.99,21472.5
춘천시,강원특별자치도,202608,4박,외지인(b),7090.0,2.56,3819960.31
춘천시,강원특별자치도,202608,5박,외국인(c),37.0,2.99,16343.92
춘천시,강원특별자치도,202608,5박,외지인(b),4211.0,2.56,3540391.8
춘천시,강원특별자치도,202608,6박,외국인(c),34.0,2.99,20943.92
춘천시,강원특별자치도,202608,6박,외지인(b),2504.0,2.56,2968117.72
춘천시,강원특별자치도,202608,7박이상,외국인(c),89.0,2.99,110432.83
춘천시,강원특별자치도,202608,7박이상,외지인(b),11039.0,2.56,23141950.62
춘천시,강원특별자치도,202608,무박,외국인(c),13519.0,0.0,50006.72
춘천시,강원특별자치도,202608,무박,외지인(b),1792514.0,0.0,7999146.44
충주시,충청북도,202608,1박,외국인(c),534.0,3.55,20666.5
충주시,충청북도,202608,1박,외지인(b),191624.0,2.65,7082834.69
충주시,충청북도,202608,2박,외국인(c),208.0,3.55,13712.32
충주시,충청북도,202608,2박,외지인(b),50343.0,2.65,3457822.94
충주시,충청북도,202608,3박,외국인(c),149.0,3.55,21652.13
충주시,충청북도,202608,3박,외지인(b),15259.0,2.65,3499362.09
충주시,충청북도,202608,4박,외국인(c),50.0,3.55,17918.73
충주시,충청북도,202608,4박,외지인(b),6550.0,2.65,3288423.89
충주시,충청북도,202608,5박,외국인(c),34.0,3.55,16117.84
충주시,충청북도,202608,5박,외지인(b),3837.0,2.65,3289883.44
충주시,충청북도,202608,6박,외국인(c),38.0,3.55,29726.88
충주시,충청북도,202608,6박,외지인(b),2246.0,2.65,2815200.29
충주시,충청북도,202608,7박이상,외국인(c),132.0,3.55,173056.35
충주시,충청북도,202608,7박이상,외지인(b),8903.0,2.65,18663743.0
충주시,충청북도,202608,무박,외국인(c),3731.0,0.0,23948.59
충주시,충청북도,202608,무박,외지인(b),2121085.0,0.0,6655644.91
칠곡군,경상북도,202608,1박,외국인(c),156.0,4.17,6048.46
칠곡군,경상북도,202608,1박,외지인(b),62857.0,2.7,2721103.55
칠곡군,경상북도,202608,2박,외국인(c),70.0,4.17,3869.47
칠곡군,경상북도,202608,2박,외지인(b),12360.0,2.7,1055590.99
칠곡군,경상북도,202608,3박,외국인(c),43.0,4.17,7865.25
칠곡군,경상북도,202608,3박,외지인(b),4758.0,2.7,1181093.91
칠곡군,경상북도,202608,4박,외국인(c),30.0,4.17,9455.47
칠곡군,경상북도,202608,4박,외지인(b),2329.0,2.7,1135739.37
칠곡군,경상북도,202608,5박,외국인(c),20.0,4.17,9402.21
칠곡군,경상북도,202608,5박,외지인(b),1618.0,2.7,1220543.82
칠곡군,경상북도,202608,6박,외국인(c),12.0,4.17,8657.21
칠곡군,경상북도,202608,6박,외지인(b),1155.0,2.7,1185292.57
칠곡군,경상북도,202608,7박이상,외국인(c),87.0,4.17,101706.19
칠곡군,경상북도,202608,7박이상,외지인(b),3461.0,2.7,7274009.24
칠곡군,경상북도,202608,무박,외국인(c),2517.0,0.0,14895.47
칠곡군,경상북도,202608,무박,외지인(b),1725099.0,0.0,4246880.01
태백시,강원특별자치도,202608,1박,외국인(c),31.0,3.93,760.89
태백시,강원특별자치도,202608,1박,외지인(b),55264.0,2.68,1604905.62
태백시,강원특별자치도,202608,2박,외국인(c),13.0,3.93,728.77
태백시,강원특별자치도,202608,2박,외지인(b),21018.0,2.68,1083264.91
태백시,강원특별자치도,202608,3박,외국인(c),10.0,3.93,1654.81
태백시,강원특별자치도,202608,3박,외지인(b),5442.0,2.68,911192.43
태백시,강원특별자치도,202608,4박,외국인(c),6.0,3.93,2345.21
태백시,강원특별자치도,202608,4박,외지인(b),2194.0,2.68,879409.74
태백시,강원특별자치도,202608,5박,외국인(c),9.0,3.93,4398.35
태백시,강원특별자치도,202608,5박,외지인(b),1097.0,2.68,701103.85
태백시,강원특별자치도,202608,6박,외국인(c),4.0,3.93,3049.89
태백시,강원특별자치도,202608,6박,외지인(b),683.0,2.68,677062.9
태백시,강원특별자치도,202608,7박이상,외국인(c),8.0,3.93,11519.51
태백시,강원특별자치도,202608,7박이상,외지인(b),2325.0,2.68,4611447.04
태백시,강원특별자치도,202608,무박,외국인(c),314.0,0.0,1701.8
태백시,강원특별자치도,202608,무박,외지인(b),404281.0,0.0,1653163.22
태안군,충청남도,202608,1박,외국인(c),713.0,2.76,14395.89
태안군,충청남도,202608,1박,외지인(b),298222.0,2.43,7439147.7
태안군,충청남도,202608,2박,외국인(c),205.0,2.76,9349.51
태안군,충청남도,202608,2박,외지인(b),103894.0,2.43,4684807.15
태안군,충청남도,202608,3박,외국인(c),64.0,2.76,7880.89
태안군,충청남도,202608,3박,외지인(b),13876.0,2.43,2376613.9
태안군,충청남도,202608,4박,외국인(c),31.0,2.76,8636.28
태안군,충청남도,202608,4박,외지인(b),3974.0,2.43,1611484.98
태안군,충청남도,202608,5박,외국인(c),34.0,2.76,12311.45
태안군,충청남도,202608,5박,외지인(b),1738.0,2.43,1268942.06
태안군,충청남도,202608,6박,외국인(c),10.0,2.76,5484.89
태안군,충청남도,202608,6박,외지인(b),1100.0,2.43,1162729.78
태안군,충청남도,202608,7박이상,외국인(c),37.0,2.76,40383.08
태안군,충청남도,202608,7박이상,외지인(b),4302.0,2.43,8911485.19
태안군,충청남도,202608,무박,외국인(c),33449.0,0.0,46127.94
태안군,충청남도,202608,무박,외지인(b),1048637.0,0.0,6243132.08
통영시,경상남도,202608,1박,외국인(c),2321.0,2.42,46969.68
통영시,경상남도,202608,1박,외지인(b),177131.0,2.53,4782637.56
통영시,경상남도,202608,2박,외국인(c),403.0,2.42,18065.52
통영시,경상남도,202608,2박,외지인(b),57261.0,2.53,2838198.39
통영시,경상남도,202608,3박,외국인(c),106.0,2.42,15479.2
통영시,경상남도,202608,3박,외지인(b),12339.0,2.53,2114510.05
통영시,경상남도,202608,4박,외국인(c),40.0,2.42,11705.45
통영시,경상남도,202608,4박,외지인(b),3915.0,2.53,1583930.07
통영시,경상남도,202608,5박,외국인(c),29.0,2.42,12550.64
통영시,경상남도,202608,5박,외지인(b),1990.0,2.53,1398093.95
통영시,경상남도,202608,6박,외국인(c),27.0,2.42,17622.79
통영시,경상남도,202608,6박,외지인(b),1233.0,2.53,1188390.18
통영시,경상남도,202608,7박이상,외국인(c),41.0,2.42,45788.38
통영시,경상남도,202608,7박이상,외지인(b),5017.0,2.53,10091243.08
통영시,경상남도,202608,무박,외국인(c),57277.0,0.0,108960.13
통영시,경상남도,202608,무박,외지인(b),899742.0,0.0,4267455.28
파주시,경기도,202608,1박,외국인(c),1682.0,3.66,63414.86
파주시,경기도,202608,1박,외지인(b),199710.0,2.93,10693058.63
파주시,경기도,202608,2박,외국인(c),908.0,3.66,44940.93
파주시,경기도,202608,2박,외지인(b),49638.0,2.93,4689563.22
파주시,경기도,202608,3박,외국인(c),637.0,3.66,85597.24
파주시,경기도,202608,3박,외지인(b),20019.0,2.93,5369472.04
파주시,경기도,202608,4박,외국인(c),1141.0,3.66,318896.45
파주시,경기도,202608,4박,외지인(b),9895.0,2.93,5143923.4
파주시,경기도,202608,5박,외국인(c),109.0,3.66,51203.71
파주시,경기도,202608,5박,외지인(b),7072.0,2.93,5845726.31
파주시,경기도,202608,6박,외국인(c),73.0,3.66,46185.49
파주시,경기도,202608,6박,외지인(b),4200.0,2.93,4750993.2
파주시,경기도,202608,7박이상,외국인(c),265.0,3.66,314313.3
파주시,경기도,202608,7박이상,외지인(b),20217.0,2.93,39930589.38
파주시,경기도,202608,무박,외국인(c),32973.0,0.0,135398.34
파주시,경기도,202608,무박,외지인(b),3703672.0,0.0,12010828.54
평창군,강원특별자치도,202608,1박,외국인(c),389.0,3.18,9636.29
평창군,강원특별자치도,202608,1박,외지인(b),197360.0,2.65,5139696.82
평창군,강원특별자치도,202608,2박,외국인(c),241.0,3.18,11979.05
평창군,강원특별자치도,202608,2박,외지인(b),123204.0,2.65,5278639.59
평창군,강원특별자치도,202608,3박,외국인(c),171.0,3.18,23468.88
평창군,강원특별자치도,202608,3박,외지인(b),23186.0,2.65,3339942.8
평창군,강원특별자치도,202608,4박,외국인(c),44.0,3.18,12902.3
평창군,강원특별자치도,202608,4박,외지인(b),5944.0,2.65,2061382.17
평창군,강원특별자치도,202608,5박,외국인(c),19.0,3.18,9122.23
평창군,강원특별자치도,202608,5박,외지인(b),2734.0,2.65,1721869.47
평창군,강원특별자치도,202608,6박,외국인(c),19.0,3.18,13483.71
평창군,강원특별자치도,202608,6박,외지인(b),1224.0,2.65,1183467.05
평창군,강원특별자치도,202608,7박이상,외국인(c),33.0,3.18,40426.71
평창군,강원특별자치도,202608,7박이상,외지인(b),4445.0,2.65,8599378.27
평창군,강원특별자치도,202608,무박,외국인(c),2208.0,0.0,14915.37
평창군,강원특별자치도,202608,무박,외지인(b),1179687.0,0.0,5626675.73
평택시,경기도,202608,1박,외국인(c),8017.0,3.2,302088.44
평택시,경기도,202608,1박,외지인(b),237764.0,3.07,14404620.66
평택시,경기도,202608,2박,외국인(c),2876.0,3.2,180949.05
평택시,경기도,202608,2박,외지인(b),59518.0,3.07,6332508.09
평택시,경기도,202608,3박,외국인(c),1822.0,3.2,257038.6
평택시,경기도,202608,3박,외지인(b),25344.0,3.07,7874585.56
평택시,경기도,202608,4박,외국인(c),743.0,3.2,242489.81
평택시,경기도,202608,4박,외지인(b),15340.0,3.07,8888135.35
평택시,경기도,202608,5박,외국인(c),444.0,3.2,266948.08
평택시,경기도,202608,5박,외지인(b),11906.0,3.07,10847255.7
평택시,경기도,202608,6박,외국인(c),313.0,3.2,254845.45
평택시,경기도,202608,6박,외지인(b),7890.0,3.07,10275281.43
평택시,경기도,202608,7박이상,외국인(c),1027.0,3.2,1502871.81
평택시,경기도,202608,7박이상,외지인(b),28575.0,3.07,61151639.83
평택시,경기도,202608,무박,외국인(c),120490.0,0.0,1203095.75
평택시,경기도,202608,무박,외지인(b),3744785.0,0.0,12726865.21
포천시,경기도,202608,1박,외국인(c),430.0,3.63,20432.68
포천시,경기도,202608,1박,외지인(b),191276.0,2.52,6739295.36
포천시,경기도,202608,2박,외국인(c),178.0,3.63,13232.05
포천시,경기도,202608,2박,외지인(b),45672.0,2.52,2942741.92
포천시,경기도,202608,3박,외국인(c),80.0,3.63,13952.1
포천시,경기도,202608,3박,외지인(b),9016.0,2.52,2228615.95
포천시,경기도,202608,4박,외국인(c),61.0,3.63,21052.67
포천시,경기도,202608,4박,외지인(b),4314.0,2.52,2189545.69
포천시,경기도,202608,5박,외국인(c),32.0,3.63,14554.16
포천시,경기도,202608,5박,외지인(b),2749.0,2.52,2222596.14
포천시,경기도,202608,6박,외국인(c),28.0,3.63,20529.43
포천시,경기도,202608,6박,외지인(b),1761.0,2.52,1939288.4
포천시,경기도,202608,7박이상,외국인(c),122.0,3.63,153234.36
포천시,경기도,202608,7박이상,외지인(b),6542.0,2.52,13622284.96
포천시,경기도,202608,무박,외국인(c),3670.0,0.0,24316.38
포천시,경기도,202608,무박,외지인(b),2107452.0,0.0,8262914.13
포항시,경상북도,202608,1박,외국인(c),1030.0,3.23,33725.5
포항시,경상북도,202608,1박,외지인(b),401150.0,2.65,15440210.44
포항시,경상북도,202608,2박,외국인(c),451.0,3.23,24785.35
포항시,경상북도,202608,2박,외지인(b),104943.0,2.65,7094169.48
포항시,경상북도,202608,3박,외국인(c),210.0,3.23,34301.55
포항시,경상북도,202608,3박,외지인(b),29934.0,2.65,6646357.47
포항시,경상북도,202608,4박,외국인(c),137.0,3.23,44183.24
포항시,경상북도,202608,4박,외지인(b),13172.0,2.65,6241539.22
포항시,경상북도,202608,5박,외국인(c),73.0,3.23,36411.11
포항시,경상북도,202608,5박,외지인(b),7767.0,2.65,6161840.69
포항시,경상북도,202608,6박,외국인(c),53.0,3.23,38663.63
포항시,경상북도,202608,6박,외지인(b),4791.0,2.65,5425326.48
포항시,경상북도,202608,7박이상,외국인(c),116.0,3.23,139557.04
포항시,경상북도,202608,7박이상,외지인(b),19653.0,2.65,40898642.91
포항시,경상북도,202608,무박,외국인(c),10221.0,0.0,53258.74
포항시,경상북도,202608,무박,외지인(b),3698046.0,0.0,14450898.79
포항시 남구,경상북도,202608,1박,외국인(c),637.0,3.12,20507.84
포항시 남구,경상북도,202608,1박,외지인(b),191689.0,2.62,6871816.09
포항시 남구,경상북도,202608,2박,외국인(c),280.0,3.12,15258.19
포항시 남구,경상북도,202608,2박,외지인(b),47285.0,2.62,3130293.95
포항시 남구,경상북도,202608,3박,외국인(c),126.0,3.12,19725.19
포항시 남구,경상북도,202608,3박,외지인(b),13013.0,2.62,2868326.18
포항시 남구,경상북도,202608,4박,외국인(c),86.0,3.12,25101.78
포항시 남구,경상북도,202608,4박,외지인(b),6042.0,2.62,2726634.1
포항시 남구,경상북도,202608,5박,외국인(c),42.0,3.12,19944.68
포항시 남구,경상북도,202608,5박,외지인(b),3807.0,2.62,2904428.65
포항시 남구,경상북도,202608,6박,외국인(c),29.0,3.12,19485.79
포항시 남구,경상북도,202608,6박,외지인(b),2296.0,2.62,2596974.93
포항시 남구,경상북도,202608,7박이상,외국인(c),50.0,3.12,60758.23
포항시 남구,경상북도,202608,7박이상,외지인(b),8603.0,2.62,17522013.57
포항시 남구,경상북도,202608,무박,외국인(c),8259.0,0.0,32625.73
포항시 남구,경상북도,202608,무박,외지인(b),2048929.0,0.0,7300831.52
포항시 북구,경상북도,202608,1박,외국인(c),489.0,3.19,12645.41
포항시 북구,경상북도,202608,1박,외지인(b),226629.0,2.62,8227272.52
포항시 북구,경상북도,202608,2박,외국인(c),167.0,3.19,8782.54
포항시 북구,경상북도,202608,2박,외지인(b),56062.0,2.62,3696003.21
포항시 북구,경상북도,202608,3박,외국인(c),82.0,3.19,13562.95
포항시 북구,경상북도,202608,3박,외지인(b),16227.0,2.62,3533052.75
포항시 북구,경상북도,202608,4박,외국인(c),37.0,3.19,12209.45
포항시 북구,경상북도,202608,4박,외지인(b),6905.0,2.62,3314490.75
포항시 북구,경상북도,202608,5박,외국인(c),30.0,3.19,15117.54
포항시 북구,경상북도,202608,5박,외지인(b),4036.0,2.62,3190885.25
포항시 북구,경상북도,202608,6박,외국인(c),24.0,3.19,18043.35
포항시 북구,경상북도,202608,6박,외지인(b),2534.0,2.62,2769892.0
포항시 북구,경상북도,202608,7박이상,외국인(c),63.0,3.19,70357.36
포항시 북구,경상북도,202608,7박이상,외지인(b),10525.0,2.62,21041964.58
포항시 북구,경상북도,202608,무박,외국인(c),4492.0,0.0,22774.22
포항시 북구,경상북도,202608,무박,외지인(b),2239396.0,0.0,7928797.63
하남시,경기도,202608,1박,외국인(c),342.0,3.67,12907.66
하남시,경기도,202608,1박,외지인(b),111805.0,3.06,6799314.23
하남시,경기도,202608,2박,외국인(c),149.0,3.67,9253.86
하남시,경기도,202608,2박,외지인(b),26520.0,3.06,2925655.75
하남시,경기도,202608,3박,외국인(c),104.0,3.67,17142.34
하남시,경기도,202608,3박,외지인(b),11959.0,3.06,3478845.17
하남시,경기도,202608,4박,외국인(c),53.0,3.67,16140.53
하남시,경기도,202608,4박,외지인(b),6615.0,3.06,3462441.16
하남시,경기도,202608,5박,외국인(c),44.0,3.67,22532.08
하남시,경기도,202608,5박,외지인(b),4198.0,3.06,3366669.99
하남시,경기도,202608,6박,외국인(c),33.0,3.67,21604.83
하남시,경기도,202608,6박,외지인(b),3108.0,3.06,3474021.3
