_조회_시도,_조회_시군구,_조회_SGG_CD,DPTR_REGN_NM,DPTR_REGN_DTL_NM,DTL_TOU_NUM,TOT_DTL_TOU_NUM_RATE,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE
서울특별시,강동구,11740,대구광역시,달성군,163556.0,0.0,1895257.0,1377.0,0.5
서울특별시,강동구,11740,대구광역시,군위군,19446.0,0.0,1895257.0,1377.0,0.5
서울특별시,강동구,11740,제주특별자치도,제주시,949827.0,0.2,1460876.0,1209.0,0.4
서울특별시,강동구,11740,제주특별자치도,서귀포시,511049.0,0.1,1460876.0,1209.0,0.4
서울특별시,강동구,11740,세종특별자치시,세종특별자치시,931694.0,0.2,931694.0,965.0,0.2
서울특별시,강동구,11740,울산광역시,남구,258926.0,0.1,796219.0,892.0,0.2
서울특별시,강동구,11740,울산광역시,중구,138876.0,0.0,796219.0,892.0,0.2
서울특별시,강동구,11740,울산광역시,동구,95913.0,0.0,796219.0,892.0,0.2
서울특별시,강동구,11740,울산광역시,북구,123612.0,0.0,796219.0,892.0,0.2
서울특별시,강동구,11740,울산광역시,울주군,178892.0,0.0,796219.0,892.0,0.2
서울특별시,관악구,11620,서울특별시,동작구,52478025.0,11.8,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,금천구,32665241.0,7.4,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,구로구,23414649.0,5.3,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,영등포구,20818236.0,4.7,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,서초구,18279684.0,4.1,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,강남구,13369959.0,3.0,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,강서구,10883891.0,2.5,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,송파구,9797815.0,2.2,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,양천구,9165662.0,2.1,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,마포구,7748098.0,1.7,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,은평구,5738273.0,1.3,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,서대문구,5689265.0,1.3,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,용산구,5468333.0,1.2,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,광진구,5201313.0,1.2,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,성북구,5011270.0,1.1,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,강동구,5038538.0,1.1,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,성동구,4264205.0,1.0,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,노원구,4285487.0,1.0,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,동대문구,3895872.0,0.9,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,중랑구,3515671.0,0.8,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,종로구,2700855.0,0.6,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,강북구,2861480.0,0.6,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,중구,2148278.0,0.5,256820090.0,16026.0,57.8
서울특별시,관악구,11620,서울특별시,도봉구,2379990.0,0.5,256820090.0,16026.0,57.8
서울특별시,관악구,11620,경기도,광명시,11074961.0,2.5,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,시흥시,6470016.0,1.5,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,안양시 동안구,6198047.0,1.4,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,성남시 분당구,5502072.0,1.2,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,안양시 만안구,5438549.0,1.2,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,고양시 덕양구,3850899.0,0.9,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,남양주시,4170801.0,0.9,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,군포시,3825911.0,0.9,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,김포시,3982175.0,0.9,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,수원시 장안구,3354762.0,0.8,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,수원시 권선구,2972680.0,0.7,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,안산시 상록구,2968230.0,0.7,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,과천시,3225414.0,0.7,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,용인시 기흥구,3199511.0,0.7,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,용인시 수지구,3175459.0,0.7,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,수원시 영통구,2774671.0,0.6,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,평택시,2579397.0,0.6,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,안산시 단원구,2593261.0,0.6,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,고양시 일산동구,2494097.0,0.6,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,의왕시,2579453.0,0.6,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,파주시,2455737.0,0.6,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,광주시,2714748.0,0.6,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,성남시 수정구,2372831.0,0.5,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,의정부시,2251499.0,0.5,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,부천시 원미구,2328589.0,0.5,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,하남시,2381477.0,0.5,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,수원시 팔달구,1914416.0,0.4,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,부천시 소사구,1572776.0,0.4,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,고양시 일산서구,1973160.0,0.4,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,용인시 처인구,1736248.0,0.4,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,성남시 중원구,1460566.0,0.3,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,구리시,1502088.0,0.3,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,오산시,1212697.0,0.3,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,이천시,1114617.0,0.3,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,부천시 오정구,731417.0,0.2,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,안성시,930187.0,0.2,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,양주시,1074946.0,0.2,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,양평군,740788.0,0.2,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,동두천시,329248.0,0.1,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,포천시,615684.0,0.1,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,여주시,565912.0,0.1,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,가평군,378987.0,0.1,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,화성시 만세구,181701.0,0.0,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,화성시 효행구,122618.0,0.0,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,화성시 병점구,89415.0,0.0,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,화성시 동탄구,190634.0,0.0,115542692.0,10749.0,26.0
서울특별시,관악구,11620,경기도,연천군,169340.0,0.0,115542692.0,10749.0,26.0
서울특별시,관악구,11620,인천광역시,부평구,4508650.0,1.0,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,서구,3870295.0,0.9,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,남동구,3192699.0,0.7,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,미추홀구,2577329.0,0.6,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,연수구,2628076.0,0.6,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,계양구,2057565.0,0.5,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,중구,1111117.0,0.3,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,동구,237847.0,0.1,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,강화군,336377.0,0.1,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,제물포구,14559.0,0.0,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,영종구,25841.0,0.0,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,서해구,67527.0,0.0,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,검단구,49817.0,0.0,20773806.0,4558.0,4.7
서울특별시,관악구,11620,인천광역시,옹진군,96106.0,0.0,20773806.0,4558.0,4.7
서울특별시,관악구,11620,충청남도,천안시 서북구,1170453.0,0.3,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,아산시,1136405.0,0.3,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,천안시 동남구,909191.0,0.2,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,당진시,668270.0,0.2,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,공주시,240375.0,0.1,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,보령시,299922.0,0.1,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,서산시,656446.0,0.1,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,논산시,249995.0,0.1,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,홍성군,318060.0,0.1,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,예산군,247800.0,0.1,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,태안군,251395.0,0.1,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,계룡시,141276.0,0.0,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,금산군,103000.0,0.0,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,부여군,163651.0,0.0,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,서천군,122271.0,0.0,6754227.0,2599.0,1.5
서울특별시,관악구,11620,충청남도,청양군,75715.0,0.0,6754227.0,2599.0,1.5
서울특별시,관악구,11620,강원특별자치도,원주시,1233074.0,0.3,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,춘천시,1091084.0,0.2,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,강릉시,752547.0,0.2,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,동해시,249038.0,0.1,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,속초시,341754.0,0.1,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,홍천군,275897.0,0.1,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,평창군,262072.0,0.1,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,태백시,153215.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,삼척시,204173.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,횡성군,155881.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,영월군,101374.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,정선군,148812.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,철원군,189967.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,화천군,110607.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,양구군,88259.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,인제군,163739.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,고성군,130516.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,강원특별자치도,양양군,157664.0,0.0,5809673.0,2410.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,북구,782067.0,0.2,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,동구,230355.0,0.1,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,서구,541071.0,0.1,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,남구,340637.0,0.1,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,광산구,599959.0,0.1,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,목포시,409586.0,0.1,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,여수시,390530.0,0.1,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,순천시,417042.0,0.1,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,나주시,264690.0,0.1,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,목포시,10668.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,여수시,9578.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,순천시,10766.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,나주시,8146.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,광양시,5672.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,동구,6685.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,서구,13584.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,남구,8497.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,북구,22215.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,광산구,16754.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,담양군,1322.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,곡성군,1387.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,구례군,1504.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,고흥군,2258.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,보성군,1095.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,화순군,1864.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,장흥군,1730.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,강진군,1393.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,해남군,2747.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,영암군,1820.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,무안군,5906.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,함평군,1157.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,영광군,2352.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,장성군,2877.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,완도군,1813.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,진도군,1429.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,신안군,1653.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,광양시,218233.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,담양군,63224.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,곡성군,45149.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,구례군,55269.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,고흥군,94653.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,보성군,45003.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,화순군,83280.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,장흥군,53785.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,강진군,55531.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,해남군,100454.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,영암군,94098.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,무안군,181387.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,함평군,42770.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,영광군,96589.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,장성군,90480.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,완도군,89227.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,진도군,50746.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,전남광주통합특별시,신안군,52328.0,0.0,5635018.0,2374.0,1.3
서울특별시,관악구,11620,충청북도,청주시 흥덕구,730175.0,0.2,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,충주시,761269.0,0.2,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,청주시 상당구,340096.0,0.1,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,청주시 서원구,517891.0,0.1,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,청주시 청원구,501890.0,0.1,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,제천시,306686.0,0.1,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,진천군,252212.0,0.1,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,음성군,477611.0,0.1,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,보은군,64860.0,0.0,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,옥천군,84975.0,0.0,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,영동군,108772.0,0.0,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,증평군,100430.0,0.0,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,괴산군,112788.0,0.0,4439596.0,2107.0,1.0
서울특별시,관악구,11620,충청북도,단양군,79938.0,0.0,4439596.0,2107.0,1.0
서울특별시,관악구,11620,경상남도,창원시 의창구,286692.0,0.1,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,창원시 성산구,375276.0,0.1,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,진주시,515124.0,0.1,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,김해시,516722.0,0.1,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,거제시,410205.0,0.1,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,양산시,327926.0,0.1,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,창원시 마산합포구,207375.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,창원시 마산회원구,207714.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,창원시 진해구,187288.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,통영시,138681.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,사천시,147291.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,밀양시,104139.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,의령군,34144.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,함안군,67309.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,창녕군,49587.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,고성군,50693.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,남해군,64109.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,하동군,42374.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,산청군,45273.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,함양군,86498.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,거창군,96657.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상남도,합천군,38159.0,0.0,3999235.0,2000.0,0.9
서울특별시,관악구,11620,경상북도,포항시 남구,404388.0,0.1,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,포항시 북구,428944.0,0.1,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,경주시,383683.0,0.1,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,김천시,243738.0,0.1,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,안동시,336677.0,0.1,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,구미시,517767.0,0.1,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,영주시,241679.0,0.1,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,경산시,433797.0,0.1,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,영천시,89038.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,상주시,193937.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,문경시,133953.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,의성군,44237.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,청송군,31819.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,영양군,24346.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,영덕군,48805.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,청도군,34327.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,고령군,24821.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,성주군,39751.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,칠곡군,105239.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,예천군,119292.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,봉화군,59489.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,울진군,134819.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,경상북도,울릉군,21495.0,0.0,4096041.0,2024.0,0.9
서울특별시,관악구,11620,대전광역시,서구,1291207.0,0.3,4058701.0,2015.0,0.9
서울특별시,관악구,11620,대전광역시,유성구,1518744.0,0.3,4058701.0,2015.0,0.9
서울특별시,관악구,11620,대전광역시,동구,469333.0,0.1,4058701.0,2015.0,0.9
서울특별시,관악구,11620,대전광역시,중구,461499.0,0.1,4058701.0,2015.0,0.9
서울특별시,관악구,11620,대전광역시,대덕구,317918.0,0.1,4058701.0,2015.0,0.9
서울특별시,관악구,11620,부산광역시,부산진구,461773.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,동래구,330089.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,남구,381475.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,북구,285132.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,해운대구,600978.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,사하구,294440.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,금정구,361568.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,연제구,262935.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,수영구,287717.0,0.1,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,중구,69324.0,0.0,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,서구,105390.0,0.0,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,동구,87175.0,0.0,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,영도구,108906.0,0.0,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,강서구,151610.0,0.0,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,사상구,185401.0,0.0,4154511.0,2038.0,0.9
서울특별시,관악구,11620,부산광역시,기장군,180598.0,0.0,4154511.0,2038.0,0.9
서울특별시,관악구,11620,전북특별자치도,전주시 완산구,742969.0,0.2,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,전주시 덕진구,683837.0,0.2,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,군산시,550166.0,0.1,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,익산시,613784.0,0.1,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,정읍시,179266.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,남원시,145897.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,김제시,112427.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,완주군,189639.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,진안군,35722.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,무주군,49904.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,장수군,35851.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,임실군,34976.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,순창군,37910.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,고창군,124872.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,전북특별자치도,부안군,98386.0,0.0,3635604.0,1907.0,0.8
서울특별시,관악구,11620,대구광역시,수성구,730628.0,0.2,3194719.0,1787.0,0.7
서울특별시,관악구,11620,대구광역시,동구,455790.0,0.1,3194719.0,1787.0,0.7
서울특별시,관악구,11620,대구광역시,북구,595770.0,0.1,3194719.0,1787.0,0.7
서울특별시,관악구,11620,대구광역시,달서구,646664.0,0.1,3194719.0,1787.0,0.7
서울특별시,관악구,11620,대구광역시,달성군,267107.0,0.1,3194719.0,1787.0,0.7
서울특별시,관악구,11620,대구광역시,중구,162352.0,0.0,3194719.0,1787.0,0.7
서울특별시,관악구,11620,대구광역시,서구,123138.0,0.0,3194719.0,1787.0,0.7
서울특별시,관악구,11620,대구광역시,남구,191832.0,0.0,3194719.0,1787.0,0.7
서울특별시,관악구,11620,대구광역시,군위군,21438.0,0.0,3194719.0,1787.0,0.7
