_조회_시도,_조회_시군구,_조회_SGG_CD,SIDO_NM,PTL_SIDO_CD,TOU_NUM
경기도,여주시,41670,광주시,41610,2203825.0
경기도,여주시,41670,양주시,41630,1561564.0
경기도,여주시,41670,포천시,41650,1731576.0
경기도,여주시,41670,여주시,41670,1452407.0
경기도,여주시,41670,연천군,41800,297210.0
경기도,여주시,41670,가평군,41820,3619652.0
경기도,여주시,41670,양평군,41830,1062868.0
경기도,여주시,41670,부천시 원미구,41192,1646647.0
경기도,여주시,41670,부천시 소사구,41194,1027674.0
경기도,여주시,41670,부천시 오정구,41196,676843.0
경기도,여주시,41670,화성시 만세구,41591,872784.0
경기도,여주시,41670,화성시 효행구,41593,224440.0
경기도,여주시,41670,화성시 병점구,41595,165351.0
경기도,여주시,41670,화성시 동탄구,41597,362011.0
경기도,연천군,41800,수원시 장안구,41111,1779236.0
경기도,연천군,41800,수원시 권선구,41113,1994714.0
경기도,연천군,41800,수원시 팔달구,41115,3817797.0
경기도,연천군,41800,수원시 영통구,41117,2916052.0
경기도,연천군,41800,성남시 수정구,41131,2117506.0
경기도,연천군,41800,성남시 중원구,41133,1187093.0
경기도,연천군,41800,성남시 분당구,41135,3703880.0
경기도,연천군,41800,의정부시,41150,1319138.0
경기도,연천군,41800,안양시 만안구,41171,1194895.0
경기도,연천군,41800,안양시 동안구,41173,1219408.0
경기도,연천군,41800,광명시,41210,1705681.0
경기도,연천군,41800,평택시,41220,11856102.0
경기도,연천군,41800,동두천시,41250,1168101.0
경기도,연천군,41800,안산시 상록구,41271,2152309.0
경기도,연천군,41800,안산시 단원구,41273,6849789.0
경기도,연천군,41800,고양시 덕양구,41281,5573266.0
경기도,연천군,41800,고양시 일산동구,41285,2406362.0
경기도,연천군,41800,고양시 일산서구,41287,2102878.0
경기도,연천군,41800,과천시,41290,651213.0
경기도,연천군,41800,구리시,41310,789540.0
경기도,연천군,41800,남양주시,41360,2831666.0
경기도,연천군,41800,오산시,41370,1519793.0
경기도,연천군,41800,시흥시,41390,4636843.0
경기도,연천군,41800,군포시,41410,1220042.0
경기도,연천군,41800,의왕시,41430,933281.0
경기도,연천군,41800,하남시,41450,1357921.0
경기도,연천군,41800,용인시 처인구,41461,3599793.0
경기도,연천군,41800,용인시 기흥구,41463,2971803.0
경기도,연천군,41800,용인시 수지구,41465,1736578.0
경기도,연천군,41800,파주시,41480,4555135.0
경기도,연천군,41800,이천시,41500,2036126.0
경기도,연천군,41800,안성시,41550,2394317.0
경기도,연천군,41800,김포시,41570,6431370.0
경기도,연천군,41800,광주시,41610,2203825.0
경기도,연천군,41800,양주시,41630,1561564.0
경기도,연천군,41800,포천시,41650,1731576.0
경기도,연천군,41800,여주시,41670,1452407.0
경기도,연천군,41800,연천군,41800,297210.0
경기도,연천군,41800,가평군,41820,3619652.0
경기도,연천군,41800,양평군,41830,1062868.0
경기도,연천군,41800,부천시 원미구,41192,1646647.0
경기도,연천군,41800,부천시 소사구,41194,1027674.0
경기도,연천군,41800,부천시 오정구,41196,676843.0
경기도,연천군,41800,화성시 만세구,41591,872784.0
경기도,연천군,41800,화성시 효행구,41593,224440.0
경기도,연천군,41800,화성시 병점구,41595,165351.0
경기도,연천군,41800,화성시 동탄구,41597,362011.0
경기도,오산시,41370,수원시 장안구,41111,1779236.0
경기도,오산시,41370,수원시 권선구,41113,1994714.0
경기도,오산시,41370,수원시 팔달구,41115,3817797.0
경기도,오산시,41370,수원시 영통구,41117,2916052.0
경기도,오산시,41370,성남시 수정구,41131,2117506.0
경기도,오산시,41370,성남시 중원구,41133,1187093.0
경기도,오산시,41370,성남시 분당구,41135,3703880.0
경기도,오산시,41370,의정부시,41150,1319138.0
경기도,오산시,41370,안양시 만안구,41171,1194895.0
경기도,오산시,41370,안양시 동안구,41173,1219408.0
경기도,오산시,41370,광명시,41210,1705681.0
경기도,오산시,41370,평택시,41220,11856102.0
경기도,오산시,41370,동두천시,41250,1168101.0
경기도,오산시,41370,안산시 상록구,41271,2152309.0
경기도,오산시,41370,안산시 단원구,41273,6849789.0
경기도,오산시,41370,고양시 덕양구,41281,5573266.0
경기도,오산시,41370,고양시 일산동구,41285,2406362.0
경기도,오산시,41370,고양시 일산서구,41287,2102878.0
경기도,오산시,41370,과천시,41290,651213.0
경기도,오산시,41370,구리시,41310,789540.0
경기도,오산시,41370,남양주시,41360,2831666.0
경기도,오산시,41370,오산시,41370,1519793.0
경기도,오산시,41370,시흥시,41390,4636843.0
경기도,오산시,41370,군포시,41410,1220042.0
경기도,오산시,41370,의왕시,41430,933281.0
경기도,오산시,41370,하남시,41450,1357921.0
경기도,오산시,41370,용인시 처인구,41461,3599793.0
경기도,오산시,41370,용인시 기흥구,41463,2971803.0
경기도,오산시,41370,용인시 수지구,41465,1736578.0
경기도,오산시,41370,파주시,41480,4555135.0
경기도,오산시,41370,이천시,41500,2036126.0
경기도,오산시,41370,안성시,41550,2394317.0
경기도,오산시,41370,김포시,41570,6431370.0
경기도,오산시,41370,광주시,41610,2203825.0
경기도,오산시,41370,양주시,41630,1561564.0
경기도,오산시,41370,포천시,41650,1731576.0
경기도,오산시,41370,여주시,41670,1452407.0
경기도,오산시,41370,연천군,41800,297210.0
경기도,오산시,41370,가평군,41820,3619652.0
경기도,오산시,41370,양평군,41830,1062868.0
경기도,오산시,41370,부천시 원미구,41192,1646647.0
경기도,오산시,41370,부천시 소사구,41194,1027674.0
경기도,오산시,41370,부천시 오정구,41196,676843.0
경기도,오산시,41370,화성시 만세구,41591,872784.0
경기도,오산시,41370,화성시 효행구,41593,224440.0
경기도,오산시,41370,화성시 병점구,41595,165351.0
경기도,오산시,41370,화성시 동탄구,41597,362011.0
경기도,용인시,41460,수원시 장안구,41111,1779236.0
경기도,용인시,41460,수원시 권선구,41113,1994714.0
경기도,용인시,41460,수원시 팔달구,41115,3817797.0
경기도,용인시,41460,수원시 영통구,41117,2916052.0
경기도,용인시,41460,성남시 수정구,41131,2117506.0
경기도,용인시,41460,성남시 중원구,41133,1187093.0
경기도,용인시,41460,성남시 분당구,41135,3703880.0
경기도,용인시,41460,의정부시,41150,1319138.0
경기도,용인시,41460,안양시 만안구,41171,1194895.0
경기도,용인시,41460,안양시 동안구,41173,1219408.0
경기도,용인시,41460,광명시,41210,1705681.0
경기도,용인시,41460,평택시,41220,11856102.0
경기도,용인시,41460,동두천시,41250,1168101.0
경기도,용인시,41460,안산시 상록구,41271,2152309.0
경기도,용인시,41460,안산시 단원구,41273,6849789.0
경기도,용인시,41460,고양시 덕양구,41281,5573266.0
경기도,용인시,41460,고양시 일산동구,41285,2406362.0
경기도,용인시,41460,고양시 일산서구,41287,2102878.0
경기도,용인시,41460,과천시,41290,651213.0
경기도,용인시,41460,구리시,41310,789540.0
경기도,용인시,41460,남양주시,41360,2831666.0
경기도,용인시,41460,오산시,41370,1519793.0
경기도,용인시,41460,시흥시,41390,4636843.0
경기도,용인시,41460,군포시,41410,1220042.0
경기도,용인시,41460,의왕시,41430,933281.0
경기도,용인시,41460,하남시,41450,1357921.0
경기도,용인시,41460,용인시 처인구,41461,3599793.0
경기도,용인시,41460,용인시 기흥구,41463,2971803.0
경기도,용인시,41460,용인시 수지구,41465,1736578.0
경기도,용인시,41460,파주시,41480,4555135.0
경기도,용인시,41460,이천시,41500,2036126.0
경기도,용인시,41460,안성시,41550,2394317.0
경기도,용인시,41460,김포시,41570,6431370.0
경기도,용인시,41460,광주시,41610,2203825.0
경기도,용인시,41460,양주시,41630,1561564.0
경기도,용인시,41460,포천시,41650,1731576.0
경기도,용인시,41460,여주시,41670,1452407.0
경기도,용인시,41460,연천군,41800,297210.0
경기도,용인시,41460,가평군,41820,3619652.0
경기도,용인시,41460,양평군,41830,1062868.0
경기도,용인시,41460,부천시 원미구,41192,1646647.0
경기도,용인시,41460,부천시 소사구,41194,1027674.0
경기도,용인시,41460,부천시 오정구,41196,676843.0
경기도,용인시,41460,화성시 만세구,41591,872784.0
경기도,용인시,41460,화성시 효행구,41593,224440.0
경기도,용인시,41460,화성시 병점구,41595,165351.0
경기도,용인시,41460,화성시 동탄구,41597,362011.0
경기도,용인시 기흥구,41463,수원시 장안구,41111,1779236.0
경기도,용인시 기흥구,41463,수원시 권선구,41113,1994714.0
경기도,용인시 기흥구,41463,수원시 팔달구,41115,3817797.0
경기도,용인시 기흥구,41463,수원시 영통구,41117,2916052.0
경기도,용인시 기흥구,41463,성남시 수정구,41131,2117506.0
경기도,용인시 기흥구,41463,성남시 중원구,41133,1187093.0
경기도,용인시 기흥구,41463,성남시 분당구,41135,3703880.0
경기도,용인시 기흥구,41463,의정부시,41150,1319138.0
경기도,용인시 기흥구,41463,안양시 만안구,41171,1194895.0
경기도,용인시 기흥구,41463,안양시 동안구,41173,1219408.0
경기도,용인시 기흥구,41463,광명시,41210,1705681.0
경기도,용인시 기흥구,41463,평택시,41220,11856102.0
경기도,용인시 기흥구,41463,동두천시,41250,1168101.0
경기도,용인시 기흥구,41463,안산시 상록구,41271,2152309.0
경기도,용인시 기흥구,41463,안산시 단원구,41273,6849789.0
경기도,용인시 기흥구,41463,고양시 덕양구,41281,5573266.0
경기도,용인시 기흥구,41463,고양시 일산동구,41285,2406362.0
경기도,용인시 기흥구,41463,고양시 일산서구,41287,2102878.0
경기도,용인시 기흥구,41463,과천시,41290,651213.0
경기도,용인시 기흥구,41463,구리시,41310,789540.0
경기도,용인시 기흥구,41463,남양주시,41360,2831666.0
경기도,용인시 기흥구,41463,오산시,41370,1519793.0
경기도,용인시 기흥구,41463,시흥시,41390,4636843.0
경기도,용인시 기흥구,41463,군포시,41410,1220042.0
경기도,용인시 기흥구,41463,의왕시,41430,933281.0
경기도,용인시 기흥구,41463,하남시,41450,1357921.0
경기도,용인시 기흥구,41463,용인시 처인구,41461,3599793.0
경기도,용인시 기흥구,41463,용인시 기흥구,41463,2971803.0
경기도,용인시 기흥구,41463,용인시 수지구,41465,1736578.0
경기도,용인시 기흥구,41463,파주시,41480,4555135.0
경기도,용인시 기흥구,41463,이천시,41500,2036126.0
경기도,용인시 기흥구,41463,안성시,41550,2394317.0
경기도,용인시 기흥구,41463,김포시,41570,6431370.0
경기도,용인시 기흥구,41463,광주시,41610,2203825.0
경기도,용인시 기흥구,41463,양주시,41630,1561564.0
경기도,용인시 기흥구,41463,포천시,41650,1731576.0
경기도,용인시 기흥구,41463,여주시,41670,1452407.0
경기도,용인시 기흥구,41463,연천군,41800,297210.0
경기도,용인시 기흥구,41463,가평군,41820,3619652.0
경기도,용인시 기흥구,41463,양평군,41830,1062868.0
경기도,용인시 기흥구,41463,부천시 원미구,41192,1646647.0
경기도,용인시 기흥구,41463,부천시 소사구,41194,1027674.0
경기도,용인시 기흥구,41463,부천시 오정구,41196,676843.0
경기도,용인시 기흥구,41463,화성시 만세구,41591,872784.0
경기도,용인시 기흥구,41463,화성시 효행구,41593,224440.0
경기도,용인시 기흥구,41463,화성시 병점구,41595,165351.0
경기도,용인시 기흥구,41463,화성시 동탄구,41597,362011.0
경기도,용인시 수지구,41465,수원시 장안구,41111,1779236.0
경기도,용인시 수지구,41465,수원시 권선구,41113,1994714.0
경기도,용인시 수지구,41465,수원시 팔달구,41115,3817797.0
경기도,용인시 수지구,41465,수원시 영통구,41117,2916052.0
경기도,용인시 수지구,41465,성남시 수정구,41131,2117506.0
경기도,용인시 수지구,41465,성남시 중원구,41133,1187093.0
경기도,용인시 수지구,41465,성남시 분당구,41135,3703880.0
경기도,용인시 수지구,41465,의정부시,41150,1319138.0
경기도,용인시 수지구,41465,안양시 만안구,41171,1194895.0
경기도,용인시 수지구,41465,안양시 동안구,41173,1219408.0
경기도,용인시 수지구,41465,광명시,41210,1705681.0
경기도,용인시 수지구,41465,평택시,41220,11856102.0
경기도,용인시 수지구,41465,동두천시,41250,1168101.0
경기도,용인시 수지구,41465,안산시 상록구,41271,2152309.0
경기도,용인시 수지구,41465,안산시 단원구,41273,6849789.0
경기도,용인시 수지구,41465,고양시 덕양구,41281,5573266.0
경기도,용인시 수지구,41465,고양시 일산동구,41285,2406362.0
경기도,용인시 수지구,41465,고양시 일산서구,41287,2102878.0
경기도,용인시 수지구,41465,과천시,41290,651213.0
경기도,용인시 수지구,41465,구리시,41310,789540.0
경기도,용인시 수지구,41465,남양주시,41360,2831666.0
경기도,용인시 수지구,41465,오산시,41370,1519793.0
경기도,용인시 수지구,41465,시흥시,41390,4636843.0
경기도,용인시 수지구,41465,군포시,41410,1220042.0
경기도,용인시 수지구,41465,의왕시,41430,933281.0
경기도,용인시 수지구,41465,하남시,41450,1357921.0
경기도,용인시 수지구,41465,용인시 처인구,41461,3599793.0
경기도,용인시 수지구,41465,용인시 기흥구,41463,2971803.0
경기도,용인시 수지구,41465,용인시 수지구,41465,1736578.0
경기도,용인시 수지구,41465,파주시,41480,4555135.0
경기도,용인시 수지구,41465,이천시,41500,2036126.0
경기도,용인시 수지구,41465,안성시,41550,2394317.0
경기도,용인시 수지구,41465,김포시,41570,6431370.0
경기도,용인시 수지구,41465,광주시,41610,2203825.0
경기도,용인시 수지구,41465,양주시,41630,1561564.0
경기도,용인시 수지구,41465,포천시,41650,1731576.0
경기도,용인시 수지구,41465,여주시,41670,1452407.0
경기도,용인시 수지구,41465,연천군,41800,297210.0
경기도,용인시 수지구,41465,가평군,41820,3619652.0
경기도,용인시 수지구,41465,양평군,41830,1062868.0
경기도,용인시 수지구,41465,부천시 원미구,41192,1646647.0
경기도,용인시 수지구,41465,부천시 소사구,41194,1027674.0
경기도,용인시 수지구,41465,부천시 오정구,41196,676843.0
경기도,용인시 수지구,41465,화성시 만세구,41591,872784.0
경기도,용인시 수지구,41465,화성시 효행구,41593,224440.0
경기도,용인시 수지구,41465,화성시 병점구,41595,165351.0
경기도,용인시 수지구,41465,화성시 동탄구,41597,362011.0
경기도,용인시 처인구,41461,수원시 장안구,41111,1779236.0
경기도,용인시 처인구,41461,수원시 권선구,41113,1994714.0
경기도,용인시 처인구,41461,수원시 팔달구,41115,3817797.0
경기도,용인시 처인구,41461,수원시 영통구,41117,2916052.0
경기도,용인시 처인구,41461,성남시 수정구,41131,2117506.0
경기도,용인시 처인구,41461,성남시 중원구,41133,1187093.0
경기도,용인시 처인구,41461,성남시 분당구,41135,3703880.0
경기도,용인시 처인구,41461,의정부시,41150,1319138.0
경기도,용인시 처인구,41461,안양시 만안구,41171,1194895.0
경기도,용인시 처인구,41461,안양시 동안구,41173,1219408.0
경기도,용인시 처인구,41461,광명시,41210,1705681.0
경기도,용인시 처인구,41461,평택시,41220,11856102.0
경기도,용인시 처인구,41461,동두천시,41250,1168101.0
경기도,용인시 처인구,41461,안산시 상록구,41271,2152309.0
경기도,용인시 처인구,41461,안산시 단원구,41273,6849789.0
경기도,용인시 처인구,41461,고양시 덕양구,41281,5573266.0
경기도,용인시 처인구,41461,고양시 일산동구,41285,2406362.0
경기도,용인시 처인구,41461,고양시 일산서구,41287,2102878.0
경기도,용인시 처인구,41461,과천시,41290,651213.0
경기도,용인시 처인구,41461,구리시,41310,789540.0
경기도,용인시 처인구,41461,남양주시,41360,2831666.0
경기도,용인시 처인구,41461,오산시,41370,1519793.0
경기도,용인시 처인구,41461,시흥시,41390,4636843.0
경기도,용인시 처인구,41461,군포시,41410,1220042.0
경기도,용인시 처인구,41461,의왕시,41430,933281.0
경기도,용인시 처인구,41461,하남시,41450,1357921.0
경기도,용인시 처인구,41461,용인시 처인구,41461,3599793.0
경기도,용인시 처인구,41461,용인시 기흥구,41463,2971803.0
경기도,용인시 처인구,41461,용인시 수지구,41465,1736578.0
경기도,용인시 처인구,41461,파주시,41480,4555135.0
경기도,용인시 처인구,41461,이천시,41500,2036126.0
경기도,용인시 처인구,41461,안성시,41550,2394317.0
경기도,용인시 처인구,41461,김포시,41570,6431370.0
경기도,용인시 처인구,41461,광주시,41610,2203825.0
경기도,용인시 처인구,41461,양주시,41630,1561564.0
경기도,용인시 처인구,41461,포천시,41650,1731576.0
경기도,용인시 처인구,41461,여주시,41670,1452407.0
경기도,용인시 처인구,41461,연천군,41800,297210.0
경기도,용인시 처인구,41461,가평군,41820,3619652.0
경기도,용인시 처인구,41461,양평군,41830,1062868.0
경기도,용인시 처인구,41461,부천시 원미구,41192,1646647.0
경기도,용인시 처인구,41461,부천시 소사구,41194,1027674.0
경기도,용인시 처인구,41461,부천시 오정구,41196,676843.0
경기도,용인시 처인구,41461,화성시 만세구,41591,872784.0
경기도,용인시 처인구,41461,화성시 효행구,41593,224440.0
경기도,용인시 처인구,41461,화성시 병점구,41595,165351.0
경기도,용인시 처인구,41461,화성시 동탄구,41597,362011.0
경기도,의왕시,41430,수원시 장안구,41111,1779236.0
경기도,의왕시,41430,수원시 권선구,41113,1994714.0
경기도,의왕시,41430,수원시 팔달구,41115,3817797.0
경기도,의왕시,41430,수원시 영통구,41117,2916052.0
경기도,의왕시,41430,성남시 수정구,41131,2117506.0
경기도,의왕시,41430,성남시 중원구,41133,1187093.0
경기도,의왕시,41430,성남시 분당구,41135,3703880.0
경기도,의왕시,41430,의정부시,41150,1319138.0
경기도,의왕시,41430,안양시 만안구,41171,1194895.0
경기도,의왕시,41430,안양시 동안구,41173,1219408.0
경기도,의왕시,41430,광명시,41210,1705681.0
경기도,의왕시,41430,평택시,41220,11856102.0
경기도,의왕시,41430,동두천시,41250,1168101.0
경기도,의왕시,41430,안산시 상록구,41271,2152309.0
경기도,의왕시,41430,안산시 단원구,41273,6849789.0
경기도,의왕시,41430,고양시 덕양구,41281,5573266.0
경기도,의왕시,41430,고양시 일산동구,41285,2406362.0
경기도,의왕시,41430,고양시 일산서구,41287,2102878.0
경기도,의왕시,41430,과천시,41290,651213.0
경기도,의왕시,41430,구리시,41310,789540.0
경기도,의왕시,41430,남양주시,41360,2831666.0
경기도,의왕시,41430,오산시,41370,1519793.0
경기도,의왕시,41430,시흥시,41390,4636843.0
경기도,의왕시,41430,군포시,41410,1220042.0
경기도,의왕시,41430,의왕시,41430,933281.0
경기도,의왕시,41430,하남시,41450,1357921.0
경기도,의왕시,41430,용인시 처인구,41461,3599793.0
경기도,의왕시,41430,용인시 기흥구,41463,2971803.0
경기도,의왕시,41430,용인시 수지구,41465,1736578.0
경기도,의왕시,41430,파주시,41480,4555135.0
경기도,의왕시,41430,이천시,41500,2036126.0
경기도,의왕시,41430,안성시,41550,2394317.0
경기도,의왕시,41430,김포시,41570,6431370.0
경기도,의왕시,41430,광주시,41610,2203825.0
경기도,의왕시,41430,양주시,41630,1561564.0
경기도,의왕시,41430,포천시,41650,1731576.0
경기도,의왕시,41430,여주시,41670,1452407.0
경기도,의왕시,41430,연천군,41800,297210.0
경기도,의왕시,41430,가평군,41820,3619652.0
경기도,의왕시,41430,양평군,41830,1062868.0
경기도,의왕시,41430,부천시 원미구,41192,1646647.0
경기도,의왕시,41430,부천시 소사구,41194,1027674.0
경기도,의왕시,41430,부천시 오정구,41196,676843.0
경기도,의왕시,41430,화성시 만세구,41591,872784.0
경기도,의왕시,41430,화성시 효행구,41593,224440.0
경기도,의왕시,41430,화성시 병점구,41595,165351.0
경기도,의왕시,41430,화성시 동탄구,41597,362011.0
경기도,의정부시,41150,수원시 장안구,41111,1779236.0
경기도,의정부시,41150,수원시 권선구,41113,1994714.0
경기도,의정부시,41150,수원시 팔달구,41115,3817797.0
경기도,의정부시,41150,수원시 영통구,41117,2916052.0
경기도,의정부시,41150,성남시 수정구,41131,2117506.0
경기도,의정부시,41150,성남시 중원구,41133,1187093.0
경기도,의정부시,41150,성남시 분당구,41135,3703880.0
경기도,의정부시,41150,의정부시,41150,1319138.0
경기도,의정부시,41150,안양시 만안구,41171,1194895.0
경기도,의정부시,41150,안양시 동안구,41173,1219408.0
경기도,의정부시,41150,광명시,41210,1705681.0
경기도,의정부시,41150,평택시,41220,11856102.0
경기도,의정부시,41150,동두천시,41250,1168101.0
경기도,의정부시,41150,안산시 상록구,41271,2152309.0
경기도,의정부시,41150,안산시 단원구,41273,6849789.0
경기도,의정부시,41150,고양시 덕양구,41281,5573266.0
경기도,의정부시,41150,고양시 일산동구,41285,2406362.0
경기도,의정부시,41150,고양시 일산서구,41287,2102878.0
경기도,의정부시,41150,과천시,41290,651213.0
경기도,의정부시,41150,구리시,41310,789540.0
경기도,의정부시,41150,남양주시,41360,2831666.0
경기도,의정부시,41150,오산시,41370,1519793.0
경기도,의정부시,41150,시흥시,41390,4636843.0
경기도,의정부시,41150,군포시,41410,1220042.0
경기도,의정부시,41150,의왕시,41430,933281.0
경기도,의정부시,41150,하남시,41450,1357921.0
경기도,의정부시,41150,용인시 처인구,41461,3599793.0
경기도,의정부시,41150,용인시 기흥구,41463,2971803.0
경기도,의정부시,41150,용인시 수지구,41465,1736578.0
경기도,의정부시,41150,파주시,41480,4555135.0
경기도,의정부시,41150,이천시,41500,2036126.0
경기도,의정부시,41150,안성시,41550,2394317.0
경기도,의정부시,41150,김포시,41570,6431370.0
경기도,의정부시,41150,광주시,41610,2203825.0
경기도,의정부시,41150,양주시,41630,1561564.0
경기도,의정부시,41150,포천시,41650,1731576.0
경기도,의정부시,41150,여주시,41670,1452407.0
경기도,의정부시,41150,연천군,41800,297210.0
경기도,의정부시,41150,가평군,41820,3619652.0
경기도,의정부시,41150,양평군,41830,1062868.0
경기도,의정부시,41150,부천시 원미구,41192,1646647.0
경기도,의정부시,41150,부천시 소사구,41194,1027674.0
경기도,의정부시,41150,부천시 오정구,41196,676843.0
경기도,의정부시,41150,화성시 만세구,41591,872784.0
경기도,의정부시,41150,화성시 효행구,41593,224440.0
경기도,의정부시,41150,화성시 병점구,41595,165351.0
경기도,의정부시,41150,화성시 동탄구,41597,362011.0
경기도,이천시,41500,수원시 장안구,41111,1779236.0
경기도,이천시,41500,수원시 권선구,41113,1994714.0
경기도,이천시,41500,수원시 팔달구,41115,3817797.0
경기도,이천시,41500,수원시 영통구,41117,2916052.0
경기도,이천시,41500,성남시 수정구,41131,2117506.0
경기도,이천시,41500,성남시 중원구,41133,1187093.0
경기도,이천시,41500,성남시 분당구,41135,3703880.0
경기도,이천시,41500,의정부시,41150,1319138.0
경기도,이천시,41500,안양시 만안구,41171,1194895.0
경기도,이천시,41500,안양시 동안구,41173,1219408.0
경기도,이천시,41500,광명시,41210,1705681.0
경기도,이천시,41500,평택시,41220,11856102.0
경기도,이천시,41500,동두천시,41250,1168101.0
경기도,이천시,41500,안산시 상록구,41271,2152309.0
경기도,이천시,41500,안산시 단원구,41273,6849789.0
경기도,이천시,41500,고양시 덕양구,41281,5573266.0
경기도,이천시,41500,고양시 일산동구,41285,2406362.0
경기도,이천시,41500,고양시 일산서구,41287,2102878.0
경기도,이천시,41500,과천시,41290,651213.0
경기도,이천시,41500,구리시,41310,789540.0
경기도,이천시,41500,남양주시,41360,2831666.0
경기도,이천시,41500,오산시,41370,1519793.0
경기도,이천시,41500,시흥시,41390,4636843.0
경기도,이천시,41500,군포시,41410,1220042.0
경기도,이천시,41500,의왕시,41430,933281.0
경기도,이천시,41500,하남시,41450,1357921.0
경기도,이천시,41500,용인시 처인구,41461,3599793.0
경기도,이천시,41500,용인시 기흥구,41463,2971803.0
경기도,이천시,41500,용인시 수지구,41465,1736578.0
경기도,이천시,41500,파주시,41480,4555135.0
경기도,이천시,41500,이천시,41500,2036126.0
경기도,이천시,41500,안성시,41550,2394317.0
경기도,이천시,41500,김포시,41570,6431370.0
경기도,이천시,41500,광주시,41610,2203825.0
경기도,이천시,41500,양주시,41630,1561564.0
경기도,이천시,41500,포천시,41650,1731576.0
경기도,이천시,41500,여주시,41670,1452407.0
경기도,이천시,41500,연천군,41800,297210.0
경기도,이천시,41500,가평군,41820,3619652.0
경기도,이천시,41500,양평군,41830,1062868.0
경기도,이천시,41500,부천시 원미구,41192,1646647.0
경기도,이천시,41500,부천시 소사구,41194,1027674.0
경기도,이천시,41500,부천시 오정구,41196,676843.0
경기도,이천시,41500,화성시 만세구,41591,872784.0
경기도,이천시,41500,화성시 효행구,41593,224440.0
경기도,이천시,41500,화성시 병점구,41595,165351.0
경기도,이천시,41500,화성시 동탄구,41597,362011.0
경기도,파주시,41480,수원시 장안구,41111,1779236.0
경기도,파주시,41480,수원시 권선구,41113,1994714.0
경기도,파주시,41480,수원시 팔달구,41115,3817797.0
경기도,파주시,41480,수원시 영통구,41117,2916052.0
경기도,파주시,41480,성남시 수정구,41131,2117506.0
경기도,파주시,41480,성남시 중원구,41133,1187093.0
경기도,파주시,41480,성남시 분당구,41135,3703880.0
경기도,파주시,41480,의정부시,41150,1319138.0
경기도,파주시,41480,안양시 만안구,41171,1194895.0
경기도,파주시,41480,안양시 동안구,41173,1219408.0
경기도,파주시,41480,광명시,41210,1705681.0
경기도,파주시,41480,평택시,41220,11856102.0
경기도,파주시,41480,동두천시,41250,1168101.0
경기도,파주시,41480,안산시 상록구,41271,2152309.0
경기도,파주시,41480,안산시 단원구,41273,6849789.0
경기도,파주시,41480,고양시 덕양구,41281,5573266.0
경기도,파주시,41480,고양시 일산동구,41285,2406362.0
경기도,파주시,41480,고양시 일산서구,41287,2102878.0
경기도,파주시,41480,과천시,41290,651213.0
경기도,파주시,41480,구리시,41310,789540.0
경기도,파주시,41480,남양주시,41360,2831666.0
경기도,파주시,41480,오산시,41370,1519793.0
경기도,파주시,41480,시흥시,41390,4636843.0
경기도,파주시,41480,군포시,41410,1220042.0
경기도,파주시,41480,의왕시,41430,933281.0
경기도,파주시,41480,하남시,41450,1357921.0
경기도,파주시,41480,용인시 처인구,41461,3599793.0
경기도,파주시,41480,용인시 기흥구,41463,2971803.0
경기도,파주시,41480,용인시 수지구,41465,1736578.0
경기도,파주시,41480,파주시,41480,4555135.0
경기도,파주시,41480,이천시,41500,2036126.0
경기도,파주시,41480,안성시,41550,2394317.0
경기도,파주시,41480,김포시,41570,6431370.0
경기도,파주시,41480,광주시,41610,2203825.0
경기도,파주시,41480,양주시,41630,1561564.0
경기도,파주시,41480,포천시,41650,1731576.0
경기도,파주시,41480,여주시,41670,1452407.0
경기도,파주시,41480,연천군,41800,297210.0
경기도,파주시,41480,가평군,41820,3619652.0
경기도,파주시,41480,양평군,41830,1062868.0
경기도,파주시,41480,부천시 원미구,41192,1646647.0
경기도,파주시,41480,부천시 소사구,41194,1027674.0
경기도,파주시,41480,부천시 오정구,41196,676843.0
경기도,파주시,41480,화성시 만세구,41591,872784.0
경기도,파주시,41480,화성시 효행구,41593,224440.0
경기도,파주시,41480,화성시 병점구,41595,165351.0
경기도,파주시,41480,화성시 동탄구,41597,362011.0
경기도,평택시,41220,수원시 장안구,41111,1779236.0
경기도,평택시,41220,수원시 권선구,41113,1994714.0
경기도,평택시,41220,수원시 팔달구,41115,3817797.0
경기도,평택시,41220,수원시 영통구,41117,2916052.0
경기도,평택시,41220,성남시 수정구,41131,2117506.0
경기도,평택시,41220,성남시 중원구,41133,1187093.0
경기도,평택시,41220,성남시 분당구,41135,3703880.0
경기도,평택시,41220,의정부시,41150,1319138.0
경기도,평택시,41220,안양시 만안구,41171,1194895.0
경기도,평택시,41220,안양시 동안구,41173,1219408.0
경기도,평택시,41220,광명시,41210,1705681.0
경기도,평택시,41220,평택시,41220,11856102.0
경기도,평택시,41220,동두천시,41250,1168101.0
경기도,평택시,41220,안산시 상록구,41271,2152309.0
경기도,평택시,41220,안산시 단원구,41273,6849789.0
경기도,평택시,41220,고양시 덕양구,41281,5573266.0
경기도,평택시,41220,고양시 일산동구,41285,2406362.0
경기도,평택시,41220,고양시 일산서구,41287,2102878.0
경기도,평택시,41220,과천시,41290,651213.0
경기도,평택시,41220,구리시,41310,789540.0
경기도,평택시,41220,남양주시,41360,2831666.0
경기도,평택시,41220,오산시,41370,1519793.0
경기도,평택시,41220,시흥시,41390,4636843.0
